81
10,34,17,30,44,44,39,22,13,0,40,46,47,21,65,87,99,21,67,13,34,74,66,39,35,89,28,80,61,30,62,41,39,98,51,77,79,95,10,46,83,46,47,94,71,10,76,47,12,10,28,87,42,70,83,16,27,43,68,62,28,35,92,24,72,72,39,55,26,48,91,61,22,84,13,82,83,68,88,73,78,24,10
92,99,29,98,70,29,89,37,38,40,0,92,48,11,30,37,56,56,12,97,71,39,66,80,45,100,11,31,48,79,11,87,70,46,51,94,58,54,94,94,87,25,48,18,86,84,14,34,54,82,40,82,71,27,87,65,70,41,48,86,87,37,22,54,51,24,12,100,84,34,58,67,92,56,67,59,34,77,81,33,65,39,92
27,84,99,57,74,29,58,87,52,46,92,0,59,92,32,76,38,30,34,66,35,39,34,88,81,76,28,25,72,99,80,16,11,14,85,78,28,10,27,28,70,82,100,27,68,100,88,76,33,89,15,22,66,61,21,15,84,48,37,81,89,90,51,46,74,95,82,79,36,15,64,77,11,66,16,34,36,84,84,75,11,79,27
26,38,40,39,60,41,74,93,45,47,48,59,0,75,23,96,98,28,55,73,46,35,40,77,24,27,46,40,75,17,82,83,58,60,53,69,75,69,96,28,42,24,62,96,16,70,84,63,44,20,37,48,62,72,13,90,39,73,39,16,29,96,72,26,47,63,85,24,86,60,31,36,31,100,42,10,56,21,38,26,19,16,26
63,30,16,14,100,23,57,53,26,21,11,92,75,0,78,92,13,89,21,29,37,11,67,76,44,39,95,54,91,24,22,20,19,64,40,19,92,97,19,53,94,33,79,56,31,98,63,70,58,95,24,96,79,18,70,92,11,94,50,74,12,45,59,31,43,69,42,31,37,78,66,96,56,28,28,72,27,53,87,58,64,53,63
45,11,53,42,50,86,52,66,89,65,30,32,23,78,0,85,73,28,82,87,46,74,76,26,73,55,38,47,77,70,73,26,75,24,99,72,68,42,55,86,93,86,64,78,80,63,36,79,43,72,34,23,30,55,12,87,95,24,74,21,34,27,89,31,13,14,19,87,90,63,62,52,21,39,11,24,99,44,29,69,82,42,45
22,76,20,60,33,84,67,26,67,87,37,76,96,92,85,0,42,95,55,42,71,95,21,28,64,62,30,25,51,73,93,42,86,26,55,58,44,61,94,31,74,84,67,14,56,47,55,42,46,62,79,91,59,35,94,53,68,60,92,32,39,15,38,82,34,29,15,99,23,13,16,43,17,69,85,62,55,85,56,54,90,14,22
40,82,89,84,31,36,55,73,51,99,56,38,98,13,73,42,0,10,61,65,34,94,97,44,16,100,11,92,68,71,51,23,56,29,97,23,61,74,10,11,50,16,27,42,50,42,40,79,34,67,40,66,60,76,29,47,90,29,35,75,74,90,48,49,80,98,39,62,76,36,48,91,14,58,82,61,36,51,38,33,82,67,40
16,82,14,22,32,81,41,71,74,21,56,30,28,89,28,95,10,0,82,90,60,12,24,65,19,96,95,32,89,44,37,72,83,77,84,11,25,61,29,44,57,51,90,22,64,10,42,27,81,86,26,77,78,21,88,61,91,100,86,13,58,46,32,26,21,34,77,61,25,19,74,31,28,22,69,100,98,18,24,25,51,33,16
22,40,55,15,56,95,67,24,48,67,12,34,55,21,82,55,61,82,0,92,28,96,49,50,44,68,86,84,82,25,96,98,16,67,83,21,51,62,20,59,59,72,85,16,33,12,96,73,46,23,37,80,84,99,33,62,16,67,59,30,22,73,26,54,73,15,51,36,71,57,16,19,47,42,10,54,78,81,74,86,51,38,22
70,70,84,41,55,47,75,33,20,13,97,66,73,29,87,42,65,90,92,0,42,66,30,14,67,18,76,46,70,28,26,21,70,33,70,41,57,26,44,75,86,43,76,93,79,98,83,77,95,78,99,91,35,39,57,74,25,59,98,74,74,49,92,37,26,67,60,21,42,65,23,73,97,17,88,30,33,12,22,75,49,54,70
97,76,45,53,53,43,65,17,71,34,71,35,46,37,46,71,34,60,28,42,0,13,68,75,31,68,40,13,100,77,85,38,13,96,55,62,87,52,90,62,72,39,23,29,38,77,76,96,36,45,62,34,35,95,89,79,82,31,31,58,79,66,88,85,62,11,81,41,60,97,75,58,72,100,97,13,78,53,12,63,96,93,97
90,55,34,26,78,84,52,89,65,74,39,39,35,11,74,95,94,12,96,66,13,0,21,33,99,89,32,13,71,68,75,39,86,45,86,52,75,47,87,40,78,61,40,88,28,78,92,10,15,46,84,50,72,83,80,33,90,27,39,60,37,88,62,71,48,48,44,52,20,33,11,90,21,34,46,28,21,53,89,15,67,95,90
45,73,19,22,89,39,79,91,99,66,66,34,40,67,76,21,97,24,49,30,68,21,0,86,93,79,98,70,36,29,27,67,99,96,41,51,62,45,68,25,80,46,69,12,61,82,81,25,92,69,48,40,67,78,57,34,16,87,34,50,17,91,55,52,69,60,97,45,95,51,35,42,51,76,97,49,20,69,18,64,85,89,45
35,41,27,25,74,14,81,80,12,39,80,88,77,76,26,28,44,65,50,14,75,33,86,0,48,27,90,38,87,40,75,61,59,56,21,88,55,84,40,74,44,56,27,64,57,40,85,71,36,19,76,35,41,98,57,76,29,15,67,82,75,43,36,83,47,36,29,45,89,57,19,17,91,83,64,66,11,84,59,49,46,88,35
62,71,81,57,33,90,97,34,19,35,45,81,24,44,73,64,16,19,44,67,31,99,93,48,0,29,83,44,24,55,87,47,68,17,40,52,30,31,64,22,83,36,39,14,88,56,58,68,86,65,22,50,89,32,87,100,93,83,20,24,89,48,100,91,37,56,73,79,53,64,65,85,69,79,99,53,88,52,82,55,21,46,62
83,53,15,47,82,46,77,45,71,89,100,76,27,39,55,62,100,96,68,18,68,89,79,27,29,0,49,26,50,64,30,40,23,63,25,15,54,62,47,14,83,64,51,17,68,63,36,75,47,17,69,69,28,28,90,42,80,36,46,89,93,97,53,10,38,84,99,38,61,16,51,87,70,67,46,82,54,90,34,11,49,86,83
15,29,98,84,86,35,83,38,30,28,11,28,46,95,38,30,11,95,86,76,40,32,98,90,83,49,0,57,48,29,31,26,99,17,13,27,95,35,69,48,55,23,18,20,75,10,98,62,47,45,34,20,70,18,34,24,35,21,84,70,53,82,40,49,12,68,37,56,55,31,29,29,10,21,63,38,17,79,73,16,14,51,15
57,70,53,48,10,44,36,65,38,80,31,25,40,54,47,25,92,32,84,46,13,13,70,38,44,26,57,0,53,42,79,27,56,48,39,14,70,15,49,34,52,77,39,41,69,42,56,77,23,89,77,38,75,90,25,79,30,66,38,10,13,72,31,71,90,83,36,21,48,13,79,76,75,93,70,90,74,46,38,80,74,97,57
18,83,87,73,37,91,22,19,74,61,48,72,75,91,77,51,68,89,82,70,100,71,36,87,24,50,48,53,0,80,45,99,82,89,37,76,52,41,50,40,72,92,95,28,92,76,35,79,11,53,90,19,39,93,12,15,61,85,73,29,33,42,62,34,46,21,64,19,46,49,83,37,73,46,84,42,41,57,18,97,49,46,18
60,39,21,64,73,44,43,18,34,30,79,99,17,24,70,73,71,44,25,28,77,68,29,40,55,64,29,42,80,0,99,73,35,53,14,52,67,84,58,11,64,27,34,91,47,25,89,62,92,50,66,64,54,83,27,66,23,81,25,74,100,38,98,85,33,46,51,21,92,10,41,10,90,76,14,54,53,12,23,48,96,84,60
27,62,44,23,76,77,35,38,31,62,11,80,82,22,73,93,51,37,96,26,85,75,27,75,87,30,31,79,45,99,0,21,54,55,55,59,99,75,10,25,89,85,62,87,38,33,62,83,61,47,42,56,78,84,50,50,59,76,47,44,17,91,38,14,23,32,46,89,80,24,49,20,99,51,63,15,43,10,60,16,83,69,27
46,37,71,61,11,13,13,71,52,41,87,16,83,20,26,42,23,72,98,21,38,39,67,61,47,40,26,27,99,73,21,0,40,50,73,16,27,11,96,17,76,100,40,82,46,87,23,88,70,96,30,41,41,77,86,28,87,61,17,68,15,20,88,19,26,82,68,18,38,83,94,32,43,29,73,48,85,81,78,20,74,59,46
93,47,74,44,86,76,50,91,62,39,70,11,58,19,75,86,56,83,16,70,13,86,99,59,68,23,99,56,82,35,54,40,0,23,82,44,63,55,51,97,76,100,61,84,60,89,46,43,74,75,80,78,74,47,55,67,56,77,95,70,20,26,90,98,11,10,69,24,86,38,88,42,46,77,28,98,72,71,61,43,69,25,93
98,48,81,58,13,59,60,73,12,98,46,14,60,64,24,26,29,77,67,33,96,45,96,56,17,63,17,48,89,53,55,50,23,0,52,100,80,60,87,61,71,84,84,71,81,32,37,37,63,11,12,12,92,59,10,71,58,36,51,86,55,38,23,16,44,33,68,34,29,58,41,50,16,60,40,89,10,52,97,16,32,56,98
32,10,65,59,67,65,41,59,27,51,51,85,53,40,99,55,97,84,83,70,55,86,41,21,40,25,13,39,37,14,55,73,82,52,0,28,35,11,39,50,58,92,37,16,39,15,54,40,48,28,99,23,34,31,43,66,14,96,37,36,48,45,88,26,11,82,17,38,63,64,10,12,67,36,79,62,99,26,59,87,13,61,32
52,57,40,10,54,95,12,52,62,77,94,78,69,19,72,58,23,11,21,41,62,52,51,88,52,15,27,14,76,52,59,16,44,100,28,0,85,48,77,39,17,59,63,23,10,16,75,57,37,32,84,29,19,67,80,86,83,96,68,96,26,15,24,15,47,74,24,61,66,66,71,25,67,53,62,86,36,83,37,24,46,33,52
99,91,18,66,80,65,63,43,24,79,58,28,75,92,68,44,61,25,51,57,87,75,62,55,30,54,95,70,52,67,99,27,63,80,35,85,0,31,74,12,75,14,81,15,39,43,15,89,66,47,49,66,13,30,88,53,40,34,50,40,25,90,58,53,62,21,15,71,96,26,49,66,100,66,28,17,65,52,57,59,23,95,99
26,37,62,91,17,35,10,77,41,95,54,10,69,97,42,61,74,61,62,26,52,47,45,84,31,62,35,15,41,84,75,11,55,60,11,48,31,0,33,62,49,66,60,60,20,80,17,87,72,98,15,11,94,84,82,36,89,93,94,49,67,40,79,25,14,32,88,98,75,52,38,22,82,70,82,42,12,36,100,30,46,73,26
27,34,45,87,60,13,68,45,15,10,94,27,96,19,55,94,10,29,20,44,90,87,68,40,64,47,69,49,50,58,10,96,51,87,39,77,74,33,0,30,35,94,60,43,24,27,98,25,99,90,19,87,67,73,62,21,29,63,99,31,12,80,49,80,61,72,26,27,60,12,48,51,66,50,38,33,20,31,53,86,88,52,27
12,94,31,77,67,16,73,61,82,46,94,28,28,53,86,31,11,44,59,75,62,40,25,74,22,14,48,34,40,11,25,17,97,61,50,39,12,62,30,0,62,88,81,81,47,60,96,48,58,25,77,99,10,33,27,25,90,95,90,69,62,33,87,86,61,33,66,56,79,93,35,48,35,57,55,11,67,77,71,77,30,75,12
64,85,48,62,65,78,76,100,37,83,87,70,42,94,93,74,50,57,59,86,72,78,80,44,83,83,55,52,72,64,89,76,76,71,58,17,75,49,35,62,0,40,22,47,61,27,28,87,83,34,35,15,55,42,76,80,44,92,18,66,79,76,26,74,75,31,55,86,21,51,26,16,77,66,54,40,24,36,58,96,12,27,64
25,51,97,90,24,96,68,30,52,46,25,82,24,33,86,84,16,51,72,43,39,61,46,56,36,64,23,77,92,27,85,100,100,84,92,59,14,66,94,88,40,0,96,78,36,89,42,27,99,47,72,89,58,98,75,43,52,93,84,82,83,43,54,37,48,99,80,73,94,70,42,42,42,60,41,16,35,31,95,13,43,13,25
83,45,24,59,73,27,81,28,15,47,48,100,62,79,64,67,27,90,85,76,23,40,69,27,39,51,18,39,95,34,62,40,61,84,37,63,81,60,60,81,22,96,0,76,31,43,74,97,23,81,95,34,72,95,54,52,61,16,78,88,71,33,46,13,69,43,45,16,46,82,95,69,11,33,72,67,82,90,66,35,98,83,83
42,42,60,71,76,14,76,90,64,94,18,27,96,56,78,14,42,22,16,93,29,88,12,64,14,17,20,41,28,91,87,82,84,71,16,23,15,60,43,81,47,78,76,0,61,68,10,15,23,52,13,93,43,66,55,90,33,87,20,27,91,86,76,86,24,14,65,23,75,28,87,87,80,90,17,60,40,95,36,87,63,61,42
51,62,50,41,36,84,87,10,26,71,86,68,16,31,80,56,50,64,33,79,38,28,61,57,88,68,75,69,92,47,38,46,60,81,39,10,39,20,24,47,61,36,31,61,0,44,80,24,90,25,46,58,19,47,44,16,17,38,48,19,44,63,92,40,39,85,90,84,86,79,98,13,98,14,23,10,15,84,74,74,95,28,51
93,14,45,70,15,17,35,36,100,10,84,100,70,98,63,47,42,10,12,98,77,78,82,40,56,63,10,42,76,25,33,87,89,32,15,16,43,80,27,60,27,89,43,68,44,0,36,64,29,39,78,11,36,38,66,15,49,13,21,93,39,54,85,68,34,66,35,51,25,16,98,13,40,95,21,43,17,74,86,52,28,27,93
80,86,22,64,72,22,48,79,89,76,14,88,84,63,36,55,40,42,96,83,76,92,81,85,58,36,98,56,35,89,62,23,46,37,54,75,15,17,98,96,28,42,74,10,80,36,0,18,20,12,49,82,84,12,71,65,66,23,14,80,50,73,95,83,57,59,28,54,15,31,10,69,72,35,53,20,16,63,75,65,58,47,80
85,45,40,72,59,13,18,71,26,47,34,76,63,70,79,42,79,27,73,77,96,10,25,71,68,75,62,77,79,62,83,88,43,37,40,57,89,87,25,48,87,27,97,15,24,64,18,0,59,47,88,75,44,10,23,20,15,64,18,37,78,34,71,54,50,77,46,35,42,94,90,80,37,42,10,55,57,45,79,13,82,93,85
27,41,91,31,90,61,97,25,74,12,54,33,44,58,43,46,34,81,46,95,36,15,92,36,86,47,47,23,11,92,61,70,74,63,48,37,66,72,99,58,83,99,23,23,90,29,20,59,0,34,66,15,51,98,68,67,64,38,63,16,48,38,37,80,59,65,13,20,12,63,55,21,25,95,82,72,76,98,84,76,29,36,27
28,32,51,49,22,80,98,52,94,10,82,89,20,95,72,62,67,86,23,78,45,46,69,19,65,17,45,89,53,50,47,96,75,11,28,32,47,98,90,25,34,47,81,52,25,39,12,47,34,0,14,50,100,100,80,51,72,58,87,76,40,10,28,57,49,47,79,21,97,47,49,61,40,42,45,26,54,25,81,20,65,75,28
92,73,20,34,92,87,23,78,25,28,40,15,37,24,34,79,40,26,37,99,62,84,48,76,22,69,34,77,90,66,42,30,80,12,99,84,49,15,19,77,35,72,95,13,46,78,49,88,66,14,0,89,72,18,62,14,56,16,87,87,58,89,85,91,41,36,55,16,59,36,81,77,46,34,17,39,47,77,24,93,75,37,92
99,35,81,13,20,48,32,21,70,87,82,22,48,96,23,91,66,77,80,91,34,50,40,35,50,69,20,38,19,64,56,41,78,12,23,29,66,11,87,99,15,89,34,93,58,11,82,75,15,50,89,0,93,69,10,98,13,31,66,45,83,93,55,69,57,97,25,44,70,84,94,66,64,60,98,59,58,30,99,99,100,58,99
70,20,70,67,92,21,63,41,64,42,71,66,62,79,30,59,60,78,84,35,35,72,67,41,89,28,70,75,39,54,78,41,74,92,34,19,13,94,67,10,55,58,72,43,19,36,84,44,51,100,72,93,0,10,51,10,26,92,19,78,55,60,48,89,71,16,30,34,85,76,25,27,91,22,43,14,56,45,69,14,72,62,70
51,44,21,39,48,74,30,38,23,70,27,61,72,18,55,35,76,21,99,39,95,83,78,98,32,28,18,90,93,83,84,77,47,59,31,67,30,84,73,33,42,98,95,66,47,38,12,10,98,100,18,69,10,0,60,98,37,53,14,74,59,81,96,35,95,97,62,35,27,90,35,61,15,34,12,90,88,37,17,14,73,10,51
37,30,49,51,56,91,86,73,71,83,87,21,13,70,12,94,29,88,33,57,89,80,57,57,87,90,34,25,12,27,50,86,55,10,43,80,88,82,62,27,76,75,54,55,44,66,71,23,68,80,62,10,51,60,0,23,31,66,24,48,72,26,75,84,39,82,50,62,92,85,77,67,95,67,77,54,20,91,49,15,78,59,37
44,73,95,23,64,34,73,38,94,16,65,15,90,92,87,53,47,61,62,74,79,33,34,76,100,42,24,79,15,66,50,28,67,71,66,86,53,36,21,25,80,43,52,90,16,15,65,20,67,51,14,98,10,98,23,0,22,89,85,61,34,89,65,72,76,67,33,78,71,28,14,23,42,66,16,25,56,10,81,91,84,54,44
15,57,32,90,74,21,33,61,76,27,70,84,39,11,95,68,90,91,16,25,82,90,16,29,93,80,35,30,61,23,59,87,56,58,14,83,40,89,29,90,44,52,61,33,17,49,66,15,64,72,56,13,26,37,31,22,0,74,57,22,78,15,83,92,48,98,46,12,84,18,17,80,79,38,23,99,77,92,16,60,13,50,15
47,96,48,79,45,99,84,55,42,43,41,48,73,94,24,60,29,100,67,59,31,27,87,15,83,36,21,66,85,81,76,61,77,36,96,96,34,93,63,95,92,93,16,87,38,13,23,64,38,58,16,31,92,53,66,89,74,0,34,24,10,18,45,91,78,76,41,96,21,48,48,53,53,69,64,94,39,23,91,77,23,76,47
21,40,75,68,35,44,34,24,19,68,48,37,39,50,74,92,35,86,59,98,31,39,34,67,20,46,84,38,73,25,47,17,95,51,37,68,50,94,99,90,18,84,78,20,48,21,14,18,63,87,87,66,19,14,24,85,57,34,0,27,73,95,22,90,20,83,54,13,29,84,55,45,68,80,40,81,46,84,91,62,49,30,21
92,44,76,18,37,64,99,55,20,62,86,81,16,74,21,32,75,13,30,74,58,60,50,82,24,89,70,10,29,74,44,68,70,86,36,96,40,49,31,69,66,82,88,27,19,93,80,37,16,76,87,45,78,74,48,61,22,24,27,0,71,52,89,41,29,17,67,77,48,14,24,97,83,85,35,37,53,10,87,99,40,18,92
24,32,54,19,45,100,28,19,68,28,87,89,29,12,34,39,74,58,22,74,79,37,17,75,89,93,53,13,33,100,17,15,20,55,48,26,25,67,12,62,79,83,71,91,44,39,50,78,48,40,58,83,55,59,72,34,78,10,73,71,0,32,39,38,69,23,100,35,43,85,45,34,71,44,97,68,91,96,71,60,72,44,24
64,72,57,35,85,62,12,54,81,35,37,90,96,45,27,15,90,46,73,49,66,88,91,43,48,97,82,72,42,38,91,20,26,38,45,15,90,40,80,33,76,43,33,86,63,54,73,34,38,10,89,93,60,81,26,89,15,18,95,52,32,0,16,67,15,69,76,90,97,79,85,88,40,96,79,78,72,51,50,77,92,25,64
88,100,37,58,95,54,32,72,39,92,22,51,72,59,89,38,48,32,26,92,88,62,55,36,100,53,40,31,62,98,38,88,90,23,88,24,58,79,49,87,26,54,46,76,92,85,95,71,37,28,85,55,48,96,75,65,83,45,22,89,39,16,0,79,17,69,14,60,13,12,59,96,23,47,73,50,57,68,67,90,78,59,88
59,83,46,72,89,31,32,33,35,24,54,46,26,31,31,82,49,26,54,37,85,71,52,83,91,10,49,71,34,85,14,19,98,16,26,15,53,25,80,86,74,37,13,86,40,68,83,54,80,57,91,69,89,35,84,72,92,91,90,41,38,67,79,0,43,69,33,53,25,79,69,94,90,96,91,11,66,78,78,53,53,61,59
71,27,67,44,52,20,65,12,45,72,51,74,47,43,13,34,80,21,73,26,62,48,69,47,37,38,12,90,46,33,23,26,11,44,11,47,62,14,61,61,75,48,69,24,39,34,57,50,59,49,41,57,71,95,39,76,48,78,20,29,69,15,17,43,0,24,98,80,61,70,75,81,12,78,45,55,38,36,25,64,32,67,71
72,81,44,37,76,49,72,98,83,72,24,95,63,69,14,29,98,34,15,67,11,48,60,36,56,84,68,83,21,46,32,82,10,33,82,74,21,32,72,33,31,99,43,14,85,66,59,77,65,47,36,97,16,97,82,67,98,76,83,17,23,69,69,69,24,0,73,53,24,60,33,54,84,19,62,94,15,29,28,19,35,45,72
22,24,68,40,90,79,25,62,55,39,12,82,85,42,19,15,39,77,51,60,81,44,97,29,73,99,37,36,64,51,46,68,69,68,17,24,15,88,26,66,55,80,45,65,90,35,28,46,13,79,55,25,30,62,50,33,46,41,54,67,100,76,14,33,98,73,0,33,13,73,17,17,95,75,16,20,21,41,100,26,78,39,22
40,30,22,43,48,67,79,47,41,55,100,79,24,31,87,99,62,61,36,21,41,52,45,45,79,38,56,21,19,21,89,18,24,34,38,61,71,98,27,56,86,73,16,23,84,51,54,35,20,21,16,44,34,35,62,78,12,96,13,77,35,90,60,53,80,53,33,0,60,17,19,28,43,62,80,29,69,35,37,59,94,52,40
75,100,63,21,71,27,37,39,47,26,84,36,86,37,90,23,76,25,71,42,60,20,95,89,53,61,55,48,46,92,80,38,86,29,63,66,96,75,60,79,21,94,46,75,86,25,15,42,12,97,59,70,85,27,92,71,84,21,29,48,43,97,13,25,61,24,13,60,0,90,19,100,32,30,19,65,79,24,70,22,61,77,75
95,86,45,37,61,10,16,65,10,48,34,15,60,78,63,13,36,19,57,65,97,33,51,57,64,16,31,13,49,10,24,83,38,58,64,66,26,52,12,93,51,70,82,28,79,16,31,94,63,47,36,84,76,90,85,28,18,48,84,14,85,79,12,79,70,60,73,17,90,0,81,36,59,97,82,97,95,44,31,29,12,50,95
28,22,55,51,14,51,95,81,45,91,58,64,31,66,62,16,48,74,16,23,75,11,35,19,65,51,29,79,83,41,49,94,88,41,10,71,49,38,48,35,26,42,95,87,98,98,10,90,55,49,81,94,25,35,77,14,17,48,55,24,45,85,59,69,75,33,17,19,19,81,0,20,76,60,93,56,17,70,30,98,19,73,28
25,21,55,97,36,52,31,47,65,61,67,77,36,96,52,43,91,31,19,73,58,90,42,17,85,87,29,76,37,10,20,32,42,50,12,25,66,22,51,48,16,42,69,87,13,13,69,80,21,61,77,66,27,61,67,23,80,53,45,97,34,88,96,94,81,54,17,28,100,36,20,0,77,17,62,98,38,72,51,30,47,84,25
55,50,73,43,13,81,62,61,37,22,92,11,31,56,21,17,14,28,47,97,72,21,51,91,69,70,10,75,73,90,99,43,46,16,67,67,100,82,66,35,77,42,11,80,98,40,72,37,25,40,46,64,91,15,95,42,79,53,68,83,71,40,23,90,12,84,95,43,32,59,76,77,0,94,99,34,70,12,83,58,11,19,55
37,29,71,44,55,82,15,40,17,84,56,66,100,28,39,69,58,22,42,17,100,34,76,83,79,67,21,93,46,76,51,29,77,60,36,53,66,70,50,57,66,60,33,90,14,95,35,42,95,42,34,60,22,34,67,66,38,69,80,85,44,96,47,96,78,19,75,62,30,97,60,17,94,0,61,14,58,20,53,93,37,52,37
40,55,16,29,94,96,13,14,69,13,67,16,42,28,11,85,82,69,10,88,97,46,97,64,99,46,63,70,84,14,63,73,28,40,79,62,28,82,38,55,54,41,72,17,23,21,53,10,82,45,17,98,43,12,77,16,23,64,40,35,97,79,73,91,45,62,16,80,19,82,93,62,99,61,0,54,63,37,71,19,12,100,40
53,18,70,36,48,10,75,29,62,82,59,34,10,72,24,62,61,100,54,30,13,28,49,66,53,82,38,90,42,54,15,48,98,89,62,86,17,42,33,11,40,16,67,60,10,43,20,55,72,26,39,59,14,90,54,25,99,94,81,37,68,78,50,11,55,94,20,29,65,97,56,98,34,14,54,0,47,66,77,65,21,18,53
30,91,18,84,19,74,23,13,59,83,34,36,56,27,99,55,36,98,78,33,78,21,20,11,88,54,17,74,41,53,43,85,72,10,99,36,65,12,20,67,24,35,82,40,15,17,16,57,76,54,47,58,56,88,20,56,77,39,46,53,91,72,57,66,38,15,21,69,79,95,17,38,70,58,63,47,0,70,79,64,27,49,30
42,53,25,99,77,38,38,12,22,68,77,84,21,53,44,85,51,18,81,12,53,53,69,84,52,90,79,46,57,12,10,81,71,52,26,83,52,36,31,77,36,31,90,95,84,74,63,45,98,25,77,30,45,37,91,10,92,23,84,10,96,51,68,78,36,29,41,35,24,44,70,72,12,20,37,66,70,0,20,89,82,49,42
57,90,43,80,87,49,70,87,40,88,81,84,38,87,29,56,38,24,74,22,12,89,18,59,82,34,73,38,18,23,60,78,61,97,59,37,57,100,53,71,58,95,66,36,74,86,75,79,84,81,24,99,69,17,49,81,16,91,91,87,71,50,67,78,25,28,100,37,70,31,30,51,83,53,71,77,79,20,0,43,85,17,57
19,62,84,73,83,28,87,92,59,73,33,75,26,58,69,54,33,25,86,75,63,15,64,49,55,11,16,80,97,48,16,20,43,16,87,24,59,30,86,77,96,13,35,87,74,52,65,13,76,20,93,99,14,14,15,91,60,77,62,99,60,77,90,53,64,19,26,59,22,29,98,30,58,93,19,65,64,89,43,0,23,58,19
67,27,15,88,81,93,46,93,67,78,65,11,19,64,82,90,82,51,51,49,96,67,85,46,21,49,14,74,49,96,83,74,69,32,13,46,23,46,88,30,12,43,98,63,95,28,58,82,29,65,75,100,72,73,78,84,13,23,49,40,72,92,78,53,32,35,78,94,61,12,19,47,11,37,12,21,27,82,85,23,0,22,67
17,80,85,62,21,86,46,18,57,24,39,79,16,53,42,14,67,33,38,54,93,95,89,88,46,86,51,97,46,84,69,59,25,56,61,33,95,73,52,75,27,13,83,61,28,27,47,93,36,75,37,58,62,10,59,54,50,76,30,18,44,25,59,61,67,45,39,52,77,50,73,84,19,52,100,18,49,49,17,58,22,0,17
0,64,31,12,92,96,12,52,11,10,92,27,26,63,45,22,40,16,22,70,97,90,45,35,62,83,15,57,18,60,27,46,93,98,32,52,99,26,27,12,64,25,83,42,51,93,80,85,27,28,92,99,70,51,37,44,15,47,21,92,24,64,88,59,71,72,22,40,75,95,28,25,55,37,40,53,30,42,57,19,67,17,0
