72
64,73,60,63,78,14,24,48,22,78,48,92,34,37,75,98,89,46,23,21,65,50,99,19,0,66,72,44,57,58,32,47,58,64,78,51,57,20,36,100,32,91,96,13,67,99,30,42,33,19,51,93,87,68,92,20,69,12,64,58,35,37,65,77,43,43,78,63,28,42,72,61,91,64
21,99,43,79,65,24,76,82,48,13,65,72,27,20,87,21,70,92,69,12,16,65,95,30,66,0,18,97,73,95,64,89,28,47,62,35,93,99,86,58,88,17,91,57,56,34,12,61,58,49,84,49,53,81,16,10,77,15,95,54,12,85,71,59,87,28,76,97,35,48,90,15,53,21
47,17,67,24,86,46,38,48,14,49,23,65,94,13,72,10,23,40,56,32,94,31,48,80,72,18,0,99,95,31,31,62,70,75,67,21,85,66,46,52,46,26,85,24,67,63,28,86,70,53,19,61,86,100,29,31,34,56,44,35,28,24,12,50,23,49,86,43,23,59,29,40,38,47
68,17,45,75,30,63,100,19,36,96,35,66,18,59,97,75,24,95,16,92,84,98,93,19,44,97,99,0,34,79,56,37,79,41,56,30,58,47,27,100,50,42,37,13,74,56,16,57,21,47,16,90,89,47,18,69,30,52,44,22,38,27,30,34,49,10,51,95,13,59,66,48,11,68
13,24,25,73,32,82,81,41,76,86,98,86,93,29,44,56,50,77,41,14,66,94,51,56,57,73,95,34,0,35,67,60,20,23,20,44,86,79,32,90,64,31,28,31,94,22,13,41,95,77,96,76,79,96,80,74,23,11,36,21,40,84,55,53,59,23,61,28,13,33,100,41,23,13
85,83,56,55,26,14,56,49,59,90,64,85,22,87,40,14,98,53,95,45,25,99,10,64,58,95,31,79,35,0,95,62,23,12,42,16,50,82,47,65,85,71,76,70,62,75,87,31,30,59,35,75,50,82,91,63,46,84,83,66,98,11,12,64,63,48,20,20,41,64,25,18,46,85
96,69,27,53,69,95,79,61,98,43,48,82,45,40,38,89,74,98,18,41,35,68,38,38,32,64,31,56,67,95,0,49,86,31,73,61,28,76,41,92,16,71,39,73,20,78,70,49,73,28,45,37,82,65,78,61,37,19,84,27,48,74,10,93,47,97,69,15,47,41,27,90,59,96
100,31,22,32,58,58,54,25,37,12,49,63,61,64,84,88,74,90,47,88,86,59,20,10,47,89,62,37,60,62,49,0,11,22,31,16,92,30,57,16,62,64,26,86,63,61,70,56,26,59,17,34,75,90,34,79,44,43,24,20,18,24,46,80,58,24,27,61,94,51,53,77,29,100
80,31,48,85,44,77,62,77,62,98,23,58,89,79,51,85,28,42,100,64,50,100,72,16,58,28,70,79,20,23,86,11,0,95,22,41,90,31,13,100,62,97,98,94,58,94,22,11,23,94,56,59,41,100,40,74,43,86,28,31,63,67,48,20,17,21,43,46,37,76,24,30,47,80
31,47,25,17,40,93,71,17,23,51,15,35,20,66,72,39,67,93,11,18,33,88,96,53,64,47,75,41,23,12,31,22,95,0,57,100,38,17,21,40,85,14,32,29,70,76,14,83,74,14,76,92,99,79,64,82,50,83,51,19,57,17,59,97,17,73,51,23,32,82,74,23,71,31
91,69,95,60,83,90,86,92,11,89,15,41,65,100,99,33,29,37,79,65,10,72,51,39,78,62,67,56,20,42,73,31,22,57,0,51,29,53,84,64,26,13,51,82,62,19,38,66,26,49,96,99,85,60,61,22,99,95,50,18,61,72,11,38,100,79,90,58,52,60,74,30,45,91
58,94,29,100,73,98,43,25,52,47,56,60,21,79,15,86,86,76,69,81,13,12,53,17,51,35,21,30,44,16,61,16,41,100,51,0,68,49,92,56,44,29,62,10,83,92,15,76,35,73,33,60,24,26,64,37,14,27,12,47,34,50,29,95,84,53,75,16,12,94,23,99,92,58
85,64,49,44,65,73,42,82,85,97,79,71,86,36,47,75,85,32,21,92,99,61,94,67,57,93,85,58,86,50,28,92,90,38,29,68,0,65,21,70,48,19,58,17,18,41,35,87,89,46,47,59,100,50,40,71,15,53,88,50,17,20,95,97,48,23,34,19,27,85,55,70,15,85
10,14,37,18,13,92,30,33,43,10,30,66,76,75,90,79,73,55,23,68,10,67,91,35,20,99,66,47,79,82,76,30,31,17,53,49,65,0,41,80,86,37,67,48,60,99,51,64,23,46,45,70,94,56,24,67,49,52,21,78,25,99,85,29,60,19,79,54,56,12,20,49,15,10
55,67,55,54,49,73,100,76,77,32,69,24,66,95,39,38,73,37,36,38,17,21,84,62,36,86,46,27,32,47,41,57,13,21,84,92,21,41,0,33,70,96,79,18,11,98,70,72,91,77,35,62,90,14,73,64,87,77,58,62,62,45,80,18,75,16,14,36,48,58,24,61,90,55
85,14,33,93,14,53,43,94,65,100,22,75,52,48,26,90,62,53,67,47,53,29,59,10,100,58,52,100,90,65,92,16,100,40,64,56,70,80,33,0,80,80,60,100,69,33,76,86,51,37,85,66,84,33,29,23,90,93,52,52,53,60,45,22,83,27,25,60,55,62,82,81,68,85
44,26,96,84,13,37,64,94,57,54,55,53,33,47,69,32,100,61,48,98,92,39,99,14,32,88,46,50,64,85,16,62,62,85,26,44,48,86,70,80,0,44,60,61,24,61,21,24,39,87,45,54,59,12,89,31,45,78,33,61,47,97,17,37,58,23,18,45,73,38,100,17,18,44
80,75,13,45,18,10,71,44,21,71,47,55,37,100,57,97,25,10,54,27,36,58,37,72,91,17,26,42,31,71,71,64,97,14,13,29,19,37,96,80,44,0,97,94,39,97,85,39,35,94,34,21,47,65,56,98,52,79,60,100,68,68,78,24,57,74,10,55,81,47,76,28,36,80
38,39,69,67,95,55,58,88,49,68,41,51,64,65,12,52,52,26,70,36,29,44,81,28,96,91,85,37,28,76,39,26,98,32,51,62,58,67,79,60,60,97,0,63,49,46,73,76,30,80,10,56,15,44,92,49,34,38,82,41,21,18,60,86,37,46,22,75,81,89,43,52,80,38
66,99,82,68,25,41,76,88,18,90,54,79,31,48,64,46,66,58,55,83,25,86,94,41,13,57,24,13,31,70,73,86,94,29,82,10,17,48,18,100,61,94,63,0,88,27,55,85,25,34,64,12,57,30,81,62,32,18,99,38,41,80,50,50,99,28,36,91,89,50,59,28,21,66
32,14,56,45,93,24,22,18,40,89,97,21,20,97,24,49,36,51,45,23,21,42,81,91,67,56,67,74,94,62,20,63,58,70,62,83,18,60,11,69,24,39,49,88,0,95,11,29,51,86,92,82,90,95,42,56,95,34,67,67,71,15,25,82,24,59,41,28,100,78,15,19,36,32
78,24,29,70,99,42,14,17,64,68,11,70,67,53,82,97,45,55,29,35,14,79,100,30,99,34,63,56,22,75,78,61,94,76,19,92,41,99,98,33,61,97,46,27,95,0,48,79,95,59,56,48,87,32,20,78,39,66,55,72,57,39,51,35,32,41,37,21,84,20,74,98,52,78
85,58,37,49,10,16,23,87,60,78,24,78,45,50,11,35,54,14,12,14,91,39,60,60,30,12,28,16,13,87,70,70,22,14,38,15,35,51,70,76,21,85,73,55,11,48,0,84,37,21,24,71,18,26,76,31,59,10,14,57,71,24,27,18,43,60,95,27,92,88,16,24,23,85
62,58,93,36,36,34,39,40,28,33,60,17,63,96,53,46,98,92,68,12,95,42,81,14,42,61,86,57,41,31,49,56,11,83,66,76,87,64,72,86,24,39,76,85,29,79,84,0,55,100,77,54,50,65,10,24,61,10,91,98,36,66,50,69,78,49,74,64,87,16,98,61,78,62
85,99,65,38,65,36,26,37,13,72,71,89,36,59,71,21,73,63,81,89,59,90,51,80,33,58,70,21,95,30,73,26,23,74,26,35,89,23,91,51,39,35,30,25,51,95,37,55,0,17,54,59,28,84,54,14,72,45,82,49,63,59,20,54,94,65,85,70,99,27,71,65,94,85
30,27,38,11,87,91,25,20,38,95,60,85,38,26,82,48,80,66,17,39,60,14,21,82,19,49,53,47,77,59,28,59,94,14,49,73,46,46,77,37,87,94,80,34,86,59,21,100,17,0,100,96,52,68,30,99,46,98,96,99,54,67,58,37,81,38,62,31,89,69,11,37,96,30
23,94,62,38,59,97,73,20,94,31,67,66,73,76,96,14,68,29,41,13,34,99,38,96,51,84,19,16,96,35,45,17,56,76,96,33,47,45,35,85,45,34,10,64,92,56,24,77,54,100,0,70,61,15,40,57,23,83,64,74,60,19,80,96,95,12,55,61,18,93,33,68,36,23
20,100,37,17,34,40,69,64,34,42,14,14,12,22,87,17,79,35,34,87,33,92,83,61,93,49,61,90,76,75,37,34,59,92,99,60,59,70,62,66,54,21,56,12,82,48,71,54,59,96,70,0,17,35,64,69,34,67,16,72,60,19,62,10,15,37,72,72,26,66,79,75,52,20
36,31,85,78,19,64,65,50,100,95,21,17,54,22,31,54,29,82,45,84,61,48,46,80,87,53,86,89,79,50,82,75,41,99,85,24,100,94,90,84,59,47,15,57,90,87,18,50,28,52,61,17,0,90,58,50,44,91,82,49,96,37,69,48,54,26,65,12,60,66,49,95,62,36
100,22,82,97,13,44,31,85,66,74,37,70,79,71,34,66,87,65,26,53,98,21,99,91,68,81,100,47,96,82,65,90,100,79,60,26,50,56,14,33,12,65,44,30,95,32,26,65,84,68,15,35,90,0,24,53,55,79,20,36,58,71,32,76,66,53,79,64,84,71,26,98,21,100
32,60,66,33,29,43,24,77,13,95,87,86,26,86,68,22,44,37,30,81,95,65,84,45,92,16,29,18,80,91,78,34,40,64,61,64,40,24,73,29,89,56,92,81,42,20,76,10,54,30,40,64,58,24,0,23,23,18,85,90,100,31,26,81,58,59,62,100,92,36,77,31,68,32
20,54,60,44,24,30,49,93,12,10,52,61,74,43,73,27,90,10,58,66,28,51,41,87,20,10,31,69,74,63,61,79,74,82,22,37,71,67,64,23,31,98,49,62,56,78,31,24,14,99,57,69,50,53,23,0,31,82,83,20,45,91,12,10,31,40,97,49,99,61,57,30,35,20
58,57,88,25,97,55,28,45,98,82,51,35,83,54,15,29,78,65,81,36,73,87,82,63,69,77,34,30,23,46,37,44,43,50,99,14,15,49,87,90,45,52,34,32,95,39,59,61,72,46,23,34,44,55,23,31,0,74,90,41,90,74,47,91,30,100,11,11,22,67,35,87,20,58
60,34,56,62,24,22,43,13,83,19,25,45,45,26,30,24,14,93,54,96,46,13,32,57,12,15,56,52,11,84,19,43,86,83,95,27,53,52,77,93,78,79,38,18,34,66,10,10,45,98,83,67,91,79,18,82,74,0,10,22,65,52,33,67,26,74,70,49,91,28,71,68,69,60
99,30,51,34,79,45,85,46,41,73,20,20,20,65,23,70,50,33,46,53,52,10,80,60,64,95,44,44,36,83,84,24,28,51,50,12,88,21,58,52,33,60,82,99,67,55,14,91,82,96,64,16,82,20,85,83,90,10,0,33,27,89,31,78,93,91,19,62,62,71,64,86,65,99
78,41,54,33,87,17,10,55,48,88,21,78,30,91,16,77,96,65,78,86,84,18,90,88,58,54,35,22,21,66,27,20,31,19,18,47,50,78,62,52,61,100,41,38,67,72,57,98,49,99,74,72,49,36,90,20,41,22,33,0,38,35,50,67,44,84,34,81,83,88,99,31,82,78
57,34,85,98,67,24,69,21,50,15,21,65,100,90,99,54,69,36,17,89,38,27,95,52,35,12,28,38,40,98,48,18,63,57,61,34,17,25,62,53,47,68,21,41,71,57,71,36,63,54,60,60,96,58,100,45,90,65,27,38,0,85,51,49,29,41,79,62,20,45,87,21,66,57
72,25,73,79,23,59,65,61,94,64,93,32,84,40,35,91,36,78,12,63,87,27,88,81,37,85,24,27,84,11,74,24,67,17,72,50,20,99,45,60,97,68,18,80,15,39,24,66,59,67,19,19,37,71,31,91,74,52,89,35,85,0,78,50,76,11,54,78,90,56,16,16,21,72
52,72,10,47,62,82,69,23,66,16,59,95,64,79,58,49,84,32,43,16,37,89,43,27,65,71,12,30,55,12,10,46,48,59,11,29,95,85,80,45,17,78,60,50,25,51,27,50,20,58,80,62,69,32,26,12,47,33,31,50,51,78,0,40,16,58,57,35,12,71,51,33,37,52
55,42,71,48,93,17,75,58,23,20,79,48,44,45,92,26,40,70,56,96,64,29,58,41,77,59,50,34,53,64,93,80,20,97,38,95,97,29,18,22,37,24,86,50,82,35,18,69,54,37,96,10,48,76,81,10,91,67,78,67,49,50,40,0,91,13,38,98,35,63,79,49,26,55
57,69,46,78,52,87,12,83,91,52,46,53,80,13,23,55,54,94,44,98,61,20,41,29,43,87,23,49,59,63,47,58,17,17,100,84,48,60,75,83,58,57,37,99,24,32,43,78,94,81,95,15,54,66,58,31,30,26,93,44,29,76,16,91,0,42,40,64,66,53,27,36,17,57
96,68,67,67,67,98,59,88,100,28,98,97,57,82,37,75,22,42,94,35,91,32,92,33,43,28,49,10,23,48,97,24,21,73,79,53,23,19,16,27,23,74,46,28,59,41,60,49,65,38,12,37,26,53,59,40,100,74,91,84,41,11,58,13,42,0,58,12,16,78,37,46,99,96
11,23,30,59,88,15,18,48,26,27,25,61,26,25,86,87,51,10,96,44,99,95,91,68,78,76,86,51,61,20,69,27,43,51,90,75,34,79,14,25,18,10,22,36,41,37,95,74,85,62,55,72,65,79,62,97,11,70,19,34,79,54,57,38,40,58,0,50,62,44,97,46,70,11
30,78,100,45,32,97,23,78,46,32,98,11,100,69,64,85,83,23,51,27,91,87,73,66,63,97,43,95,28,20,15,61,46,23,58,16,19,54,36,60,45,55,75,91,28,21,27,64,70,31,61,72,12,64,100,49,11,49,62,81,62,78,35,98,64,12,50,0,83,93,58,21,13,30
55,93,43,31,45,61,65,59,99,92,26,23,79,89,29,53,57,69,32,56,94,95,24,51,28,35,23,13,13,41,47,94,37,32,52,12,27,56,48,55,73,81,81,89,100,84,92,87,99,89,18,26,60,84,92,99,22,91,62,83,20,90,12,35,66,16,62,83,0,13,19,90,52,55
29,93,92,37,41,49,57,100,49,77,20,72,53,67,65,78,82,32,32,89,60,60,62,50,42,48,59,59,33,64,41,51,76,82,60,94,85,12,58,62,38,47,89,50,78,20,88,16,27,69,93,66,66,71,36,61,67,28,71,88,45,56,71,63,53,78,44,93,13,0,75,80,83,29
55,54,98,22,49,11,70,43,63,91,49,17,54,36,92,31,17,80,46,41,19,33,22,45,72,90,29,66,100,25,27,53,24,74,74,23,55,20,24,82,100,76,43,59,15,74,16,98,71,11,33,79,49,26,77,57,35,71,64,99,87,16,51,79,27,37,97,58,19,75,0,88,15,55
46,88,52,27,100,37,84,90,43,48,52,92,67,18,55,24,29,49,33,95,57,24,13,55,61,15,40,48,41,18,90,77,30,23,30,99,70,49,61,81,17,28,52,28,19,98,24,61,65,37,68,75,95,98,31,30,87,68,86,31,21,16,33,49,36,46,46,21,90,80,88,0,48,46
79,63,14,73,92,92,33,72,45,58,61,10,67,65,51,82,68,56,55,56,15,79,12,33,91,53,38,11,23,46,59,29,47,71,45,92,15,15,90,68,18,36,80,21,36,52,23,78,94,96,36,52,62,21,68,35,20,69,65,82,66,21,37,26,17,99,70,13,52,83,15,48,0,79
0,53,90,98,85,78,54,79,92,13,96,72,72,64,29,19,49,26,59,23,99,68,73,93,64,21,47,68,13,85,96,100,80,31,91,58,85,10,55,85,44,80,38,66,32,78,85,62,85,30,23,20,36,100,32,20,58,60,99,78,57,72,52,55,57,96,11,30,55,29,55,46,79,0
