92
42,71,36,14,29,72,73,18,83,26,62,97,61,97,57,50,28,86,29,0,40,73,75,77,100,37,93,16,70,19,42,59,31,10,57,15,15,32,86,43,80,46,52,87,30,20,85,99,45,93,25,78,15,67,90,46,49,52,44,36,34,19,33,64,22,31,89,76,99,40,16,60,51,86,68,10,19,17,21,90,60,88,34,75,61,38,52,82,41,92,86,79,90,42
41,17,48,24,89,85,11,99,86,27,51,68,48,100,99,45,54,99,30,40,0,97,45,77,91,64,94,12,40,83,98,66,68,91,30,61,15,85,86,98,34,79,51,14,91,68,14,25,58,13,58,33,99,83,12,34,45,90,73,85,27,72,29,29,23,59,85,71,100,37,56,56,79,59,77,68,37,82,52,98,29,48,27,30,46,79,79,48,51,25,68,79,79,41
79,51,63,35,74,22,68,28,36,27,27,17,57,59,26,96,26,13,68,73,97,0,84,49,74,99,53,87,30,81,69,70,83,57,85,75,45,80,58,83,25,36,56,78,65,99,69,55,15,80,52,42,68,29,58,98,91,68,47,10,76,31,46,53,81,46,58,20,29,89,50,72,67,39,35,98,69,42,83,69,99,89,89,72,44,14,53,76,87,11,15,12,46,79
44,86,58,31,37,19,41,74,62,75,80,41,80,50,78,23,69,19,68,75,45,84,0,71,42,35,98,35,31,91,24,34,24,62,88,51,30,78,96,57,11,80,27,34,37,85,28,93,86,73,48,30,81,67,23,62,73,25,29,91,38,58,81,97,43,49,100,39,50,21,69,72,86,67,51,68,70,25,85,19,70,29,45,79,34,36,38,10,54,52,21,93,60,44
30,22,56,39,19,25,21,66,13,63,12,51,61,92,51,90,97,91,85,77,77,49,71,0,42,41,69,53,60,20,66,70,17,97,23,71,67,90,56,18,60,63,62,100,38,19,99,22,98,85,26,16,27,20,64,11,12,19,23,71,82,30,64,81,69,87,19,16,47,51,34,69,92,84,16,92,58,27,34,49,55,83,94,83,82,83,74,84,87,29,50,13,37,30
43,65,81,74,30,68,91,21,57,15,32,95,52,41,100,88,68,13,100,100,91,74,42,42,0,20,12,98,88,43,96,50,88,88,48,89,29,77,97,92,11,31,97,51,58,61,99,99,82,98,70,61,51,67,25,79,60,67,14,28,63,21,88,12,76,30,29,16,50,92,16,53,88,15,46,67,39,46,71,95,42,80,82,67,90,40,71,51,36,60,34,82,23,43
40,23,79,87,45,71,70,65,16,77,44,22,41,85,57,68,25,95,100,37,64,99,35,41,20,0,40,17,73,70,87,61,79,60,85,95,45,24,87,75,57,22,89,73,68,25,11,84,32,78,65,30,46,53,17,43,36,26,30,11,89,99,32,13,66,42,31,92,82,91,79,64,89,88,11,64,25,40,76,49,50,28,72,11,10,56,49,84,28,15,25,18,50,40
36,10,27,28,36,45,75,46,59,42,100,10,85,94,95,77,24,89,37,93,94,53,98,69,12,40,0,91,56,32,19,58,72,88,27,94,28,75,77,56,17,17,73,71,72,61,45,76,28,70,20,85,41,55,40,18,53,52,48,43,87,36,34,91,18,21,18,83,31,100,65,54,67,97,12,35,91,53,43,70,76,73,79,17,23,25,53,72,10,57,68,76,36,36
59,74,81,80,38,49,70,12,60,26,97,33,97,45,100,96,55,100,71,16,12,87,35,53,98,17,91,0,57,81,31,19,20,25,55,17,61,22,33,90,83,28,61,59,21,64,74,85,93,49,16,64,84,85,43,15,36,77,22,59,68,42,35,41,75,80,52,24,63,91,19,62,86,25,78,89,33,76,96,14,13,20,51,30,59,69,74,84,23,95,93,32,41,59
61,76,72,34,54,39,23,68,47,10,32,68,44,53,64,53,93,45,40,70,40,30,31,60,88,73,56,57,0,48,13,57,31,57,38,33,84,41,13,78,46,83,50,55,93,43,25,73,82,69,35,99,21,53,24,20,75,80,13,70,86,23,37,24,14,36,45,89,37,86,13,66,79,93,39,37,100,97,47,27,85,81,67,38,53,90,49,84,46,61,23,99,64,61
84,22,68,72,89,66,100,16,65,28,96,16,23,82,96,98,49,72,52,19,83,81,91,20,43,70,32,81,48,0,70,93,76,25,31,59,97,22,86,44,95,86,86,27,57,45,100,39,67,19,24,80,17,80,62,31,43,90,17,24,70,86,10,89,98,94,84,45,10,41,88,23,76,68,24,26,93,45,49,22,23,91,31,67,79,51,35,75,100,53,19,86,69,84
98,70,55,17,81,34,10,98,26,58,79,85,73,97,44,42,20,92,86,42,98,69,24,66,96,87,19,31,13,70,0,73,94,81,37,74,60,64,98,50,13,88,56,64,74,68,30,76,24,43,20,81,59,98,70,24,66,28,50,32,44,48,79,47,55,15,40,29,11,80,69,97,14,56,32,91,18,36,75,48,39,60,45,76,29,92,83,96,59,69,13,90,85,98
16,13,45,59,57,19,38,24,15,84,67,60,35,98,51,71,61,98,61,59,66,70,34,70,50,61,58,19,57,93,73,0,73,55,52,61,90,59,65,47,87,94,30,13,74,57,77,49,95,11,41,90,49,25,20,63,27,11,67,97,31,99,13,14,21,88,70,86,93,42,58,99,21,54,61,87,34,27,41,23,42,37,33,49,83,30,67,67,27,42,94,92,56,16
11,35,54,23,79,44,69,45,66,12,15,89,91,91,27,66,29,30,54,31,68,83,24,17,88,79,72,20,31,76,94,73,0,95,69,18,16,73,90,32,26,82,41,60,96,38,58,14,61,20,34,23,75,62,29,20,22,41,42,61,78,60,33,41,63,23,82,16,18,85,70,85,72,78,24,84,54,73,29,44,41,18,18,14,13,43,44,10,97,44,59,12,32,11
24,47,95,10,52,59,79,23,54,75,15,64,44,63,62,33,65,15,48,10,91,57,62,97,88,60,88,25,57,25,81,55,95,0,22,33,48,21,41,35,41,85,60,32,66,46,51,37,21,95,33,100,21,87,29,86,22,62,44,88,33,70,77,46,58,77,29,66,36,28,81,86,68,88,71,32,92,80,97,60,24,26,82,73,40,37,50,100,22,97,29,41,67,24
18,75,48,93,69,12,17,95,47,38,22,34,34,87,48,49,16,99,46,57,30,85,88,23,48,85,27,55,38,31,37,52,69,22,0,52,86,53,44,68,64,90,97,46,60,52,81,82,67,83,53,43,37,87,57,81,55,26,24,27,97,83,21,87,90,39,72,82,61,17,58,82,46,43,91,67,66,54,13,21,94,37,91,72,56,62,80,25,33,22,37,40,64,18
98,98,22,91,11,70,92,90,10,77,81,67,75,87,95,54,69,20,62,15,61,75,51,71,89,95,94,17,33,59,74,61,18,33,52,0,34,61,58,99,16,44,60,45,25,70,20,28,95,24,45,71,90,58,13,23,16,48,19,64,84,73,83,32,91,60,46,76,50,93,95,90,50,88,58,67,80,37,91,80,26,79,35,47,58,99,91,65,14,59,12,67,62,98
84,93,69,82,89,30,17,22,83,45,64,90,17,34,26,14,25,97,27,15,15,45,30,67,29,45,28,61,84,97,60,90,16,48,86,34,0,23,62,58,59,92,88,71,95,27,21,82,78,94,72,83,68,80,19,64,42,51,53,95,79,99,32,83,99,85,50,57,80,52,29,61,96,75,55,53,19,51,33,49,56,25,40,49,69,81,16,21,96,21,55,17,81,84
93,94,63,12,13,32,79,10,82,66,97,15,61,29,66,38,51,100,41,32,85,80,78,90,77,24,75,22,41,22,64,59,73,21,53,61,23,0,94,94,68,81,79,52,65,81,22,100,91,61,60,82,60,28,33,96,17,59,36,62,56,62,28,27,62,85,29,14,26,12,60,43,81,20,78,22,34,59,53,69,74,41,43,96,52,87,10,18,47,96,100,92,62,93
18,46,48,60,50,23,18,58,19,71,13,89,36,76,51,97,16,43,97,86,86,58,96,56,97,87,77,33,13,86,98,65,90,41,44,58,62,94,0,32,69,70,52,98,77,18,81,68,18,44,69,67,61,86,67,35,16,11,40,60,32,47,39,19,46,18,73,36,22,97,94,99,78,29,41,83,100,39,42,69,89,11,18,30,78,38,88,83,82,71,30,14,59,18
87,52,43,69,41,14,17,13,35,63,100,27,16,46,18,67,36,36,15,43,98,83,57,18,92,75,56,90,78,44,50,47,32,35,68,99,58,94,32,0,57,11,46,100,18,10,27,41,49,31,76,14,12,11,97,98,53,73,38,62,10,85,21,17,10,26,75,66,93,95,71,43,63,36,45,78,53,53,40,60,81,87,56,16,19,67,23,16,67,46,55,68,51,87
19,61,84,17,30,26,93,22,18,14,69,93,37,29,53,81,54,71,69,80,34,25,11,60,11,57,17,83,46,95,13,87,26,41,64,16,59,68,69,57,0,62,18,71,77,100,94,40,19,36,16,78,69,22,88,37,64,63,16,85,70,27,99,61,48,21,88,83,68,52,53,81,61,82,56,55,38,66,73,99,67,69,96,96,72,26,58,17,13,91,25,81,48,19
37,19,53,72,47,73,26,31,100,25,95,18,88,15,45,82,90,58,41,46,79,36,80,63,31,22,17,28,83,86,88,94,82,85,90,44,92,81,70,11,62,0,13,32,13,64,84,98,37,59,97,48,10,72,87,95,40,23,21,85,52,21,41,40,41,98,26,91,20,68,29,13,80,48,33,61,49,72,36,73,86,52,34,85,48,65,49,62,30,26,71,23,24,37
15,44,55,47,92,61,75,70,32,99,29,26,71,56,51,79,20,95,83,52,51,56,27,62,97,89,73,61,50,86,56,30,41,60,97,60,88,79,52,46,18,13,0,39,66,53,12,74,62,19,50,28,96,78,46,97,73,55,63,99,44,31,65,89,43,64,99,46,81,12,57,41,11,78,65,98,64,66,40,28,88,26,99,14,73,17,13,42,83,21,26,90,48,15
75,40,94,51,87,71,100,77,19,10,46,64,17,61,24,28,54,37,10,87,14,78,34,100,51,73,71,59,55,27,64,13,60,32,46,45,71,52,98,100,71,32,39,0,38,70,27,50,88,98,95,39,99,96,48,89,19,35,34,89,28,82,79,69,80,84,93,17,53,92,23,83,73,85,87,86,35,17,50,73,13,47,49,84,69,71,17,95,40,31,58,58,11,75
84,76,15,52,24,80,15,72,71,11,77,33,24,65,37,22,79,80,59,30,91,65,37,38,58,68,72,21,93,57,74,74,96,66,60,25,95,65,77,18,77,13,66,38,0,34,62,57,24,92,43,37,73,18,85,99,90,13,68,49,49,68,66,51,56,34,89,12,49,68,12,19,58,36,51,64,31,74,62,87,74,65,29,80,95,50,26,35,92,47,67,11,65,84
85,67,14,83,59,47,31,59,62,42,32,49,73,14,84,92,84,47,54,20,68,99,85,19,61,25,61,64,43,45,68,57,38,46,52,70,27,81,18,10,100,64,53,70,34,0,50,11,13,74,47,35,67,91,33,42,31,83,46,71,83,95,75,38,40,21,96,43,93,79,50,61,82,48,16,79,24,96,80,25,79,83,58,71,99,12,41,20,99,78,18,46,99,85
44,84,94,11,70,12,13,49,50,89,38,48,69,42,14,49,48,65,76,85,14,69,28,99,99,11,45,74,25,100,30,77,58,51,81,20,21,22,81,27,94,84,12,27,62,50,0,98,16,59,17,95,52,64,56,41,43,94,48,33,30,26,59,73,26,100,62,36,87,25,43,57,27,83,56,53,53,38,72,38,11,13,61,82,98,72,10,91,45,82,67,72,15,44
25,82,26,71,25,39,14,32,56,11,12,68,78,71,76,48,87,28,32,99,25,55,93,22,99,84,76,85,73,39,76,49,14,37,82,28,82,100,68,41,40,98,74,50,57,11,98,0,55,50,62,52,74,45,39,63,81,34,76,40,71,55,45,36,42,67,90,46,94,25,14,91,19,50,79,84,62,60,36,82,26,13,13,19,94,96,40,23,41,41,44,95,38,25
22,100,40,34,95,15,62,26,10,49,10,78,41,14,78,88,43,98,58,45,58,15,86,98,82,32,28,93,82,67,24,95,61,21,67,95,78,91,18,49,19,37,62,88,24,13,16,55,0,40,36,61,56,67,88,59,24,58,44,44,64,95,72,94,85,63,38,67,77,90,79,29,40,24,25,86,61,39,78,50,53,88,46,100,51,26,51,30,13,21,29,54,75,22
19,57,73,79,36,78,24,93,47,49,52,88,63,37,66,91,82,67,38,93,13,80,73,85,98,78,70,49,69,19,43,11,20,95,83,24,94,61,44,31,36,59,19,98,92,74,59,50,40,0,32,87,60,42,41,97,58,53,91,17,48,74,27,51,91,91,11,79,77,96,81,21,48,12,21,77,97,40,67,73,84,15,47,88,41,97,11,99,69,50,28,85,89,19
52,20,84,82,69,16,25,63,26,33,87,76,59,69,54,27,24,16,75,25,58,52,48,26,70,65,20,16,35,24,20,41,34,33,53,45,72,60,69,76,16,97,50,95,43,47,17,62,36,32,0,74,16,22,59,25,99,63,81,22,100,79,55,18,59,46,65,91,53,27,15,96,55,87,28,37,36,60,89,97,38,26,74,74,77,36,65,61,15,27,99,74,86,52
12,91,60,46,99,49,96,18,68,67,53,68,34,77,16,62,98,30,12,78,33,42,30,16,61,30,85,64,99,80,81,90,23,100,43,71,83,82,67,14,78,48,28,39,37,35,95,52,61,87,74,0,99,66,38,38,90,45,53,15,72,91,51,41,15,69,24,58,72,76,14,97,50,51,78,12,88,96,73,72,28,81,45,58,13,55,59,65,33,32,35,97,92,12
74,75,85,86,31,54,97,65,52,55,56,61,89,30,11,67,82,85,29,15,99,68,81,27,51,46,41,84,21,17,59,49,75,21,37,90,68,60,61,12,69,10,96,99,73,67,52,74,56,60,16,99,0,94,73,85,70,27,41,54,93,65,72,39,54,28,10,17,94,20,40,75,29,52,10,14,70,43,26,40,16,78,99,14,63,24,31,12,40,91,81,39,27,74
10,10,51,19,38,45,75,75,100,14,28,87,72,23,64,66,95,40,76,67,83,29,67,20,67,53,55,85,53,80,98,25,62,87,87,58,80,28,86,11,22,72,78,96,18,91,64,45,67,42,22,66,94,0,78,93,41,60,79,77,99,59,71,38,41,40,91,61,80,81,23,64,30,60,13,89,85,100,10,36,76,76,65,100,74,50,38,31,25,48,19,72,61,10
96,47,60,73,33,70,41,40,33,90,97,47,74,85,88,63,86,14,65,90,12,58,23,64,25,17,40,43,24,62,70,20,29,29,57,13,19,33,67,97,88,87,46,48,85,33,56,39,88,41,59,38,73,78,0,12,17,33,85,95,31,65,65,48,24,64,100,96,83,97,80,27,96,32,78,89,51,37,18,20,97,24,32,17,29,89,93,45,84,66,49,13,29,96
68,12,62,91,72,86,73,78,75,53,44,73,55,84,79,77,38,40,78,46,34,98,62,11,79,43,18,15,20,31,24,63,20,86,81,23,64,96,35,98,37,95,97,89,99,42,41,63,59,97,25,38,85,93,12,0,78,96,30,46,81,68,59,30,98,68,35,91,80,63,39,57,42,31,74,50,40,14,52,90,20,56,52,26,24,66,53,27,65,11,63,21,22,68
68,46,75,77,70,55,57,15,14,87,79,50,83,23,32,33,58,16,96,49,45,91,73,12,60,36,53,36,75,43,66,27,22,22,55,16,42,17,16,53,64,40,73,19,90,31,43,81,24,58,99,90,70,41,17,78,0,33,93,75,58,43,95,31,92,21,67,68,38,27,31,85,77,36,83,84,100,26,68,41,74,28,21,78,94,68,38,37,26,17,27,69,92,68
47,71,43,62,89,73,22,68,34,88,33,37,53,63,43,23,100,42,44,52,90,68,25,19,67,26,52,77,80,90,28,11,41,62,26,48,51,59,11,73,63,23,55,35,13,83,94,34,58,53,63,45,27,60,33,96,33,0,22,67,77,82,82,10,36,12,49,72,84,46,55,33,99,29,79,49,84,92,99,63,68,75,10,83,45,18,32,44,13,48,10,85,27,47
68,11,12,60,56,75,65,72,33,64,37,56,44,39,23,47,50,48,25,44,73,47,29,23,14,30,48,22,13,17,50,67,42,44,24,19,53,36,40,38,16,21,63,34,68,46,48,76,44,91,81,53,41,79,85,30,93,22,0,50,100,53,23,34,52,26,13,28,63,10,84,73,99,92,59,14,100,81,82,93,24,32,18,94,68,88,100,87,50,29,87,63,54,68
79,54,60,39,20,88,69,96,56,35,24,69,58,90,31,53,32,98,98,36,85,10,91,71,28,11,43,59,70,24,32,97,61,88,27,64,95,62,60,62,85,85,99,89,49,71,33,40,44,17,22,15,54,77,95,46,75,67,50,0,76,85,76,32,77,93,75,97,48,78,68,10,39,68,13,18,63,94,12,61,23,53,24,35,23,61,32,43,74,89,45,98,80,79
36,83,94,22,69,34,12,68,60,22,62,70,53,100,64,87,49,16,93,34,27,76,38,82,63,89,87,68,86,70,44,31,78,33,97,84,79,56,32,10,70,52,44,28,49,83,30,71,64,48,100,72,93,99,31,81,58,77,100,76,0,67,65,91,46,45,26,34,82,30,68,86,40,21,87,74,66,50,18,53,90,96,85,100,61,38,58,81,76,11,94,11,55,36
72,88,16,36,11,47,33,11,74,99,75,29,22,83,43,21,42,52,40,19,72,31,58,30,21,99,36,42,23,86,48,99,60,70,83,73,99,62,47,85,27,21,31,82,68,95,26,55,95,74,79,91,65,59,65,68,43,82,53,85,67,0,42,61,89,46,84,73,54,43,24,81,50,20,70,88,96,27,70,14,50,59,16,12,67,86,99,63,15,42,76,71,50,72
92,59,94,55,23,86,50,69,87,11,36,46,12,12,98,62,24,90,73,33,29,46,81,64,88,32,34,35,37,10,79,13,33,77,21,83,32,28,39,21,99,41,65,79,66,75,59,45,72,27,55,51,72,71,65,59,95,82,23,76,65,42,0,65,48,72,17,82,22,79,30,49,10,93,40,17,23,12,78,81,27,66,68,49,78,34,94,20,66,13,100,85,48,92
33,75,51,49,18,11,25,35,94,71,57,45,86,45,98,89,96,24,37,64,29,53,97,81,12,13,91,41,24,89,47,14,41,46,87,32,83,27,19,17,61,40,89,69,51,38,73,36,94,51,18,41,39,38,48,30,31,10,34,32,91,61,65,0,89,19,23,13,45,91,41,44,60,28,55,16,27,82,84,53,79,16,26,82,50,44,78,12,26,65,66,54,13,33
43,100,65,52,14,35,91,78,59,58,99,37,20,20,38,81,51,87,53,22,23,81,43,69,76,66,18,75,14,98,55,21,63,58,90,91,99,62,46,10,48,41,43,80,56,40,26,42,85,91,59,15,54,41,24,98,92,36,52,77,46,89,48,89,0,41,29,49,75,79,27,82,94,96,16,60,39,47,22,13,50,63,54,94,52,64,65,10,64,80,100,30,87,43
59,60,71,90,82,71,19,33,28,89,54,60,87,63,96,51,32,47,10,31,59,46,49,87,30,42,21,80,36,94,15,88,23,77,39,60,85,85,18,26,21,98,64,84,34,21,100,67,63,91,46,69,28,40,64,68,21,12,26,93,45,46,72,19,41,0,64,59,86,86,14,91,30,40,26,91,53,43,56,29,88,69,69,66,74,17,74,42,91,83,46,58,27,59
51,27,94,14,37,14,84,40,99,93,62,65,24,84,59,92,92,65,22,89,85,58,100,19,29,31,18,52,45,84,40,70,82,29,72,46,50,29,73,75,88,26,99,93,89,96,62,90,38,11,65,24,10,91,100,35,67,49,13,75,26,84,17,23,29,64,0,79,83,56,65,84,32,35,66,59,88,71,24,96,53,95,48,64,92,93,33,25,14,51,64,32,26,51
13,76,30,35,11,25,20,88,42,79,84,16,63,33,79,12,57,77,75,76,71,20,39,16,16,92,83,24,89,45,29,86,16,66,82,76,57,14,36,66,83,91,46,17,12,43,36,46,67,79,91,58,17,61,96,91,68,72,28,97,34,73,82,13,49,59,79,0,20,33,38,18,41,76,18,59,34,22,96,10,38,88,36,48,63,60,31,73,99,61,69,66,68,13
66,19,15,87,22,56,57,53,53,61,16,41,28,77,67,27,22,88,59,99,100,29,50,47,50,82,31,63,37,10,11,93,18,36,61,50,80,26,22,93,68,20,81,53,49,93,87,94,77,77,53,72,94,80,83,80,38,84,63,48,82,54,22,45,75,86,83,20,0,75,34,36,10,87,22,88,10,13,80,62,80,95,47,64,69,68,70,32,71,39,55,91,53,66
17,68,29,51,80,54,32,91,82,23,39,92,90,82,66,46,36,15,64,40,37,89,21,51,92,91,100,91,86,41,80,42,85,28,17,93,52,12,97,95,52,68,12,92,68,79,25,25,90,96,27,76,20,81,97,63,27,46,10,78,30,43,79,91,79,86,56,33,75,0,57,44,98,89,53,75,14,67,71,62,66,32,90,57,65,66,81,14,48,23,91,15,58,17
40,64,64,99,44,47,18,99,23,20,81,15,73,46,87,73,90,84,44,16,56,50,69,34,16,79,65,19,13,88,69,58,70,81,58,95,29,60,94,71,53,29,57,23,12,50,43,14,79,81,15,14,40,23,80,39,31,55,84,68,68,24,30,41,27,14,65,38,34,57,0,14,80,78,70,78,61,14,98,31,25,36,49,69,16,91,97,18,35,94,36,52,18,40
96,71,39,21,30,29,74,23,35,98,52,64,86,23,29,24,50,49,49,60,56,72,72,69,53,64,54,62,66,23,97,99,85,86,82,90,61,43,99,43,81,13,41,83,19,61,57,91,29,21,96,97,75,64,27,57,85,33,73,10,86,81,49,44,82,91,84,18,36,44,14,0,73,62,63,23,63,15,13,14,45,73,29,74,45,86,24,30,49,11,90,63,55,96
58,36,14,54,75,71,13,36,82,61,29,44,41,27,12,47,53,74,63,51,79,67,86,92,88,89,67,86,79,76,14,21,72,68,46,50,96,81,78,63,61,80,11,73,58,82,27,19,40,48,55,50,29,30,96,42,77,99,99,39,40,50,10,60,94,30,32,41,10,98,80,73,0,100,40,86,87,59,77,49,45,19,51,81,35,90,34,85,36,75,31,59,26,58
