57
42,65,16,27,75,92,22,98,68,87,43,17,70,11,54,51,42,55,74,72,78,97,64,53,87,0,19,47,70,59,24,90,52,29,10,89,77,62,63,42,89,83,84,60,54,48,69,61,45,54,76,40,31,62,90,52,89,15,42
29,15,47,17,25,72,68,20,53,65,19,65,75,77,77,69,54,67,84,64,63,36,71,25,21,19,0,86,89,73,40,28,53,38,19,74,40,49,80,16,80,20,48,55,77,13,64,20,26,21,90,42,96,69,26,70,92,86,29
11,55,69,85,15,97,42,34,89,60,80,30,26,58,99,98,14,25,34,61,78,88,58,97,94,47,86,0,12,73,93,92,22,90,70,43,98,65,78,58,61,86,53,67,53,62,30,68,34,58,18,56,98,21,95,88,72,44,11
95,77,49,48,68,61,96,44,65,41,81,86,39,19,10,19,46,10,14,37,20,96,95,47,45,70,89,12,0,36,23,83,33,52,42,51,60,65,69,51,49,13,50,65,45,47,68,53,89,67,46,57,73,87,79,62,40,58,95
94,65,54,53,47,11,85,94,32,97,87,56,33,12,18,99,74,12,19,69,90,30,63,31,79,59,73,73,36,0,87,43,68,22,82,13,70,53,27,26,56,44,39,13,90,45,27,53,48,45,53,57,56,80,68,81,51,12,94
26,53,19,64,96,94,14,78,16,83,23,46,21,85,59,10,34,14,56,88,68,12,74,25,41,24,40,93,23,87,0,88,99,52,20,57,57,56,41,26,41,43,22,21,85,99,33,68,18,39,57,58,42,100,75,42,90,78,26
96,85,72,56,60,76,20,17,25,13,56,42,23,88,23,65,98,81,40,12,23,82,77,42,70,90,28,92,83,43,88,0,36,93,59,62,28,13,96,66,75,71,13,30,25,66,66,86,86,18,30,24,57,29,53,42,19,54,96
97,82,79,17,98,91,44,39,24,23,68,73,32,54,15,36,12,37,91,55,86,48,12,42,74,52,53,22,33,68,99,36,0,73,19,65,22,86,53,100,26,57,45,44,48,56,60,38,58,84,99,76,95,93,91,14,33,40,97
39,94,96,19,52,14,58,21,72,37,75,77,77,81,31,40,88,89,37,48,65,60,25,66,11,29,38,90,52,22,52,93,73,0,34,66,27,80,21,28,25,84,27,68,90,92,60,74,54,50,32,29,78,53,15,31,96,21,39
70,94,76,56,83,73,97,27,57,99,27,64,82,92,48,84,78,39,43,67,76,48,55,55,77,10,19,70,42,82,20,59,19,34,0,56,29,78,59,54,43,93,91,13,46,97,85,71,73,54,96,37,49,80,41,40,84,47,70
82,57,12,14,77,15,81,70,29,29,92,66,84,19,13,77,79,46,89,36,96,20,49,70,30,89,74,43,51,13,57,62,65,66,56,0,86,25,14,55,20,65,45,46,51,92,16,36,64,67,29,21,90,35,91,43,61,42,82
77,88,99,14,55,64,58,93,30,45,59,57,24,60,16,41,66,49,56,27,62,55,51,72,16,77,40,98,60,70,57,28,22,27,29,86,0,78,66,76,90,18,27,94,24,21,10,26,26,19,81,89,93,58,18,40,69,65,77
34,69,17,42,83,21,16,39,26,45,43,55,16,73,78,53,29,86,84,82,33,31,15,96,22,62,49,65,65,53,56,13,86,80,78,25,78,0,71,23,94,74,47,90,69,60,53,100,80,39,82,53,38,19,96,45,86,87,34
92,17,87,99,42,90,76,13,67,39,46,15,80,98,97,38,59,58,12,28,13,73,61,87,96,63,80,78,69,27,41,96,53,21,59,14,66,71,0,98,33,41,60,54,89,78,62,39,77,18,65,44,51,27,40,70,56,45,92
50,52,85,89,21,21,75,23,16,43,62,57,21,94,100,28,78,52,60,21,26,26,31,36,35,42,16,58,51,26,26,66,100,28,54,55,76,23,98,0,11,60,18,35,86,28,28,55,30,95,24,47,78,55,43,36,59,96,50
49,49,97,86,56,97,13,21,95,91,87,59,94,52,18,88,14,27,21,92,33,28,67,40,68,89,80,61,49,56,41,75,26,25,43,20,90,94,33,11,0,84,32,91,34,92,33,93,16,21,38,84,48,98,45,44,39,52,49
56,83,88,53,50,70,31,35,28,57,72,45,85,11,47,45,80,25,57,29,40,24,42,49,81,83,20,86,13,44,43,71,57,84,93,65,18,74,41,60,84,0,86,11,96,60,23,45,72,86,10,38,13,44,83,27,23,86,56
96,51,90,10,93,45,71,15,43,33,99,95,39,31,81,93,23,88,37,21,10,60,98,35,81,84,48,53,50,39,22,13,45,27,91,45,27,47,60,18,32,86,0,61,64,25,43,63,72,83,84,61,18,53,51,11,28,28,96
40,68,66,87,14,100,59,54,47,58,83,100,68,90,98,49,83,71,90,96,63,64,40,86,91,60,55,67,65,13,21,30,44,68,13,46,94,90,54,35,91,11,61,0,60,13,53,48,74,45,56,65,74,91,83,98,39,29,40
71,95,68,69,74,44,36,63,19,95,20,42,95,100,63,84,65,61,62,56,74,12,54,96,50,54,77,53,45,90,85,25,48,90,46,51,24,69,89,86,34,96,64,60,0,85,11,95,48,55,98,48,68,49,74,85,19,37,71
92,78,26,31,76,72,24,92,13,74,80,90,51,26,58,94,63,26,20,93,38,12,45,10,34,48,13,62,47,45,99,66,56,92,97,92,21,60,78,28,92,60,25,13,85,0,96,58,37,60,60,39,81,95,91,52,69,16,92
10,19,20,56,37,57,90,84,62,88,11,90,23,10,74,99,42,50,79,55,33,60,46,78,16,69,64,30,68,27,33,66,60,60,85,16,10,53,62,28,33,23,43,53,11,96,0,59,92,40,25,100,16,65,69,41,14,40,10
55,33,57,40,85,80,36,45,35,64,35,69,33,43,47,24,50,96,92,10,72,28,100,29,100,61,20,68,53,53,68,86,38,74,71,36,26,100,39,55,93,45,63,48,95,58,59,0,66,48,72,60,79,47,61,27,78,17,55
68,38,32,19,13,54,85,48,74,70,45,29,25,90,48,65,27,66,48,59,10,37,75,35,98,45,26,34,89,48,18,86,58,54,73,64,26,80,77,30,16,72,72,74,48,37,92,66,0,58,65,94,29,27,51,59,83,76,68
46,89,40,37,80,39,47,12,93,34,15,99,30,69,32,99,93,78,86,62,14,70,94,28,81,54,21,58,67,45,39,18,84,50,54,67,19,39,18,95,21,86,83,45,55,60,40,48,58,0,65,81,90,80,77,33,72,59,46
39,91,69,59,75,11,92,66,75,86,10,96,43,37,35,86,81,70,89,19,82,31,39,10,46,76,90,18,46,53,57,30,99,32,96,29,81,82,65,24,38,10,84,56,98,60,25,72,65,65,0,43,71,72,81,97,99,24,39
85,81,74,80,12,63,74,22,81,80,74,40,59,82,54,12,19,33,61,25,81,93,67,64,92,40,42,56,57,57,58,24,76,29,37,21,89,53,44,47,84,38,61,65,48,39,100,60,94,81,43,0,35,52,39,86,81,76,85
94,22,22,48,91,87,84,63,30,55,47,32,29,45,14,57,31,67,83,58,30,94,49,47,49,31,96,98,73,56,42,57,95,78,49,90,93,38,51,78,48,13,18,74,68,81,16,79,29,90,71,35,0,68,74,82,35,59,94
83,36,68,41,38,100,55,85,59,19,42,61,11,78,84,83,15,68,32,100,48,57,42,87,34,62,69,21,87,80,100,29,93,53,80,35,58,19,27,55,98,44,53,91,49,95,65,47,27,80,72,52,68,0,84,48,96,18,83
69,66,87,64,96,19,77,33,85,38,19,21,34,18,41,34,80,30,60,57,97,31,31,48,11,90,26,95,79,68,75,53,91,15,41,91,18,96,40,43,45,83,51,83,74,91,69,61,51,77,81,39,74,84,0,89,68,27,69
76,26,47,25,35,84,98,85,14,57,25,39,88,81,83,35,57,31,27,66,60,59,93,90,30,52,70,88,62,81,42,42,14,31,40,43,40,45,70,36,44,27,11,98,85,52,41,27,59,33,97,86,82,48,89,0,56,80,76
22,88,51,64,96,29,73,55,88,63,12,32,84,34,83,94,100,34,55,62,73,63,46,34,26,89,92,72,40,51,90,19,33,96,84,61,69,86,56,59,39,23,28,39,19,69,14,78,83,72,99,81,35,96,68,56,0,41,22
58,63,57,65,88,58,12,77,20,63,71,26,60,97,35,44,59,34,28,94,90,21,76,44,54,15,86,44,58,12,78,54,40,21,47,42,65,87,45,96,52,86,28,29,37,16,40,17,76,59,24,76,59,18,27,80,41,0,58
0,64,77,60,82,48,53,46,30,24,77,99,85,60,48,86,38,70,85,90,68,63,61,42,77,42,29,11,95,94,26,96,97,39,70,82,77,34,92,50,49,56,96,40,71,92,10,55,68,46,39,85,94,83,69,76,22,58,0
