59
40,47,76,25,87,63,86,65,67,18,55,85,31,99,40,80,20,62,70,0,74,56,69,34,63,49,14,99,80,27,16,76,87,23,39,62,21,60,74,20,96,34,37,93,87,26,42,59,97,51,60,36,21,80,12,18,88,82,93,24,40
86,20,49,35,71,43,31,15,23,62,53,25,54,50,67,21,73,12,49,74,0,50,31,89,28,76,30,89,79,71,23,46,99,72,11,60,49,71,37,100,72,14,12,13,83,87,23,37,42,19,54,95,58,67,100,27,99,56,40,14,86
65,18,70,26,28,92,37,66,48,40,82,25,75,47,20,14,56,81,16,56,50,0,84,10,22,13,62,21,43,48,56,40,81,91,84,28,68,32,97,24,20,10,86,14,68,90,60,22,89,23,65,86,24,87,43,35,17,46,68,96,65
94,29,74,79,51,63,93,16,94,95,22,63,82,96,35,82,18,56,99,69,31,84,0,96,45,32,89,37,25,35,33,33,22,41,23,78,97,33,17,50,31,58,83,87,94,52,75,27,71,94,39,39,35,86,42,93,28,78,90,65,94
78,52,100,65,66,89,21,62,64,82,60,89,81,90,17,46,44,84,56,34,89,10,96,0,76,32,10,12,94,51,13,30,83,58,67,83,68,66,89,62,74,72,31,25,80,92,67,26,81,91,27,62,51,35,19,46,42,14,34,13,78
24,28,100,83,96,37,84,95,21,10,37,34,14,31,22,39,58,55,25,63,28,22,45,76,0,34,80,74,48,23,71,71,97,17,19,97,88,74,94,45,38,95,61,72,29,14,43,10,91,19,86,32,44,96,88,76,52,35,24,27,24
68,88,57,85,23,40,86,86,23,64,92,34,94,49,49,20,91,97,24,49,76,13,32,32,34,0,26,13,95,74,32,90,56,97,82,92,83,18,79,17,39,23,22,76,39,98,41,15,43,99,92,52,15,46,35,43,96,74,59,84,68
58,46,96,94,48,83,10,87,91,52,69,61,97,30,42,47,74,26,35,14,30,62,89,10,80,26,0,90,98,61,39,39,68,66,51,55,16,40,86,78,69,92,76,57,39,73,13,46,67,75,74,32,68,47,50,31,24,12,19,79,58
32,68,83,93,61,18,63,96,94,81,40,50,59,73,89,85,82,76,68,99,89,21,37,12,74,13,90,0,21,73,36,97,27,54,96,44,82,23,97,65,49,39,59,28,38,45,87,10,20,95,88,21,99,94,16,61,85,23,66,18,32
17,27,80,34,87,11,81,52,16,100,69,69,63,32,89,21,80,17,39,80,79,43,25,94,48,95,98,21,0,73,75,39,15,60,50,89,11,87,13,88,53,34,95,52,32,10,17,78,42,47,15,18,79,11,64,52,21,10,23,88,17
84,36,90,68,44,60,71,60,64,36,29,86,21,47,98,68,30,24,95,27,71,48,35,51,23,74,61,73,73,0,94,63,26,49,84,21,86,78,38,42,62,23,45,13,77,32,38,22,60,25,23,59,23,64,75,53,48,57,14,16,84
13,55,34,50,23,13,83,32,19,36,98,24,97,72,22,52,57,39,13,16,23,56,33,13,71,32,39,36,75,94,0,28,67,27,77,70,19,100,59,12,27,30,60,90,97,97,19,19,60,12,26,73,75,21,25,38,63,89,30,58,13
51,76,69,13,38,58,20,96,41,47,89,86,63,90,47,30,25,15,94,76,46,40,33,30,71,90,39,97,39,63,28,0,14,73,42,97,46,39,86,53,38,98,27,26,48,78,80,83,38,39,89,64,19,22,75,25,50,58,25,66,51
53,42,24,89,57,98,60,69,64,95,39,28,11,71,33,50,41,61,91,87,99,81,22,83,97,56,68,27,15,26,67,14,0,37,83,80,96,75,12,57,25,45,41,98,87,80,55,20,76,13,67,91,14,71,95,98,77,36,50,78,53
52,84,46,11,77,50,70,99,46,49,97,75,12,30,92,74,18,100,24,23,72,91,41,58,17,97,66,54,60,49,27,73,37,0,89,88,27,94,51,10,55,65,77,73,66,90,48,77,44,90,88,89,79,25,16,99,77,51,88,36,52
99,87,24,32,13,56,71,22,17,57,95,54,33,14,47,23,67,92,76,39,11,84,23,67,19,82,51,96,50,84,77,42,83,89,0,70,40,92,41,65,81,90,77,16,24,20,74,27,87,39,95,32,52,37,73,47,12,29,99,72,99
28,80,75,57,83,76,44,76,98,64,51,46,51,43,71,64,26,87,16,62,60,28,78,83,97,92,55,44,89,21,70,97,80,88,70,0,62,69,29,81,38,30,98,39,98,73,11,67,96,91,58,23,56,40,30,61,60,90,60,96,28
35,15,53,19,98,63,48,97,40,41,14,76,94,83,100,18,82,78,94,21,49,68,97,68,88,83,16,82,11,86,19,46,96,27,40,62,0,22,52,50,36,26,40,14,62,62,79,29,18,16,72,38,33,25,53,63,72,22,51,59,35
84,60,42,65,75,84,89,21,25,36,43,73,17,32,100,58,83,28,66,60,71,32,33,66,74,18,40,23,87,78,100,39,75,94,92,69,22,0,58,36,90,88,11,99,41,86,76,21,49,54,43,52,54,87,74,19,66,42,92,39,84
81,59,63,43,66,18,86,20,86,23,21,86,62,74,67,38,42,87,37,74,37,97,17,89,94,79,86,97,13,38,59,86,12,51,41,29,52,58,0,81,75,70,43,37,42,56,18,70,18,33,89,32,98,99,87,55,84,64,23,58,81
39,38,82,23,38,43,46,15,93,57,63,14,29,89,85,19,13,74,61,20,100,24,50,62,45,17,78,65,88,42,12,53,57,10,65,81,50,36,81,0,54,64,74,71,74,96,67,81,24,29,46,12,88,30,14,61,39,32,50,30,39
92,71,62,31,33,54,60,88,40,77,44,14,92,50,65,91,88,17,95,96,72,20,31,74,38,39,69,49,53,62,27,38,25,55,81,38,36,90,75,54,0,51,16,37,21,58,30,36,83,30,37,77,26,95,13,72,77,28,38,96,92
97,36,46,94,52,27,86,40,74,56,37,51,65,18,24,59,85,14,23,34,14,10,58,72,95,23,92,39,34,23,30,98,45,65,90,30,26,88,70,64,51,0,39,19,78,80,21,62,50,39,41,85,100,73,43,79,19,15,55,80,97
93,95,13,63,19,33,93,28,51,61,84,19,98,35,19,70,62,64,37,37,12,86,83,31,61,22,76,59,95,45,60,27,41,77,77,98,40,11,43,74,16,39,0,85,42,56,40,98,45,21,61,17,56,35,90,92,63,43,42,50,93
50,53,51,34,59,81,23,55,37,84,20,91,30,54,26,22,29,31,49,93,13,14,87,25,72,76,57,28,52,13,90,26,98,73,16,39,14,99,37,71,37,19,85,0,92,92,45,96,48,77,49,44,54,18,21,84,21,96,17,30,50
90,39,15,62,80,81,44,97,45,22,96,18,91,57,65,49,75,50,65,87,83,68,94,80,29,39,39,38,32,77,97,48,87,66,24,98,62,41,42,74,21,78,42,92,0,58,79,37,43,57,94,65,83,36,59,58,54,92,69,47,90
21,53,82,27,99,32,23,53,26,77,10,92,14,49,47,86,78,32,42,26,87,90,52,92,14,98,73,45,10,32,97,78,80,90,20,73,62,86,56,96,58,80,56,92,58,0,93,21,49,16,85,51,45,58,35,74,15,38,23,42,21
90,66,90,76,85,51,61,26,40,77,48,64,18,11,89,92,64,13,31,42,23,60,75,67,43,41,13,87,17,38,19,80,55,48,74,11,79,76,18,67,30,21,40,45,79,93,0,85,16,86,81,61,19,36,42,96,40,14,87,74,90
51,15,34,57,19,85,100,80,52,51,97,25,91,51,19,30,92,67,70,59,37,22,27,26,10,15,46,10,78,22,19,83,20,77,27,67,29,21,70,81,36,62,98,96,37,21,85,0,65,32,64,57,99,67,22,70,98,63,59,56,51
47,34,82,79,87,47,48,18,48,74,94,64,57,26,34,79,84,47,74,97,42,89,71,81,91,43,67,20,42,60,60,38,76,44,87,96,18,49,18,24,83,50,45,48,43,49,16,65,0,33,84,32,97,82,100,52,60,89,39,12,47
13,75,46,73,91,48,36,79,10,38,58,41,43,81,83,57,48,13,42,51,19,23,94,91,19,99,75,95,47,25,12,39,13,90,39,91,16,54,33,29,30,39,21,77,57,16,86,32,33,0,11,99,97,14,78,33,89,65,44,17,13
20,95,31,65,48,93,100,69,39,42,45,25,26,76,78,98,72,55,46,60,54,65,39,27,86,92,74,88,15,23,26,89,67,88,95,58,72,43,89,46,37,41,61,49,94,85,81,64,84,11,0,74,92,40,37,81,40,58,35,75,20
11,32,16,55,22,21,98,98,94,77,91,31,23,96,33,58,33,50,16,36,95,86,39,62,32,52,32,21,18,59,73,64,91,89,32,23,38,52,32,12,77,85,17,44,65,51,61,57,32,99,74,0,86,55,61,66,12,74,65,38,11
69,81,45,46,38,43,51,78,15,55,63,75,69,48,68,34,44,35,55,21,58,24,35,51,44,15,68,99,79,23,75,19,14,79,52,56,33,54,98,88,26,100,56,54,83,45,19,99,97,97,92,86,0,56,92,23,45,35,34,78,69
54,41,86,96,69,40,39,77,71,55,28,90,70,86,64,61,26,50,66,80,67,87,86,35,96,46,47,94,11,64,21,22,71,25,37,40,25,87,99,30,95,73,35,18,36,58,36,67,82,14,40,55,56,0,96,17,43,99,93,13,54
48,73,62,20,50,10,27,54,47,40,55,72,96,23,67,43,64,80,21,12,100,43,42,19,88,35,50,16,64,75,25,75,95,16,73,30,53,74,87,14,13,43,90,21,59,35,42,22,100,78,37,61,92,96,0,67,38,50,41,26,48
24,65,37,94,96,67,97,61,74,50,42,35,62,11,85,68,16,62,74,18,27,35,93,46,76,43,31,61,52,53,38,25,98,99,47,61,63,19,55,61,72,79,92,84,58,74,96,70,52,33,81,66,23,17,67,0,74,62,91,70,24
96,11,20,56,19,42,33,59,45,11,81,97,35,34,25,33,36,69,72,88,99,17,28,42,52,96,24,85,21,48,63,50,77,77,12,60,72,66,84,39,77,19,63,21,54,15,40,98,60,89,40,12,45,43,38,74,0,99,64,35,96
64,86,35,67,61,57,70,16,30,21,21,94,71,98,79,35,85,10,13,82,56,46,78,14,35,74,12,23,10,57,89,58,36,51,29,90,22,42,64,32,28,15,43,96,92,38,14,63,89,65,58,74,35,99,50,62,99,0,49,97,64
28,93,18,98,41,48,94,53,44,15,29,79,12,13,32,72,21,35,22,93,40,68,90,34,24,59,19,66,23,14,30,25,50,88,99,60,51,92,23,50,38,55,42,17,69,23,87,59,39,44,35,65,34,93,41,91,64,49,0,77,28
59,38,81,50,44,14,68,36,38,42,87,29,76,49,31,61,20,38,41,24,14,96,65,13,27,84,79,18,88,16,58,66,78,36,72,96,59,39,58,30,96,80,50,30,47,42,74,56,12,17,75,38,78,13,26,70,35,97,77,0,59
0,99,57,59,19,26,35,36,44,80,92,60,32,27,86,93,80,50,57,40,86,65,94,78,24,68,58,32,17,84,13,51,53,52,99,28,35,84,81,39,92,97,93,50,90,21,90,51,47,13,20,11,69,54,48,24,96,64,28,59,0
