46
25,13,52,60,23,45,36,98,20,51,63,81,93,10,61,98,76,85,0,65,35,16,12,67,47,33,40,70,62,77,54,11,44,55,23,67,90,97,95,16,28,15,68,87,65,48,74,25
40,76,97,93,91,70,63,84,92,60,13,98,73,68,16,81,18,39,65,0,33,69,88,66,23,31,16,58,24,90,67,63,78,31,55,35,74,30,61,30,60,40,86,96,36,64,77,40
27,30,26,42,56,51,56,67,69,72,76,29,70,35,15,62,54,56,35,33,0,14,52,29,25,30,59,64,27,74,35,69,83,19,65,59,72,29,37,78,100,97,61,63,32,59,81,27
20,42,37,64,12,86,42,19,23,72,79,97,50,83,12,71,94,79,16,69,14,0,77,60,68,43,64,100,35,33,81,10,74,87,34,63,97,44,100,91,41,90,32,10,93,11,78,20
64,77,41,69,21,16,25,34,11,61,13,38,17,93,24,99,83,49,12,88,52,77,0,59,38,55,97,20,47,51,86,22,40,22,42,51,15,37,67,23,51,10,36,13,19,73,43,64
33,62,65,59,59,25,60,17,20,92,65,57,73,79,86,85,64,13,67,66,29,60,59,0,80,54,84,61,63,46,42,94,28,56,80,24,47,38,68,96,98,73,63,47,61,66,84,33
70,98,83,78,10,39,90,13,19,19,99,84,55,75,73,80,50,99,47,23,25,68,38,80,0,100,40,35,68,74,84,60,49,100,98,12,28,84,98,32,14,86,26,65,81,90,98,70
26,32,78,82,42,23,92,59,57,41,44,95,29,90,25,31,14,11,33,31,30,43,55,54,100,0,38,51,83,50,87,39,16,71,72,29,38,48,91,74,63,25,79,49,45,65,61,26
60,81,72,76,98,47,41,39,89,92,58,100,15,89,26,64,47,84,40,16,59,64,97,84,40,38,0,13,26,76,40,51,83,66,46,94,21,94,90,37,68,16,68,22,74,23,22,60
63,30,90,32,83,70,66,61,84,21,15,65,58,16,64,28,11,15,70,58,64,100,20,61,35,51,13,0,22,42,90,89,86,30,34,81,81,72,67,73,27,57,92,21,47,83,23,63
15,28,58,22,26,70,23,36,43,32,39,54,65,57,50,88,47,85,62,24,27,35,47,63,68,83,26,22,0,78,37,77,19,35,75,34,74,27,74,91,11,39,80,98,67,81,28,15
24,37,10,77,87,74,30,33,55,37,47,63,28,26,13,62,34,29,77,90,74,33,51,46,74,50,76,42,78,0,51,61,60,23,51,18,19,36,21,35,25,99,19,74,14,52,57,24
92,39,85,70,43,43,60,30,52,85,77,68,48,80,33,50,76,27,54,67,35,81,86,42,84,87,40,90,37,51,0,77,24,16,23,24,69,26,69,80,11,69,48,38,56,15,60,92
40,26,48,70,15,64,20,90,35,25,79,75,53,46,44,58,83,70,11,63,69,10,22,94,60,39,51,89,77,61,77,0,79,100,87,47,96,87,70,63,86,75,44,44,84,40,35,40
33,77,66,65,58,17,21,90,22,67,41,85,29,40,42,89,93,80,44,78,83,74,40,28,49,16,83,86,19,60,24,79,0,68,97,32,67,84,43,24,39,64,30,44,94,94,66,33
13,54,48,81,60,60,42,28,33,48,71,13,13,86,76,75,76,67,55,31,19,87,22,56,100,71,66,30,35,23,16,100,68,0,77,38,71,44,80,71,40,80,53,23,63,33,79,13
19,24,54,93,12,74,24,96,79,68,92,72,34,49,21,13,48,15,23,55,65,34,42,80,98,72,46,34,75,51,23,87,97,77,0,73,99,15,92,37,41,70,20,19,67,71,34,19
90,28,13,87,13,21,57,31,76,23,89,82,83,68,24,53,58,35,67,35,59,63,51,24,12,29,94,81,34,18,24,47,32,38,73,0,40,14,18,79,18,25,96,38,66,23,37,90
51,36,90,100,54,23,39,84,23,47,64,89,36,42,27,88,35,81,90,74,72,97,15,47,28,38,21,81,74,19,69,96,67,71,99,40,0,92,53,10,93,62,100,97,77,39,32,51
94,70,57,45,36,73,31,96,74,58,84,46,91,66,12,64,13,74,97,30,29,44,37,38,84,48,94,72,27,36,26,87,84,44,15,14,92,0,52,75,16,50,59,97,49,73,40,94
31,90,84,84,48,56,25,55,86,11,55,87,36,54,53,14,14,56,95,61,37,100,67,68,98,91,90,67,74,21,69,70,43,80,92,18,53,52,0,74,18,64,33,20,44,89,98,31
94,16,56,33,47,62,55,28,37,56,83,56,91,59,32,93,28,80,16,30,78,91,23,96,32,74,37,73,91,35,80,63,24,71,37,79,10,75,74,0,75,56,60,70,83,64,100,94
80,51,84,65,69,28,40,53,79,57,16,91,86,79,43,72,53,43,28,60,100,41,51,98,14,63,68,27,11,25,11,86,39,40,41,18,93,16,18,75,0,49,97,75,59,86,58,80
77,65,67,44,72,10,95,38,70,35,57,62,46,52,44,59,23,33,15,40,97,90,10,73,86,25,16,57,39,99,69,75,64,80,70,25,62,50,64,56,49,0,74,88,62,80,50,77
49,28,49,55,73,56,70,71,55,31,30,36,47,73,68,58,20,65,68,86,61,32,36,63,26,79,68,92,80,19,48,44,30,53,20,96,100,59,33,60,97,74,0,97,62,100,24,49
35,85,71,48,99,37,65,37,51,14,24,99,36,40,94,42,31,18,87,96,63,10,13,47,65,49,22,21,98,74,38,44,44,23,19,38,97,97,20,70,75,88,97,0,12,15,82,35
65,62,97,57,15,78,83,38,27,42,48,76,58,52,22,30,15,85,65,36,32,93,19,61,81,45,74,47,67,14,56,84,94,63,67,66,77,49,44,83,59,62,62,12,0,89,87,65
82,35,72,99,33,10,95,96,19,70,16,54,51,64,32,89,55,59,48,64,59,11,73,66,90,65,23,83,81,52,15,40,94,33,71,23,39,73,89,64,86,80,100,15,89,0,38,82
53,21,68,27,60,33,83,51,62,44,62,20,77,26,39,89,29,30,74,77,81,78,43,84,98,61,22,23,28,57,60,35,66,79,34,37,32,40,98,100,58,50,24,82,87,38,0,53
0,14,71,90,44,76,84,61,54,17,10,70,81,84,73,98,53,62,25,40,27,20,64,33,70,26,60,63,15,24,92,40,33,13,19,90,51,94,31,94,80,77,49,35,65,82,53,0
