76
39,89,15,92,14,53,13,74,25,80,30,93,60,64,71,94,100,35,18,69,92,63,0,45,94,41,41,98,39,56,60,79,42,48,81,39,43,59,46,45,12,18,63,56,96,85,85,85,79,42,70,66,71,86,74,20,10,62,27,52,45,85,90,75,77,84,50,16,85,24,24,87,39,60,19,82,45,39
34,48,39,60,42,47,12,15,38,49,19,96,84,46,27,38,83,55,13,36,49,20,45,0,60,40,84,40,32,93,12,86,100,83,63,72,93,92,11,64,31,74,97,97,66,95,38,54,51,63,86,77,18,60,78,12,14,29,20,77,39,83,89,20,17,95,83,51,16,92,94,100,70,88,41,16,22,34
85,64,11,90,26,36,23,53,77,69,35,96,67,96,98,73,31,46,96,11,28,71,94,60,0,12,82,78,72,70,57,36,100,72,86,78,33,97,90,17,37,13,19,48,41,38,89,46,67,26,10,22,15,81,30,90,76,22,49,28,93,76,63,61,91,27,14,64,57,76,57,54,24,39,52,37,36,85
43,40,46,27,16,34,40,70,17,100,58,98,11,18,11,64,58,12,99,26,45,67,41,40,12,0,80,25,59,21,16,38,47,42,71,91,23,61,12,46,40,48,87,99,75,69,96,39,41,15,68,42,99,44,98,52,36,42,42,61,91,54,31,28,68,54,80,59,64,68,27,65,95,50,53,33,34,43
86,25,68,46,26,30,43,16,96,55,13,49,67,71,10,37,11,48,41,30,52,44,41,84,82,80,0,98,21,88,64,58,42,19,75,67,40,68,46,100,17,63,64,87,85,68,39,49,17,25,34,92,45,53,86,100,11,73,95,36,88,76,13,62,43,63,62,28,46,70,40,68,19,24,19,65,47,86
45,68,71,42,16,62,38,56,58,34,22,84,75,63,96,13,93,23,62,33,95,100,98,40,78,25,98,0,37,49,55,51,64,72,52,80,13,31,93,30,91,94,24,74,45,78,71,15,35,65,25,67,23,77,66,48,91,73,79,85,72,68,37,76,25,19,73,66,64,70,92,38,12,10,46,93,100,45
41,79,62,28,39,48,43,98,12,67,30,42,39,46,36,95,66,49,86,39,52,43,39,32,72,59,21,37,0,31,97,42,11,90,32,25,48,74,10,79,77,100,95,27,54,40,100,81,75,29,24,80,17,89,81,22,69,33,18,16,41,98,46,40,95,64,25,78,29,55,57,91,57,96,54,90,59,41
37,72,99,48,68,11,51,29,34,24,100,91,12,75,81,92,54,58,56,99,34,58,56,93,70,21,88,49,31,0,27,97,41,98,40,90,91,20,55,58,85,51,36,26,17,47,33,34,73,39,24,36,28,83,25,44,56,68,51,93,24,81,23,51,29,38,19,33,41,61,76,93,99,82,15,34,50,37
100,26,20,41,72,75,93,20,41,32,89,23,59,56,96,47,46,87,97,85,15,44,60,12,57,16,64,55,97,27,0,23,100,11,58,21,41,89,69,68,80,96,83,75,54,47,97,15,97,73,36,84,33,98,62,92,36,19,71,38,74,17,13,64,76,48,83,68,35,30,84,43,70,34,99,62,15,100
24,66,72,51,27,20,62,68,37,57,55,40,72,57,40,21,17,80,77,41,26,37,79,86,36,38,58,51,42,97,23,0,11,76,46,88,21,32,45,63,76,66,16,48,67,15,22,22,17,72,38,52,78,88,14,56,28,36,48,93,87,65,39,50,42,19,90,61,43,47,96,36,85,36,93,25,96,24
89,40,80,77,63,72,10,33,66,78,17,22,90,29,31,46,29,22,69,22,95,75,42,100,100,47,42,64,11,41,100,11,0,60,56,64,81,68,70,19,51,85,58,45,64,48,46,45,25,63,37,68,63,98,21,31,72,71,88,19,100,36,85,69,76,77,14,77,100,37,24,30,96,43,97,66,81,89
39,20,85,21,100,56,92,43,65,20,12,14,64,21,58,91,58,47,89,41,78,78,48,83,72,42,19,72,90,98,11,76,60,0,30,59,89,81,27,46,12,92,83,49,66,84,32,92,84,57,12,64,90,42,12,79,19,36,20,49,97,11,79,82,22,57,46,62,100,54,82,89,19,35,69,95,46,39
72,46,74,79,44,27,62,38,62,31,55,47,13,79,86,36,100,87,90,49,22,30,81,63,86,71,75,52,32,40,58,46,56,30,0,48,76,90,98,45,12,73,82,89,90,16,23,82,40,31,69,14,70,44,16,34,18,21,65,70,10,71,25,74,14,38,78,90,86,70,67,39,16,56,17,53,84,72
22,99,13,96,11,34,94,100,53,14,72,81,31,46,18,48,25,82,63,87,64,68,39,72,78,91,67,80,25,90,21,88,64,59,48,0,43,30,30,33,85,64,75,63,11,35,61,13,23,65,38,17,51,72,56,60,26,49,86,10,47,28,14,95,21,82,54,35,22,45,91,51,16,95,92,83,42,22
29,93,94,15,74,91,27,50,83,48,34,99,72,29,37,36,78,12,43,18,55,24,43,93,33,23,40,13,48,91,41,21,81,89,76,43,0,68,55,35,67,51,96,96,93,14,62,83,55,27,80,76,37,41,96,50,38,33,28,30,22,91,25,43,89,15,66,85,77,13,100,92,12,32,14,90,30,29
24,49,36,91,64,76,47,55,10,87,35,48,11,58,45,40,31,50,67,11,24,100,59,92,97,61,68,31,74,20,89,32,68,81,90,30,68,0,90,62,39,13,28,64,40,16,29,64,93,83,25,52,61,28,58,59,84,35,41,61,28,49,59,58,75,73,80,13,83,89,65,42,77,38,93,84,17,24
59,35,74,34,32,86,75,13,25,81,98,44,28,63,90,13,88,89,74,24,60,91,46,11,90,12,46,93,10,55,69,45,70,27,98,30,55,90,0,74,99,81,73,32,30,73,59,26,48,97,15,23,89,97,88,82,13,93,10,40,21,84,93,30,38,14,53,57,35,72,43,95,92,28,43,82,23,59
83,33,99,71,80,30,42,19,56,76,96,76,90,53,85,44,39,17,51,28,90,66,45,64,17,46,100,30,79,58,68,63,19,46,45,33,35,62,74,0,32,62,20,11,31,38,85,57,15,36,82,97,84,46,41,21,23,31,56,60,91,53,95,57,79,10,72,90,28,22,93,73,91,96,78,83,87,83
77,98,19,93,50,20,40,48,82,64,23,53,57,80,69,94,39,73,33,27,79,44,12,31,37,40,17,91,77,85,80,76,51,12,12,85,67,39,99,32,0,74,73,23,40,36,80,85,17,83,44,83,91,56,91,81,59,33,14,68,15,33,41,68,39,78,51,95,25,47,57,49,36,49,61,43,73,77
63,89,76,18,50,91,98,71,46,17,62,14,76,35,74,99,92,67,13,91,88,41,18,74,13,48,63,94,100,51,96,66,85,92,73,64,51,13,81,62,74,0,39,58,21,64,45,56,69,78,99,98,79,12,67,51,26,24,95,44,22,30,29,90,79,56,15,83,10,90,16,49,55,27,90,36,76,63
80,67,93,84,84,37,47,35,100,36,53,68,92,96,16,83,26,87,27,30,31,65,63,97,19,87,64,24,95,36,83,16,58,83,82,75,96,28,73,20,73,39,0,63,60,78,89,58,56,53,94,88,21,60,89,59,94,51,24,57,60,65,59,71,31,36,84,92,68,41,74,56,10,27,61,24,38,80
97,42,74,52,46,91,77,67,88,82,41,82,28,31,61,69,48,14,15,47,50,38,56,97,48,99,87,74,27,26,75,48,45,49,89,63,96,64,32,11,23,58,63,0,13,14,35,56,46,11,97,80,64,80,92,59,49,90,79,46,18,95,75,94,95,30,20,73,97,46,36,33,70,77,86,54,69,97
11,79,21,30,31,44,90,63,22,18,87,31,95,50,11,63,90,33,12,63,10,88,96,66,41,75,85,45,54,17,54,67,64,66,90,11,93,40,30,31,40,21,60,13,0,61,38,49,42,79,20,24,24,14,26,83,12,68,34,10,92,33,20,20,62,53,78,95,39,64,76,76,68,42,44,36,23,11
62,90,65,44,40,44,99,54,74,78,96,79,51,75,65,74,52,85,76,52,51,19,85,95,38,69,68,78,40,47,47,15,48,84,16,35,14,16,73,38,36,64,78,14,61,0,42,83,55,80,70,12,38,18,64,82,93,58,56,28,43,28,93,15,55,28,81,20,97,72,60,79,29,80,52,78,71,62
31,68,100,72,38,96,41,96,84,35,45,68,47,60,44,28,67,55,94,19,21,52,85,38,89,96,39,71,100,33,97,22,46,32,23,61,62,29,59,85,80,45,89,35,38,42,0,30,66,12,66,77,99,47,38,26,37,45,100,99,72,43,93,86,63,20,48,56,24,29,82,82,99,72,45,46,15,31
70,32,27,89,53,55,33,96,84,69,17,77,59,13,35,32,91,66,75,22,83,78,85,54,46,39,49,15,81,34,15,22,45,92,82,13,83,64,26,57,85,56,58,56,49,83,30,0,36,98,63,28,75,68,44,46,89,27,83,75,35,36,77,52,71,92,28,88,100,19,60,95,55,44,83,69,79,70
92,56,56,63,92,82,89,75,56,41,45,41,60,21,48,56,37,95,78,37,16,42,79,51,67,41,17,35,75,73,97,17,25,84,40,23,55,93,48,15,17,69,56,46,42,55,66,36,0,97,36,20,64,23,13,58,48,12,50,18,66,82,36,16,20,67,56,39,56,52,81,19,80,58,19,69,16,92
98,82,92,94,46,41,93,72,18,57,57,42,89,87,14,22,30,75,67,33,18,41,42,63,26,15,25,65,29,39,73,72,63,57,31,65,27,83,97,36,83,78,53,11,79,80,12,98,97,0,83,21,51,33,96,65,49,89,96,77,91,36,21,31,98,100,22,71,39,26,96,65,63,71,17,49,90,98
48,21,82,64,16,87,81,47,37,31,22,38,82,60,79,94,38,80,12,44,34,15,70,86,10,68,34,25,24,24,36,38,37,12,69,38,80,25,15,82,44,99,94,97,20,70,66,63,36,83,0,15,98,33,92,53,63,76,73,72,19,74,79,42,15,70,94,97,48,24,56,80,12,100,84,13,78,48
13,64,82,92,64,23,16,82,54,81,73,46,98,52,64,49,57,72,21,20,28,80,66,77,22,42,92,67,80,36,84,52,68,64,14,17,76,52,23,97,83,98,88,80,24,12,77,28,20,21,15,0,44,54,68,49,19,50,88,74,48,91,40,72,59,53,75,93,83,91,25,46,20,43,63,38,62,13
92,36,83,47,63,77,52,35,21,70,40,92,31,47,13,11,32,10,52,10,74,59,71,18,15,99,45,23,17,28,33,78,63,90,70,51,37,61,89,84,91,79,21,64,24,38,99,75,64,51,98,44,0,47,83,47,46,59,70,92,75,36,10,72,92,39,70,37,55,55,49,19,92,56,47,58,71,92
98,35,20,93,49,48,95,62,55,94,33,12,70,48,11,91,67,20,100,38,59,28,86,60,81,44,53,77,89,83,98,88,98,42,44,72,41,28,97,46,56,12,60,80,14,18,47,68,23,33,33,54,47,0,17,77,44,30,95,65,85,79,77,77,75,96,78,87,87,51,55,66,24,22,96,20,32,98
59,48,87,40,48,86,10,86,65,66,97,66,59,54,36,81,68,19,13,25,85,85,74,78,30,98,86,66,81,25,62,14,21,12,16,56,96,58,88,41,91,67,89,92,26,64,38,44,13,96,92,68,83,17,0,25,65,75,29,53,21,92,18,58,28,38,21,55,55,33,84,92,34,54,55,36,62,59
99,85,13,62,100,61,11,58,76,63,53,40,53,98,27,25,26,14,86,26,24,100,20,12,90,52,100,48,22,44,92,56,31,79,34,60,50,59,82,21,81,51,59,59,83,82,26,46,58,65,53,49,47,77,25,0,28,17,12,61,68,87,19,42,58,24,91,89,73,15,63,82,100,50,16,19,78,99
51,28,59,95,18,29,42,98,23,18,98,40,46,88,18,40,72,65,27,39,23,41,10,14,76,36,11,91,69,56,36,28,72,19,18,26,38,84,13,23,59,26,94,49,12,93,37,89,48,49,63,19,46,44,65,28,0,72,12,64,13,35,85,64,50,73,68,83,23,17,51,31,43,18,22,10,86,51
99,46,11,60,69,46,11,19,74,74,35,47,54,70,18,69,16,63,87,54,13,39,62,29,22,42,73,73,33,68,19,36,71,36,21,49,33,35,93,31,33,24,51,90,68,58,45,27,12,89,76,50,59,30,75,17,72,0,54,54,50,79,65,37,94,82,73,51,75,43,96,42,98,16,96,63,21,99
78,38,59,91,32,81,42,56,86,74,54,95,24,96,81,70,49,53,24,56,40,82,27,20,49,42,95,79,18,51,71,48,88,20,65,86,28,41,10,56,14,95,24,79,34,56,100,83,50,96,73,88,70,95,29,12,12,54,0,11,70,27,36,66,69,11,13,14,34,80,94,33,57,82,63,95,13,78
75,67,80,22,93,19,41,15,41,12,47,98,79,35,89,26,47,37,72,39,52,69,52,77,28,61,36,85,16,93,38,93,19,49,70,10,30,61,40,60,68,44,57,46,10,28,99,75,18,77,72,74,92,65,53,61,64,54,11,0,66,28,36,63,68,73,34,52,65,41,58,35,100,10,69,36,27,75
13,22,31,31,20,75,45,83,77,35,32,39,33,61,10,73,38,93,67,47,14,53,45,39,93,91,88,72,41,24,74,87,100,97,10,47,22,28,21,91,15,22,60,18,92,43,72,35,66,91,19,48,75,85,21,68,13,50,70,66,0,69,93,40,76,81,66,49,59,13,38,99,45,92,41,25,29,13
33,70,77,17,71,94,33,62,70,66,83,26,10,30,71,64,82,43,27,17,99,56,85,83,76,54,76,68,98,81,17,65,36,11,71,28,91,49,84,53,33,30,65,95,33,28,43,36,82,36,74,91,36,79,92,87,35,79,27,28,69,0,18,36,63,63,24,20,39,54,34,37,86,74,87,72,17,33
34,55,51,38,16,26,42,30,99,65,45,49,21,32,64,25,48,19,60,72,75,11,90,89,63,31,13,37,46,23,13,39,85,79,25,14,25,59,93,95,41,29,59,75,20,93,93,77,36,21,79,40,10,77,18,19,85,65,36,36,93,18,0,52,58,67,14,46,34,45,66,33,47,37,23,94,75,34
31,84,66,36,96,96,82,70,72,91,10,29,87,51,83,41,13,23,54,70,18,83,75,20,61,28,62,76,40,51,64,50,69,82,74,95,43,58,30,57,68,90,71,94,20,15,86,52,16,31,42,72,72,77,58,42,64,37,66,63,40,36,52,0,74,73,14,61,23,20,32,82,95,60,47,41,64,31
16,48,55,85,49,37,36,92,100,94,28,77,91,31,79,13,74,84,98,57,79,12,77,17,91,68,43,25,95,29,76,42,76,22,14,21,89,75,38,79,39,79,31,95,62,55,63,71,20,98,15,59,92,75,28,58,50,94,69,68,76,63,58,74,0,87,12,78,60,95,73,54,49,84,76,95,52,16
17,61,17,35,97,44,44,77,77,55,79,56,56,95,55,46,66,21,92,37,25,60,84,95,27,54,63,19,64,38,48,19,77,57,38,82,15,73,14,10,78,56,36,30,53,28,20,92,67,100,70,53,39,96,38,24,73,82,11,73,81,63,67,73,87,0,75,81,18,62,13,65,19,47,93,53,25,17
58,25,24,72,87,30,52,49,54,91,57,13,36,95,65,17,55,95,34,10,27,54,50,83,14,80,62,73,25,19,83,90,14,46,78,54,66,80,53,72,51,15,84,20,78,81,48,28,56,22,94,75,70,78,21,91,68,73,13,34,66,24,14,14,12,75,0,40,40,57,88,12,97,45,66,98,86,58
77,61,69,59,19,71,39,34,85,82,90,39,87,34,30,78,21,100,11,54,79,11,16,51,64,59,28,66,78,33,68,61,77,62,90,35,85,13,57,90,95,83,92,73,95,20,56,88,39,71,97,93,37,87,55,89,83,51,14,52,49,20,46,61,78,81,40,0,80,60,39,41,85,30,63,77,95,77
57,18,22,85,67,67,35,36,16,16,67,46,15,89,47,96,36,54,73,30,21,63,85,16,57,64,46,64,29,41,35,43,100,100,86,22,77,83,35,28,25,10,68,97,39,97,24,100,56,39,48,83,55,87,55,73,23,75,34,65,59,39,34,23,60,18,40,80,0,23,28,32,63,58,20,62,13,57
48,52,91,40,22,61,88,65,64,55,40,24,77,90,10,41,38,82,31,67,79,47,24,92,76,68,70,70,55,61,30,47,37,54,70,45,13,89,72,22,47,90,41,46,64,72,29,19,52,26,24,91,55,51,33,15,17,43,80,41,13,54,45,20,95,62,57,60,23,0,61,53,87,92,24,82,62,48
23,89,14,71,95,76,100,20,33,69,26,39,17,87,55,11,48,16,16,56,30,29,24,94,57,27,40,92,57,76,84,96,24,82,67,91,100,65,43,93,57,16,74,36,76,60,82,60,81,96,56,25,49,55,84,63,51,96,94,58,38,34,66,32,73,13,88,39,28,61,0,65,40,29,58,79,62,23
50,12,31,20,73,92,25,29,89,67,55,90,74,21,71,97,27,59,73,60,64,24,87,100,54,65,68,38,91,93,43,36,30,89,39,51,92,42,95,73,49,49,56,33,76,79,82,95,19,65,80,46,19,66,92,82,31,42,33,35,99,37,33,82,54,65,12,41,32,53,65,0,29,33,13,31,80,50
69,69,37,45,10,58,73,32,48,88,54,60,54,94,25,79,37,100,24,37,18,88,39,70,24,95,19,12,57,99,70,85,96,19,16,16,12,77,92,91,36,55,10,70,68,29,99,55,80,63,12,20,92,24,34,100,43,98,57,100,45,86,47,95,49,19,97,85,63,87,40,29,0,54,23,32,34,69
37,31,31,31,43,92,46,76,35,29,64,87,47,23,57,65,64,93,25,26,58,31,60,88,39,50,24,10,96,82,34,36,43,35,56,95,32,38,28,96,49,27,27,77,42,80,72,44,58,71,100,43,56,22,54,50,18,16,82,10,92,74,37,60,84,47,45,30,58,92,29,33,54,0,93,85,26,37
93,66,73,14,61,61,69,57,37,93,13,85,45,79,100,26,41,10,46,32,29,63,19,41,52,53,19,46,54,15,99,93,97,69,17,92,14,93,43,78,61,90,61,86,44,52,45,83,19,17,84,63,47,96,55,16,22,96,63,69,41,87,23,47,76,93,66,63,20,24,58,13,23,93,0,47,80,93
31,22,32,34,30,56,60,28,56,70,19,96,21,57,64,73,99,12,80,34,23,99,82,16,37,33,65,93,90,34,62,25,66,95,53,83,90,84,82,83,43,36,24,54,36,78,46,69,69,49,13,38,58,20,36,19,10,63,95,36,25,72,94,41,95,53,98,77,62,82,79,31,32,85,47,0,27,31
77,76,51,15,73,80,45,19,69,32,16,77,94,40,35,42,60,63,11,89,33,69,45,22,36,34,47,100,59,50,15,96,81,46,84,42,30,17,23,87,73,76,38,69,23,71,15,79,16,90,78,62,71,32,62,78,86,21,13,27,29,17,75,64,52,25,86,95,13,62,62,80,34,26,80,27,0,77
0,65,54,51,65,43,49,40,80,61,50,58,45,25,93,40,82,13,15,22,81,79,39,34,85,43,86,45,41,37,100,24,89,39,72,22,29,24,59,83,77,63,80,97,11,62,31,70,92,98,48,13,92,98,59,99,51,99,78,75,13,33,34,31,16,17,58,77,57,48,23,50,69,37,93,31,77,0
