36
77,29,19,11,53,14,100,96,27,39,74,70,12,0,46,22,87,25,42,31,27,35,82,41,87,30,58,12,66,17,88,12,18,69,97,35,23,77
23,92,39,38,32,14,92,85,40,50,76,66,28,46,0,20,86,58,100,96,67,89,62,54,77,49,48,68,24,92,45,95,31,12,36,40,59,23
97,67,14,65,75,19,39,84,82,72,16,10,93,22,20,0,10,85,76,35,65,23,41,83,51,31,83,26,77,22,99,21,56,68,83,93,56,97
39,28,52,48,91,63,58,60,53,52,52,12,11,87,86,10,0,51,70,27,32,14,66,58,50,79,19,99,42,70,75,30,29,11,78,76,18,39
23,77,10,32,17,72,84,52,54,16,41,98,24,25,58,85,51,0,33,100,61,57,51,56,65,74,41,78,89,66,61,36,68,70,79,92,73,23
59,80,80,71,98,51,13,52,76,46,56,36,77,42,100,76,70,33,0,98,41,21,58,72,84,53,83,33,46,59,69,48,51,57,19,20,36,59
70,48,40,13,39,30,80,52,35,49,96,73,65,31,96,35,27,100,98,0,80,34,78,60,55,78,44,17,57,13,41,17,68,67,89,37,86,70
14,69,46,56,42,71,96,35,29,30,49,85,30,27,67,65,32,61,41,80,0,11,50,61,68,34,81,78,65,78,99,97,59,88,63,94,34,14
80,23,55,68,74,98,79,75,43,56,56,23,54,35,89,23,14,57,21,34,11,0,24,64,21,83,87,20,68,29,79,82,54,86,78,34,70,80
91,93,85,78,35,33,16,53,14,80,15,88,47,82,62,41,66,51,58,78,50,24,0,19,13,59,51,24,39,58,78,51,13,24,97,49,18,91
28,44,42,32,18,60,93,66,44,13,45,45,15,41,54,83,58,56,72,60,61,64,19,0,24,99,35,88,71,27,85,41,12,39,22,69,29,28
61,38,69,68,12,32,15,10,94,30,87,62,58,87,77,51,50,65,84,55,68,21,13,24,0,97,29,64,38,95,86,15,64,29,18,74,87,61
86,43,34,28,31,51,22,65,19,37,69,50,93,30,49,31,79,74,53,78,34,83,59,99,97,0,41,48,88,42,73,23,96,44,21,63,20,86
92,70,97,97,76,85,90,20,93,87,56,56,21,58,48,83,19,41,83,44,81,87,51,35,29,41,0,39,72,17,15,23,70,55,97,76,43,92
10,68,52,81,86,92,25,20,73,86,70,23,60,12,68,26,99,78,33,17,78,20,24,88,64,48,39,0,47,23,89,68,80,86,84,73,58,10
81,40,49,43,60,48,33,51,69,54,51,41,57,66,24,77,42,89,46,57,65,68,39,71,38,88,72,47,0,56,53,51,91,18,93,29,96,81
63,53,97,29,30,87,75,39,19,15,99,43,37,17,92,22,70,66,59,13,78,29,58,27,95,42,17,23,56,0,56,78,83,11,44,40,56,63
45,30,21,59,12,98,12,84,91,29,50,46,16,88,45,99,75,61,69,41,99,79,78,85,86,73,15,89,53,56,0,60,37,99,72,94,11,45
27,64,62,81,54,56,93,24,88,34,55,40,19,12,95,21,30,36,48,17,97,82,51,41,15,23,23,68,51,78,60,0,16,79,55,14,94,27
66,91,98,95,49,22,12,21,75,91,93,61,24,18,31,56,29,68,51,68,59,54,13,12,64,96,70,80,91,83,37,16,0,28,65,89,93,66
12,98,43,88,93,99,25,75,75,15,74,84,81,69,12,68,11,70,57,67,88,86,24,39,29,44,55,86,18,11,99,79,28,0,88,10,49,12
22,15,64,15,77,12,90,30,39,85,19,86,69,97,36,83,78,79,19,89,63,78,97,22,18,21,97,84,93,44,72,55,65,88,0,15,40,22
18,92,31,38,10,96,80,89,35,38,76,67,67,35,40,93,76,92,20,37,94,34,49,69,74,63,76,73,29,40,94,14,89,10,15,0,70,18
51,16,55,47,82,50,87,28,98,64,75,49,38,23,59,56,18,73,36,86,34,70,18,29,87,20,43,58,96,56,11,94,93,49,40,70,0,51
0,12,69,97,86,87,80,91,15,30,83,62,90,77,23,97,39,23,59,70,14,80,91,28,61,86,92,10,81,63,45,27,66,12,22,18,51,0
