48
100,91,82,51,32,100,97,100,72,71,43,22,14,38,14,51,47,51,82,32,56,32,39,25,35,0,47,83,50,86,46,66,84,27,66,54,45,40,36,90,22,41,15,91,68,58,14,10,85,100
78,24,65,51,39,85,26,65,36,31,12,42,69,95,77,67,90,41,23,99,74,93,87,78,19,47,0,22,99,10,48,61,81,69,95,88,80,84,96,89,93,77,58,23,96,43,81,24,99,78
25,28,66,37,92,56,94,51,24,62,22,89,71,34,43,53,59,74,79,66,75,98,74,91,77,83,22,0,35,89,100,19,11,46,66,56,13,77,71,93,96,58,67,26,84,89,79,39,23,25
60,65,58,19,92,16,61,86,100,86,34,29,40,84,11,47,38,35,77,94,20,56,21,93,81,50,99,35,0,79,73,17,15,83,82,15,85,94,12,85,81,41,33,67,46,69,70,65,24,60
12,38,35,35,23,20,24,93,59,80,52,40,37,73,58,72,49,93,88,31,45,30,62,25,74,86,10,89,79,0,95,70,49,49,24,76,58,46,21,38,63,88,40,55,32,99,90,50,58,12
30,93,90,23,98,24,78,49,30,72,81,96,21,65,42,94,70,75,38,13,83,65,84,52,44,46,48,100,73,95,0,73,89,87,74,11,94,78,88,38,46,16,82,99,39,48,51,41,100,30
19,78,12,10,18,79,82,42,38,43,12,55,28,63,72,86,75,77,89,61,96,62,45,96,44,66,61,19,17,70,73,0,73,99,60,72,84,63,82,65,14,93,88,38,67,70,46,35,65,19
77,80,20,27,29,28,98,88,35,39,69,97,31,85,98,34,56,75,51,66,100,79,16,12,58,84,81,11,15,49,89,73,0,44,88,48,38,56,14,51,83,47,84,45,21,54,59,70,76,77
40,29,20,15,61,90,88,49,67,67,65,46,31,45,70,91,43,42,45,75,23,68,93,73,37,27,69,46,83,49,87,99,44,0,71,97,70,100,75,85,56,35,74,66,92,37,20,24,76,40
53,30,81,21,25,29,40,85,96,71,79,48,44,53,63,75,13,24,66,90,46,18,83,81,79,66,95,66,82,24,74,60,88,71,0,95,56,67,98,14,20,62,37,92,23,84,63,39,69,53
10,68,43,82,80,11,97,22,97,74,35,25,68,33,32,50,26,65,63,85,65,30,55,22,16,54,88,56,15,76,11,72,48,97,95,0,48,80,50,50,100,96,30,44,27,46,34,41,78,10
35,25,82,82,54,71,97,59,76,88,58,35,38,87,96,19,16,91,50,97,85,22,18,23,88,45,80,13,85,58,94,84,38,70,56,48,0,88,56,13,35,64,52,14,90,96,33,94,100,35
80,16,76,48,17,11,96,86,45,23,81,45,13,84,100,15,54,85,41,37,71,85,20,81,69,40,84,77,94,46,78,63,56,100,67,80,88,0,42,25,77,67,84,48,27,35,99,97,50,80
33,61,78,86,12,53,29,96,52,46,40,63,18,42,40,87,24,49,44,58,14,53,99,58,39,36,96,71,12,21,88,82,14,75,98,50,56,42,0,80,21,19,22,56,44,40,92,82,57,33
98,10,64,27,95,54,20,92,71,93,59,33,70,67,38,70,64,69,44,49,17,43,21,83,58,90,89,93,85,38,38,65,51,85,14,50,13,25,80,0,77,87,41,90,23,27,35,56,16,98
14,63,11,66,65,76,25,32,57,66,42,69,43,68,97,19,29,35,26,65,15,78,63,40,65,22,93,96,81,63,46,14,83,56,20,100,35,77,21,77,0,69,21,97,52,43,83,90,67,14
71,45,60,78,62,31,88,71,43,77,84,38,42,66,12,35,98,78,23,39,66,93,32,81,50,41,77,58,41,88,16,93,47,35,62,96,64,67,19,87,69,0,98,92,69,33,53,85,79,71
73,13,46,70,70,35,18,94,27,18,50,65,51,62,87,31,72,12,98,10,100,29,99,23,67,15,58,67,33,40,82,88,84,74,37,30,52,84,22,41,21,98,0,58,15,84,96,22,97,73
76,20,70,14,69,57,36,72,38,50,61,22,72,30,32,99,98,11,11,76,84,81,39,77,15,91,23,26,67,55,99,38,45,66,92,44,14,48,56,90,97,92,58,0,18,78,29,64,30,76
37,37,96,62,60,53,71,35,82,56,47,23,72,82,31,58,49,58,85,97,53,48,20,61,49,68,96,84,46,32,39,67,21,92,23,27,90,27,44,23,52,69,15,18,0,73,69,10,75,37
76,18,31,96,17,88,55,41,21,90,60,92,92,45,79,64,15,34,53,38,39,48,82,31,21,58,43,89,69,99,48,70,54,37,84,46,96,35,40,27,43,33,84,78,73,0,61,66,88,76
27,37,84,92,44,77,64,78,24,97,48,23,44,64,30,73,19,79,99,34,26,63,59,100,56,14,81,79,70,90,51,46,59,20,63,34,33,99,92,35,83,53,96,29,69,61,0,34,55,27
99,37,15,48,38,60,59,17,18,41,50,95,48,80,52,12,57,42,27,41,74,47,39,57,26,10,24,39,65,50,41,35,70,24,39,41,94,97,82,56,90,85,22,64,10,66,34,0,96,99
94,35,41,45,83,15,73,81,32,70,37,91,84,28,29,64,60,67,83,99,70,11,69,74,18,85,99,23,24,58,100,65,76,76,69,78,100,50,57,16,67,79,97,30,75,88,55,96,0,94
0,88,46,91,13,75,89,65,98,100,57,87,77,30,63,47,13,84,87,56,45,67,11,86,89,100,78,25,60,12,30,19,77,40,53,10,35,80,33,98,14,71,73,76,37,76,27,99,94,0
