91
55,46,95,41,74,58,80,89,38,75,51,10,22,48,25,12,25,53,70,43,34,68,16,85,66,0,94,36,61,28,48,88,35,48,47,33,41,67,79,32,72,16,29,93,84,17,80,29,28,35,23,80,46,87,31,24,40,19,99,75,68,81,12,56,23,55,40,97,79,53,72,16,94,94,59,100,68,90,32,12,81,89,83,30,46,86,76,48,34,65,99,92,55
68,96,39,26,41,73,53,99,23,44,11,81,66,19,10,99,23,17,78,21,23,24,30,98,73,94,0,15,11,39,17,47,82,23,89,21,30,32,72,23,34,64,94,84,35,69,100,24,81,22,52,11,100,31,90,77,93,15,54,90,38,78,21,85,50,96,20,49,73,71,76,21,86,94,86,94,61,78,69,44,68,68,77,29,16,42,91,23,38,60,64,10,68
57,81,93,90,35,38,21,93,32,49,25,38,93,53,14,42,41,62,87,23,97,82,29,13,24,36,15,0,42,98,32,55,87,71,26,79,51,30,92,15,65,86,78,98,98,79,74,90,46,88,83,57,16,54,75,84,92,36,53,50,14,57,89,20,52,40,56,31,21,13,31,73,77,97,87,47,60,94,66,51,75,91,43,33,61,87,68,100,65,46,45,24,57
30,58,98,68,91,63,88,33,37,28,36,68,85,65,30,87,19,32,45,72,23,61,57,62,87,61,11,42,0,58,49,71,13,99,11,52,100,64,80,32,56,66,94,65,24,60,91,39,64,57,28,12,83,53,81,50,17,25,21,60,33,54,44,12,89,71,78,33,10,43,20,78,31,17,34,26,74,100,50,49,16,40,64,49,51,44,62,76,69,61,95,30,30
58,50,56,47,30,13,70,18,59,46,39,75,46,58,21,60,69,18,65,24,73,42,78,62,74,28,39,98,58,0,70,69,92,31,34,30,34,48,37,100,53,76,14,46,60,61,89,90,53,12,33,53,55,88,54,39,21,71,79,53,23,90,79,80,80,57,80,44,51,64,38,78,34,60,35,19,49,55,11,96,90,77,82,49,76,80,49,13,31,15,20,23,58
13,77,80,88,18,25,44,66,51,100,53,87,20,81,66,84,74,91,16,94,84,52,51,31,69,48,17,32,49,70,0,23,79,100,60,51,74,30,17,19,35,44,50,46,81,97,30,19,80,21,77,26,51,78,69,69,28,88,94,45,43,60,35,28,79,74,93,70,28,54,23,24,72,44,95,11,68,49,12,55,33,22,52,90,63,37,62,14,22,52,62,36,13
12,54,53,60,98,81,48,56,49,81,13,20,74,77,35,91,85,64,15,66,44,68,89,52,91,88,47,55,71,69,23,0,77,14,68,70,84,13,70,18,10,36,32,16,34,57,94,76,93,30,36,87,41,64,89,73,75,80,45,21,23,90,79,33,69,95,81,66,71,52,88,47,36,94,65,22,83,25,73,87,78,12,56,12,81,13,31,17,65,97,34,92,12
13,64,43,70,72,31,60,14,56,45,94,65,76,82,71,55,29,48,32,94,14,20,79,89,82,35,82,87,13,92,79,77,0,81,89,52,35,13,65,84,91,52,57,93,47,23,43,67,83,48,50,68,67,18,85,24,16,42,53,52,45,90,21,55,34,33,88,88,81,57,91,78,17,30,94,99,72,23,99,39,25,29,68,60,14,56,51,59,69,31,90,25,13
40,51,78,45,70,76,99,81,93,10,54,81,54,74,37,59,93,17,76,47,86,45,98,94,23,48,23,71,99,31,100,14,81,0,89,32,79,92,11,58,67,96,80,10,40,64,43,83,84,76,88,64,32,97,18,70,14,67,40,24,54,27,71,76,10,27,46,67,88,97,15,68,18,87,12,15,33,49,34,55,77,36,14,36,41,40,61,98,24,52,28,87,40
92,24,19,97,93,41,50,46,17,48,75,71,89,63,48,76,85,54,59,51,42,21,42,56,56,47,89,26,11,34,60,68,89,89,0,99,36,48,37,99,25,15,11,75,31,48,46,37,32,30,20,64,42,37,70,29,49,64,36,82,97,99,77,40,63,36,14,41,21,38,37,96,19,54,29,73,60,57,62,78,24,26,66,20,12,48,71,36,42,55,99,91,92
54,92,18,62,21,34,72,97,19,62,99,41,61,35,96,92,87,43,87,44,12,31,96,86,55,33,21,79,52,30,51,70,52,32,99,0,19,36,59,12,16,58,96,32,95,57,76,66,84,54,44,30,19,37,85,67,64,100,74,90,30,92,63,39,32,31,79,59,28,99,99,61,98,40,40,56,100,85,23,90,97,21,83,72,38,33,55,72,24,95,30,64,54
13,69,35,34,69,32,71,91,44,33,19,64,50,10,73,93,37,91,95,61,13,61,54,44,72,41,30,51,100,34,74,84,35,79,36,19,0,92,79,100,92,71,38,31,59,65,61,10,27,91,50,100,87,51,60,75,36,16,47,79,11,98,77,56,97,68,18,82,20,71,37,25,76,98,81,82,88,99,80,30,89,68,29,49,91,14,87,28,86,39,74,23,13
39,50,41,19,58,42,49,46,35,24,15,49,72,51,96,92,60,21,84,77,16,19,30,55,56,67,32,30,64,48,30,13,13,92,48,36,92,0,56,35,29,98,85,42,20,27,91,81,22,68,25,52,11,85,84,19,99,68,91,28,13,19,13,43,31,48,60,70,36,54,86,84,87,69,40,81,51,35,57,38,80,65,78,70,33,39,25,60,31,33,80,71,39
26,70,94,27,33,59,13,13,22,54,35,41,86,70,43,87,70,31,52,31,33,88,59,92,35,79,72,92,80,37,17,70,65,11,37,59,79,56,0,35,100,97,50,50,40,61,87,60,90,56,97,20,39,94,35,13,74,31,72,56,93,20,76,26,98,44,37,67,22,75,36,51,100,32,92,20,18,32,14,19,20,35,34,53,57,36,40,75,83,84,46,84,26
30,50,18,25,62,33,66,75,72,39,76,83,85,51,21,60,86,97,43,25,89,66,25,28,30,32,23,15,32,100,19,18,84,58,99,12,100,35,35,0,19,85,34,36,14,30,80,97,78,19,85,76,62,91,83,97,68,69,44,94,58,91,88,94,97,77,13,73,43,91,31,11,69,82,46,98,62,49,90,52,76,45,88,86,38,62,94,28,58,77,96,29,30
38,54,26,26,77,31,13,96,27,12,35,51,21,72,62,87,27,75,16,69,16,42,83,98,57,72,34,65,56,53,35,10,91,67,25,16,92,29,100,19,0,23,66,94,14,19,93,96,49,55,25,100,49,10,27,20,28,78,12,71,23,96,25,27,83,56,24,98,89,18,27,44,56,42,83,33,42,26,85,25,26,26,71,30,79,59,50,32,67,60,97,48,38
24,17,32,57,81,11,32,54,50,45,58,67,29,86,12,80,34,30,90,83,97,36,25,62,43,16,64,86,66,76,44,36,52,96,15,58,71,98,97,85,23,0,39,29,38,40,16,50,60,95,13,45,100,100,79,30,64,22,36,61,69,27,93,80,33,82,26,80,51,79,10,35,17,47,34,36,95,49,78,73,18,24,24,53,63,28,58,94,44,43,47,12,24
80,20,92,18,77,64,27,92,18,29,58,73,53,87,30,58,63,64,90,59,79,56,50,96,92,29,94,78,94,14,50,32,57,80,11,96,38,85,50,34,66,39,0,39,31,97,47,97,74,63,95,13,36,75,24,87,26,62,38,11,96,11,44,75,91,65,64,26,25,68,53,84,15,24,27,42,33,58,53,58,13,78,97,46,23,79,99,11,29,38,73,57,80
18,36,88,36,34,86,23,91,28,45,45,73,36,87,37,10,55,61,26,100,64,41,56,29,75,93,84,98,65,46,46,16,93,10,75,32,31,42,50,36,94,29,39,0,71,26,13,55,34,38,45,83,14,13,62,51,36,59,94,69,79,36,59,76,99,17,86,68,19,74,10,26,21,59,36,50,49,53,100,52,81,43,68,90,98,60,96,39,12,75,30,19,18
13,41,12,91,69,48,65,18,99,36,13,56,87,41,75,63,83,73,11,26,39,70,32,30,46,84,35,98,24,60,81,34,47,40,31,95,59,20,40,14,14,38,31,71,0,51,25,61,17,17,67,27,59,99,49,84,67,35,79,99,100,40,51,33,11,35,63,17,63,85,54,80,69,29,70,52,59,89,16,64,90,25,81,46,92,78,58,68,82,45,91,34,13
41,97,49,27,61,88,98,99,66,83,12,76,76,16,13,88,38,71,59,51,95,91,67,94,33,17,69,79,60,61,97,57,23,64,48,57,65,27,61,30,19,40,97,26,51,0,16,76,50,26,24,100,57,27,33,77,77,90,80,61,87,23,19,81,56,77,27,72,81,27,39,57,27,24,94,23,38,12,15,78,13,12,65,45,32,65,31,100,15,80,57,81,41
55,15,33,91,89,25,93,63,76,90,15,54,13,11,72,87,65,32,20,36,60,13,13,61,47,80,100,74,91,89,30,94,43,43,46,76,61,91,87,80,93,16,47,13,25,16,0,16,65,56,78,13,53,66,74,41,84,87,56,44,61,73,68,37,38,31,74,69,63,67,85,99,38,24,29,100,42,52,49,76,28,95,63,99,22,47,17,72,45,39,73,13,55
28,26,21,35,99,61,14,15,97,71,92,28,49,72,99,56,55,76,100,92,71,69,11,75,82,29,24,90,39,90,19,76,67,83,37,66,10,81,60,97,96,50,97,55,61,76,16,0,36,63,53,40,46,69,86,39,14,51,49,16,59,19,84,82,13,27,97,78,40,82,59,73,58,44,60,68,67,19,90,58,73,16,40,99,77,40,96,90,22,65,59,12,28
19,27,70,56,75,32,44,50,84,55,50,92,69,77,56,73,37,18,100,24,54,46,25,53,12,28,81,46,64,53,80,93,83,84,32,84,27,22,90,78,49,60,74,34,17,50,65,36,0,79,20,60,81,87,44,79,100,72,86,82,40,78,50,60,100,100,22,94,31,35,75,25,52,46,22,28,42,75,95,47,58,53,44,80,85,24,12,69,36,35,27,16,19
86,41,46,41,46,75,34,56,79,90,47,100,91,11,71,94,48,11,91,71,45,60,87,41,70,35,22,88,57,12,21,30,48,76,30,54,91,68,56,19,55,95,63,38,17,26,56,63,79,0,16,58,87,21,58,100,35,85,54,25,21,52,97,99,80,13,19,60,58,42,28,78,60,18,38,25,21,71,93,25,94,13,40,71,38,24,46,22,46,27,35,14,86
30,71,62,49,100,69,23,14,81,88,66,79,29,21,73,35,25,32,45,98,37,31,95,68,30,23,52,83,28,33,77,36,50,88,20,44,50,25,97,85,25,13,95,45,67,24,78,53,20,16,0,91,17,79,47,24,98,55,43,79,72,88,30,90,20,93,32,45,38,15,53,27,69,97,99,90,24,93,89,43,28,59,91,53,16,74,73,78,50,16,60,99,30
10,17,33,10,28,97,24,100,73,55,91,74,90,11,73,58,93,47,20,97,50,23,18,98,81,80,11,57,12,53,26,87,68,64,64,30,100,52,20,76,100,45,13,83,27,100,13,40,60,58,91,0,65,28,27,57,51,66,58,61,72,63,38,16,72,20,42,61,83,89,66,98,26,71,73,25,71,90,50,37,88,42,77,56,84,10,55,82,90,33,77,62,10
39,53,54,16,68,12,35,71,33,18,31,13,37,15,70,43,51,74,33,17,30,12,97,60,38,46,100,16,83,55,51,41,67,32,42,19,87,11,39,62,49,100,36,14,59,57,53,46,81,87,17,65,0,80,11,59,95,55,19,48,64,83,65,96,92,59,85,81,11,35,84,77,96,82,60,81,60,77,73,10,36,35,21,71,67,90,45,12,19,85,30,77,39
58,97,42,47,89,38,31,18,33,18,74,82,55,45,56,70,23,81,33,92,26,35,64,52,85,87,31,54,53,88,78,64,18,97,37,37,51,85,94,91,10,100,75,13,99,27,66,69,87,21,79,28,80,0,24,36,74,62,22,45,38,84,77,43,26,37,81,26,47,28,75,30,94,36,45,76,13,61,13,23,26,99,40,57,67,71,45,91,64,17,36,42,58
16,91,35,46,91,98,43,75,58,91,36,82,27,78,11,84,65,21,67,10,29,14,63,82,52,31,90,75,81,54,69,89,85,18,70,85,60,84,35,83,27,79,24,62,49,33,74,86,44,58,47,27,11,24,0,45,40,68,23,43,89,22,62,75,47,46,95,63,52,84,98,64,97,20,37,84,13,32,50,88,100,30,18,89,19,56,38,84,54,60,46,70,16
62,29,30,23,60,97,38,89,21,75,35,95,54,21,78,99,45,28,70,24,34,95,81,37,55,24,77,84,50,39,69,73,24,70,29,67,75,19,13,97,20,30,87,51,84,77,41,39,79,100,24,57,59,36,45,0,48,48,74,11,56,52,70,84,59,93,67,79,29,50,23,20,25,34,47,94,11,10,45,86,66,21,67,97,56,59,44,23,38,50,67,40,62
83,61,41,12,44,89,84,14,64,22,43,86,58,58,16,29,93,19,33,17,10,25,74,39,25,40,93,92,17,21,28,75,16,14,49,64,36,99,74,68,28,64,26,36,67,77,84,14,100,35,98,51,95,74,40,48,0,76,30,16,79,72,58,54,89,92,46,94,28,66,11,44,70,34,47,19,21,39,51,18,71,11,76,87,82,100,79,13,25,32,29,60,83
25,21,48,72,67,13,84,24,45,100,78,44,36,24,23,34,59,25,75,53,93,30,80,71,61,19,15,36,25,71,88,80,42,67,64,100,16,68,31,69,78,22,62,59,35,90,87,51,72,85,55,66,55,62,68,48,76,0,28,94,20,47,56,30,44,10,19,40,94,11,30,59,30,59,37,10,57,55,40,54,23,41,87,67,69,14,40,95,53,94,21,43,25
100,88,59,92,15,30,10,60,99,85,97,87,90,42,15,60,28,19,10,21,35,65,37,48,20,99,54,53,21,79,94,45,53,40,36,74,47,91,72,44,12,36,38,94,79,80,56,49,86,54,43,58,19,22,23,74,30,28,0,37,74,23,56,21,90,11,76,64,87,88,82,20,16,55,55,67,81,83,27,37,77,53,91,94,38,84,22,49,28,91,92,86,100
13,43,72,37,62,27,34,55,58,31,34,65,30,94,93,53,33,93,76,95,13,53,85,19,26,75,90,50,60,53,45,21,52,24,82,90,79,28,56,94,71,61,11,69,99,61,44,16,82,25,79,61,48,45,43,11,16,94,37,0,88,35,42,57,24,88,78,72,81,91,10,50,49,72,22,90,26,46,70,65,78,24,69,75,96,40,92,10,24,56,93,13,13
83,74,67,94,36,37,16,93,64,86,24,85,35,97,32,68,80,79,61,30,97,69,77,77,45,68,38,14,33,23,43,23,45,54,97,30,11,13,93,58,23,69,96,79,100,87,61,59,40,21,72,72,64,38,89,56,79,20,74,88,0,80,28,35,39,40,63,17,40,14,24,71,63,97,66,88,44,14,92,28,28,90,97,97,28,63,69,91,25,28,55,51,83
28,45,50,91,24,77,35,29,88,51,52,70,62,20,35,57,83,39,59,12,54,78,66,69,62,81,78,57,54,90,60,90,90,27,99,92,98,19,20,91,96,27,11,36,40,23,73,19,78,52,88,63,83,84,22,52,72,47,23,35,80,0,69,95,72,31,71,85,54,62,12,37,21,57,95,90,81,41,53,17,78,39,24,69,49,49,50,62,15,83,59,21,28
42,17,79,96,33,40,95,22,61,29,12,32,27,31,88,67,33,33,32,95,55,59,75,30,36,12,21,89,44,79,35,79,21,71,77,63,77,13,76,88,25,93,44,59,51,19,68,84,50,97,30,38,65,77,62,70,58,56,56,42,28,69,0,12,48,91,24,21,43,33,62,20,11,61,67,31,95,85,10,48,82,89,67,38,100,49,84,58,71,97,46,96,42
57,39,55,11,18,84,95,94,58,55,70,25,69,55,25,87,34,71,34,51,62,17,61,25,46,56,85,20,12,80,28,33,55,76,40,39,56,43,26,94,27,80,75,76,33,81,37,82,60,99,90,16,96,43,75,84,54,30,21,57,35,95,12,0,63,37,71,11,91,85,18,76,33,51,70,70,56,11,44,80,17,18,16,14,34,49,74,73,16,59,80,81,57
68,29,83,40,50,44,90,91,50,53,47,34,66,18,64,25,97,68,36,14,68,64,74,48,72,23,50,52,89,80,79,69,34,10,63,32,97,31,98,97,83,33,91,99,11,56,38,13,100,80,20,72,92,26,47,59,89,44,90,24,39,72,48,63,0,36,41,93,64,17,62,64,65,33,57,18,58,68,25,68,50,83,17,26,74,52,25,15,49,58,16,88,68
33,66,57,15,38,31,60,44,80,57,88,59,83,33,22,71,35,36,10,79,86,59,69,84,96,55,96,40,71,57,74,95,33,27,36,31,68,48,44,77,56,82,65,17,35,77,31,27,100,13,93,20,59,37,46,93,92,10,11,88,40,31,91,37,36,0,72,14,99,38,10,60,81,100,40,89,12,65,84,36,17,39,76,72,30,28,23,98,56,92,20,71,33
36,65,30,53,63,98,45,53,16,90,58,94,22,17,66,30,29,71,68,28,67,68,92,95,10,40,20,56,78,80,93,81,88,46,14,79,18,60,37,13,24,26,64,86,63,27,74,97,22,19,32,42,85,81,95,67,46,19,76,78,63,71,24,71,41,72,0,81,95,39,74,99,37,77,51,39,77,39,45,15,41,96,39,99,54,77,88,28,14,48,89,88,36
26,21,39,13,63,85,14,14,83,22,87,49,94,23,99,39,48,44,30,50,39,52,19,75,64,97,49,31,33,44,70,66,88,67,41,59,82,70,67,73,98,80,26,68,17,72,69,78,94,60,45,61,81,26,63,79,94,40,64,72,17,85,21,11,93,14,81,0,56,73,52,98,22,57,53,96,100,46,66,69,32,38,89,99,69,12,57,80,83,79,80,68,26
77,18,14,51,88,23,87,86,75,51,52,78,32,53,79,47,28,88,80,23,19,26,10,97,34,79,73,21,10,51,28,71,81,88,21,28,20,36,22,43,89,51,25,19,63,81,63,40,31,58,38,83,11,47,52,29,28,94,87,81,40,54,43,91,64,99,95,56,0,43,82,30,15,40,16,73,76,71,93,93,49,81,82,55,40,29,82,87,38,40,66,79,77
59,10,37,60,73,72,26,93,75,70,65,81,32,32,86,46,21,62,12,41,25,40,55,39,89,53,71,13,43,64,54,52,57,97,38,99,71,54,75,91,18,79,68,74,85,27,67,82,35,42,15,89,35,28,84,50,66,11,88,91,14,62,33,85,17,38,39,73,43,0,12,65,24,49,44,58,26,13,85,89,60,15,70,94,32,22,44,19,45,46,50,18,59
29,77,40,75,19,53,12,19,90,37,77,58,35,93,42,75,27,99,30,60,65,79,55,53,33,72,76,31,20,38,23,88,91,15,37,99,37,86,36,31,27,10,53,10,54,39,85,59,75,28,53,66,84,75,98,23,11,30,82,10,24,12,62,18,62,10,74,52,82,12,0,60,10,22,84,92,64,19,52,13,36,58,43,62,30,35,49,87,55,62,36,45,29
82,82,77,82,30,34,32,52,71,38,14,29,56,38,86,66,72,81,22,75,79,30,75,73,72,16,21,73,78,78,24,47,78,68,96,61,25,84,51,11,44,35,84,26,80,57,99,73,25,78,27,98,77,30,64,20,44,59,20,50,71,37,20,76,64,60,99,98,30,65,60,0,32,83,55,49,56,96,51,60,89,93,65,83,75,31,46,37,73,90,88,52,82
77,60,25,79,86,85,48,40,72,33,28,91,47,44,58,40,36,13,59,100,27,15,92,13,80,94,86,77,31,34,72,36,17,18,19,98,76,87,100,69,56,17,15,21,69,27,38,58,52,60,69,26,96,94,97,25,70,30,16,49,63,21,11,33,65,81,37,22,15,24,10,32,0,36,75,20,26,91,73,95,21,41,62,78,92,23,31,31,22,96,89,63,77
80,43,15,20,14,29,51,39,94,90,60,84,20,68,62,48,78,89,73,92,77,59,13,75,29,94,94,97,17,60,44,94,30,87,54,40,98,69,32,82,42,47,24,59,29,24,24,44,46,18,97,71,82,36,20,34,34,59,55,72,97,57,61,51,33,100,77,57,40,49,22,83,36,0,97,21,85,71,50,45,45,92,21,51,40,62,61,59,67,98,40,89,80
