60
31,46,84,95,12,55,47,45,12,46,85,81,27,37,31,80,97,84,60,16,57,14,72,72,0,43,84,33,81,71,35,69,89,48,38,23,11,72,53,76,13,17,31,70,66,17,21,56,49,45,99,53,86,76,32,84,46,42,44,76,51,31
78,41,71,56,84,53,13,68,93,73,90,12,22,65,96,98,26,48,34,16,76,69,13,33,43,0,69,54,78,57,33,83,50,83,49,91,33,13,17,85,32,70,65,21,89,63,47,94,83,57,32,29,32,58,69,31,66,93,91,100,99,78
67,15,41,82,87,40,94,34,32,75,32,39,29,59,59,75,34,53,42,81,73,80,24,39,84,69,0,75,44,32,27,34,56,71,29,92,53,49,77,51,86,13,50,82,81,44,97,70,41,80,53,44,30,27,35,98,100,28,69,53,64,67
64,39,10,18,90,47,65,29,57,96,96,93,17,33,89,68,73,11,26,67,58,55,10,21,33,54,75,0,51,58,82,14,34,14,34,50,24,20,10,96,25,72,33,19,22,60,89,27,67,56,32,94,16,96,62,30,14,52,31,49,20,64
14,44,29,27,85,76,46,19,74,31,64,82,82,87,35,44,70,94,37,73,17,83,49,48,81,78,44,51,0,79,20,43,52,23,19,71,22,14,81,55,14,59,69,24,68,40,24,21,82,67,55,22,67,24,29,60,49,75,26,72,25,14
75,25,28,66,71,64,60,26,45,64,53,38,59,26,48,33,28,46,34,76,29,18,14,55,71,57,32,58,79,0,32,26,87,17,96,56,75,96,87,22,16,16,89,100,14,77,97,39,60,36,68,72,76,32,89,88,42,34,26,13,88,75
84,65,93,16,98,70,85,87,80,31,70,12,48,14,79,11,13,65,60,98,64,24,38,20,35,33,27,82,20,32,0,44,32,68,80,100,43,80,10,21,63,96,66,31,94,82,73,62,51,92,84,27,31,79,30,42,65,17,30,96,56,84
21,62,71,93,86,35,44,26,61,57,26,46,54,75,47,47,23,43,46,24,10,31,77,65,69,83,34,14,43,26,44,0,90,10,69,59,20,32,52,68,48,69,65,38,75,18,43,66,25,97,79,35,41,96,25,80,33,42,24,51,20,21
20,40,44,64,55,26,89,55,23,22,13,45,57,67,70,20,87,29,71,54,81,30,73,57,89,50,56,34,52,87,32,90,0,17,60,51,72,66,59,44,84,84,25,98,82,30,29,92,17,18,51,73,71,99,45,53,39,55,61,89,96,20
13,54,71,86,29,86,97,43,95,63,51,26,59,33,73,23,98,88,100,53,34,38,40,33,48,83,71,14,23,17,68,10,17,0,49,66,18,30,43,92,92,11,73,52,42,41,21,52,59,83,34,94,87,89,27,25,86,88,46,43,47,13
96,27,41,60,33,39,86,14,32,41,80,57,50,10,32,51,20,99,14,91,22,37,97,23,38,49,29,34,19,96,80,69,60,49,0,75,84,77,33,81,76,34,43,97,11,30,88,49,29,100,63,56,48,90,80,17,25,21,59,55,46,96
16,90,17,73,24,13,67,58,85,41,91,97,86,50,45,79,97,81,63,96,77,31,52,89,23,91,92,50,71,56,100,59,51,66,75,0,11,32,99,79,71,82,90,56,35,55,16,14,10,43,30,49,42,83,28,58,20,27,53,75,18,16
37,31,70,78,53,88,12,23,77,44,58,95,72,35,42,19,14,89,88,28,43,83,32,44,11,33,53,24,22,75,43,20,72,18,84,11,0,60,46,65,63,39,57,42,60,11,38,20,84,22,89,64,11,57,85,85,88,86,19,17,19,37
91,29,56,95,47,52,90,99,32,92,94,45,50,54,44,15,94,68,93,76,53,94,71,43,72,13,49,20,14,96,80,32,66,30,77,32,60,0,65,40,95,19,18,99,54,15,43,42,49,62,89,18,63,34,60,97,11,85,96,83,42,91
67,12,80,29,33,85,58,59,99,19,10,80,47,47,49,21,27,51,75,82,62,49,27,73,53,17,77,10,81,87,10,52,59,43,33,99,46,65,0,54,92,36,46,34,81,86,53,11,75,78,55,13,100,24,36,67,55,41,88,13,28,67
89,47,24,97,43,84,55,74,53,68,71,78,16,43,37,29,81,66,34,13,71,84,50,99,76,85,51,96,55,22,21,68,44,92,81,79,65,40,54,0,63,25,37,86,94,91,79,63,29,76,38,100,70,77,12,66,30,37,87,75,13,89
88,76,95,62,78,14,84,70,77,40,21,18,83,17,98,88,10,22,62,33,87,82,23,16,13,32,86,25,14,16,63,48,84,92,76,71,63,95,92,63,0,75,43,60,16,27,30,80,98,12,97,80,44,94,22,53,27,49,35,83,72,88
67,62,56,23,12,51,26,95,36,83,56,29,77,83,74,70,76,81,48,93,57,89,24,16,17,70,13,72,59,16,96,69,84,11,34,82,39,19,36,25,75,0,62,10,63,78,15,94,41,87,34,92,80,64,42,84,10,58,51,87,26,67
42,37,67,19,12,93,68,71,73,61,33,19,96,63,55,48,15,35,43,17,27,65,24,39,31,65,50,33,69,89,66,65,25,73,43,90,57,18,46,37,43,62,0,82,66,85,69,46,39,47,11,50,80,61,74,30,13,55,93,39,44,42
100,50,15,84,81,38,39,69,100,57,53,35,18,44,15,66,95,40,64,29,37,19,81,79,70,21,82,19,24,100,31,38,98,52,97,56,42,99,34,86,60,10,82,0,22,16,37,48,85,46,48,24,58,91,89,31,98,59,72,90,14,100
15,80,13,74,25,59,69,64,94,37,48,12,59,63,52,79,72,92,63,59,10,41,60,68,66,89,81,22,68,14,94,75,82,42,11,35,60,54,81,94,16,63,66,22,0,22,86,92,42,99,72,56,23,19,100,97,41,42,25,41,71,15
52,29,12,75,32,36,38,35,96,81,42,52,53,98,53,34,22,39,54,61,52,71,19,12,17,63,44,60,40,77,82,18,30,41,30,55,11,15,86,91,27,78,85,16,22,0,12,85,95,55,84,45,75,25,98,15,95,41,88,56,96,52
44,80,38,57,81,54,70,25,54,27,91,44,41,95,70,59,61,88,70,32,37,86,94,37,21,47,97,89,24,97,73,43,29,21,88,16,38,43,53,79,30,15,69,37,86,12,0,49,56,85,57,40,67,95,53,60,78,48,21,58,75,44
92,17,36,40,66,81,40,19,87,10,79,64,55,91,59,39,50,89,60,53,38,27,42,48,56,94,70,27,21,39,62,66,92,52,49,14,20,42,11,63,80,94,46,48,92,85,49,0,38,45,60,91,28,82,61,57,78,23,25,32,70,92
53,50,75,66,72,85,90,89,90,34,42,57,94,66,71,83,73,36,46,96,38,70,47,64,49,83,41,67,82,60,51,25,17,59,29,10,84,49,75,29,98,41,39,85,42,95,56,38,0,46,55,48,20,98,28,98,95,89,67,58,48,53
93,64,46,23,88,41,11,25,64,30,78,92,26,37,86,81,77,19,79,100,10,10,90,29,45,57,80,56,67,36,92,97,18,83,100,43,22,62,78,76,12,87,47,46,99,55,85,45,46,0,80,93,84,93,64,98,83,94,13,24,90,93
95,19,100,92,66,21,20,70,13,67,44,85,40,85,84,41,78,38,63,65,58,62,40,26,99,32,53,32,55,68,84,79,51,34,63,30,89,89,55,38,97,34,11,48,72,84,57,60,55,80,0,89,13,45,72,35,47,40,50,40,96,95
84,53,67,79,84,27,88,98,56,19,51,94,49,10,32,30,84,79,16,99,69,71,14,53,53,29,44,94,22,72,27,35,73,94,56,49,64,18,13,100,80,92,50,24,56,45,40,91,48,93,89,0,67,40,79,67,40,66,18,45,60,84
51,99,81,13,33,87,20,30,48,75,80,10,33,39,63,68,90,60,82,34,68,65,18,38,86,32,30,16,67,76,31,41,71,87,48,42,11,63,100,70,44,80,80,58,23,75,67,28,20,84,13,67,0,12,33,95,70,29,98,17,36,51
56,97,82,36,96,90,46,46,70,47,27,20,10,42,17,45,96,25,21,62,15,54,31,39,76,58,27,96,24,32,79,96,99,89,90,83,57,34,24,77,94,64,61,91,19,25,95,82,98,93,45,40,12,0,40,50,47,100,74,78,29,56
94,76,13,28,27,25,82,16,69,44,46,100,16,98,15,76,13,92,93,99,82,82,77,83,32,69,35,62,29,89,30,25,45,27,80,28,85,60,36,12,22,42,74,89,100,98,53,61,28,64,72,79,33,40,0,50,53,85,14,49,55,94
58,97,82,85,13,56,49,28,59,26,95,62,22,51,32,64,17,59,20,22,60,26,50,53,84,31,98,30,60,88,42,80,53,25,17,58,85,97,67,66,53,84,30,31,97,15,60,57,98,98,35,67,95,50,50,0,96,37,73,77,16,58
96,18,22,91,26,19,66,96,22,12,89,25,19,85,45,86,62,15,53,72,25,54,50,68,46,66,100,14,49,42,65,33,39,86,25,20,88,11,55,30,27,10,13,98,41,95,78,78,95,83,47,40,70,47,53,96,0,54,46,64,29,96
55,36,16,28,63,95,46,94,73,54,27,72,83,10,61,38,37,99,28,79,41,60,71,27,42,93,28,52,75,34,17,42,55,88,21,27,86,85,41,37,49,58,55,59,42,41,48,23,89,94,40,66,29,100,85,37,54,0,28,96,36,55
79,74,66,17,44,38,17,64,33,82,92,28,42,13,83,31,92,57,32,67,20,93,27,58,44,91,69,31,26,26,30,24,61,46,59,53,19,96,88,87,35,51,93,72,25,88,21,25,67,13,50,18,98,74,14,73,46,28,0,40,47,79
30,47,53,73,51,11,47,14,22,74,81,42,40,31,89,17,81,28,55,59,29,86,72,79,76,100,53,49,72,13,96,51,89,43,55,75,17,83,13,75,83,87,39,90,41,56,58,32,58,24,40,45,17,78,49,77,64,96,40,0,66,30
92,44,34,51,42,44,100,30,67,33,64,13,37,63,80,12,41,50,24,69,57,48,34,69,51,99,64,20,25,88,56,20,96,47,46,18,19,42,28,13,72,26,44,14,71,96,75,70,48,90,96,60,36,29,55,16,29,36,47,66,0,92
0,57,47,91,43,89,78,17,85,59,100,58,67,32,15,30,40,11,99,43,66,54,84,25,31,78,67,64,14,75,84,21,20,13,96,16,37,91,67,89,88,67,42,100,15,52,44,92,53,93,95,84,51,56,94,58,96,55,79,30,92,0
