46
47,50,28,93,72,37,86,42,74,0,40,45,32,83,57,93,100,51,53,79,68,78,83,53,87,23,28,86,84,49,86,39,63,74,79,84,65,72,97,84,44,33,73,89,33,49,41,47
45,26,30,73,34,32,15,63,82,40,0,57,62,27,69,55,51,88,85,46,73,19,83,62,60,44,28,65,73,71,98,73,35,56,89,47,13,50,46,87,84,67,33,60,71,42,78,45
99,88,88,18,43,65,92,85,52,45,57,0,49,95,20,89,68,15,15,55,20,99,76,41,68,37,17,59,50,56,62,65,58,10,29,88,32,58,86,13,97,40,99,76,12,94,14,99
18,85,96,32,42,21,69,83,91,32,62,49,0,12,99,56,64,43,93,42,53,82,14,57,20,42,38,21,46,61,78,52,91,54,43,38,20,40,73,61,71,71,39,21,66,33,26,18
84,56,71,98,57,22,33,27,30,83,27,95,12,0,100,86,41,38,51,25,23,68,35,21,65,78,91,94,49,29,16,77,13,54,20,23,47,69,25,47,41,18,68,49,74,43,40,84
10,51,42,21,80,42,16,12,36,57,69,20,99,100,0,25,54,36,47,74,61,80,71,54,91,32,10,50,80,48,31,30,71,62,94,53,63,34,27,10,84,85,21,47,27,22,40,10
75,47,41,14,17,19,66,56,99,93,55,89,56,86,25,0,82,27,26,57,55,79,48,58,11,84,94,34,27,35,38,54,51,34,47,37,25,46,70,24,74,96,79,51,98,25,24,75
70,29,99,16,57,56,91,65,67,100,51,68,64,41,54,82,0,45,69,86,74,73,44,12,93,100,56,81,61,60,35,43,79,36,32,44,92,81,66,97,97,49,28,38,16,67,64,70
22,40,34,100,64,63,37,41,31,51,88,15,43,38,36,27,45,0,95,39,47,89,89,15,88,90,19,79,76,37,72,89,77,59,81,72,84,29,52,33,53,90,64,29,21,33,96,22
18,100,48,66,86,24,34,34,58,53,85,15,93,51,47,26,69,95,0,76,90,66,31,29,31,53,26,86,17,97,87,70,31,97,34,37,16,22,30,82,18,39,28,63,94,18,54,18
30,10,14,100,93,91,17,10,41,79,46,55,42,25,74,57,86,39,76,0,75,94,37,78,39,16,69,19,69,58,12,30,25,78,43,95,48,20,64,27,49,58,80,15,18,82,65,30
48,20,94,20,60,90,42,100,100,68,73,20,53,23,61,55,74,47,90,75,0,11,40,91,98,77,73,28,10,45,82,39,78,93,15,18,47,76,84,92,77,14,78,19,72,78,88,48
53,83,64,98,78,56,99,42,86,78,19,99,82,68,80,79,73,89,66,94,11,0,45,83,41,84,11,95,25,59,17,86,13,14,83,67,70,79,70,69,53,59,23,74,76,97,38,53
57,52,91,61,89,28,63,20,85,83,83,76,14,35,71,48,44,89,31,37,40,45,0,13,51,28,57,83,44,41,57,91,19,48,14,81,97,51,98,85,68,94,93,86,48,57,18,57
40,82,29,49,70,97,63,15,29,53,62,41,57,21,54,58,12,15,29,78,91,83,13,0,59,19,100,94,89,66,54,78,76,79,68,71,59,27,27,74,97,21,87,81,90,11,44,40
82,10,100,40,20,50,58,88,100,87,60,68,20,65,91,11,93,88,31,39,98,41,51,59,0,58,13,73,68,26,29,95,39,92,27,20,93,71,52,29,80,71,76,41,52,22,92,82
72,94,31,39,12,89,96,41,42,23,44,37,42,78,32,84,100,90,53,16,77,84,28,19,58,0,43,13,70,52,73,45,40,66,41,55,38,55,93,93,32,71,39,89,68,57,28,72
60,90,41,51,84,50,17,92,75,28,28,17,38,91,10,94,56,19,26,69,73,11,57,100,13,43,0,88,64,33,100,19,31,65,87,29,46,45,44,65,61,82,93,63,11,61,98,60
63,92,30,74,80,43,45,72,35,86,65,59,21,94,50,34,81,79,86,19,28,95,83,94,73,13,88,0,18,24,69,80,79,30,30,95,53,89,94,51,86,91,14,20,46,68,30,63
62,35,63,26,75,100,68,28,41,84,73,50,46,49,80,27,61,76,17,69,10,25,44,89,68,70,64,18,0,92,64,68,47,45,27,84,27,62,95,31,59,37,54,69,62,46,74,62
95,23,79,33,67,98,58,36,29,49,71,56,61,29,48,35,60,37,97,58,45,59,41,66,26,52,33,24,92,0,34,29,61,44,98,19,84,70,70,100,92,78,27,18,32,11,13,95
19,18,92,20,97,97,29,83,91,86,98,62,78,16,31,38,35,72,87,12,82,17,57,54,29,73,100,69,64,34,0,47,88,31,100,55,38,29,56,89,59,78,86,14,98,15,14,19
45,34,77,48,49,34,32,83,27,39,73,65,52,77,30,54,43,89,70,30,39,86,91,78,95,45,19,80,68,29,47,0,89,86,93,54,94,100,62,32,35,100,11,64,68,85,76,45
99,40,96,87,76,80,80,85,57,63,35,58,91,13,71,51,79,77,31,25,78,13,19,76,39,40,31,79,47,61,88,89,0,89,26,73,11,94,42,95,65,61,46,25,81,84,62,99
10,100,28,90,62,91,88,94,11,74,56,10,54,54,62,34,36,59,97,78,93,14,48,79,92,66,65,30,45,44,31,86,89,0,40,93,34,68,24,41,97,50,23,71,23,78,76,10
91,82,31,15,35,32,74,80,43,79,89,29,43,20,94,47,32,81,34,43,15,83,14,68,27,41,87,30,27,98,100,93,26,40,0,73,83,82,46,16,61,97,48,32,87,19,22,91
12,90,27,62,35,41,29,10,19,84,47,88,38,23,53,37,44,72,37,95,18,67,81,71,20,55,29,95,84,19,55,54,73,93,73,0,31,100,47,14,26,76,89,93,38,28,51,12
34,87,64,98,95,91,80,87,62,65,13,32,20,47,63,25,92,84,16,48,47,70,97,59,93,38,46,53,27,84,38,94,11,34,83,31,0,42,42,68,86,75,31,79,11,31,87,34
85,29,67,78,12,85,96,57,28,72,50,58,40,69,34,46,81,29,22,20,76,79,51,27,71,55,45,89,62,70,29,100,94,68,82,100,42,0,89,94,71,79,94,51,31,39,61,85
98,35,75,32,54,13,89,61,11,97,46,86,73,25,27,70,66,52,30,64,84,70,98,27,52,93,44,94,95,70,56,62,42,24,46,47,42,89,0,94,45,53,26,27,59,60,27,98
92,53,93,18,79,25,13,97,79,84,87,13,61,47,10,24,97,33,82,27,92,69,85,74,29,93,65,51,31,100,89,32,95,41,16,14,68,94,94,0,98,98,43,33,86,100,67,92
97,62,31,94,31,35,60,17,51,44,84,97,71,41,84,74,97,53,18,49,77,53,68,97,80,32,61,86,59,92,59,35,65,97,61,26,86,71,45,98,0,90,61,85,43,36,13,97
44,19,19,17,26,33,64,41,66,33,67,40,71,18,85,96,49,90,39,58,14,59,94,21,71,71,82,91,37,78,78,100,61,50,97,76,75,79,53,98,90,0,35,47,14,78,33,44
76,92,52,91,72,31,11,44,26,73,33,99,39,68,21,79,28,64,28,80,78,23,93,87,76,39,93,14,54,27,86,11,46,23,48,89,31,94,26,43,61,35,0,86,20,17,51,76
68,23,68,88,48,79,30,24,31,89,60,76,21,49,47,51,38,29,63,15,19,74,86,81,41,89,63,20,69,18,14,64,25,71,32,93,79,51,27,33,85,47,86,0,95,20,20,68
35,96,41,18,49,84,45,92,47,33,71,12,66,74,27,98,16,21,94,18,72,76,48,90,52,68,11,46,62,32,98,68,81,23,87,38,11,31,59,86,43,14,20,95,0,72,16,35
33,42,11,12,56,43,90,90,59,49,42,94,33,43,22,25,67,33,18,82,78,97,57,11,22,57,61,68,46,11,15,85,84,78,19,28,31,39,60,100,36,78,17,20,72,0,61,33
58,34,47,37,83,42,58,46,76,41,78,14,26,40,40,24,64,96,54,65,88,38,18,44,92,28,98,30,74,13,14,76,62,76,22,51,87,61,27,67,13,33,51,20,16,61,0,58
0,72,96,64,89,28,24,75,63,47,45,99,18,84,10,75,70,22,18,30,48,53,57,40,82,72,60,63,62,95,19,45,99,10,91,12,34,85,98,92,97,44,76,68,35,33,58,0
