88
39,57,14,73,50,35,27,18,18,0,73,90,14,50,63,93,95,33,87,91,72,42,82,19,74,57,13,54,17,73,25,90,88,42,93,51,40,81,17,89,58,92,19,100,99,12,59,16,98,45,46,12,71,34,98,32,61,30,29,95,68,91,11,12,13,27,29,68,80,97,14,43,60,55,70,72,12,43,12,40,76,12,72,44,89,54,88,77,61,39
42,49,94,72,17,49,86,28,53,73,0,89,41,32,17,19,16,17,80,92,79,22,44,61,24,88,90,96,89,63,28,29,18,55,12,49,76,74,17,17,21,65,29,14,15,25,73,36,78,46,94,89,68,49,20,56,45,62,42,96,74,29,14,98,11,28,54,27,27,21,28,51,40,48,86,30,77,65,59,27,62,33,39,55,41,25,23,27,50,42
33,34,32,52,37,62,64,89,36,90,89,0,11,91,77,11,70,33,60,67,52,17,34,38,35,83,14,38,46,27,52,84,54,17,65,29,98,67,56,58,66,40,51,78,90,35,78,87,52,99,11,41,14,56,23,90,63,38,81,96,33,76,10,79,17,79,38,50,11,26,40,89,97,15,27,52,97,90,74,65,50,93,25,90,86,38,96,11,77,33
28,55,21,82,77,31,18,32,94,14,41,11,0,45,70,53,71,79,85,79,92,17,93,64,67,47,99,26,67,90,82,83,25,11,22,75,45,85,80,75,69,97,85,39,29,85,82,47,70,76,57,75,14,71,97,74,10,43,37,31,76,46,81,24,22,53,36,11,85,49,42,67,96,89,94,96,79,77,74,73,100,79,44,24,15,97,85,86,65,28
95,100,91,51,31,80,76,33,96,50,32,91,45,0,95,86,37,46,16,58,45,45,21,88,26,19,17,53,96,33,57,98,60,100,55,88,50,83,58,38,36,36,21,92,46,97,12,42,100,15,89,66,30,92,97,79,36,71,15,33,27,49,90,42,75,12,66,49,17,20,92,82,91,92,12,73,11,62,83,34,55,97,56,95,67,88,27,31,28,95
20,67,77,52,99,74,32,89,38,63,17,77,70,95,0,16,51,38,90,10,37,54,48,80,26,11,26,57,46,81,71,60,41,35,34,43,27,68,82,53,10,17,35,63,94,48,28,45,67,29,52,65,36,99,97,66,68,98,49,66,48,13,17,35,30,85,99,60,17,45,62,35,79,70,33,52,56,35,73,49,45,25,95,66,27,94,57,24,89,20
74,85,72,100,17,41,76,84,32,93,19,11,53,86,16,0,58,94,55,77,74,77,40,77,38,54,89,21,18,80,92,70,10,74,86,64,50,71,33,25,85,84,59,15,24,42,25,29,48,44,83,24,91,26,77,96,35,26,55,70,57,33,93,54,57,49,57,28,83,37,48,85,48,29,70,50,47,80,94,60,64,58,10,49,52,29,26,98,20,74
46,23,12,85,47,98,51,86,59,95,16,70,71,37,51,58,0,39,92,88,100,42,28,21,55,56,55,27,62,26,30,63,50,78,73,14,75,47,95,89,28,24,45,29,22,57,57,14,58,59,11,70,90,64,34,94,19,83,11,30,79,49,57,71,37,77,54,59,50,97,38,92,71,50,18,33,50,94,66,80,92,75,58,38,70,71,92,42,66,46
16,74,49,27,11,87,80,32,93,33,17,33,79,46,38,94,39,0,10,77,82,14,49,55,75,17,17,35,38,14,88,19,12,70,71,23,79,85,78,79,48,44,66,59,50,52,57,17,76,45,80,11,13,21,67,85,90,31,28,13,11,63,58,87,62,90,54,95,37,75,85,30,80,61,54,80,95,69,100,24,56,84,78,34,56,26,83,79,84,16
63,59,67,85,47,58,70,91,73,87,80,60,85,16,90,55,92,10,0,23,52,69,16,24,82,43,61,26,49,74,22,48,70,29,58,100,18,86,97,55,41,17,12,29,81,33,41,26,64,80,52,48,35,24,52,22,60,17,84,48,69,83,30,23,88,51,50,87,75,57,38,18,16,87,22,70,51,51,82,34,57,46,15,96,36,16,90,64,41,63
25,71,20,53,34,13,14,61,14,91,92,67,79,58,10,77,88,77,23,0,77,92,59,17,84,44,60,66,54,72,26,82,27,62,80,30,77,28,94,80,26,35,49,77,13,33,98,86,14,61,28,21,91,26,53,61,13,56,26,16,68,85,73,16,93,18,39,39,46,14,77,23,19,30,78,60,70,23,39,92,72,65,61,41,29,72,80,43,31,25
65,12,57,82,70,70,65,44,65,72,79,52,92,45,37,74,100,82,52,77,0,49,67,35,51,47,33,74,51,30,42,16,16,34,22,16,51,44,28,28,41,93,16,62,37,11,76,11,88,26,41,49,74,95,97,61,60,47,83,36,35,75,17,32,66,13,91,39,93,93,72,29,61,18,79,37,58,26,35,22,43,14,19,50,52,56,32,48,21,65
34,90,18,32,58,15,60,63,48,42,22,17,17,45,54,77,42,14,69,92,49,0,18,46,16,81,38,99,15,27,66,38,14,96,11,21,74,96,48,33,63,12,12,88,100,35,41,50,45,68,71,63,85,84,52,98,65,92,76,48,85,38,67,55,23,34,100,70,94,92,96,46,81,80,89,61,82,57,29,92,19,70,45,12,33,40,74,74,25,34
79,31,20,99,63,51,47,72,32,82,44,34,93,21,48,40,28,49,16,59,67,18,0,58,73,13,74,91,35,69,98,43,33,82,44,12,60,77,99,33,40,50,14,76,75,47,77,57,58,93,45,33,81,19,30,88,79,65,82,34,74,88,28,53,93,51,86,81,54,26,90,44,50,89,90,28,18,32,25,99,38,27,17,56,78,85,61,51,26,79
59,49,40,97,51,31,19,27,24,19,61,38,64,88,80,77,21,55,24,17,35,46,58,0,50,26,11,14,24,62,55,80,100,40,77,19,76,16,44,56,13,47,90,34,60,71,45,16,30,20,37,89,44,43,36,17,61,47,64,50,45,38,71,38,64,62,16,23,22,64,35,33,77,86,74,53,57,95,54,67,95,83,37,97,55,25,84,66,65,59
41,93,81,81,39,12,19,25,48,74,24,35,67,26,26,38,55,75,82,84,51,16,73,50,0,56,33,46,84,81,32,73,64,52,86,59,23,17,94,60,15,51,64,51,80,67,71,32,76,87,64,83,86,47,59,11,93,36,75,61,84,73,46,54,82,22,26,28,90,69,79,99,23,70,89,24,48,65,40,72,79,26,70,11,48,30,75,24,88,41
99,77,42,32,35,27,23,34,87,57,88,83,47,19,11,54,56,17,43,44,47,81,13,26,56,0,51,28,12,20,51,22,19,70,71,39,65,97,29,86,20,45,13,40,82,46,65,37,64,84,22,54,60,92,81,26,83,23,35,11,46,40,35,46,80,24,67,82,85,23,48,98,14,36,60,76,89,11,69,19,63,10,20,77,80,18,47,66,23,99
78,81,87,32,30,18,31,16,25,13,90,14,99,17,26,89,55,17,61,60,33,38,74,11,33,51,0,95,70,60,95,69,75,67,93,59,87,83,42,96,62,85,75,83,66,50,25,78,61,67,10,63,35,100,78,56,11,26,33,69,69,34,74,42,67,86,55,28,32,72,64,83,30,39,33,11,97,55,53,24,85,23,27,50,27,77,99,84,48,78
74,37,54,85,80,62,85,16,91,54,96,38,26,53,57,21,27,35,26,66,74,99,91,14,46,28,95,0,47,47,70,47,35,56,12,40,41,68,81,51,66,98,92,87,48,26,90,32,60,14,70,16,85,54,14,24,86,98,48,20,52,46,31,78,53,94,18,21,83,72,96,79,74,100,43,58,43,29,87,21,71,23,29,12,33,96,58,36,83,74
18,18,90,78,32,96,31,67,61,17,89,46,67,96,46,18,62,38,49,54,51,15,35,24,84,12,70,47,0,38,33,21,91,83,89,41,79,71,10,61,40,47,93,14,68,45,54,68,23,37,34,21,14,22,54,30,92,73,77,28,18,46,39,58,41,79,36,57,27,80,98,69,52,79,35,79,43,40,26,76,27,94,16,16,48,39,56,55,35,18
93,87,25,43,94,56,93,78,84,73,63,27,90,33,81,80,26,14,74,72,30,27,69,62,81,20,60,47,38,0,79,76,71,45,61,32,94,66,23,61,18,31,10,31,84,37,41,32,42,13,24,37,76,99,26,33,72,38,19,42,17,66,99,24,47,57,68,38,54,88,21,95,66,78,60,53,14,29,66,13,33,88,12,29,60,96,66,85,27,93
70,12,22,100,85,28,45,65,87,25,28,52,82,57,71,92,30,88,22,26,42,66,98,55,32,51,95,70,33,79,0,66,99,98,83,98,27,17,34,11,60,64,18,26,85,38,14,84,86,65,14,98,81,22,47,20,83,59,40,29,35,54,66,79,68,50,94,73,22,43,60,24,16,38,48,57,61,36,90,52,29,52,70,40,68,15,29,45,19,70
56,16,56,93,26,12,74,72,100,90,29,84,83,98,60,70,63,19,48,82,16,38,43,80,73,22,69,47,21,76,66,0,40,89,97,56,19,30,63,13,43,66,75,89,98,67,71,38,70,66,38,48,12,81,57,46,40,72,16,73,20,69,63,59,18,75,53,43,10,13,88,71,61,79,76,84,50,56,40,56,13,40,70,82,83,31,45,60,46,56
89,35,63,70,53,17,66,96,69,88,18,54,25,60,41,10,50,12,70,27,16,14,33,100,64,19,75,35,91,71,99,40,0,15,41,19,65,81,79,42,67,73,56,76,35,79,27,25,32,28,41,36,100,53,81,30,68,70,16,41,20,17,86,80,90,61,85,50,67,24,60,85,29,99,49,57,40,77,67,65,86,57,78,56,15,88,10,28,92,89
64,79,25,44,99,94,56,93,76,42,55,17,11,100,35,74,78,70,29,62,34,96,82,40,52,70,67,56,83,45,98,89,15,0,55,41,10,33,57,33,70,57,57,50,25,57,36,78,87,64,57,99,43,28,83,88,57,12,39,90,52,51,34,53,38,56,82,41,19,85,75,24,16,38,77,94,11,37,15,89,10,49,94,67,67,58,85,97,46,64
41,36,65,30,100,55,29,25,72,93,12,65,22,55,34,86,73,71,58,80,22,11,44,77,86,71,93,12,89,61,83,97,41,55,0,68,47,33,10,69,20,17,30,35,38,37,29,36,49,43,26,44,52,52,35,36,71,41,15,84,52,88,32,74,93,88,13,94,76,14,97,23,64,99,54,91,30,86,89,90,59,24,77,74,32,71,79,45,52,41
69,45,67,16,43,57,81,14,83,51,49,29,75,88,43,64,14,23,100,30,16,21,12,19,59,39,59,40,41,32,98,56,19,41,68,0,53,50,95,62,76,33,78,23,26,36,68,66,11,49,98,47,20,16,74,23,18,19,96,93,76,26,84,69,99,29,96,46,74,93,60,72,22,33,21,76,17,83,96,33,92,82,77,46,33,52,77,68,12,69
87,39,51,19,90,21,73,86,22,40,76,98,45,50,27,50,75,79,18,77,51,74,60,76,23,65,87,41,79,94,27,19,65,10,47,53,0,57,62,40,83,68,86,92,18,73,19,46,22,36,12,32,47,76,36,78,47,80,28,35,11,33,80,100,53,11,18,15,49,67,94,58,28,74,43,40,54,48,20,20,76,40,44,30,100,29,58,95,94,87
68,35,89,75,99,16,15,16,53,81,74,67,85,83,68,71,47,85,86,28,44,96,77,16,17,97,83,68,71,66,17,30,81,33,33,50,57,0,86,16,31,15,12,48,57,64,66,73,69,52,31,13,34,83,49,29,75,32,93,94,33,41,69,100,69,20,49,78,96,71,49,54,32,85,73,85,34,37,86,91,12,82,30,51,96,57,58,44,22,68
85,18,82,94,98,53,80,63,14,17,17,56,80,58,82,33,95,78,97,94,28,48,99,44,94,29,42,81,10,23,34,63,79,57,10,95,62,86,0,89,54,16,41,85,90,84,93,56,21,14,17,71,12,33,51,92,87,16,31,58,10,16,72,69,44,39,95,66,72,67,47,15,18,99,19,65,55,70,21,95,56,36,15,71,81,28,72,100,48,85
28,18,34,50,90,96,42,11,66,89,17,58,75,38,53,25,89,79,55,80,28,33,33,56,60,86,96,51,61,61,11,13,42,33,69,62,40,16,89,0,55,84,88,21,68,38,30,29,34,39,91,72,71,68,19,12,18,85,13,53,82,42,18,92,53,20,25,23,35,78,89,59,28,78,74,36,18,28,30,99,21,63,61,47,88,20,95,21,98,28
55,40,68,11,100,58,15,48,46,58,21,66,69,36,10,85,28,48,41,26,41,63,40,13,15,20,62,66,40,18,60,43,67,70,20,76,83,31,54,55,0,18,76,32,58,53,52,92,48,60,63,99,25,67,97,84,56,79,73,71,68,86,38,72,12,17,24,25,23,79,47,62,36,71,95,65,35,25,60,58,85,87,23,21,81,80,25,83,33,55
81,31,34,18,66,41,24,66,90,92,65,40,97,36,17,84,24,44,17,35,93,12,50,47,51,45,85,98,47,31,64,66,73,57,17,33,68,15,16,84,18,0,24,14,56,49,91,15,97,68,42,82,68,39,66,87,56,94,55,29,77,68,88,31,19,70,69,99,94,33,53,12,34,23,91,78,11,74,33,39,35,79,75,30,45,16,94,14,28,81
25,95,97,35,30,58,92,34,17,19,29,51,85,21,35,59,45,66,12,49,16,12,14,90,64,13,75,92,93,10,18,75,56,57,30,78,86,12,41,88,76,24,0,88,48,44,80,54,84,94,62,56,35,16,16,70,78,18,59,50,40,25,76,63,37,33,53,24,57,52,19,82,100,56,37,60,36,92,63,61,66,97,17,48,48,28,96,37,10,25
43,74,65,50,19,74,48,81,47,100,14,78,39,92,63,15,29,59,29,77,62,88,76,34,51,40,83,87,14,31,26,89,76,50,35,23,92,48,85,21,32,14,88,0,69,67,16,26,45,100,67,48,53,48,67,73,43,17,28,57,42,78,53,95,66,60,38,94,20,80,39,12,27,20,63,84,44,92,99,46,55,20,31,50,90,77,85,67,39,43
24,82,87,35,81,27,20,13,86,99,15,90,29,46,94,24,22,50,81,13,37,100,75,60,80,82,66,48,68,84,85,98,35,25,38,26,18,57,90,68,58,56,48,69,0,69,39,63,67,72,94,43,43,89,11,42,68,73,53,27,24,82,60,88,45,19,26,11,76,77,93,79,45,62,67,45,55,42,55,52,93,76,86,57,89,100,98,55,50,24
97,10,99,19,91,29,16,26,31,12,25,35,85,97,48,42,57,52,33,33,11,35,47,71,67,46,50,26,45,37,38,67,79,57,37,36,73,64,84,38,53,49,44,67,69,0,42,50,77,62,49,14,82,28,80,67,28,65,23,63,36,30,91,88,36,65,74,42,21,58,77,78,36,77,69,81,89,96,33,88,86,85,12,68,18,38,78,89,20,97
28,91,80,41,82,55,67,32,65,59,73,78,82,12,28,25,57,57,41,98,76,41,77,45,71,65,25,90,54,41,14,71,27,36,29,68,19,66,93,30,52,91,80,16,39,42,0,80,27,48,57,57,24,51,54,22,63,45,64,90,61,64,94,69,43,56,25,73,20,39,40,78,82,61,42,84,56,18,19,51,86,24,61,68,56,42,76,94,81,28
56,33,15,72,65,83,13,36,30,16,36,87,47,42,45,29,14,17,26,86,11,50,57,16,32,37,78,32,68,32,84,38,25,78,36,66,46,73,56,29,92,15,54,26,63,50,80,0,70,77,87,73,48,49,84,43,20,61,12,19,31,29,95,84,39,28,63,91,97,73,42,31,79,66,82,94,82,93,10,96,50,81,25,73,39,57,29,74,73,56
74,94,50,48,82,43,55,62,24,98,78,52,70,100,67,48,58,76,64,14,88,45,58,30,76,64,61,60,23,42,86,70,32,87,49,11,22,69,21,34,48,97,84,45,67,77,27,70,0,38,56,63,91,80,30,98,39,40,40,56,56,86,47,43,57,84,30,86,20,31,47,54,35,23,62,91,68,40,25,33,73,90,40,65,50,30,80,96,88,74
78,63,71,58,65,25,35,57,82,45,46,99,76,15,29,44,59,45,80,61,26,68,93,20,87,84,67,14,37,13,65,66,28,64,43,49,36,52,14,39,60,68,94,100,72,62,48,77,38,0,21,55,81,90,57,71,30,32,52,44,68,13,31,78,53,62,100,95,33,69,95,75,30,25,55,51,54,54,78,82,57,64,71,14,27,81,99,40,24,78
73,73,51,14,42,100,21,100,94,46,94,11,57,89,52,83,11,80,52,28,41,71,45,37,64,22,10,70,34,24,14,38,41,57,26,98,12,31,17,91,63,42,62,67,94,49,57,87,56,21,0,73,34,80,56,83,33,48,50,68,26,29,38,17,26,92,42,23,20,96,23,29,84,71,71,14,34,35,20,42,34,26,74,92,21,18,28,78,97,73
64,14,70,12,46,35,80,24,100,12,89,41,75,66,65,24,70,11,48,21,49,63,33,89,83,54,63,16,21,37,98,48,36,99,44,47,32,13,71,72,99,82,56,48,43,14,57,73,63,55,73,0,13,65,64,45,80,21,85,17,63,69,81,13,96,86,15,21,86,61,53,70,13,82,88,45,75,63,65,68,60,15,71,71,80,80,100,77,79,64
60,83,88,63,69,39,16,58,49,71,68,14,14,30,36,91,90,13,35,91,74,85,81,44,86,60,35,85,14,76,81,12,100,43,52,20,47,34,12,71,25,68,35,53,43,82,24,48,91,81,34,13,0,53,86,96,42,50,11,38,61,64,13,17,55,44,30,47,22,66,23,20,91,80,85,81,85,68,78,97,49,72,40,72,66,35,70,12,82,60
75,18,42,68,84,90,62,57,65,34,49,56,71,92,99,26,64,21,24,26,95,84,19,43,47,92,100,54,22,99,22,81,53,28,52,16,76,83,33,68,67,39,16,48,89,28,51,49,80,90,80,65,53,0,44,46,59,12,29,98,37,60,15,46,93,91,53,34,59,23,79,33,13,43,34,90,12,29,56,20,67,26,87,61,37,86,47,96,23,75
27,35,57,26,92,17,40,56,59,98,20,23,97,97,97,77,34,67,52,53,97,52,30,36,59,81,78,14,54,26,47,57,81,83,35,74,36,49,51,19,97,66,16,67,11,80,54,84,30,57,56,64,86,44,0,12,61,63,77,11,93,46,22,48,88,98,46,92,99,60,35,62,24,79,84,41,54,30,73,67,44,71,85,73,16,84,31,73,36,27
83,50,95,99,12,75,36,87,51,32,56,90,74,79,66,96,94,85,22,61,61,98,88,17,11,26,56,24,30,33,20,46,30,88,36,23,78,29,92,12,84,87,70,73,42,67,22,43,98,71,83,45,96,46,12,0,74,61,32,63,44,95,39,24,63,21,97,62,100,51,58,98,56,100,99,80,15,67,92,84,26,79,70,61,10,14,51,36,72,83
69,83,46,69,38,23,81,81,100,61,45,63,10,36,68,35,19,90,60,13,60,65,79,61,93,83,11,86,92,72,83,40,68,57,71,18,47,75,87,18,56,56,78,43,68,28,63,20,39,30,33,80,42,59,61,74,0,63,82,23,98,48,55,70,57,47,82,48,40,45,10,87,35,88,36,45,98,56,39,25,89,71,46,59,60,75,95,21,62,69
31,50,42,52,87,95,50,59,68,30,62,38,43,71,98,26,83,31,17,56,47,92,65,47,36,23,26,98,73,38,59,72,70,12,41,19,80,32,16,85,79,94,18,17,73,65,45,61,40,32,48,21,50,12,63,61,63,0,33,22,35,26,53,12,12,98,97,29,71,82,77,47,51,64,12,77,59,60,26,88,58,11,27,71,49,57,59,92,71,31
32,19,19,64,76,90,19,55,67,29,42,81,37,15,49,55,11,28,84,26,83,76,82,64,75,35,33,48,77,19,40,16,16,39,15,96,28,93,31,13,73,55,59,28,53,23,64,12,40,52,50,85,11,29,77,32,82,33,0,86,40,72,39,51,22,57,29,88,36,61,92,44,67,84,72,41,77,40,54,46,100,96,47,96,99,100,50,13,50,32
84,47,71,24,13,57,75,30,78,95,96,96,31,33,66,70,30,13,48,16,36,48,34,50,61,11,69,20,28,42,29,73,41,90,84,93,35,94,58,53,71,29,50,57,27,63,90,19,56,44,68,17,38,98,11,63,23,22,86,0,90,74,92,91,74,27,13,40,31,17,74,45,16,61,40,29,75,14,73,84,81,97,60,31,48,30,28,44,32,84
86,60,48,16,68,58,56,94,94,68,74,33,76,27,48,57,79,11,69,68,35,85,74,45,84,46,69,52,18,17,35,20,20,52,52,76,11,33,10,82,68,77,40,42,24,36,61,31,56,68,26,63,61,37,93,44,98,35,40,90,0,19,93,64,36,13,77,36,31,76,75,93,30,81,79,45,18,55,20,17,91,96,28,23,40,45,65,62,74,86
23,52,92,100,24,83,21,51,73,91,29,76,46,49,13,33,49,63,83,85,75,38,88,38,73,40,34,46,46,66,54,69,17,51,88,26,33,41,16,42,86,68,25,78,82,30,64,29,86,13,29,69,64,60,46,95,48,26,72,74,19,0,82,94,99,65,36,37,75,24,81,15,18,70,42,61,14,56,96,18,89,10,36,48,21,33,95,88,29,23
46,81,57,32,86,13,34,62,74,11,14,10,81,90,17,93,57,58,30,73,17,67,28,71,46,35,74,31,39,99,66,63,86,34,32,84,80,69,72,18,38,88,76,53,60,91,94,95,47,31,38,81,13,15,22,39,55,53,39,92,93,82,0,83,37,48,87,82,47,85,20,96,16,79,47,21,58,15,47,75,100,36,96,52,99,38,40,24,53,46
66,96,92,93,41,26,60,92,89,12,98,79,24,42,35,54,71,87,23,16,32,55,53,38,54,46,42,78,58,24,79,59,80,53,74,69,100,100,69,92,72,31,63,95,88,88,69,84,43,78,17,13,17,46,48,24,70,12,51,91,64,94,83,0,99,80,26,99,35,69,23,57,23,80,55,62,61,79,47,23,100,76,25,33,51,92,60,44,96,66
34,83,64,28,12,80,52,90,87,13,11,17,22,75,30,57,37,62,88,93,66,23,93,64,82,80,67,53,41,47,68,18,90,38,93,99,53,69,44,53,12,19,37,66,45,36,43,39,57,53,26,96,55,93,88,63,57,12,22,74,36,99,37,99,0,24,74,43,92,78,13,57,98,85,76,94,61,22,85,27,36,53,94,29,85,93,76,22,32,34
39,24,10,16,80,43,88,96,56,27,28,79,53,12,85,49,77,90,51,18,13,34,51,62,22,24,86,94,79,57,50,75,61,56,88,29,11,20,39,20,17,70,33,60,19,65,56,28,84,62,92,86,44,91,98,21,47,98,57,27,13,65,48,80,24,0,36,38,55,40,37,16,64,68,71,41,58,15,53,70,71,28,28,32,68,71,10,19,68,39
59,83,41,16,75,67,34,79,82,29,54,38,36,66,99,57,54,54,50,39,91,100,86,16,26,67,55,18,36,68,94,53,85,82,13,96,18,49,95,25,24,69,53,38,26,74,25,63,30,100,42,15,30,53,46,97,82,97,29,13,77,36,87,26,74,36,0,44,38,36,79,49,94,88,89,32,51,100,42,95,14,27,18,48,98,30,88,39,37,59
94,98,30,67,96,39,43,68,96,68,27,50,11,49,60,28,59,95,87,39,39,70,81,23,28,82,28,21,57,38,73,43,50,41,94,46,15,78,66,23,25,99,24,94,11,42,73,91,86,95,23,21,47,34,92,62,48,29,88,40,36,37,82,99,43,38,44,0,32,100,97,80,92,76,28,19,32,66,80,79,50,44,69,78,64,81,30,74,58,94
96,36,94,56,19,53,49,100,89,80,27,11,85,17,17,83,50,37,75,46,93,94,54,22,90,85,32,83,27,54,22,10,67,19,76,74,49,96,72,35,23,94,57,20,76,21,20,97,20,33,20,86,22,59,99,100,40,71,36,31,31,75,47,35,92,55,38,32,0,30,46,98,53,29,14,12,31,55,12,95,57,16,19,87,39,53,55,77,70,96
79,52,33,24,46,14,88,83,91,97,21,26,49,20,45,37,97,75,57,14,93,92,26,64,69,23,72,72,80,88,43,13,24,85,14,93,67,71,67,78,79,33,52,80,77,58,39,73,31,69,96,61,66,23,60,51,45,82,61,17,76,24,85,69,78,40,36,100,30,0,84,37,23,21,33,58,29,65,15,74,98,33,89,92,43,100,75,35,85,79
53,12,60,80,96,37,33,66,21,14,28,40,42,92,62,48,38,85,38,77,72,96,90,35,79,48,64,96,98,21,60,88,60,75,97,60,94,49,47,89,47,53,19,39,93,77,40,42,47,95,23,53,23,79,35,58,10,77,92,74,75,81,20,23,13,37,79,97,46,84,0,75,52,10,22,15,55,57,86,83,14,19,100,40,69,30,84,88,12,53
51,88,87,34,80,71,57,93,83,43,51,89,67,82,35,85,92,30,18,23,29,46,44,33,99,98,83,79,69,95,24,71,85,24,23,72,58,54,15,59,62,12,82,12,79,78,78,31,54,75,29,70,20,33,62,98,87,47,44,45,93,15,96,57,57,16,49,80,98,37,75,0,88,66,10,27,94,60,75,44,15,19,64,72,10,12,88,72,48,51
15,38,64,19,39,87,44,47,93,60,40,97,96,91,79,48,71,80,16,19,61,81,50,77,23,14,30,74,52,66,16,61,29,16,64,22,28,32,18,28,36,34,100,27,45,36,82,79,35,30,84,13,91,13,24,56,35,51,67,16,30,18,16,23,98,64,94,92,53,23,52,88,0,32,12,27,25,53,53,85,79,61,61,36,66,23,51,60,68,15
73,23,79,22,53,39,72,100,17,55,48,15,89,92,70,29,50,61,87,30,18,80,89,86,70,36,39,100,79,78,38,79,99,38,99,33,74,85,99,78,71,23,56,20,62,77,61,66,23,25,71,82,80,43,79,100,88,64,84,61,81,70,79,80,85,68,88,76,29,21,10,66,32,0,41,27,75,14,39,64,43,21,44,75,10,92,86,16,43,73
60,16,38,95,75,61,48,33,67,70,86,27,94,12,33,70,18,54,22,78,79,89,90,74,89,60,33,43,35,60,48,76,49,77,54,21,43,73,19,74,95,91,37,63,67,69,42,82,62,55,71,88,85,34,84,99,36,12,72,40,79,42,47,55,76,71,89,28,14,33,22,10,12,41,0,45,92,15,90,40,32,46,43,34,91,65,58,50,49,60
89,18,61,83,57,19,99,54,98,72,30,52,96,73,52,50,33,80,70,60,37,61,28,53,24,76,11,58,79,53,57,84,57,94,91,76,40,85,65,36,65,78,60,84,45,81,84,94,91,51,14,45,81,90,41,80,45,77,41,29,45,61,21,62,94,41,32,19,12,58,15,27,27,27,45,0,23,22,83,71,45,91,46,42,14,48,35,67,18,89
