80
32,97,100,48,91,20,92,33,80,0,42,96,28,44,71,45,70,54,56,63,10,81,32,12,97,60,58,20,89,91,58,23,30,99,10,88,83,53,97,44,19,79,47,28,83,73,40,60,50,85,71,55,96,45,15,79,88,84,67,74,81,39,89,94,19,25,42,14,31,69,87,21,91,92,98,20,69,73,67,81,43,32
80,66,12,99,75,84,65,45,28,42,0,53,76,87,50,35,90,77,69,48,85,25,94,76,13,61,72,14,72,75,14,44,24,97,31,79,85,90,97,31,60,26,33,62,97,81,37,38,71,58,68,53,72,26,87,40,44,55,79,96,82,34,12,99,67,97,40,40,75,74,73,82,55,75,76,18,69,31,23,44,77,80
43,83,85,43,89,46,53,12,19,96,53,0,61,97,32,88,46,31,11,69,50,85,100,47,61,60,20,68,82,58,18,95,79,96,96,69,75,34,49,77,53,59,42,48,34,61,64,10,59,44,91,91,29,14,85,52,42,40,55,98,85,40,70,82,40,54,14,94,29,41,36,66,68,30,30,82,98,34,21,69,68,43
44,79,56,78,86,72,35,94,70,28,76,61,0,27,13,20,56,96,42,100,58,96,45,60,13,28,42,65,80,94,45,58,60,42,62,32,50,53,62,86,56,14,67,43,82,50,11,21,49,35,12,32,38,52,85,88,13,97,90,16,57,81,65,93,35,74,40,38,47,98,19,93,62,25,28,83,75,57,27,92,13,44
95,91,95,58,74,49,54,92,73,44,87,97,27,0,27,77,50,30,38,33,27,27,62,56,77,85,11,32,95,61,88,16,59,77,12,75,12,71,30,59,33,94,35,93,89,86,44,80,62,38,26,63,84,47,26,33,40,92,81,67,66,17,12,45,81,22,78,78,33,58,82,80,72,91,94,13,68,85,55,87,35,95
79,59,20,59,40,33,39,33,74,71,50,32,13,27,0,79,23,37,61,20,54,31,75,57,50,24,44,54,94,97,14,99,21,34,12,39,60,50,73,43,35,49,55,39,17,31,45,36,79,96,85,26,19,66,62,33,66,24,60,59,100,66,64,29,100,79,42,94,57,48,53,75,71,42,96,38,38,13,52,37,21,79
68,47,82,99,19,27,87,61,72,45,35,88,20,77,79,0,87,24,38,99,70,98,23,75,96,16,12,87,72,30,42,28,85,63,17,75,98,21,96,23,26,97,31,11,65,25,79,38,10,58,17,81,97,11,35,26,33,77,43,34,74,73,57,31,56,73,86,86,84,41,33,62,14,14,92,91,81,48,53,52,89,68
28,33,35,69,78,15,39,61,89,70,90,46,56,50,23,87,0,53,76,87,35,11,42,67,68,66,90,48,48,55,53,67,83,63,83,74,52,88,29,84,55,33,99,67,21,41,79,42,65,22,50,55,42,54,38,87,83,55,57,95,97,10,64,88,90,89,45,83,52,36,40,67,35,26,91,59,23,16,44,84,77,28
85,74,79,52,14,14,15,69,65,54,77,31,96,30,37,24,53,0,95,47,80,61,89,99,99,11,11,97,14,16,41,10,24,43,43,44,14,62,90,42,23,31,72,35,48,46,20,87,68,82,38,20,52,60,29,75,16,17,14,31,38,11,14,94,86,18,78,45,81,73,10,16,46,70,57,94,77,76,22,31,69,85
27,81,46,74,86,59,41,24,53,56,69,11,42,38,61,38,76,95,0,67,61,26,99,48,78,76,71,38,67,100,43,14,47,65,86,49,16,76,25,27,15,100,61,32,74,79,92,86,60,78,24,80,13,65,97,90,36,25,98,85,78,70,10,12,69,34,55,82,42,48,61,57,57,74,66,27,87,95,72,27,78,27
36,14,80,70,27,14,12,46,86,63,48,69,100,33,20,99,87,47,67,0,98,37,63,11,22,60,76,11,87,30,35,44,16,19,42,24,55,63,20,79,76,85,87,31,38,35,19,55,67,41,67,52,45,70,18,85,51,96,12,43,42,87,74,17,93,99,33,56,63,42,27,14,52,55,36,36,53,85,73,64,17,36
33,33,94,43,28,80,39,43,88,10,85,50,58,27,54,70,35,80,61,98,0,71,45,92,65,23,23,20,83,74,25,65,95,24,77,79,80,82,27,100,95,80,97,77,44,44,33,41,57,10,52,92,83,17,45,82,34,33,33,41,99,16,72,66,58,55,10,76,81,49,55,45,59,42,22,85,81,78,95,96,73,33
71,62,28,41,18,61,63,55,42,81,25,85,96,27,31,98,11,61,26,37,71,0,87,73,98,61,64,75,87,99,60,86,36,74,99,35,34,95,76,31,48,96,62,40,69,30,75,29,53,84,68,79,57,52,35,32,21,96,10,61,86,34,54,47,64,100,85,58,37,44,28,43,72,67,97,35,98,85,41,15,70,71
93,20,18,41,99,78,75,74,75,32,94,100,45,62,75,23,42,89,99,63,45,87,0,45,75,70,34,82,23,60,45,95,90,59,26,46,46,55,96,48,26,14,97,51,38,53,91,72,35,61,30,54,18,67,84,88,77,95,65,62,12,24,48,27,79,53,94,43,68,90,15,69,39,90,49,86,40,18,16,78,85,93
94,42,87,13,67,80,61,35,58,12,76,47,60,56,57,75,67,99,48,11,92,73,45,0,53,16,10,96,49,46,34,94,55,35,86,69,20,88,81,58,21,84,32,80,93,44,10,82,33,39,91,87,20,61,82,99,31,15,33,96,39,100,63,42,69,36,32,82,13,53,41,51,85,44,79,70,34,17,38,71,85,94
47,19,22,67,39,85,95,32,37,97,13,61,13,77,50,96,68,99,78,22,65,98,75,53,0,49,82,48,17,50,53,24,22,21,49,70,78,26,46,50,87,28,18,62,69,77,51,14,56,19,57,27,48,55,65,29,38,49,56,63,89,80,16,13,19,37,17,24,67,50,50,89,58,13,31,67,56,98,30,27,85,47
68,65,32,94,78,39,98,19,48,60,61,60,28,85,24,16,66,11,76,60,23,61,70,16,49,0,67,67,59,31,38,38,22,98,50,50,92,13,32,48,74,12,27,48,65,77,72,63,33,31,25,43,56,60,25,52,13,94,84,33,78,98,30,17,28,39,66,78,95,99,35,18,28,41,98,36,64,71,89,24,83,68
94,79,49,25,31,88,14,81,81,58,72,20,42,11,44,12,90,11,71,76,23,64,34,10,82,67,0,23,42,61,80,50,87,68,96,35,93,60,14,99,90,35,23,20,75,90,56,89,49,45,41,68,74,54,30,78,46,12,56,30,79,95,36,51,59,94,74,24,87,60,15,53,56,79,41,73,39,87,30,85,91,94
26,51,17,30,24,87,34,29,10,20,14,68,65,32,54,87,48,97,38,11,20,75,82,96,48,67,23,0,40,79,67,37,26,83,57,44,68,100,13,38,84,96,30,54,98,96,84,96,35,11,37,69,50,76,44,60,48,64,40,77,86,14,79,91,83,97,39,93,59,57,74,94,10,24,50,40,51,37,28,75,68,26
34,40,35,33,69,62,98,95,34,89,72,82,80,95,94,72,48,14,67,87,83,87,23,49,17,59,42,40,0,26,60,96,50,74,64,98,61,87,40,29,16,99,27,100,55,86,32,18,63,86,32,67,53,100,24,50,56,88,28,100,30,86,35,22,96,46,40,75,46,78,56,88,89,27,29,52,96,77,68,81,34,34
75,93,84,88,71,28,50,69,70,91,75,58,94,61,97,30,55,16,100,30,74,99,60,46,50,31,61,79,26,0,22,97,100,51,30,39,94,100,50,19,12,99,44,69,63,40,11,30,21,16,53,68,22,27,33,10,48,55,31,79,36,44,41,41,47,45,47,90,74,75,23,99,52,39,54,69,98,44,55,15,30,75
47,51,76,10,39,43,61,99,54,58,14,18,45,88,14,42,53,41,43,35,25,60,45,34,53,38,80,67,60,22,0,47,82,33,99,51,53,29,59,70,45,94,71,64,66,94,88,72,28,11,39,92,94,96,19,89,96,53,18,67,37,31,66,98,48,98,78,88,60,97,15,56,64,94,90,30,99,45,25,43,14,47
70,98,34,96,39,46,99,58,98,23,44,95,58,16,99,28,67,10,14,44,65,86,95,94,24,38,50,37,96,97,47,0,99,80,95,98,31,54,35,12,59,33,26,26,69,63,45,93,43,15,57,40,78,49,75,81,29,26,93,91,25,14,28,86,65,68,90,96,54,99,85,11,59,59,23,20,74,84,74,99,82,70
94,24,89,80,65,82,42,56,11,30,24,79,60,59,21,85,83,24,47,16,95,36,90,55,22,22,87,26,50,100,82,99,0,92,47,68,82,72,95,40,57,42,44,80,48,77,57,34,79,84,33,51,95,39,59,18,28,11,38,44,11,81,68,59,41,41,87,47,10,12,25,53,91,77,46,26,74,34,42,55,32,94
56,53,42,96,42,50,43,28,54,99,97,96,42,77,34,63,63,43,65,19,24,74,59,35,21,98,68,83,74,51,33,80,92,0,86,32,35,14,64,83,77,46,88,15,72,35,37,66,89,59,31,58,12,17,95,23,33,68,28,87,99,89,52,37,91,30,28,34,39,14,69,68,38,47,53,40,44,80,26,37,87,56
57,30,49,85,74,19,99,78,57,10,31,96,62,12,12,17,83,43,86,42,77,99,26,86,49,50,96,57,64,30,99,95,47,86,0,82,83,91,86,82,59,73,63,31,57,43,86,24,92,58,64,80,32,88,90,96,77,37,15,86,21,99,22,99,69,86,14,47,72,93,26,65,52,67,97,24,93,99,68,51,24,57
85,59,16,54,87,88,27,69,24,88,79,69,32,75,39,75,74,44,49,24,79,35,46,69,70,50,35,44,98,39,51,98,68,32,82,0,71,52,29,81,93,26,98,63,10,41,100,93,66,42,21,18,61,85,18,87,21,49,77,14,48,88,73,98,38,56,82,22,37,24,77,16,68,21,48,39,54,10,48,39,85,85
26,44,12,95,74,35,39,43,55,83,85,75,50,12,60,98,52,14,16,55,80,34,46,20,78,92,93,68,61,94,53,31,82,35,83,71,0,44,50,48,25,60,75,54,84,73,82,18,15,65,41,80,52,93,39,55,47,88,25,60,70,36,61,43,10,19,12,92,22,40,88,88,18,25,36,96,68,62,35,95,21,26
17,92,43,40,31,76,60,52,25,53,90,34,53,71,50,21,88,62,76,63,82,95,55,88,26,13,60,100,87,100,29,54,72,14,91,52,44,0,87,62,40,47,31,40,82,21,79,37,14,61,62,98,24,53,38,72,87,84,72,57,36,96,65,47,44,56,35,62,89,27,96,20,79,57,35,66,65,42,83,11,15,17
61,70,81,69,75,61,57,62,78,97,97,49,62,30,73,96,29,90,25,20,27,76,96,81,46,32,14,13,40,50,59,35,95,64,86,29,50,87,0,79,12,59,81,10,26,83,98,79,12,88,98,33,12,24,89,89,56,25,27,59,68,11,93,39,47,61,58,27,50,87,31,34,60,22,69,77,34,73,44,72,19,61
50,90,17,94,14,45,88,39,67,44,31,77,86,59,43,23,84,42,27,79,100,31,48,58,50,48,99,38,29,19,70,12,40,83,82,81,48,62,79,0,43,87,53,53,93,27,74,21,40,63,71,49,79,80,72,74,75,96,19,64,82,65,75,70,80,91,58,10,60,64,64,46,16,79,38,19,28,26,78,16,71,50
37,82,86,72,22,31,90,95,20,19,60,53,56,33,35,26,55,23,15,76,95,48,26,21,87,74,90,84,16,12,45,59,57,77,59,93,25,40,12,43,0,25,32,85,75,29,45,72,16,47,98,59,68,43,39,57,78,44,80,95,58,74,32,56,66,65,69,97,43,51,58,76,40,81,92,100,54,99,10,73,83,37
69,53,13,78,92,50,53,94,12,79,26,59,14,94,49,97,33,31,100,85,80,96,14,84,28,12,35,96,99,99,94,33,42,46,73,26,60,47,59,87,25,0,39,16,19,64,71,10,50,55,80,92,76,21,59,62,76,19,35,100,62,46,14,28,79,24,15,34,99,57,95,36,59,57,86,82,11,12,100,67,66,69
59,56,74,31,41,10,29,11,44,47,33,42,67,35,55,31,99,72,61,87,97,62,97,32,18,27,23,30,27,44,71,26,44,88,63,98,75,31,81,53,32,39,0,97,60,85,59,37,54,31,87,32,99,45,10,72,55,69,54,38,22,78,23,48,75,20,33,67,78,51,79,52,10,45,28,20,69,72,28,51,61,59
79,73,42,47,54,30,11,33,100,28,62,48,43,93,39,11,67,35,32,31,77,40,51,80,62,48,20,54,100,69,64,26,80,15,31,63,54,40,10,53,85,16,97,0,39,33,55,28,94,26,28,45,56,49,60,52,33,24,75,37,96,47,91,96,26,19,81,48,25,18,24,20,100,34,16,79,52,70,56,92,82,79
62,92,28,14,98,46,20,71,67,83,97,34,82,89,17,65,21,48,74,38,44,69,38,93,69,65,75,98,55,63,66,69,48,72,57,10,84,82,26,93,75,19,60,39,0,83,100,100,59,28,17,48,14,26,80,40,70,68,46,67,99,94,50,94,24,63,35,22,62,40,16,26,80,81,31,61,53,55,91,79,42,62
89,92,85,50,23,29,60,46,44,73,81,61,50,86,31,25,41,46,79,35,44,30,53,44,77,77,90,96,86,40,94,63,77,35,43,41,73,21,83,27,29,64,85,33,83,0,33,96,55,69,39,98,18,50,19,10,54,10,57,86,100,90,35,96,96,65,55,18,51,53,28,92,73,29,88,36,61,86,37,24,15,89
90,87,59,84,49,62,46,37,16,40,37,64,11,44,45,79,79,20,92,19,33,75,91,10,51,72,56,84,32,11,88,45,57,37,86,100,82,79,98,74,45,71,59,55,100,33,0,74,44,18,52,68,24,64,78,89,93,91,47,27,29,19,83,78,44,47,51,15,43,42,50,93,53,41,49,76,64,84,14,97,97,90
14,42,53,76,35,61,41,95,54,60,38,10,21,80,36,38,42,87,86,55,41,29,72,82,14,63,89,96,18,30,72,93,34,66,24,93,18,37,79,21,72,10,37,28,100,96,74,0,27,63,70,45,37,60,35,13,82,21,100,94,10,29,77,74,90,62,92,86,91,80,69,67,59,16,95,80,54,94,12,84,68,14
69,36,20,89,90,85,70,86,32,50,71,59,49,62,79,10,65,68,60,67,57,53,35,33,56,33,49,35,63,21,28,43,79,89,92,66,15,14,12,40,16,50,54,94,59,55,44,27,0,32,70,52,86,16,81,20,36,79,83,26,58,25,91,28,75,53,19,64,66,26,23,90,11,80,39,22,76,24,79,16,77,69
45,14,48,54,61,30,32,51,94,85,58,44,35,38,96,58,22,82,78,41,10,84,61,39,19,31,45,11,86,16,11,15,84,59,58,42,65,61,88,63,47,55,31,26,28,69,18,63,32,0,35,85,99,40,68,75,36,14,91,37,95,60,96,77,13,83,35,77,70,47,34,18,97,80,31,25,64,60,11,97,13,45
65,77,15,23,69,48,20,79,67,71,68,91,12,26,85,17,50,38,24,67,52,68,30,91,57,25,41,37,32,53,39,57,33,31,64,21,41,62,98,71,98,80,87,28,17,39,52,70,70,35,0,51,85,83,80,57,25,93,74,42,59,69,22,78,12,83,17,99,22,73,81,55,87,39,69,63,91,54,71,87,100,65
69,61,68,36,20,34,13,56,56,55,53,91,32,63,26,81,55,20,80,52,92,79,54,87,27,43,68,69,67,68,92,40,51,58,80,18,80,98,33,49,59,92,32,45,48,98,68,45,52,85,51,0,60,93,32,99,72,22,95,53,78,29,42,61,100,12,65,45,90,73,90,64,40,33,39,35,100,65,44,97,52,69
49,93,15,13,89,32,24,32,34,96,72,29,38,84,19,97,42,52,13,45,83,57,18,20,48,56,74,50,53,22,94,78,95,12,32,61,52,24,12,79,68,76,99,56,14,18,24,37,86,99,85,60,0,31,81,100,67,34,28,96,49,91,15,76,63,52,78,22,42,77,15,44,22,69,91,60,72,91,36,18,76,49
14,52,30,90,98,10,85,70,74,45,26,14,52,47,66,11,54,60,65,70,17,52,67,61,55,60,54,76,100,27,96,49,39,17,88,85,93,53,24,80,43,21,45,49,26,50,64,60,16,40,83,93,31,0,33,78,20,15,49,33,59,79,31,39,97,25,93,53,93,18,85,22,35,19,96,96,36,35,39,19,95,14
78,86,41,13,62,12,45,100,58,15,87,85,85,26,62,35,38,29,97,18,45,35,84,82,65,25,30,44,24,33,19,75,59,95,90,18,39,38,89,72,39,59,10,60,80,19,78,35,81,68,80,32,81,33,0,58,20,91,23,61,41,35,28,47,39,60,65,74,39,37,88,87,57,72,35,17,77,18,50,36,16,78
10,83,15,12,14,95,97,41,13,79,40,52,88,33,33,26,87,75,90,85,82,32,88,99,29,52,78,60,50,10,89,81,18,23,96,87,55,72,89,74,57,62,72,52,40,10,89,13,20,75,57,99,100,78,58,0,59,75,33,69,36,13,92,31,66,24,12,13,89,56,86,40,62,70,31,61,33,85,98,56,13,10
18,39,27,58,33,89,65,71,99,88,44,42,13,40,66,33,83,16,36,51,34,21,77,31,38,13,46,48,56,48,96,29,28,33,77,21,47,87,56,75,78,76,55,33,70,54,93,82,36,36,25,72,67,20,20,59,0,85,94,31,19,26,99,94,16,50,10,25,89,41,18,38,51,39,54,55,61,81,48,39,97,18
60,23,53,68,84,22,60,71,43,84,55,40,97,92,24,77,55,17,25,96,33,96,95,15,49,94,12,64,88,55,53,26,11,68,37,49,88,84,25,96,44,19,69,24,68,10,91,21,79,14,93,22,34,15,91,75,85,0,58,36,56,41,44,82,70,91,81,75,90,37,39,68,98,39,46,78,36,89,22,34,92,60
17,62,14,89,74,75,50,53,42,67,79,55,90,81,60,43,57,14,98,12,33,10,65,33,56,84,56,40,28,31,18,93,38,28,15,77,25,72,27,19,80,35,54,75,46,57,47,100,83,91,74,95,28,49,23,33,94,58,0,72,15,96,98,46,30,30,59,72,66,14,83,82,24,38,95,35,78,25,60,41,79,17
22,44,26,32,78,53,58,66,28,74,96,98,16,67,59,34,95,31,85,43,41,61,62,96,63,33,30,77,100,79,67,91,44,87,86,14,60,57,59,64,95,100,38,37,67,86,27,94,26,37,42,53,96,33,61,69,31,36,72,0,10,74,34,72,78,24,54,74,37,47,81,81,73,20,50,67,74,89,81,59,93,22
97,82,23,67,83,23,57,67,27,81,82,85,57,66,100,74,97,38,78,42,99,86,12,39,89,78,79,86,30,36,37,25,11,99,21,48,70,36,68,82,58,62,22,96,99,100,29,10,58,95,59,78,49,59,41,36,19,56,15,10,0,67,27,65,58,23,91,98,31,22,16,76,70,32,98,24,86,86,36,34,83,97
19,61,68,85,91,16,17,26,30,39,34,40,81,17,66,73,10,11,70,87,16,34,24,100,80,98,95,14,86,44,31,14,81,89,99,88,36,96,11,65,74,46,78,47,94,90,19,29,25,60,69,29,91,79,35,13,26,41,96,74,67,0,13,25,94,92,89,90,42,76,10,29,34,88,11,54,11,12,28,97,11,19
42,11,91,75,97,29,38,87,36,89,12,70,65,12,64,57,64,14,10,74,72,54,48,63,16,30,36,79,35,41,66,28,68,52,22,73,61,65,93,75,32,14,23,91,50,35,83,77,91,96,22,42,15,31,28,92,99,44,98,34,27,13,0,19,54,75,46,66,37,32,89,14,76,44,68,71,95,10,15,96,59,42
44,49,76,36,11,70,91,18,15,94,99,82,93,45,29,31,88,94,12,17,66,47,27,42,13,17,51,91,22,41,98,86,59,37,99,98,43,47,39,70,56,28,48,96,94,96,78,74,28,77,78,61,76,39,47,31,94,82,46,72,65,25,19,0,37,96,94,67,25,92,61,73,41,22,56,87,41,67,100,63,34,44
74,87,60,90,43,35,93,18,68,19,67,40,35,81,100,56,90,86,69,93,58,64,79,69,19,28,59,83,96,47,48,65,41,91,69,38,10,44,47,80,66,79,75,26,24,96,44,90,75,13,12,100,63,97,39,66,16,70,30,78,58,94,54,37,0,63,85,85,81,26,39,85,27,57,13,93,18,80,10,92,97,74
41,23,21,55,46,93,12,74,59,25,97,54,74,22,79,73,89,18,34,99,55,100,53,36,37,39,94,97,46,45,98,68,41,30,86,56,19,56,61,91,65,24,20,19,63,65,47,62,53,83,83,12,52,25,60,24,50,91,30,24,23,92,75,96,63,0,83,49,18,19,96,33,31,18,77,48,100,62,78,14,19,41
19,76,95,23,12,74,71,83,95,42,40,14,40,78,42,86,45,78,55,33,10,85,94,32,17,66,74,39,40,47,78,90,87,28,14,82,12,35,58,58,69,15,33,81,35,55,51,92,19,35,17,65,78,93,65,12,10,81,59,54,91,89,46,94,85,83,0,78,52,32,58,31,55,94,63,37,76,37,59,94,98,19
46,87,67,40,46,92,40,36,48,14,40,94,38,78,94,86,83,45,82,56,76,58,43,82,24,78,24,93,75,90,88,96,47,34,47,22,92,62,27,10,97,34,67,48,22,18,15,86,64,77,99,45,22,53,74,13,25,75,72,74,98,90,66,67,85,49,78,0,97,82,73,10,97,28,63,11,41,60,80,72,39,46
26,37,70,95,55,98,86,41,36,31,75,29,47,33,57,84,52,81,42,63,81,37,68,13,67,95,87,59,46,74,60,54,10,39,72,37,22,89,50,60,43,99,78,25,62,51,43,91,66,70,22,90,42,93,39,89,89,90,66,37,31,42,37,25,81,18,52,97,0,49,49,45,58,83,38,42,97,17,76,64,81,26
36,62,68,11,53,22,27,89,92,69,74,41,98,58,48,41,36,73,48,42,49,44,90,53,50,99,60,57,78,75,97,99,12,14,93,24,40,27,87,64,51,57,51,18,40,53,42,80,26,47,73,73,77,18,37,56,41,37,14,47,22,76,32,92,26,19,32,82,49,0,89,55,50,21,34,96,88,49,57,14,43,36
87,78,48,46,32,76,87,32,89,87,73,36,19,82,53,33,40,10,61,27,55,28,15,41,50,35,15,74,56,23,15,85,25,69,26,77,88,96,31,64,58,95,79,24,16,28,50,69,23,34,81,90,15,85,88,86,18,39,83,81,16,10,89,61,39,96,58,73,49,89,0,89,71,39,66,15,81,71,98,77,12,87
25,35,92,69,77,88,31,41,68,21,82,66,93,80,75,62,67,16,57,14,45,43,69,51,89,18,53,94,88,99,56,11,53,68,65,16,88,20,34,46,76,36,52,20,26,92,93,67,90,18,55,64,44,22,87,40,38,68,82,81,76,29,14,73,85,33,31,10,45,55,89,0,18,18,34,83,81,83,57,100,57,25
75,21,35,79,74,56,27,43,37,91,55,68,62,72,71,14,35,46,57,52,59,72,39,85,58,28,56,10,89,52,64,59,91,38,52,68,18,79,60,16,40,59,10,100,80,73,53,59,11,97,87,40,22,35,57,62,51,98,24,73,70,34,76,41,27,31,55,97,58,50,71,18,0,41,92,91,65,23,87,46,48,75
32,82,71,57,37,95,96,70,25,92,75,30,25,91,42,14,26,70,74,55,42,67,90,44,13,41,79,24,27,39,94,59,77,47,67,21,25,57,22,79,81,57,45,34,81,29,41,16,80,80,39,33,69,19,72,70,39,39,38,20,32,88,44,22,57,18,94,28,83,21,39,18,41,0,17,93,60,42,64,12,39,32
97,62,62,15,11,69,97,99,71,98,76,30,28,94,96,92,91,57,66,36,22,97,49,79,31,98,41,50,29,54,90,23,46,53,97,48,36,35,69,38,92,86,28,16,31,88,49,95,39,31,69,39,91,96,35,31,54,46,95,50,98,11,68,56,13,77,63,63,38,34,66,34,92,17,0,14,97,59,67,48,78,97
11,94,98,18,62,42,67,25,39,20,18,82,83,13,38,91,59,94,27,36,85,35,86,70,67,36,73,40,52,69,30,20,26,40,24,39,96,66,77,19,100,82,20,79,61,36,76,80,22,25,63,35,60,96,17,61,55,78,35,67,24,54,71,87,93,48,37,11,42,96,15,83,91,93,14,0,69,59,14,43,20,11
38,51,79,71,68,36,13,18,12,69,69,98,75,68,38,81,23,77,87,53,81,98,40,34,56,64,39,51,96,98,99,74,74,44,93,54,68,65,34,28,54,11,69,52,53,61,64,54,76,64,91,100,72,36,77,33,61,36,78,74,86,11,95,41,18,100,76,41,97,88,81,81,65,60,97,69,0,50,85,95,81,38
37,46,41,89,62,24,31,25,82,73,31,34,57,85,13,48,16,76,95,85,78,85,18,17,98,71,87,37,77,44,45,84,34,80,99,10,62,42,73,26,99,12,72,70,55,86,84,94,24,60,54,65,91,35,18,85,81,89,25,89,86,12,10,67,80,62,37,60,17,49,71,83,23,42,59,59,50,0,25,92,57,37
94,95,24,88,38,66,59,39,61,67,23,21,27,55,52,53,44,22,72,73,95,41,16,38,30,89,30,28,68,55,25,74,42,26,68,48,35,83,44,78,10,100,28,56,91,37,14,12,79,11,71,44,36,39,50,98,48,22,60,81,36,28,15,100,10,78,59,80,76,57,98,57,87,64,67,14,85,25,0,99,77,94
63,95,52,87,97,73,70,100,86,81,44,69,92,87,37,52,84,31,27,64,96,15,78,71,27,24,85,75,81,15,43,99,55,37,51,39,95,11,72,16,73,67,51,92,79,24,97,84,16,97,87,97,18,19,36,56,39,34,41,59,34,97,96,63,92,14,94,72,64,14,77,100,46,12,48,43,95,92,99,0,74,63
95,50,21,20,60,15,86,67,33,43,77,68,13,35,21,89,77,69,78,17,73,70,85,85,85,83,91,68,34,30,14,82,32,87,24,85,21,15,19,71,83,66,61,82,42,15,97,68,77,13,100,52,76,95,16,13,97,92,79,93,83,11,59,34,97,19,98,39,81,43,12,57,48,39,78,20,81,57,77,74,0,95
0,96,48,72,86,32,60,85,31,32,80,43,44,95,79,68,28,85,27,36,33,71,93,94,47,68,94,26,34,75,47,70,94,56,57,85,26,17,61,50,37,69,59,79,62,89,90,14,69,45,65,69,49,14,78,10,18,60,17,22,97,19,42,44,74,41,19,46,26,36,87,25,75,32,97,11,38,37,94,63,95,0
