65
87,60,12,68,20,72,98,93,12,12,55,26,75,49,80,68,27,18,0,39,13,30,72,78,43,12,79,30,40,31,35,71,46,19,57,90,45,82,96,85,38,28,52,95,19,92,15,39,27,26,15,29,22,35,91,11,35,29,25,75,32,57,97,32,92,34,87
83,93,51,31,90,49,26,56,28,71,19,88,62,77,32,67,32,18,39,0,43,41,84,97,71,13,94,41,60,16,25,31,23,69,67,39,97,91,10,30,86,82,76,97,49,96,17,89,33,67,60,64,18,80,40,98,75,94,55,92,24,78,54,71,57,63,83
69,97,52,29,65,94,74,72,84,91,60,72,82,29,48,29,56,68,13,43,0,32,87,53,28,21,90,18,78,10,68,14,71,12,57,72,76,49,89,89,37,41,81,59,86,10,82,91,32,30,11,58,52,68,26,93,61,37,81,19,93,31,24,54,37,51,69
49,77,20,65,61,69,33,22,24,62,82,31,88,50,66,93,89,17,30,41,32,0,49,57,83,27,81,68,33,99,70,15,64,72,23,90,25,81,51,14,21,97,92,27,39,50,29,48,52,25,98,10,10,92,76,40,81,32,42,53,58,59,54,59,22,68,49
91,55,54,27,43,67,38,52,68,15,23,89,81,75,64,63,75,42,72,84,87,49,0,74,78,30,35,23,70,33,87,68,32,40,31,15,33,98,63,36,56,88,98,42,61,86,53,25,54,52,63,87,37,55,30,14,12,43,67,53,89,19,41,67,11,77,91
79,62,28,66,28,33,90,17,63,88,44,18,58,37,25,14,89,63,78,97,53,57,74,0,21,98,16,38,10,94,31,33,20,93,89,29,92,48,80,93,46,55,16,12,68,59,49,52,17,48,56,44,15,73,13,10,62,99,28,68,85,65,40,17,45,94,79
10,24,98,59,44,25,57,28,53,66,54,74,68,16,39,97,26,47,43,71,28,83,78,21,0,11,40,68,74,28,10,26,22,69,22,37,16,96,66,56,94,77,83,97,21,35,57,28,82,18,13,97,79,35,28,50,97,85,54,55,74,12,52,38,30,50,10
14,60,87,19,99,29,28,29,42,47,67,74,90,95,76,17,91,65,12,13,21,27,30,98,11,0,85,21,74,32,28,27,74,79,82,98,64,86,48,16,61,71,44,88,54,14,14,71,41,11,22,52,58,58,98,36,75,70,35,11,55,48,30,82,46,69,14
66,40,45,14,70,22,88,45,88,31,98,17,63,98,43,59,25,58,79,94,90,81,35,16,40,85,0,89,94,73,12,35,15,20,76,85,14,43,17,67,16,91,74,83,52,37,63,27,90,63,59,15,37,89,46,47,68,14,78,21,18,35,33,54,17,42,66
74,35,15,38,77,37,62,29,61,52,56,80,84,22,31,92,73,80,30,41,18,68,23,38,68,21,89,0,32,52,39,76,70,90,23,44,80,13,18,91,73,78,62,42,31,16,65,17,30,27,96,89,67,42,36,86,44,100,57,61,81,17,77,21,68,73,74
40,25,18,32,65,46,25,91,25,61,24,54,27,77,14,78,12,56,40,60,78,33,70,10,74,74,94,32,0,94,98,50,60,65,16,24,53,58,24,76,80,13,95,35,29,76,47,65,16,51,86,91,10,67,33,87,54,10,16,35,13,19,90,37,45,77,40
41,85,46,37,46,54,71,80,25,19,19,50,59,62,27,87,49,46,31,16,10,99,33,94,28,32,73,52,94,0,88,96,53,40,76,23,77,14,33,89,70,73,20,61,15,73,24,24,35,84,10,41,60,69,36,96,33,99,57,32,69,91,46,80,27,62,41
35,87,59,29,32,69,77,58,92,51,43,42,44,11,12,17,82,10,35,25,68,70,87,31,10,28,12,39,98,88,0,95,32,61,95,88,31,92,93,32,56,13,52,79,43,61,80,84,84,15,40,80,49,55,29,60,43,62,84,46,67,75,95,96,37,51,35
14,97,57,93,83,44,36,65,72,11,89,17,57,99,82,30,10,37,71,31,14,15,68,33,26,27,35,76,50,96,95,0,61,51,32,24,25,16,18,52,80,50,54,51,90,86,46,30,72,21,65,44,37,36,50,83,50,26,80,19,57,32,75,72,83,100,14
18,58,61,66,72,90,52,53,67,10,92,76,39,48,36,96,71,37,46,23,71,64,32,20,22,74,15,70,60,53,32,61,0,17,26,26,83,16,70,48,66,78,86,16,52,28,95,88,60,29,85,47,31,90,72,13,47,52,100,81,47,63,42,85,91,30,18
62,41,52,17,53,98,41,87,30,30,59,93,28,41,17,37,50,100,19,69,12,72,40,93,69,79,20,90,65,40,61,51,17,0,81,77,11,83,25,15,51,65,38,84,22,66,80,43,33,94,43,65,50,36,75,17,94,15,92,90,47,28,31,32,49,88,62
12,34,84,77,60,71,42,57,89,78,46,43,42,98,52,38,80,97,57,67,57,23,31,89,22,82,76,23,16,76,95,32,26,81,0,38,28,19,40,92,82,30,67,42,59,98,90,49,27,43,15,41,74,97,43,26,37,82,98,48,10,99,83,89,79,64,12
83,49,70,74,63,26,33,17,61,91,93,84,37,72,90,40,84,11,90,39,72,90,15,29,37,98,85,44,24,23,88,24,26,77,38,0,44,65,30,66,26,91,55,46,46,68,21,98,26,87,24,49,64,82,10,99,68,95,39,55,20,80,91,90,22,75,83
63,71,54,22,98,36,81,55,47,13,18,94,48,58,53,27,16,85,45,97,76,25,33,92,16,64,14,80,53,77,31,25,83,11,28,44,0,37,17,69,80,35,76,33,96,77,18,62,17,100,14,26,36,18,32,53,76,52,32,70,41,11,71,51,37,50,63
100,10,100,82,57,94,22,35,44,19,44,36,39,40,75,16,65,75,82,91,49,81,98,48,96,86,43,13,58,14,92,16,16,83,19,65,37,0,41,54,82,49,35,70,45,19,18,51,84,40,22,93,11,12,86,33,79,39,81,21,39,45,75,37,41,16,100
21,12,27,85,82,46,54,71,63,99,77,11,38,16,63,98,38,93,96,10,89,51,63,80,66,48,17,18,24,33,93,18,70,25,40,30,17,41,0,95,15,59,67,71,40,99,90,22,85,19,99,57,38,93,65,74,33,100,66,86,68,37,59,74,49,76,21
34,99,13,20,11,45,61,43,47,40,29,75,60,51,71,33,92,18,85,30,89,14,36,93,56,16,67,91,76,89,32,52,48,15,92,66,69,54,95,0,74,13,58,18,61,98,62,33,88,83,75,49,48,30,60,34,16,99,21,47,66,19,38,88,84,94,34
55,16,66,59,37,16,46,33,48,54,44,42,19,11,35,59,20,56,38,86,37,21,56,46,94,61,16,73,80,70,56,80,66,51,82,26,80,82,15,74,0,84,81,86,52,96,31,78,18,83,26,61,45,51,37,58,23,52,59,64,34,55,93,100,48,21,55
55,96,14,41,11,47,55,61,17,51,75,31,27,69,50,13,67,25,28,82,41,97,88,55,77,71,91,78,13,73,13,50,78,65,30,91,35,49,59,13,84,0,43,12,76,56,62,72,15,79,40,36,40,23,23,95,88,70,17,63,41,21,24,32,89,55,55
43,50,46,55,60,27,33,96,19,94,30,17,84,15,69,24,47,80,52,76,81,92,98,16,83,44,74,62,95,20,52,54,86,38,67,55,76,35,67,58,81,43,0,72,57,32,84,100,44,96,24,10,88,92,67,17,63,75,14,86,99,83,75,66,33,56,43
83,24,94,69,60,50,93,62,90,75,40,40,79,96,22,81,81,43,95,97,59,27,42,12,97,88,83,42,35,61,79,51,16,84,42,46,33,70,71,18,86,12,72,0,84,81,47,40,31,98,14,59,38,71,70,81,72,24,17,31,97,19,14,78,69,23,83
66,98,45,70,29,91,66,32,53,90,92,39,26,21,10,70,80,28,19,49,86,39,61,68,21,54,52,31,29,15,43,90,52,22,59,46,96,45,40,61,52,76,57,84,0,44,77,50,72,37,87,34,96,73,44,96,82,88,11,43,61,46,89,97,61,24,66
28,27,15,24,26,21,26,64,95,57,70,14,96,100,59,54,31,26,92,96,10,50,86,59,35,14,37,16,76,73,61,86,28,66,98,68,77,19,99,98,96,56,32,81,44,0,56,80,70,34,49,17,33,58,27,46,15,64,44,34,99,74,12,80,100,16,28
63,31,36,40,55,61,81,89,50,47,47,83,72,49,45,77,28,46,15,17,82,29,53,49,57,14,63,65,47,24,80,46,95,80,90,21,18,18,90,62,31,62,84,47,77,56,0,11,36,16,35,34,27,62,95,67,52,22,31,66,47,52,20,96,43,48,63
79,100,91,56,44,81,44,44,73,83,72,23,81,87,65,87,34,11,39,89,91,48,25,52,28,71,27,17,65,24,84,30,88,43,49,98,62,51,22,33,78,72,100,40,50,80,11,0,89,80,85,69,97,95,34,24,70,95,33,75,71,80,54,89,13,98,79
27,97,76,25,80,34,94,43,98,63,42,13,12,83,11,64,44,82,27,33,32,52,54,17,82,41,90,30,16,35,84,72,60,33,27,26,17,84,85,88,18,15,44,31,72,70,36,89,0,55,74,85,57,75,36,44,92,74,47,91,97,57,78,78,24,69,27
66,26,29,49,35,30,15,51,80,51,95,21,80,66,42,68,22,80,26,67,30,25,52,48,18,11,63,27,51,84,15,21,29,94,43,87,100,40,19,83,83,79,96,98,37,34,16,80,55,0,31,55,77,63,64,44,61,43,54,26,39,32,52,78,51,83,66
73,81,99,99,29,89,78,22,16,47,84,42,86,90,49,89,53,93,15,60,11,98,63,56,13,22,59,96,86,10,40,65,85,43,15,24,14,22,99,75,26,40,24,14,87,49,35,85,74,31,0,44,14,86,32,99,41,23,23,46,74,96,62,80,17,93,73
72,76,18,67,97,17,53,14,43,58,21,62,76,27,14,69,83,75,29,64,58,10,87,44,97,52,15,89,91,41,80,44,47,65,41,49,26,93,57,49,61,36,10,59,34,17,34,69,85,55,44,0,14,64,81,64,78,70,52,56,10,12,14,10,10,31,72
45,47,51,46,52,74,70,39,26,11,90,27,12,40,95,30,86,53,22,18,52,10,37,15,79,58,37,67,10,60,49,37,31,50,74,64,36,11,38,48,45,40,88,38,96,33,27,97,57,77,14,14,0,10,77,48,100,75,61,32,62,64,52,95,98,100,45
76,44,86,10,45,52,63,29,75,54,52,71,57,49,61,11,27,57,35,80,68,92,55,73,35,58,89,42,67,69,55,36,90,36,97,82,18,12,93,30,51,23,92,71,73,58,62,95,75,63,86,64,10,0,100,36,67,33,49,67,25,46,93,11,65,36,76
26,64,40,15,97,63,77,70,20,24,43,96,59,94,84,57,91,89,91,40,26,76,30,13,28,98,46,36,33,36,29,50,72,75,43,10,32,86,65,60,37,23,67,70,44,27,95,34,36,64,32,81,77,100,0,20,16,36,26,56,46,92,77,14,95,82,26
12,49,87,50,24,96,82,99,11,22,44,53,65,97,22,40,39,31,11,98,93,40,14,10,50,36,47,86,87,96,60,83,13,17,26,99,53,33,74,34,58,95,17,81,96,46,67,24,44,44,99,64,48,36,20,0,74,53,31,19,43,71,41,60,69,39,12
70,41,51,69,54,99,77,78,49,66,60,86,44,92,55,93,48,73,35,75,61,81,12,62,97,75,68,44,54,33,43,50,47,94,37,68,76,79,33,16,23,88,63,72,82,15,52,70,92,61,41,78,100,67,16,74,0,14,70,98,52,20,94,18,27,86,70
40,52,50,70,61,66,33,12,55,99,92,87,71,86,41,87,48,54,29,94,37,32,43,99,85,70,14,100,10,99,62,26,52,15,82,95,52,39,100,99,52,70,75,24,88,64,22,95,74,43,23,70,75,33,36,53,14,0,70,10,15,38,17,42,32,13,40
97,62,87,16,76,49,12,89,15,88,54,63,97,27,94,73,52,52,25,55,81,42,67,28,54,35,78,57,16,57,84,80,100,92,98,39,32,81,66,21,59,17,14,17,11,44,31,33,47,54,23,52,61,49,26,31,70,70,0,69,61,57,42,86,24,74,97
68,36,92,59,72,53,12,65,73,90,53,84,74,48,55,34,83,40,75,92,19,53,53,68,55,11,21,61,35,32,46,19,81,90,48,55,70,21,86,47,64,63,86,31,43,34,66,75,91,26,46,56,32,67,56,19,98,10,69,0,75,91,53,48,18,40,68
19,42,67,28,97,87,77,31,51,100,16,90,100,23,16,78,73,64,32,24,93,58,89,85,74,55,18,81,13,69,67,57,47,47,10,20,41,39,68,66,34,41,99,97,61,99,47,71,97,39,74,10,62,25,46,43,52,15,61,75,0,71,60,84,66,81,19
63,55,38,21,34,23,83,51,80,10,29,21,41,65,28,28,11,40,57,78,31,59,19,65,12,48,35,17,19,91,75,32,63,28,99,80,11,45,37,19,55,21,83,19,46,74,52,80,57,32,96,12,64,46,92,71,20,38,57,91,71,0,83,35,65,11,63
37,98,69,20,98,72,33,94,71,14,34,48,23,69,93,36,99,46,97,54,24,54,41,40,52,30,33,77,90,46,95,75,42,31,83,91,71,75,59,38,93,24,75,14,89,12,20,54,78,52,62,14,52,93,77,41,94,17,42,53,60,83,0,27,12,15,37
18,100,92,34,58,59,12,48,100,58,83,88,71,80,85,94,26,49,32,71,54,59,67,17,38,82,54,21,37,80,96,72,85,32,89,90,51,37,74,88,100,32,66,78,97,80,96,89,78,78,80,10,95,11,14,60,18,42,86,48,84,35,27,0,69,39,18
89,62,87,82,74,48,89,30,31,51,52,21,45,59,80,51,53,10,92,57,37,22,11,45,30,46,17,68,45,27,37,83,91,49,79,22,37,41,49,84,48,89,33,69,61,100,43,13,24,51,17,10,98,65,95,69,27,32,24,18,66,65,12,69,0,54,89
70,65,87,82,41,70,44,87,90,59,43,78,24,96,72,49,58,38,34,63,51,68,77,94,50,69,42,73,77,62,51,100,30,88,64,75,50,16,76,94,21,55,56,23,24,16,48,98,69,83,93,31,100,36,82,39,86,13,74,40,81,11,15,39,54,0,70
0,99,27,81,24,61,77,63,62,71,58,16,14,37,70,75,76,20,87,83,69,49,91,79,10,14,66,74,40,41,35,14,18,62,12,83,63,100,21,34,55,55,43,83,66,28,63,79,27,66,73,72,45,76,26,12,70,40,97,68,19,63,37,18,89,70,0
