42
43,67,17,18,24,81,83,86,30,100,85,0,75,66,50,81,15,30,98,41,49,46,22,19,35,100,44,84,94,85,75,66,100,42,50,61,94,85,100,34,76,41,10,43
14,39,50,89,80,70,66,65,44,40,13,75,0,57,41,27,50,30,15,75,27,22,79,63,85,29,96,46,23,54,55,100,32,21,28,50,73,88,22,82,77,52,53,14
83,64,17,80,41,11,80,56,82,100,17,66,57,0,21,68,49,12,70,83,84,68,28,48,26,79,25,35,66,13,60,30,26,100,36,85,68,33,77,27,41,66,22,83
51,45,11,51,50,79,64,100,15,95,41,50,41,21,0,93,15,39,78,52,46,13,80,75,57,33,14,63,26,64,69,79,37,31,92,29,86,74,20,55,20,80,63,51
34,93,85,12,35,75,100,15,67,71,25,81,27,68,93,0,83,37,61,43,56,15,50,35,89,92,87,33,51,13,98,88,33,94,74,36,67,12,74,50,89,10,65,34
64,33,58,79,55,66,38,19,46,22,90,15,50,49,15,83,0,68,18,66,60,71,39,45,99,45,61,11,66,18,56,57,75,99,20,48,40,45,62,13,96,12,26,64
87,22,90,16,11,40,89,54,95,43,57,30,30,12,39,37,68,0,78,37,62,19,31,77,21,42,77,86,31,57,76,59,45,13,11,24,13,74,62,82,81,44,55,87
47,63,70,71,15,12,47,39,68,36,41,98,15,70,78,61,18,78,0,54,11,53,34,71,35,69,16,64,74,22,81,50,14,51,10,82,32,98,46,26,11,19,78,47
49,40,22,24,74,98,57,96,28,22,14,41,75,83,52,43,66,37,54,0,65,81,66,42,43,34,34,34,17,25,47,22,79,84,46,76,29,16,59,35,12,52,81,49
38,75,27,21,38,54,23,58,59,61,24,49,27,84,46,56,60,62,11,65,0,12,12,94,10,55,32,18,98,27,77,11,94,66,96,54,16,10,41,16,91,21,63,38
59,85,11,66,45,44,64,15,93,36,11,46,22,68,13,15,71,19,53,81,12,0,48,30,83,61,79,93,35,57,100,21,29,47,40,38,39,71,79,100,59,36,42,59
32,47,82,57,93,66,13,38,37,97,29,22,79,28,80,50,39,31,34,66,12,48,0,80,20,55,39,37,35,33,97,66,27,92,20,77,85,83,84,41,70,58,28,32
88,54,68,27,28,100,73,24,11,89,92,19,63,48,75,35,45,77,71,42,94,30,80,0,60,49,28,60,100,42,27,24,54,74,21,55,33,36,96,91,81,16,29,88
31,97,18,27,41,65,99,54,20,86,27,35,85,26,57,89,99,21,35,43,10,83,20,60,0,20,90,33,94,96,60,79,80,55,58,23,77,39,26,42,74,89,41,31
24,64,45,86,44,22,72,10,88,79,92,100,29,79,33,92,45,42,69,34,55,61,55,49,20,0,75,31,36,19,97,60,49,78,34,95,31,50,21,68,90,58,23,24
63,31,85,49,42,35,11,35,22,98,99,44,96,25,14,87,61,77,16,34,32,79,39,28,90,75,0,90,68,62,54,29,14,53,79,49,40,58,49,18,36,58,68,63
80,81,99,14,38,88,57,21,94,63,50,84,46,35,63,33,11,86,64,34,18,93,37,60,33,31,90,0,23,63,69,22,45,86,49,20,56,67,88,71,69,45,27,80
32,51,63,62,21,90,99,79,65,43,29,94,23,66,26,51,66,31,74,17,98,35,35,100,94,36,68,23,0,55,54,72,59,41,13,42,86,28,79,34,37,80,63,32
14,24,16,46,94,30,70,22,78,23,56,85,54,13,64,13,18,57,22,25,27,57,33,42,96,19,62,63,55,0,89,69,64,31,40,68,46,16,69,38,16,41,88,14
18,56,36,59,34,17,72,58,50,97,76,75,55,60,69,98,56,76,81,47,77,100,97,27,60,97,54,69,54,89,0,17,48,73,90,33,40,47,99,63,89,92,45,18
53,99,41,85,83,87,85,54,73,86,64,66,100,30,79,88,57,59,50,22,11,21,66,24,79,60,29,22,72,69,17,0,93,97,37,21,32,15,84,77,52,43,47,53
26,46,53,30,89,51,74,62,58,69,24,100,32,26,37,33,75,45,14,79,94,29,27,54,80,49,14,45,59,64,48,93,0,38,32,25,64,31,100,13,75,32,95,26
68,17,40,70,11,92,54,39,30,12,90,42,21,100,31,94,99,13,51,84,66,47,92,74,55,78,53,86,41,31,73,97,38,0,83,16,78,16,85,34,53,80,31,68
62,91,12,51,80,95,99,37,54,56,75,50,28,36,92,74,20,11,10,46,96,40,20,21,58,34,79,49,13,40,90,37,32,83,0,11,32,17,81,63,51,65,43,62
41,16,62,48,14,21,65,54,96,50,31,61,50,85,29,36,48,24,82,76,54,38,77,55,23,95,49,20,42,68,33,21,25,16,11,0,13,76,13,32,33,87,10,41
57,69,99,12,88,59,91,29,97,39,32,94,73,68,86,67,40,13,32,29,16,39,85,33,77,31,40,56,86,46,40,32,64,78,32,13,0,45,91,30,18,11,94,57
98,58,84,31,57,24,15,91,78,78,79,85,88,33,74,12,45,74,98,16,10,71,83,36,39,50,58,67,28,16,47,15,31,16,17,76,45,0,99,24,32,55,48,98
12,51,24,27,84,94,93,75,74,29,68,100,22,77,20,74,62,62,46,59,41,79,84,96,26,21,49,88,79,69,99,84,100,85,81,13,91,99,0,99,93,37,87,12
41,51,57,44,75,20,79,29,46,38,55,34,82,27,55,50,13,82,26,35,16,100,41,91,42,68,18,71,34,38,63,77,13,34,63,32,30,24,99,0,94,86,51,41
32,48,74,59,32,89,28,38,79,48,59,76,77,41,20,89,96,81,11,12,91,59,70,81,74,90,36,69,37,16,89,52,75,53,51,33,18,32,93,94,0,67,25,32
34,32,11,54,56,64,48,28,26,60,21,41,52,66,80,10,12,44,19,52,21,36,58,16,89,58,58,45,80,41,92,43,32,80,65,87,11,55,37,86,67,0,97,34
49,93,22,58,66,38,61,60,55,17,61,10,53,22,63,65,26,55,78,81,63,42,28,29,41,23,68,27,63,88,45,47,95,31,43,10,94,48,87,51,25,97,0,49
0,98,84,43,36,38,94,86,72,40,22,43,14,83,51,34,64,87,47,49,38,59,32,88,31,24,63,80,32,14,18,53,26,68,62,41,57,98,12,41,32,34,49,0
