40
31,34,76,18,61,31,74,50,92,47,79,78,90,11,27,98,29,0,99,10,66,99,87,64,24,62,74,49,61,74,28,67,16,50,59,40,91,51,67,100,55,31
68,80,69,17,23,36,62,80,30,26,61,53,73,58,94,91,53,99,0,64,28,94,57,15,94,61,89,45,100,36,82,36,42,85,55,72,70,38,65,61,27,68
91,46,54,48,93,70,63,39,19,37,19,79,77,57,37,61,60,10,64,0,25,14,11,61,29,99,90,75,19,24,76,87,71,47,95,49,70,73,86,54,72,91
42,51,38,41,94,32,58,13,77,98,26,85,18,79,27,87,48,66,28,25,0,37,72,60,87,79,67,52,94,43,76,10,52,97,64,52,81,91,37,100,17,42
49,75,68,55,12,63,99,27,42,58,76,93,79,81,90,37,43,99,94,14,37,0,36,37,43,88,22,76,37,80,57,78,83,77,47,78,34,99,94,83,28,49
20,55,68,33,73,72,85,45,85,92,15,58,10,51,76,76,82,87,57,11,72,36,0,39,48,15,53,55,54,65,39,16,40,70,26,50,10,41,25,17,74,20
90,77,99,94,16,38,98,27,59,69,89,10,80,66,21,71,99,64,15,61,60,37,39,0,42,75,54,52,96,83,93,66,19,76,33,82,52,66,39,55,91,90
44,10,79,61,44,97,70,82,88,21,91,100,63,47,56,40,53,24,94,29,87,43,48,42,0,99,12,80,49,56,13,92,19,81,42,93,95,84,48,36,72,44
43,52,11,27,25,68,52,47,22,95,23,100,85,67,68,19,20,62,61,99,79,88,15,75,99,0,40,97,26,10,34,20,23,48,22,57,94,22,24,29,33,43
19,15,65,69,27,99,51,64,70,24,81,95,88,32,23,33,69,74,89,90,67,22,53,54,12,40,0,22,57,27,72,98,74,47,83,19,90,84,41,63,82,19
12,58,62,26,17,92,80,100,20,98,28,11,95,33,96,90,39,49,45,75,52,76,55,52,80,97,22,0,29,16,67,44,48,76,85,57,29,56,63,20,26,12
67,58,83,12,30,55,15,77,32,95,43,72,20,35,12,57,14,61,100,19,94,37,54,96,49,26,57,29,0,87,46,28,66,28,24,41,33,19,10,92,55,67
24,75,96,73,79,79,72,18,80,70,98,67,79,65,99,86,35,74,36,24,43,80,65,83,56,10,27,16,87,0,53,87,12,53,45,16,28,58,40,67,62,24
91,31,60,31,67,24,58,70,82,85,59,52,35,57,48,67,43,28,82,76,76,57,39,93,13,34,72,67,46,53,0,82,30,66,25,59,51,98,80,51,62,91
59,54,73,75,98,39,46,57,11,70,70,53,42,56,70,37,18,67,36,87,10,78,16,66,92,20,98,44,28,87,82,0,17,26,34,32,23,84,49,42,69,59
75,63,31,24,90,21,80,67,25,62,50,74,88,53,14,26,16,16,42,71,52,83,40,19,19,23,74,48,66,12,30,17,0,98,53,20,48,39,40,84,98,75
90,73,94,85,82,87,86,71,42,70,54,67,59,33,72,58,44,50,85,47,97,77,70,76,81,48,47,76,28,53,66,26,98,0,53,97,38,65,91,48,41,90
90,43,19,40,49,91,59,91,21,35,60,100,34,84,83,96,60,59,55,95,64,47,26,33,42,22,83,85,24,45,25,34,53,53,0,45,73,61,14,74,39,90
34,85,50,30,36,31,92,28,61,60,79,88,18,81,23,45,17,40,72,49,52,78,50,82,93,57,19,57,41,16,59,32,20,97,45,0,41,76,51,75,60,34
12,17,57,21,71,25,62,71,88,70,76,47,30,95,35,89,20,91,70,70,81,34,10,52,95,94,90,29,33,28,51,23,48,38,73,41,0,67,14,20,92,12
29,79,85,92,68,67,71,79,92,89,68,84,22,39,49,70,10,51,38,73,91,99,41,66,84,22,84,56,19,58,98,84,39,65,61,76,67,0,39,100,71,29
91,74,59,50,31,99,82,17,47,20,44,71,92,25,28,100,29,67,65,86,37,94,25,39,48,24,41,63,10,40,80,49,40,91,14,51,14,39,0,14,49,91
55,75,55,94,59,50,26,32,59,65,27,53,26,84,60,44,23,100,61,54,100,83,17,55,36,29,63,20,92,67,51,42,84,48,74,75,20,100,14,0,96,55
57,98,98,16,14,99,47,71,22,93,52,61,12,88,16,48,90,55,27,72,17,28,74,91,72,33,82,26,55,62,62,69,98,41,39,60,92,71,49,96,0,57
0,73,77,47,71,58,12,71,83,70,70,82,41,53,51,73,86,31,68,91,42,49,20,90,44,43,19,12,67,24,91,59,75,90,90,34,12,29,91,55,57,0
