71
23,24,32,89,20,88,82,11,73,61,22,0,48,78,94,84,83,16,55,76,64,72,48,55,56,67,21,33,70,99,73,81,12,57,83,55,49,89,13,24,81,12,54,14,45,89,80,50,74,70,93,92,71,40,86,89,27,51,39,26,20,70,83,32,19,49,40,87,20,53,94,88,23
43,32,19,69,98,36,74,32,35,27,79,48,0,58,28,46,41,26,65,22,20,33,74,56,20,34,49,71,59,19,22,45,36,84,62,54,26,73,16,39,55,73,27,52,27,19,62,27,18,84,44,64,56,98,77,15,20,16,17,19,94,34,41,44,66,69,92,74,50,82,77,66,43
37,71,54,99,23,89,23,12,24,73,98,78,58,0,26,85,85,37,37,56,22,25,85,17,21,33,57,60,36,81,73,96,31,68,78,32,27,83,77,86,26,80,18,32,100,21,98,24,98,84,42,16,41,14,62,71,67,44,13,31,70,57,47,66,98,96,36,66,49,48,43,96,37
18,45,50,46,71,87,90,42,56,38,30,94,28,26,0,59,49,42,21,35,83,65,100,53,66,74,83,91,82,76,28,88,93,93,32,69,68,99,24,27,40,30,87,29,49,52,56,81,67,47,61,16,49,37,61,76,96,35,13,31,48,91,13,72,51,94,36,61,25,90,15,52,18
64,98,54,72,38,95,52,11,84,57,67,84,46,85,59,0,50,28,53,91,78,42,91,22,33,55,57,63,81,71,39,35,39,65,56,15,49,89,45,94,97,51,45,72,49,58,16,65,15,66,87,61,31,89,62,67,77,85,33,76,47,85,85,69,98,10,79,80,20,30,58,19,64
41,13,21,19,85,30,45,59,54,14,48,83,41,85,49,50,0,92,56,61,94,14,49,25,77,87,83,64,21,83,83,77,62,67,97,55,87,73,35,12,65,68,39,29,69,72,64,74,50,31,79,66,67,29,73,95,44,44,71,19,22,87,73,64,14,33,30,78,63,95,19,59,41
98,51,66,63,90,53,75,98,82,57,45,16,26,37,42,28,92,0,32,56,22,17,46,92,49,64,32,86,38,91,41,75,16,92,79,99,91,58,70,10,91,22,55,88,55,87,62,80,47,11,89,87,79,18,39,40,98,44,84,18,68,45,96,59,22,95,12,60,63,71,60,88,98
82,83,28,24,18,26,26,48,45,68,91,55,65,37,21,53,56,32,0,72,93,35,94,79,48,72,38,44,85,95,40,10,24,53,33,100,88,73,80,90,83,17,49,46,97,97,35,66,85,76,46,16,77,92,29,30,89,28,66,17,88,67,30,100,16,30,19,72,78,24,83,65,82
60,95,71,64,46,73,71,14,38,11,26,76,22,56,35,91,61,56,72,0,11,82,78,63,27,19,20,29,63,15,66,60,20,93,37,78,90,67,51,24,80,78,16,71,83,87,64,75,75,28,47,83,94,66,81,19,87,19,10,79,73,40,16,41,12,19,100,30,33,25,43,77,60
79,22,35,11,20,18,80,54,70,28,39,64,20,22,83,78,94,22,93,11,0,23,52,46,59,26,48,47,35,40,50,76,33,16,46,22,88,34,73,64,44,17,84,31,58,27,64,100,42,79,43,32,88,71,53,64,77,34,16,63,35,95,82,28,12,29,70,37,72,68,84,41,79
18,93,100,35,79,72,89,47,57,46,32,72,33,25,65,42,14,17,35,82,23,0,100,65,99,19,54,100,60,99,44,10,90,70,67,59,66,80,61,63,15,40,87,60,60,93,45,45,18,19,24,21,22,83,34,19,72,51,45,35,83,39,41,69,63,54,89,79,17,62,88,67,18
94,32,32,49,60,97,16,94,16,41,81,48,74,85,100,91,49,46,94,78,52,100,0,39,39,45,36,36,97,87,67,35,41,90,71,88,51,31,53,93,56,95,14,71,42,52,71,19,31,74,42,12,78,92,73,33,65,50,95,25,44,73,11,96,91,60,12,79,67,78,21,39,94
50,40,33,71,15,62,89,88,27,58,73,55,56,17,53,22,25,92,79,63,46,65,39,0,25,85,57,96,33,63,20,18,48,85,95,70,84,22,93,92,73,13,75,13,93,62,91,77,34,10,63,31,60,32,26,14,82,33,58,88,84,28,77,71,91,26,100,49,22,80,34,61,50
39,18,17,32,67,34,14,17,25,42,96,56,20,21,66,33,77,49,48,27,59,99,39,25,0,64,12,47,40,50,85,99,64,46,33,80,40,97,77,96,76,58,81,50,26,96,84,41,27,74,84,84,53,39,24,99,69,47,95,75,75,44,91,87,25,21,87,99,79,18,34,92,39
69,67,51,40,82,59,70,60,66,58,36,67,34,33,74,55,87,64,72,19,26,19,45,85,64,0,26,91,96,64,10,57,15,35,31,100,89,20,48,31,35,31,15,28,47,32,58,16,88,85,82,82,64,56,31,82,98,36,11,73,17,45,40,78,60,38,36,82,60,90,29,56,69
53,39,74,10,53,34,20,68,10,22,50,21,49,57,83,57,83,32,38,20,48,54,36,57,12,26,0,57,62,12,69,12,62,54,59,55,60,13,88,80,67,33,23,53,16,97,72,18,20,67,76,20,14,42,77,23,81,97,70,64,54,62,90,15,95,43,38,30,26,76,31,65,53
48,34,49,81,75,94,39,56,66,97,91,33,71,60,91,63,64,86,44,29,47,100,36,96,47,91,57,0,88,61,31,45,69,95,18,80,75,66,61,10,29,54,54,86,91,12,59,62,32,75,76,61,58,90,59,44,89,89,71,51,79,39,36,82,42,34,16,11,16,81,65,20,48
46,16,28,83,65,64,80,17,62,23,46,70,59,36,82,81,21,38,85,63,35,60,97,33,40,96,62,88,0,70,58,94,26,90,82,78,96,79,85,10,57,86,15,59,71,100,20,83,65,95,61,36,18,54,55,61,33,30,15,40,74,23,73,78,50,49,28,85,39,53,55,90,46
37,95,82,48,87,81,11,56,31,63,90,99,19,81,76,71,83,91,95,15,40,99,87,63,50,64,12,61,70,0,30,36,54,60,86,99,26,55,57,17,36,82,26,28,81,95,29,19,20,47,66,34,72,66,99,39,87,22,29,28,30,18,90,73,89,16,42,63,26,42,18,13,37
51,29,77,66,56,87,29,11,62,17,63,73,22,73,28,39,83,41,40,66,50,44,67,20,85,10,69,31,58,30,0,58,44,62,93,69,62,11,75,37,23,39,39,49,17,85,29,79,19,30,27,38,57,75,57,89,53,89,59,10,44,57,71,16,38,76,92,29,94,23,37,30,51
97,46,50,15,22,46,75,79,80,12,18,81,45,96,88,35,77,75,10,60,76,10,35,18,99,57,12,45,94,36,58,0,87,27,19,35,54,88,73,75,35,96,95,58,28,28,71,27,27,35,23,55,51,73,55,38,43,58,38,16,58,81,52,82,99,60,44,13,55,33,13,53,97
85,62,79,83,87,66,69,51,23,69,23,12,36,31,93,39,62,16,24,20,33,90,41,48,64,15,62,69,26,54,44,87,0,16,45,21,43,58,68,83,41,72,55,23,62,85,13,96,83,40,66,21,69,52,27,93,38,63,48,44,84,13,78,32,33,40,55,22,84,33,35,86,85
40,82,60,62,18,35,24,45,58,52,28,57,84,68,93,65,67,92,53,93,16,70,90,85,46,35,54,95,90,60,62,27,16,0,91,60,26,70,53,97,57,49,14,70,13,44,35,76,77,65,72,84,71,66,98,13,60,61,44,62,73,58,40,65,22,78,60,100,81,50,12,18,40
16,87,22,13,45,93,13,54,76,90,99,83,62,78,32,56,97,79,33,37,46,67,71,95,33,31,59,18,82,86,93,19,45,91,0,75,93,44,45,36,31,71,31,16,12,54,80,58,85,25,31,29,37,64,47,72,35,78,56,12,56,10,36,28,78,53,76,80,20,22,69,73,16
38,82,34,42,85,65,48,58,58,100,86,55,54,32,69,15,55,99,100,78,22,59,88,70,80,100,55,80,78,99,69,35,21,60,75,0,21,44,44,21,45,28,61,81,14,84,68,51,77,21,79,82,22,51,70,18,62,53,80,46,15,70,92,32,59,47,24,78,43,52,33,10,38
31,69,40,21,42,31,63,74,22,41,62,49,26,27,68,49,87,91,88,90,88,66,51,84,40,89,60,75,96,26,62,54,43,26,93,21,0,62,63,45,49,14,15,52,55,91,45,14,30,71,53,90,13,17,24,30,89,74,38,93,84,46,94,19,79,42,52,23,48,20,66,42,31
32,74,85,92,31,94,59,77,84,50,19,89,73,83,99,89,73,58,73,67,34,80,31,22,97,20,13,66,79,55,11,88,58,70,44,44,62,0,13,75,33,35,83,31,35,43,92,79,40,54,45,95,68,58,75,46,64,66,51,11,84,24,30,29,36,34,98,58,34,38,11,89,32
56,53,94,56,67,31,27,37,16,94,69,13,16,77,24,45,35,70,80,51,73,61,53,93,77,48,88,61,85,57,75,73,68,53,45,44,63,13,0,48,47,46,24,86,16,75,84,34,53,35,29,67,34,14,62,62,90,89,22,19,27,25,17,26,59,73,35,29,84,81,76,89,56
28,64,35,48,63,45,13,15,96,15,57,24,39,86,27,94,12,10,90,24,64,63,93,92,96,31,80,10,10,17,37,75,83,97,36,21,45,75,48,0,21,23,79,12,12,39,52,39,57,45,81,41,25,24,28,35,35,55,12,40,25,32,91,32,87,76,73,75,98,11,56,87,28
47,96,74,27,34,41,79,23,68,78,16,81,55,26,40,97,65,91,83,80,44,15,56,73,76,35,67,29,57,36,23,35,41,57,31,45,49,33,47,21,0,37,73,72,76,90,39,14,21,88,39,55,26,19,100,50,10,59,37,69,33,94,95,85,43,13,36,98,36,43,92,97,47
21,80,66,70,91,86,10,11,90,38,56,12,73,80,30,51,68,22,17,78,17,40,95,13,58,31,33,54,86,82,39,96,72,49,71,28,14,35,46,23,37,0,17,76,10,50,92,32,88,81,80,88,97,16,12,11,100,56,43,46,88,57,44,48,10,41,47,40,67,35,81,39,21
85,58,67,43,39,73,70,24,95,73,21,54,27,18,87,45,39,55,49,16,84,87,14,75,81,15,23,54,15,26,39,95,55,14,31,61,15,83,24,79,73,17,0,99,13,37,62,97,83,73,78,47,96,75,80,21,69,45,81,99,58,12,53,42,20,28,99,83,55,87,63,84,85
80,81,22,72,41,31,98,17,72,42,69,14,52,32,29,72,29,88,46,71,31,60,71,13,50,28,53,86,59,28,49,58,23,70,16,81,52,31,86,12,72,76,99,0,30,89,64,35,44,86,49,42,38,81,20,39,98,88,47,43,24,52,23,52,60,37,31,60,76,15,14,93,80
51,36,14,58,60,90,29,35,29,17,60,45,27,100,49,49,69,55,97,83,58,60,42,93,26,47,16,91,71,81,17,28,62,13,12,14,55,35,16,12,76,10,13,30,0,99,88,77,77,100,99,80,48,36,85,91,87,53,55,69,29,25,28,46,60,59,84,63,83,22,47,65,51
25,32,31,36,71,92,29,20,38,18,86,89,19,21,52,58,72,87,97,87,27,93,52,62,96,32,97,12,100,95,85,28,85,44,54,84,91,43,75,39,90,50,37,89,99,0,85,47,82,11,23,19,24,89,46,16,82,61,78,25,93,50,80,10,55,42,43,48,73,33,90,89,25
72,59,40,62,100,30,39,53,83,43,28,80,62,98,56,16,64,62,35,64,64,45,71,91,84,58,72,59,20,29,29,71,13,35,80,68,45,92,84,52,39,92,62,64,88,85,0,65,23,33,27,71,61,98,60,35,62,87,87,12,14,24,56,50,36,49,39,24,22,14,61,26,72
32,47,29,71,11,25,59,20,28,90,56,50,27,24,81,65,74,80,66,75,100,45,19,77,41,16,18,62,83,19,79,27,96,76,58,51,14,79,34,39,14,32,97,35,77,47,65,0,77,27,75,52,65,65,10,57,60,33,35,14,91,28,80,24,73,91,80,81,69,29,80,57,32
85,77,26,20,79,53,93,28,49,37,26,74,18,98,67,15,50,47,85,75,42,18,31,34,27,88,20,32,65,20,19,27,83,77,85,77,30,40,53,57,21,88,83,44,77,82,23,77,0,59,76,74,83,40,39,10,73,60,39,63,25,90,13,16,27,99,16,21,37,85,27,95,85
10,38,52,52,10,43,79,60,53,100,21,70,84,84,47,66,31,11,76,28,79,19,74,10,74,85,67,75,95,47,30,35,40,65,25,21,71,54,35,45,88,81,73,86,100,11,33,27,59,0,67,99,23,98,52,60,14,26,64,54,75,59,56,51,72,62,54,80,68,12,73,73,10
84,43,96,99,75,56,65,85,78,51,96,93,44,42,61,87,79,89,46,47,43,24,42,63,84,82,76,76,61,66,27,23,66,72,31,79,53,45,29,81,39,80,78,49,99,23,27,75,76,67,0,70,14,28,52,52,67,99,34,11,26,93,79,25,36,65,39,90,50,18,14,90,84
20,51,36,56,97,88,29,80,54,68,81,92,64,16,16,61,66,87,16,83,32,21,12,31,84,82,20,61,36,34,38,55,21,84,29,82,90,95,67,41,55,88,47,42,80,19,71,52,74,99,70,0,16,87,19,73,52,75,63,36,80,77,47,27,66,39,58,75,16,54,93,67,20
38,24,52,42,54,13,26,89,25,15,37,71,56,41,49,31,67,79,77,94,88,22,78,60,53,64,14,58,18,72,57,51,69,71,37,22,13,68,34,25,26,97,96,38,48,24,61,65,83,23,14,16,0,18,51,51,15,77,36,37,27,54,90,85,71,78,78,24,42,89,18,88,38
67,57,71,33,68,86,31,36,11,93,45,40,98,14,37,89,29,18,92,66,71,83,92,32,39,56,42,90,54,66,75,73,52,66,64,51,17,58,14,24,19,16,75,81,36,89,98,65,40,98,28,87,18,0,35,51,15,87,66,43,41,36,32,48,33,64,50,79,27,22,28,98,67
47,54,14,66,97,69,90,50,55,67,90,86,77,62,61,62,73,39,29,81,53,34,73,26,24,31,77,59,55,99,57,55,27,98,47,70,24,75,62,28,100,12,80,20,85,46,60,10,39,52,52,19,51,35,0,85,27,86,45,38,59,21,61,75,27,39,83,25,87,71,28,50,47
13,23,16,70,88,93,75,86,28,27,67,89,15,71,76,67,95,40,30,19,64,19,33,14,99,82,23,44,61,39,89,38,93,13,72,18,30,46,62,35,50,11,21,39,91,16,35,57,10,60,52,73,51,51,85,0,75,82,13,25,84,70,27,94,100,83,94,17,79,72,27,46,13
58,18,62,21,11,47,10,28,64,48,17,27,20,67,96,77,44,98,89,87,77,72,65,82,69,98,81,89,33,87,53,43,38,60,35,62,89,64,90,35,10,100,69,98,87,82,62,60,73,14,67,52,15,15,27,75,0,76,67,12,72,16,85,40,78,83,84,90,30,38,79,29,58
41,65,17,10,97,91,27,43,24,55,11,51,16,44,35,85,44,44,28,19,34,51,50,33,47,36,97,89,30,22,89,58,63,61,78,53,74,66,89,55,59,56,45,88,53,61,87,33,60,26,99,75,77,87,86,82,76,0,27,95,10,35,23,82,98,57,29,74,33,85,74,48,41
38,31,60,53,57,37,77,96,29,57,31,39,17,13,13,33,71,84,66,10,16,45,95,58,95,11,70,71,15,29,59,38,48,44,56,80,38,51,22,12,37,43,81,47,55,78,87,35,39,64,34,63,36,66,45,13,67,27,0,27,73,97,29,12,67,68,44,12,19,39,71,59,38
45,52,36,33,95,28,66,78,58,64,28,26,19,31,31,76,19,18,17,79,63,35,25,88,75,73,64,51,40,28,10,16,44,62,12,46,93,11,19,40,69,46,99,43,69,25,12,14,63,54,11,36,37,43,38,25,12,95,27,0,18,48,43,18,64,100,86,78,43,26,64,51,45
43,78,63,89,32,81,41,39,11,47,71,20,94,70,48,47,22,68,88,73,35,83,44,84,75,17,54,79,74,30,44,58,84,73,56,15,84,84,27,25,33,88,58,24,29,93,14,91,25,75,26,80,27,41,59,84,72,10,73,18,0,64,57,76,62,90,97,90,37,49,66,67,43
83,91,39,53,24,29,39,23,21,96,88,70,34,57,91,85,87,45,67,40,95,39,73,28,44,45,62,39,23,18,57,81,13,58,10,70,46,24,25,32,94,57,12,52,25,50,24,28,90,59,93,77,54,36,21,70,16,35,97,48,64,0,48,75,22,11,36,14,58,32,38,98,83
81,86,17,95,98,46,33,60,23,70,65,83,41,47,13,85,73,96,30,16,82,41,11,77,91,40,90,36,73,90,71,52,78,40,36,92,94,30,17,91,95,44,53,23,28,80,56,80,13,56,79,47,90,32,61,27,85,23,29,43,57,48,0,60,56,66,87,37,43,24,30,39,81
17,20,47,32,56,26,71,88,98,100,25,32,44,66,72,69,64,59,100,41,28,69,96,71,87,78,15,82,78,73,16,82,32,65,28,32,19,29,26,32,85,48,42,52,46,10,50,24,16,51,25,27,85,48,75,94,40,82,12,18,76,75,60,0,15,99,31,81,60,44,54,52,17
26,87,13,76,74,58,10,84,93,89,42,19,66,98,51,98,14,22,16,12,12,63,91,91,25,60,95,42,50,89,38,99,33,22,78,59,79,36,59,87,43,10,20,60,60,55,36,73,27,72,36,66,71,33,27,100,78,98,67,64,62,22,56,15,0,15,95,48,67,75,77,76,26
13,61,36,87,11,97,36,41,34,44,50,49,69,96,94,10,33,95,30,19,29,54,60,26,21,38,43,34,49,16,76,60,40,78,53,47,42,34,73,76,13,41,28,37,59,42,49,91,99,62,65,39,78,64,39,83,83,57,68,100,90,11,66,99,15,0,64,36,92,72,45,20,13
31,83,25,81,90,47,50,62,89,38,11,40,92,36,36,79,30,12,19,100,70,89,12,100,87,36,38,16,28,42,92,44,55,60,76,24,52,98,35,73,36,47,99,31,84,43,39,80,16,54,39,58,78,50,83,94,84,29,44,86,97,36,87,31,95,64,0,97,88,97,64,74,31
27,54,41,69,60,56,21,51,35,77,56,87,74,66,61,80,78,60,72,30,37,79,79,49,99,82,30,11,85,63,29,13,22,100,80,78,23,58,29,75,98,40,83,60,63,48,24,81,21,80,90,75,24,79,25,17,90,74,12,78,90,14,37,81,48,36,97,0,95,50,40,99,27
77,21,51,12,66,87,64,91,72,51,89,20,50,49,25,20,63,63,78,33,72,17,67,22,79,60,26,16,39,26,94,55,84,81,20,43,48,34,84,98,36,67,55,76,83,73,22,69,37,68,50,16,42,27,87,79,30,33,19,43,37,58,43,60,67,92,88,95,0,20,94,96,77
42,85,28,60,24,35,38,38,13,99,81,53,82,48,90,30,95,71,24,25,68,62,78,80,18,90,76,81,53,42,23,33,33,50,22,52,20,38,81,11,43,35,87,15,22,33,14,29,85,12,18,54,89,22,71,72,38,85,39,26,49,32,24,44,75,72,97,50,20,0,75,16,42
26,35,65,32,44,19,12,77,60,11,53,94,77,43,15,58,19,60,83,43,84,88,21,34,34,29,31,65,55,18,37,13,35,12,69,33,66,11,76,56,92,81,63,14,47,90,61,80,27,73,14,93,18,28,28,27,79,74,71,64,66,38,30,54,77,45,64,40,94,75,0,10,26
76,40,19,60,94,79,26,75,93,66,41,88,66,96,52,19,59,88,65,77,41,67,39,61,92,56,65,20,90,13,30,53,86,18,73,10,42,89,89,87,97,39,84,93,65,89,26,57,95,73,90,67,88,98,50,46,29,48,59,51,67,98,39,52,76,20,74,99,96,16,10,0,76
0,45,17,12,18,89,28,20,92,53,19,23,43,37,18,64,41,98,82,60,79,18,94,50,39,69,53,48,46,37,51,97,85,40,16,38,31,32,56,28,47,21,85,80,51,25,72,32,85,10,84,20,38,67,47,13,58,41,38,45,43,83,81,17,26,13,31,27,77,42,26,76,0
