44
55,79,61,55,33,88,19,75,19,36,72,62,37,71,41,31,96,92,19,58,98,70,14,49,68,36,0,56,91,35,61,98,32,45,36,15,71,35,83,45,49,42,30,15,45,55
62,92,70,85,100,77,13,71,100,50,90,87,36,13,11,50,52,97,55,17,73,88,24,72,91,99,56,0,23,57,10,38,41,83,29,34,46,38,94,30,55,95,10,96,33,62
73,17,80,55,69,43,75,67,37,44,56,20,28,20,27,32,88,66,36,14,28,85,39,59,20,68,91,23,0,52,78,47,37,97,25,56,55,19,36,94,89,56,32,26,81,73
28,65,82,58,65,41,76,12,39,58,93,44,46,18,25,27,18,81,21,99,76,80,62,54,99,30,35,57,52,0,56,66,52,86,93,54,93,94,61,63,80,34,90,37,47,28
46,86,86,79,48,23,47,61,99,10,17,76,45,76,47,82,99,11,48,27,34,90,67,56,17,78,61,10,78,56,0,95,11,44,29,69,80,11,46,15,78,54,64,44,25,46
10,64,91,57,20,44,88,74,23,35,52,93,22,97,32,86,95,27,70,16,31,44,31,88,46,42,98,38,47,66,95,0,76,19,92,81,79,48,45,34,81,67,68,27,27,10
32,33,72,17,87,90,76,76,42,41,13,85,80,34,79,42,99,96,85,58,25,83,49,27,18,63,32,41,37,52,11,76,0,91,95,84,63,76,19,26,71,87,39,76,93,32
12,53,53,41,10,63,90,81,27,88,97,97,44,11,60,70,46,70,69,46,13,72,57,88,19,66,45,83,97,86,44,19,91,0,18,41,55,49,15,64,19,57,51,98,69,12
92,74,42,92,78,18,22,92,99,65,46,67,22,100,47,62,55,87,67,95,28,65,80,87,44,28,36,29,25,93,29,92,95,18,0,91,90,52,28,41,14,52,51,15,59,92
53,90,97,96,40,71,79,59,95,21,15,97,13,28,46,94,20,79,42,61,54,34,74,71,23,11,15,34,56,54,69,81,84,41,91,0,47,82,44,65,79,43,49,70,37,53
30,81,26,70,38,88,44,64,42,64,59,25,45,45,17,19,95,15,77,95,98,93,27,77,15,42,71,46,55,93,80,79,63,55,90,47,0,22,61,20,29,23,87,92,51,30
54,12,22,55,61,52,12,95,49,60,57,34,60,25,73,51,71,34,79,65,50,69,58,87,37,100,35,38,19,94,11,48,76,49,52,82,22,0,51,75,26,59,72,56,51,54
71,51,27,23,50,39,39,86,79,75,60,100,33,19,73,28,96,31,20,77,44,41,99,76,45,45,83,94,36,61,46,45,19,15,28,44,61,51,0,42,31,38,79,19,69,71
47,80,53,55,87,66,80,35,19,14,32,67,10,71,54,15,83,30,93,71,18,86,36,17,15,100,45,30,94,63,15,34,26,64,41,65,20,75,42,0,94,65,10,77,36,47
83,12,83,86,80,44,52,51,37,14,44,65,19,62,16,70,97,21,45,80,29,30,22,94,83,28,49,55,89,80,78,81,71,19,14,79,29,26,31,94,0,47,16,82,62,83
99,14,86,56,73,46,23,31,85,85,73,100,15,52,38,37,90,23,80,44,22,77,68,33,79,56,42,95,56,34,54,67,87,57,52,43,23,59,38,65,47,0,69,84,48,99
47,46,70,80,98,69,89,16,92,14,36,11,58,55,78,84,55,62,14,86,90,69,98,60,65,14,30,10,32,90,64,68,39,51,51,49,87,72,79,10,16,69,0,80,55,47
93,21,29,85,75,31,42,86,69,43,98,78,85,31,54,36,93,53,98,59,85,95,84,58,88,77,15,96,26,37,44,27,76,98,15,70,92,56,19,77,82,84,80,0,30,93
78,51,88,67,26,62,96,66,43,67,92,85,84,48,55,74,74,19,64,84,68,50,78,16,12,35,45,33,81,47,25,27,93,69,59,37,51,51,69,36,62,48,55,30,0,78
0,80,95,99,76,10,99,17,56,94,100,15,95,18,75,85,32,47,26,94,44,96,32,14,69,36,55,62,73,28,46,10,32,12,92,53,30,54,71,47,83,99,47,93,78,0
