69
59,99,19,86,81,37,81,47,42,66,24,96,77,44,24,46,65,52,75,23,51,20,32,0,90,72,77,64,15,91,26,57,99,17,30,71,79,78,79,82,65,63,28,83,55,64,79,11,50,12,61,59,63,80,70,41,59,51,80,32,63,11,61,26,15,68,93,91,28,66,59
26,18,99,13,63,21,15,16,90,14,80,59,71,29,91,44,88,96,82,20,22,88,81,90,0,24,45,15,50,67,46,97,39,33,96,15,95,41,26,48,60,62,56,65,51,96,44,50,29,62,72,73,53,33,35,16,19,43,42,92,34,80,85,89,67,85,93,77,16,94,26
75,66,59,96,95,41,45,84,67,86,26,27,92,23,90,36,89,41,58,32,76,76,15,72,24,0,53,95,98,38,39,97,89,28,29,94,92,62,26,12,11,81,72,44,82,97,57,60,85,99,79,16,55,99,82,78,79,99,26,10,90,19,95,59,74,56,65,33,23,91,75
82,34,85,54,23,91,59,85,36,94,57,52,28,19,72,34,28,71,93,13,29,44,13,77,45,53,0,28,70,58,64,26,62,69,74,57,59,17,21,12,48,68,53,15,57,76,22,65,14,76,54,41,16,67,85,60,41,92,98,84,27,26,88,43,90,57,54,44,62,60,82
65,20,64,16,20,76,53,18,40,28,63,58,35,17,83,40,19,59,40,13,22,12,86,64,15,95,28,0,12,63,18,39,61,50,70,68,79,69,28,21,63,74,49,23,89,20,29,32,11,89,20,36,42,68,28,57,56,80,31,46,86,43,83,37,12,29,55,43,43,59,65
59,35,30,68,85,31,28,34,28,15,21,61,100,67,90,94,50,47,98,22,28,62,98,15,50,98,70,12,0,19,92,11,14,34,28,48,83,30,35,27,35,47,51,24,26,76,97,53,82,86,35,43,94,94,76,63,23,97,46,11,37,67,35,62,11,87,54,39,92,84,59
81,99,78,69,92,37,17,76,32,23,17,77,62,79,88,92,66,94,35,45,26,49,97,91,67,38,58,63,19,0,11,12,38,56,11,61,13,83,35,91,68,72,95,17,88,26,89,26,91,27,26,54,50,40,98,100,43,55,63,99,35,98,49,78,100,11,75,28,74,57,81
92,43,38,19,57,15,85,94,30,76,90,89,25,41,42,86,59,20,26,30,12,55,81,26,46,39,64,18,92,11,0,11,19,81,57,89,61,51,72,18,15,73,90,66,48,75,38,78,65,84,66,52,78,43,48,85,62,30,10,30,74,36,67,41,19,76,14,53,61,16,92
53,25,22,13,47,10,15,80,100,45,58,94,62,49,40,85,86,32,66,40,19,54,83,57,97,97,26,39,11,12,11,0,66,50,98,83,56,66,42,59,80,10,45,54,19,32,96,51,26,23,76,13,31,86,68,18,97,77,66,64,54,55,45,11,25,53,33,87,64,88,53
45,83,71,27,73,99,76,21,96,11,30,95,91,100,48,48,53,56,82,70,47,10,22,99,39,89,62,61,14,38,19,66,0,85,56,92,14,56,71,34,60,44,72,34,87,30,62,90,88,93,70,18,36,97,37,43,21,81,71,63,73,36,75,12,69,76,79,50,78,27,45
73,92,44,32,70,77,48,26,33,18,13,33,46,41,82,19,46,10,63,60,70,76,79,17,33,28,69,50,34,56,81,50,85,0,33,67,80,97,23,91,70,99,86,26,16,96,89,48,100,37,13,21,23,42,100,52,80,88,77,48,76,81,55,52,23,65,21,11,71,52,73
96,83,50,18,11,51,85,26,15,89,44,24,78,27,26,54,15,13,43,55,42,12,12,30,96,29,74,70,28,11,57,98,56,33,0,91,18,62,38,37,22,41,75,90,37,76,86,45,96,22,24,67,77,88,49,24,45,10,21,98,42,77,58,24,88,14,59,10,55,18,96
91,100,39,67,89,64,68,33,13,32,95,29,67,46,80,32,43,25,97,80,87,99,63,71,15,94,57,68,48,61,89,83,92,67,91,0,95,86,90,77,99,100,52,34,26,52,92,98,62,99,86,46,64,96,11,25,96,63,18,97,87,58,40,54,95,70,70,79,31,50,91
69,56,28,22,51,77,55,90,70,66,33,43,21,41,25,99,99,90,23,38,82,78,63,79,95,92,59,79,83,13,61,56,14,80,18,95,0,42,76,97,93,88,68,22,88,49,93,13,80,90,76,21,39,98,58,36,49,69,26,100,14,22,21,64,26,46,71,43,21,28,69
13,33,45,41,50,48,16,14,35,28,22,29,87,74,85,36,38,62,10,36,90,87,78,78,41,62,17,69,30,83,51,66,56,97,62,86,42,0,39,83,91,65,58,98,52,82,74,59,43,100,89,99,68,79,42,44,33,11,53,96,29,42,47,90,32,48,13,48,94,89,13
65,75,97,60,16,73,28,39,43,68,69,81,70,28,29,35,12,52,91,70,66,74,37,79,26,26,21,28,35,35,72,42,71,23,38,90,76,39,0,84,44,60,29,19,68,28,43,48,80,43,75,76,38,19,89,78,16,31,90,66,81,68,36,28,72,76,78,25,46,88,65
99,95,53,78,20,74,61,74,10,94,15,42,68,24,78,75,47,60,45,21,39,37,43,82,48,12,12,21,27,91,18,59,34,91,37,77,97,83,84,0,75,25,85,49,36,94,89,31,22,77,38,11,47,73,61,37,58,77,37,14,18,57,97,69,88,76,84,14,69,26,99
86,55,35,75,31,82,45,49,41,46,43,35,77,42,96,90,62,79,10,74,35,76,92,65,60,11,48,63,35,68,15,80,60,70,22,99,93,91,44,75,0,93,57,12,14,49,32,56,79,76,61,66,78,54,97,76,11,85,51,66,46,73,38,88,58,52,72,81,65,17,86
75,69,70,43,28,92,29,82,17,85,12,77,65,77,54,89,90,34,38,54,50,75,38,63,62,81,68,74,47,72,73,10,44,99,41,100,88,65,60,25,93,0,99,100,41,47,16,77,94,83,66,47,78,89,15,100,30,20,40,62,74,100,28,13,71,73,60,83,16,58,75
65,75,18,35,19,56,72,95,99,90,82,78,82,86,80,77,43,34,11,70,93,57,49,28,56,72,53,49,51,95,90,45,72,86,75,52,68,58,29,85,57,99,0,13,29,12,39,72,93,38,84,90,52,72,64,34,38,72,55,36,72,80,56,94,11,83,25,76,61,56,65
92,67,92,13,97,41,21,35,27,51,13,92,100,21,74,58,79,66,82,36,78,10,74,83,65,44,15,23,24,17,66,54,34,26,90,34,22,98,19,49,12,100,13,0,73,26,79,19,32,18,70,17,35,40,71,55,54,78,78,66,71,41,82,51,28,59,19,50,83,43,92
44,35,39,79,31,38,82,16,93,21,87,92,25,88,88,24,32,27,97,99,17,28,95,55,51,82,57,89,26,88,48,19,87,16,37,26,88,52,68,36,14,41,29,73,0,27,96,18,19,83,59,96,59,40,90,62,99,37,96,68,51,42,25,35,46,32,40,44,87,37,44
13,22,36,89,70,84,72,58,46,92,45,43,21,44,95,90,76,74,93,61,48,55,43,64,96,97,76,20,76,26,75,32,30,96,76,52,49,82,28,94,49,47,12,26,27,0,15,79,19,92,21,86,69,55,100,94,37,47,15,33,44,64,95,22,45,93,14,62,97,68,13
35,70,95,89,55,45,67,22,30,39,35,31,76,97,71,74,69,100,15,88,67,77,32,79,44,57,22,29,97,89,38,96,62,89,86,92,93,74,43,89,32,16,39,79,96,15,0,53,25,69,72,71,92,51,37,49,61,86,56,79,99,74,90,64,49,89,85,82,66,37,35
35,15,14,36,30,36,100,37,19,70,89,82,42,77,94,51,85,39,62,65,91,63,53,11,50,60,65,32,53,26,78,51,90,48,45,98,13,59,48,31,56,77,72,19,18,79,53,0,36,79,68,76,12,54,20,26,38,40,94,69,35,53,42,100,75,37,37,100,28,77,35
43,79,87,13,95,45,49,45,30,53,81,13,44,17,60,89,76,15,69,81,34,72,20,50,29,85,14,11,82,91,65,26,88,100,96,62,80,43,80,22,79,94,93,32,19,19,25,36,0,83,56,76,89,18,84,96,52,86,35,66,38,98,65,20,93,23,15,48,98,50,43
31,43,84,21,12,38,52,26,75,35,29,44,27,42,80,59,56,66,73,61,77,91,16,12,62,99,76,89,86,27,84,23,93,37,22,99,90,100,43,77,76,83,38,18,83,92,69,79,83,0,63,96,97,13,52,94,47,50,78,35,91,49,51,61,81,90,18,85,18,64,31
30,38,100,83,16,79,31,57,87,17,11,51,81,83,24,100,18,96,78,51,38,86,87,61,72,79,54,20,35,26,66,76,70,13,24,86,76,89,75,38,61,66,84,70,59,21,72,68,56,63,0,19,29,92,14,58,20,19,56,84,66,41,21,83,87,95,27,87,35,73,30
91,79,82,34,97,44,79,42,88,39,41,28,35,86,71,15,87,50,12,84,16,76,84,59,73,16,41,36,43,54,52,13,18,21,67,46,21,99,76,11,66,47,90,17,96,86,71,76,76,96,19,0,53,50,28,17,29,52,20,86,71,31,94,36,29,74,100,97,71,18,91
42,51,45,30,81,80,62,15,70,32,98,63,78,29,96,32,46,53,50,87,30,89,52,63,53,55,16,42,94,50,78,31,36,23,77,64,39,68,38,47,78,78,52,35,59,69,92,12,89,97,29,53,0,92,82,17,30,10,47,100,66,70,57,14,88,14,40,32,26,18,42
45,85,29,98,33,35,30,60,78,90,94,84,36,11,45,70,60,50,50,69,19,32,17,80,33,99,67,68,94,40,43,86,97,42,88,96,98,79,19,73,54,89,72,40,40,55,51,54,18,13,92,50,92,0,68,56,80,14,51,44,53,65,77,97,78,45,80,84,17,39,45
81,33,89,30,76,92,100,94,74,73,43,37,49,16,43,52,26,78,10,90,36,59,15,70,35,82,85,28,76,98,48,68,37,100,49,11,58,42,89,61,97,15,64,71,90,100,37,20,84,52,14,28,82,68,0,60,16,99,58,40,55,47,84,11,95,39,23,83,63,60,81
36,10,30,20,54,36,37,30,87,88,96,28,73,57,56,37,24,72,46,83,73,36,56,41,16,78,60,57,63,100,85,18,43,52,24,25,36,44,78,37,76,100,34,55,62,94,49,26,96,94,58,17,17,56,60,0,87,22,62,95,87,13,69,92,18,83,68,95,82,82,36
12,97,21,63,10,11,55,33,83,57,11,82,87,36,77,58,12,79,45,32,58,75,80,59,19,79,41,56,23,43,62,97,21,80,45,96,49,33,16,58,11,30,38,54,99,37,61,38,52,47,20,29,30,80,16,87,0,77,14,20,81,73,17,59,61,32,100,99,67,93,12
21,53,26,78,24,41,45,57,10,66,19,40,11,48,94,94,22,90,26,68,100,38,98,51,43,99,92,80,97,55,30,77,81,88,10,63,69,11,31,77,85,20,72,78,37,47,86,40,86,50,19,52,10,14,99,22,77,0,36,15,69,73,57,24,69,68,90,56,76,59,21
84,86,94,42,98,34,45,98,56,40,29,99,78,37,36,43,45,96,24,14,32,63,43,80,42,26,98,31,46,63,10,66,71,77,21,18,26,53,90,37,51,40,55,78,96,15,56,94,35,78,56,20,47,51,58,62,14,36,0,55,85,32,70,93,52,88,45,83,51,82,84
36,42,20,82,80,41,47,22,20,48,46,63,75,82,11,79,100,84,65,33,93,95,75,32,92,10,84,46,11,99,30,64,63,48,98,97,100,96,66,14,66,62,36,66,68,33,79,69,66,35,84,86,100,44,40,95,20,15,55,0,44,13,100,64,92,15,76,81,71,21,36
69,57,79,92,97,29,33,88,52,94,63,80,75,28,66,38,47,45,30,56,98,45,56,63,34,90,27,86,37,35,74,54,73,76,42,87,14,29,81,18,46,74,72,71,51,44,99,35,38,91,66,71,66,53,55,87,81,69,85,44,0,25,31,48,24,97,71,91,97,55,69
95,95,44,13,96,62,46,96,26,17,86,83,36,39,41,14,18,67,89,58,56,61,64,11,80,19,26,43,67,98,36,55,36,81,77,58,22,42,68,57,73,100,80,41,42,64,74,53,98,49,41,31,70,65,47,13,73,73,32,13,25,0,83,77,100,37,46,92,66,69,95
20,64,54,23,25,81,41,97,66,76,52,62,15,63,70,44,17,90,17,37,16,40,77,61,85,95,88,83,35,49,67,45,75,55,58,40,21,47,36,97,38,28,56,82,25,95,90,42,65,51,21,94,57,77,84,69,17,57,70,100,31,83,0,27,58,57,63,99,27,59,20
72,89,25,34,19,86,25,40,24,91,76,41,33,60,57,38,29,34,36,47,96,36,98,26,89,59,43,37,62,78,41,11,12,52,24,54,64,90,28,69,88,13,94,51,35,22,64,100,20,61,83,36,14,97,11,92,59,24,93,64,48,77,27,0,25,18,72,95,76,51,72
50,68,93,68,54,98,67,84,47,68,76,89,75,45,93,10,45,46,66,62,77,99,22,15,67,74,90,12,11,100,19,25,69,23,88,95,26,32,72,88,58,71,11,28,46,45,49,75,93,81,87,29,88,78,95,18,61,69,52,92,24,100,58,25,0,22,45,41,16,12,50
93,46,37,10,75,20,99,21,61,48,27,84,79,52,45,29,11,32,20,35,31,72,32,68,85,56,57,29,87,11,76,53,76,65,14,70,46,48,76,76,52,73,83,59,32,93,89,37,23,90,95,74,14,45,39,83,32,68,88,15,97,37,57,18,22,0,13,52,85,68,93
19,21,54,23,40,60,69,75,43,43,91,77,62,77,30,96,46,96,13,86,94,42,16,93,93,65,54,55,54,75,14,33,79,21,59,70,71,13,78,84,72,60,25,19,40,14,85,37,15,18,27,100,40,80,23,68,100,90,45,76,71,46,63,72,45,13,0,99,76,74,19
11,14,43,36,84,34,66,36,81,97,22,78,72,11,28,21,54,94,79,43,91,75,18,91,77,33,44,43,39,28,53,87,50,11,10,79,43,48,25,14,81,83,76,50,44,62,82,100,48,85,87,97,32,84,83,95,99,56,83,81,91,92,99,95,41,52,99,0,82,73,11
27,15,96,33,76,100,29,10,14,77,97,89,70,84,76,90,61,49,23,33,90,94,18,28,16,23,62,43,92,74,61,64,78,71,55,31,21,94,46,69,65,16,61,83,87,97,66,28,98,18,35,71,26,17,63,82,67,76,51,71,97,66,27,76,16,85,76,82,0,59,27
67,34,14,39,21,71,27,19,19,78,32,14,52,99,69,74,73,86,69,100,11,75,46,66,94,91,60,59,84,57,16,88,27,52,18,50,28,89,88,26,17,58,56,43,37,68,37,77,50,64,73,18,18,39,60,82,93,59,82,21,55,69,59,51,12,68,74,73,59,0,67
0,75,65,82,29,28,35,90,24,87,37,12,49,93,67,80,51,100,51,35,87,64,88,59,26,75,82,65,59,81,92,53,45,73,96,91,69,13,65,99,86,75,65,92,44,13,35,35,43,31,30,91,42,45,81,36,12,21,84,36,69,95,20,72,50,93,19,11,27,67,0
