70
36,40,18,93,45,70,74,65,81,59,63,31,10,91,29,25,82,0,49,77,54,30,60,88,21,26,12,82,99,56,27,64,60,25,46,97,31,16,84,30,82,74,34,88,72,32,32,84,58,10,49,82,54,53,26,25,47,25,38,39,14,59,28,24,82,50,85,35,31,93,16,36
97,67,35,80,21,34,65,42,57,75,88,99,33,60,56,83,26,49,0,20,65,93,49,44,13,24,89,71,100,87,46,47,17,15,37,46,38,12,41,20,58,57,41,31,55,46,21,82,75,29,43,49,41,37,95,98,31,32,79,35,61,41,93,15,94,32,19,13,26,67,92,97
47,19,26,12,26,92,54,57,81,77,53,29,12,51,82,10,82,77,20,0,100,13,63,95,93,46,16,90,73,55,52,93,25,62,27,54,42,30,90,51,36,51,38,83,50,93,31,97,32,14,46,75,22,34,29,85,40,33,92,97,78,99,61,99,10,67,33,65,57,78,89,47
100,96,51,19,24,42,36,20,29,80,69,33,25,26,38,73,39,54,65,100,0,23,32,36,14,58,85,49,99,89,60,66,100,60,27,14,71,11,53,32,38,35,89,78,12,41,75,41,42,39,13,87,99,94,64,27,51,72,23,59,57,21,92,92,10,49,56,57,49,85,23,100
77,90,49,97,15,35,22,52,24,12,11,73,81,39,100,66,20,30,93,13,23,0,41,80,82,59,16,27,72,17,64,98,40,49,38,35,49,16,16,54,77,59,59,14,10,15,34,46,40,31,98,75,29,45,22,67,89,98,87,90,27,69,17,89,81,13,65,38,68,42,94,77
92,89,50,85,99,53,79,54,89,28,94,63,19,79,85,74,80,60,49,63,32,41,0,99,26,31,21,88,61,97,64,93,35,82,79,77,40,39,64,98,58,65,52,83,89,14,67,23,92,57,22,94,29,16,60,51,61,45,64,85,62,30,89,89,70,35,72,97,35,28,46,92
14,53,15,26,74,78,79,48,36,37,67,79,56,66,98,46,76,88,44,95,36,80,99,0,84,78,41,52,25,45,61,73,58,50,53,46,33,50,35,91,66,56,91,55,75,36,80,15,74,27,13,53,80,92,93,79,88,69,28,82,89,49,65,34,88,46,37,76,59,45,30,14
20,19,50,100,12,56,97,76,59,97,19,63,27,63,17,36,45,21,13,93,14,82,26,84,0,93,51,64,61,13,29,87,73,29,82,30,25,48,83,14,79,98,81,18,92,20,68,29,85,90,94,61,16,90,18,43,32,85,76,15,30,39,34,25,46,16,90,100,10,56,36,20
92,75,53,25,62,95,82,33,16,94,25,22,70,23,77,79,98,26,24,46,58,59,31,78,93,0,61,97,49,70,45,29,34,67,45,17,14,26,77,25,47,52,68,92,75,56,85,23,60,83,67,64,56,47,60,45,93,91,11,62,99,17,59,65,31,86,48,33,46,85,65,92
73,81,58,56,44,51,43,39,97,91,43,89,48,19,79,100,49,12,89,16,85,16,21,41,51,61,0,59,98,79,14,26,74,85,98,13,52,93,16,28,17,93,74,16,22,92,26,99,39,19,10,63,94,23,97,35,67,58,15,67,67,12,70,100,95,17,68,85,45,26,25,73
18,47,66,10,44,84,25,15,65,58,95,53,94,43,39,82,37,82,71,90,49,27,88,52,64,97,59,0,94,16,71,42,48,63,32,27,100,19,56,85,33,97,10,29,39,27,13,22,91,13,65,43,31,80,56,20,96,18,46,41,79,72,51,100,99,48,60,51,25,73,57,18
41,31,99,99,43,74,12,21,25,98,33,19,47,89,83,18,79,99,100,73,99,72,61,25,61,49,98,94,0,40,66,11,21,16,39,20,40,78,37,67,64,66,65,16,26,52,39,45,100,19,74,73,10,97,72,45,83,92,14,38,30,87,56,33,24,100,40,35,10,58,18,41
29,35,56,50,72,31,42,80,52,78,72,53,88,56,29,34,95,56,87,55,89,17,97,45,13,70,79,16,40,0,27,38,41,62,55,91,81,97,13,48,26,89,16,100,31,90,92,34,82,78,13,39,87,53,30,88,54,40,70,54,39,24,95,95,20,65,38,17,58,21,20,29
93,63,80,69,75,19,63,56,59,92,42,98,98,87,69,86,14,27,46,52,60,64,64,61,29,45,14,71,66,27,0,96,12,46,51,49,71,28,61,20,80,61,58,26,23,56,48,59,83,85,77,62,70,61,22,96,72,50,65,41,97,77,99,25,60,50,23,97,79,37,24,93
82,33,26,19,91,39,83,34,71,55,70,92,26,17,57,13,58,64,47,93,66,98,93,73,87,29,26,42,11,38,96,0,67,29,43,18,86,41,23,99,51,48,23,67,10,12,61,16,71,27,92,11,25,32,63,73,37,33,68,91,100,25,89,99,50,62,79,37,68,98,50,82
16,39,63,19,70,98,44,81,92,15,31,27,53,62,73,97,10,60,17,25,100,40,35,58,73,34,74,48,21,41,12,67,0,58,47,94,30,58,48,88,70,93,83,57,13,85,59,77,37,11,76,74,54,76,77,96,84,75,62,60,30,59,36,63,22,19,63,31,68,73,59,16
42,91,11,61,38,89,31,33,34,92,21,89,44,25,97,57,98,25,15,62,60,49,82,50,29,67,85,63,16,62,46,29,58,0,76,95,77,58,61,39,54,95,33,57,62,86,55,36,100,30,33,19,20,92,79,35,100,58,81,79,86,91,23,29,77,64,74,51,23,70,21,42
24,29,34,28,89,80,29,84,60,35,60,26,45,49,76,45,36,46,37,27,27,38,79,53,82,45,98,32,39,55,51,43,47,76,0,12,99,77,49,49,67,50,75,89,68,79,68,68,38,24,65,14,11,84,59,46,55,14,55,11,10,85,38,19,43,87,16,87,16,76,69,24
75,15,100,38,80,78,76,17,75,88,33,23,80,45,60,91,82,97,46,54,14,35,77,46,30,17,13,27,20,91,49,18,94,95,12,0,43,17,35,26,57,70,96,40,46,57,17,31,71,52,67,38,46,14,16,73,81,42,12,89,68,97,66,19,53,22,45,74,26,57,19,75
80,85,55,55,27,96,30,70,87,93,26,100,29,26,30,32,89,31,38,42,71,49,40,33,25,14,52,100,40,81,71,86,30,77,99,43,0,91,57,89,53,97,55,83,100,51,22,58,82,63,22,51,47,16,13,13,86,53,92,89,87,32,53,46,57,91,88,57,40,71,91,80
31,37,14,63,65,11,37,88,87,95,43,54,57,95,22,65,77,16,12,30,11,16,39,50,48,26,93,19,78,97,28,41,58,58,77,17,91,0,100,31,23,98,22,21,21,93,19,85,43,11,71,72,92,76,98,26,100,34,79,90,78,58,98,69,100,61,71,51,79,68,69,31
30,38,35,44,51,26,56,58,18,67,32,82,32,97,72,52,90,84,41,90,53,16,64,35,83,77,16,56,37,13,61,23,48,61,49,35,57,100,0,57,46,82,32,86,89,62,57,40,17,20,87,95,35,41,42,74,34,13,80,70,15,93,16,20,91,69,46,73,25,31,16,30
94,69,41,17,51,69,14,37,52,71,24,90,42,93,17,61,72,30,20,51,32,54,98,91,14,25,28,85,67,48,20,99,88,39,49,26,89,31,57,0,76,59,23,27,50,24,24,56,77,55,46,76,68,27,31,64,13,94,23,44,78,92,34,54,79,21,91,60,34,15,41,94
85,84,64,66,79,65,92,44,31,16,52,78,93,58,25,33,90,82,58,36,38,77,58,66,79,47,17,33,64,26,80,51,70,54,67,57,53,23,46,76,0,36,17,90,58,59,43,19,23,29,42,90,25,20,90,41,79,26,22,74,29,24,71,40,67,76,92,88,10,26,99,85
13,24,10,91,56,86,59,18,98,56,73,33,14,46,54,73,82,74,57,51,35,59,65,56,98,52,93,97,66,89,61,48,93,95,50,70,97,98,82,59,36,0,84,91,58,12,51,10,82,47,78,94,81,21,50,78,90,97,75,60,73,24,31,53,19,71,21,57,12,73,57,13
93,37,48,13,79,46,62,78,11,18,35,88,62,93,48,89,80,34,41,38,89,59,52,91,81,68,74,10,65,16,58,23,83,33,75,96,55,22,32,23,17,84,0,40,95,27,97,13,22,45,65,11,46,23,78,56,13,40,29,41,37,54,91,55,47,68,46,76,66,63,61,93
18,86,22,17,13,97,53,38,46,29,97,54,57,74,25,53,20,88,31,83,78,14,83,55,18,92,16,29,16,100,26,67,57,57,89,40,83,21,86,27,90,91,40,0,86,20,75,51,61,49,76,52,16,62,90,70,10,39,18,80,29,19,92,73,22,83,74,81,61,35,92,18
51,18,58,71,100,37,22,77,13,46,57,72,61,44,50,50,76,72,55,50,12,10,89,75,92,75,22,39,26,31,23,10,13,62,68,46,100,21,89,50,58,58,95,86,0,40,72,49,30,12,21,19,68,31,100,55,55,20,51,31,69,56,11,93,90,47,83,51,35,89,88,51
62,74,79,84,95,49,20,76,22,20,41,87,88,56,41,17,56,32,46,93,41,15,14,36,20,56,92,27,52,90,56,12,85,86,79,57,51,93,62,24,59,12,27,20,40,0,83,40,39,71,53,33,64,26,34,60,19,31,39,97,22,23,62,90,38,59,82,40,33,72,31,62
97,34,28,20,52,85,19,44,35,95,98,88,95,48,89,53,99,32,21,31,75,34,67,80,68,85,26,13,39,92,48,61,59,55,68,17,22,19,57,24,43,51,97,75,72,83,0,11,64,40,21,83,71,51,46,70,11,12,87,26,90,53,20,89,15,20,14,47,25,54,52,97
15,69,69,30,86,14,66,38,63,100,59,51,17,50,73,29,28,84,82,97,41,46,23,15,29,23,99,22,45,34,59,16,77,36,68,31,58,85,40,56,19,10,13,51,49,40,11,0,27,83,57,15,46,13,34,76,98,17,32,22,45,20,90,37,24,41,45,95,47,57,67,15
50,21,99,96,64,27,86,49,22,72,65,58,74,41,12,70,61,58,75,32,42,40,92,74,85,60,39,91,100,82,83,71,37,100,38,71,82,43,17,77,23,82,22,61,30,39,64,27,0,34,87,29,64,63,66,44,95,12,37,90,97,100,33,35,52,22,64,55,43,43,31,50
46,23,16,59,56,56,58,37,40,56,36,54,92,42,25,94,92,10,29,14,39,31,57,27,90,83,19,13,19,78,85,27,11,30,24,52,63,11,20,55,29,47,45,49,12,71,40,83,34,0,49,72,22,10,59,90,73,25,38,12,67,49,71,58,11,27,44,13,51,19,17,46
35,93,94,91,67,91,10,58,30,62,83,29,35,30,25,46,19,49,43,46,13,98,22,13,94,67,10,65,74,13,77,92,76,33,65,67,22,71,87,46,42,78,65,76,21,53,21,57,87,49,0,86,75,54,52,53,80,72,56,55,23,55,28,27,98,30,60,80,91,75,99,35
99,77,14,26,30,66,91,38,12,27,43,49,98,52,21,30,30,82,49,75,87,75,94,53,61,64,63,43,73,39,62,11,74,19,14,38,51,72,95,76,90,94,11,52,19,33,83,15,29,72,86,0,55,46,27,53,79,26,53,38,42,86,76,79,80,49,89,24,60,32,75,99
11,81,29,43,32,99,89,17,83,96,71,61,95,17,100,41,79,54,41,22,99,29,29,80,16,56,94,31,10,87,70,25,54,20,11,46,47,92,35,68,25,81,46,16,68,64,71,46,64,22,75,55,0,24,38,54,94,55,54,53,71,74,27,84,74,82,76,88,11,53,31,11
98,56,100,54,42,50,21,52,99,46,56,83,14,37,58,83,64,53,37,34,94,45,16,92,90,47,23,80,97,53,61,32,76,92,84,14,16,76,41,27,20,21,23,62,31,26,51,13,63,10,54,46,24,0,60,79,76,92,60,52,22,39,31,28,62,54,72,46,14,14,19,98
78,20,12,11,81,58,99,42,39,77,76,21,16,72,61,93,40,26,95,29,64,22,60,93,18,60,97,56,72,30,22,63,77,79,59,16,13,98,42,31,90,50,78,90,100,34,46,34,66,59,52,27,38,60,0,62,10,61,63,27,94,70,89,66,48,81,33,47,23,46,58,78
97,24,53,77,12,42,83,57,83,73,14,90,100,77,87,78,82,25,98,85,27,67,51,79,43,45,35,20,45,88,96,73,96,35,46,73,13,26,74,64,41,78,56,70,55,60,70,76,44,90,53,53,54,79,62,0,64,13,20,33,17,25,50,73,15,86,80,14,29,68,27,97
38,51,88,10,16,41,39,71,100,72,85,10,77,86,74,37,67,47,31,40,51,89,61,88,32,93,67,96,83,54,72,37,84,100,55,81,86,100,34,13,79,90,13,10,55,19,11,98,95,73,80,79,94,76,10,64,0,16,78,56,43,77,22,16,35,18,83,33,88,96,79,38
90,70,78,49,35,56,46,98,52,42,93,24,38,46,13,32,64,25,32,33,72,98,45,69,85,91,58,18,92,40,50,33,75,58,14,42,53,34,13,94,26,97,40,39,20,31,12,17,12,25,72,26,55,92,61,13,16,0,54,77,20,27,11,22,23,32,58,25,39,100,76,90
42,37,19,38,64,27,88,98,65,52,23,53,38,16,86,70,32,38,79,92,23,87,64,28,76,11,15,46,14,70,65,68,62,81,55,12,92,79,80,23,22,75,29,18,51,39,87,32,37,38,56,53,54,60,63,20,78,54,0,41,12,45,20,29,57,80,58,35,76,22,72,42
66,20,46,56,60,99,27,66,42,65,43,52,14,86,71,34,30,39,35,97,59,90,85,82,15,62,67,41,38,54,41,91,60,79,11,89,89,90,70,44,74,60,41,80,31,97,26,22,90,12,55,38,53,52,27,33,56,77,41,0,99,57,31,80,44,97,100,32,46,57,31,66
42,88,85,12,62,71,10,54,21,53,94,16,46,90,34,99,53,14,61,78,57,27,62,89,30,99,67,79,30,39,97,100,30,86,10,68,87,78,15,78,29,73,37,29,69,22,90,45,97,67,23,42,71,22,94,17,43,20,12,99,0,99,18,95,64,47,66,63,63,76,63,42
78,22,88,100,52,13,11,87,34,17,66,94,94,99,80,55,93,59,41,99,21,69,30,49,39,17,12,72,87,24,77,25,59,91,85,97,32,58,93,92,24,24,54,19,56,23,53,20,100,49,55,86,74,39,70,25,77,27,45,57,99,0,79,30,73,61,52,76,89,50,75,78
78,93,63,100,14,31,50,69,44,22,60,36,75,46,81,82,26,28,93,61,92,17,89,65,34,59,70,51,56,95,99,89,36,23,38,66,53,98,16,34,71,31,91,92,11,62,20,90,33,71,28,76,27,31,89,50,22,11,20,31,18,79,0,20,73,15,54,62,32,57,65,78
18,82,73,77,82,87,13,50,63,51,96,11,65,40,82,94,18,24,15,99,92,89,89,34,25,65,100,100,33,95,25,99,63,29,19,19,46,69,20,54,40,53,55,73,93,90,89,37,35,58,27,79,84,28,66,73,16,22,29,80,95,30,20,0,81,50,22,37,35,90,99,18
14,87,46,52,18,99,100,49,22,22,46,59,81,54,51,72,17,82,94,10,10,81,70,88,46,31,95,99,24,20,60,50,22,77,43,53,57,100,91,79,67,19,47,22,90,38,15,24,52,11,98,80,74,62,48,15,35,23,57,44,64,73,73,81,0,53,59,71,67,80,65,14
67,27,53,86,71,71,11,82,75,24,14,32,79,49,90,98,81,50,32,67,49,13,35,46,16,86,17,48,100,65,50,62,19,64,87,22,91,61,69,21,76,71,68,83,47,59,20,41,22,27,30,49,82,54,81,86,18,32,80,97,47,61,15,50,53,0,71,75,91,14,28,67
72,80,95,14,45,32,93,26,62,63,85,87,85,19,12,95,32,85,19,33,56,65,72,37,90,48,68,60,40,38,23,79,63,74,16,45,88,71,46,91,92,21,46,74,83,82,14,45,64,44,60,89,76,72,33,80,83,58,58,100,66,52,54,22,59,71,0,48,54,59,95,72
38,61,30,58,73,26,47,91,42,70,45,94,52,75,70,78,37,35,13,65,57,38,97,76,100,33,85,51,35,17,97,37,31,51,87,74,57,51,73,60,88,57,76,81,51,40,47,95,55,13,80,24,88,46,47,14,33,25,35,32,63,76,62,37,71,75,48,0,56,80,27,38
67,17,19,48,41,17,51,46,12,95,29,10,87,82,48,85,55,31,26,57,49,68,35,59,10,46,45,25,10,58,79,68,68,23,16,26,40,79,25,34,10,12,66,61,35,33,25,47,43,51,91,60,11,14,23,29,88,39,76,46,63,89,32,35,67,91,54,56,0,54,38,67
59,52,61,84,67,40,77,52,98,43,70,42,63,45,39,61,12,93,67,78,85,42,28,45,56,85,26,73,58,21,37,98,73,70,76,57,71,68,31,15,26,73,63,35,89,72,54,57,43,19,75,32,53,14,46,68,96,100,22,57,76,50,57,90,80,14,59,80,54,0,12,59
15,30,65,27,37,37,65,40,13,47,80,94,15,22,43,87,29,16,92,89,23,94,46,30,36,65,25,57,18,20,24,50,59,21,69,19,91,69,16,41,99,57,61,92,88,31,52,67,31,17,99,75,31,19,58,27,79,76,72,31,63,75,65,99,65,28,95,27,38,12,0,15
0,49,60,64,80,82,49,49,47,46,95,97,28,73,21,52,83,36,97,47,100,77,92,14,20,92,73,18,41,29,93,82,16,42,24,75,80,31,30,94,85,13,93,18,51,62,97,15,50,46,35,99,11,98,78,97,38,90,42,66,42,78,78,18,14,67,72,38,67,59,15,0
