53
90,67,19,100,84,95,24,11,48,90,56,0,81,15,50,84,64,89,73,53,59,51,16,27,67,98,68,56,32,69,86,58,53,61,23,13,14,31,34,82,16,28,53,63,17,98,38,49,58,99,14,23,74,78,90
92,54,40,72,19,15,33,41,41,64,88,81,0,45,13,69,21,88,82,80,21,47,85,81,63,13,96,81,65,17,52,37,45,77,67,61,19,60,68,36,82,45,72,54,15,30,60,82,26,65,72,55,25,94,92
10,28,68,70,95,71,73,79,30,59,45,15,45,0,45,67,16,69,13,78,33,82,26,58,75,50,43,71,24,85,85,14,89,97,78,87,49,24,38,68,15,12,88,92,36,34,76,20,41,99,96,73,45,54,10
13,20,47,41,77,29,94,72,49,92,20,50,13,45,0,82,95,74,98,38,56,100,17,59,68,85,100,83,93,31,11,89,53,83,30,75,55,81,84,64,33,93,18,53,86,91,66,53,63,98,95,60,81,65,13
95,15,78,23,86,42,46,56,46,67,29,84,69,67,82,0,12,45,96,95,73,72,99,67,24,92,94,12,80,21,79,79,37,55,73,12,27,25,21,83,29,75,73,22,13,61,82,97,53,94,88,98,55,74,95
10,92,87,52,98,63,31,22,44,69,98,64,21,16,95,12,0,73,18,62,11,30,85,51,21,37,25,52,29,98,80,29,78,84,92,68,37,30,29,92,72,59,43,69,62,47,26,88,73,88,49,35,72,29,10
43,60,93,68,27,27,27,97,23,79,51,89,88,69,74,45,73,0,65,20,58,34,50,77,53,22,36,100,98,26,37,80,20,54,13,40,23,76,55,100,11,69,36,18,45,88,59,16,63,55,58,67,29,14,43
56,64,37,16,43,11,84,47,25,79,90,73,82,13,98,96,18,65,0,27,43,83,84,39,51,79,29,57,98,30,15,83,74,54,51,71,26,49,75,13,28,22,45,39,12,88,63,44,26,75,90,64,85,16,56
88,72,60,72,42,94,32,33,45,60,40,53,80,78,38,95,62,20,27,0,14,47,77,93,29,29,27,26,97,18,18,94,53,25,64,15,11,16,31,75,89,46,60,36,23,64,47,78,43,46,59,66,53,57,88
99,51,13,70,36,49,18,75,42,53,78,59,21,33,56,73,11,58,43,14,0,76,89,57,72,67,31,86,33,96,59,43,26,43,40,97,23,46,47,55,93,12,81,55,42,55,92,62,49,90,38,76,68,29,99
24,93,94,31,84,41,43,73,68,20,77,51,47,82,100,72,30,34,83,47,76,0,86,100,21,46,12,19,90,46,45,25,37,31,16,15,15,36,17,82,43,95,94,73,24,42,18,83,23,75,12,51,80,55,24
38,42,40,37,10,94,70,59,11,59,76,16,85,26,17,99,85,50,84,77,89,86,0,47,20,75,34,42,89,75,87,83,37,78,56,12,51,68,34,47,34,64,40,77,52,29,78,21,65,54,78,24,80,36,38
56,52,14,85,30,15,84,69,27,25,29,27,81,58,59,67,51,77,39,93,57,100,47,0,61,79,20,14,80,22,52,66,84,65,96,11,42,28,85,79,88,30,84,31,79,88,17,73,42,71,17,25,36,66,56
69,94,52,56,16,31,77,17,94,90,67,67,63,75,68,24,21,53,51,29,72,21,20,61,0,16,91,52,85,65,60,63,69,90,100,20,38,41,12,58,20,72,97,22,11,13,92,71,82,66,77,86,13,16,69
20,50,44,50,36,64,80,70,48,27,42,98,13,50,85,92,37,22,79,29,67,46,75,79,16,0,81,87,42,76,74,28,82,12,99,87,54,15,71,59,83,22,37,30,43,87,36,82,43,14,68,32,16,55,20
79,82,25,75,27,82,83,62,81,57,96,68,96,43,100,94,25,36,29,27,31,12,34,20,91,81,0,54,60,17,94,33,23,65,85,83,85,77,20,22,99,47,92,30,95,77,39,84,61,14,41,71,96,38,79
18,79,84,28,35,27,39,18,53,100,40,56,81,71,83,12,52,100,57,26,86,19,42,14,52,87,54,0,90,53,67,46,67,87,13,54,41,44,69,88,95,73,39,65,43,26,85,90,75,18,59,54,61,43,18
25,54,69,49,11,35,80,10,51,78,37,32,65,24,93,80,29,98,98,97,33,90,89,80,85,42,60,90,0,69,14,66,55,75,40,88,54,96,30,65,49,36,30,11,86,84,80,39,97,11,57,73,67,24,25
43,43,37,14,21,50,97,72,65,60,31,69,17,85,31,21,98,26,30,18,96,46,75,22,65,76,17,53,69,0,39,27,53,21,95,29,67,44,25,98,50,97,80,11,25,20,88,92,41,83,78,86,79,93,43
90,98,91,57,11,62,47,96,47,96,60,86,52,85,11,79,80,37,15,18,59,45,87,52,60,74,94,67,14,39,0,82,56,91,47,28,54,40,31,25,14,60,41,30,74,81,24,82,11,35,81,16,82,27,90
35,22,49,66,71,74,76,95,10,60,12,58,37,14,89,79,29,80,83,94,43,25,83,66,63,28,33,46,66,27,82,0,75,24,17,46,28,14,20,82,54,29,63,67,43,71,57,82,47,95,70,89,37,46,35
18,73,10,22,58,15,53,43,61,81,83,53,45,89,53,37,78,20,74,53,26,37,37,84,69,82,23,67,55,53,56,75,0,59,69,54,60,79,16,32,35,78,17,27,39,45,63,33,72,50,94,84,85,38,18
100,71,44,87,50,94,41,59,75,92,95,61,77,97,83,55,84,54,54,25,43,31,78,65,90,12,65,87,75,21,91,24,59,0,24,35,99,62,78,46,65,53,65,38,12,33,27,68,23,78,16,58,82,81,100
45,24,38,43,100,38,21,82,94,20,56,23,67,78,30,73,92,13,51,64,40,16,56,96,100,99,85,13,40,95,47,17,69,24,0,77,32,81,75,42,51,80,54,29,89,41,10,53,86,13,37,38,34,77,45
10,100,100,18,65,14,43,91,88,57,10,13,61,87,75,12,68,40,71,15,97,15,12,11,20,87,83,54,88,29,28,46,54,35,77,0,39,65,91,15,41,46,51,13,16,67,37,35,81,27,17,48,60,17,10
77,53,11,73,97,92,59,54,39,12,31,14,19,49,55,27,37,23,26,11,23,15,51,42,38,54,85,41,54,67,54,28,60,99,32,39,0,97,86,96,77,36,52,99,65,38,23,69,65,49,30,83,63,89,77
82,61,73,77,28,81,16,41,70,73,79,31,60,24,81,25,30,76,49,16,46,36,68,28,41,15,77,44,96,44,40,14,79,62,81,65,97,0,88,53,99,29,70,14,93,10,24,27,84,24,13,37,96,10,82
37,30,70,100,42,17,53,55,61,73,50,34,68,38,84,21,29,55,75,31,47,17,34,85,12,71,20,69,30,25,31,20,16,78,75,91,86,88,0,46,87,99,77,11,50,52,67,34,56,62,51,46,99,47,37
76,20,25,85,10,18,94,19,43,66,45,82,36,68,64,83,92,100,13,75,55,82,47,79,58,59,22,88,65,98,25,82,32,46,42,15,96,53,46,0,64,71,25,89,64,28,11,52,33,39,41,58,30,41,76
49,61,57,20,26,90,40,46,48,14,54,16,82,15,33,29,72,11,28,89,93,43,34,88,20,83,99,95,49,50,14,54,35,65,51,41,77,99,87,64,0,25,18,27,88,59,55,44,40,62,46,36,62,42,49
29,24,67,56,80,24,20,65,75,12,59,28,45,12,93,75,59,69,22,46,12,95,64,30,72,22,47,73,36,97,60,29,78,53,80,46,36,29,99,71,25,0,10,74,90,61,15,83,33,100,41,100,68,29,29
10,75,16,69,85,27,76,47,68,54,88,53,72,88,18,73,43,36,45,60,81,94,40,84,97,37,92,39,30,80,41,63,17,65,54,51,52,70,77,25,18,10,0,13,88,30,18,34,16,29,45,90,40,18,10
44,89,41,87,54,84,51,49,71,17,87,63,54,92,53,22,69,18,39,36,55,73,77,31,22,30,30,65,11,11,30,67,27,38,29,13,99,14,11,89,27,74,13,0,91,45,17,71,27,85,84,67,43,26,44
61,31,97,19,82,20,80,86,81,23,70,17,15,36,86,13,62,45,12,23,42,24,52,79,11,43,95,43,86,25,74,43,39,12,89,16,65,93,50,64,88,90,88,91,0,60,79,46,40,30,96,30,92,33,61
69,31,38,96,72,19,87,63,25,92,86,98,30,34,91,61,47,88,88,64,55,42,29,88,13,87,77,26,84,20,81,71,45,33,41,67,38,10,52,28,59,61,30,45,60,0,11,67,26,13,47,41,54,59,69
27,81,16,12,75,71,47,77,58,90,34,38,60,76,66,82,26,59,63,47,92,18,78,17,92,36,39,85,80,88,24,57,63,27,10,37,23,24,67,11,55,15,18,17,79,11,0,51,54,50,33,25,34,41,27
18,87,66,46,18,64,24,81,94,28,31,49,82,20,53,97,88,16,44,78,62,83,21,73,71,82,84,90,39,92,82,82,33,68,53,35,69,27,34,52,44,83,34,71,46,67,51,0,65,27,76,87,61,69,18
31,24,44,82,11,54,46,87,40,92,60,58,26,41,63,53,73,63,26,43,49,23,65,42,82,43,61,75,97,41,11,47,72,23,86,81,65,84,56,33,40,33,16,27,40,26,54,65,0,18,79,11,38,37,31
64,90,97,81,55,21,55,31,12,31,70,99,65,99,98,94,88,55,75,46,90,75,54,71,66,14,14,18,11,83,35,95,50,78,13,27,49,24,62,39,62,100,29,85,30,13,50,27,18,0,76,79,94,55,64
74,90,45,43,10,59,97,60,61,38,35,14,72,96,95,88,49,58,90,59,38,12,78,17,77,68,41,59,57,78,81,70,94,16,37,17,30,13,51,41,46,41,45,84,96,47,33,76,79,76,0,85,26,17,74
19,48,10,13,58,26,12,22,27,94,67,23,55,73,60,98,35,67,64,66,76,51,24,25,86,32,71,54,73,86,16,89,84,58,38,48,83,37,46,58,36,100,90,67,30,41,25,87,11,79,85,0,39,22,19
54,31,17,24,94,69,37,37,27,49,76,74,25,45,81,55,72,29,85,53,68,80,80,36,13,16,96,61,67,79,82,37,85,82,34,60,63,96,99,30,62,68,40,43,92,54,34,61,38,94,26,39,0,49,54
70,62,92,98,32,47,100,95,36,77,74,78,94,54,65,74,29,14,16,57,29,55,36,66,16,55,38,43,24,93,27,46,38,81,77,17,89,10,47,41,42,29,18,26,33,59,41,69,37,55,17,22,49,0,70
0,12,95,69,45,94,39,73,54,81,98,90,92,10,13,95,10,43,56,88,99,24,38,56,69,20,79,18,25,43,90,35,18,100,45,10,77,82,37,76,49,29,10,44,61,69,27,18,31,64,74,19,54,70,0
