44
99,12,46,53,18,93,33,16,22,47,50,39,78,14,34,0,41,29,87,68,63,31,20,11,54,30,88,36,96,49,17,24,34,95,82,61,95,62,14,46,12,21,68,90,32,99
99,50,75,90,59,70,37,25,87,31,45,76,95,48,95,41,0,97,18,95,33,48,31,50,79,90,28,71,27,22,77,63,55,20,39,98,63,97,82,78,26,80,35,12,10,99
72,49,56,83,35,12,88,87,52,41,88,75,73,27,55,29,97,0,78,34,16,92,69,28,93,45,70,90,50,61,85,55,74,58,91,95,48,67,46,94,31,31,12,98,28,72
24,16,79,45,63,69,64,62,29,74,66,65,17,92,27,87,18,78,0,34,100,40,20,86,25,73,53,96,89,55,77,50,35,79,83,100,14,12,12,85,35,91,91,10,17,24
57,44,72,38,72,90,81,30,10,53,84,37,67,72,65,68,95,34,34,0,46,98,21,13,44,68,46,77,14,92,73,83,83,75,58,44,56,17,67,35,13,12,42,32,37,57
72,38,69,76,87,73,92,50,41,59,88,60,88,68,84,63,33,16,100,46,0,74,17,44,48,99,54,75,39,40,82,30,83,95,50,34,63,86,16,70,58,50,76,16,41,72
20,80,32,89,89,45,10,32,41,77,70,54,67,51,89,31,48,92,40,98,74,0,18,26,62,78,29,60,16,87,40,50,16,22,27,41,13,72,62,58,47,40,98,17,27,20
98,89,38,71,14,11,75,76,36,73,43,39,27,48,16,20,31,69,20,21,17,18,0,84,65,19,53,73,75,32,59,22,70,30,97,98,95,47,74,67,83,100,14,46,48,98
34,84,85,54,87,14,23,36,71,61,62,63,68,85,99,11,50,28,86,13,44,26,84,0,43,61,52,82,72,80,31,44,48,25,54,66,52,16,34,92,28,99,13,45,55,34
32,18,52,34,92,24,52,19,41,91,79,51,13,42,36,54,79,93,25,44,48,62,65,43,0,68,63,35,95,65,72,69,88,32,79,91,53,19,56,84,31,47,62,42,62,32
69,19,69,42,58,58,91,27,75,24,73,42,80,76,93,30,90,45,73,68,99,78,19,61,68,0,96,82,77,31,61,97,79,79,23,43,35,35,100,93,34,10,58,67,87,69
89,19,46,82,11,100,27,33,90,49,20,33,98,49,34,88,28,70,53,46,54,29,53,52,63,96,0,93,62,70,41,67,24,55,83,17,20,14,45,98,39,51,97,26,76,89
50,81,16,84,72,39,43,45,70,92,65,57,56,56,89,36,71,90,96,77,75,60,73,82,35,82,93,0,68,94,100,59,20,96,70,31,47,46,54,15,90,27,50,82,91,50
67,64,39,40,73,85,51,35,90,27,54,77,52,45,10,96,27,50,89,14,39,16,75,72,95,77,62,68,0,45,37,93,40,23,99,42,19,13,81,68,13,83,31,85,58,67
50,76,69,70,31,53,25,34,86,86,28,16,64,69,73,49,22,61,55,92,40,87,32,80,65,31,70,94,45,0,84,31,37,70,36,97,40,94,36,70,84,58,28,10,91,50
61,39,81,100,73,70,50,91,64,58,67,14,80,18,69,17,77,85,77,73,82,40,59,31,72,61,41,100,37,84,0,62,19,44,88,75,37,64,96,34,13,17,93,25,38,61
83,26,50,30,47,22,26,18,98,20,39,32,57,21,79,24,63,55,50,83,30,50,22,44,69,97,67,59,93,31,62,0,32,55,55,22,99,84,99,54,67,34,88,63,97,83
36,83,39,20,41,34,92,42,31,91,58,11,32,32,18,34,55,74,35,83,83,16,70,48,88,79,24,20,40,37,19,32,0,31,33,40,76,16,68,27,59,35,72,70,30,36
41,64,78,26,52,62,89,100,53,32,79,34,76,92,60,95,20,58,79,75,95,22,30,25,32,79,55,96,23,70,44,55,31,0,17,38,93,62,71,50,82,25,25,52,58,41
77,55,42,16,41,70,61,97,87,79,34,64,66,88,43,82,39,91,83,58,50,27,97,54,79,23,83,70,99,36,88,55,33,17,0,72,15,49,45,89,33,67,93,73,72,77
24,22,16,59,81,51,45,33,19,77,46,57,24,25,36,61,98,95,100,44,34,41,98,66,91,43,17,31,42,97,75,22,40,38,72,0,75,64,20,29,68,54,52,17,74,24
37,85,58,97,96,92,73,31,74,47,25,64,66,58,95,95,63,48,14,56,63,13,95,52,53,35,20,47,19,40,37,99,76,93,15,75,0,42,66,61,78,51,18,62,78,37
44,23,15,69,67,46,66,18,50,53,97,36,52,67,47,62,97,67,12,17,86,72,47,16,19,35,14,46,13,94,64,84,16,62,49,64,42,0,18,52,98,79,66,85,57,44
68,76,68,41,95,37,53,73,22,95,85,84,67,25,14,14,82,46,12,67,16,62,74,34,56,100,45,54,81,36,96,99,68,71,45,20,66,18,0,71,59,93,51,62,32,68
36,36,51,90,49,41,74,87,96,19,53,88,13,52,68,46,78,94,85,35,70,58,67,92,84,93,98,15,68,70,34,54,27,50,89,29,61,52,71,0,63,57,63,25,95,36
44,89,16,88,32,95,95,48,24,92,54,89,88,69,66,12,26,31,35,13,58,47,83,28,31,34,39,90,13,84,13,67,59,82,33,68,78,98,59,63,0,70,96,23,33,44
47,98,91,18,87,61,67,10,95,88,71,59,97,73,94,21,80,31,91,12,50,40,100,99,47,10,51,27,83,58,17,34,35,25,67,54,51,79,93,57,70,0,62,77,78,47
76,37,62,44,55,33,66,76,63,78,50,35,14,77,21,68,35,12,91,42,76,98,14,13,62,58,97,50,31,28,93,88,72,25,93,52,18,66,51,63,96,62,0,90,54,76
47,30,34,99,52,23,78,66,71,51,99,70,94,85,35,90,12,98,10,32,16,17,46,45,42,67,26,82,85,10,25,63,70,52,73,17,62,85,62,25,23,77,90,0,37,47
63,40,42,10,56,84,15,97,64,19,41,29,93,10,45,32,10,28,17,37,41,27,48,55,62,87,76,91,58,91,38,97,30,58,72,74,78,57,32,95,33,78,54,37,0,63
0,91,18,41,20,72,68,26,58,63,89,24,94,29,57,99,99,72,24,57,72,20,98,34,32,69,89,50,67,50,61,83,36,41,77,24,37,44,68,36,44,47,76,47,63,0
