52
49,57,93,57,43,97,97,61,43,56,59,48,88,91,22,16,75,85,27,37,11,18,28,69,27,69,55,17,60,68,39,47,38,0,65,28,52,12,56,48,64,56,85,80,88,97,41,38,32,16,80,90,40,49
87,65,52,63,46,80,86,23,37,15,74,71,53,38,15,56,75,47,11,88,52,15,81,17,22,23,65,12,44,93,11,60,74,65,0,20,49,54,45,70,25,80,17,16,28,22,95,71,96,32,69,11,27,87
74,72,46,67,90,96,82,90,71,34,42,67,39,45,20,21,41,89,24,35,99,34,43,28,38,22,71,89,61,61,85,97,19,28,20,0,57,72,92,88,30,41,48,16,71,17,13,63,34,55,60,48,55,74
43,84,46,33,31,84,47,32,24,30,72,99,54,86,76,91,99,87,74,82,81,80,33,38,90,21,67,42,77,27,38,89,16,52,49,57,0,51,78,73,38,77,50,94,79,11,42,69,80,35,97,52,47,43
73,69,68,36,36,45,75,63,70,36,36,39,28,51,31,11,21,28,15,68,28,14,47,48,98,84,34,29,44,18,27,74,36,12,54,72,51,0,94,81,47,37,62,23,41,13,62,18,38,28,48,75,50,73
82,47,43,34,78,57,23,76,10,15,89,38,36,92,15,21,68,13,44,35,86,89,97,83,91,33,69,27,94,49,78,82,15,56,45,92,78,94,0,91,60,26,89,42,71,99,21,16,43,97,98,59,100,82
51,13,13,64,75,66,65,12,55,19,87,58,49,33,44,86,88,58,60,35,39,45,81,24,94,61,85,71,95,74,14,42,72,48,70,88,73,81,91,0,76,73,51,36,34,95,67,22,50,56,81,90,86,51
11,38,23,24,11,63,98,68,42,36,22,36,51,46,62,48,25,30,20,88,26,70,11,21,65,93,61,64,45,77,38,41,21,64,25,30,38,47,60,76,0,14,60,74,98,63,15,82,63,55,18,90,90,11
31,36,22,34,82,48,47,29,98,95,77,31,63,95,79,17,54,82,26,95,46,23,39,60,50,32,52,86,21,17,14,74,45,56,80,41,77,37,26,73,14,0,21,89,52,93,53,49,13,11,84,96,38,31
53,20,58,90,33,69,54,26,48,81,32,78,90,48,41,61,43,97,83,71,24,31,16,67,15,18,88,32,40,12,25,56,54,85,17,48,50,62,89,51,60,21,0,41,65,54,19,14,55,17,30,48,97,53
99,50,43,14,87,86,98,29,24,63,72,19,26,54,22,100,83,62,31,99,32,65,51,19,79,52,97,100,82,40,65,27,45,80,16,16,94,23,42,36,74,89,41,0,45,83,42,95,47,89,71,95,39,99
17,82,17,98,82,34,26,50,82,52,13,88,20,60,23,50,66,18,41,94,52,32,83,32,15,83,43,12,15,62,48,38,66,88,28,71,79,41,71,34,98,52,65,45,0,88,86,70,12,35,95,21,94,17
81,27,89,65,33,56,96,81,93,90,77,27,27,76,41,18,24,91,10,14,85,62,91,100,24,23,90,79,31,86,56,57,69,97,22,17,11,13,99,95,63,93,54,83,88,0,13,38,27,46,10,40,94,81
44,71,75,32,94,13,28,37,55,32,74,34,85,23,47,97,28,36,19,81,72,12,24,69,43,48,30,18,50,28,64,51,23,41,95,13,42,62,21,67,15,53,19,42,86,13,0,46,19,31,95,34,81,44
92,43,98,61,72,91,79,13,81,59,65,64,12,88,28,48,64,38,47,49,32,18,27,10,99,66,33,77,28,16,15,63,19,38,71,63,69,18,16,22,82,49,14,95,70,38,46,0,61,77,100,68,87,92
40,100,92,83,34,79,86,20,24,38,36,38,68,54,79,73,97,34,23,60,46,86,63,86,92,84,66,21,79,72,46,86,50,32,96,34,80,38,43,50,63,13,55,47,12,27,19,61,0,70,56,18,62,40
48,64,25,44,51,56,75,75,76,24,61,56,55,31,46,27,99,45,95,14,81,60,20,53,51,92,53,19,47,18,28,42,18,16,32,55,35,28,97,56,55,11,17,89,35,46,31,77,70,0,65,97,94,48
12,11,89,74,80,21,38,77,85,71,73,63,37,69,83,65,21,26,18,19,40,21,32,46,24,52,74,94,58,62,44,95,18,80,69,60,97,48,98,81,18,84,30,71,95,10,95,100,56,65,0,10,29,12
25,99,99,83,60,92,84,85,88,43,58,91,30,56,74,30,70,85,41,32,60,56,93,41,71,73,92,39,14,57,39,76,68,90,11,48,52,75,59,90,90,96,48,95,21,40,34,68,18,97,10,0,99,25
24,19,96,15,26,71,53,47,60,28,85,73,86,24,61,96,82,54,82,76,79,26,53,88,69,77,20,65,38,100,96,90,46,40,27,55,47,50,100,86,90,38,97,39,94,94,81,87,62,94,29,99,0,24
0,57,37,30,84,18,28,23,41,74,41,21,71,57,10,74,58,57,41,35,47,90,72,30,85,62,88,87,87,59,18,91,59,49,87,74,43,73,82,51,11,31,53,99,17,81,44,92,40,48,12,25,24,0
