46
51,50,28,18,69,74,96,82,86,91,97,90,97,38,51,75,18,62,75,14,42,66,80,45,47,40,86,65,67,51,0,67,51,68,32,92,69,34,16,22,75,21,47,82,31,29,76,51
24,10,79,56,42,21,91,58,89,84,80,51,85,16,86,84,56,73,81,61,15,47,42,66,81,33,55,84,43,59,67,0,67,75,81,81,14,13,39,94,94,33,70,50,26,42,14,24
89,12,85,90,33,79,83,100,18,76,97,16,55,69,38,26,51,92,43,40,32,17,61,44,74,96,73,48,93,98,51,67,0,78,45,60,22,23,37,15,67,35,83,16,55,79,58,89
17,19,25,92,37,28,14,21,58,50,25,23,84,61,48,68,74,49,22,55,43,26,77,85,72,50,21,34,74,72,68,75,78,0,64,63,17,13,43,13,42,62,50,21,42,78,45,17
39,14,36,45,92,79,44,50,11,37,19,78,12,27,27,83,78,83,91,81,72,14,32,32,29,88,65,26,74,65,32,81,45,64,0,89,29,88,67,88,14,44,62,66,16,87,56,39
13,100,46,64,70,81,77,65,72,42,30,52,68,78,99,15,66,55,98,71,11,94,52,23,39,83,76,99,55,23,92,81,60,63,89,0,68,70,93,35,93,93,66,11,97,72,64,13
68,43,31,43,26,22,80,28,44,16,29,94,42,16,42,100,61,95,72,24,49,100,53,26,34,19,26,27,69,32,69,14,22,17,29,68,0,43,36,99,32,53,50,54,94,62,71,68
17,26,56,33,90,52,70,16,98,88,42,72,98,45,47,32,89,99,98,26,83,67,39,54,67,79,96,15,48,27,34,13,23,13,88,70,43,0,24,64,23,21,78,82,78,53,86,17
25,58,66,13,46,25,68,74,48,64,96,53,65,88,99,93,99,91,68,58,59,52,54,50,10,14,65,79,67,26,16,39,37,43,67,93,36,24,0,70,100,33,29,28,13,48,20,25
78,92,62,75,51,21,88,47,80,24,71,23,82,19,45,48,71,62,88,74,80,80,31,87,58,34,78,76,94,33,22,94,15,13,88,35,99,64,70,0,19,32,58,88,41,35,53,78
21,12,87,46,95,69,36,62,43,89,40,80,61,85,35,56,43,22,13,46,31,45,67,68,82,20,21,39,78,97,75,94,67,42,14,93,32,23,100,19,0,14,62,69,59,80,86,21
54,81,19,54,79,76,34,20,61,13,26,36,74,91,14,17,87,26,10,19,98,26,70,68,87,44,45,54,10,20,21,33,35,62,44,93,53,21,33,32,14,0,16,76,39,54,43,54
96,88,56,44,98,21,55,51,76,14,77,99,80,88,67,56,15,67,20,30,73,19,73,50,48,96,62,84,20,90,47,70,83,50,62,66,50,78,29,58,62,16,0,47,90,37,37,96
90,47,88,75,76,93,69,73,10,98,44,60,94,61,79,59,23,45,100,70,83,85,15,82,11,25,64,71,50,32,82,50,16,21,66,11,54,82,28,88,69,76,47,0,74,71,61,90
97,16,20,24,85,65,61,28,99,80,85,57,93,38,88,72,74,11,72,84,94,59,55,69,94,38,92,19,13,45,31,26,55,42,16,97,94,78,13,41,59,39,90,74,0,41,87,97
95,76,33,94,36,15,50,41,67,86,38,57,13,35,16,30,64,26,39,88,34,44,83,42,19,64,39,72,13,52,29,42,79,78,87,72,62,53,48,35,80,54,37,71,41,0,77,95
50,76,25,13,54,49,96,63,41,95,25,16,51,57,14,53,82,45,33,55,69,24,93,19,47,63,72,37,23,72,76,14,58,45,56,64,71,86,20,53,86,43,37,61,87,77,0,50
0,75,29,49,14,58,49,27,10,59,69,99,99,77,34,99,39,87,62,81,71,19,57,25,24,14,47,51,80,58,51,24,89,17,39,13,68,17,25,78,21,54,96,90,97,95,50,0
