59
22,20,16,76,96,30,52,28,74,43,57,86,75,68,89,95,84,29,23,85,40,31,30,94,65,91,0,43,72,24,27,79,51,58,78,22,86,19,56,24,90,39,75,26,32,51,52,86,26,41,78,47,21,48,44,28,39,31,54,38,22
30,33,25,62,35,55,64,69,34,15,56,80,19,73,19,30,58,78,52,48,93,67,81,65,76,65,43,0,98,47,65,31,65,84,95,95,95,13,12,15,48,29,21,51,16,62,78,47,69,73,64,71,25,12,82,82,99,32,26,100,30
71,99,56,38,51,100,91,97,19,47,68,70,23,64,76,60,98,35,47,86,47,42,19,12,27,42,72,98,0,86,31,42,47,22,11,91,56,64,42,44,57,43,90,22,57,62,12,13,59,80,57,88,20,23,68,36,83,33,29,68,71
69,79,57,17,35,34,90,61,83,69,29,28,34,25,16,45,18,55,77,64,73,85,80,94,99,19,24,47,86,0,40,42,89,93,78,93,50,18,32,67,58,15,83,50,38,62,43,22,14,32,53,28,20,62,38,49,91,68,61,82,69
91,83,54,81,59,69,99,86,74,76,19,92,94,67,46,76,99,17,68,40,93,17,87,34,85,12,27,65,31,40,0,51,63,95,57,34,79,76,37,68,40,75,60,61,95,23,68,24,98,87,49,71,82,89,33,67,61,24,46,10,91
80,22,48,88,26,37,15,32,61,80,80,38,15,42,38,71,18,23,33,94,57,72,91,39,85,99,79,31,42,42,51,0,42,95,83,33,65,28,71,79,27,82,73,98,48,43,34,20,51,75,18,23,74,30,11,51,49,48,15,80,80
73,68,22,11,50,20,70,77,52,65,40,10,72,29,89,87,52,52,11,50,50,53,83,23,91,72,51,65,47,89,63,42,0,58,48,40,40,91,68,43,78,88,38,50,49,68,34,24,19,15,34,78,97,90,91,66,31,72,33,94,73
21,36,29,58,15,66,70,75,30,45,81,72,17,16,12,80,98,41,87,19,50,56,13,22,16,65,58,84,22,93,95,95,58,0,22,74,19,53,23,50,10,28,85,65,55,23,82,57,86,28,70,36,95,23,61,84,72,43,72,31,21
39,14,76,70,68,65,41,52,67,19,55,76,86,97,68,21,19,50,84,46,32,27,43,10,71,63,78,95,11,78,57,83,48,22,0,11,55,30,69,53,34,35,89,69,48,17,74,89,86,62,51,49,74,38,85,89,78,93,10,92,39
33,22,54,45,35,60,93,14,78,61,81,78,84,76,57,57,38,32,45,72,44,70,24,79,17,15,22,95,91,93,34,33,40,74,11,0,21,66,46,44,49,57,67,66,82,50,37,88,63,50,73,92,38,41,81,42,51,48,85,52,33
66,48,55,99,54,58,17,11,79,79,64,33,83,71,68,72,32,51,68,42,91,27,50,68,56,25,86,95,56,50,79,65,40,19,55,21,0,60,55,43,54,58,45,86,93,74,40,50,85,15,93,98,24,99,83,24,76,27,25,18,66
42,47,44,41,79,85,82,54,27,86,25,54,85,78,22,92,87,30,40,25,12,23,55,17,31,71,19,13,64,18,76,28,91,53,30,66,60,0,42,15,80,48,60,58,99,57,54,13,85,37,72,85,38,33,48,21,12,92,30,85,42
62,69,37,66,92,96,24,44,40,58,51,78,31,12,70,68,61,71,77,40,77,19,72,46,40,20,56,12,42,32,37,71,68,23,69,46,55,42,0,82,92,97,53,97,45,19,81,20,37,68,88,29,11,85,61,41,19,67,38,58,62
81,63,73,16,73,93,83,82,78,48,20,23,36,73,44,27,96,95,23,12,67,94,21,28,95,33,24,15,44,67,68,79,43,50,53,44,43,15,82,0,54,37,83,31,23,71,87,25,54,52,91,100,78,38,70,93,21,51,19,35,81
54,23,88,72,20,83,22,98,30,51,43,71,67,19,97,41,49,23,19,65,36,36,72,81,75,42,90,48,57,58,40,27,78,10,34,49,54,80,92,54,0,25,77,12,99,85,41,88,16,51,56,67,99,100,68,17,32,66,91,51,54
89,38,78,79,72,87,57,23,80,65,31,59,18,61,13,18,60,96,55,87,68,23,47,73,44,16,39,29,43,15,75,82,88,28,35,57,58,48,97,37,25,0,48,33,59,14,12,63,99,44,88,70,69,57,79,57,22,82,63,56,89
15,90,18,98,52,82,25,73,39,29,26,41,91,14,49,93,65,67,83,65,96,15,90,71,92,83,75,21,90,83,60,73,38,85,89,67,45,60,53,83,77,48,0,52,98,62,41,25,87,33,95,77,64,96,32,35,11,42,21,22,15
69,85,65,93,40,79,56,93,89,87,29,35,68,29,18,31,22,86,69,29,47,36,42,92,94,99,26,51,22,50,61,98,50,65,69,66,86,58,97,31,12,33,52,0,90,83,38,99,55,98,50,23,87,76,28,67,40,81,64,78,69
51,19,16,66,21,35,85,88,18,81,86,60,80,32,72,28,75,55,56,38,67,83,14,52,35,61,32,16,57,38,95,48,49,55,48,82,93,99,45,23,99,59,98,90,0,95,49,51,32,84,17,23,92,100,90,36,10,27,51,84,51
65,50,73,19,63,62,34,77,32,36,39,40,73,22,63,84,64,69,33,15,69,81,66,45,66,93,51,62,62,62,23,43,68,23,17,50,74,57,19,71,85,14,62,83,95,0,64,27,34,66,19,65,24,75,23,95,69,26,85,23,65
82,39,11,19,20,44,36,15,21,69,97,91,91,49,54,76,41,59,80,31,97,36,88,100,100,64,52,78,12,43,68,34,34,82,74,37,40,54,81,87,41,12,41,38,49,64,0,25,85,64,11,12,11,15,44,59,62,33,13,79,82
39,93,87,86,23,28,20,77,62,76,30,20,89,88,72,28,57,20,82,65,14,40,76,21,81,70,86,47,13,22,24,20,24,57,89,88,50,13,20,25,88,63,25,99,51,27,25,0,81,32,13,53,67,18,59,77,95,33,42,93,39
11,36,17,39,66,14,36,40,57,24,100,16,83,17,31,55,83,70,98,23,58,59,48,27,47,85,26,69,59,14,98,51,19,86,86,63,85,85,37,54,16,99,87,55,32,34,85,81,0,86,12,17,72,49,16,79,35,33,91,94,11
73,30,35,46,34,80,41,51,32,51,50,81,54,61,11,20,16,89,72,77,65,70,59,96,86,91,41,73,80,32,87,75,15,28,62,50,15,37,68,52,51,44,33,98,84,66,64,32,86,0,40,18,99,23,14,26,54,61,53,45,73
20,59,81,31,60,32,35,61,57,96,63,28,25,52,78,38,81,64,26,18,51,71,12,15,78,98,78,64,57,53,49,18,34,70,51,73,93,72,88,91,56,88,95,50,17,19,11,13,12,40,0,25,82,29,45,92,14,41,80,84,20
75,58,70,20,67,44,67,64,22,80,66,10,38,61,27,46,27,32,84,45,28,74,58,83,96,76,47,71,88,28,71,23,78,36,49,92,98,85,29,100,67,70,77,23,23,65,12,53,17,18,25,0,14,50,56,67,78,58,83,28,75
73,34,95,69,62,47,66,51,64,31,21,75,90,47,99,72,91,32,94,67,41,26,92,76,28,52,21,25,20,20,82,74,97,95,74,38,24,38,11,78,99,69,64,87,92,24,11,67,72,99,82,14,0,91,35,39,42,16,16,54,73
41,95,51,20,89,63,96,98,54,90,12,75,43,53,53,12,26,24,47,42,73,70,100,95,99,75,48,12,23,62,89,30,90,23,38,41,99,33,85,38,100,57,96,76,100,75,15,18,49,23,29,50,91,0,10,90,59,94,79,27,41
22,12,45,47,19,64,75,30,59,66,72,22,16,71,65,24,65,31,68,73,47,12,59,79,64,96,44,82,68,38,33,11,91,61,85,81,83,48,61,70,68,79,32,28,90,23,44,59,16,14,45,56,35,10,0,47,18,22,27,49,22
72,67,98,17,17,32,90,49,97,84,52,26,68,35,78,93,43,36,46,74,15,61,25,61,69,40,28,82,36,49,67,51,66,84,89,42,24,21,41,93,17,57,35,67,36,95,59,77,79,26,92,67,39,90,47,0,50,77,34,53,72
14,87,29,27,61,69,42,56,99,45,83,85,63,39,63,93,11,40,44,99,47,99,63,15,66,25,39,99,83,91,61,49,31,72,78,51,76,12,19,21,32,22,11,40,10,69,62,95,35,54,14,78,42,59,18,50,0,77,22,48,14
18,89,88,54,96,51,75,18,76,93,38,66,78,73,17,34,18,44,26,48,81,42,26,70,88,100,31,32,33,68,24,48,72,43,93,48,27,92,67,51,66,82,42,81,27,26,33,33,33,61,41,58,16,94,22,77,77,0,20,89,18
44,26,37,58,73,83,19,96,40,22,54,95,68,13,26,25,73,30,43,13,93,29,94,46,95,19,54,26,29,61,46,15,33,72,10,85,25,30,38,19,91,63,21,64,51,85,13,42,91,53,80,83,16,79,27,34,22,20,0,29,44
72,40,70,61,70,86,33,55,47,23,62,57,59,55,36,69,76,14,92,30,22,81,84,36,70,30,38,100,68,82,10,80,94,31,92,52,18,85,58,35,51,56,22,78,84,23,79,93,94,45,84,28,54,27,49,53,48,89,29,0,72
0,74,29,62,85,84,39,26,53,30,25,53,56,25,67,79,34,34,98,52,36,22,97,59,71,44,22,30,71,69,91,80,73,21,39,33,66,42,62,81,54,89,15,69,51,65,82,39,11,73,20,75,73,41,22,72,14,18,44,72,0
