73
55,36,44,19,24,100,33,57,98,19,45,0,60,31,37,28,94,70,52,70,87,58,92,46,84,41,11,77,58,69,57,33,51,32,88,10,41,83,37,95,99,42,31,25,19,52,63,10,35,61,58,80,94,24,89,90,36,27,100,93,45,53,18,57,90,15,53,95,52,81,99,93,36,27,55
73,35,92,83,46,97,32,47,36,69,45,60,0,77,22,49,31,57,89,35,98,17,20,51,92,26,69,82,77,32,99,56,65,52,35,13,66,76,95,73,60,42,79,21,56,14,97,47,18,84,28,62,21,45,67,21,35,55,70,51,38,91,82,30,25,60,31,41,13,59,29,47,83,90,73
87,75,45,56,68,38,54,96,58,28,53,31,77,0,63,64,74,94,83,89,64,12,17,40,35,69,68,99,21,93,14,69,60,20,17,60,35,11,67,81,28,80,96,48,18,65,35,93,94,93,34,78,37,51,33,68,51,23,77,14,76,23,64,78,88,53,90,55,11,70,47,94,37,35,87
31,21,21,62,75,33,62,24,69,46,37,37,22,63,0,97,82,67,66,55,81,62,94,91,100,37,30,66,57,19,73,84,47,51,25,35,53,38,89,54,89,75,35,26,55,22,65,37,35,14,35,75,43,83,75,18,65,43,69,38,91,28,92,33,91,24,41,18,51,29,13,76,65,20,31
17,64,99,31,23,94,29,82,33,88,11,28,49,64,97,0,30,96,69,13,35,88,19,57,21,25,97,98,79,97,66,69,68,45,24,45,89,61,11,26,76,43,86,75,100,93,85,13,41,78,51,44,74,62,39,94,28,45,84,29,37,23,34,24,91,84,100,58,83,80,76,83,39,54,17
22,48,62,58,42,10,87,89,17,25,67,94,31,74,82,30,0,78,67,91,81,80,23,65,43,64,98,19,76,65,79,80,90,94,81,12,72,24,65,34,91,78,14,29,96,89,75,19,94,35,12,23,31,79,81,50,39,72,75,59,32,12,74,77,72,58,83,26,51,49,13,60,69,12,22
85,20,73,45,68,86,49,32,59,22,24,70,57,94,67,96,78,0,46,49,57,99,27,36,14,90,16,13,16,92,97,66,62,23,29,71,69,88,46,76,74,64,74,73,88,69,52,93,95,22,83,53,47,69,88,16,21,74,21,47,90,77,54,55,30,53,94,82,49,46,39,39,47,42,85
51,10,97,13,47,43,96,94,99,74,83,52,89,83,66,69,67,46,0,15,60,85,75,83,67,26,59,73,17,73,37,62,61,77,70,22,25,54,76,12,98,46,30,72,37,93,76,27,92,45,51,68,60,69,82,61,43,67,65,40,44,10,79,94,11,41,25,23,44,57,29,42,39,57,51
50,76,78,30,18,28,34,59,23,68,87,70,35,89,55,13,91,49,15,0,54,65,21,68,94,89,47,72,12,27,37,89,69,66,14,43,36,91,71,49,72,60,90,42,99,73,96,69,46,71,26,54,68,77,45,35,87,18,80,78,47,56,22,83,69,10,62,74,66,56,28,87,51,44,50
64,78,14,51,25,80,54,66,36,96,98,87,98,64,81,35,81,57,60,54,0,21,66,44,73,68,27,47,63,86,43,45,87,34,14,73,85,82,59,27,93,81,94,17,90,44,38,84,89,41,29,59,25,66,68,55,100,97,86,94,14,11,56,20,68,13,85,68,94,70,45,98,89,47,64
38,68,58,56,41,34,64,70,73,24,92,58,17,12,62,88,80,99,85,65,21,0,94,78,80,85,43,17,93,69,42,27,53,66,47,63,15,49,52,27,35,53,76,26,40,13,52,87,18,60,10,68,79,94,65,56,91,18,32,93,37,42,57,48,78,41,81,86,67,90,52,52,31,61,38
40,58,72,87,30,52,95,21,45,65,93,92,20,17,94,19,23,27,75,21,66,94,0,72,59,73,37,82,100,57,80,73,81,86,35,94,67,55,94,23,28,64,58,61,97,68,85,37,81,86,85,78,96,79,16,66,90,83,80,34,71,32,64,74,25,69,43,63,35,83,73,55,27,54,40
68,74,81,88,16,46,28,73,69,90,44,46,51,40,91,57,65,36,83,68,44,78,72,0,45,100,45,32,83,79,40,62,98,97,74,42,40,51,72,67,17,97,70,34,44,96,44,92,38,22,84,43,40,89,27,32,76,42,24,69,93,98,95,12,44,29,28,55,23,38,29,45,92,88,68
84,80,82,13,51,46,52,46,73,47,31,84,92,35,100,21,43,14,67,94,73,80,59,45,0,24,15,54,47,72,49,52,94,70,84,19,68,60,79,79,17,55,17,91,53,94,40,30,40,97,28,71,60,10,53,12,50,41,14,36,13,44,98,22,18,69,98,15,12,70,14,71,57,68,84
44,19,99,93,61,25,32,94,84,98,12,41,26,69,37,25,64,90,26,89,68,85,73,100,24,0,75,21,16,78,86,11,28,93,47,76,84,74,86,76,20,91,77,100,86,70,28,88,15,57,65,74,17,78,47,16,27,90,70,20,87,23,57,70,63,79,15,16,41,74,82,30,16,77,44
48,15,100,24,84,72,82,71,35,26,13,11,69,68,30,97,98,16,59,47,27,43,37,45,15,75,0,84,47,60,12,100,69,31,12,63,38,72,51,61,71,98,58,90,92,27,15,10,29,53,22,52,91,34,66,46,60,24,57,23,58,86,32,85,78,53,90,91,53,46,41,44,59,87,48
94,34,20,61,21,20,25,54,59,27,24,77,82,99,66,98,19,13,73,72,47,17,82,32,54,21,84,0,31,95,61,84,22,39,43,64,70,43,21,25,79,39,93,78,63,90,25,69,18,27,80,15,32,84,14,49,33,39,82,97,22,19,25,59,95,78,64,17,51,45,59,62,58,90,94
60,91,39,26,95,91,18,19,89,69,37,58,77,21,57,79,76,16,17,12,63,93,100,83,47,16,47,31,0,32,55,45,24,85,39,55,41,38,69,29,55,69,25,41,96,23,46,70,43,99,27,37,94,86,84,67,72,65,21,63,85,15,54,87,62,59,65,29,47,59,21,76,90,32,60
69,29,80,40,48,80,57,60,28,12,31,69,32,93,19,97,65,92,73,27,86,69,57,79,72,78,60,95,32,0,34,47,31,23,75,38,29,92,49,34,25,57,47,32,27,55,65,82,75,98,75,71,91,10,96,45,75,23,100,73,56,72,17,79,83,21,27,14,17,75,18,37,88,34,69
29,73,64,51,58,92,46,32,24,16,54,57,99,14,73,66,79,97,37,37,43,42,80,40,49,86,12,61,55,34,0,56,91,24,92,15,81,13,97,41,59,44,90,92,38,14,24,13,52,25,69,96,79,100,95,70,94,26,71,27,28,27,34,11,93,15,45,58,21,76,52,83,33,64,29
89,39,33,24,70,89,70,41,82,30,64,33,56,69,84,69,80,66,62,89,45,27,73,62,52,11,100,84,45,47,56,0,32,53,77,82,33,86,66,23,39,81,71,95,94,40,88,29,38,43,84,81,31,87,93,54,37,88,53,78,99,37,96,98,21,62,73,55,80,86,68,61,58,98,89
78,92,67,86,82,70,62,99,58,21,13,51,65,60,47,68,90,62,61,69,87,53,81,98,94,28,69,22,24,31,91,32,0,78,32,11,51,50,38,20,39,23,63,85,33,79,84,42,87,22,81,21,56,61,38,96,44,22,75,38,49,29,71,17,19,39,41,13,64,11,31,71,28,11,78
11,93,23,83,95,23,29,66,57,42,60,32,52,20,51,45,94,23,77,66,34,66,86,97,70,93,31,39,85,23,24,53,78,0,67,70,20,90,88,15,78,22,25,20,15,22,34,79,82,45,78,62,10,80,21,61,100,21,46,97,36,59,75,63,14,51,74,93,77,22,62,43,68,72,11
18,29,21,33,43,25,64,95,33,16,26,88,35,17,25,24,81,29,70,14,14,47,35,74,84,47,12,43,39,75,92,77,32,67,0,66,80,27,44,16,76,83,80,16,22,47,98,89,76,62,88,95,70,70,63,58,40,81,20,50,56,81,84,24,14,81,51,17,93,93,61,22,94,62,18
61,52,33,41,65,22,49,70,37,66,52,10,13,60,35,45,12,71,22,43,73,63,94,42,19,76,63,64,55,38,15,82,11,70,66,0,20,30,99,33,15,89,72,56,19,51,64,18,36,91,94,23,82,27,93,58,84,42,63,93,38,64,58,32,16,71,26,98,11,44,95,55,46,94,61
70,23,61,75,65,69,77,40,24,32,79,41,66,35,53,89,72,69,25,36,85,15,67,40,68,84,38,70,41,29,81,33,51,20,80,20,0,10,68,18,75,54,37,100,97,95,83,29,43,24,50,84,79,19,74,77,51,88,50,22,83,25,25,60,34,81,14,75,16,41,11,94,39,30,70
69,56,38,79,43,79,60,24,17,71,54,83,76,11,38,61,24,88,54,91,82,49,55,51,60,74,72,43,38,92,13,86,50,90,27,30,10,0,45,47,50,63,95,77,39,52,62,42,23,57,41,74,83,79,56,38,39,90,56,18,63,31,46,76,73,90,29,71,21,55,14,22,13,71,69
94,31,57,70,45,88,91,18,83,36,55,37,95,67,89,11,65,46,76,71,59,52,94,72,79,86,51,21,69,49,97,66,38,88,44,99,68,45,0,25,33,71,92,93,72,75,83,37,24,46,26,83,32,63,76,48,60,46,67,26,93,23,10,63,92,86,89,11,65,99,76,98,31,27,94
73,40,75,68,98,76,96,25,43,14,35,95,73,81,54,26,34,76,12,49,27,27,23,67,79,76,61,25,29,34,41,23,20,15,16,33,18,47,25,0,48,70,50,79,18,31,63,52,51,67,62,14,22,36,38,66,36,42,56,72,64,75,36,71,35,71,50,49,21,86,50,28,57,11,73
44,68,76,75,12,27,82,80,90,11,79,99,60,28,89,76,91,74,98,72,93,35,28,17,17,20,71,79,55,25,59,39,39,78,76,15,75,50,33,48,0,19,82,90,38,88,51,29,18,39,52,33,87,88,82,97,83,32,49,62,56,14,29,87,97,92,37,29,97,34,27,22,53,65,44
41,54,99,98,25,30,77,94,44,83,20,42,42,80,75,43,78,64,46,60,81,53,64,97,55,91,98,39,69,57,44,81,23,22,83,89,54,63,71,70,19,0,11,47,87,71,48,73,36,66,30,56,76,59,87,46,62,52,93,96,36,15,66,54,48,90,92,93,86,28,78,71,72,67,41
66,75,82,39,72,12,14,85,85,95,66,31,79,96,35,86,14,74,30,90,94,76,58,70,17,77,58,93,25,47,90,71,63,25,80,72,37,95,92,50,82,11,0,67,31,96,51,22,43,95,59,41,63,95,37,30,73,53,42,78,57,46,80,47,80,94,91,30,40,16,46,64,34,76,66
34,44,63,77,61,97,58,24,43,10,96,25,21,48,26,75,29,73,72,42,17,26,61,34,91,100,90,78,41,32,92,95,85,20,16,56,100,77,93,79,90,47,67,0,31,79,45,74,74,89,65,90,56,95,12,17,24,38,14,35,81,41,87,22,84,69,76,67,94,14,22,14,68,45,34
99,43,62,48,14,16,99,30,33,41,86,19,56,18,55,100,96,88,37,99,90,40,97,44,53,86,92,63,96,27,38,94,33,15,22,19,97,39,72,18,38,87,31,31,0,36,96,50,42,57,16,16,29,53,16,94,99,94,84,91,100,82,88,10,78,45,93,36,95,43,80,69,75,16,99
40,30,59,83,76,46,29,40,42,71,54,52,14,65,22,93,89,69,93,73,44,13,68,96,94,70,27,90,23,55,14,40,79,22,47,51,95,52,75,31,88,71,96,79,36,0,20,49,90,96,100,43,35,47,20,63,33,38,88,37,88,96,67,99,84,50,63,90,61,29,50,50,68,23,40
45,22,60,35,28,10,10,27,26,59,69,63,97,35,65,85,75,52,76,96,38,52,85,44,40,28,15,25,46,65,24,88,84,34,98,64,83,62,83,63,51,48,51,45,96,20,0,48,73,90,98,57,37,83,61,28,15,93,67,88,13,66,28,88,59,33,88,39,56,88,75,82,86,86,45
53,99,81,76,19,94,78,78,99,93,66,10,47,93,37,13,19,93,27,69,84,87,37,92,30,88,10,69,70,82,13,29,42,79,89,18,29,42,37,52,29,73,22,74,50,49,48,0,85,83,69,86,51,62,99,80,29,28,19,23,57,82,30,37,90,12,76,17,68,56,30,33,72,74,53
42,77,46,37,63,59,51,44,66,76,61,35,18,94,35,41,94,95,92,46,89,18,81,38,40,15,29,18,43,75,52,38,87,82,76,36,43,23,24,51,18,36,43,74,42,90,73,85,0,69,30,37,23,66,28,97,14,80,33,21,17,72,41,13,12,89,10,54,19,44,38,30,61,73,42
60,39,51,39,23,99,33,79,100,69,57,61,84,93,14,78,35,22,45,71,41,60,86,22,97,57,53,27,99,98,25,43,22,45,62,91,24,57,46,67,39,66,95,89,57,96,90,83,69,0,38,83,100,36,83,77,61,90,66,49,72,39,51,25,84,30,73,53,65,90,27,24,79,44,60
42,52,61,81,34,65,78,53,66,96,96,58,28,34,35,51,12,83,51,26,29,10,85,84,28,65,22,80,27,75,69,84,81,78,88,94,50,41,26,62,52,30,59,65,16,100,98,69,30,38,0,71,83,26,44,62,63,60,44,16,56,71,41,42,34,44,96,16,11,83,14,38,13,93,42
97,99,64,76,68,33,23,98,39,11,58,80,62,78,75,44,23,53,68,54,59,68,78,43,71,74,52,15,37,71,96,81,21,62,95,23,84,74,83,14,33,56,41,90,16,43,57,86,37,83,71,0,83,27,48,46,62,39,59,17,81,95,45,94,98,13,33,39,12,43,13,19,35,40,97
28,54,42,73,94,15,45,55,77,40,39,94,21,37,43,74,31,47,60,68,25,79,96,40,60,17,91,32,94,91,79,31,56,10,70,82,79,83,32,22,87,76,63,56,29,35,37,51,23,100,83,83,0,89,98,17,80,37,71,61,30,37,43,10,61,92,28,10,92,65,58,87,40,23,28
61,11,47,58,58,14,35,93,92,70,56,24,45,51,83,62,79,69,69,77,66,94,79,89,10,78,34,84,86,10,100,87,61,80,70,27,19,79,63,36,88,59,95,95,53,47,83,62,66,36,26,27,89,0,21,65,74,26,81,30,77,58,17,74,43,17,39,95,48,20,90,53,48,68,61
91,46,56,44,65,100,84,44,41,71,11,89,67,33,75,39,81,88,82,45,68,65,16,27,53,47,66,14,84,96,95,93,38,21,63,93,74,56,76,38,82,87,37,12,16,20,61,99,28,83,44,48,98,21,0,67,58,21,63,10,58,27,69,26,34,10,14,59,95,89,26,45,64,33,91
75,84,32,19,94,75,10,24,42,19,46,90,21,68,18,94,50,16,61,35,55,56,66,32,12,16,46,49,67,45,70,54,96,61,58,58,77,38,48,66,97,46,30,17,94,63,28,80,97,77,62,46,17,65,67,0,64,90,63,100,56,98,38,15,98,36,46,81,92,43,83,32,41,68,75
10,88,30,89,60,97,77,41,46,70,74,36,35,51,65,28,39,21,43,87,100,91,90,76,50,27,60,33,72,75,94,37,44,100,40,84,51,39,60,36,83,62,73,24,99,33,15,29,14,61,63,62,80,74,58,64,0,53,27,28,47,80,83,52,93,30,57,50,42,71,42,91,90,24,10
54,36,53,70,10,45,96,21,90,30,66,27,55,23,43,45,72,74,67,18,97,18,83,42,41,90,24,39,65,23,26,88,22,21,81,42,88,90,46,42,32,52,53,38,94,38,93,28,80,90,60,39,37,26,21,90,53,0,26,53,24,39,21,70,87,72,71,80,59,31,43,96,26,73,54
66,76,91,49,71,96,65,36,100,43,61,100,70,77,69,84,75,21,65,80,86,32,80,24,14,70,57,82,21,100,71,53,75,46,20,63,50,56,67,56,49,93,42,14,84,88,67,19,33,66,44,59,71,81,63,63,27,26,0,56,93,99,29,54,21,80,95,15,85,62,91,29,69,38,66
87,71,67,45,81,58,41,93,58,68,95,93,51,14,38,29,59,47,40,78,94,93,34,69,36,20,23,97,63,73,27,78,38,97,50,93,22,18,26,72,62,96,78,35,91,37,88,23,21,49,16,17,61,30,10,100,28,53,56,0,16,17,57,53,48,89,76,77,19,71,83,35,63,49,87
18,36,58,92,53,61,85,53,69,65,27,45,38,76,91,37,32,90,44,47,14,37,71,93,13,87,58,22,85,56,28,99,49,36,56,38,83,63,93,64,56,36,57,81,100,88,13,57,17,72,56,81,30,77,58,56,47,24,93,16,0,54,12,50,53,15,66,28,81,25,31,37,56,17,18
45,65,17,51,99,57,35,50,50,70,52,53,91,23,28,23,12,77,10,56,11,42,32,98,44,23,86,19,15,72,27,37,29,59,81,64,25,31,23,75,14,15,46,41,82,96,66,82,72,39,71,95,37,58,27,98,80,39,99,17,54,0,46,67,38,80,100,36,53,24,45,33,80,63,45
40,67,59,30,50,27,52,37,44,61,32,18,82,64,92,34,74,54,79,22,56,57,64,95,98,57,32,25,54,17,34,96,71,75,84,58,25,46,10,36,29,66,80,87,88,67,28,30,41,51,41,45,43,17,69,38,83,21,29,57,12,46,0,84,58,90,37,60,50,12,86,60,11,17,40
35,54,96,100,65,44,96,94,23,30,31,57,30,78,33,24,77,55,94,83,20,48,74,12,22,70,85,59,87,79,11,98,17,63,24,32,60,76,63,71,87,54,47,22,10,99,88,37,13,25,42,94,10,74,26,15,52,70,54,53,50,67,84,0,35,18,68,89,78,34,32,80,52,17,35
72,10,18,79,94,97,16,69,43,46,56,90,25,88,91,91,72,30,11,69,68,78,25,44,18,63,78,95,62,83,93,21,19,14,14,16,34,73,92,35,97,48,80,84,78,84,59,90,12,84,34,98,61,43,34,98,93,87,21,48,53,38,58,35,0,92,58,94,76,63,90,35,73,73,72
28,21,62,68,30,32,40,60,25,70,27,15,60,53,24,84,58,53,41,10,13,41,69,29,69,79,53,78,59,21,15,62,39,51,81,71,81,90,86,71,92,90,94,69,45,50,33,12,89,30,44,13,92,17,10,36,30,72,80,89,15,80,90,18,92,0,86,45,67,84,10,54,24,57,28
20,27,76,82,45,68,56,89,40,60,95,53,31,90,41,100,83,94,25,62,85,81,43,28,98,15,90,64,65,27,45,73,41,74,51,26,14,29,89,50,37,92,91,76,93,63,88,76,10,73,96,33,28,39,14,46,57,71,95,76,66,100,37,68,58,86,0,31,16,59,96,14,93,44,20
48,68,45,21,30,38,48,32,52,100,21,95,41,55,18,58,26,82,23,74,68,86,63,55,15,16,91,17,29,14,58,55,13,93,17,98,75,71,11,49,29,93,30,67,36,90,39,17,54,53,16,39,10,95,59,81,50,80,15,77,28,36,60,89,94,45,31,0,32,46,22,33,70,53,48
27,35,53,51,54,11,27,97,12,37,70,52,13,11,51,83,51,49,44,66,94,67,35,23,12,41,53,51,47,17,21,80,64,77,93,11,16,21,65,21,97,86,40,94,95,61,56,68,19,65,11,12,92,48,95,92,42,59,85,19,81,53,50,78,76,67,16,32,0,83,45,87,38,80,27
67,19,28,71,54,30,51,29,83,58,22,81,59,70,29,80,49,46,57,56,70,90,83,38,70,74,46,45,59,75,76,86,11,22,93,44,41,55,99,86,34,28,16,14,43,29,88,56,44,90,83,43,65,20,89,43,71,31,62,71,25,24,12,34,63,84,59,46,83,0,63,13,12,98,67
17,16,46,53,73,66,80,30,75,11,40,99,29,47,13,76,13,39,29,28,45,52,73,29,14,82,41,59,21,18,52,68,31,62,61,95,11,14,76,50,27,78,46,22,80,50,75,30,38,27,14,13,58,90,26,83,42,43,91,83,31,45,86,32,90,10,96,22,45,63,0,13,11,96,17
39,40,10,36,66,48,43,61,84,43,57,93,47,94,76,83,60,39,42,87,98,52,55,45,71,30,44,62,76,37,83,61,71,43,22,55,94,22,98,28,22,71,64,14,69,50,82,33,30,24,38,19,87,53,45,32,91,96,29,35,37,33,60,80,35,54,14,33,87,13,13,0,29,76,39
33,87,28,50,85,49,55,71,40,98,57,36,83,37,65,39,69,47,39,51,89,31,27,92,57,16,59,58,90,88,33,58,28,68,94,46,39,13,31,57,53,72,34,68,75,68,86,72,61,79,13,35,40,48,64,41,90,26,69,63,56,80,11,52,73,24,93,70,38,12,11,29,0,11,33
58,19,100,29,24,20,79,43,56,82,33,27,90,35,20,54,12,42,57,44,47,61,54,88,68,77,87,90,32,34,64,98,11,72,62,94,30,71,27,11,65,67,76,45,16,23,86,74,73,44,93,40,23,68,33,68,24,73,38,49,17,63,17,17,73,57,44,53,80,98,96,76,11,0,58
0,78,17,66,62,75,54,27,96,25,86,55,73,87,31,17,22,85,51,50,64,38,40,68,84,44,48,94,60,69,29,89,78,11,18,61,70,69,94,73,44,41,66,34,99,40,45,53,42,60,42,97,28,61,91,75,10,54,66,87,18,45,40,35,72,28,20,48,27,67,17,39,33,58,0
