65
93,100,78,84,57,38,66,44,26,87,82,66,62,48,0,44,28,77,10,61,89,70,20,80,14,10,78,94,77,96,74,12,50,33,48,91,90,41,28,88,82,87,47,44,16,81,35,69,54,52,32,51,36,91,43,33,77,60,57,99,99,21,77,71,67,74,93
80,13,27,62,26,63,19,30,12,70,95,75,36,33,44,0,100,38,67,50,42,95,79,44,42,29,62,30,64,60,93,94,89,49,27,71,41,22,97,68,56,77,93,77,79,100,18,35,16,54,52,41,12,51,71,14,96,98,98,83,100,87,94,33,85,65,80
16,72,42,94,37,70,37,78,34,90,23,90,55,67,28,100,0,43,96,72,99,36,73,66,84,85,63,94,89,42,62,64,20,48,27,89,78,81,49,41,97,13,39,40,96,51,44,50,87,11,26,83,38,77,78,42,16,23,92,21,21,23,33,77,50,49,16
31,59,45,81,86,65,14,80,35,19,59,32,47,74,77,38,43,0,21,65,86,33,69,85,71,43,95,30,28,48,91,27,36,69,62,35,14,91,50,21,32,56,45,83,15,30,23,29,44,37,34,77,29,24,85,78,51,50,19,88,73,44,40,31,100,42,31
29,19,36,22,85,63,12,91,51,29,69,38,38,89,10,67,96,21,0,34,78,45,83,45,39,22,72,26,87,81,31,69,37,34,43,35,99,70,32,33,86,94,35,88,34,20,83,17,82,80,94,87,71,17,96,50,87,94,65,77,80,38,60,100,62,67,29
16,54,84,74,36,39,31,91,79,52,100,93,36,71,61,50,72,65,34,0,53,95,98,11,35,85,78,50,11,39,86,71,20,36,25,17,26,68,87,57,46,50,10,52,32,70,49,44,84,10,40,87,71,47,100,66,36,86,49,99,42,73,49,81,52,71,16
89,65,14,42,97,56,47,44,47,42,58,18,62,97,89,42,99,86,78,53,0,87,24,66,90,24,15,90,51,78,20,99,58,56,73,16,51,70,55,12,38,89,78,89,39,72,34,52,33,36,51,76,13,26,52,84,59,29,82,24,90,91,92,36,90,37,89
58,28,57,80,28,54,84,26,65,77,11,79,42,61,70,95,36,33,45,95,87,0,81,90,76,19,16,75,57,39,63,89,100,51,46,70,68,66,48,67,61,34,26,59,84,78,14,92,28,44,31,26,80,49,19,17,89,72,68,29,63,21,33,63,22,65,58
93,47,87,52,10,79,96,81,76,17,52,28,45,32,20,79,73,69,83,98,24,81,0,55,74,92,12,32,54,86,77,17,42,76,77,82,63,69,40,32,64,43,52,80,44,12,32,96,53,53,47,16,79,42,24,26,30,94,40,52,57,71,81,76,99,92,93
72,93,26,53,69,52,21,43,87,35,60,79,29,83,80,44,66,85,45,11,66,90,55,0,78,96,69,74,82,77,100,88,25,74,43,32,47,29,27,45,59,22,64,91,100,33,38,69,14,36,36,97,64,45,68,41,89,33,62,72,24,12,47,77,93,37,72
17,63,18,72,25,36,11,73,87,29,88,35,40,57,14,42,84,71,39,35,90,76,74,78,0,61,31,61,40,26,90,49,49,56,75,100,85,11,80,31,28,74,84,28,81,16,37,90,44,15,17,20,64,10,42,16,99,42,94,24,36,69,64,12,37,46,17
92,38,58,75,78,22,20,38,36,26,83,61,50,42,10,29,85,43,22,85,24,19,92,96,61,0,39,42,14,47,80,90,42,11,71,63,48,66,68,18,23,39,89,24,30,93,45,22,62,32,38,20,82,76,40,55,69,13,78,35,63,93,38,98,39,53,92
88,43,21,85,39,17,70,75,70,56,66,97,32,63,78,62,63,95,72,78,15,16,12,69,31,39,0,11,37,80,37,77,33,94,75,28,44,92,52,66,83,48,44,56,41,100,34,34,95,45,92,20,88,83,29,52,77,88,99,50,64,43,88,51,96,65,88
28,83,62,42,37,37,23,21,93,21,19,40,38,10,94,30,94,30,26,50,90,75,32,74,61,42,11,0,78,17,73,21,52,81,23,74,83,22,61,36,70,95,33,60,30,62,65,52,22,75,79,12,29,15,21,60,27,17,16,83,91,34,17,88,51,56,28
26,29,96,81,64,59,40,97,19,89,73,47,64,87,77,64,89,28,87,11,51,57,54,82,40,14,37,78,0,13,44,32,11,17,31,51,97,96,76,15,50,29,59,36,99,87,21,65,56,85,78,69,61,32,33,84,93,60,46,39,18,11,37,78,58,60,26
20,94,99,50,81,24,28,53,33,81,34,49,45,15,96,60,42,48,81,39,78,39,86,77,26,47,80,17,13,0,81,86,55,80,15,61,45,36,43,91,78,95,79,66,73,13,20,16,21,78,63,38,93,16,30,70,92,33,14,93,52,98,17,90,51,57,20
42,47,31,22,97,15,61,23,82,18,100,99,86,54,74,93,62,91,31,86,20,63,77,100,90,80,37,73,44,81,0,79,96,17,35,18,24,62,54,23,78,46,85,68,27,83,21,84,28,59,76,94,44,42,64,90,40,40,89,75,25,36,12,33,40,53,42
22,96,56,94,63,38,70,70,46,58,35,93,70,49,12,94,64,27,69,71,99,89,17,88,49,90,77,21,32,86,79,0,50,32,54,42,52,69,34,19,69,36,82,40,51,58,23,94,71,81,76,41,62,80,59,10,84,32,18,78,30,54,81,32,58,51,22
69,14,49,69,35,95,67,19,80,52,68,88,17,99,50,89,20,36,37,20,58,100,42,25,49,42,33,52,11,55,96,50,0,24,49,28,91,20,27,20,91,70,78,55,93,76,58,93,76,56,47,75,26,45,44,25,22,51,35,73,24,39,51,12,62,42,69
49,51,11,78,46,55,76,99,78,31,15,60,17,76,33,49,48,69,34,36,56,51,76,74,56,11,94,81,17,80,17,32,24,0,12,65,49,10,68,89,65,89,66,70,86,36,67,16,13,48,84,85,10,52,76,90,91,39,24,50,14,10,26,65,69,81,49
36,79,17,30,49,17,36,48,73,60,34,43,36,46,48,27,27,62,43,25,73,46,77,43,75,71,75,23,31,15,35,54,49,12,0,58,91,56,96,40,62,52,93,12,58,20,37,68,61,71,65,78,23,56,57,48,27,56,68,24,14,56,72,57,19,97,36
67,28,28,55,48,52,21,43,20,11,72,80,12,10,91,71,89,35,35,17,16,70,82,32,100,63,28,74,51,61,18,42,28,65,58,0,91,53,98,51,89,37,20,60,47,83,11,61,49,36,90,79,44,93,78,98,36,66,80,66,61,55,74,97,18,73,67
49,55,59,35,68,80,14,96,86,69,72,12,62,23,90,41,78,14,99,26,51,68,63,47,85,48,44,83,97,45,24,52,91,49,91,91,0,93,96,30,52,69,48,45,75,35,87,65,96,86,42,18,46,65,75,84,47,100,74,71,88,68,79,62,69,44,49
78,56,40,56,58,20,100,63,87,76,17,38,56,22,41,22,81,91,70,68,70,66,69,29,11,66,92,22,96,36,62,69,20,10,56,53,93,0,40,21,40,91,14,54,89,33,51,46,52,79,60,10,12,78,14,57,78,47,51,64,25,57,98,16,95,97,78
64,72,27,10,43,24,25,84,77,66,72,32,49,83,28,97,49,50,32,87,55,48,40,27,80,68,52,61,76,43,54,34,27,68,96,98,96,40,0,80,61,28,34,71,44,89,48,95,45,85,53,50,98,86,96,64,68,69,63,74,56,63,51,89,15,16,64
31,96,58,83,28,83,81,10,98,49,48,25,99,43,88,68,41,21,33,57,12,67,32,45,31,18,66,36,15,91,23,19,20,89,40,51,30,21,80,0,13,97,74,77,47,78,54,12,94,24,90,26,53,53,84,56,24,64,36,64,94,37,69,84,18,52,31
10,66,28,43,64,16,39,45,69,90,95,39,35,58,82,56,97,32,86,46,38,61,64,59,28,23,83,70,50,78,78,69,91,65,62,89,52,40,61,13,0,89,74,57,52,93,23,44,23,20,55,92,97,40,49,26,13,35,80,22,39,57,71,24,53,46,10
72,40,51,63,92,37,57,21,89,51,96,39,75,86,87,77,13,56,94,50,89,34,43,22,74,39,48,95,29,95,46,36,70,89,52,37,69,91,28,97,89,0,38,12,90,80,21,29,11,71,90,53,85,100,26,64,26,15,76,12,56,73,100,94,40,28,72
41,15,45,72,64,54,95,76,25,12,87,67,73,32,47,93,39,45,35,10,78,26,52,64,84,89,44,33,59,79,85,82,78,66,93,20,48,14,34,74,74,38,0,47,78,63,36,88,16,21,43,88,54,63,19,30,25,12,76,56,99,87,93,96,17,35,41
21,74,43,28,26,58,13,60,57,47,37,40,12,74,44,77,40,83,88,52,89,59,80,91,28,24,56,60,36,66,68,40,55,70,12,60,45,54,71,77,57,12,47,0,39,88,55,50,46,47,98,20,16,54,57,18,50,14,79,59,24,26,95,45,87,32,21
68,46,54,85,77,73,90,20,87,73,73,61,17,73,16,79,96,15,34,32,39,84,44,100,81,30,41,30,99,73,27,51,93,86,58,47,75,89,44,47,52,90,78,39,0,96,43,44,60,48,54,63,13,96,42,67,57,27,66,54,49,46,30,29,40,63,68
29,41,90,25,43,81,44,37,22,23,15,94,60,78,81,100,51,30,20,70,72,78,12,33,16,93,100,62,87,13,83,58,76,36,20,83,35,33,89,78,93,80,63,88,96,0,68,79,32,48,89,58,72,28,63,10,41,56,74,27,42,90,55,86,58,86,29
13,48,97,73,12,51,86,45,92,41,85,63,78,97,35,18,44,23,83,49,34,14,32,38,37,45,34,65,21,20,21,23,58,67,37,11,87,51,48,54,23,21,36,55,43,68,0,30,21,40,67,23,36,58,22,43,46,42,76,56,63,33,23,77,97,47,13
79,59,31,78,16,23,88,76,89,40,16,31,53,27,69,35,50,29,17,44,52,92,96,69,90,22,34,52,65,16,84,94,93,16,68,61,65,46,95,12,44,29,88,50,44,79,30,0,14,80,81,12,29,37,55,97,24,21,96,85,19,14,26,98,84,83,79
85,90,16,85,65,87,52,22,42,76,97,53,31,65,54,16,87,44,82,84,33,28,53,14,44,62,95,22,56,21,28,71,76,13,61,49,96,52,45,94,23,11,16,46,60,32,21,14,0,46,76,21,19,89,59,77,19,83,32,19,97,77,45,69,54,97,85
52,86,95,72,28,54,83,39,90,58,16,55,38,49,52,54,11,37,80,10,36,44,53,36,15,32,45,75,85,78,59,81,56,48,71,36,86,79,85,24,20,71,21,47,48,48,40,80,46,0,20,55,96,55,60,10,82,63,28,65,94,43,82,35,80,37,52
16,14,98,56,19,28,21,74,64,62,17,79,23,69,32,52,26,34,94,40,51,31,47,36,17,38,92,79,78,63,76,76,47,84,65,90,42,60,53,90,55,90,43,98,54,89,67,81,76,20,0,75,93,38,38,38,62,59,27,70,64,46,67,31,67,54,16
94,14,57,20,10,59,62,98,57,35,11,10,25,18,51,41,83,77,87,87,76,26,16,97,20,20,20,12,69,38,94,41,75,85,78,79,18,10,50,26,92,53,88,20,63,58,23,12,21,55,75,0,90,55,94,64,39,57,43,86,60,77,72,57,68,80,94
15,74,96,53,16,49,38,46,28,58,68,52,51,67,36,12,38,29,71,71,13,80,79,64,64,82,88,29,61,93,44,62,26,10,23,44,46,12,98,53,97,85,54,16,13,72,36,29,19,96,93,90,0,12,73,67,56,94,40,92,49,50,28,62,96,25,15
23,45,26,31,44,67,43,85,78,70,19,27,10,80,91,51,77,24,17,47,26,49,42,45,10,76,83,15,32,16,42,80,45,52,56,93,65,78,86,53,40,100,63,54,96,28,58,37,89,55,38,55,12,0,32,70,44,84,87,31,71,75,78,100,45,54,23
33,90,94,78,72,97,56,49,75,38,33,78,34,57,43,71,78,85,96,100,52,19,24,68,42,40,29,21,33,30,64,59,44,76,57,78,75,14,96,84,49,26,19,57,42,63,22,55,59,60,38,94,73,32,0,39,86,43,40,39,37,53,82,42,20,37,33
81,77,65,67,55,85,21,51,83,59,84,30,46,58,33,14,42,78,50,66,84,17,26,41,16,55,52,60,84,70,90,10,25,90,48,98,84,57,64,56,26,64,30,18,67,10,43,97,77,10,38,64,67,70,39,0,17,33,11,86,59,71,87,50,82,24,81
92,17,73,95,66,12,85,100,26,77,87,39,95,27,77,96,16,51,87,36,59,89,30,89,99,69,77,27,93,92,40,84,22,91,27,36,47,78,68,24,13,26,25,50,57,41,46,24,19,82,62,39,56,44,86,17,0,72,59,73,35,30,14,42,54,38,92
40,24,11,94,23,98,29,28,94,43,64,61,85,77,60,98,23,50,94,86,29,72,94,33,42,13,88,17,60,33,40,32,51,39,56,66,100,47,69,64,35,15,12,14,27,56,42,21,83,63,59,57,94,84,43,33,72,0,90,69,38,29,76,60,69,21,40
95,98,68,68,96,43,83,36,44,79,31,80,31,37,57,98,92,19,65,49,82,68,40,62,94,78,99,16,46,14,89,18,35,24,68,80,74,51,63,36,80,76,76,79,66,74,76,96,32,28,27,43,40,87,40,11,59,90,0,35,76,97,34,95,59,23,95
64,62,30,77,52,75,99,81,87,34,40,99,10,20,99,83,21,88,77,99,24,29,52,72,24,35,50,83,39,93,75,78,73,50,24,66,71,64,74,64,22,12,56,59,54,27,56,85,19,65,70,86,92,31,39,86,73,69,35,0,32,12,17,58,24,80,64
68,70,36,94,66,96,58,32,27,50,99,80,33,32,99,100,21,73,80,42,90,63,57,24,36,63,64,91,18,52,25,30,24,14,14,61,88,25,56,94,39,56,99,24,49,42,63,19,97,94,64,60,49,71,37,59,35,38,76,32,0,23,19,41,33,65,68
40,18,23,19,27,12,90,67,84,70,13,13,45,66,21,87,23,44,38,73,91,21,71,12,69,93,43,34,11,98,36,54,39,10,56,55,68,57,63,37,57,73,87,26,46,90,33,14,77,43,46,77,50,75,53,71,30,29,97,12,23,0,25,19,85,63,40
39,60,14,40,64,99,84,96,29,42,63,34,50,90,77,94,33,40,60,49,92,33,81,47,64,38,88,17,37,17,12,81,51,26,72,74,79,98,51,69,71,100,93,95,30,55,23,26,45,82,67,72,28,78,82,87,14,76,34,17,19,25,0,100,10,27,39
92,27,77,88,34,17,44,21,32,21,19,30,58,45,71,33,77,31,100,81,36,63,76,77,12,98,51,88,78,90,33,32,12,65,57,97,62,16,89,84,24,94,96,45,29,86,77,98,69,35,31,57,62,100,42,50,42,60,95,58,41,19,100,0,47,94,92
88,22,33,36,78,61,56,63,56,62,58,23,84,66,67,85,50,100,62,52,90,22,99,93,37,39,96,51,58,51,40,58,62,69,19,18,69,95,15,18,53,40,17,87,40,58,97,84,54,80,67,68,96,45,20,82,54,69,59,24,33,85,10,47,0,28,88
36,83,34,76,30,56,10,32,11,45,25,71,92,50,74,65,49,42,67,71,37,65,92,37,46,53,65,56,60,57,53,51,42,81,97,73,44,97,16,52,46,28,35,32,63,86,47,83,97,37,54,80,25,54,37,24,38,21,23,80,65,63,27,94,28,0,36
0,57,81,39,78,74,85,20,69,52,56,78,50,50,93,80,16,31,29,16,89,58,93,72,17,92,88,28,26,20,42,22,69,49,36,67,49,78,64,31,10,72,41,21,68,29,13,79,85,52,16,94,15,23,33,81,92,40,95,64,68,40,39,92,88,36,0
