85
37,95,95,96,67,39,89,76,80,0,28,44,60,22,30,78,11,27,94,69,29,52,16,17,96,45,92,23,93,43,64,78,32,52,25,79,25,89,48,82,94,87,10,87,69,64,78,15,56,58,35,98,14,74,44,86,58,76,55,29,15,86,60,90,30,78,41,39,92,61,39,12,41,81,16,22,12,96,16,44,24,34,82,57,73,14,37
97,100,71,19,56,93,24,34,41,28,0,92,52,13,49,13,74,90,14,79,90,57,29,32,81,79,64,77,97,98,89,24,79,51,71,52,21,10,100,72,21,47,41,46,34,14,82,28,58,99,82,96,69,22,97,83,71,22,52,84,85,22,30,31,57,10,54,81,80,20,96,18,73,89,40,73,75,45,64,81,33,94,65,54,22,94,97
23,24,29,97,21,46,21,73,62,44,92,0,60,100,89,36,77,94,12,21,55,50,55,50,21,97,16,62,44,69,42,15,38,10,72,22,35,67,74,23,72,59,45,57,42,31,19,55,22,59,54,15,94,20,91,56,77,74,95,94,59,34,66,44,36,48,96,94,45,31,81,22,95,50,15,84,52,42,77,74,93,41,66,19,93,10,23
42,61,87,90,57,50,74,81,25,60,52,60,0,46,69,62,71,91,43,25,77,29,51,66,95,24,20,87,93,52,31,86,67,23,14,62,15,35,78,83,73,83,94,45,84,48,88,57,94,83,85,10,93,85,57,46,61,87,79,86,67,77,73,41,81,48,64,57,52,43,40,15,96,37,68,61,31,35,90,98,91,19,62,77,68,36,42
49,63,69,12,31,89,91,15,69,22,13,100,46,0,22,10,61,72,75,24,56,71,26,41,45,50,92,59,18,14,60,50,52,39,71,35,79,54,48,52,55,71,95,29,12,97,83,48,15,27,89,67,39,40,34,45,40,83,81,84,56,32,34,65,85,69,43,100,83,27,33,43,80,39,29,93,25,18,29,30,65,39,25,20,50,89,49
20,27,58,73,48,81,78,29,30,30,49,89,69,22,0,94,59,39,45,12,81,31,93,17,23,70,100,75,89,86,80,72,45,37,78,29,34,58,79,90,59,28,18,39,75,53,19,25,88,45,30,29,91,22,45,19,69,95,85,64,28,92,83,81,32,87,54,72,24,69,60,49,79,61,76,81,37,65,21,22,81,23,29,33,99,35,20
17,67,21,87,27,88,80,43,100,78,13,36,62,10,94,0,100,27,25,39,36,67,96,90,41,98,42,81,43,97,65,33,63,65,82,60,83,15,93,54,19,89,27,64,96,16,58,78,79,76,61,77,45,94,57,11,33,30,64,49,29,93,32,57,64,77,65,79,39,24,87,83,57,88,15,82,90,88,14,96,12,75,77,47,62,37,17
67,55,55,85,73,38,68,94,41,11,74,77,71,61,59,100,0,80,64,69,98,14,79,48,38,22,83,27,51,32,18,61,88,48,46,81,32,89,91,82,41,12,72,52,88,16,25,95,95,48,57,91,45,30,40,41,19,12,32,53,47,24,25,13,70,88,80,50,82,70,36,31,79,84,46,37,24,35,64,23,42,41,77,68,15,16,67
12,99,31,56,35,75,40,37,58,27,90,94,91,72,39,27,80,0,64,40,56,27,86,52,78,100,64,66,14,14,53,41,69,25,82,65,24,92,33,92,80,93,46,43,99,53,66,92,59,44,10,27,99,32,79,54,37,57,19,18,86,32,55,71,53,59,10,33,86,15,79,100,20,53,88,35,41,28,34,44,55,42,53,43,25,91,12
36,54,37,22,43,33,85,11,91,94,14,12,43,75,45,25,64,64,0,52,59,97,56,56,10,66,93,73,88,22,72,47,86,74,14,83,44,82,65,55,31,37,53,48,28,31,100,88,33,37,37,47,19,91,27,79,33,12,43,41,44,88,24,50,57,38,59,42,62,16,98,68,58,40,89,58,12,48,14,15,10,72,97,94,15,53,36
16,64,47,45,50,46,70,34,84,69,79,21,25,24,12,39,69,40,52,0,41,93,18,93,60,58,81,93,61,26,18,18,36,38,41,56,20,77,94,52,97,36,43,17,86,27,33,27,25,55,28,18,21,46,76,97,96,25,58,28,58,51,70,16,59,12,71,61,25,68,95,11,28,57,44,75,54,78,15,27,80,72,80,43,39,72,16
68,59,84,33,81,28,72,71,77,29,90,55,77,56,81,36,98,56,59,41,0,44,42,69,92,40,35,68,21,42,60,10,11,92,68,48,87,96,15,42,32,45,55,57,46,70,80,100,49,87,57,46,11,75,61,57,35,85,34,24,58,91,59,27,12,70,97,12,85,61,48,100,46,79,46,92,95,61,15,61,59,33,75,66,52,39,68
92,10,99,24,94,17,10,47,80,52,57,50,29,71,31,67,14,27,97,93,44,0,93,18,91,59,60,45,100,66,95,33,60,46,60,62,97,69,68,70,95,77,26,99,12,71,36,86,54,29,48,63,43,47,78,99,41,21,58,75,24,71,38,35,44,32,27,58,86,78,90,17,39,98,41,27,75,71,12,95,38,94,29,68,84,27,92
33,67,73,96,63,51,13,56,58,16,29,55,51,26,93,96,79,86,56,18,42,93,0,15,46,25,41,24,74,82,44,60,31,54,55,41,22,81,81,46,68,61,93,95,82,99,95,51,64,72,39,48,78,30,74,44,100,98,35,32,97,38,36,28,78,85,87,87,80,54,53,82,59,79,93,49,74,61,37,43,55,96,29,63,100,60,33
38,18,86,76,52,51,25,27,42,17,32,50,66,41,17,90,48,52,56,93,69,18,15,0,13,83,14,80,95,38,44,95,57,63,59,11,59,16,62,22,29,27,77,57,36,57,82,10,94,39,16,95,82,78,37,52,44,27,63,56,55,22,85,82,40,61,47,23,99,82,23,86,14,44,33,60,88,59,15,72,65,71,92,86,51,74,38
37,56,64,31,14,73,15,76,64,96,81,21,95,45,23,41,38,78,10,60,92,91,46,13,0,14,97,73,52,84,19,71,97,62,93,46,47,44,32,29,96,28,54,69,58,98,57,44,18,38,63,35,41,69,76,57,99,84,91,41,47,86,60,50,47,34,83,29,98,43,70,33,54,70,79,93,100,79,57,50,98,96,75,11,62,47,37
59,58,81,65,76,51,74,47,19,45,79,97,24,50,70,98,22,100,66,58,40,59,25,83,14,0,31,19,45,84,31,86,22,11,82,88,85,96,54,37,88,62,46,66,88,43,68,23,76,13,94,82,67,74,64,54,75,72,83,32,56,28,37,75,34,23,30,69,32,19,25,44,46,59,70,94,60,38,73,15,57,63,87,42,77,20,59
96,62,58,67,20,67,27,37,98,92,64,16,20,92,100,42,83,64,93,81,35,60,41,14,97,31,0,76,52,16,64,12,40,17,83,76,24,89,62,91,27,88,55,57,46,11,50,84,19,36,39,68,29,59,60,31,76,31,90,12,86,14,82,72,74,19,69,98,76,71,46,19,61,85,24,27,32,22,78,88,13,69,43,79,18,23,96
25,30,68,60,18,52,30,100,14,23,77,62,87,59,75,81,27,66,73,93,68,45,24,80,73,19,76,0,91,55,27,20,18,92,22,37,29,74,63,65,39,70,17,70,51,80,47,44,29,28,72,24,47,36,20,10,49,99,43,73,50,94,51,91,32,40,59,38,83,68,39,45,72,49,47,51,97,33,35,85,92,40,52,29,92,17,25
49,55,52,43,59,20,36,84,69,93,97,44,93,18,89,43,51,14,88,61,21,100,74,95,52,45,52,91,0,57,45,30,59,41,18,100,82,29,73,14,87,12,34,95,98,39,19,91,58,91,43,29,34,98,15,88,55,49,26,25,53,19,89,44,58,74,94,31,31,67,10,86,74,65,32,49,59,56,20,59,27,46,71,70,59,30,49
14,37,74,75,13,13,61,31,90,43,98,69,52,14,86,97,32,14,22,26,42,66,82,38,84,84,16,55,57,0,49,59,88,20,47,43,99,29,40,98,41,54,66,25,54,86,46,54,63,30,74,47,47,25,72,33,64,15,44,72,81,81,20,32,48,34,28,25,97,95,95,64,93,98,83,70,46,24,96,36,48,34,40,19,95,93,14
25,77,91,31,28,98,52,19,11,64,89,42,31,60,80,65,18,53,72,18,60,95,44,44,19,31,64,27,45,49,0,14,90,64,99,71,59,93,70,55,26,78,58,59,38,37,35,44,90,59,64,51,18,60,86,17,26,67,81,92,54,44,28,60,50,40,13,69,41,21,40,57,97,34,60,28,72,15,81,97,32,21,48,45,32,78,25
48,58,29,57,19,92,29,74,18,78,24,15,86,50,72,33,61,41,47,18,10,33,60,95,71,86,12,20,30,59,14,0,46,79,84,44,100,63,22,95,26,13,54,56,42,12,23,75,40,89,94,80,33,52,37,56,61,60,10,99,21,55,29,49,83,75,14,56,79,65,15,100,30,15,30,57,29,53,20,19,28,68,56,54,94,31,48
61,37,79,19,100,17,17,18,89,32,79,38,67,52,45,63,88,69,86,36,11,60,31,57,97,22,40,18,59,88,90,46,0,61,26,69,29,60,57,24,22,57,81,59,41,31,22,44,89,47,40,40,84,42,20,99,40,47,94,27,23,64,14,89,17,68,66,97,75,69,17,48,66,48,46,46,68,24,65,35,28,61,98,54,17,34,61
80,48,75,86,84,32,26,77,91,52,51,10,23,39,37,65,48,25,74,38,92,46,54,63,62,11,17,92,41,20,64,79,61,0,56,31,64,94,27,67,26,89,89,71,65,96,34,32,14,37,13,70,13,27,54,43,23,43,39,89,93,18,66,80,68,28,84,91,38,13,31,97,84,12,71,95,31,16,98,10,87,37,32,88,96,19,80
67,47,43,70,21,85,43,28,85,25,71,72,14,71,78,82,46,82,14,41,68,60,55,59,93,82,83,22,18,47,99,84,26,56,0,52,67,68,73,51,41,12,54,36,51,27,49,27,24,46,19,50,18,32,36,31,14,83,27,32,16,17,82,32,25,85,88,81,31,79,75,43,59,22,98,35,78,60,98,88,16,37,68,32,21,41,67
53,15,23,75,16,17,19,85,59,79,52,22,62,35,29,60,81,65,83,56,48,62,41,11,46,88,76,37,100,43,71,44,69,31,52,0,98,19,28,35,87,29,100,87,64,72,46,47,20,28,83,17,84,78,53,10,69,34,81,88,74,12,35,82,77,64,62,50,83,86,81,19,20,82,53,37,51,72,88,73,28,52,38,42,84,83,53
51,91,48,48,52,100,43,97,74,25,21,35,15,79,34,83,32,24,44,20,87,97,22,59,47,85,24,29,82,99,59,100,29,64,67,98,0,93,75,34,80,51,37,51,67,52,79,48,16,65,12,76,41,37,99,64,96,13,98,67,35,34,35,89,46,95,73,19,14,66,62,36,48,70,58,68,19,100,83,75,73,100,33,94,34,82,51
84,91,17,14,34,79,23,28,28,89,10,67,35,54,58,15,89,92,82,77,96,69,81,16,44,96,89,74,29,29,93,63,60,94,68,19,93,0,88,89,49,55,32,91,91,23,79,47,41,13,54,52,15,15,69,53,11,15,28,53,23,17,59,74,72,14,49,62,19,88,53,99,34,12,53,34,35,37,82,74,50,41,98,14,81,54,84
93,14,91,26,27,67,56,92,93,48,100,74,78,48,79,93,91,33,65,94,15,68,81,62,32,54,62,63,73,40,70,22,57,27,73,28,75,88,0,21,56,23,44,88,82,80,10,11,28,30,72,93,96,89,87,94,47,56,92,16,34,13,14,90,91,29,75,69,92,17,72,19,98,33,74,90,54,85,58,69,10,10,61,20,43,90,93
75,51,41,83,89,62,59,82,24,82,72,23,83,52,90,54,82,92,55,52,42,70,46,22,29,37,91,65,14,98,55,95,24,67,51,35,34,89,21,0,86,26,75,74,50,66,64,30,36,43,77,92,98,13,50,40,88,88,53,29,39,76,28,73,89,83,70,29,83,21,59,21,41,44,18,92,80,31,61,100,76,21,94,86,21,98,75
93,95,58,55,26,24,95,14,24,94,21,72,73,55,59,19,41,80,31,97,32,95,68,29,96,88,27,39,87,41,26,26,22,26,41,87,80,49,56,86,0,58,28,60,30,60,72,31,25,24,91,22,44,41,87,62,78,74,59,14,20,100,45,68,32,98,52,19,66,53,38,51,93,56,28,10,89,79,31,57,91,28,81,43,93,52,93
67,76,59,27,42,70,65,50,32,87,47,59,83,71,28,89,12,93,37,36,45,77,61,27,28,62,88,70,12,54,78,13,57,89,12,29,51,55,23,26,58,0,66,66,97,37,12,43,56,27,50,22,48,29,11,43,41,85,80,31,63,46,82,34,87,66,49,21,82,39,55,26,68,92,87,60,85,40,99,56,92,51,30,82,84,43,67
37,22,15,53,98,48,68,27,83,10,41,45,94,95,18,27,72,46,53,43,55,26,93,77,54,46,55,17,34,66,58,54,81,89,54,100,37,32,44,75,28,66,0,66,34,74,47,93,56,38,39,68,46,70,75,30,27,88,29,54,21,83,96,18,22,94,69,74,34,54,72,97,36,87,58,98,55,34,80,56,30,85,71,14,40,13,37
90,61,51,57,45,22,21,35,44,87,46,57,45,29,39,64,52,43,48,17,57,99,95,57,69,66,57,70,95,25,59,56,59,71,36,87,51,91,88,74,60,66,66,0,28,38,41,76,48,64,70,39,41,41,48,27,52,77,92,63,91,12,86,70,26,15,11,29,46,46,90,13,24,75,30,52,59,88,56,25,81,33,94,70,85,17,90
78,51,77,80,61,75,87,14,39,69,34,42,84,12,75,96,88,99,28,86,46,12,82,36,58,88,46,51,98,54,38,42,41,65,51,64,67,91,82,50,30,97,34,28,0,92,22,74,32,36,44,70,88,44,28,74,52,69,37,37,91,70,11,25,21,36,76,71,31,62,71,72,93,74,41,44,84,88,34,54,97,84,81,99,14,84,78
31,69,87,56,84,69,87,84,23,64,14,31,48,97,53,16,16,53,31,27,70,71,99,57,98,43,11,80,39,86,37,12,31,96,27,72,52,23,80,66,60,37,74,38,92,0,69,68,100,70,82,44,93,62,57,85,15,82,92,25,26,65,80,36,13,84,46,23,73,17,19,49,13,58,74,68,61,32,20,85,88,48,84,93,94,64,31
100,57,54,56,91,65,48,57,60,78,82,19,88,83,19,58,25,66,100,33,80,36,95,82,57,68,50,47,19,46,35,23,22,34,49,46,79,79,10,64,72,12,47,41,22,69,0,17,88,33,40,87,71,65,66,50,56,50,58,45,45,81,84,79,10,36,21,18,82,10,90,94,39,92,97,86,10,79,82,79,16,23,16,76,60,68,100
15,72,85,53,45,15,73,36,30,15,28,55,57,48,25,78,95,92,88,27,100,86,51,10,44,23,84,44,91,54,44,75,44,32,27,47,48,47,11,30,31,43,93,76,74,68,17,0,14,45,49,24,50,39,10,89,66,29,35,46,27,80,56,47,29,32,99,97,19,23,64,26,48,22,14,62,82,86,69,49,52,43,75,34,83,78,15
94,38,96,44,13,29,75,30,34,56,58,22,94,15,88,79,95,59,33,25,49,54,64,94,18,76,19,29,58,63,90,40,89,14,24,20,16,41,28,36,25,56,56,48,32,100,88,14,0,74,99,16,11,51,81,80,11,85,36,45,52,79,51,61,84,74,82,91,93,35,87,48,76,25,14,14,20,76,68,84,40,72,24,83,60,81,94
84,39,63,15,49,54,16,50,65,58,99,59,83,27,45,76,48,44,37,55,87,29,72,39,38,13,36,28,91,30,59,89,47,37,46,28,65,13,30,43,24,27,38,64,36,70,33,45,74,0,14,36,58,68,32,11,22,87,88,84,23,86,69,20,34,97,48,71,40,58,28,33,63,40,89,32,37,61,80,28,34,99,54,47,34,33,84
23,78,98,63,34,83,91,61,66,35,82,54,85,89,30,61,57,10,37,28,57,48,39,16,63,94,39,72,43,74,64,94,40,13,19,83,12,54,72,77,91,50,39,70,44,82,40,49,99,14,0,20,78,100,48,60,49,29,13,11,45,49,16,58,12,59,17,83,67,39,89,37,50,60,26,28,41,50,75,55,54,43,43,16,89,51,23
75,89,75,46,66,32,21,73,35,98,96,15,10,67,29,77,91,27,47,18,46,63,48,95,35,82,68,24,29,47,51,80,40,70,50,17,76,52,93,92,22,22,68,39,70,44,87,24,16,36,20,0,89,94,84,10,36,50,26,37,61,90,28,64,24,44,22,28,10,24,19,22,17,26,86,97,80,51,77,85,10,52,58,13,57,54,75
46,59,31,11,81,59,89,86,36,14,69,94,93,39,91,45,45,99,19,21,11,43,78,82,41,67,29,47,34,47,18,33,84,13,18,84,41,15,96,98,44,48,46,41,88,93,71,50,11,58,78,89,0,54,22,32,18,67,92,13,54,97,75,28,92,73,89,82,48,72,67,73,48,88,41,46,12,69,57,92,96,28,71,66,95,68,46
41,19,65,21,59,36,68,95,97,74,22,20,85,40,22,94,30,32,91,46,75,47,30,78,69,74,59,36,98,25,60,52,42,27,32,78,37,15,89,13,41,29,70,41,44,62,65,39,51,68,100,94,54,0,89,46,60,99,69,21,80,26,87,50,34,73,82,50,16,67,63,48,39,19,86,55,61,24,51,20,46,48,66,14,63,93,41
20,88,18,52,46,32,75,15,45,44,97,91,57,34,45,57,40,79,27,76,61,78,74,37,76,64,60,20,15,72,86,37,20,54,36,53,99,69,87,50,87,11,75,48,28,57,66,10,81,32,48,84,22,89,0,85,74,99,62,49,89,63,42,65,16,78,68,13,43,63,91,40,17,34,45,28,69,70,56,66,34,34,78,93,83,20,20
45,12,38,86,12,62,97,40,98,86,83,56,46,45,19,11,41,54,79,97,57,99,44,52,57,54,31,10,88,33,17,56,99,43,31,10,64,53,94,40,62,43,30,27,74,85,50,89,80,11,60,10,32,46,85,0,25,72,54,63,93,95,20,63,25,52,38,71,14,31,32,66,83,17,90,15,59,10,86,20,85,43,56,80,27,79,45
58,48,63,40,19,10,11,59,82,58,71,77,61,40,69,33,19,37,33,96,35,41,100,44,99,75,76,49,55,64,26,61,40,23,14,69,96,11,47,88,78,41,27,52,52,15,56,66,11,22,49,36,18,60,74,25,0,28,47,27,74,50,98,56,91,29,57,18,25,36,96,66,44,62,91,95,53,30,19,27,80,20,62,42,76,64,58
75,54,95,36,14,54,71,12,51,76,22,74,87,83,95,30,12,57,12,25,85,21,98,27,84,72,31,99,49,15,67,60,47,43,83,34,13,15,56,88,74,85,88,77,69,82,50,29,85,87,29,50,67,99,99,72,28,0,88,79,36,85,97,70,87,93,58,76,21,68,37,67,96,78,14,28,93,59,52,87,56,75,67,32,88,34,75
88,96,87,81,87,65,81,23,65,55,52,95,79,81,85,64,32,19,43,58,34,58,35,63,91,83,90,43,26,44,81,10,94,39,27,81,98,28,92,53,59,80,29,92,37,92,58,35,36,88,13,26,92,69,62,54,47,88,0,82,35,36,35,88,41,100,68,34,76,12,69,74,57,68,78,64,48,44,62,55,79,23,50,57,62,62,88
73,40,30,30,62,19,56,99,48,29,84,94,86,84,64,49,53,18,41,28,24,75,32,56,41,32,12,73,25,72,92,99,27,89,32,88,67,53,16,29,14,31,54,63,37,25,45,46,45,84,11,37,13,21,49,63,27,79,82,0,30,100,16,58,89,97,56,33,41,71,48,38,49,53,94,16,91,77,88,84,65,14,99,44,82,60,73
32,47,69,91,96,49,53,39,10,15,85,59,67,56,28,29,47,86,44,58,58,24,97,55,47,56,86,50,53,81,54,21,23,93,16,74,35,23,34,39,20,63,21,91,91,26,45,27,52,23,45,61,54,80,89,93,74,36,35,30,0,75,16,25,84,62,77,22,36,11,23,52,80,81,89,71,18,69,99,85,32,56,75,70,43,68,32
79,46,100,40,82,23,95,96,42,86,22,34,77,32,92,93,24,32,88,51,91,71,38,22,86,28,14,94,19,81,44,55,64,18,17,12,34,17,13,76,100,46,83,12,70,65,81,80,79,86,49,90,97,26,63,95,50,85,36,100,75,0,87,34,93,66,93,23,56,71,45,41,60,58,65,13,59,53,13,25,16,43,99,38,44,94,79
48,55,71,43,34,69,56,68,98,60,30,66,73,34,83,32,25,55,24,70,59,38,36,85,60,37,82,51,89,20,28,29,14,66,82,35,35,59,14,28,45,82,96,86,11,80,84,56,51,69,16,28,75,87,42,20,98,97,35,16,16,87,0,74,53,62,26,44,41,72,58,54,94,48,67,50,33,22,100,51,91,19,78,24,29,46,48
10,69,27,97,72,10,43,48,32,90,31,44,41,65,81,57,13,71,50,16,27,35,28,82,50,75,72,91,44,32,60,49,89,80,32,82,89,74,90,73,68,34,18,70,25,36,79,47,61,20,58,64,28,50,65,63,56,70,88,58,25,34,74,0,86,35,38,77,61,94,76,23,19,20,20,22,68,26,14,45,84,92,41,77,50,97,10
89,13,71,31,73,86,37,99,43,30,57,36,81,85,32,64,70,53,57,59,12,44,78,40,47,34,74,32,58,48,50,83,17,68,25,77,46,72,91,89,32,87,22,26,21,13,10,29,84,34,12,24,92,34,16,25,91,87,41,89,84,93,53,86,0,94,87,20,22,56,97,68,70,91,14,40,42,56,82,93,42,24,64,25,18,46,89
65,39,23,30,33,79,90,56,65,78,10,48,48,69,87,77,88,59,38,12,70,32,85,61,34,23,19,40,74,34,40,75,68,28,85,64,95,14,29,83,98,66,94,15,36,84,36,32,74,97,59,44,73,73,78,52,29,93,100,97,62,66,62,35,94,0,36,17,40,77,98,82,38,41,55,56,15,47,83,20,79,15,95,28,35,75,65
75,72,73,93,53,79,17,86,50,41,54,96,64,43,54,65,80,10,59,71,97,27,87,47,83,30,69,59,94,28,13,14,66,84,88,62,73,49,75,70,52,49,69,11,76,46,21,99,82,48,17,22,89,82,68,38,57,58,68,56,77,93,26,38,87,36,0,13,63,23,55,13,17,52,94,46,43,75,45,90,14,83,79,57,52,71,75
64,60,88,84,97,11,24,22,49,39,81,94,57,100,72,79,50,33,42,61,12,58,87,23,29,69,98,38,31,25,69,56,97,91,81,50,19,62,69,29,19,21,74,29,71,23,18,97,91,71,83,28,82,50,13,71,18,76,34,33,22,23,44,77,20,17,13,0,36,69,58,88,74,93,76,71,50,16,33,20,48,48,54,88,52,80,64
12,73,40,97,41,100,19,59,94,92,80,45,52,83,24,39,82,86,62,25,85,86,80,99,98,32,76,83,31,97,41,79,75,38,31,83,14,19,92,83,66,82,34,46,31,73,82,19,93,40,67,10,48,16,43,14,25,21,76,41,36,56,41,61,22,40,63,36,0,99,100,21,90,52,65,93,16,53,60,37,72,76,14,46,99,63,12
32,22,58,13,93,77,21,59,67,61,20,31,43,27,69,24,70,15,16,68,61,78,54,82,43,19,71,68,67,95,21,65,69,13,79,86,66,88,17,21,53,39,54,46,62,17,10,23,35,58,39,24,72,67,63,31,36,68,12,71,11,71,72,94,56,77,23,69,99,0,24,96,37,94,47,41,85,61,61,44,24,67,10,11,49,57,32
37,83,22,39,23,55,95,35,73,39,96,81,40,33,60,87,36,79,98,95,48,90,53,23,70,25,46,39,10,95,40,15,17,31,75,81,62,53,72,59,38,55,72,90,71,19,90,64,87,28,89,19,67,63,91,32,96,37,69,48,23,45,58,76,97,98,55,58,100,24,0,37,83,69,52,58,16,67,70,97,43,26,39,79,79,66,37
85,87,38,34,56,27,71,86,71,12,18,22,15,43,49,83,31,100,68,11,100,17,82,86,33,44,19,45,86,64,57,100,48,97,43,19,36,99,19,21,51,26,97,13,72,49,94,26,48,33,37,22,73,48,40,66,66,67,74,38,52,41,54,23,68,82,13,88,21,96,37,0,56,61,34,40,99,92,71,28,82,97,96,34,48,55,85
33,90,69,32,29,44,38,94,91,41,73,95,96,80,79,57,79,20,58,28,46,39,59,14,54,46,61,72,74,93,97,30,66,84,59,20,48,34,98,41,93,68,36,24,93,13,39,48,76,63,50,17,48,39,17,83,44,96,57,49,80,60,94,19,70,38,17,74,90,37,83,56,0,61,69,95,94,65,12,11,33,78,65,63,79,93,33
69,66,23,57,98,44,62,16,62,81,89,50,37,39,61,88,84,53,40,57,79,98,79,44,70,59,85,49,65,98,34,15,48,12,22,82,70,12,33,44,56,92,87,75,74,58,92,22,25,40,60,26,88,19,34,17,62,78,68,53,81,58,48,20,91,41,52,93,52,94,69,61,61,0,69,34,88,93,19,59,18,100,57,19,13,58,69
32,43,100,93,77,27,19,92,62,16,40,15,68,29,76,15,46,88,89,44,46,41,93,33,79,70,24,47,32,83,60,30,46,71,98,53,58,53,74,18,28,87,58,30,41,74,97,14,14,89,26,86,41,86,45,90,91,14,78,94,89,65,67,20,14,55,94,76,65,47,52,34,69,69,0,38,52,66,100,27,30,60,20,11,33,75,32
14,68,74,54,29,45,25,79,19,22,73,84,61,93,81,82,37,35,58,75,92,27,49,60,93,94,27,51,49,70,28,57,46,95,35,37,68,34,90,92,10,60,98,52,44,68,86,62,14,32,28,97,46,55,28,15,95,28,64,16,71,13,50,22,40,56,46,71,93,41,58,40,95,34,38,0,78,75,65,38,60,15,80,94,82,91,14
36,44,80,90,70,38,82,77,26,12,75,52,31,25,37,90,24,41,12,54,95,75,74,88,100,60,32,97,59,46,72,29,68,31,78,51,19,35,54,80,89,85,55,59,84,61,10,82,20,37,41,80,12,61,69,59,53,93,48,91,18,59,33,68,42,15,43,50,16,85,16,99,94,88,52,78,0,58,16,38,85,80,50,87,77,51,36
98,61,43,62,96,60,60,47,76,96,45,42,35,18,65,88,35,28,48,78,61,71,61,59,79,38,22,33,56,24,15,53,24,16,60,72,100,37,85,31,79,40,34,88,88,32,79,86,76,61,50,51,69,24,70,10,30,59,44,77,69,53,22,26,56,47,75,16,53,61,67,92,65,93,66,75,58,0,12,72,65,60,31,13,60,58,98
47,82,10,34,96,90,71,91,73,16,64,77,90,29,21,14,64,34,14,15,15,12,37,15,57,73,78,35,20,96,81,20,65,98,98,88,83,82,58,61,31,99,80,56,34,20,82,69,68,80,75,77,57,51,56,86,19,52,62,88,99,13,100,14,82,83,45,33,60,61,70,71,12,19,100,65,16,12,0,95,77,94,90,17,55,96,47
