57
69,72,92,37,66,62,100,47,60,31,74,66,69,51,31,46,0,88,15,78,15,79,22,94,54,46,46,26,10,95,58,88,57,15,64,97,52,71,67,51,54,97,68,39,92,46,85,29,13,76,13,49,64,15,81,14,81,64,69
76,35,98,67,54,14,29,31,66,65,89,36,59,67,73,24,88,0,28,35,64,39,10,79,60,23,86,73,24,57,53,68,38,98,66,93,91,18,80,44,99,53,21,98,18,59,91,69,100,44,31,96,13,18,94,52,97,77,76
59,28,12,14,35,67,56,97,85,62,11,64,87,95,21,80,15,28,0,62,68,90,21,62,40,26,41,19,55,41,93,15,68,45,24,42,60,35,34,54,33,99,88,31,74,98,69,82,91,100,54,61,87,58,37,100,59,51,59
69,58,42,25,67,100,67,12,35,11,18,40,63,25,61,36,78,35,62,0,37,24,42,55,67,40,29,92,38,60,87,46,45,62,87,32,29,27,69,21,68,89,36,72,99,90,18,25,40,12,21,15,62,26,28,34,89,47,69
64,71,41,50,64,11,28,10,85,92,63,12,39,51,32,16,15,64,68,37,0,44,52,11,37,47,44,91,91,16,16,18,20,10,17,21,45,34,60,87,52,100,85,56,29,64,43,72,45,50,65,43,94,81,85,12,76,39,64
48,88,16,83,24,49,90,95,12,89,47,36,33,69,41,94,79,39,90,24,44,0,94,11,91,15,46,68,86,96,88,50,65,90,91,64,66,19,40,66,62,62,95,27,74,24,68,20,98,69,15,79,41,21,70,85,72,77,48
17,14,89,25,63,69,12,87,45,44,25,35,56,50,35,38,22,10,21,42,52,94,0,59,72,78,56,78,19,17,89,14,85,82,76,64,75,39,13,55,60,34,47,61,73,53,34,65,29,52,57,82,27,34,59,70,43,32,17
29,16,68,31,80,96,43,49,59,44,93,96,100,54,85,81,94,79,62,55,11,11,59,0,58,63,98,47,63,35,100,17,57,23,32,31,66,17,25,99,96,28,29,90,48,32,43,20,85,37,10,52,36,76,64,30,90,21,29
56,95,89,95,95,61,57,43,29,76,21,89,82,76,84,29,54,60,40,67,37,91,72,58,0,75,71,81,12,82,100,50,44,100,42,93,89,48,98,10,23,35,37,68,62,51,71,12,74,62,89,75,25,94,18,22,34,21,56
50,96,39,68,61,32,48,88,65,78,98,40,70,52,82,62,46,23,26,40,47,15,78,63,75,0,67,25,41,65,79,73,68,47,57,100,93,50,42,30,92,10,15,32,29,29,28,85,31,24,16,63,15,48,16,17,24,57,50
34,40,28,97,53,43,82,26,58,98,72,99,57,80,99,99,46,86,41,29,44,46,56,98,71,67,0,88,37,61,81,12,83,49,40,31,56,54,24,43,17,44,14,52,78,63,57,36,31,57,19,45,81,53,76,70,87,44,34
30,85,42,68,28,16,78,57,82,12,34,26,20,73,39,52,26,73,19,92,91,68,78,47,81,25,88,0,99,20,14,28,76,51,37,82,100,44,15,83,31,100,11,81,51,67,73,37,33,50,93,74,51,71,10,53,79,95,30
27,13,97,85,79,64,24,97,44,87,82,36,52,83,20,85,10,24,55,38,91,86,19,63,12,41,37,99,0,18,36,90,18,60,97,84,86,92,47,28,96,81,37,81,15,50,94,32,23,71,70,33,51,90,67,89,26,65,27
97,52,82,20,40,26,84,15,80,95,18,18,61,54,24,47,95,57,41,60,16,96,17,35,82,65,61,20,18,0,34,65,72,23,69,37,98,48,26,23,69,67,43,78,85,48,57,74,21,97,18,46,78,84,26,30,99,54,97
12,31,98,61,75,58,86,74,81,49,78,59,53,82,52,29,58,53,93,87,16,88,89,100,100,79,81,14,36,34,0,65,36,37,81,84,30,56,65,13,80,98,42,43,25,94,13,82,36,57,72,55,58,78,58,30,94,32,12
51,56,81,73,17,36,26,10,71,92,97,82,34,59,62,64,88,68,15,46,18,50,14,17,50,73,12,28,90,65,65,0,43,69,26,23,24,91,77,55,86,11,90,33,94,53,51,90,23,96,61,87,83,97,78,67,56,12,51
15,97,58,96,77,88,41,38,80,98,87,24,20,56,79,83,57,38,68,45,20,65,85,57,44,68,83,76,18,72,36,43,0,58,13,48,21,11,40,34,29,87,20,33,23,35,88,99,53,92,19,10,73,87,30,24,25,18,15
21,28,54,78,49,65,72,18,81,96,24,98,26,19,52,89,15,98,45,62,10,90,82,23,100,47,49,51,60,23,37,69,58,0,10,89,64,65,15,72,35,18,78,61,33,46,11,34,85,65,88,45,77,55,96,75,89,32,21
79,87,41,75,93,79,90,72,65,19,94,56,23,95,90,37,64,66,24,87,17,91,76,32,42,57,40,37,97,69,81,26,13,10,0,69,24,36,58,88,18,76,28,71,73,49,41,92,36,65,46,61,20,80,51,91,14,80,79
82,98,77,46,11,40,67,40,20,14,57,78,56,92,92,43,97,93,42,32,21,64,64,31,93,100,31,82,84,37,84,23,48,89,69,0,47,41,23,68,15,69,67,99,68,53,17,35,36,74,17,14,95,77,73,29,60,20,82
55,63,67,25,44,47,94,95,95,67,51,80,58,98,25,47,52,91,60,29,45,66,75,66,89,93,56,100,86,98,30,24,21,64,24,47,0,12,55,70,60,75,56,77,78,68,100,26,95,17,46,13,58,96,95,96,57,23,55
59,28,35,62,74,89,30,35,100,24,80,70,40,73,29,21,71,18,35,27,34,19,39,17,48,50,54,44,92,48,56,91,11,65,36,41,12,0,36,61,86,100,79,92,83,50,61,14,63,98,33,40,90,18,37,55,18,51,59
56,52,90,32,15,84,79,57,70,87,78,97,40,64,34,27,67,80,34,69,60,40,13,25,98,42,24,15,47,26,65,77,40,15,58,23,55,36,0,67,11,61,53,73,18,72,57,92,44,67,58,58,67,86,100,69,15,80,56
85,63,41,22,31,56,14,82,98,95,98,16,86,56,42,35,51,44,54,21,87,66,55,99,10,30,43,83,28,23,13,55,34,72,88,68,70,61,67,0,11,95,55,97,11,47,63,68,69,37,80,96,30,45,100,44,10,82,85
72,62,89,77,31,82,68,53,59,38,37,67,22,45,12,98,54,99,33,68,52,62,60,96,23,92,17,31,96,69,80,86,29,35,18,15,60,86,11,11,0,87,50,85,96,83,59,35,16,22,62,95,88,55,32,94,47,18,72
98,71,33,19,80,81,25,14,77,82,42,96,49,42,61,27,97,53,99,89,100,62,34,28,35,10,44,100,81,67,98,11,87,18,76,69,75,100,61,95,87,0,95,47,68,13,58,67,23,42,40,88,21,87,64,38,35,77,98
33,93,72,74,10,87,53,95,26,17,48,67,89,50,77,76,68,21,88,36,85,95,47,29,37,15,14,11,37,43,42,90,20,78,28,67,56,79,53,55,50,95,0,22,92,14,82,25,75,67,100,87,51,59,14,55,18,47,33
44,66,69,100,80,21,92,20,48,81,75,73,30,95,49,77,39,98,31,72,56,27,61,90,68,32,52,81,81,78,43,33,33,61,71,99,77,92,73,97,85,47,22,0,91,84,74,16,24,80,48,72,93,74,69,75,23,45,44
61,70,93,55,98,25,17,91,51,38,67,15,41,27,90,10,92,18,74,99,29,74,73,48,62,29,78,51,15,85,25,94,23,33,73,68,78,83,18,11,96,68,92,91,0,69,30,85,55,62,49,86,41,85,70,74,25,28,61
23,92,28,12,39,60,25,39,59,80,87,23,54,19,43,17,46,59,98,90,64,24,53,32,51,29,63,67,50,48,94,53,35,46,49,53,68,50,72,47,83,13,14,84,69,0,43,65,86,29,12,76,54,27,89,38,88,89,23
11,26,17,73,61,93,15,52,14,45,22,99,61,44,33,27,85,91,69,18,43,68,34,43,71,28,57,73,94,57,13,51,88,11,41,17,100,61,57,63,59,58,82,74,30,43,0,20,56,73,58,69,62,93,28,73,77,36,11
68,46,80,49,23,68,40,64,40,66,62,17,15,19,26,37,29,69,82,25,72,20,65,20,12,85,36,37,32,74,82,90,99,34,92,35,26,14,92,68,35,67,25,16,85,65,20,0,73,14,44,88,55,52,67,48,27,31,68
61,45,42,40,26,91,56,92,99,71,37,12,86,68,96,20,13,100,91,40,45,98,29,85,74,31,31,33,23,21,36,23,53,85,36,36,95,63,44,69,16,23,75,24,55,86,56,73,0,93,21,23,51,37,95,94,71,51,61
19,72,50,33,12,60,46,11,39,22,65,97,42,67,29,99,76,44,100,12,50,69,52,37,62,24,57,50,71,97,57,96,92,65,65,74,17,98,67,37,22,42,67,80,62,29,73,14,93,0,26,37,64,99,38,47,78,91,19
26,46,79,92,99,72,85,10,23,67,98,96,20,65,96,91,13,31,54,21,65,15,57,10,89,16,19,93,70,18,72,61,19,88,46,17,46,33,58,80,62,40,100,48,49,12,58,44,21,26,0,55,22,69,77,97,96,43,26
72,36,71,60,29,64,41,24,85,47,26,32,71,56,80,22,49,96,61,15,43,79,82,52,75,63,45,74,33,46,55,87,10,45,61,14,13,40,58,96,95,88,87,72,86,76,69,88,23,37,55,0,83,72,55,34,77,55,72
65,83,77,94,42,79,52,46,28,56,47,19,45,41,88,82,64,13,87,62,94,41,27,36,25,15,81,51,51,78,58,83,73,77,20,95,58,90,67,30,88,21,51,93,41,54,62,55,51,64,22,83,0,97,37,58,21,95,65
69,43,29,66,11,12,86,74,77,86,66,66,42,76,35,74,15,18,58,26,81,21,34,76,94,48,53,71,90,84,78,97,87,55,80,77,96,18,86,45,55,87,59,74,85,27,93,52,37,99,69,72,97,0,46,40,19,24,69
42,48,38,73,29,64,68,14,25,24,56,80,20,60,61,88,81,94,37,28,85,70,59,64,18,16,76,10,67,26,58,78,30,96,51,73,95,37,100,100,32,64,14,69,70,89,28,67,95,38,77,55,37,46,0,62,42,76,42
80,61,20,92,98,18,25,42,94,53,96,35,100,49,92,62,14,52,100,34,12,85,70,30,22,17,70,53,89,30,30,67,24,75,91,29,96,55,69,44,94,38,55,75,74,38,73,48,94,47,97,34,58,40,62,0,84,65,80
54,99,63,88,68,72,16,56,22,74,88,22,54,32,76,100,81,97,59,89,76,72,43,90,34,24,87,79,26,99,94,56,25,89,14,60,57,18,15,10,47,35,18,23,25,88,77,27,71,78,96,77,21,19,42,84,0,21,54
41,59,64,21,16,48,19,10,35,97,21,70,60,58,24,72,64,77,51,47,39,77,32,21,21,57,44,95,65,54,32,12,18,32,80,20,23,51,80,82,18,77,47,45,28,89,36,31,51,91,43,55,95,24,76,65,21,0,41
0,13,54,24,89,94,49,58,43,87,26,11,28,75,27,58,69,76,59,69,64,48,17,29,56,50,34,30,27,97,12,51,15,21,79,82,55,59,56,85,72,98,33,44,61,23,11,68,61,19,26,72,65,69,42,80,54,41,0
