40
62,33,72,58,47,30,90,76,76,34,27,0,81,53,31,81,84,66,81,76,70,41,48,91,51,53,71,85,62,76,11,76,23,68,98,49,70,36,48,52,17,62
43,98,44,45,85,75,43,62,77,49,42,81,0,56,56,49,51,55,12,60,41,23,44,82,46,19,94,23,50,11,21,97,13,32,57,29,32,61,43,24,96,43
20,100,42,82,63,57,14,28,92,21,36,53,56,0,28,60,95,14,34,57,52,55,97,48,93,25,46,71,100,17,38,74,44,17,90,14,21,24,12,54,88,20
62,39,57,44,30,62,62,85,98,52,81,31,56,28,0,46,28,78,11,11,75,97,41,18,34,87,12,98,47,40,100,28,60,54,34,98,46,78,54,35,70,62
12,47,91,54,38,71,84,39,30,66,66,81,49,60,46,0,100,62,26,19,49,57,27,23,22,63,24,90,32,39,17,64,92,19,51,77,44,45,11,47,37,12
63,41,31,28,82,44,49,34,87,13,50,84,51,95,28,100,0,28,88,91,86,92,23,66,60,28,57,25,76,10,94,46,42,59,23,27,54,40,39,100,72,63
93,32,46,74,92,87,39,96,74,78,73,66,55,14,78,62,28,0,56,35,45,89,83,73,65,76,93,49,91,10,40,66,71,97,22,74,59,50,30,82,46,93
12,39,39,96,42,44,95,22,31,20,28,81,12,34,11,26,88,56,0,15,83,52,92,70,14,29,58,79,53,11,76,15,63,19,52,43,93,84,39,36,58,12
57,54,44,43,36,31,99,76,48,22,27,76,60,57,11,19,91,35,15,0,19,38,88,15,93,17,93,58,78,43,27,89,89,28,11,86,36,96,15,60,18,57
51,95,52,43,29,98,61,23,19,18,22,70,41,52,75,49,86,45,83,19,0,47,13,78,12,82,16,20,34,43,87,74,47,18,43,13,53,77,100,57,83,51
22,24,90,78,63,80,18,70,63,33,10,41,23,55,97,57,92,89,52,38,47,0,80,80,66,48,10,10,52,83,79,89,61,94,56,21,48,80,59,53,17,22
27,89,85,79,12,73,83,47,15,21,30,48,44,97,41,27,23,83,92,88,13,80,0,48,74,23,64,35,50,60,43,37,33,29,27,57,91,27,13,44,33,27
59,32,43,64,50,19,52,91,93,66,68,91,82,48,18,23,66,73,70,15,78,80,48,0,65,34,15,96,16,97,49,63,70,38,81,19,89,68,10,23,26,59
57,30,33,79,98,79,99,95,61,55,58,51,46,93,34,22,60,65,14,93,12,66,74,65,0,38,59,88,67,88,16,64,95,75,65,36,74,25,83,36,23,57
51,77,54,60,56,28,83,18,82,23,33,53,19,25,87,63,28,76,29,17,82,48,23,34,38,0,50,46,77,89,35,44,40,34,34,88,37,80,46,61,22,51
58,20,91,21,90,12,28,53,36,48,88,71,94,46,12,24,57,93,58,93,16,10,64,15,59,50,0,89,43,16,10,79,11,30,78,16,84,69,93,54,64,58
86,26,88,70,10,43,85,86,69,44,19,85,23,71,98,90,25,49,79,58,20,10,35,96,88,46,89,0,20,36,33,50,47,28,54,68,63,81,82,66,30,86
29,54,17,50,65,19,19,23,28,38,19,62,50,100,47,32,76,91,53,78,34,52,50,16,67,77,43,20,0,90,95,50,81,88,59,83,26,20,92,12,23,29
61,35,91,39,87,21,22,24,72,15,92,76,11,17,40,39,10,10,11,43,43,83,60,97,88,89,16,36,90,0,75,70,89,85,21,74,46,38,18,37,91,61
54,85,27,93,69,86,88,14,14,19,51,11,21,38,100,17,94,40,76,27,87,79,43,49,16,35,10,33,95,75,0,35,85,57,55,80,90,35,37,36,64,54
73,68,56,38,18,99,16,14,86,89,26,76,97,74,28,64,46,66,15,89,74,89,37,63,64,44,79,50,50,70,35,0,80,18,22,56,83,89,48,33,10,73
90,31,63,36,65,67,17,49,83,67,76,23,13,44,60,92,42,71,63,89,47,61,33,70,95,40,11,47,81,89,85,80,0,62,14,58,41,61,22,21,37,90
27,86,32,32,84,84,29,48,20,61,19,68,32,17,54,19,59,97,19,28,18,94,29,38,75,34,30,28,88,85,57,18,62,0,72,66,15,99,11,58,41,27
19,57,21,67,45,76,22,76,35,76,14,98,57,90,34,51,23,22,52,11,43,56,27,81,65,34,78,54,59,21,55,22,14,72,0,12,64,58,53,42,98,19
78,88,21,59,35,34,61,27,100,67,19,49,29,14,98,77,27,74,43,86,13,21,57,19,36,88,16,68,83,74,80,56,58,66,12,0,18,64,47,39,22,78
100,69,29,13,42,37,70,85,43,27,57,70,32,21,46,44,54,59,93,36,53,48,91,89,74,37,84,63,26,46,90,83,41,15,64,18,0,25,56,53,86,100
22,64,96,41,99,39,25,84,56,48,58,36,61,24,78,45,40,50,84,96,77,80,27,68,25,80,69,81,20,38,35,89,61,99,58,64,25,0,66,79,94,22
34,31,48,83,71,61,73,64,99,49,93,48,43,12,54,11,39,30,39,15,100,59,13,10,83,46,93,82,92,18,37,48,22,11,53,47,56,66,0,50,29,34
15,57,93,49,33,89,52,43,55,81,18,52,24,54,35,47,100,82,36,60,57,53,44,23,36,61,54,66,12,37,36,33,21,58,42,39,53,79,50,0,63,15
55,17,71,69,81,35,47,37,26,49,39,17,96,88,70,37,72,46,58,18,83,17,33,26,23,22,64,30,23,91,64,10,37,41,98,22,86,94,29,63,0,55
0,58,63,55,35,66,20,82,94,73,69,62,43,20,62,12,63,93,12,57,51,22,27,59,57,51,58,86,29,61,54,73,90,27,19,78,100,22,34,15,55,0
