58
14,20,42,78,40,41,88,47,15,15,54,11,16,24,43,15,18,39,15,28,65,36,98,47,64,84,16,96,0,16,61,18,95,67,49,51,75,26,91,26,64,53,43,22,99,79,58,62,27,20,98,72,74,86,38,18,97,43,92,14
51,44,15,49,39,55,96,95,71,39,77,30,89,84,33,10,63,15,11,84,50,84,50,42,62,28,60,74,16,0,15,97,88,91,72,53,84,68,89,96,65,78,32,38,54,37,92,84,99,65,32,45,89,72,55,79,10,71,97,51
56,52,40,95,38,87,82,38,58,100,21,58,36,100,68,59,12,30,20,98,94,44,80,81,15,23,67,63,61,15,0,98,30,84,66,82,84,34,24,11,80,79,58,71,78,47,43,84,14,55,28,46,48,77,60,96,76,64,37,56
16,52,45,60,100,70,59,31,40,46,50,80,68,20,72,73,40,24,92,60,17,94,38,13,86,48,28,12,18,97,98,0,32,43,95,93,84,85,62,38,21,63,61,83,64,45,88,74,87,22,93,52,66,20,24,95,92,62,51,16
74,94,59,50,55,75,31,11,11,31,10,65,100,94,73,63,76,88,91,15,34,27,51,68,88,31,94,77,95,88,30,32,0,32,52,12,65,69,93,55,84,42,30,59,23,22,59,85,29,93,42,10,17,60,43,28,41,36,22,74
20,30,94,38,42,45,37,95,33,80,89,19,97,34,92,20,11,26,99,10,47,29,42,39,63,76,92,55,67,91,84,43,32,0,79,59,45,67,28,61,25,30,25,90,54,81,77,50,80,42,21,52,21,47,24,52,44,90,58,20
26,89,87,32,44,25,60,58,42,37,58,12,16,92,58,53,76,45,72,27,53,28,52,76,24,57,17,78,49,72,66,95,52,79,0,27,62,66,16,98,21,64,40,39,97,46,29,94,66,50,40,71,77,30,17,66,28,84,22,26
87,75,77,23,26,60,17,64,40,79,10,69,98,72,65,56,65,98,97,90,75,62,60,20,37,52,97,46,51,53,82,93,12,59,27,0,92,19,41,77,21,47,33,68,40,91,90,32,14,31,89,10,75,47,95,70,27,95,18,87
22,10,12,31,97,83,50,17,96,60,76,51,34,80,43,65,90,35,65,10,10,33,100,24,16,43,96,17,75,84,84,84,65,45,62,92,0,22,50,36,14,95,96,71,43,95,30,67,80,81,56,53,32,89,59,86,46,73,16,22
97,40,42,72,63,65,84,14,33,54,50,93,79,28,66,38,24,97,59,59,93,44,69,38,20,78,60,39,26,68,34,85,69,67,66,19,22,0,26,14,33,17,50,32,77,60,95,90,76,28,36,64,82,65,83,92,34,55,33,97
25,65,62,54,22,10,17,23,72,76,68,65,12,47,98,36,22,95,84,40,37,16,30,71,56,94,27,43,91,89,24,62,93,28,16,41,50,26,0,59,87,43,11,85,48,38,93,43,87,20,43,28,18,47,30,100,33,84,90,25
63,70,10,69,46,14,26,75,84,54,34,14,10,61,79,98,13,33,48,91,44,85,18,57,94,30,15,78,26,96,11,38,55,61,98,77,36,14,59,0,81,28,41,50,22,59,83,92,41,32,80,79,70,90,75,50,28,47,88,63
92,72,99,60,38,94,16,21,93,51,89,56,12,52,30,13,26,60,99,92,65,19,92,23,33,92,25,64,64,65,80,21,84,25,21,21,14,33,87,81,0,13,55,100,20,75,30,89,64,63,88,33,88,38,10,65,53,30,41,92
35,39,38,61,37,45,96,39,75,72,29,68,34,44,69,74,68,31,74,75,44,77,67,41,86,43,73,14,53,78,79,63,42,30,64,47,95,17,43,28,13,0,93,94,69,80,52,12,77,88,51,36,43,78,84,72,51,66,27,35
90,57,23,62,82,32,98,34,36,20,92,69,90,93,32,46,76,17,74,17,32,46,86,56,11,29,90,99,43,32,58,61,30,25,40,33,96,50,11,41,55,93,0,60,59,73,45,14,67,43,33,17,73,58,52,81,94,10,72,90
24,73,52,10,99,40,49,82,77,92,70,38,20,57,92,37,61,73,49,25,91,40,31,25,80,59,72,70,22,38,71,83,59,90,39,68,71,32,85,50,100,94,60,0,67,75,62,90,90,54,62,37,53,42,91,60,75,72,54,24
35,84,75,59,63,69,71,53,96,64,57,78,94,14,20,30,15,99,78,23,69,64,88,72,96,81,86,18,99,54,78,64,23,54,97,40,43,77,48,22,20,69,59,67,0,74,50,14,40,72,34,90,14,23,84,15,37,91,62,35
41,78,34,32,83,92,25,21,42,72,20,74,89,48,18,60,30,22,84,60,91,51,51,63,17,21,12,64,79,37,47,45,22,81,46,91,95,60,38,59,75,80,73,75,74,0,19,89,56,39,98,25,39,79,61,37,53,98,17,41
99,28,85,48,67,86,78,12,50,68,21,13,49,78,42,73,31,85,15,33,93,60,26,38,80,15,88,27,58,92,43,88,59,77,29,90,30,95,93,83,30,52,45,62,50,19,0,37,91,93,62,77,94,12,27,18,80,34,12,99
24,64,41,67,86,95,45,99,60,21,36,48,48,52,67,34,20,17,53,51,56,21,49,27,90,68,64,45,62,84,84,74,85,50,94,32,67,90,43,92,89,12,14,90,14,89,37,0,70,96,68,86,55,65,52,10,22,97,44,24
33,22,88,92,47,78,34,20,19,10,55,52,40,89,89,19,58,69,27,97,12,51,52,59,86,88,92,15,27,99,14,87,29,80,66,14,80,76,87,41,64,77,67,90,40,56,91,70,0,70,84,86,21,13,16,51,36,98,38,33
70,21,50,62,20,22,45,49,74,14,14,46,78,29,58,48,66,24,77,10,22,78,83,72,99,12,59,84,20,65,55,22,93,42,50,31,81,28,20,32,63,88,43,54,72,39,93,96,70,0,55,62,47,42,68,23,71,73,16,70
37,52,90,68,50,30,14,36,24,60,12,47,18,10,99,98,12,26,56,24,95,54,83,23,80,64,37,70,98,32,28,93,42,21,40,89,56,36,43,80,88,51,33,62,34,98,62,68,84,55,0,63,19,42,77,93,50,73,93,37
81,11,77,65,63,10,27,61,71,35,58,11,90,41,25,77,77,75,29,10,76,84,84,80,86,25,88,32,72,45,46,52,10,52,71,10,53,64,28,79,33,36,17,37,90,25,77,86,86,62,63,0,60,45,43,27,35,48,34,81
80,53,59,55,56,68,36,39,14,62,86,88,79,17,75,88,51,29,32,55,33,21,39,56,69,41,57,13,74,89,48,66,17,21,77,75,32,82,18,70,88,43,73,53,14,39,94,55,21,47,19,60,0,87,35,66,66,40,20,80
43,58,50,94,57,38,41,84,64,70,70,63,70,66,70,21,88,97,52,79,77,41,50,78,73,79,72,91,86,72,77,20,60,47,30,47,89,65,47,90,38,78,58,42,23,79,12,65,13,42,42,45,87,0,73,75,16,38,57,43
13,10,71,100,83,13,17,99,35,36,33,83,37,44,38,84,99,42,93,59,58,40,32,22,42,63,99,57,38,55,60,24,43,24,17,95,59,83,30,75,10,84,52,91,84,61,27,52,16,68,77,43,35,73,0,32,51,38,17,13
99,62,38,21,34,53,59,40,67,13,26,95,32,50,80,77,82,82,95,55,61,47,55,34,66,26,66,11,18,79,96,95,28,52,66,70,86,92,100,50,65,72,81,60,15,37,18,10,51,23,93,27,66,75,32,0,34,45,24,99
71,19,26,36,12,100,93,23,72,65,37,62,51,43,91,10,25,34,42,31,19,15,65,11,11,85,20,17,97,10,76,92,41,44,28,27,46,34,33,28,53,51,94,75,37,53,80,22,36,71,50,35,66,16,51,34,0,51,52,71
79,80,85,51,26,99,63,49,27,73,27,78,18,75,39,27,21,56,52,58,46,13,59,15,85,40,23,66,43,71,64,62,36,90,84,95,73,55,84,47,30,66,10,72,91,98,34,97,98,73,73,48,40,38,38,45,51,0,68,79
19,80,77,31,63,10,100,71,75,100,87,50,72,67,19,59,100,48,94,55,98,28,38,68,86,63,56,57,92,97,37,51,22,58,22,18,16,33,90,88,41,27,72,54,62,17,12,44,38,16,93,34,20,57,17,24,52,68,0,19
0,85,97,26,44,61,38,94,90,34,14,35,82,68,65,82,11,22,72,24,70,15,89,84,79,61,30,46,14,51,56,16,74,20,26,87,22,97,25,63,92,35,90,24,35,41,99,24,33,70,37,81,80,43,13,99,71,79,19,0
