99
44,93,73,14,90,65,11,55,63,0,11,84,68,54,57,33,85,95,74,40,72,30,45,57,44,26,52,62,74,34,26,48,59,42,80,44,40,33,15,58,28,70,95,16,31,80,51,80,38,84,54,90,23,33,20,10,84,40,41,72,14,16,87,29,26,16,59,41,32,44,98,95,91,35,71,12,76,73,46,44,29,55,16,82,64,72,33,98,13,100,36,25,28,11,86,72,20,37,54,64,44
61,79,77,55,70,83,65,44,66,11,0,77,92,80,67,14,19,80,96,95,71,73,80,27,34,81,82,68,99,66,64,96,55,63,44,58,47,40,34,14,18,32,65,93,26,87,34,25,35,84,53,19,45,69,32,60,39,17,59,23,27,88,86,86,68,25,57,77,29,79,14,41,12,32,69,57,14,71,32,43,88,74,43,53,60,12,71,22,16,16,51,30,25,59,31,31,32,91,51,10,61
15,79,93,73,72,25,47,73,14,84,77,0,59,21,32,75,76,86,48,80,18,90,53,75,84,65,24,86,65,72,60,45,67,28,16,55,29,23,72,17,15,89,21,54,22,79,80,39,58,33,76,78,51,57,69,88,68,54,92,56,47,68,58,44,88,33,12,62,88,97,56,87,70,64,29,59,91,32,69,61,35,45,73,61,44,98,76,84,52,82,35,92,25,29,77,89,15,19,78,23,15
28,70,31,64,64,11,14,68,37,68,92,59,0,37,34,97,50,80,23,86,98,79,72,19,77,70,20,25,73,38,25,46,95,45,99,38,73,73,96,27,65,27,16,24,84,75,100,70,63,58,37,49,40,69,81,91,93,67,50,31,33,26,73,78,12,63,77,45,77,75,97,57,77,90,49,43,75,66,31,10,15,30,10,69,12,65,71,100,41,13,30,18,67,47,91,73,56,53,26,15,28
89,93,62,80,77,41,37,94,98,54,80,21,37,0,73,76,99,88,26,14,39,55,72,22,25,95,20,19,68,29,99,18,95,10,34,79,36,77,86,95,81,18,40,65,32,70,19,95,79,95,14,85,10,65,92,45,76,34,68,87,16,100,48,44,90,43,38,61,96,75,81,34,41,79,41,46,32,57,46,44,35,69,30,74,20,70,23,78,57,96,20,36,23,61,68,63,73,81,29,15,89
39,46,81,59,80,98,14,22,65,57,67,32,34,73,0,85,43,73,70,65,83,68,42,78,57,87,81,52,16,71,11,41,14,93,72,87,81,85,32,74,58,72,80,78,27,39,83,53,46,78,13,41,86,95,30,76,62,58,87,52,85,89,29,94,10,36,70,39,70,86,63,14,78,84,43,26,77,52,27,40,76,62,83,68,10,58,77,70,27,51,19,82,92,63,66,76,100,96,15,59,39
54,33,13,84,41,85,55,39,82,33,14,75,97,76,85,0,37,92,81,27,61,43,84,93,17,18,25,46,64,40,42,84,56,82,66,80,51,81,43,40,43,50,26,40,85,37,80,23,55,70,15,98,59,89,21,71,74,43,21,55,66,73,77,37,82,19,67,12,35,29,27,78,78,55,20,15,72,100,73,57,90,30,48,46,54,93,24,60,51,57,15,81,73,76,57,41,10,32,54,21,54
37,74,33,67,38,93,32,63,72,85,19,76,50,99,43,37,0,92,87,14,59,71,35,95,80,59,77,38,67,45,14,26,32,90,63,23,85,68,44,80,100,20,51,26,92,57,14,80,41,14,25,62,82,79,81,98,18,71,28,94,81,78,12,79,18,17,88,11,55,66,57,30,28,13,69,43,14,29,33,96,35,65,59,83,58,74,16,20,100,87,88,18,55,47,33,52,38,45,45,36,37
36,76,25,35,18,100,45,52,12,95,80,86,80,88,73,92,92,0,51,48,99,23,72,16,32,38,69,96,66,82,72,42,60,36,20,24,84,77,94,99,87,49,70,59,43,63,20,90,54,49,97,42,93,56,82,53,25,51,32,76,23,45,70,63,65,45,40,77,42,37,70,80,91,47,77,21,26,59,33,91,29,79,100,52,67,68,64,85,100,53,68,87,58,13,39,94,96,88,95,30,36
27,24,19,88,61,60,40,25,37,74,96,48,23,26,70,81,87,51,0,28,21,37,95,85,83,92,91,12,70,10,32,51,35,88,79,11,42,43,20,57,17,10,67,87,16,64,23,66,75,35,30,89,40,41,18,10,95,23,18,20,70,87,60,81,65,60,74,69,83,39,61,91,58,56,91,48,80,89,64,90,84,37,17,66,12,72,44,96,84,26,19,33,100,15,76,83,97,42,67,42,27
12,52,46,36,70,100,51,21,93,40,95,80,86,14,65,27,14,48,28,0,67,95,17,85,27,29,90,43,34,12,56,14,94,48,21,15,48,22,34,86,84,60,25,25,15,56,17,94,48,65,24,65,23,73,45,69,88,46,25,42,87,13,17,51,11,68,35,21,88,11,66,82,84,14,87,52,67,33,34,91,57,70,98,16,62,61,99,96,32,56,85,34,64,23,43,96,23,87,19,39,12
57,67,60,14,24,69,56,49,88,72,71,18,98,39,83,61,59,99,21,67,0,13,95,42,84,46,67,10,77,44,18,43,56,35,72,71,94,96,81,18,54,37,68,95,29,69,39,52,25,91,73,81,52,63,57,41,88,17,89,53,67,62,61,87,67,41,63,56,22,80,46,79,22,23,88,45,88,93,69,86,79,11,78,15,30,29,37,94,63,75,14,96,77,24,28,89,52,38,66,16,57
71,44,19,91,83,34,62,16,31,30,73,90,79,55,68,43,71,23,37,95,13,0,20,91,14,99,83,16,47,64,87,44,37,45,93,97,65,15,86,97,69,78,64,81,43,47,18,86,52,83,82,35,56,38,26,75,48,85,22,83,75,31,14,50,94,69,11,83,12,51,71,92,75,98,81,97,90,55,94,58,73,30,15,70,23,20,55,82,54,28,95,65,10,76,93,42,44,48,90,81,71
28,79,70,44,49,93,59,64,30,45,80,53,72,72,42,84,35,72,95,17,95,20,0,83,55,100,45,48,56,37,28,99,40,87,77,97,97,29,87,77,45,19,91,90,80,46,84,44,44,39,32,83,90,24,63,11,48,93,30,66,72,86,86,98,10,64,33,52,25,85,11,24,94,47,34,91,30,86,77,11,45,12,46,20,28,93,14,32,49,11,95,34,92,55,16,70,30,98,75,74,28
14,12,61,77,41,63,89,89,22,57,27,75,19,22,78,93,95,16,85,85,42,91,83,0,85,93,18,56,44,18,11,54,59,23,17,68,22,66,86,74,21,43,97,99,72,43,30,78,69,62,54,76,32,99,15,74,75,18,63,95,75,68,98,12,17,52,31,70,21,72,69,91,51,31,66,78,59,83,76,62,64,67,28,36,25,82,82,73,40,93,20,32,25,71,95,82,59,35,35,80,14
96,12,15,74,88,88,31,76,19,44,34,84,77,25,57,17,80,32,83,27,84,14,55,85,0,53,41,62,22,37,10,86,55,23,90,44,18,86,73,86,77,17,76,86,52,54,35,50,75,50,22,71,45,45,45,86,97,67,15,78,94,61,80,69,19,70,16,33,46,12,74,63,88,82,32,51,75,11,61,74,51,75,25,97,28,69,97,50,100,52,52,93,91,23,35,17,18,78,50,98,96
74,42,21,98,22,73,39,72,53,26,81,65,70,95,87,18,59,38,92,29,46,99,100,93,53,0,52,51,48,45,11,11,71,48,11,13,10,83,73,60,69,24,55,17,53,70,70,58,45,18,36,20,63,88,63,46,22,44,64,61,81,41,59,91,90,66,43,37,57,47,86,54,29,95,90,65,85,48,72,40,85,14,38,81,36,79,25,17,66,58,89,94,81,28,76,36,39,60,28,47,74
21,39,83,23,15,10,69,65,68,52,82,24,20,20,81,25,77,69,91,90,67,83,45,18,41,52,0,21,83,18,63,43,84,15,30,23,62,18,62,88,32,24,43,94,29,89,12,72,97,45,11,72,64,18,37,12,18,14,81,45,22,29,66,84,28,52,92,81,30,49,29,58,21,18,83,57,56,48,73,32,59,78,82,35,83,74,50,99,85,14,11,66,48,79,74,26,32,45,98,11,21
91,65,76,78,99,58,44,61,37,62,68,86,25,19,52,46,38,96,12,43,10,16,48,56,62,51,21,0,35,19,35,78,64,96,71,66,59,11,80,31,96,27,61,19,67,33,95,53,70,44,16,69,27,68,96,73,75,52,11,79,72,74,31,32,65,55,21,45,85,26,77,34,77,72,50,62,17,66,68,85,20,43,98,80,12,51,71,63,54,98,71,52,59,39,42,73,38,92,85,11,91
68,62,74,19,46,64,26,22,94,74,99,65,73,68,16,64,67,66,70,34,77,47,56,44,22,48,83,35,0,54,95,41,80,71,81,12,20,59,71,74,18,32,82,63,67,35,18,72,43,51,78,34,28,24,14,89,90,85,44,70,53,98,54,24,23,10,48,65,57,85,27,31,92,59,99,90,36,86,46,17,19,32,74,51,54,73,89,56,35,61,89,43,97,80,81,56,30,96,28,65,68
15,48,88,72,71,46,34,17,20,34,66,72,38,29,71,40,45,82,10,12,44,64,37,18,37,45,18,19,54,0,100,35,85,75,63,61,29,52,46,20,50,43,94,51,27,57,67,72,60,83,23,59,64,87,72,92,68,31,99,53,96,17,56,66,59,72,47,96,50,42,91,60,49,67,47,13,86,92,57,70,30,17,85,29,50,75,96,76,99,61,38,70,17,95,82,28,86,43,16,54,15
79,66,43,26,22,96,75,20,92,26,64,60,25,99,11,42,14,72,32,56,18,87,28,11,10,11,63,35,95,100,0,32,33,28,80,29,95,55,37,90,11,39,47,22,92,74,86,28,33,49,87,65,46,90,16,32,13,51,83,76,44,24,81,53,78,52,65,33,31,98,65,62,98,51,52,82,19,58,23,32,74,12,14,42,40,65,10,87,89,67,42,61,60,99,74,80,60,47,75,71,79
80,83,75,64,52,19,77,43,96,48,96,45,46,18,41,84,26,42,51,14,43,44,99,54,86,11,43,78,41,35,32,0,68,71,41,24,63,50,50,77,91,95,63,69,98,31,81,33,49,97,30,84,67,12,65,97,84,95,82,71,13,47,91,54,73,22,45,36,47,79,29,57,89,77,100,83,68,47,32,70,87,60,100,74,88,34,17,48,40,91,52,12,30,91,35,87,39,90,41,90,80
10,39,65,35,82,13,93,10,24,59,55,67,95,95,14,56,32,60,35,94,56,37,40,59,55,71,84,64,80,85,33,68,0,62,90,11,58,16,37,62,30,74,95,19,85,100,48,22,31,85,81,66,65,79,85,14,45,11,53,82,55,36,38,63,64,31,77,11,79,64,23,79,62,71,53,59,12,85,93,97,16,91,54,90,96,100,12,82,67,80,45,92,59,30,30,31,80,83,70,78,10
97,88,49,10,65,62,68,33,70,42,63,28,45,10,93,82,90,36,88,48,35,45,87,23,23,48,15,96,71,75,28,71,62,0,15,24,45,12,94,29,19,81,11,37,84,85,56,94,81,42,71,93,59,34,70,49,15,72,99,94,35,64,67,31,69,25,94,55,28,78,98,36,100,59,40,74,55,17,77,36,56,76,21,95,63,22,16,30,40,52,72,22,28,18,36,61,28,11,74,41,97
62,29,49,58,55,89,71,84,68,80,44,16,99,34,72,66,63,20,79,21,72,93,77,17,90,11,30,71,81,63,80,41,90,15,0,73,71,20,51,44,11,74,36,25,95,22,73,84,58,40,59,90,26,30,12,70,29,69,33,58,40,10,91,42,39,60,19,10,84,39,22,100,29,20,92,15,72,28,56,95,38,98,89,91,93,78,65,19,32,44,22,58,62,41,92,76,48,30,65,15,62
60,90,62,23,97,16,32,58,12,44,58,55,38,79,87,80,23,24,11,15,71,97,97,68,44,13,23,66,12,61,29,24,11,24,73,0,69,35,92,12,30,62,94,95,56,34,40,100,61,40,62,16,85,19,22,65,50,55,59,61,59,61,46,82,69,69,16,37,23,28,33,54,84,21,61,100,50,21,95,81,98,60,30,64,46,69,18,55,17,47,62,11,59,55,49,76,25,56,85,34,60
33,29,39,85,52,68,36,75,89,40,47,29,73,36,81,51,85,84,42,48,94,65,97,22,18,10,62,59,20,29,95,63,58,45,71,69,0,40,31,80,68,29,48,89,35,82,66,93,40,12,30,68,27,67,88,35,86,16,41,66,55,13,48,56,82,79,45,11,51,57,21,52,52,57,95,24,56,38,22,100,61,97,92,78,100,16,25,56,56,37,78,95,79,69,83,87,91,94,100,51,33
28,98,86,82,78,35,79,71,12,33,40,23,73,77,85,81,68,77,43,22,96,15,29,66,86,83,18,11,59,52,55,50,16,12,20,35,40,0,98,30,98,70,41,60,73,92,77,41,26,76,97,95,99,16,82,60,61,58,89,61,68,90,68,38,80,93,80,35,69,68,39,70,21,24,13,78,35,55,88,56,96,65,68,48,83,61,46,85,26,53,16,58,84,43,13,83,66,92,45,68,28
76,17,77,84,53,29,79,48,86,15,34,72,96,86,32,43,44,94,20,34,81,86,87,86,73,73,62,80,71,46,37,50,37,94,51,92,31,98,0,31,78,77,93,79,94,75,43,34,28,76,91,66,27,17,67,38,37,34,51,13,40,88,90,69,64,66,37,73,49,15,74,74,93,48,30,75,49,59,72,38,37,15,46,49,55,75,26,87,99,32,81,43,24,54,98,37,64,21,90,84,76
98,39,50,15,48,98,51,31,49,58,14,17,27,95,74,40,80,99,57,86,18,97,77,74,86,60,88,31,74,20,90,77,62,29,44,12,80,30,31,0,77,30,57,32,70,76,41,70,76,46,11,17,88,40,64,47,77,88,74,38,83,41,83,32,99,82,35,10,87,86,62,74,82,38,53,14,88,44,79,71,68,36,54,96,78,39,95,36,35,54,80,96,15,97,82,54,15,68,69,71,98
68,17,39,86,34,80,28,88,86,28,18,15,65,81,58,43,100,87,17,84,54,69,45,21,77,69,32,96,18,50,11,91,30,19,11,30,68,98,78,77,0,33,33,63,53,69,66,26,73,92,74,97,51,100,88,82,81,79,12,42,30,62,89,33,34,50,23,63,42,85,88,93,15,53,87,77,79,75,20,22,60,58,54,49,59,22,59,66,32,37,17,27,63,80,23,13,63,10,79,65,68
38,91,66,27,17,96,48,85,33,70,32,89,27,18,72,50,20,49,10,60,37,78,19,43,17,24,24,27,32,43,39,95,74,81,74,62,29,70,77,30,33,0,78,46,15,82,13,39,68,23,74,36,24,82,77,86,11,64,83,58,95,35,26,19,93,28,18,56,90,13,10,49,75,35,46,45,74,23,79,96,50,39,18,95,23,26,83,21,20,95,49,79,12,20,85,36,94,73,12,37,38
68,12,100,49,99,44,39,40,75,95,65,21,16,40,80,26,51,70,67,25,68,64,91,97,76,55,43,61,82,94,47,63,95,11,36,94,48,41,93,57,33,78,0,16,45,48,14,41,99,50,42,26,44,81,51,72,32,93,14,74,81,80,21,83,24,86,35,87,63,54,44,76,100,66,100,45,50,40,32,50,45,60,90,28,61,78,47,71,61,45,85,45,34,95,54,73,55,21,32,83,68
26,53,83,60,58,35,65,94,61,16,93,54,24,65,78,40,26,59,87,25,95,81,90,99,86,17,94,19,63,51,22,69,19,37,25,95,89,60,79,32,63,46,16,0,69,62,52,29,93,35,30,19,81,69,74,31,94,11,18,38,75,65,79,34,64,80,42,44,59,74,16,95,70,62,61,24,28,59,29,50,25,75,46,49,94,46,94,48,20,51,71,65,38,35,51,63,42,90,21,36,26
47,18,52,32,52,97,54,40,49,31,26,22,84,32,27,85,92,43,16,15,29,43,80,72,52,53,29,67,67,27,92,98,85,84,95,56,35,73,94,70,53,15,45,69,0,75,43,96,36,90,98,100,89,87,12,43,70,49,66,81,43,19,56,18,59,98,24,100,76,79,38,38,88,48,86,60,14,23,28,46,45,73,42,58,40,50,51,56,32,35,48,22,49,26,31,44,91,29,53,56,47
86,90,94,80,79,91,17,52,58,80,87,79,75,70,39,37,57,63,64,56,69,47,46,43,54,70,89,33,35,57,74,31,100,85,22,34,82,92,75,76,69,82,48,62,75,0,46,18,97,54,94,26,82,43,49,53,81,86,43,13,35,23,40,38,28,16,94,40,29,17,74,39,78,92,55,13,43,51,73,13,35,30,47,52,25,76,86,12,69,84,92,72,42,19,77,97,42,89,60,42,86
13,85,56,73,42,85,54,97,95,51,34,80,100,19,83,80,14,20,23,17,39,18,84,30,35,70,12,95,18,67,86,81,48,56,73,40,66,77,43,41,66,13,14,52,43,46,0,33,24,75,61,71,82,32,53,59,88,78,96,52,38,74,59,12,29,49,28,88,44,15,91,29,14,96,70,65,94,80,28,37,84,99,70,33,10,16,57,30,35,21,33,29,73,31,59,56,85,96,10,53,13
10,17,70,79,70,95,93,76,19,80,25,39,70,95,53,23,80,90,66,94,52,86,44,78,50,58,72,53,72,72,28,33,22,94,84,100,93,41,34,70,26,39,41,29,96,18,33,0,94,12,17,25,10,100,57,67,43,38,87,65,80,77,16,96,17,51,18,29,73,38,84,63,86,97,32,96,54,84,19,79,26,47,22,31,57,39,34,82,35,27,67,17,80,33,29,11,22,52,80,37,10
28,57,19,56,53,77,91,76,90,38,35,58,63,79,46,55,41,54,75,48,25,52,44,69,75,45,97,70,43,60,33,49,31,81,58,61,40,26,28,76,73,68,99,93,36,97,24,94,0,74,87,44,98,55,33,65,61,100,25,75,42,83,57,52,42,79,18,95,34,73,65,95,68,28,76,100,68,73,22,75,99,30,61,28,61,90,86,70,69,49,28,36,40,12,33,77,29,50,14,85,28
16,76,14,47,64,28,12,71,22,84,84,33,58,95,78,70,14,49,35,65,91,83,39,62,50,18,45,44,51,83,49,97,85,42,40,40,12,76,76,46,92,23,50,35,90,54,75,12,74,0,66,75,16,37,10,21,43,29,82,21,42,64,36,93,21,56,83,12,90,68,89,87,75,16,69,21,21,69,24,58,10,46,78,24,25,10,33,47,84,97,62,99,99,83,75,44,39,11,94,78,16
59,88,45,99,69,44,15,48,51,54,53,76,37,14,13,15,25,97,30,24,73,82,32,54,22,36,11,16,78,23,87,30,81,71,59,62,30,97,91,11,74,74,42,30,98,94,61,17,87,66,0,75,76,14,36,33,72,33,94,46,32,43,18,25,75,29,59,72,65,96,52,52,12,21,65,76,35,74,53,84,32,24,48,50,33,50,24,15,18,97,64,79,59,55,21,69,45,57,99,39,59
41,66,57,73,65,97,39,47,43,90,19,78,49,85,41,98,62,42,89,65,81,35,83,76,71,20,72,69,34,59,65,84,66,93,90,16,68,95,66,17,97,36,26,19,100,26,71,25,44,75,75,0,61,51,31,18,62,18,92,90,77,97,82,25,10,78,66,86,100,31,18,60,72,76,50,95,63,67,59,54,34,56,38,65,69,97,30,13,62,64,65,97,92,84,93,17,28,16,82,97,41
88,20,77,95,42,76,70,15,45,23,45,51,40,10,86,59,82,93,40,23,52,56,90,32,45,63,64,27,28,64,46,67,65,59,26,85,27,99,27,88,51,24,44,81,89,82,82,10,98,16,76,61,0,25,25,61,49,79,48,86,36,13,64,66,15,83,62,10,20,10,90,94,31,86,60,17,76,14,34,35,65,17,25,99,57,45,34,59,82,51,59,58,61,46,29,29,57,99,93,80,88
49,24,65,36,93,74,97,63,64,33,69,57,69,65,95,89,79,56,41,73,63,38,24,99,45,88,18,68,24,87,90,12,79,34,30,19,67,16,17,40,100,82,81,69,87,43,32,100,55,37,14,51,25,0,75,58,15,60,38,54,89,86,10,78,29,84,65,54,74,41,86,88,36,49,79,24,25,80,69,100,66,69,21,23,66,25,60,53,50,82,19,67,44,48,20,94,17,58,74,25,49
52,73,43,27,13,91,49,89,81,20,32,69,81,92,30,21,81,82,18,45,57,26,63,15,45,63,37,96,14,72,16,65,85,70,12,22,88,82,67,64,88,77,51,74,12,49,53,57,33,10,36,31,25,75,0,15,51,66,29,40,100,96,82,30,58,85,81,46,82,18,56,82,69,15,86,52,66,55,10,81,55,35,86,23,44,97,58,31,84,67,51,39,11,11,91,97,52,29,100,96,52
88,60,70,76,27,50,58,39,18,10,60,88,91,45,76,71,98,53,10,69,41,75,11,74,86,46,12,73,89,92,32,97,14,49,70,65,35,60,38,47,82,86,72,31,43,53,59,67,65,21,33,18,61,58,15,0,28,21,93,23,67,64,87,84,10,59,81,73,68,72,24,80,74,91,74,38,41,33,17,58,55,26,46,71,24,86,98,89,92,68,61,65,90,70,80,78,33,78,24,75,88
24,35,41,17,26,40,62,93,13,84,39,68,93,76,62,74,18,25,95,88,88,48,48,75,97,22,18,75,90,68,13,84,45,15,29,50,86,61,37,77,81,11,32,94,70,81,88,43,61,43,72,62,49,15,51,28,0,45,50,28,63,73,82,35,22,42,19,14,62,22,23,10,73,92,83,38,59,78,86,92,38,47,65,61,15,51,95,33,99,10,91,10,80,57,94,13,30,22,22,45,24
91,57,70,33,63,60,60,13,70,40,17,54,67,34,58,43,71,51,23,46,17,85,93,18,67,44,14,52,85,31,51,95,11,72,69,55,16,58,34,88,79,64,93,11,49,86,78,38,100,29,33,18,79,60,66,21,45,0,77,84,71,90,40,22,68,21,28,39,18,61,46,90,46,79,71,41,62,77,12,86,22,97,11,77,79,91,98,91,67,17,40,91,74,46,45,11,21,27,90,15,91
100,95,80,48,82,31,79,63,19,41,59,92,50,68,87,21,28,32,18,25,89,22,30,63,15,64,81,11,44,99,83,82,53,99,33,59,41,89,51,74,12,83,14,18,66,43,96,87,25,82,94,92,48,38,29,93,50,77,0,18,41,57,45,77,84,63,68,69,99,42,28,78,63,28,38,74,34,36,11,63,44,90,36,86,79,50,76,80,70,10,88,98,60,15,26,17,38,13,48,69,100
26,74,29,28,53,20,41,57,39,72,23,56,31,87,52,55,94,76,20,42,53,83,66,95,78,61,45,79,70,53,76,71,82,94,58,61,66,61,13,38,42,58,74,38,81,13,52,65,75,21,46,90,86,54,40,23,28,84,18,0,57,38,59,68,94,37,99,52,53,71,23,39,99,21,26,83,70,89,53,39,80,31,99,15,58,72,39,67,24,54,21,67,92,63,44,40,39,64,99,75,26
87,13,77,19,65,33,11,72,42,14,27,47,33,16,85,66,81,23,70,87,67,75,72,75,94,81,22,72,53,96,44,13,55,35,40,59,55,68,40,83,30,95,81,75,43,35,38,80,42,42,32,77,36,89,100,67,63,71,41,57,0,15,98,84,22,23,22,80,18,24,64,56,99,69,59,15,26,29,38,81,78,70,35,28,20,62,40,23,95,81,69,63,87,75,68,12,74,70,80,54,87
27,58,22,72,15,69,58,87,86,16,88,68,26,100,89,73,78,45,87,13,62,31,86,68,61,41,29,74,98,17,24,47,36,64,10,61,13,90,88,41,62,35,80,65,19,23,74,77,83,64,43,97,13,86,96,64,73,90,57,38,15,0,87,93,17,72,84,70,41,32,41,10,33,86,65,62,89,38,22,65,62,31,23,69,77,75,88,41,74,49,13,35,38,90,18,91,31,39,34,47,27
74,24,95,59,38,68,61,98,23,87,86,58,73,48,29,77,12,70,60,17,61,14,86,98,80,59,66,31,54,56,81,91,38,67,91,46,48,68,90,83,89,26,21,79,56,40,59,16,57,36,18,82,64,10,82,87,82,40,45,59,98,87,0,99,10,40,78,42,97,54,76,40,53,58,94,62,35,62,77,87,75,11,15,35,78,85,17,37,14,87,89,18,73,43,69,83,27,68,63,16,74
54,60,43,10,43,42,67,86,45,29,86,44,78,44,94,37,79,63,81,51,87,50,98,12,69,91,84,32,24,66,53,54,63,31,42,82,56,38,69,32,33,19,83,34,18,38,12,96,52,93,25,25,66,78,30,84,35,22,77,68,84,93,99,0,21,90,45,33,55,37,94,86,36,86,20,20,81,81,20,83,37,57,24,98,56,61,58,26,52,86,59,48,73,81,90,86,48,43,76,11,54
43,58,41,68,75,58,15,13,29,26,68,88,12,90,10,82,18,65,65,11,67,94,10,17,19,90,28,65,23,59,78,73,64,69,39,69,82,80,64,99,34,93,24,64,59,28,29,17,42,21,75,10,15,29,58,10,22,68,84,94,22,17,10,21,0,73,20,96,21,15,14,94,96,73,30,43,21,56,40,38,82,27,74,69,42,80,35,44,62,18,23,53,78,61,48,81,35,58,64,84,43
71,55,47,55,85,62,47,91,61,16,25,33,63,43,36,19,17,45,60,68,41,69,64,52,70,66,52,55,10,72,52,22,31,25,60,69,79,93,66,82,50,28,86,80,98,16,49,51,79,56,29,78,83,84,85,59,42,21,63,37,23,72,40,90,73,0,93,10,50,12,14,42,49,56,68,66,35,40,43,22,30,18,41,78,67,30,71,93,73,27,29,10,100,39,38,87,31,89,55,100,71
36,45,31,23,69,16,49,22,42,59,57,12,77,38,70,67,88,40,74,35,63,11,33,31,16,43,92,21,48,47,65,45,77,94,19,16,45,80,37,35,23,18,35,42,24,94,28,18,18,83,59,66,62,65,81,81,19,28,68,99,22,84,78,45,20,93,0,34,15,19,76,24,75,87,69,47,49,32,12,100,63,41,57,81,32,83,77,27,77,74,73,66,25,82,28,54,93,26,49,80,36
70,13,91,81,54,77,28,55,85,41,77,62,45,61,39,12,11,77,69,21,56,83,52,70,33,37,81,45,65,96,33,36,11,55,10,37,11,35,73,10,63,56,87,44,100,40,88,29,95,12,72,86,10,54,46,73,14,39,69,52,80,70,42,33,96,10,34,0,88,22,73,18,91,17,73,85,40,29,25,22,14,84,42,87,92,34,72,67,64,40,65,67,51,80,100,92,86,20,92,60,70
