63
63,78,45,36,65,39,56,11,82,76,0,41,34,20,75,55,87,99,60,79,99,72,28,64,37,60,28,83,58,42,67,63,59,12,13,87,11,25,78,48,59,87,72,57,77,28,30,48,79,64,38,82,48,75,83,74,98,52,53,85,57,54,56,24,63
15,83,99,37,97,63,50,27,20,62,41,0,24,96,83,90,15,71,91,47,83,86,79,62,79,42,53,43,62,53,45,71,40,87,23,35,89,91,84,11,30,75,26,57,49,54,28,53,66,11,56,37,20,62,43,59,34,31,26,55,83,87,74,55,15
62,23,58,73,68,98,78,32,72,61,34,24,0,78,71,94,47,76,92,50,29,73,40,32,12,27,55,47,39,30,11,50,58,27,47,11,52,41,48,48,34,29,39,48,79,88,60,75,42,41,54,47,50,31,59,54,96,74,78,72,36,56,35,83,62
54,58,45,79,97,13,30,22,87,72,20,96,78,0,65,54,36,71,76,98,51,63,47,98,54,93,31,67,91,50,94,72,46,95,63,32,68,50,55,67,28,91,55,53,32,44,64,48,83,52,58,82,19,90,85,76,53,16,26,26,52,74,10,39,54
33,97,93,52,78,62,42,53,49,77,75,83,71,65,0,55,88,24,80,60,45,33,58,70,80,22,49,52,58,19,44,51,73,68,37,38,61,22,37,55,34,16,86,53,22,69,75,13,69,52,54,67,52,54,12,34,77,48,15,13,91,79,33,88,33
61,26,29,69,29,37,73,43,42,77,55,90,94,54,55,0,52,87,49,45,86,16,48,44,68,56,82,80,70,16,43,70,26,72,31,47,96,87,71,88,76,41,29,97,100,53,48,29,44,37,55,66,29,77,64,47,62,80,30,43,62,100,58,31,61
10,92,60,20,79,66,56,88,18,16,87,15,47,36,88,52,0,86,41,38,17,83,76,22,42,70,95,45,48,34,44,20,92,78,98,83,43,79,41,28,80,71,38,93,63,96,48,87,45,28,88,33,60,66,91,10,14,41,43,10,30,19,80,35,10
38,87,89,27,62,77,71,43,53,15,99,71,76,71,24,87,86,0,24,80,39,88,23,83,57,42,91,41,21,93,31,24,75,61,71,72,27,53,76,72,69,84,47,54,43,31,52,56,72,48,66,38,17,32,49,82,88,61,49,73,64,60,72,31,38
100,25,33,49,36,40,42,26,37,98,60,91,92,76,80,49,41,24,0,74,73,16,68,59,28,79,89,78,29,78,35,93,18,73,37,76,28,44,33,65,47,100,83,81,27,52,40,76,70,12,11,74,71,65,91,87,59,96,93,52,15,15,81,26,100
90,32,63,67,87,15,50,37,24,77,79,47,50,98,60,45,38,80,74,0,96,36,32,68,59,18,94,67,91,19,88,95,73,34,12,51,71,22,18,77,15,33,51,37,38,45,58,34,26,37,11,14,49,84,13,78,76,38,52,43,52,56,50,78,90
37,66,75,81,75,86,69,33,92,59,99,83,29,51,45,86,17,39,73,96,0,20,33,87,31,50,89,33,37,75,96,51,50,25,57,38,66,16,17,37,78,76,56,72,34,36,18,73,60,62,27,17,42,69,46,54,48,80,58,69,29,53,50,11,37
81,18,36,17,74,45,84,58,99,53,72,86,73,63,33,16,83,88,16,36,20,0,64,92,74,21,82,58,26,79,64,84,40,38,79,92,78,43,25,68,92,35,33,66,57,68,57,95,65,76,73,38,38,21,96,37,89,53,92,32,74,84,65,79,81
44,90,78,37,58,51,65,89,28,93,28,79,40,47,58,48,76,23,68,32,33,64,0,65,51,93,12,73,40,11,74,59,39,21,67,99,93,85,50,19,81,78,41,83,64,17,11,56,78,71,77,34,37,78,75,18,91,58,45,56,75,71,79,45,44
44,90,32,47,29,69,98,85,20,11,64,62,32,98,70,44,22,83,59,68,87,92,65,0,33,76,96,10,96,72,80,11,10,99,50,80,10,72,55,27,42,16,11,61,50,37,78,25,34,19,25,48,29,74,59,50,99,62,87,42,71,55,20,35,44
22,52,42,98,87,58,54,70,37,74,37,79,12,54,80,68,42,57,28,59,31,74,51,33,0,98,88,69,67,61,61,80,26,21,50,71,60,87,11,69,18,83,43,28,49,55,25,31,59,81,66,63,10,17,41,68,57,100,97,76,80,22,82,73,22
42,42,58,64,21,95,67,64,35,51,60,42,27,93,22,56,70,42,79,18,50,21,93,76,98,0,98,58,66,65,60,93,69,82,55,52,19,60,32,60,45,46,90,57,40,83,57,25,57,76,73,21,80,40,16,74,78,14,40,87,38,27,87,18,42
92,47,93,66,75,62,98,11,82,17,28,53,55,31,49,82,95,91,89,94,89,82,12,96,88,98,0,67,45,15,68,86,67,13,20,89,47,50,99,73,16,25,34,48,77,11,29,14,12,55,69,26,10,11,30,36,18,54,34,17,96,52,60,57,92
61,70,48,96,37,24,68,14,14,45,83,43,47,67,52,80,45,41,78,67,33,58,73,10,69,58,67,0,47,13,24,100,87,95,13,97,83,78,43,26,13,13,35,90,19,38,12,95,33,40,37,90,39,58,76,78,63,36,91,66,58,41,82,64,61
88,70,32,63,42,92,46,94,96,93,58,62,39,91,58,70,48,21,29,91,37,26,40,96,67,66,45,47,0,79,35,19,26,27,41,75,84,97,22,30,36,88,48,78,13,63,44,13,94,10,61,77,95,53,37,55,82,60,46,43,67,99,59,69,88
77,46,79,36,51,27,92,47,52,39,42,53,30,50,19,16,34,93,78,19,75,79,11,72,61,65,15,13,79,0,54,82,19,86,73,55,79,75,50,67,85,12,81,24,92,27,50,59,54,21,78,52,85,68,91,38,60,69,12,27,12,11,82,100,77
37,31,36,27,67,23,47,82,31,64,67,45,11,94,44,43,44,31,35,88,96,64,74,80,61,60,68,24,35,54,0,15,88,51,46,59,64,80,48,16,29,51,78,13,44,21,48,53,51,37,11,66,82,62,88,40,65,34,75,73,20,80,72,80,37
95,22,19,59,66,20,63,64,23,51,63,71,50,72,51,70,20,24,93,95,51,84,59,11,80,93,86,100,19,82,15,0,57,39,30,56,36,68,37,74,36,82,36,20,80,41,87,39,51,64,61,42,17,65,16,100,76,57,40,88,92,71,80,36,95
54,62,72,76,18,91,97,96,54,35,59,40,58,46,73,26,92,75,18,73,50,40,39,10,26,69,67,87,26,19,88,57,0,86,19,22,24,15,47,41,89,20,19,22,36,77,25,76,100,42,41,75,84,72,76,78,69,94,82,32,48,100,47,25,54
99,49,78,65,93,64,67,86,41,47,12,87,27,95,68,72,78,61,73,34,25,38,21,99,21,82,13,95,27,86,51,39,86,0,21,58,34,85,19,99,52,35,72,68,57,49,35,58,57,42,92,46,16,13,10,55,78,89,20,11,33,64,30,68,99
17,59,26,14,19,89,53,66,11,86,13,23,47,63,37,31,98,71,37,12,57,79,67,50,50,55,20,13,41,73,46,30,19,21,0,44,47,95,76,62,58,21,33,17,52,46,34,43,34,78,66,23,83,99,19,48,75,16,89,89,19,27,64,79,17
64,20,13,23,76,90,54,43,25,37,87,35,11,32,38,47,83,72,76,51,38,92,99,80,71,52,89,97,75,55,59,56,22,58,44,0,23,62,99,25,64,33,63,91,84,25,90,70,26,88,33,18,77,49,47,68,63,22,75,80,95,73,82,83,64
88,94,32,73,15,78,98,58,92,99,11,89,52,68,61,96,43,27,28,71,66,78,93,10,60,19,47,83,84,79,64,36,24,34,47,23,0,57,73,71,13,69,76,78,10,34,100,80,68,13,40,18,38,18,34,95,33,40,87,17,81,80,67,46,88
35,61,20,37,15,53,75,54,10,82,25,91,41,50,22,87,79,53,44,22,16,43,85,72,87,60,50,78,97,75,80,68,15,85,95,62,57,0,86,37,28,38,18,49,35,11,95,26,96,18,78,75,82,98,94,58,11,54,90,18,95,65,47,95,35
82,88,87,38,56,57,46,45,49,30,78,84,48,55,37,71,41,76,33,18,17,25,50,55,11,32,99,43,22,50,48,37,47,19,76,99,73,86,0,36,41,96,66,81,93,87,52,51,77,33,36,94,38,59,11,50,92,64,26,92,11,98,97,35,82
79,63,15,34,99,12,90,93,29,38,48,11,48,67,55,88,28,72,65,77,37,68,19,27,69,60,73,26,30,67,16,74,41,99,62,25,71,37,36,0,82,26,61,72,10,87,27,21,29,37,11,43,44,61,61,26,63,45,33,99,91,39,10,100,79
23,56,20,92,18,31,21,67,15,91,59,30,34,28,34,76,80,69,47,15,78,92,81,42,18,45,16,13,36,85,29,36,89,52,58,64,13,28,41,82,0,45,64,85,83,78,60,94,60,37,81,47,65,67,25,43,43,89,53,27,28,93,28,23,23
13,10,23,89,21,80,91,61,78,85,87,75,29,91,16,41,71,84,100,33,76,35,78,16,83,46,25,13,88,12,51,82,20,35,21,33,69,38,96,26,45,0,74,13,27,59,36,88,40,97,13,41,37,19,78,79,70,90,48,50,79,21,13,97,13
27,16,84,16,85,34,91,31,18,65,72,26,39,55,86,29,38,47,83,51,56,33,41,11,43,90,34,35,48,81,78,36,19,72,33,63,76,18,66,61,64,74,0,16,69,32,70,42,60,35,74,64,46,62,93,34,93,80,34,19,36,23,59,68,27
69,23,27,45,57,51,51,50,61,39,57,57,48,53,53,97,93,54,81,37,72,66,83,61,28,57,48,90,78,24,13,20,22,68,17,91,78,49,81,72,85,13,16,0,86,88,88,99,93,33,41,56,48,84,14,60,35,88,26,78,84,87,86,16,69
16,65,43,98,73,75,90,57,49,59,77,49,79,32,22,100,63,43,27,38,34,57,64,50,49,40,77,19,13,92,44,80,36,57,52,84,10,35,93,10,83,27,69,86,0,21,22,16,38,83,36,83,28,30,99,16,31,19,94,90,18,53,19,46,16
33,24,80,35,94,90,91,57,37,26,28,54,88,44,69,53,96,31,52,45,36,68,17,37,55,83,11,38,63,27,21,41,77,49,46,25,34,11,87,87,78,59,32,88,21,0,48,15,41,43,86,14,60,63,53,50,72,77,88,96,26,24,41,20,33
44,76,28,95,62,93,19,23,61,52,30,28,60,64,75,48,48,52,40,58,18,57,11,78,25,57,29,12,44,50,48,87,25,35,34,90,100,95,52,27,60,36,70,88,22,48,0,11,35,88,31,40,19,18,42,82,70,54,71,81,31,19,13,55,44
29,50,65,58,90,92,35,23,46,36,48,53,75,48,13,29,87,56,76,34,73,95,56,25,31,25,14,95,13,59,53,39,76,58,43,70,80,26,51,21,94,88,42,99,16,15,11,0,36,82,15,37,53,64,57,19,52,94,93,31,22,11,50,45,29
16,10,73,47,27,67,85,99,25,78,79,66,42,83,69,44,45,72,70,26,60,65,78,34,59,57,12,33,94,54,51,51,100,57,34,26,68,96,77,29,60,40,60,93,38,41,35,36,0,67,42,33,69,59,91,77,53,88,48,54,80,27,25,10,16
74,15,28,39,19,77,94,84,24,86,64,11,41,52,52,37,28,48,12,37,62,76,71,19,81,76,55,40,10,21,37,64,42,42,78,88,13,18,33,37,37,97,35,33,83,43,88,82,67,0,89,44,22,33,94,36,100,78,69,96,20,49,71,38,74
98,65,24,39,57,66,85,85,27,68,38,56,54,58,54,55,88,66,11,11,27,73,77,25,66,73,69,37,61,78,11,61,41,92,66,33,40,78,36,11,81,13,74,41,36,86,31,15,42,89,0,56,58,52,46,36,25,54,75,40,81,47,41,39,98
37,22,47,15,64,89,93,62,87,64,82,37,47,82,67,66,33,38,74,14,17,38,34,48,63,21,26,90,77,52,66,42,75,46,23,18,18,75,94,43,47,41,64,56,83,14,40,37,33,44,56,0,90,10,65,96,19,52,91,75,24,76,81,82,37
80,68,67,23,84,47,39,81,66,42,48,20,50,19,52,29,60,17,71,49,42,38,37,29,10,80,10,39,95,85,82,17,84,16,83,77,38,82,38,44,65,37,46,48,28,60,19,53,69,22,58,90,0,100,93,61,30,17,20,12,97,31,81,50,80
40,33,49,98,96,61,47,54,54,69,75,62,31,90,54,77,66,32,65,84,69,21,78,74,17,40,11,58,53,68,62,65,72,13,99,49,18,98,59,61,67,19,62,84,30,63,18,64,59,33,52,10,100,0,98,77,68,27,20,54,44,95,72,97,40
89,57,28,70,47,65,75,36,67,96,83,43,59,85,12,64,91,49,91,13,46,96,75,59,41,16,30,76,37,91,88,16,76,10,19,47,34,94,11,61,25,78,93,14,99,53,42,57,91,94,46,65,93,98,0,86,91,98,85,33,92,65,70,10,89
24,59,26,57,50,17,77,22,51,42,74,59,54,76,34,47,10,82,87,78,54,37,18,50,68,74,36,78,55,38,40,100,78,55,48,68,95,58,50,26,43,79,34,60,16,50,82,19,77,36,36,96,61,77,86,0,56,71,93,13,78,49,10,93,24
11,15,73,77,54,51,59,65,75,17,98,34,96,53,77,62,14,88,59,76,48,89,91,99,57,78,18,63,82,60,65,76,69,78,75,63,33,11,92,63,43,70,93,35,31,72,70,52,53,100,25,19,30,68,91,56,0,86,55,56,11,36,11,86,11
76,70,82,63,91,84,69,68,38,10,52,31,74,16,48,80,41,61,96,38,80,53,58,62,100,14,54,36,60,69,34,57,94,89,16,22,40,54,64,45,89,90,80,88,19,77,54,94,88,78,54,52,17,27,98,71,86,0,47,76,85,33,64,46,76
44,85,81,98,14,32,86,20,96,64,53,26,78,26,15,30,43,49,93,52,58,92,45,87,97,40,34,91,46,12,75,40,82,20,89,75,87,90,26,33,53,48,34,26,94,88,71,93,48,69,75,91,20,20,85,93,55,47,0,29,24,27,78,80,44
78,20,46,94,52,51,63,87,58,73,85,55,72,26,13,43,10,73,52,43,69,32,56,42,76,87,17,66,43,27,73,88,32,11,89,80,17,18,92,99,27,50,19,78,90,96,81,31,54,96,40,75,12,54,33,13,56,76,29,0,12,32,71,96,78
72,74,91,13,79,26,39,78,80,50,57,83,36,52,91,62,30,64,15,52,29,74,75,71,80,38,96,58,67,12,20,92,48,33,19,95,81,95,11,91,28,79,36,84,18,26,31,22,80,20,81,24,97,44,92,78,11,85,24,12,0,14,40,92,72
15,58,81,10,90,22,21,96,73,30,54,87,56,74,79,100,19,60,15,56,53,84,71,55,22,27,52,41,99,11,80,71,100,64,27,73,80,65,98,39,93,21,23,87,53,24,19,11,27,49,47,76,31,95,65,49,36,33,27,32,14,0,12,30,15
49,75,16,15,34,67,75,74,42,81,56,74,35,10,33,58,80,72,81,50,50,65,79,20,82,87,60,82,59,82,72,80,47,30,64,82,67,47,97,10,28,13,59,86,19,41,13,50,25,71,41,81,81,72,70,10,11,64,78,71,40,12,0,71,49
17,43,26,13,30,39,33,73,71,45,24,55,83,39,88,31,35,31,26,78,11,79,45,35,73,18,57,64,69,100,80,36,25,68,79,83,46,95,35,100,23,97,68,16,46,20,55,45,10,38,39,82,50,97,10,93,86,46,80,96,92,30,71,0,17
0,96,84,27,68,99,57,99,82,52,63,15,62,54,33,61,10,38,100,90,37,81,44,44,22,42,92,61,88,77,37,95,54,99,17,64,88,35,82,79,23,13,27,69,16,33,44,29,16,74,98,37,80,40,89,24,11,76,44,78,72,15,49,17,0
