57
43,68,23,71,89,64,33,18,100,87,55,67,16,17,39,76,13,61,53,41,39,46,40,42,84,83,49,93,50,93,62,86,52,53,27,0,34,35,81,60,99,63,73,78,46,68,16,25,100,24,84,82,86,57,96,32,93,75,43
64,95,38,87,27,93,71,63,49,58,46,77,63,96,31,46,77,95,93,52,56,57,37,68,51,44,25,78,13,88,77,46,18,12,59,34,0,84,95,68,26,65,89,80,40,13,16,38,28,11,19,93,21,34,26,75,100,98,64
59,38,50,44,35,13,53,64,27,17,30,56,14,27,96,17,93,25,58,84,88,70,46,44,55,88,49,34,12,63,50,44,96,23,98,35,84,0,11,17,70,44,42,23,24,45,12,45,65,12,15,76,28,48,78,58,15,21,59
53,32,54,71,89,46,31,89,85,43,83,49,52,84,18,47,26,31,10,76,60,95,51,21,45,25,44,97,54,76,56,67,92,94,73,81,95,11,0,99,16,75,62,75,15,71,28,80,68,67,43,33,89,72,32,72,14,56,53
71,69,88,76,23,94,48,100,95,79,66,29,24,40,16,99,32,94,40,58,21,58,29,20,39,60,94,80,63,13,58,32,37,56,88,60,68,17,99,0,86,22,29,69,24,25,78,22,52,33,46,10,84,81,52,19,10,71,71
55,80,24,55,98,36,86,77,58,10,56,42,13,65,51,70,63,57,43,42,32,12,61,35,87,69,80,49,82,49,87,43,71,61,63,99,26,70,16,86,0,96,20,19,28,38,30,21,51,94,44,52,76,19,28,65,75,44,55
40,25,68,67,22,31,92,48,77,22,21,26,20,74,72,10,33,56,67,58,63,66,65,88,80,18,64,60,44,29,30,51,91,43,32,63,65,44,75,22,96,0,52,25,16,55,10,87,43,68,23,94,41,21,73,29,60,96,40
83,38,68,100,40,35,89,79,97,72,16,75,92,46,97,45,29,13,31,24,59,91,31,87,71,86,29,50,40,48,15,29,58,61,85,73,89,42,62,29,20,52,0,100,91,34,86,11,88,17,61,71,90,98,39,46,25,38,83
70,93,61,49,67,84,54,65,98,74,56,41,87,37,89,88,33,72,96,40,24,85,24,34,10,43,22,70,31,67,43,33,48,97,80,78,80,23,75,69,19,25,100,0,53,96,59,80,57,98,89,97,46,29,56,32,36,40,70
48,34,44,76,77,19,67,79,71,13,25,87,87,48,62,24,87,24,42,26,52,69,29,28,47,26,51,44,65,40,44,89,43,84,54,46,40,24,15,24,28,16,91,53,0,39,60,61,54,94,88,93,33,12,77,34,51,11,48
37,93,60,49,35,69,32,62,66,91,39,44,62,32,17,80,74,49,23,100,83,14,49,93,60,24,42,79,31,96,89,36,53,86,29,68,13,45,71,25,38,55,34,96,39,0,97,91,37,82,80,36,31,52,66,61,76,100,37
98,65,77,71,71,94,59,39,58,46,12,76,55,27,39,44,84,14,17,13,15,58,62,31,29,16,27,52,18,65,52,58,41,100,87,16,16,12,28,78,30,10,86,59,60,97,0,82,24,91,61,24,86,43,16,10,53,34,98
39,53,45,37,49,80,63,47,52,29,44,26,24,84,88,68,41,71,17,19,52,98,69,73,13,94,38,20,17,19,97,67,22,70,14,25,38,45,80,22,21,87,11,80,61,91,82,0,67,73,50,13,11,35,59,94,95,37,39
24,38,45,76,70,81,74,78,40,30,98,88,67,87,22,23,48,51,95,31,97,87,22,31,11,46,20,62,44,96,35,22,68,75,97,100,28,65,68,52,51,43,88,57,54,37,24,67,0,69,35,49,57,52,57,61,93,28,24
53,24,82,89,75,57,16,32,79,93,38,74,30,68,52,20,22,25,17,56,38,45,36,74,51,99,69,86,13,96,70,82,36,18,65,24,11,12,67,33,94,68,17,98,94,82,91,73,69,0,88,27,30,98,23,10,13,16,53
72,58,87,85,96,54,41,35,49,64,25,87,82,82,77,72,33,16,94,12,60,56,34,20,95,15,42,23,14,36,34,54,45,35,21,84,19,15,43,46,44,23,61,89,88,80,61,50,35,88,0,55,48,24,27,95,26,32,72
67,62,75,65,26,85,15,31,85,83,81,89,91,86,21,81,28,48,34,61,74,40,52,18,10,75,45,49,66,75,36,18,78,51,96,82,93,76,33,10,52,94,71,97,93,36,24,13,49,27,55,0,14,65,27,31,29,30,67
43,89,49,53,91,75,54,98,39,26,79,12,26,61,96,76,65,100,39,58,91,39,77,81,49,10,52,88,22,86,15,70,34,56,60,86,21,28,89,84,76,41,90,46,33,31,86,11,57,30,48,14,0,19,87,15,14,81,43
89,56,60,19,26,71,93,41,48,46,88,82,53,72,63,85,54,100,52,86,45,83,37,57,46,45,15,79,78,29,20,30,93,82,68,57,34,48,72,81,19,21,98,29,12,52,43,35,52,98,24,65,19,0,91,33,81,58,89
48,99,61,40,94,32,75,23,45,39,19,17,61,38,28,13,100,86,27,60,82,13,10,80,69,35,24,91,27,53,58,35,98,89,61,96,26,78,32,52,28,73,39,56,77,66,16,59,57,23,27,27,87,91,0,98,21,28,48
21,46,50,56,48,70,86,63,73,15,35,32,59,78,71,43,58,83,60,79,61,22,34,80,28,69,21,55,93,72,84,52,15,47,84,32,75,58,72,19,65,29,46,32,34,61,10,94,61,10,95,31,15,33,98,0,52,62,21
41,24,75,45,36,99,95,46,52,34,68,67,98,36,20,80,24,48,58,78,83,94,60,100,43,98,68,74,63,31,32,65,11,68,92,93,100,15,14,10,75,60,25,36,51,76,53,95,93,13,26,29,14,81,21,52,0,55,41
21,47,73,85,63,26,38,73,32,75,78,94,59,76,58,59,79,16,56,71,81,40,37,48,37,67,82,13,80,80,70,45,55,69,55,75,98,21,56,71,44,96,38,40,11,100,34,37,28,16,32,30,81,58,28,62,55,0,21
0,56,66,92,99,67,82,28,45,97,89,62,70,79,36,36,76,56,56,53,33,78,78,69,92,79,39,81,21,94,41,13,40,83,85,43,64,59,53,71,55,40,83,70,48,37,98,39,24,53,72,67,43,89,48,21,41,21,0
