112
98,31,34,23,10,11,44,93,55,58,22,82,94,44,30,87,67,92,17,31,22,99,61,75,0,54,99,93,92,92,43,81,14,88,34,96,61,92,38,41,84,98,22,14,68,89,20,72,21,64,16,86,72,32,14,55,43,28,18,92,82,57,48,81,84,19,47,59,58,20,26,69,95,36,81,19,23,93,51,52,84,64,78,55,10,26,43,26,77,57,68,33,10,99,18,67,99,100,81,98,48,46,55,17,76,22,93,87,84,20,24,48,38,98
26,29,24,32,13,70,46,50,67,100,88,90,88,83,60,47,17,12,62,43,33,89,54,73,54,0,93,58,25,29,90,36,96,12,63,97,73,15,80,96,42,85,25,28,58,16,54,15,94,72,43,61,99,23,78,53,28,80,67,87,41,97,32,71,100,37,95,27,28,40,99,62,78,61,19,71,43,98,49,43,47,11,79,39,27,83,40,85,53,89,19,72,92,25,17,97,33,49,34,52,67,80,52,27,100,35,36,37,41,81,84,34,59,26
22,60,78,15,76,89,48,52,39,84,30,28,57,83,48,74,24,34,34,14,65,45,69,43,99,93,0,24,33,100,75,75,34,25,73,51,64,21,79,44,99,44,34,58,68,28,60,19,37,82,91,41,21,46,87,58,46,17,23,63,70,64,62,100,11,98,26,97,19,53,57,16,34,25,39,30,62,46,90,12,45,30,59,81,18,96,12,93,60,32,34,72,23,83,97,82,30,24,79,43,91,77,89,90,54,22,85,93,66,65,76,76,60,22
18,32,10,72,25,58,19,83,52,47,36,91,19,33,54,28,32,20,75,95,87,12,80,88,93,58,24,0,87,79,17,25,86,23,62,91,45,31,67,26,70,62,68,20,40,36,89,82,13,75,63,81,63,92,25,69,92,53,16,70,74,98,63,27,36,47,65,71,14,34,58,51,53,75,59,77,79,73,42,20,47,27,100,35,25,30,10,13,88,56,59,53,31,45,19,32,78,93,82,81,83,78,38,71,68,44,27,57,21,55,54,50,13,18
42,75,79,74,13,40,60,28,48,85,89,100,62,23,52,54,85,98,15,24,79,69,54,25,92,25,33,87,0,74,70,18,56,81,56,95,12,20,83,57,84,69,80,79,41,93,10,19,20,64,48,53,95,52,76,70,68,62,37,46,97,90,10,69,81,50,86,59,66,13,69,46,92,65,63,89,92,69,86,35,92,19,62,90,21,18,10,93,13,10,72,81,83,30,72,79,63,84,99,76,69,37,31,65,69,28,14,34,49,81,40,59,64,42
34,15,31,89,70,62,70,41,33,59,17,14,48,21,14,18,40,39,66,81,54,54,90,21,92,29,100,79,74,0,43,71,36,80,91,66,32,44,88,28,71,13,90,72,49,38,14,77,51,26,16,24,93,80,15,70,30,42,30,59,38,18,61,34,24,39,76,45,99,26,26,76,58,59,86,96,99,81,60,91,44,46,58,99,24,64,11,18,80,67,83,49,48,59,58,94,44,13,53,23,91,96,28,85,50,90,82,96,49,77,64,68,62,34
45,69,86,13,17,93,59,43,13,20,25,52,89,17,34,58,38,29,43,73,25,13,99,84,43,90,75,17,70,43,0,24,45,91,32,30,88,23,84,24,34,47,88,72,61,65,42,72,52,20,41,85,76,79,46,35,16,40,71,69,71,87,59,61,71,33,92,50,68,65,99,52,79,18,66,50,43,60,80,43,56,20,88,95,32,53,23,95,30,57,57,27,64,46,15,90,44,70,77,97,51,53,75,42,28,39,93,95,83,61,29,71,19,45
30,40,46,39,100,23,78,13,88,24,27,46,24,83,71,86,86,76,75,52,50,91,59,51,81,36,75,25,18,71,24,0,22,59,44,59,92,97,15,12,42,23,45,60,73,73,80,39,96,33,57,88,62,89,11,76,95,70,39,26,60,22,96,54,80,38,97,79,83,35,26,77,78,75,51,76,47,94,98,52,36,80,81,58,98,17,22,66,41,64,34,12,42,32,91,63,100,59,51,90,57,27,35,77,14,91,28,10,26,46,30,54,28,30
93,89,15,30,82,49,48,59,26,90,76,78,46,35,14,45,39,46,25,74,76,81,85,83,14,96,34,86,56,36,45,22,0,82,12,38,58,17,44,22,73,48,46,78,78,76,53,75,98,37,91,27,27,30,30,88,40,77,29,56,85,25,85,66,20,41,89,48,87,33,15,13,23,97,87,46,38,95,81,82,83,60,28,31,30,54,12,85,54,62,41,61,73,64,36,29,62,63,69,75,17,74,90,31,39,52,20,14,20,19,97,97,44,93
23,82,46,62,39,45,52,62,14,52,29,51,25,75,57,21,60,15,49,34,19,37,47,49,88,12,25,23,81,80,91,59,82,0,43,10,16,80,84,79,42,24,100,80,43,16,56,86,23,98,65,34,67,92,79,81,50,60,46,49,46,87,21,84,28,24,75,52,73,82,61,36,43,81,44,13,51,63,63,50,48,22,23,63,40,94,62,74,84,86,45,56,79,46,22,29,37,35,76,23,68,72,57,77,47,99,96,16,87,74,32,98,41,23
27,60,48,75,83,92,99,14,68,26,66,99,99,51,92,52,78,79,35,20,12,67,66,56,34,63,73,62,56,91,32,44,12,43,0,100,92,72,34,61,62,19,33,33,56,98,22,71,71,92,33,54,23,62,29,98,46,12,17,40,59,56,67,15,49,61,41,10,40,58,19,29,21,85,21,23,14,54,88,87,56,83,11,50,61,42,47,50,25,51,36,64,76,39,95,70,34,21,49,34,95,69,53,84,11,70,18,66,17,66,10,15,51,27
29,68,81,75,74,87,93,34,69,30,21,100,10,63,69,24,41,65,21,94,80,38,16,19,96,97,51,91,95,66,30,59,38,10,100,0,81,30,21,52,51,79,99,34,44,31,35,60,77,36,98,86,98,65,52,51,45,28,48,52,42,82,35,16,43,82,29,85,10,15,37,19,23,46,31,60,46,10,89,17,48,97,60,86,80,38,100,59,58,62,88,44,56,88,76,87,39,55,31,69,45,46,44,20,31,89,47,93,91,48,96,32,82,29
100,66,97,22,25,28,13,46,56,72,64,95,13,67,90,53,94,54,27,66,49,51,41,96,61,73,64,45,12,32,88,92,58,16,92,81,0,88,24,39,61,57,84,20,11,21,34,34,36,23,12,80,29,36,62,77,23,70,91,37,61,73,79,14,68,90,90,71,55,68,93,78,75,41,28,30,68,93,78,87,52,21,90,93,80,85,16,66,40,17,30,82,31,32,26,69,81,27,79,63,41,17,94,35,51,81,11,65,82,49,96,33,72,100
62,34,52,94,98,98,75,72,27,27,41,35,10,59,29,87,30,69,51,20,52,13,40,26,92,15,21,31,20,44,23,97,17,80,72,30,88,0,10,54,31,75,58,77,28,87,52,64,83,70,75,96,77,82,15,37,27,75,34,67,72,20,19,21,93,65,62,98,43,30,27,57,36,65,81,33,51,92,12,59,14,36,17,87,93,93,44,98,20,78,46,33,15,98,72,75,42,72,80,60,64,82,55,52,28,18,23,35,98,20,32,36,43,62
19,93,87,74,32,62,72,14,81,11,87,39,16,39,72,59,22,81,69,25,100,98,10,36,38,80,79,67,83,88,84,15,44,84,34,21,24,10,0,77,37,65,42,56,78,13,79,44,35,17,14,76,72,53,48,85,15,75,80,29,23,25,50,42,10,40,84,33,12,34,43,85,92,25,95,32,57,19,27,19,79,30,76,96,65,81,18,44,20,26,31,93,20,54,17,78,32,49,80,88,96,63,85,34,61,82,65,71,27,56,71,59,29,19
33,86,26,64,62,34,34,82,40,93,26,51,77,60,49,21,37,36,29,68,99,31,64,17,41,96,44,26,57,28,24,12,22,79,61,52,39,54,77,0,45,22,94,10,89,84,100,100,52,21,79,63,99,72,14,43,30,21,29,61,18,82,34,73,20,11,88,48,54,90,98,72,31,74,70,93,78,81,86,42,65,31,10,40,96,11,70,79,36,65,11,58,91,65,92,56,46,35,75,32,16,82,10,11,55,47,35,75,43,94,43,97,65,33
98,49,43,52,92,86,41,27,71,82,64,35,60,12,52,53,23,37,62,38,83,66,14,74,84,42,99,70,84,71,34,42,73,42,62,51,61,31,37,45,0,75,51,71,30,46,76,44,92,11,58,45,90,18,44,60,99,47,31,16,79,96,84,91,10,24,38,56,88,58,82,73,70,34,25,44,54,22,91,53,18,65,92,58,73,20,26,50,43,58,42,54,78,33,29,10,42,86,71,53,32,92,22,46,19,50,12,68,62,35,24,98,54,98
33,89,14,78,76,53,85,58,18,43,19,97,57,93,68,97,67,91,75,16,73,59,70,36,98,85,44,62,69,13,47,23,48,24,19,79,57,75,65,22,75,0,45,29,41,62,65,21,66,21,48,81,69,78,10,64,40,88,15,51,82,16,81,86,27,10,19,63,18,46,62,25,82,34,96,88,32,31,70,10,50,13,76,69,51,36,19,12,38,53,55,69,88,15,42,28,60,61,47,58,46,89,57,99,63,95,21,22,90,69,12,68,20,33
65,60,56,86,96,47,85,54,86,33,43,91,40,33,95,91,55,86,55,38,20,65,36,16,22,25,34,68,80,90,88,45,46,100,33,99,84,58,42,94,51,45,0,69,41,37,84,94,66,60,11,97,54,42,46,91,62,58,38,23,50,74,16,33,32,91,95,63,24,90,37,32,34,25,81,30,30,55,12,26,76,74,32,66,68,67,97,39,100,58,43,76,54,100,14,99,45,20,97,24,55,72,19,20,17,74,37,11,91,70,19,41,31,65
64,95,57,82,35,43,43,59,35,46,29,43,50,90,63,50,29,57,36,45,35,26,91,34,14,28,58,20,79,72,72,60,78,80,33,34,20,77,56,10,71,29,69,0,98,92,83,27,18,13,40,88,76,41,79,100,43,24,90,36,54,59,51,34,91,28,65,71,83,85,29,15,47,99,40,30,25,65,87,23,85,68,45,89,33,94,34,91,35,65,48,47,54,16,72,98,32,51,94,52,66,60,65,61,70,99,75,98,30,47,91,69,78,64
50,34,86,79,35,51,61,87,87,60,86,51,46,63,15,48,55,33,62,42,46,22,73,26,68,58,68,40,41,49,61,73,78,43,56,44,11,28,78,89,30,41,41,98,0,69,64,24,29,89,82,71,89,73,76,75,49,84,28,60,68,20,15,29,30,81,98,73,69,53,81,74,43,35,18,70,40,33,86,15,83,34,39,29,100,66,60,87,22,41,70,11,40,29,81,88,80,85,96,18,31,65,74,39,22,53,62,37,22,80,24,26,38,50
69,96,15,99,51,39,96,31,12,18,48,99,98,17,47,35,32,75,80,28,28,61,78,14,89,16,28,36,93,38,65,73,76,16,98,31,21,87,13,84,46,62,37,92,69,0,47,68,10,30,13,84,83,76,49,60,61,56,46,26,100,19,75,59,88,46,75,23,12,41,100,79,41,26,90,12,70,47,10,60,45,81,92,75,60,35,100,26,98,54,76,37,10,69,16,90,65,98,72,75,84,37,11,62,65,88,70,58,37,56,23,36,57,69
33,72,41,68,22,85,72,81,63,37,55,20,73,32,29,57,87,77,88,75,93,15,52,29,20,54,60,89,10,14,42,80,53,56,22,35,34,52,79,100,76,65,84,83,64,47,0,94,40,47,93,51,49,38,47,83,64,30,43,23,44,90,26,50,29,11,29,21,46,97,31,45,85,74,28,81,37,52,81,43,98,48,92,69,72,56,96,74,59,36,49,18,71,12,30,34,88,54,41,57,58,64,100,30,73,46,43,45,17,93,34,34,37,33
18,92,20,63,52,26,29,48,95,28,81,50,10,64,69,59,84,10,45,94,34,13,55,83,72,15,19,82,19,77,72,39,75,86,71,60,34,64,44,100,44,21,94,27,24,68,94,0,65,69,79,93,70,88,18,100,70,46,65,93,75,59,97,28,57,55,75,61,31,89,99,90,90,35,35,92,48,41,93,81,70,24,50,71,40,100,18,80,54,76,63,69,23,65,83,76,42,42,18,40,69,12,85,98,66,89,69,18,43,58,11,35,16,18
11,33,96,79,59,48,68,67,49,43,63,20,93,74,27,86,61,17,32,67,63,12,83,10,21,94,37,13,20,51,52,96,98,23,71,77,36,83,35,52,92,66,66,18,29,10,40,65,0,82,48,36,77,42,45,47,48,57,73,36,19,27,52,12,65,77,33,37,36,43,33,14,17,73,86,15,71,46,64,72,66,20,47,81,65,13,78,52,65,92,68,27,100,99,28,82,49,13,58,29,11,28,93,80,60,52,30,23,24,70,51,58,62,11
50,57,60,55,48,90,74,96,26,89,87,86,60,35,100,99,38,13,51,57,90,64,78,21,64,72,82,75,64,26,20,33,37,98,92,36,23,70,17,21,11,21,60,13,89,30,47,69,82,0,23,39,54,11,55,44,89,62,52,28,58,43,25,96,14,62,85,28,70,65,97,51,65,19,89,74,72,17,87,67,90,58,35,79,38,16,37,37,35,28,99,33,72,84,21,87,22,60,52,53,21,47,98,29,48,33,99,63,19,56,76,71,45,50
36,72,88,13,79,16,36,58,34,70,92,36,17,23,91,14,82,73,97,40,15,16,37,51,16,43,91,63,48,16,41,57,91,65,33,98,12,75,14,79,58,48,11,40,82,13,93,79,48,23,0,65,40,82,34,30,54,86,36,71,14,11,21,75,50,70,12,14,19,61,55,87,72,31,28,72,43,85,97,83,20,10,69,46,88,49,13,60,67,59,79,34,99,35,49,39,64,99,79,96,79,59,65,71,33,12,29,12,70,97,14,50,10,36
36,72,29,52,17,67,44,25,17,80,96,42,18,30,68,23,96,41,80,63,51,62,51,10,86,61,41,81,53,24,85,88,27,34,54,86,80,96,76,63,45,81,97,88,71,84,51,93,36,39,65,0,60,34,58,22,89,37,83,14,74,87,60,12,21,99,44,75,85,98,30,30,26,80,96,80,73,73,63,56,17,33,100,10,17,63,97,44,82,85,47,12,88,89,25,21,48,16,82,40,19,46,30,36,37,52,17,95,66,84,57,68,56,36
78,54,75,61,69,56,37,28,14,100,98,23,100,46,70,100,13,33,100,58,52,13,32,94,72,99,21,63,95,93,76,62,27,67,23,98,29,77,72,99,90,69,54,76,89,83,49,70,77,54,40,60,0,34,88,14,61,58,32,90,61,80,81,46,10,61,15,29,65,48,31,54,70,42,83,56,51,56,99,76,46,66,63,80,86,85,92,100,39,77,72,96,33,64,75,76,67,100,78,67,98,31,60,69,38,42,15,63,77,84,94,15,87,78
76,89,40,34,73,12,39,97,64,19,54,90,11,35,39,31,81,72,87,87,68,76,98,64,32,23,46,92,52,80,79,89,30,92,62,65,36,82,53,72,18,78,42,41,73,76,38,88,42,11,82,34,34,0,40,74,20,40,69,58,93,15,51,28,72,83,19,61,40,87,48,66,20,36,59,44,36,47,80,57,38,31,70,18,99,11,39,50,23,15,47,85,83,42,25,38,73,39,83,98,78,16,33,52,85,98,62,75,87,81,45,18,16,76
76,62,28,87,24,53,24,28,57,65,90,54,83,36,18,15,66,85,15,48,93,43,87,74,14,78,87,25,76,15,46,11,30,79,29,52,62,15,48,14,44,10,46,79,76,49,47,18,45,55,34,58,88,40,0,48,100,49,86,21,74,54,77,72,19,72,38,93,91,48,15,61,94,64,84,19,16,97,48,42,14,93,26,26,87,65,75,80,31,60,50,93,75,88,90,13,64,51,35,25,28,23,68,23,43,91,51,40,54,80,67,44,35,76
41,93,88,66,89,33,42,55,97,10,95,23,41,72,12,16,12,82,75,24,75,30,55,70,55,53,58,69,70,70,35,76,88,81,98,51,77,37,85,43,60,64,91,100,75,60,83,100,47,44,30,22,14,74,48,0,21,26,17,73,57,21,12,89,70,28,72,42,61,72,79,73,72,63,77,17,52,68,10,33,82,92,90,25,65,16,10,15,64,95,94,14,16,13,28,13,62,69,21,53,87,10,69,44,51,41,91,94,87,85,26,80,48,41
41,72,96,46,89,36,61,40,83,50,74,76,100,53,100,69,46,88,13,91,59,72,75,77,43,28,46,92,68,30,16,95,40,50,46,45,23,27,15,30,99,40,62,43,49,61,64,70,48,89,54,89,61,20,100,21,0,21,89,39,39,58,86,11,97,100,80,42,43,35,65,53,11,94,84,61,56,82,100,45,22,54,76,73,11,59,96,56,26,79,63,65,59,46,38,35,22,58,20,67,75,17,94,72,74,38,98,85,89,39,13,96,56,41
81,73,77,57,10,42,76,32,80,86,46,76,68,82,88,53,28,56,79,57,67,66,86,98,28,80,17,53,62,42,40,70,77,60,12,28,70,75,75,21,47,88,58,24,84,56,30,46,57,62,86,37,58,40,49,26,21,0,30,19,66,77,38,24,56,65,14,65,26,60,51,62,18,77,35,23,24,63,52,94,75,58,61,84,18,44,19,61,21,64,11,16,96,87,53,55,81,27,56,58,82,86,31,73,63,13,76,89,10,26,33,87,46,81
28,57,57,95,19,34,53,67,48,16,95,42,23,73,91,19,27,82,97,31,87,97,76,71,18,67,23,16,37,30,71,39,29,46,17,48,91,34,80,29,31,15,38,90,28,46,43,65,73,52,36,83,32,69,86,17,89,30,0,65,21,54,73,72,33,55,96,64,41,39,97,14,11,46,61,78,22,77,20,86,82,78,58,68,10,92,26,70,16,94,24,72,98,18,25,100,44,32,37,86,22,41,67,47,17,66,93,69,98,44,43,61,40,28
77,57,49,50,30,95,87,82,30,59,36,63,96,21,23,52,33,69,50,49,65,13,51,40,92,87,63,70,46,59,69,26,56,49,40,52,37,67,29,61,16,51,23,36,60,26,23,93,36,28,71,14,90,58,21,73,39,19,65,0,30,47,30,36,60,32,78,70,17,39,88,61,72,21,29,77,53,17,50,59,43,68,95,99,81,29,82,22,60,46,96,20,82,52,55,31,96,60,67,34,92,96,75,71,23,25,47,83,99,58,84,11,31,77
