75
71,33,99,47,60,76,15,96,20,32,35,32,42,30,28,37,99,0,61,37,76,78,63,51,58,86,65,41,46,91,83,88,99,37,24,75,33,60,71,93,60,53,97,21,47,68,68,19,81,97,96,96,16,30,49,15,92,54,49,41,77,93,62,15,88,81,80,23,37,70,90,74,62,66,48,76,71
29,16,11,93,18,19,60,38,21,63,12,81,24,63,34,77,45,61,0,79,93,81,44,22,73,50,10,43,68,86,47,50,92,33,68,55,80,88,22,32,98,11,88,81,28,84,88,62,92,56,13,65,68,63,56,57,20,80,92,44,14,96,50,30,83,21,64,98,69,91,40,99,23,78,46,19,29
12,98,14,70,56,45,59,68,49,42,84,80,96,35,87,29,35,37,79,0,57,93,29,32,11,65,58,48,46,77,92,20,12,18,25,75,100,79,28,55,23,17,41,13,42,67,10,52,71,72,19,61,95,91,54,66,95,44,10,19,49,63,43,100,34,70,69,72,83,43,55,63,39,55,72,63,12
42,61,44,40,95,13,51,85,46,31,69,85,73,57,58,82,32,76,93,57,0,18,77,48,42,94,49,56,49,27,56,88,12,37,51,43,35,82,55,89,92,25,30,93,67,88,73,75,99,56,87,38,30,83,65,79,16,56,92,49,60,66,49,76,40,78,98,17,45,23,24,37,57,57,69,83,42
20,28,53,80,66,21,87,70,40,55,80,62,50,34,43,66,87,78,81,93,18,0,35,37,19,88,26,74,62,20,95,97,29,30,40,39,12,36,93,86,46,31,49,56,75,11,79,86,18,22,57,11,94,51,53,77,22,87,49,42,30,40,72,60,69,49,15,93,27,50,58,100,76,53,98,26,20
19,33,27,16,50,39,31,65,43,62,15,73,80,63,19,23,61,63,44,29,77,35,0,39,64,16,38,23,25,87,84,89,11,19,96,74,21,23,93,25,40,100,84,63,99,52,98,29,52,33,66,91,89,88,60,66,86,86,25,26,41,21,80,77,46,81,40,98,30,36,59,15,36,64,60,95,19
45,63,57,50,90,32,33,51,32,25,47,50,68,88,92,34,43,51,22,32,48,37,39,0,65,61,31,89,98,75,25,18,25,58,16,47,60,79,62,28,44,89,48,14,39,93,60,24,34,36,27,79,50,36,42,81,84,59,88,12,56,78,68,46,69,98,67,58,99,97,17,68,47,49,92,80,45
60,14,48,87,99,33,52,11,30,23,96,59,33,95,98,30,89,58,73,11,42,19,64,65,0,24,70,79,90,58,42,14,87,48,44,78,95,41,80,65,44,33,43,51,34,59,22,31,36,49,24,40,97,82,14,51,12,81,50,65,51,32,32,18,99,60,89,74,25,46,46,11,88,99,52,79,60
72,31,56,29,62,74,57,70,82,44,92,53,88,38,14,26,33,86,50,65,94,88,16,61,24,0,62,22,78,44,17,68,47,26,28,76,33,82,48,59,76,60,79,19,18,58,28,29,46,93,19,65,76,61,60,18,53,13,86,10,47,71,33,41,11,42,14,26,43,48,51,34,32,53,91,78,72
49,65,45,74,71,64,91,21,80,75,22,61,43,16,95,54,26,65,10,58,49,26,38,31,70,62,0,24,49,19,30,70,62,50,96,54,11,76,47,80,32,56,62,66,41,62,60,61,23,44,71,65,82,20,71,15,95,44,46,99,92,46,66,21,24,37,51,45,98,80,73,72,81,42,88,89,49
96,70,92,86,73,87,93,97,94,14,68,36,53,87,42,34,93,41,43,48,56,74,23,89,79,22,24,0,19,12,72,29,11,20,48,78,33,31,55,62,55,42,58,67,23,88,70,24,94,54,89,21,65,13,89,77,68,11,86,42,36,76,87,77,16,34,80,11,73,56,74,30,23,22,33,52,96
26,20,62,40,26,72,82,33,88,99,58,99,45,72,54,71,34,46,68,46,49,62,25,98,90,78,49,19,0,45,46,50,41,95,44,94,95,67,75,91,25,98,97,10,22,40,55,99,32,60,57,18,60,82,67,48,55,18,46,52,45,24,24,50,81,25,22,67,41,65,76,93,42,57,94,34,26
13,87,37,87,90,52,45,81,96,73,11,93,71,36,98,20,26,91,86,77,27,20,87,75,58,44,19,12,45,0,74,33,62,22,17,51,73,74,78,43,15,89,24,46,45,34,75,47,30,82,27,16,90,65,53,98,18,23,24,27,29,55,11,27,11,62,71,20,59,70,100,96,93,42,93,75,13
43,33,60,68,56,24,94,39,56,84,77,66,21,68,15,47,63,83,47,92,56,95,84,25,42,17,30,72,46,74,0,30,90,98,66,63,97,10,35,65,15,39,97,91,15,23,57,27,49,85,57,72,35,39,17,96,42,60,38,54,88,19,93,32,75,37,97,90,10,14,87,19,47,31,44,78,43
28,26,83,71,44,32,25,54,70,55,96,17,89,98,28,16,78,88,50,20,88,97,89,18,14,68,70,29,50,33,30,0,62,25,97,61,78,55,76,35,24,38,51,34,70,50,17,99,86,93,100,57,48,22,46,62,86,83,40,77,10,14,87,24,78,81,49,75,84,57,21,71,82,46,79,92,28
91,35,32,50,77,94,24,13,46,25,67,93,92,71,28,86,37,99,92,12,12,29,11,25,87,47,62,11,41,62,90,62,0,88,76,18,99,92,71,65,26,43,44,100,82,76,95,18,77,11,90,13,17,65,70,59,89,49,72,90,42,52,18,87,73,65,21,56,60,44,41,81,100,38,18,60,91
21,48,71,50,22,78,96,62,34,24,36,58,66,94,81,30,52,37,33,18,37,30,19,58,48,26,50,20,95,22,98,25,88,0,60,64,23,32,76,95,76,36,71,37,48,43,89,22,64,18,33,54,85,20,71,16,46,66,95,40,72,99,72,93,60,20,36,80,96,49,53,26,24,14,34,62,21
86,87,60,88,87,48,76,30,98,57,43,16,22,21,79,100,36,24,68,25,51,40,96,16,44,28,96,48,44,17,66,97,76,60,0,79,72,76,24,58,89,24,45,19,90,57,27,30,37,15,18,90,25,41,10,13,72,77,98,86,17,78,90,56,94,61,76,63,88,100,92,96,99,73,46,98,86
94,59,44,77,89,38,52,72,34,64,96,61,10,100,15,42,82,75,55,75,43,39,74,47,78,76,54,78,94,51,63,61,18,64,79,0,12,74,16,70,70,81,88,30,57,28,53,83,56,90,58,14,44,16,92,28,27,73,20,92,43,90,84,23,70,59,97,21,84,44,23,80,24,53,74,26,94
97,85,59,63,59,72,37,20,79,15,44,39,59,31,29,30,14,33,80,100,35,12,21,60,95,33,11,33,95,73,97,78,99,23,72,12,0,65,43,91,100,47,89,98,84,47,32,65,33,62,88,82,37,71,80,23,13,17,29,45,35,97,22,53,98,77,52,52,45,59,61,21,20,31,58,62,97
13,32,39,44,72,39,13,80,74,22,52,50,85,99,53,78,14,60,88,79,82,36,23,79,41,82,76,31,67,74,10,55,92,32,76,74,65,0,94,71,58,45,77,12,25,39,43,26,48,44,33,79,72,49,90,65,80,12,58,30,52,37,13,75,46,64,63,100,99,68,26,17,88,38,87,90,13
25,78,26,66,14,99,100,26,62,99,33,70,14,34,35,40,11,71,22,28,55,93,93,62,80,48,47,55,75,78,35,76,71,76,24,16,43,94,0,66,23,30,60,99,45,68,83,35,25,91,95,11,74,55,74,10,51,77,75,12,57,48,99,99,82,56,97,72,33,72,61,76,68,58,23,78,25
71,90,78,62,56,74,27,77,83,92,37,53,33,64,35,90,55,93,32,55,89,86,25,28,65,59,80,62,91,43,65,35,65,95,58,70,91,71,66,0,36,42,61,41,43,42,55,71,62,77,96,24,41,29,24,71,49,66,66,66,27,57,42,24,75,55,21,37,59,61,82,97,85,66,82,10,71
43,33,30,77,65,96,35,53,36,67,23,43,42,59,14,32,16,60,98,23,92,46,40,44,44,76,32,55,25,15,15,24,26,76,89,70,100,58,23,36,0,97,53,36,33,11,82,36,24,92,98,58,88,22,38,57,58,71,52,22,29,28,30,21,24,91,82,78,28,79,21,49,74,74,24,75,43
41,32,74,27,58,15,47,28,79,99,49,41,97,69,69,96,69,53,11,17,25,31,100,89,33,60,56,42,98,89,39,38,43,36,24,81,47,45,30,42,97,0,17,83,82,22,10,60,35,93,70,10,97,70,54,41,91,72,84,100,67,61,28,65,24,51,82,70,22,33,72,34,62,81,44,28,41
18,41,94,83,66,11,69,39,75,35,75,79,80,76,98,46,92,97,88,41,30,49,84,48,43,79,62,58,97,24,97,51,44,71,45,88,89,77,60,61,53,17,0,78,62,89,14,59,40,99,45,34,16,47,41,88,26,97,95,62,63,39,29,43,49,20,94,84,71,49,95,89,24,26,92,55,18
15,56,11,89,87,53,18,76,20,23,69,62,70,19,64,52,36,21,81,13,93,56,63,14,51,19,66,67,10,46,91,34,100,37,19,30,98,12,99,41,36,83,78,0,60,53,70,70,80,29,48,28,92,67,47,43,86,14,10,60,74,96,60,32,92,23,79,43,23,60,20,51,77,86,26,47,15
91,42,79,35,45,43,100,79,38,94,30,84,38,36,70,14,69,47,28,42,67,75,99,39,34,18,41,23,22,45,15,70,82,48,90,57,84,25,45,43,33,82,62,60,0,31,32,71,64,91,86,66,62,17,91,91,26,71,79,77,41,73,10,75,14,59,84,66,72,13,32,50,35,16,90,62,91
23,38,11,70,49,61,51,51,64,61,88,93,58,95,41,79,93,68,84,67,88,11,52,93,59,58,62,88,40,34,23,50,76,43,57,28,47,39,68,42,11,22,89,53,31,0,81,95,91,55,52,71,71,15,54,25,27,17,58,94,10,78,45,23,52,10,33,58,45,54,31,73,95,73,27,91,23
95,69,55,45,51,23,97,11,21,17,36,85,10,67,71,55,26,68,88,10,73,79,98,60,22,28,60,70,55,75,57,17,95,89,27,53,32,43,83,55,82,10,14,70,32,81,0,23,61,88,74,97,54,20,70,22,74,18,12,28,94,90,84,60,72,77,25,31,74,36,19,74,91,99,41,37,95
46,70,20,61,44,94,27,82,64,65,54,77,70,33,36,41,53,19,62,52,75,86,29,24,31,29,61,24,99,47,27,99,18,22,30,83,65,26,35,71,36,60,59,70,71,95,23,0,72,96,19,30,80,38,82,20,48,36,17,25,91,82,41,40,65,29,10,95,60,52,98,59,35,64,98,74,46
37,33,66,36,100,34,81,66,90,31,12,93,93,87,63,75,53,81,92,71,99,18,52,34,36,46,23,94,32,30,49,86,77,64,37,56,33,48,25,62,24,35,40,80,64,91,61,72,0,38,43,63,93,65,95,36,60,20,43,53,13,22,12,84,73,38,77,68,84,95,26,16,58,74,23,25,37
42,80,50,89,69,96,32,13,66,51,92,100,92,44,62,69,89,97,56,72,56,22,33,36,49,93,44,54,60,82,85,93,11,18,15,90,62,44,91,77,92,93,99,29,91,55,88,96,38,0,97,41,73,93,74,100,18,49,27,70,97,100,88,67,46,22,99,54,69,42,78,51,96,77,93,69,42
75,72,32,38,83,82,96,62,25,57,12,99,87,35,30,39,51,96,13,19,87,57,66,27,24,19,71,89,57,27,57,100,90,33,18,58,88,33,95,96,98,70,45,48,86,52,74,19,43,97,0,33,86,89,82,70,86,33,62,97,10,39,94,35,69,92,87,78,44,11,89,69,50,69,74,29,75
29,97,70,98,23,51,65,86,61,62,87,75,62,55,55,57,21,96,65,61,38,11,91,79,40,65,65,21,18,16,72,57,13,54,90,14,82,79,11,24,58,10,34,28,66,71,97,30,63,41,33,0,19,44,42,34,47,61,22,47,87,32,51,42,21,26,16,72,35,68,65,13,61,18,41,10,29
46,89,11,46,48,24,12,10,54,76,66,70,49,31,39,61,28,16,68,95,30,94,89,50,97,76,82,65,60,90,35,48,17,85,25,44,37,72,74,41,88,97,16,92,62,71,54,80,93,73,86,19,0,45,34,89,78,28,52,97,51,34,64,69,18,33,96,13,63,31,21,21,73,53,86,74,46
20,84,91,38,18,68,21,25,24,94,89,70,13,82,61,98,52,30,63,91,83,51,88,36,82,61,20,13,82,65,39,22,65,20,41,16,71,49,55,29,22,70,47,67,17,15,20,38,65,93,89,44,45,0,39,23,46,45,67,20,63,48,33,11,43,78,64,19,98,39,77,38,56,77,91,38,20
32,49,11,35,60,69,85,34,72,54,59,83,45,62,75,99,88,49,56,54,65,53,60,42,14,60,71,89,67,53,17,46,70,71,10,92,80,90,74,24,38,54,41,47,91,54,70,82,95,74,82,42,34,39,0,48,33,55,96,24,47,100,90,35,27,40,89,59,22,59,46,22,41,42,78,50,32
98,52,48,24,82,69,78,28,35,40,54,39,60,61,96,53,77,15,57,66,79,77,66,81,51,18,15,77,48,98,96,62,59,16,13,28,23,65,10,71,57,41,88,43,91,25,22,20,36,100,70,34,89,23,48,0,78,62,44,29,81,24,23,41,98,47,54,81,88,73,19,43,72,62,93,72,98
25,15,52,55,37,37,73,16,45,24,55,20,45,45,42,16,55,92,20,95,16,22,86,84,12,53,95,68,55,18,42,86,89,46,72,27,13,80,51,49,58,91,26,86,26,27,74,48,60,18,86,47,78,46,33,78,0,27,43,87,91,98,29,24,100,91,11,20,21,11,97,65,93,10,42,76,25
35,99,36,76,73,10,47,24,67,32,67,88,80,24,24,27,68,54,80,44,56,87,86,59,81,13,44,11,18,23,60,83,49,66,77,73,17,12,77,66,71,72,97,14,71,17,18,36,20,49,33,61,28,45,55,62,27,0,68,82,86,96,48,70,41,71,41,62,97,27,65,60,30,87,13,14,35
68,84,11,40,37,82,94,22,74,45,16,91,48,100,64,66,71,49,92,10,92,49,25,88,50,86,46,86,46,24,38,40,72,95,98,20,29,58,75,66,52,84,95,10,79,58,12,17,43,27,62,22,52,67,96,44,43,68,0,49,89,32,42,94,72,12,16,65,21,64,32,57,69,48,12,22,68
76,53,22,68,33,89,62,37,20,57,48,85,39,77,52,11,15,41,44,19,49,42,26,12,65,10,99,42,52,27,54,77,90,40,86,92,45,30,12,66,22,100,62,60,77,94,28,25,53,70,97,47,97,20,24,29,87,82,49,0,13,97,75,38,14,100,13,20,61,10,72,47,13,52,12,78,76
85,82,38,45,73,31,70,99,34,71,96,78,40,17,10,96,40,77,14,49,60,30,41,56,51,47,92,36,45,29,88,10,42,72,17,43,35,52,57,27,29,67,63,74,41,10,94,91,13,97,10,87,51,63,47,81,91,86,89,13,0,23,93,11,75,31,91,59,80,92,59,89,52,90,69,47,85
45,54,80,88,21,13,50,11,97,69,23,81,61,52,31,78,59,93,96,63,66,40,21,78,32,71,46,76,24,55,19,14,52,99,78,90,97,37,48,57,28,61,39,96,73,78,90,82,22,100,39,32,34,48,100,24,98,96,32,97,23,0,73,34,87,43,55,66,49,36,36,28,68,86,76,71,45
98,82,88,93,14,65,59,21,100,84,51,85,17,25,25,48,97,62,50,43,49,72,80,68,32,33,66,87,24,11,93,87,18,72,90,84,22,13,99,42,30,28,29,60,10,45,84,41,12,88,94,51,64,33,90,23,29,48,42,75,93,73,0,83,19,91,15,43,62,84,25,37,54,60,76,81,98
46,94,97,87,19,94,72,55,75,64,71,75,88,21,73,49,52,15,30,100,76,60,77,46,18,41,21,77,50,27,32,24,87,93,56,23,53,75,99,24,21,65,43,32,75,23,60,40,84,67,35,42,69,11,35,41,24,70,94,38,11,34,83,0,89,89,33,87,39,91,77,46,53,61,55,26,46
41,40,22,70,48,46,30,79,75,61,66,54,59,54,49,34,28,88,83,34,40,69,46,69,99,11,24,16,81,11,75,78,73,60,94,70,98,46,82,75,24,24,49,92,14,52,72,65,73,46,69,21,18,43,27,98,100,41,72,14,75,87,19,89,0,94,87,69,96,66,56,83,31,36,33,28,41
43,95,81,20,30,69,78,31,83,13,77,31,15,97,37,21,41,81,21,70,78,49,81,98,60,42,37,34,25,62,37,81,65,20,61,59,77,64,56,55,91,51,20,23,59,10,77,29,38,22,92,26,33,78,40,47,91,71,12,100,31,43,91,89,94,0,10,29,73,60,47,93,31,100,77,83,43
78,90,59,39,14,23,46,83,84,96,21,31,42,83,25,59,50,80,64,69,98,15,40,67,89,14,51,80,22,71,97,49,21,36,76,97,52,63,97,21,82,82,94,79,84,33,25,10,77,99,87,16,96,64,89,54,11,41,16,13,91,55,15,33,87,10,0,39,78,58,59,32,98,18,17,76,78
92,25,66,88,66,80,73,87,65,55,56,12,76,88,10,68,93,23,98,72,17,93,98,58,74,26,45,11,67,20,90,75,56,80,63,21,52,100,72,37,78,70,84,43,66,58,31,95,68,54,78,72,13,19,59,81,20,62,65,20,59,66,43,87,69,29,39,0,89,44,86,88,52,98,20,17,92
55,17,81,12,32,74,76,61,73,89,68,68,26,61,24,54,68,37,69,83,45,27,30,99,25,43,98,73,41,59,10,84,60,96,88,84,45,99,33,59,28,22,71,23,72,45,74,60,84,69,44,35,63,98,22,88,21,97,21,61,80,49,62,39,96,73,78,89,0,82,18,98,13,10,46,57,55
99,55,54,36,75,30,74,79,37,43,70,95,29,72,25,71,52,70,91,43,23,50,36,97,46,48,80,56,65,70,14,57,44,49,100,44,59,68,72,61,79,33,49,60,13,54,36,52,95,42,11,68,31,39,59,73,11,27,64,10,92,36,84,91,66,60,58,44,82,0,58,48,44,81,37,88,99
19,88,86,27,69,52,63,92,81,32,61,91,81,63,93,47,17,90,40,55,24,58,59,17,46,51,73,74,76,100,87,21,41,53,92,23,61,26,61,82,21,72,95,20,32,31,19,98,26,78,89,65,21,77,46,19,97,65,32,72,59,36,25,77,56,47,59,86,18,58,0,68,18,91,18,55,19
23,33,36,70,61,26,52,50,83,67,70,11,17,81,20,39,42,74,99,63,37,100,15,68,11,34,72,30,93,96,19,71,81,26,96,80,21,17,76,97,49,34,89,51,50,73,74,59,16,51,69,13,21,38,22,43,65,60,57,47,89,28,37,46,83,93,32,88,98,48,68,0,74,31,40,52,23
38,43,16,96,50,100,16,53,35,96,79,52,89,13,91,44,28,62,23,39,57,76,36,47,88,32,81,23,42,93,47,82,100,24,99,24,20,88,68,85,74,62,24,77,35,95,91,35,58,96,50,61,73,56,41,72,93,30,69,13,52,68,54,53,31,31,98,52,13,44,18,74,0,21,55,57,38
40,43,33,66,37,57,73,44,91,50,62,20,17,67,88,44,39,66,78,55,57,53,64,49,99,53,42,22,57,42,31,46,38,14,73,53,31,38,58,66,74,81,26,86,16,73,99,64,74,77,69,18,53,77,42,62,10,87,48,52,90,86,60,61,36,100,18,98,10,81,91,31,21,0,76,38,40
48,38,72,53,29,92,49,97,73,90,87,89,66,72,70,17,27,48,46,72,69,98,60,92,52,91,88,33,94,93,44,79,18,34,46,74,58,87,23,82,24,44,92,26,90,27,41,98,23,93,74,41,86,91,78,93,42,13,12,12,69,76,76,55,33,77,17,20,46,37,18,40,55,76,0,16,48
26,72,70,35,21,92,70,67,82,58,82,31,34,61,47,72,73,76,19,63,83,26,95,80,79,78,89,52,34,75,78,92,60,62,98,26,62,90,78,10,75,28,55,47,62,91,37,74,25,69,29,10,74,38,50,72,76,14,22,78,47,71,81,26,28,83,76,17,57,88,55,52,57,38,16,0,26
0,91,62,63,82,50,53,95,74,80,30,18,34,43,63,47,67,71,29,12,42,20,19,45,60,72,49,96,26,13,43,28,91,21,86,94,97,13,25,71,43,41,18,15,91,23,95,46,37,42,75,29,46,20,32,98,25,35,68,76,85,45,98,46,41,43,78,92,55,99,19,23,38,40,48,26,0
