91
43,42,64,13,80,40,34,86,93,0,72,68,64,51,97,22,32,59,88,53,16,26,77,57,87,54,21,47,67,95,59,82,27,27,17,26,32,96,21,67,53,63,43,42,20,21,54,22,64,22,21,67,20,89,10,98,60,59,68,79,66,53,63,60,11,45,86,68,91,28,38,16,13,65,97,31,70,46,88,41,13,31,85,56,32,65,60,73,30,37,45,80,43
27,31,65,23,92,75,34,13,87,72,0,49,85,42,24,56,50,75,92,12,15,45,81,21,46,51,63,70,84,56,51,60,78,49,54,31,44,44,58,28,41,22,91,48,52,67,75,98,36,97,85,43,21,56,54,70,26,41,80,81,29,39,14,75,65,53,39,35,31,64,61,84,75,15,89,70,72,58,58,53,34,66,79,77,14,92,56,11,15,73,49,37,27
35,59,79,91,76,27,90,81,64,68,49,0,81,64,93,97,15,62,72,69,84,64,59,88,39,44,57,10,73,38,89,31,73,48,72,21,81,94,90,77,64,34,39,41,53,35,68,37,30,22,33,70,18,11,85,69,98,14,77,21,94,27,74,22,54,23,89,30,63,28,86,56,33,33,81,38,24,16,58,82,31,37,70,67,55,64,58,51,93,24,57,78,35
28,81,83,64,12,97,64,74,45,64,85,81,0,18,73,74,52,91,25,79,89,80,62,36,87,22,42,77,28,35,79,68,37,44,96,82,87,57,53,22,16,43,52,13,52,77,40,59,25,21,31,18,94,98,79,92,51,20,88,97,78,14,47,30,18,82,20,91,69,80,11,40,29,58,36,13,87,67,36,87,57,25,84,71,46,13,23,59,29,32,13,22,28
15,59,94,96,65,24,68,57,68,51,42,64,18,0,13,47,66,10,36,99,23,86,75,35,58,65,23,84,31,28,59,35,76,26,13,52,26,25,73,28,14,65,63,82,61,62,20,87,91,47,47,49,31,56,29,82,96,92,81,24,36,100,100,12,34,35,28,33,30,32,57,41,94,28,27,30,91,62,23,23,21,27,40,63,85,49,94,74,83,11,88,59,15
71,42,92,54,39,90,36,35,56,97,24,93,73,13,0,43,80,33,73,67,17,82,85,38,84,91,29,68,70,41,90,66,54,96,76,95,31,93,72,79,31,72,84,44,28,61,49,66,31,27,66,35,43,71,72,45,81,32,70,47,51,52,20,24,55,11,74,86,97,39,54,49,44,82,82,20,94,38,40,29,69,87,78,36,37,80,40,83,30,80,94,17,71
46,58,98,62,26,87,57,29,65,22,56,97,74,47,43,0,63,71,51,21,93,89,36,49,31,58,35,53,48,82,25,71,15,94,78,15,25,29,64,82,31,13,40,14,78,60,10,26,89,53,40,51,87,40,49,45,49,61,86,33,43,32,49,42,53,66,73,100,51,61,63,89,89,97,89,10,70,11,93,24,31,76,30,15,82,27,67,30,58,78,22,18,46
92,43,11,24,72,65,99,26,22,32,50,15,52,66,80,63,0,82,99,31,100,72,100,76,72,13,27,97,67,74,70,92,35,63,60,90,42,96,92,74,90,85,86,38,36,76,59,95,21,54,92,11,35,42,33,47,67,41,42,51,50,84,52,19,70,60,88,56,27,94,30,56,67,25,16,59,52,68,71,67,30,33,70,12,13,48,42,99,83,40,23,90,92
92,53,16,48,16,44,76,87,92,59,75,62,91,10,33,71,82,0,98,65,58,44,66,54,43,59,93,89,84,49,61,32,71,12,45,49,16,98,28,98,27,93,53,72,91,68,32,29,72,22,83,29,98,16,52,83,12,39,20,54,87,99,82,43,95,17,88,11,92,99,60,18,94,96,84,68,68,74,44,41,49,16,74,83,72,99,49,69,67,57,86,38,92
86,30,79,57,18,22,84,17,88,88,92,72,25,36,73,51,99,98,0,35,99,89,41,99,59,84,61,32,67,61,22,43,20,49,67,68,66,32,89,45,20,52,96,59,15,60,99,75,45,61,74,55,38,64,13,59,54,29,56,65,10,77,88,72,10,83,19,39,30,63,21,13,89,43,78,44,87,90,91,20,15,40,62,50,82,99,26,58,84,56,54,40,86
50,56,26,32,50,60,58,86,13,53,12,69,79,99,67,21,31,65,35,0,97,82,12,19,35,33,47,56,19,67,55,56,21,33,63,21,83,94,100,55,55,69,84,50,87,80,29,51,95,78,22,39,90,51,11,30,25,48,70,49,20,72,45,97,96,65,89,43,31,14,63,32,81,75,90,95,56,75,87,17,27,77,79,45,62,100,49,54,28,63,29,70,50
27,48,65,93,81,38,53,37,65,16,15,84,89,23,17,93,100,58,99,97,0,42,35,48,78,52,20,12,92,47,88,78,77,96,72,89,32,11,97,73,27,10,13,60,43,72,95,98,38,49,99,68,79,13,77,48,47,94,95,35,68,62,69,93,60,26,52,21,92,11,82,27,83,73,26,15,16,73,95,93,93,93,51,61,80,55,34,65,27,88,78,41,27
54,58,20,22,99,67,37,29,98,26,45,64,80,86,82,89,72,44,89,82,42,0,26,42,68,15,99,16,54,12,25,21,71,54,18,27,34,12,19,23,26,13,22,99,57,95,56,74,22,86,38,79,68,82,57,60,34,79,25,72,86,27,48,87,10,93,80,77,55,67,30,95,42,36,25,33,24,24,51,37,58,95,45,80,79,17,24,86,42,74,78,83,54
13,40,10,38,46,11,45,39,26,77,81,59,62,75,85,36,100,66,41,12,35,26,0,38,91,15,96,14,59,17,49,40,87,86,73,56,25,83,98,60,75,40,88,67,93,22,82,35,60,87,16,60,32,40,86,40,47,45,29,43,41,95,87,17,34,90,62,84,37,25,55,62,77,44,55,50,69,82,34,95,57,92,44,66,42,55,69,60,75,22,51,72,13
12,93,100,59,40,89,51,19,81,57,21,88,36,35,38,49,76,54,99,19,48,42,38,0,86,55,73,65,21,18,17,16,46,80,82,50,12,25,70,23,32,49,64,32,14,78,15,13,53,21,73,29,10,41,76,74,78,54,14,80,20,11,52,81,43,70,74,41,68,60,10,12,97,56,67,63,36,88,19,35,27,60,21,98,37,53,40,70,34,80,18,38,12
50,87,15,45,36,30,53,34,81,87,46,39,87,58,84,31,72,43,59,35,78,68,91,86,0,44,65,36,37,74,34,16,97,79,95,45,82,73,32,33,86,88,83,90,49,38,26,14,69,67,12,86,72,68,91,44,55,24,85,90,38,89,46,31,100,48,12,46,95,39,56,37,31,39,94,21,81,40,18,36,56,82,35,92,49,99,86,47,75,30,48,58,50
90,22,17,22,34,47,71,74,10,54,51,44,22,65,91,58,13,59,84,33,52,15,15,55,44,0,64,83,31,74,46,83,29,95,16,30,86,22,87,13,12,73,11,38,67,92,98,76,51,84,85,97,62,93,62,39,31,19,75,21,97,97,61,77,23,34,10,23,13,38,62,33,20,100,51,47,64,69,42,14,59,34,90,91,13,93,60,22,80,21,53,68,90
28,100,31,20,55,34,68,92,18,21,63,57,42,23,29,35,27,93,61,47,20,99,96,73,65,64,0,17,56,38,92,95,24,31,64,44,89,42,94,20,40,22,19,55,31,29,13,59,97,23,46,15,34,46,53,88,60,39,52,14,46,89,14,48,97,17,97,64,74,96,99,35,26,84,88,37,37,96,83,69,69,57,67,98,42,51,31,37,13,27,55,98,28
65,84,80,60,69,42,48,47,63,47,70,10,77,84,68,53,97,89,32,56,12,16,14,65,36,83,17,0,85,66,31,17,16,58,93,39,65,62,11,68,69,13,11,38,46,59,68,94,69,96,66,34,73,21,59,54,86,69,66,84,86,43,74,20,91,74,12,93,48,67,21,24,47,38,23,75,37,61,10,95,98,18,56,100,39,22,56,44,93,73,97,34,65
72,50,47,99,96,60,65,82,89,67,84,73,28,31,70,48,67,84,67,19,92,54,59,21,37,31,56,85,0,25,28,94,100,74,19,82,33,25,76,42,53,72,98,63,90,29,88,44,90,78,84,19,45,45,35,58,94,89,34,56,53,19,63,74,77,26,73,84,71,94,64,42,78,100,54,89,89,54,87,30,97,90,67,11,59,77,73,81,64,27,68,46,72
90,95,48,57,10,30,58,17,81,95,56,38,35,28,41,82,74,49,61,67,47,12,17,18,74,74,38,66,25,0,98,44,20,32,29,47,91,81,17,93,80,21,46,25,25,64,33,55,42,35,83,24,72,32,31,21,93,73,36,11,38,56,23,82,85,12,30,87,84,76,62,55,60,31,83,64,14,95,66,50,14,43,62,33,83,78,30,98,51,63,97,65,90
44,84,20,89,36,42,38,79,26,59,51,89,79,59,90,25,70,61,22,55,88,25,49,17,34,46,92,31,28,98,0,26,77,56,98,21,57,73,21,74,73,76,58,15,71,51,11,49,65,45,93,85,22,45,32,85,25,77,78,83,26,45,57,11,73,40,61,92,41,83,11,28,99,80,85,14,37,79,57,96,32,19,80,78,18,68,31,67,100,72,75,47,44
73,13,39,54,30,34,87,39,62,82,60,31,68,35,66,71,92,32,43,56,78,21,40,16,16,83,95,17,94,44,26,0,94,70,12,20,97,37,89,18,55,81,19,31,93,32,50,77,36,25,79,91,42,65,79,48,91,63,72,85,50,41,99,12,56,51,26,40,54,71,80,36,15,36,80,31,72,75,19,13,66,53,78,32,72,44,53,74,47,86,30,35,73
87,67,57,29,92,19,29,42,87,27,78,73,37,76,54,15,35,71,20,21,77,71,87,46,97,29,24,16,100,20,77,94,0,59,13,62,37,11,68,85,12,15,64,53,44,37,72,76,62,88,89,77,22,20,97,10,42,20,62,11,23,53,79,89,63,33,64,69,28,63,71,57,54,68,72,34,72,50,97,76,54,35,53,35,86,59,81,42,56,95,31,19,87
51,83,89,25,33,95,53,93,56,27,49,48,44,26,96,94,63,12,49,33,96,54,86,80,79,95,31,58,74,32,56,70,59,0,80,64,10,55,70,71,68,83,90,71,39,70,19,60,63,91,91,42,56,31,41,30,62,53,74,36,61,85,92,12,68,55,62,41,52,87,11,73,30,73,35,83,70,81,34,69,69,12,41,86,72,19,87,59,53,76,64,35,51
29,100,95,84,74,23,88,11,89,17,54,72,96,13,76,78,60,45,67,63,72,18,73,82,95,16,64,93,19,29,98,12,13,80,0,21,42,49,44,52,48,33,17,84,90,24,18,22,10,50,82,68,51,99,34,73,83,51,31,62,48,12,88,60,85,65,93,27,50,23,68,22,95,20,45,96,55,68,83,77,44,23,99,65,77,52,53,91,70,25,82,92,29
78,87,93,38,61,15,35,35,87,26,31,21,82,52,95,15,90,49,68,21,89,27,56,50,45,30,44,39,82,47,21,20,62,64,21,0,60,28,16,66,43,40,55,47,39,100,11,16,67,19,64,95,86,68,33,74,92,59,26,22,20,92,20,88,56,63,76,86,25,40,27,85,32,64,84,97,48,14,63,100,94,19,93,73,61,83,72,77,20,42,83,13,78
60,14,71,61,14,89,17,33,61,32,44,81,87,26,31,25,42,16,66,83,32,34,25,12,82,86,89,65,33,91,57,97,37,10,42,60,0,81,31,53,40,78,53,62,38,69,68,87,83,62,16,73,76,47,17,65,16,76,18,22,93,64,64,48,53,66,66,92,81,73,17,35,96,60,81,85,82,80,59,29,96,72,65,93,73,77,43,87,43,49,18,67,60
95,12,11,51,43,52,97,28,46,96,44,94,57,25,93,29,96,98,32,94,11,12,83,25,73,22,42,62,25,81,73,37,11,55,49,28,81,0,86,86,73,58,96,84,79,47,20,41,91,92,71,11,98,35,64,60,50,50,26,77,44,41,41,71,52,81,73,97,11,46,36,41,46,84,88,10,20,93,40,81,86,26,71,31,85,52,90,63,11,17,24,76,95
47,60,88,77,33,42,26,35,21,21,58,90,53,73,72,64,92,28,89,100,97,19,98,70,32,87,94,11,76,17,21,89,68,70,44,16,31,86,0,90,87,57,99,30,62,34,63,54,99,80,92,33,22,43,16,79,16,91,20,54,43,39,45,20,71,10,36,81,66,71,98,66,33,39,61,73,22,35,23,68,88,93,70,63,57,69,12,21,94,45,27,93,47
89,88,76,15,62,73,67,82,77,67,28,77,22,28,79,82,74,98,45,55,73,23,60,23,33,13,20,68,42,93,74,18,85,71,52,66,53,86,90,0,97,18,36,41,30,95,20,89,74,25,47,86,37,53,34,84,66,84,86,13,13,16,91,18,82,62,32,71,77,68,55,23,64,91,22,61,93,51,65,75,66,63,61,61,95,97,70,84,29,46,26,27,89
13,39,68,86,96,84,58,14,77,53,41,64,16,14,31,31,90,27,20,55,27,26,75,32,86,12,40,69,53,80,73,55,12,68,48,43,40,73,87,97,0,63,90,32,47,54,99,26,49,41,64,33,43,83,26,72,94,12,75,90,45,35,19,31,81,27,71,81,15,56,77,89,93,97,79,73,92,17,42,53,32,45,24,25,97,91,59,22,12,76,40,40,13
33,98,28,11,49,72,56,78,85,63,22,34,43,65,72,13,85,93,52,69,10,13,40,49,88,73,22,13,72,21,76,81,15,83,33,40,78,58,57,18,63,0,53,86,91,40,64,30,53,53,83,11,74,71,77,96,72,25,92,93,73,33,55,25,97,19,54,54,36,34,47,53,13,63,34,77,85,12,33,28,44,32,48,47,97,39,30,14,69,94,25,64,33
36,34,88,95,21,83,54,38,13,43,91,39,52,63,84,40,86,53,96,84,13,22,88,64,83,11,19,11,98,46,58,19,64,90,17,55,53,96,99,36,90,53,0,76,100,18,68,66,83,99,16,43,53,83,64,97,46,55,66,49,97,51,28,76,75,96,36,55,49,21,71,16,69,12,78,43,96,94,31,34,10,19,51,86,75,25,91,71,39,78,52,83,36
96,86,47,50,57,27,41,14,10,42,48,41,13,82,44,14,38,72,59,50,60,99,67,32,90,38,55,38,63,25,15,31,53,71,84,47,62,84,30,41,32,86,76,0,93,43,94,65,26,68,17,98,16,65,95,25,79,81,24,78,53,87,28,17,96,13,96,14,90,74,27,50,21,68,28,44,11,65,31,28,52,48,87,63,53,58,41,18,89,48,12,47,96
51,19,95,31,92,15,35,89,69,20,52,53,52,61,28,78,36,91,15,87,43,57,93,14,49,67,31,46,90,25,71,93,44,39,90,39,38,79,62,30,47,91,100,93,0,10,27,96,51,58,39,83,11,99,17,12,16,15,84,53,75,78,40,100,51,63,44,70,82,58,88,88,48,57,66,78,52,54,94,29,91,30,78,66,77,64,71,79,65,100,12,49,51
51,39,94,61,66,88,11,18,59,21,67,35,77,62,61,60,76,68,60,80,72,95,22,78,38,92,29,59,29,64,51,32,37,70,24,100,69,47,34,95,54,40,18,43,10,0,43,67,24,43,79,100,13,76,14,77,38,94,53,75,22,63,28,56,66,63,38,70,30,61,26,31,77,11,65,56,29,31,80,31,99,23,46,10,20,67,44,66,55,92,57,33,51
100,87,15,15,47,89,53,77,93,54,75,68,40,20,49,10,59,32,99,29,95,56,82,15,26,98,13,68,88,33,11,50,72,19,18,11,68,20,63,20,99,64,68,94,27,43,0,30,21,91,88,53,34,100,97,93,58,10,78,35,34,41,21,66,12,30,67,63,29,37,12,12,64,10,15,67,97,40,32,95,97,70,41,51,26,43,45,36,59,20,100,34,100
29,40,43,43,10,95,69,20,33,22,98,37,59,87,66,26,95,29,75,51,98,74,35,13,14,76,59,94,44,55,49,77,76,60,22,16,87,41,54,89,26,30,66,65,96,67,30,0,21,60,73,10,35,97,32,36,32,58,55,46,19,71,81,39,79,70,96,13,26,100,88,36,60,32,76,59,49,82,43,19,65,33,16,95,39,97,66,87,66,39,37,79,29
12,35,98,37,29,12,16,26,15,64,36,30,25,91,31,89,21,72,45,95,38,22,60,53,69,51,97,69,90,42,65,36,62,63,10,67,83,91,99,74,49,53,83,26,51,24,21,21,0,24,38,37,35,82,18,39,45,74,60,77,82,35,86,56,73,79,67,70,14,66,20,85,15,90,40,48,88,26,10,90,47,11,97,25,73,13,27,67,94,98,27,49,12
96,69,26,98,58,38,62,32,63,22,97,22,21,47,27,53,54,22,61,78,49,86,87,21,67,84,23,96,78,35,45,25,88,91,50,19,62,92,80,25,41,53,99,68,58,43,91,60,24,0,88,47,92,34,33,19,78,11,15,89,80,15,89,67,81,29,28,73,30,29,37,98,34,88,24,68,81,25,76,40,38,65,62,44,62,49,68,41,82,92,52,46,96
29,59,84,55,85,10,70,54,34,21,85,33,31,47,66,40,92,83,74,22,99,38,16,73,12,85,46,66,84,83,93,79,89,91,82,64,16,71,92,47,64,83,16,17,39,79,88,73,38,88,0,73,67,97,43,80,90,85,83,48,45,59,43,31,19,47,88,82,62,71,92,84,10,46,58,15,74,13,72,72,31,72,53,69,71,32,16,66,59,72,64,31,29
82,86,87,72,89,31,79,23,47,67,43,70,18,49,35,51,11,29,55,39,68,79,60,29,86,97,15,34,19,24,85,91,77,42,68,95,73,11,33,86,33,11,43,98,83,100,53,10,37,47,73,0,38,31,31,58,97,13,24,99,87,14,66,11,67,74,97,10,45,81,69,94,28,59,78,45,51,73,93,63,30,15,44,45,92,97,23,53,92,46,85,27,82
48,52,38,12,84,37,80,17,53,20,21,18,94,31,43,87,35,98,38,90,79,68,32,10,72,62,34,73,45,72,22,42,22,56,51,86,76,98,22,37,43,74,53,16,11,13,34,35,35,92,67,38,0,41,99,65,69,63,74,20,62,30,82,17,30,93,17,56,52,95,66,50,54,41,20,96,85,67,96,60,21,48,71,90,31,70,25,41,33,45,10,67,48
94,89,69,72,26,42,47,59,16,89,56,11,98,56,71,40,42,16,64,51,13,82,40,41,68,93,46,21,45,32,45,65,20,31,99,68,47,35,43,53,83,71,83,65,99,76,100,97,82,34,97,31,41,0,22,30,72,47,37,32,11,58,25,83,20,70,77,60,91,99,10,75,31,26,86,95,49,76,41,71,83,93,70,15,91,30,93,58,72,57,90,29,94
35,52,62,14,34,80,25,90,91,10,54,85,79,29,72,49,33,52,13,11,77,57,86,76,91,62,53,59,35,31,32,79,97,41,34,33,17,64,16,34,26,77,64,95,17,14,97,32,18,33,43,31,99,22,0,58,12,66,71,44,65,12,55,32,77,93,43,89,74,30,38,86,72,11,77,50,38,75,70,64,67,38,66,10,91,69,80,48,60,71,60,55,35
55,19,25,56,12,93,26,68,80,98,70,69,92,82,45,45,47,83,59,30,48,60,40,74,44,39,88,54,58,21,85,48,10,30,73,74,65,60,79,84,72,96,97,25,12,77,93,36,39,19,80,58,65,30,58,0,10,94,58,86,41,13,94,96,47,60,35,90,62,32,60,36,77,93,73,35,56,41,92,84,67,41,85,71,22,55,77,95,37,20,38,94,55
78,55,41,98,42,53,95,78,16,60,26,98,51,96,81,49,67,12,54,25,47,34,47,78,55,31,60,86,94,93,25,91,42,62,83,92,16,50,16,66,94,72,46,79,16,38,58,32,45,78,90,97,69,72,12,10,0,46,23,56,35,31,53,40,11,78,89,84,10,11,86,76,25,42,74,75,10,61,96,54,26,60,23,56,78,57,90,28,81,23,69,50,78
41,15,100,51,95,63,26,77,15,59,41,14,20,92,32,61,41,39,29,48,94,79,45,54,24,19,39,69,89,73,77,63,20,53,51,59,76,50,91,84,12,25,55,81,15,94,10,58,74,11,85,13,63,47,66,94,46,0,91,10,64,33,44,42,95,88,61,32,42,77,25,91,28,43,66,93,83,29,82,96,35,17,93,56,66,78,67,27,84,44,58,39,41
34,22,81,94,82,81,67,43,47,68,80,77,88,81,70,86,42,20,56,70,95,25,29,14,85,75,52,66,34,36,78,72,62,74,31,26,18,26,20,86,75,92,66,24,84,53,78,55,60,15,83,24,74,37,71,58,23,91,0,25,79,45,51,39,98,27,53,65,53,35,50,93,95,88,53,33,15,42,30,77,89,44,55,12,60,61,81,37,17,55,96,94,34
21,87,82,73,46,38,35,30,42,79,81,21,97,24,47,33,51,54,65,49,35,72,43,80,90,21,14,84,56,11,83,85,11,36,62,22,22,77,54,13,90,93,49,78,53,75,35,46,77,89,48,99,20,32,44,86,56,10,25,0,99,47,72,39,91,65,29,21,45,54,91,83,12,97,85,76,44,51,26,51,49,14,98,90,82,25,40,91,50,45,14,96,21
41,31,14,33,22,27,94,79,81,66,29,94,78,36,51,43,50,87,10,20,68,86,41,20,38,97,46,86,53,38,26,50,23,61,48,20,93,44,43,13,45,73,97,53,75,22,34,19,82,80,45,87,62,11,65,41,35,64,79,99,0,54,39,29,31,82,83,82,49,61,48,28,67,18,40,40,61,16,51,55,79,77,76,88,68,87,12,92,65,51,38,47,41
92,81,25,92,66,50,31,12,98,53,39,27,14,100,52,32,84,99,77,72,62,27,95,11,89,97,89,43,19,56,45,41,53,85,12,92,64,41,39,16,35,33,51,87,78,63,41,71,35,15,59,14,30,58,12,13,31,33,45,47,54,0,79,78,72,62,69,78,100,95,78,14,27,92,28,67,30,62,34,41,13,16,57,24,99,34,44,87,13,52,89,94,92
88,90,96,93,85,38,61,93,74,63,14,74,47,100,20,49,52,82,88,45,69,48,87,52,46,61,14,74,63,23,57,99,79,92,88,20,64,41,45,91,19,55,28,28,40,28,21,81,86,89,43,66,82,25,55,94,53,44,51,72,39,79,0,77,18,42,66,44,86,27,47,76,99,99,21,33,26,77,42,86,36,55,81,76,96,37,26,77,79,78,51,14,88
95,77,72,21,57,23,98,18,13,60,75,22,30,12,24,42,19,43,72,97,93,87,17,81,31,77,48,20,74,82,11,12,89,12,60,88,48,71,20,18,31,25,76,17,100,56,66,39,56,67,31,11,17,83,32,96,40,42,39,39,29,78,77,0,35,25,61,71,55,80,93,59,73,79,11,93,58,37,82,45,100,64,96,12,48,20,69,58,79,14,89,89,95
11,70,82,66,61,40,80,52,64,11,65,54,18,34,55,53,70,95,10,96,60,10,34,43,100,23,97,91,77,85,73,56,63,68,85,56,53,52,71,82,81,97,75,96,51,66,12,79,73,81,19,67,30,20,77,47,11,95,98,91,31,72,18,35,0,60,75,19,63,85,16,71,81,96,83,52,61,76,29,77,25,85,96,11,60,89,79,45,52,74,45,37,11
45,25,89,38,63,24,37,93,14,45,53,23,82,35,11,66,60,17,83,65,26,93,90,70,48,34,17,74,26,12,40,51,33,55,65,63,66,81,10,62,27,19,96,13,63,63,30,70,79,29,47,74,93,70,93,60,78,88,27,65,82,62,42,25,60,0,34,79,50,71,49,87,67,39,74,35,100,12,21,79,31,58,47,56,87,10,59,67,23,75,59,27,45
20,64,64,26,60,42,71,58,99,86,39,89,20,28,74,73,88,88,19,89,52,80,62,74,12,10,97,12,73,30,61,26,64,62,93,76,66,73,36,32,71,54,36,96,44,38,67,96,67,28,88,97,17,77,43,35,89,61,53,29,83,69,66,61,75,34,0,13,69,38,81,80,97,85,14,41,15,91,44,70,71,74,78,76,22,39,25,51,58,28,79,75,20
79,64,47,48,12,74,36,56,100,68,35,30,91,33,86,100,56,11,39,43,21,77,84,41,46,23,64,93,84,87,92,40,69,41,27,86,92,97,81,71,81,54,55,14,70,70,63,13,70,73,82,10,56,60,89,90,84,32,65,21,82,78,44,71,19,79,13,0,69,45,42,48,13,38,75,76,29,33,63,11,22,16,33,23,56,34,63,55,85,46,36,39,79
22,41,63,44,77,78,79,41,34,91,31,63,69,30,97,51,27,92,30,31,92,55,37,68,95,13,74,48,71,84,41,54,28,52,50,25,81,11,66,77,15,36,49,90,82,30,29,26,14,30,62,45,52,91,74,62,10,42,53,45,49,100,86,55,63,50,69,69,0,23,29,86,52,43,92,62,46,56,47,36,76,89,86,32,50,28,75,44,42,34,21,78,22
12,22,81,57,94,41,56,62,24,28,64,28,80,32,39,61,94,99,63,14,11,67,25,60,39,38,96,67,94,76,83,71,63,87,23,40,73,46,71,68,56,34,21,74,58,61,37,100,66,29,71,81,95,99,30,32,11,77,35,54,61,95,27,80,85,71,38,45,23,0,11,79,26,86,79,37,35,64,60,93,74,27,97,63,71,48,18,98,34,25,75,86,12
23,35,91,42,42,43,85,77,35,38,61,86,11,57,54,63,30,60,21,63,82,30,55,10,56,62,99,21,64,62,11,80,71,11,68,27,17,36,98,55,77,47,71,27,88,26,12,88,20,37,92,69,66,10,38,60,86,25,50,91,48,78,47,93,16,49,81,42,29,11,0,33,86,59,67,26,29,22,24,13,42,92,33,99,47,87,74,36,14,43,76,46,23
56,82,19,60,53,67,27,91,87,16,84,56,40,41,49,89,56,18,13,32,27,95,62,12,37,33,35,24,42,55,28,36,57,73,22,85,35,41,66,23,89,53,16,50,88,31,12,36,85,98,84,94,50,75,86,36,76,91,93,83,28,14,76,59,71,87,80,48,86,79,33,0,78,80,65,87,84,25,97,53,58,52,85,65,93,20,10,49,87,75,39,80,56
87,15,64,94,15,21,73,40,73,13,75,33,29,94,44,89,67,94,89,81,83,42,77,97,31,20,26,47,78,60,99,15,54,30,95,32,96,46,33,64,93,13,69,21,48,77,64,60,15,34,10,28,54,31,72,77,25,28,95,12,67,27,99,73,81,67,97,13,52,26,86,78,0,98,94,16,31,17,97,22,82,58,100,27,69,15,86,38,12,36,80,66,87
48,72,73,90,17,50,35,36,99,65,15,33,58,28,82,97,25,96,43,75,73,36,44,56,39,100,84,38,100,31,80,36,68,73,20,64,60,84,39,91,97,63,12,68,57,11,10,32,90,88,46,59,41,26,11,93,42,43,88,97,18,92,99,79,96,39,85,38,43,86,59,80,98,0,76,63,44,46,70,37,74,12,84,45,96,35,77,29,35,27,39,53,48
