46
55,41,71,14,13,70,17,76,99,83,41,16,77,0,87,66,27,80,97,67,94,55,61,12,43,51,50,86,87,25,83,38,67,44,57,12,81,26,30,43,29,30,99,82,48,43,20,55
72,22,99,42,63,60,70,42,57,25,19,55,71,87,0,100,47,13,95,90,13,86,85,35,11,42,88,15,39,52,17,85,99,25,83,74,44,66,53,69,23,67,24,88,66,76,78,72
39,73,97,16,69,74,91,91,16,10,51,59,65,66,100,0,94,32,81,37,95,13,18,55,12,74,74,92,34,47,75,39,92,28,86,98,70,53,60,26,66,27,29,11,69,28,78,39
23,51,60,61,41,22,23,70,57,83,21,21,47,27,47,94,0,81,81,46,94,95,11,77,95,77,78,59,94,44,83,94,99,41,16,51,99,64,75,14,93,49,38,46,11,39,91,23
36,46,26,34,24,22,45,23,74,59,13,61,71,80,13,32,81,0,49,97,63,88,16,11,41,82,38,18,62,67,54,77,67,16,95,39,65,50,31,18,57,95,14,60,99,71,30,36
59,19,96,85,100,36,81,89,38,16,58,83,26,97,95,81,81,49,0,76,21,24,13,84,71,54,76,93,70,58,92,52,100,86,85,97,45,90,25,78,13,64,98,44,100,65,37,59
73,30,74,88,85,34,79,26,21,75,77,39,23,67,90,37,46,97,76,0,57,43,70,44,29,33,45,20,25,90,66,51,56,88,43,41,18,83,82,99,62,85,89,90,88,14,19,73
29,90,61,96,80,38,84,24,72,92,75,93,94,94,13,95,94,63,21,57,0,48,38,19,16,67,51,86,54,20,19,31,89,45,56,93,18,64,69,64,70,62,46,24,56,53,57,29
57,40,82,35,59,48,82,32,22,43,58,33,14,55,86,13,95,88,24,43,48,0,51,98,40,18,15,93,34,54,84,88,61,69,36,37,82,38,73,26,94,100,20,59,24,17,70,57
100,69,74,89,33,24,55,13,45,90,63,51,93,61,85,18,11,16,13,70,38,51,0,13,96,32,44,85,98,98,98,88,77,50,81,50,44,80,49,56,37,53,84,61,54,45,64,100
10,81,90,42,20,52,12,94,32,33,88,44,86,12,35,55,77,11,84,44,19,98,13,0,89,54,42,35,27,58,64,69,38,80,86,66,59,51,62,11,97,43,83,64,61,79,19,10
65,44,90,75,99,61,63,47,45,94,68,33,58,43,11,12,95,41,71,29,16,40,96,89,0,61,31,14,37,100,42,33,73,26,97,79,57,79,58,75,18,94,67,85,72,84,40,65
42,38,77,45,91,69,42,16,69,95,44,59,90,51,42,74,77,82,54,33,67,18,32,54,61,0,59,81,55,72,73,59,32,26,94,58,18,25,88,90,79,98,61,70,22,10,85,42
28,25,66,68,80,88,44,49,94,64,48,12,38,50,88,74,78,38,76,45,51,15,44,42,31,59,0,15,66,39,38,43,36,36,34,46,47,34,71,68,27,41,42,80,14,57,47,28
48,47,55,99,66,90,66,63,62,10,68,18,95,86,15,92,59,18,93,20,86,93,85,35,14,81,15,0,85,38,70,10,92,32,77,66,96,11,78,100,10,80,85,82,17,14,85,48
34,25,93,51,55,53,81,51,36,75,90,20,15,87,39,34,94,62,70,25,54,34,98,27,37,55,66,85,0,44,92,24,60,17,48,59,68,18,93,69,18,81,93,69,21,54,67,34
73,17,98,83,99,38,39,15,51,46,24,43,41,25,52,47,44,67,58,90,20,54,98,58,100,72,39,38,44,0,40,38,47,49,54,91,55,22,69,65,79,93,98,57,65,93,95,73
26,92,43,99,67,23,74,76,14,49,27,71,19,83,17,75,83,54,92,66,19,84,98,64,42,73,38,70,92,40,0,64,55,26,95,40,48,27,92,18,92,52,100,37,23,97,12,26
50,28,34,53,65,88,51,84,67,94,45,54,34,38,85,39,94,77,52,51,31,88,88,69,33,59,43,10,24,38,64,0,20,54,60,61,94,96,56,36,11,16,80,27,56,79,52,50
56,27,19,97,97,84,38,41,67,98,73,11,43,67,99,92,99,67,100,56,89,61,77,38,73,32,36,92,60,47,55,20,0,72,88,35,93,40,19,78,12,82,82,48,21,32,34,56
59,89,63,21,15,64,39,48,62,98,34,46,27,44,25,28,41,16,86,88,45,69,50,80,26,26,36,32,17,49,26,54,72,0,50,36,84,17,27,91,24,74,36,30,48,60,74,59
25,36,46,33,30,31,21,67,13,35,16,34,67,57,83,86,16,95,85,43,56,36,81,86,97,94,34,77,48,54,95,60,88,50,0,93,43,41,23,21,85,71,72,40,34,73,53,25
20,47,46,35,88,37,10,59,37,34,85,38,33,12,74,98,51,39,97,41,93,37,50,66,79,58,46,66,59,91,40,61,35,36,93,0,33,11,80,66,40,96,92,35,66,22,99,20
78,62,10,71,58,61,53,52,67,21,58,31,50,81,44,70,99,65,45,18,18,82,44,59,57,18,47,96,68,55,48,94,93,84,43,33,0,26,88,11,57,60,26,12,96,51,73,78
19,45,70,26,83,97,15,52,34,87,86,87,12,26,66,53,64,50,90,83,64,38,80,51,79,25,34,11,18,22,27,96,40,17,41,11,26,0,88,67,70,48,95,16,53,74,81,19
68,52,58,40,19,20,85,38,21,57,26,80,21,30,53,60,75,31,25,82,69,73,49,62,58,88,71,78,93,69,92,56,19,27,23,80,88,88,0,27,92,24,66,54,59,15,18,68
11,55,97,66,87,40,36,11,21,33,75,84,19,43,69,26,14,18,78,99,64,26,56,11,75,90,68,100,69,65,18,36,78,91,21,66,11,67,27,0,59,97,45,49,32,21,97,11
98,99,55,86,67,46,15,29,37,75,51,78,29,29,23,66,93,57,13,62,70,94,37,97,18,79,27,10,18,79,92,11,12,24,85,40,57,70,92,59,0,84,13,63,25,15,76,98
59,35,46,36,73,98,15,55,29,89,10,47,92,30,67,27,49,95,64,85,62,100,53,43,94,98,41,80,81,93,52,16,82,74,71,96,60,48,24,97,84,0,31,91,38,73,69,59
25,29,93,53,15,23,31,70,70,32,83,77,52,99,24,29,38,14,98,89,46,20,84,83,67,61,42,85,93,98,100,80,82,36,72,92,26,95,66,45,13,31,0,55,53,66,39,25
27,40,23,55,28,72,34,20,78,70,96,56,94,82,88,11,46,60,44,90,24,59,61,64,85,70,80,82,69,57,37,27,48,30,40,35,12,16,54,49,63,91,55,0,16,87,22,27
15,30,51,36,12,16,52,41,12,18,98,65,23,48,66,69,11,99,100,88,56,24,54,61,72,22,14,17,21,65,23,56,21,48,34,66,96,53,59,32,25,38,53,16,0,37,75,15
54,81,86,53,46,78,20,75,80,97,100,84,74,43,76,28,39,71,65,14,53,17,45,79,84,10,57,14,54,93,97,79,32,60,73,22,51,74,15,21,15,73,66,87,37,0,21,54
87,34,48,67,75,61,14,19,79,100,92,99,32,20,78,78,91,30,37,19,57,70,64,19,40,85,47,85,67,95,12,52,34,74,53,99,73,81,18,97,76,69,39,22,75,21,0,87
0,32,19,67,40,15,91,45,98,54,10,58,58,55,72,39,23,36,59,73,29,57,100,10,65,42,28,48,34,73,26,50,56,59,25,20,78,19,68,11,98,59,25,27,15,54,87,0
