44
94,42,18,71,90,16,90,36,81,27,74,46,0,54,16,100,13,76,88,25,77,52,64,11,23,32,21,70,11,98,85,30,17,19,16,91,45,73,72,52,21,49,37,53,40,94
41,17,74,54,59,66,46,27,19,54,54,23,54,0,24,59,84,97,93,41,16,54,97,35,46,27,57,53,93,62,20,27,98,36,45,46,25,20,31,32,57,60,89,38,43,41
13,53,17,36,52,49,10,70,11,83,30,80,16,24,0,43,46,30,72,22,47,99,69,23,23,55,80,52,40,41,63,12,89,35,30,60,71,76,37,11,48,70,84,49,28,13
44,64,85,39,39,88,32,63,32,22,47,77,100,59,43,0,59,33,38,55,23,41,17,32,64,78,68,89,89,93,22,29,14,60,56,19,65,12,84,50,86,63,37,49,67,44
90,35,26,58,85,60,12,59,89,55,87,82,13,84,46,59,0,83,13,63,90,37,81,45,61,48,53,72,98,46,18,46,94,32,86,49,49,65,91,55,34,16,33,33,10,90
52,60,52,25,21,96,26,91,73,53,60,64,76,97,30,33,83,0,76,88,99,20,93,83,90,97,53,29,19,93,15,47,100,95,45,18,29,14,26,44,73,66,84,98,83,52
59,62,29,13,16,28,81,91,27,18,76,53,88,93,72,38,13,76,0,87,64,26,52,54,96,27,65,91,59,37,93,36,86,10,62,93,76,40,43,87,19,99,33,32,38,59
10,37,28,71,51,52,29,26,95,12,81,30,25,41,22,55,63,88,87,0,90,99,82,64,95,29,21,51,16,19,52,38,93,20,54,88,45,46,89,10,28,74,22,73,35,10
61,82,54,43,90,14,64,25,95,65,26,32,77,16,47,23,90,99,64,90,0,41,36,62,96,57,43,27,67,42,50,48,46,45,97,69,95,86,52,62,25,85,29,88,93,61
24,96,38,77,18,14,64,76,67,10,79,21,52,54,99,41,37,20,26,99,41,0,69,36,22,11,15,91,51,45,32,89,42,34,23,88,30,72,89,32,12,13,93,17,51,24
68,81,69,80,34,42,35,63,73,51,48,61,64,97,69,17,81,93,52,82,36,69,0,18,55,78,35,74,64,30,28,70,49,44,40,61,22,84,65,36,33,67,35,64,100,68
88,41,75,65,74,24,14,75,48,44,40,15,11,35,23,32,45,83,54,64,62,36,18,0,91,34,66,35,23,92,41,37,43,33,100,48,79,87,96,35,86,94,63,52,76,88
44,97,51,54,61,92,64,49,17,85,67,69,23,46,23,64,61,90,96,95,96,22,55,91,0,43,99,91,36,57,87,10,88,66,73,29,98,65,97,93,61,99,54,81,89,44
58,62,66,52,40,75,68,48,47,21,98,74,32,27,55,78,48,97,27,29,57,11,78,34,43,0,51,21,47,71,100,80,100,26,31,80,12,16,14,22,73,91,20,92,51,58
92,69,91,68,12,81,31,43,45,75,37,24,21,57,80,68,53,53,65,21,43,15,35,66,99,51,0,75,39,38,19,29,58,24,50,24,100,34,95,15,26,47,63,73,57,92
33,52,50,55,10,26,13,36,23,23,56,77,70,53,52,89,72,29,91,51,27,91,74,35,91,21,75,0,14,91,53,86,62,41,69,43,84,80,19,76,58,82,95,74,57,33
78,85,59,35,71,67,47,50,16,69,85,61,11,93,40,89,98,19,59,16,67,51,64,23,36,47,39,14,0,53,22,11,25,34,15,38,35,92,78,18,50,73,33,72,32,78
87,15,45,20,96,87,47,23,33,55,17,94,98,62,41,93,46,93,37,19,42,45,30,92,57,71,38,91,53,0,54,36,30,78,60,21,52,78,65,25,85,66,68,61,40,87
78,11,13,96,52,14,44,84,19,10,17,93,85,20,63,22,18,15,93,52,50,32,28,41,87,100,19,53,22,54,0,98,64,20,59,42,53,14,60,82,11,25,26,56,13,78
37,82,53,44,64,52,60,70,48,29,48,40,30,27,12,29,46,47,36,38,48,89,70,37,10,80,29,86,11,36,98,0,41,54,24,70,76,98,60,98,38,63,57,96,36,37
74,20,57,67,66,10,54,17,82,63,17,97,17,98,89,14,94,100,86,93,46,42,49,43,88,100,58,62,25,30,64,41,0,92,43,67,26,45,95,14,78,31,100,54,36,74
92,17,27,22,49,95,95,89,27,92,60,33,19,36,35,60,32,95,10,20,45,34,44,33,66,26,24,41,34,78,20,54,92,0,18,58,24,72,84,37,97,31,55,36,27,92
66,24,64,96,28,43,30,91,26,44,97,97,16,45,30,56,86,45,62,54,97,23,40,100,73,31,50,69,15,60,59,24,43,18,0,44,37,96,90,93,85,55,16,13,45,66
38,70,60,70,36,98,32,86,43,98,51,71,91,46,60,19,49,18,93,88,69,88,61,48,29,80,24,43,38,21,42,70,67,58,44,0,97,75,12,86,14,81,76,63,24,38
94,36,31,91,69,32,76,60,32,20,42,38,45,25,71,65,49,29,76,45,95,30,22,79,98,12,100,84,35,52,53,76,26,24,37,97,0,52,50,98,52,10,18,92,21,94
46,58,36,31,28,57,21,34,14,22,24,25,73,20,76,12,65,14,40,46,86,72,84,87,65,16,34,80,92,78,14,98,45,72,96,75,52,0,75,92,47,100,100,31,91,46
44,85,34,63,32,57,24,80,55,93,76,68,72,31,37,84,91,26,43,89,52,89,65,96,97,14,95,19,78,65,60,60,95,84,90,12,50,75,0,90,14,83,10,75,35,44
86,66,21,41,50,35,99,26,95,74,53,40,52,32,11,50,55,44,87,10,62,32,36,35,93,22,15,76,18,25,82,98,14,37,93,86,98,92,90,0,11,49,74,52,79,86
29,38,93,24,32,56,25,84,62,90,14,77,21,57,48,86,34,73,19,28,25,12,33,86,61,73,26,58,50,85,11,38,78,97,85,14,52,47,14,11,0,92,54,41,79,29
11,26,76,30,48,92,93,36,48,77,25,25,49,60,70,63,16,66,99,74,85,13,67,94,99,91,47,82,73,66,25,63,31,31,55,81,10,100,83,49,92,0,99,66,66,11
58,37,59,87,62,76,83,20,90,81,52,14,37,89,84,37,33,84,33,22,29,93,35,63,54,20,63,95,33,68,26,57,100,55,16,76,18,100,10,74,54,99,0,100,14,58
55,87,94,71,33,48,58,44,86,78,63,74,53,38,49,49,33,98,32,73,88,17,64,52,81,92,73,74,72,61,56,96,54,36,13,63,92,31,75,52,41,66,100,0,66,55
38,64,47,33,26,70,91,52,91,42,39,23,40,43,28,67,10,83,38,35,93,51,100,76,89,51,57,57,32,40,13,36,36,27,45,24,21,91,35,79,79,66,14,66,0,38
0,96,37,94,53,52,43,19,96,59,28,20,94,41,13,44,90,52,59,10,61,24,68,88,44,58,92,33,78,87,78,37,74,92,66,38,94,46,44,86,29,11,58,55,38,0
