63
86,13,74,58,40,75,90,90,95,72,79,47,60,87,51,49,43,19,99,58,80,81,77,35,70,71,63,26,28,98,17,32,34,65,47,66,13,82,60,67,46,64,73,69,65,0,59,67,59,74,66,45,11,97,26,53,76,62,31,88,40,18,90,29,86
38,36,95,43,22,62,14,41,96,82,35,24,36,31,26,72,12,100,18,15,13,94,70,83,14,30,39,52,16,26,57,69,54,38,34,53,31,24,15,34,77,14,89,98,64,59,0,45,61,39,61,27,75,19,42,32,50,19,55,41,23,87,43,21,38
49,80,56,77,43,87,60,69,25,89,96,91,62,73,26,59,72,28,58,25,97,91,13,96,60,47,12,40,49,18,72,22,40,62,47,100,83,53,95,47,90,76,100,74,39,67,45,0,47,66,68,23,17,63,55,84,86,57,59,19,77,11,58,99,49
66,60,83,99,42,12,27,67,94,53,56,26,23,31,86,21,53,29,26,72,89,38,95,31,39,34,62,10,48,41,87,18,72,86,70,97,26,39,11,95,70,84,50,70,40,59,61,47,0,89,54,31,28,54,79,50,95,36,20,66,62,35,27,11,66
12,65,21,60,36,57,65,47,100,90,84,56,38,73,29,65,64,71,100,56,44,10,25,15,47,67,59,80,55,22,75,71,14,30,18,60,26,26,97,59,88,18,29,40,13,74,39,66,89,0,20,33,99,98,94,80,25,55,45,63,15,85,42,59,12
40,60,89,53,10,73,86,23,64,15,73,26,26,80,90,15,73,93,58,74,85,28,48,33,21,23,85,21,18,22,65,71,53,53,94,64,89,14,75,36,24,94,98,96,70,66,61,68,54,20,0,18,53,79,49,43,90,47,54,71,20,84,22,59,40
69,19,45,77,90,23,55,89,60,50,81,53,15,11,27,64,95,68,100,88,94,80,54,29,50,66,48,39,35,34,17,31,77,70,50,51,72,58,59,10,80,36,70,58,54,45,27,23,31,33,18,0,20,99,84,92,26,69,74,64,80,88,17,64,69
16,28,41,22,97,89,89,55,53,87,24,89,32,30,94,46,30,75,53,84,94,73,78,37,27,86,25,23,51,65,92,35,95,56,74,75,73,55,40,62,46,94,24,94,12,11,75,17,28,99,53,20,0,46,85,50,38,94,30,65,28,13,65,55,16
33,23,52,68,87,33,49,68,20,76,26,22,45,81,72,50,55,99,92,74,15,91,58,30,46,42,90,60,38,19,74,68,60,45,23,56,11,18,62,44,52,69,22,46,56,97,19,63,54,98,79,99,46,0,49,39,97,50,90,100,57,31,87,50,33
30,100,86,66,98,35,79,71,80,20,98,96,15,30,77,16,24,46,100,99,90,88,89,11,85,36,88,65,67,56,40,91,43,85,58,33,21,69,26,100,13,34,52,26,91,26,42,55,79,94,49,84,85,49,0,38,17,11,72,29,92,84,86,44,30
87,39,96,15,71,99,38,22,53,41,79,99,82,88,73,84,34,85,46,71,91,91,38,67,56,94,54,96,13,43,67,85,57,11,59,54,55,69,77,74,61,69,89,13,46,53,32,84,50,80,43,92,50,39,38,0,92,28,98,14,60,23,57,59,87
13,87,99,99,43,86,62,24,19,25,30,66,78,96,20,68,16,10,13,100,24,83,74,35,29,15,32,93,95,70,33,21,86,58,35,33,24,83,56,95,33,77,27,41,30,76,50,86,95,25,90,26,38,97,17,92,0,83,34,58,32,99,93,46,13
81,97,99,37,78,24,79,83,52,41,23,13,93,11,51,44,72,45,55,88,13,44,40,55,46,14,65,13,33,18,68,52,60,10,55,53,95,50,44,19,38,71,65,100,87,62,19,57,36,55,47,69,94,50,11,28,83,0,64,19,72,87,41,78,81
92,33,14,71,75,28,82,12,41,45,28,36,90,59,75,100,47,85,82,61,73,40,37,52,24,81,11,39,40,56,64,47,20,96,97,19,64,89,23,77,89,25,68,38,69,31,55,59,20,45,54,74,30,90,72,98,34,64,0,95,68,26,40,17,92
68,97,27,16,85,75,20,87,39,22,49,45,97,60,91,73,68,47,32,64,17,52,57,61,62,76,88,65,72,17,20,82,34,12,100,38,77,99,32,27,16,96,54,40,35,88,41,19,66,63,71,64,65,100,29,14,58,19,95,0,60,33,42,66,68
36,12,69,48,46,46,60,43,48,30,35,15,66,70,95,99,81,37,47,20,57,58,22,51,49,44,54,29,38,100,62,28,24,99,76,50,74,19,35,80,71,74,36,75,56,40,23,77,62,15,20,80,28,57,92,60,32,72,68,60,0,18,66,17,36
86,29,44,25,36,44,12,50,24,31,59,65,43,21,45,61,70,54,17,87,37,83,35,15,89,49,20,12,22,72,60,44,68,62,40,21,20,73,32,33,42,38,62,96,54,18,87,11,35,85,84,88,13,31,84,23,99,87,26,33,18,0,31,55,86
49,70,79,12,41,90,64,90,10,66,71,16,30,49,54,58,34,79,66,92,39,54,11,73,40,17,48,26,43,60,16,49,95,54,82,44,19,33,63,70,57,72,89,72,77,90,43,58,27,42,22,17,65,87,86,57,93,41,40,42,66,31,0,22,49
34,51,99,80,46,77,80,81,46,52,47,60,51,47,83,73,31,92,12,34,59,53,11,88,99,30,26,91,16,72,31,86,93,66,85,54,36,74,97,65,30,27,74,16,61,29,21,99,11,59,59,64,55,50,44,59,46,78,17,66,17,55,22,0,34
0,88,36,10,99,50,57,91,31,90,55,13,67,79,44,54,61,78,84,79,57,93,52,36,52,12,83,35,32,45,70,66,92,82,13,79,77,33,18,83,34,95,99,35,53,86,38,49,66,12,40,69,16,33,30,87,13,81,92,68,36,86,49,34,0
