42
91,10,57,81,13,26,72,11,30,12,74,96,82,89,39,21,18,53,54,35,53,33,89,32,94,20,60,65,52,25,84,31,51,74,0,16,37,69,98,65,30,55,21,91
96,30,91,28,72,93,14,97,21,63,54,64,29,86,86,48,58,98,49,47,83,27,14,12,50,46,30,99,26,72,19,90,81,62,16,0,41,69,71,86,73,78,24,96
70,10,83,36,33,32,45,75,23,57,53,68,54,85,94,78,60,100,14,98,22,92,16,77,63,62,71,15,87,82,60,98,85,66,37,41,0,17,38,63,31,50,35,70
37,58,94,96,56,57,85,84,45,28,82,79,93,86,26,38,89,50,89,35,51,69,54,97,11,64,39,91,46,36,94,19,22,62,69,69,17,0,98,55,79,21,93,37
63,42,31,90,99,82,44,56,74,68,89,30,33,94,24,84,59,85,87,36,26,12,19,51,43,84,18,33,51,31,68,88,67,77,98,71,38,98,0,71,90,41,67,63
32,60,74,55,24,74,83,22,48,33,93,72,50,45,46,63,14,54,67,100,66,52,19,14,28,70,34,71,92,90,85,79,28,32,65,86,63,55,71,0,19,78,40,32
44,90,59,55,94,31,65,27,12,80,50,21,67,47,77,51,74,71,35,18,90,34,28,73,45,79,96,80,57,43,23,35,68,79,30,73,31,79,90,19,0,45,47,44
31,56,11,73,15,14,60,94,74,21,90,72,23,15,22,44,15,97,58,18,84,52,26,64,99,50,41,18,54,61,41,23,28,85,55,78,50,21,41,78,45,0,79,31
94,26,99,19,79,69,58,25,43,40,25,31,12,20,94,25,64,31,82,42,32,61,43,44,97,35,35,57,80,71,66,69,45,58,21,24,35,93,67,40,47,79,0,94
0,54,25,52,28,96,86,67,32,38,89,94,61,51,23,95,75,77,92,100,49,70,38,60,34,72,23,89,65,38,45,17,30,19,91,96,70,37,63,32,44,31,94,0
