38
16,51,10,54,71,12,78,15,55,20,64,87,86,31,0,22,51,50,80,29,84,69,81,87,76,72,41,39,46,10,21,59,85,11,36,39,47,95,52,16
81,27,19,50,21,18,58,14,82,99,23,64,49,71,22,0,29,82,14,52,40,27,31,32,92,73,70,88,60,43,13,40,63,45,68,54,40,99,86,81
74,93,30,67,10,42,19,88,61,97,20,21,54,81,51,29,0,71,99,37,56,40,66,92,58,71,14,62,34,52,60,84,55,72,28,38,29,98,35,74
61,60,56,30,66,41,14,89,22,35,85,46,12,48,50,82,71,0,54,95,69,50,24,24,37,36,83,90,70,82,94,17,85,88,99,32,42,82,76,61
10,64,63,16,10,63,71,94,42,31,19,41,68,15,80,14,99,54,0,49,32,32,89,91,35,61,14,61,90,97,90,77,85,54,56,85,31,86,45,10
92,92,41,95,73,27,66,12,41,52,20,90,45,43,29,52,37,95,49,0,43,50,29,99,57,13,68,66,34,76,72,44,22,43,77,16,96,55,68,92
21,12,53,84,33,100,79,97,40,43,45,13,16,22,84,40,56,69,32,43,0,36,65,78,73,23,53,52,83,77,96,56,30,88,92,89,58,10,87,21
38,87,71,42,23,10,99,15,73,25,72,10,46,19,69,27,40,50,32,50,36,0,45,20,90,77,79,98,31,53,39,84,39,85,33,99,44,94,19,38
12,12,26,19,85,90,20,57,95,49,65,88,32,59,81,31,66,24,89,29,65,45,0,28,93,37,81,83,69,41,31,75,68,28,92,57,83,77,50,12
97,10,43,11,69,37,97,26,47,49,76,45,30,66,87,32,92,24,91,99,78,20,28,0,60,51,15,36,81,11,20,11,80,43,41,89,27,32,11,97
21,67,33,30,81,89,73,68,43,96,17,66,76,16,76,92,58,37,35,57,73,90,93,60,0,74,39,86,100,23,89,62,96,77,21,37,92,58,89,21
17,95,77,18,98,10,36,73,74,83,62,87,28,93,72,73,71,36,61,13,23,77,37,51,74,0,78,12,61,67,96,56,15,25,42,30,62,25,57,17
83,91,96,20,17,84,80,21,16,26,83,90,18,57,41,70,14,83,14,68,53,79,81,15,39,78,0,62,23,36,79,38,97,13,40,96,79,13,53,83
24,92,84,64,65,28,78,95,34,46,21,12,86,61,39,88,62,90,61,66,52,98,83,36,86,12,62,0,96,77,33,41,18,64,19,18,69,64,33,24
57,35,58,67,97,92,82,51,62,75,40,66,32,73,46,60,34,70,90,34,83,31,69,81,100,61,23,96,0,45,26,94,49,82,76,97,54,91,91,57
68,65,36,37,69,26,94,97,70,98,17,21,58,100,10,43,52,82,97,76,77,53,41,11,23,67,36,77,45,0,69,80,79,22,47,27,27,90,11,68
87,23,58,54,20,27,87,61,23,30,57,41,51,61,21,13,60,94,90,72,96,39,31,20,89,96,79,33,26,69,0,49,81,86,76,57,21,96,45,87
45,27,68,47,36,35,17,13,26,90,76,70,43,91,59,40,84,17,77,44,56,84,75,11,62,56,38,41,94,80,49,0,92,46,64,16,71,36,82,45
46,86,65,60,54,41,37,48,99,27,17,78,31,99,85,63,55,85,85,22,30,39,68,80,96,15,97,18,49,79,81,92,0,12,93,14,92,97,17,46
68,99,23,72,29,79,44,40,67,45,35,12,40,57,11,45,72,88,54,43,88,85,28,43,77,25,13,64,82,22,86,46,12,0,69,88,55,31,67,68
92,46,51,71,42,96,97,28,57,50,47,88,76,29,36,68,28,99,56,77,92,33,92,41,21,42,40,19,76,47,76,64,93,69,0,53,19,16,49,92
43,59,34,82,55,65,86,77,34,76,87,91,98,22,39,54,38,32,85,16,89,99,57,89,37,30,96,18,97,27,57,16,14,88,53,0,48,52,62,43
91,23,20,35,65,83,45,92,56,59,83,11,86,96,47,40,29,42,31,96,58,44,83,27,92,62,79,69,54,27,21,71,92,55,19,48,0,32,66,91
40,76,67,76,12,58,83,97,72,66,90,79,13,94,95,99,98,82,86,55,10,94,77,32,58,25,13,64,91,90,96,36,97,31,16,52,32,0,31,40
22,81,54,88,32,82,19,99,100,45,50,55,48,39,52,86,35,76,45,68,87,19,50,11,89,57,53,33,91,11,45,82,17,67,49,62,66,31,0,22
0,51,71,52,59,83,87,28,96,43,57,27,79,48,16,81,74,61,10,92,21,38,12,97,21,17,83,24,57,68,87,45,46,68,92,43,91,40,22,0
