90
36,89,99,72,31,94,100,75,84,80,89,23,94,51,35,82,51,13,86,75,70,78,38,41,0,96,78,67,78,81,23,99,99,73,96,59,16,85,31,47,99,80,87,67,48,39,54,74,42,88,69,87,43,73,84,78,48,75,22,58,93,90,37,82,80,94,35,11,75,52,18,38,61,44,80,31,11,88,63,16,39,95,23,86,48,12,75,58,24,52,54,36
51,23,57,98,93,41,95,47,62,65,73,63,34,97,18,34,92,18,44,46,20,10,60,100,96,0,84,21,53,65,33,100,59,83,36,60,70,43,17,59,18,74,19,89,63,87,21,73,69,63,67,78,22,13,63,81,74,91,76,63,10,15,36,57,28,91,56,80,28,15,19,62,99,55,56,72,14,96,17,96,11,27,84,32,80,82,27,56,87,35,44,51
88,43,82,93,61,79,11,99,43,87,30,57,29,54,74,22,84,82,43,56,40,17,86,98,78,84,0,62,80,20,27,65,55,81,85,34,93,59,45,40,58,42,49,36,48,73,75,28,57,95,78,28,41,76,62,48,36,96,11,46,96,64,89,38,42,78,51,62,44,76,48,33,25,99,21,71,78,86,81,33,19,97,60,35,12,80,88,98,52,31,90,88
81,43,37,89,18,87,39,69,47,62,93,71,50,50,97,60,63,56,85,67,94,89,72,29,67,21,62,0,19,34,54,32,15,63,76,57,34,99,83,50,41,60,50,15,39,84,65,65,93,60,88,97,99,47,28,73,49,51,30,20,56,70,56,44,14,65,37,81,83,79,98,32,46,23,86,13,17,57,94,14,14,28,51,46,30,51,37,31,76,93,57,81
17,74,59,100,15,21,78,41,55,55,51,64,48,75,55,22,99,44,95,12,76,56,65,75,78,53,80,19,0,66,94,38,81,34,83,42,15,21,66,35,75,14,81,90,78,53,93,23,88,62,39,34,99,48,67,83,98,63,50,68,87,100,91,74,11,85,28,38,12,57,87,70,95,29,79,94,63,56,100,57,77,73,25,15,72,17,40,80,76,70,65,17
20,89,56,57,75,15,79,41,29,74,84,35,71,97,78,37,22,57,23,75,64,61,38,72,81,65,20,34,66,0,49,37,54,44,78,58,97,65,99,88,93,51,61,67,90,50,38,54,47,14,50,62,39,99,88,67,36,89,78,97,80,91,42,87,27,29,63,42,37,26,90,62,35,63,10,77,25,63,62,98,40,13,52,35,13,88,92,22,21,87,80,20
89,75,80,26,19,41,29,56,95,79,100,89,76,54,27,83,27,40,18,68,17,21,15,46,23,33,27,54,94,49,0,48,76,71,22,41,52,58,43,100,33,38,66,32,20,69,80,82,48,47,32,50,87,52,53,34,55,79,48,61,29,47,74,100,56,65,77,69,81,41,75,89,59,39,44,81,32,20,50,61,82,89,10,31,27,39,94,14,56,45,38,89
19,32,89,80,46,59,22,81,10,72,26,70,27,71,69,21,27,52,59,22,19,48,80,68,99,100,65,32,38,37,48,0,64,87,57,71,17,66,57,53,15,42,31,14,56,93,70,86,24,92,80,89,26,94,83,70,25,98,11,59,19,91,42,52,66,46,94,77,88,65,48,53,92,85,60,24,41,74,72,32,41,100,27,60,69,40,69,58,35,46,33,19
22,27,61,57,85,10,51,11,23,69,38,36,94,80,48,43,13,25,18,100,21,38,57,83,99,59,55,15,81,54,76,64,0,75,88,98,88,66,47,29,99,77,51,29,100,16,85,90,46,43,32,19,54,65,59,24,60,92,77,55,91,59,57,56,73,36,84,48,57,43,100,38,34,11,56,98,18,11,58,23,66,11,21,73,81,50,25,68,97,47,21,22
89,23,10,73,38,40,93,71,50,60,45,97,21,33,40,22,96,81,30,64,55,42,47,54,73,83,81,63,34,44,71,87,75,0,90,21,20,100,12,14,10,63,36,81,62,18,44,45,11,22,93,65,28,50,58,88,22,45,74,75,90,54,31,27,87,100,24,15,19,54,21,46,84,64,96,76,46,100,42,40,18,85,83,23,93,25,32,45,35,26,91,89
95,34,16,67,79,28,21,67,23,28,45,64,43,63,17,75,86,70,45,58,23,25,98,63,96,36,85,76,83,78,22,57,88,90,0,20,94,91,12,18,27,99,18,85,12,63,10,31,90,22,19,49,22,89,62,36,57,68,80,85,13,69,61,99,42,12,81,57,31,72,33,57,41,35,58,93,67,93,54,59,65,21,48,25,38,89,54,83,60,62,95,95
42,81,25,32,79,59,12,50,67,89,84,17,73,60,14,87,58,46,15,69,12,37,27,84,59,60,34,57,42,58,41,71,98,21,20,0,75,81,73,55,26,33,87,70,92,57,93,54,62,19,38,64,69,77,41,11,28,29,22,79,64,92,70,91,56,68,63,61,57,100,35,27,64,13,45,98,36,50,40,71,96,41,33,24,24,82,44,98,80,87,34,42
84,56,52,82,99,59,95,79,21,57,42,28,34,59,70,62,92,43,40,84,54,84,12,62,16,70,93,34,15,97,52,17,88,20,94,75,0,98,21,88,61,74,89,36,20,98,47,36,32,73,45,68,68,81,38,75,84,33,73,33,24,99,50,57,80,48,19,74,57,86,23,78,58,68,89,51,22,68,66,92,64,23,28,61,82,35,97,88,27,96,85,84
82,96,49,37,30,99,89,38,75,37,90,48,11,62,68,21,50,43,51,24,61,22,79,48,85,43,59,99,21,65,58,66,66,100,91,81,98,0,60,72,25,16,10,100,15,31,23,72,81,55,58,74,27,96,61,16,54,97,53,69,16,27,55,39,37,93,88,86,90,26,36,10,53,63,67,51,66,34,44,71,75,40,86,70,17,27,91,34,65,24,38,82
77,83,53,34,28,11,50,50,82,83,24,53,50,13,48,86,23,53,79,17,12,50,77,38,31,17,45,83,66,99,43,57,47,12,12,73,21,60,0,83,79,41,32,39,13,20,41,58,17,26,88,55,60,69,42,37,24,36,81,30,48,63,50,16,53,54,18,92,84,56,87,65,29,74,57,46,66,97,42,52,38,90,99,64,94,53,73,58,63,100,97,77
76,54,86,10,52,100,30,75,83,38,82,81,10,39,81,20,85,60,83,82,24,37,71,10,47,59,40,50,35,88,100,53,29,14,18,55,88,72,83,0,15,46,75,30,91,69,35,59,96,60,43,32,75,44,16,34,93,79,90,55,32,20,14,75,40,46,17,26,93,20,60,51,65,69,23,44,68,27,20,16,37,90,50,94,66,18,49,20,34,33,97,76
93,56,82,15,76,32,19,17,92,34,88,78,10,34,69,28,92,49,97,83,56,15,12,49,99,18,58,41,75,93,33,15,99,10,27,26,61,25,79,15,0,23,87,15,57,12,62,73,54,82,77,54,73,44,67,98,43,52,31,42,97,62,90,11,95,81,32,67,59,69,16,31,62,41,57,96,24,88,49,34,30,94,23,79,24,47,78,32,42,93,68,93
72,44,25,14,73,91,99,42,15,40,29,18,10,61,22,28,34,33,95,72,68,38,15,82,80,74,42,60,14,51,38,42,77,63,99,33,74,16,41,46,23,0,45,64,33,26,65,28,12,64,73,26,40,99,77,26,98,45,30,26,67,26,85,51,15,85,89,53,28,29,95,56,93,35,99,79,48,99,96,33,84,59,24,65,19,94,66,52,30,26,76,72
64,88,36,93,26,31,49,55,13,98,25,31,40,96,42,87,67,55,23,71,13,44,78,54,87,19,49,50,81,61,66,31,51,36,18,87,89,10,32,75,87,45,0,89,100,93,19,81,81,42,65,95,50,14,42,96,78,11,71,71,36,68,100,92,20,71,28,65,77,99,80,70,99,45,23,39,78,25,14,22,100,54,89,99,44,56,51,15,58,66,46,64
96,13,55,17,81,90,82,100,24,90,67,22,63,36,17,55,53,77,48,29,46,55,96,13,67,89,36,15,90,67,32,14,29,81,85,70,36,100,39,30,15,64,89,0,50,23,54,72,91,55,95,91,42,48,47,29,78,97,72,81,62,47,60,84,48,52,41,48,65,45,79,41,24,78,19,77,39,72,88,73,19,36,86,97,24,98,70,24,54,30,42,96
99,76,80,17,33,20,74,84,54,87,29,10,13,68,93,17,58,62,57,55,74,10,76,93,48,63,48,39,78,90,20,56,100,62,12,92,20,15,13,91,57,33,100,50,0,80,61,14,61,57,70,40,59,94,11,97,92,89,60,33,75,11,15,27,91,85,74,80,16,44,48,57,24,42,61,79,47,68,56,47,77,76,16,82,11,11,79,86,97,84,34,99
25,36,75,21,64,63,47,32,81,46,23,89,100,74,17,22,49,54,75,95,82,23,66,34,39,87,73,84,53,50,69,93,16,18,63,57,98,31,20,69,12,26,93,23,80,0,62,64,63,40,63,16,65,51,79,64,20,96,29,24,17,54,37,63,86,16,86,21,35,47,28,68,24,28,86,16,25,66,17,46,28,99,70,16,71,32,44,76,23,35,60,25
44,15,39,37,69,80,40,61,61,26,37,16,46,62,55,59,44,27,78,66,35,23,18,68,54,21,75,65,93,38,80,70,85,44,10,93,47,23,41,35,62,65,19,54,61,62,0,95,30,52,44,68,45,44,83,42,55,62,98,35,90,62,91,34,63,47,75,12,69,76,35,43,63,12,61,45,23,48,52,72,84,93,100,22,48,77,48,98,30,68,64,44
68,45,38,59,38,10,42,23,96,48,18,92,42,84,31,44,11,36,54,15,11,89,90,97,74,73,28,65,23,54,82,86,90,45,31,54,36,72,58,59,73,28,81,72,14,64,95,0,87,78,35,52,77,100,15,55,78,34,12,42,77,84,58,44,35,64,81,72,68,52,84,34,90,15,23,29,82,92,38,26,72,86,18,59,14,45,93,57,84,15,24,68
61,16,93,66,57,67,10,23,47,43,70,77,100,19,53,93,53,31,51,39,13,84,68,25,42,69,57,93,88,47,48,24,46,11,90,62,32,81,17,96,54,12,81,91,61,63,30,87,0,12,72,20,84,81,59,67,87,59,73,92,69,40,59,89,40,75,78,68,28,59,87,93,71,47,60,16,59,57,67,53,59,13,83,38,32,80,20,49,50,66,20,61
22,39,82,91,25,25,45,23,76,59,68,99,50,18,89,62,38,84,70,57,33,30,70,47,88,63,95,60,62,14,47,92,43,22,22,19,73,55,26,60,82,64,42,55,57,40,52,78,12,0,18,16,72,38,57,95,34,82,21,34,59,95,91,44,47,18,60,98,37,83,24,59,40,82,35,97,76,36,54,20,80,27,58,89,39,49,45,10,14,78,52,22
25,60,23,24,68,22,76,13,64,79,12,19,31,42,59,94,71,51,81,86,21,40,52,34,69,67,78,88,39,50,32,80,32,93,19,38,45,58,88,43,77,73,65,95,70,63,44,35,72,18,0,45,92,10,22,77,16,62,13,62,58,10,59,90,12,87,62,11,59,13,11,76,73,38,76,66,64,47,41,23,96,54,50,82,15,42,42,82,55,92,41,25
40,96,55,100,75,10,56,23,39,46,22,90,13,32,96,24,61,97,46,58,12,23,76,41,87,78,28,97,34,62,50,89,19,65,49,64,68,74,55,32,54,26,95,91,40,16,68,52,20,16,45,0,16,18,23,99,57,84,44,25,20,94,59,88,80,22,93,64,13,15,99,37,16,51,44,24,29,37,73,50,52,50,25,10,81,30,93,83,95,25,44,40
25,79,25,45,49,48,39,27,19,56,93,47,55,33,55,26,15,21,66,95,52,28,45,98,43,22,41,99,99,39,87,26,54,28,22,69,68,27,60,75,73,40,50,42,59,65,45,77,84,72,92,16,0,28,45,36,38,86,85,67,25,25,94,80,52,98,74,62,94,52,31,45,36,51,56,56,94,12,92,95,87,78,60,78,61,70,84,12,52,53,32,25
61,48,57,82,81,14,55,38,74,73,83,81,15,52,29,14,92,51,86,97,29,37,35,65,73,13,76,47,48,99,52,94,65,50,89,77,81,96,69,44,44,99,14,48,94,51,44,100,81,38,10,18,28,0,11,40,98,10,87,35,91,81,26,50,50,24,10,31,95,72,20,70,64,42,97,28,73,85,64,30,76,49,33,29,93,36,23,57,12,32,61,61
76,50,42,86,44,34,24,97,51,61,91,50,68,99,29,45,87,89,81,68,44,85,90,35,84,63,62,28,67,88,53,83,59,58,62,41,38,61,42,16,67,77,42,47,11,79,83,15,59,57,22,23,45,11,0,30,95,10,51,11,37,41,69,47,72,28,54,69,31,78,32,55,66,70,39,11,19,59,95,29,90,63,60,94,47,98,53,83,68,78,30,76
59,94,63,51,46,58,48,66,69,88,61,39,89,25,44,27,14,57,17,57,25,92,39,79,78,81,48,73,83,67,34,70,24,88,36,11,75,16,37,34,98,26,96,29,97,64,42,55,67,95,77,99,36,40,30,0,81,30,44,27,74,95,66,27,99,21,62,68,96,62,44,98,51,39,12,25,65,55,71,25,86,89,85,87,91,39,67,98,88,55,90,59
39,43,32,50,70,25,61,53,61,58,73,53,81,41,87,61,10,69,26,35,25,92,24,65,48,74,36,49,98,36,55,25,60,22,57,28,84,54,24,93,43,98,78,78,92,20,55,78,87,34,16,57,38,98,95,81,0,92,77,43,49,14,69,73,77,36,56,83,78,97,55,52,50,49,50,84,38,43,97,23,88,37,34,91,31,11,20,19,73,42,27,39
73,42,25,71,46,95,11,99,43,82,25,70,71,48,84,12,15,77,21,87,48,22,28,77,75,91,96,51,63,89,79,98,92,45,68,29,33,97,36,79,52,45,11,97,89,96,62,34,59,82,62,84,86,10,10,30,92,0,100,89,38,83,50,66,99,35,15,73,20,28,25,62,97,45,77,63,90,22,13,72,38,45,66,80,49,86,47,74,38,100,71,73
80,67,13,11,39,44,98,69,74,70,33,41,33,48,78,47,69,97,89,64,15,17,46,71,22,76,11,30,50,78,48,11,77,74,80,22,73,53,81,90,31,30,71,72,60,29,98,12,73,21,13,44,85,87,51,44,77,100,0,31,41,33,63,61,71,29,61,10,72,50,76,95,52,40,57,11,51,99,56,95,78,86,96,87,100,95,62,49,24,69,68,80
53,58,42,12,18,84,53,50,62,16,41,16,91,57,24,22,72,75,46,65,89,43,83,97,58,63,46,20,68,97,61,59,55,75,85,79,33,69,30,55,42,26,71,81,33,24,35,42,92,34,62,25,67,35,11,27,43,89,31,0,13,93,37,34,74,17,45,40,89,47,34,55,42,34,36,99,39,61,16,17,16,68,34,78,59,70,67,28,74,63,46,53
46,80,67,41,68,48,54,26,17,60,36,21,85,19,68,93,96,57,74,41,73,32,88,85,93,10,96,56,87,80,29,19,91,90,13,64,24,16,48,32,97,67,36,62,75,17,90,77,69,59,58,20,25,91,37,74,49,38,41,13,0,72,47,74,28,22,91,69,22,83,17,31,17,48,62,100,11,73,98,31,89,50,100,69,80,84,37,69,14,71,47,46
99,90,58,23,82,83,61,85,87,68,47,39,10,66,25,68,33,18,33,76,37,32,92,76,90,15,64,70,100,91,47,91,59,54,69,92,99,27,63,20,62,26,68,47,11,54,62,84,40,95,10,94,25,81,41,95,14,83,33,93,72,0,11,33,29,81,37,12,31,44,82,17,57,21,40,94,47,10,73,69,97,88,49,64,90,38,63,11,10,53,51,99
22,39,12,23,62,86,99,43,77,84,62,53,28,29,50,96,27,68,93,95,73,75,71,28,37,36,89,56,91,42,74,42,57,31,61,70,50,55,50,14,90,85,100,60,15,37,91,58,59,91,59,59,94,26,69,66,69,50,63,37,47,11,0,20,46,99,96,61,98,26,59,15,79,14,47,49,65,81,99,27,36,18,79,66,27,64,28,99,19,83,34,22
80,61,51,90,87,81,21,21,46,66,79,13,13,83,57,48,49,65,80,23,24,11,36,40,82,57,38,44,74,87,100,52,56,27,99,91,57,39,16,75,11,51,92,84,27,63,34,44,89,44,90,88,80,50,47,27,73,66,61,34,74,33,20,0,59,23,79,97,36,42,57,85,88,86,73,17,16,35,85,32,70,49,94,29,82,98,91,15,52,15,43,80
24,42,48,36,52,17,58,32,56,25,10,76,87,56,100,29,44,65,24,63,36,76,30,27,80,28,42,14,11,27,56,66,73,87,42,56,80,37,53,40,95,15,20,48,91,86,63,35,40,47,12,80,52,50,72,99,77,99,71,74,28,29,46,59,0,42,29,72,24,47,37,31,89,17,72,73,96,100,95,13,31,79,21,13,92,91,48,50,46,100,55,24
88,90,65,89,17,46,59,46,39,70,19,55,77,92,31,30,40,41,49,90,74,31,98,89,94,91,78,65,85,29,65,46,36,100,12,68,48,93,54,46,81,85,71,52,85,16,47,64,75,18,87,22,98,24,28,21,36,35,29,17,22,81,99,23,42,0,54,11,29,50,44,28,78,85,90,32,94,15,75,55,93,26,89,12,15,41,93,31,30,86,65,88
70,44,33,19,75,58,61,55,52,27,36,59,32,56,97,32,83,75,12,18,86,30,71,45,35,56,51,37,28,63,77,94,84,24,81,63,19,88,18,17,32,89,28,41,74,86,75,81,78,60,62,93,74,10,54,62,56,15,61,45,91,37,96,79,29,54,0,27,58,52,47,61,17,37,70,42,68,88,18,89,88,15,57,22,50,95,85,16,87,90,47,70
84,12,68,45,39,44,51,91,36,39,18,48,95,94,41,90,92,79,39,81,96,60,49,63,11,80,62,81,38,42,69,77,48,15,57,61,74,86,92,26,67,53,65,48,80,21,12,72,68,98,11,64,62,31,69,68,83,73,10,40,69,12,61,97,72,11,27,0,64,25,19,100,53,75,34,11,64,65,98,35,88,69,69,78,48,19,91,23,99,100,41,84
63,52,69,34,39,47,52,15,24,80,38,19,24,87,21,10,37,88,58,74,67,13,12,41,75,28,44,83,12,37,81,88,57,19,31,57,57,90,84,93,59,28,77,65,16,35,69,68,28,37,59,13,94,95,31,96,78,20,72,89,22,31,98,36,24,29,58,64,0,52,45,32,29,82,77,36,73,42,85,76,28,77,34,31,97,65,54,55,53,57,12,63
64,70,99,89,52,18,98,22,15,61,76,43,90,52,68,84,20,69,44,88,38,69,18,100,52,15,76,79,57,26,41,65,43,54,72,100,86,26,56,20,69,29,99,45,44,47,76,52,59,83,13,15,52,72,78,62,97,28,50,47,83,44,26,42,47,50,52,25,52,0,33,96,23,83,23,94,28,71,14,86,78,58,33,46,90,49,27,34,97,64,78,64
85,73,76,86,17,30,98,79,96,33,15,39,25,49,38,34,31,69,74,44,53,41,64,55,18,19,48,98,87,90,75,48,100,21,33,35,23,36,87,60,16,95,80,79,48,28,35,84,87,24,11,99,31,20,32,44,55,25,76,34,17,82,59,57,37,44,47,19,45,33,0,67,43,23,94,54,93,62,90,59,33,91,33,59,38,72,46,51,85,30,58,85
33,69,89,52,85,89,95,97,25,51,41,67,13,55,73,87,77,63,62,12,32,40,67,24,38,62,33,32,70,62,89,53,38,46,57,27,78,10,65,51,31,56,70,41,57,68,43,34,93,59,76,37,45,70,55,98,52,62,95,55,31,17,15,85,31,28,61,100,32,96,67,0,81,47,85,23,39,57,32,39,17,90,20,95,87,70,84,30,18,61,29,33
65,10,55,61,52,92,36,68,19,71,18,31,72,27,55,55,66,78,63,74,22,35,65,74,61,99,25,46,95,35,59,92,34,84,41,64,58,53,29,65,62,93,99,24,24,24,63,90,71,40,73,16,36,64,66,51,50,97,52,42,17,57,79,88,89,78,17,53,29,23,43,81,0,11,33,65,80,74,100,34,65,10,68,50,36,70,98,36,91,24,91,65
39,97,16,51,56,93,21,94,13,19,91,59,27,40,90,58,23,59,61,12,83,38,54,19,44,55,99,23,29,63,39,85,11,64,35,13,68,63,74,69,41,35,45,78,42,28,12,15,47,82,38,51,51,42,70,39,49,45,40,34,48,21,14,86,17,85,37,75,82,83,23,47,11,0,72,14,61,75,19,22,20,67,58,49,11,85,72,10,41,27,64,39
37,86,66,51,32,93,12,86,12,96,33,49,15,89,75,21,40,29,52,78,54,86,50,13,80,56,21,86,79,10,44,60,56,96,58,45,89,67,57,23,57,99,23,19,61,86,61,23,60,35,76,44,56,97,39,12,50,77,57,36,62,40,47,73,72,90,70,34,77,23,94,85,33,72,0,55,59,80,29,85,30,30,68,91,48,91,70,80,65,82,36,37
