64
69,83,12,19,37,63,60,65,52,87,98,96,49,29,45,10,71,99,30,78,74,12,65,90,64,28,31,78,94,47,28,67,45,18,27,30,76,29,28,76,95,14,49,33,0,20,31,66,87,34,79,51,28,12,60,96,84,30,68,18,88,61,43,58,100,69
49,76,56,91,75,61,54,28,92,54,18,26,87,22,36,44,67,55,56,36,92,27,90,67,39,100,77,77,62,16,25,51,24,93,100,47,84,21,78,61,31,85,72,72,20,0,76,78,83,30,61,30,22,57,56,94,36,28,46,11,20,12,50,36,72,49
100,96,100,13,24,38,11,44,56,15,82,48,93,64,41,80,92,23,65,79,75,43,98,20,70,48,74,54,81,56,73,52,28,26,94,18,45,48,68,75,24,71,91,87,31,76,0,84,29,77,20,28,50,74,48,98,100,23,72,97,68,61,35,93,27,100
98,92,29,53,71,62,80,51,67,35,87,77,41,19,29,83,87,36,45,83,35,16,91,67,77,31,84,15,81,65,90,57,80,30,81,66,98,67,15,10,21,73,93,95,66,78,84,0,39,59,86,94,98,69,23,33,12,33,36,38,67,30,28,29,89,98
99,10,40,14,34,100,60,19,86,33,59,81,64,98,58,78,77,33,56,19,20,66,99,37,53,17,34,27,41,70,92,75,38,62,75,28,37,32,77,28,89,17,10,97,87,83,29,39,0,62,99,12,59,63,41,57,20,65,76,67,20,64,60,71,28,99
68,80,52,36,17,49,17,61,84,59,18,11,71,78,26,64,67,100,43,100,37,89,11,24,36,97,58,23,48,29,80,16,39,24,56,17,49,76,100,86,70,73,15,56,34,30,77,59,62,0,76,96,48,86,41,88,25,57,88,54,73,57,75,56,46,68
28,48,87,90,12,38,24,85,84,49,34,26,76,16,97,50,53,100,25,22,57,57,37,69,76,49,20,98,76,31,45,93,64,54,34,49,44,33,50,100,72,41,98,59,79,61,20,86,99,76,0,45,30,96,78,41,68,59,98,13,54,57,99,32,27,28
64,27,43,13,48,59,35,18,98,100,44,100,54,52,36,61,30,47,35,18,100,83,22,84,62,78,53,84,51,86,34,49,74,24,11,60,23,69,23,89,97,62,68,78,51,30,28,94,12,96,45,0,69,49,79,46,95,34,36,38,28,45,71,82,39,64
35,11,27,24,62,87,100,43,82,56,97,22,65,77,57,94,48,76,71,23,31,41,49,56,41,25,26,42,68,42,84,70,73,48,19,10,74,99,37,90,27,72,70,45,28,22,50,98,59,48,30,69,0,46,24,73,38,80,44,66,54,35,64,94,89,35
28,51,89,61,42,31,62,89,40,100,92,32,38,10,67,18,48,98,86,93,73,69,77,18,70,75,70,72,26,63,13,66,32,92,42,80,90,51,89,23,85,31,93,79,12,57,74,69,63,86,96,49,46,0,54,65,74,22,39,58,94,70,87,36,15,28
91,70,37,57,92,44,36,88,99,62,43,22,81,78,42,37,22,70,87,15,79,30,31,12,34,36,24,59,81,57,32,51,44,18,81,35,73,98,17,34,12,67,37,76,60,56,48,23,41,41,78,79,24,54,0,82,52,83,19,42,14,28,50,68,49,91
83,96,57,84,16,30,18,79,43,21,32,33,47,17,85,46,89,42,99,98,99,63,80,60,36,53,59,85,34,13,11,52,29,38,25,87,37,15,86,77,37,38,90,72,96,94,98,33,57,88,41,46,73,65,82,0,49,20,77,10,17,69,81,28,85,83
98,72,89,35,82,55,70,10,26,40,47,52,72,55,74,24,48,12,25,35,74,25,79,40,70,75,91,82,74,48,46,22,92,76,75,84,51,22,90,24,69,65,21,86,84,36,100,12,20,25,68,95,38,74,52,49,0,87,75,26,28,64,38,97,16,98
47,30,12,50,47,92,31,75,50,50,46,53,15,12,90,27,96,43,74,23,99,15,45,23,18,28,11,75,83,72,65,81,54,91,11,49,17,87,22,17,53,53,85,73,30,28,23,33,65,57,59,34,80,22,83,20,87,0,10,70,74,55,24,31,43,47
66,98,15,83,94,46,29,70,20,70,16,40,19,66,28,87,67,88,26,13,76,53,90,58,69,71,96,89,11,97,79,26,66,58,74,32,78,92,68,66,43,87,92,58,68,46,72,36,76,88,98,36,44,39,19,77,75,10,0,32,91,82,72,31,97,66
41,26,61,66,66,16,52,56,100,88,62,59,78,87,65,82,60,79,42,65,49,32,55,56,43,16,91,91,97,83,27,84,16,86,69,76,21,74,81,31,64,79,82,83,18,11,97,38,67,54,13,38,66,58,42,10,26,70,32,0,87,91,38,27,14,41
100,31,79,57,73,34,36,81,99,96,20,16,23,37,60,80,58,55,20,22,79,78,34,48,26,60,42,95,52,26,22,57,68,34,77,23,23,97,32,11,50,51,39,12,88,20,68,67,20,73,54,28,54,94,14,17,28,74,91,87,0,18,49,32,13,100
39,91,50,20,29,69,54,27,86,18,83,31,74,14,14,74,36,37,33,16,66,44,85,71,32,80,30,23,41,74,16,83,87,13,70,73,93,23,55,36,71,70,14,37,61,12,61,30,64,57,57,45,35,70,28,69,64,55,82,91,18,0,25,100,21,39
97,14,77,93,16,35,76,74,32,10,36,68,68,17,10,88,56,100,36,35,23,57,82,17,10,31,66,30,94,36,24,84,41,10,32,87,84,50,24,65,33,81,21,72,43,50,35,28,60,75,99,71,64,87,50,81,38,24,72,38,49,25,0,85,70,97
16,17,32,73,26,40,79,54,44,63,45,32,33,57,86,13,41,19,53,80,59,31,93,62,90,51,31,54,92,47,74,78,26,30,16,77,38,63,43,37,31,15,67,24,58,36,93,29,71,56,32,82,94,36,68,28,97,31,31,27,32,100,85,0,27,16
52,91,97,98,64,97,59,21,66,33,85,81,83,23,14,66,52,64,68,49,26,57,34,40,37,39,88,18,12,43,15,72,35,71,90,57,18,93,58,30,93,31,90,34,100,72,27,89,28,46,27,39,89,15,49,85,16,43,97,14,13,21,70,27,0,52
0,52,59,40,79,46,58,42,18,78,65,86,97,67,87,38,62,28,67,26,46,80,10,34,48,77,32,40,96,22,85,72,69,96,65,26,34,78,32,26,90,57,97,59,69,49,100,98,99,68,28,64,35,28,91,83,98,47,66,41,100,39,97,16,52,0
