52
85,21,13,36,42,34,39,59,78,49,100,81,50,78,84,29,38,76,83,0,89,89,26,51,53,20,97,27,60,50,70,59,31,100,50,27,96,53,92,34,10,91,19,79,47,16,83,13,47,99,33,69,33,85
11,12,42,48,25,93,34,89,72,43,96,66,66,81,49,56,39,82,12,89,0,45,99,98,19,71,49,90,16,19,25,49,15,52,79,34,25,31,40,60,36,51,82,15,23,20,87,38,67,81,74,51,33,11
32,21,39,75,27,53,84,27,90,73,66,74,77,72,30,17,74,98,62,89,45,0,75,81,27,41,77,69,37,51,100,83,55,30,75,29,93,60,98,36,42,94,97,28,11,100,28,98,33,59,54,17,31,32
73,74,35,78,41,59,12,58,92,96,52,81,21,10,59,67,99,86,28,26,99,75,0,22,97,36,78,25,41,84,63,56,17,16,30,59,63,99,99,67,66,73,38,59,46,79,92,34,26,34,89,31,71,73
35,95,50,89,45,10,91,54,56,37,49,33,23,96,46,68,51,90,31,51,98,81,22,0,20,61,56,34,72,91,28,66,94,16,25,91,54,74,48,59,23,98,65,15,96,30,48,37,81,72,72,39,55,35
86,66,100,92,65,91,39,30,43,62,96,78,13,76,89,23,69,67,80,53,19,27,97,20,0,49,87,13,17,67,93,33,80,12,89,79,38,65,18,70,31,27,26,67,76,90,30,30,94,91,56,26,80,86
14,34,48,72,47,68,54,21,38,96,24,89,20,65,66,25,77,70,47,20,71,41,36,61,49,0,33,76,41,51,25,78,86,62,64,80,91,39,27,48,86,98,52,14,89,48,65,99,43,31,94,79,63,14
80,15,57,56,21,80,52,22,10,54,71,100,62,51,28,30,11,12,63,97,49,77,78,56,87,33,0,28,76,28,83,98,50,53,18,41,12,73,75,77,56,71,50,49,12,94,38,77,58,75,27,94,79,80
80,77,86,97,90,42,50,74,62,24,80,67,49,83,23,46,41,56,33,27,90,69,25,34,13,76,28,0,14,45,98,81,26,13,14,75,65,68,52,90,38,48,59,48,59,57,15,77,93,81,37,33,42,80
11,20,38,42,52,55,32,19,41,28,42,96,57,92,97,62,71,75,75,60,16,37,41,72,17,41,76,14,0,70,74,39,10,80,69,51,98,88,36,53,15,83,68,18,54,51,88,58,86,45,48,72,24,11
22,42,24,85,100,67,83,33,57,36,43,45,57,31,21,93,25,88,90,50,19,51,84,91,67,51,28,45,70,0,66,93,67,54,33,62,94,42,62,31,45,59,98,34,100,84,59,92,73,28,10,24,86,22
16,41,69,37,22,72,56,81,62,11,84,30,51,54,84,99,16,48,79,70,25,100,63,28,93,25,83,98,74,66,0,65,88,98,91,67,91,79,35,87,35,100,44,71,91,76,52,99,20,84,90,98,33,16
33,69,64,13,52,18,66,61,53,58,48,45,74,63,33,30,73,27,84,59,49,83,56,66,33,78,98,81,39,93,65,0,63,73,22,74,81,91,38,97,31,82,20,47,44,38,98,73,19,82,51,82,99,33
77,82,57,50,19,38,42,61,17,21,61,17,36,21,87,39,97,44,82,31,15,55,17,94,80,86,50,26,10,67,88,63,0,19,12,36,54,80,52,65,10,71,74,71,59,65,17,35,84,84,94,57,60,77
67,32,38,80,30,60,26,73,14,51,20,49,72,71,91,49,45,52,57,100,52,30,16,16,12,62,53,13,80,54,98,73,19,0,22,86,29,39,37,27,100,15,92,47,35,30,87,33,65,67,81,72,40,67
13,60,39,23,68,20,82,100,65,82,82,36,11,78,71,72,64,27,76,50,79,75,30,25,89,64,18,14,69,33,91,22,12,22,0,30,16,18,33,28,16,62,18,62,94,18,25,34,58,67,49,30,41,13
74,28,32,59,58,54,39,40,45,65,79,66,79,17,57,61,69,69,35,27,34,29,59,91,79,80,41,75,51,62,67,74,36,86,30,0,22,36,76,43,39,87,64,93,98,72,28,41,72,51,91,39,31,74
40,67,25,74,24,84,90,16,56,61,15,93,19,40,20,19,44,82,39,96,25,93,63,54,38,91,12,65,98,94,91,81,54,29,16,22,0,31,52,42,18,22,77,57,51,53,68,13,66,24,100,99,61,40
89,73,49,21,34,64,33,67,76,10,57,53,35,86,55,49,72,88,33,53,31,60,99,74,65,39,73,68,88,42,79,91,80,39,18,36,31,0,88,18,12,21,93,43,35,97,59,63,54,23,48,55,67,89
49,29,90,33,77,91,73,98,93,20,38,91,10,60,17,85,21,78,64,92,40,98,99,48,18,27,75,52,36,62,35,38,52,37,33,76,52,88,0,35,94,53,76,18,45,47,22,63,13,73,66,34,54,49
28,26,73,93,90,10,37,57,86,53,19,37,46,26,28,97,63,16,16,34,60,36,67,59,70,48,77,90,53,31,87,97,65,27,28,43,42,18,35,0,39,73,48,13,33,97,66,94,87,66,75,23,39,28
83,94,24,67,49,51,37,57,67,34,19,13,80,10,39,40,37,25,23,10,36,42,66,23,31,86,56,38,15,45,35,31,10,100,16,39,18,12,94,39,0,44,38,86,47,99,86,69,72,95,46,39,84,83
55,35,93,87,57,19,21,29,69,18,70,34,94,83,89,97,98,20,75,91,51,94,73,98,27,98,71,48,83,59,100,82,71,15,62,87,22,21,53,73,44,0,34,89,34,98,76,52,63,21,69,23,23,55
22,78,67,56,97,73,40,38,31,19,41,10,35,28,56,96,68,47,11,19,82,97,38,65,26,52,50,59,68,98,44,20,74,92,18,64,77,93,76,48,38,34,0,80,43,76,73,20,92,86,99,15,35,22
88,68,71,22,90,83,41,41,10,36,81,17,73,84,93,63,24,49,64,79,15,28,59,15,67,14,49,48,18,34,71,47,71,47,62,93,57,43,18,13,86,89,80,0,60,14,96,74,65,99,35,35,51,88
32,34,68,16,48,69,14,22,43,36,43,13,65,43,55,47,59,33,34,47,23,11,46,96,76,89,12,59,54,100,91,44,59,35,94,98,51,35,45,33,47,34,43,60,0,18,96,24,34,91,63,28,30,32
41,26,62,52,77,70,44,85,70,33,66,23,46,41,97,64,59,73,44,16,20,100,79,30,90,48,94,57,51,84,76,38,65,30,18,72,53,97,47,97,99,98,76,14,18,0,99,79,92,19,17,84,35,41
74,31,88,14,65,29,92,10,76,40,86,20,39,87,45,28,32,43,30,83,87,28,92,48,30,65,38,15,88,59,52,98,17,87,25,28,68,59,22,66,86,76,73,96,96,99,0,91,24,76,57,81,11,74
33,44,55,16,64,85,54,57,66,90,71,32,33,97,88,29,83,36,95,13,38,98,34,37,30,99,77,77,58,92,99,73,35,33,34,41,13,63,63,94,69,52,20,74,24,79,91,0,55,75,87,64,72,33
91,69,89,59,70,91,26,35,67,66,26,96,59,55,94,13,39,63,45,47,67,33,26,81,94,43,58,93,86,73,20,19,84,65,58,72,66,54,13,87,72,63,92,65,34,92,24,55,0,28,17,22,56,91
35,58,58,44,17,22,40,65,58,37,51,51,67,75,73,65,33,56,62,99,81,59,34,72,91,31,75,81,45,28,84,82,84,67,67,51,24,23,73,66,95,21,86,99,91,19,76,75,28,0,62,53,36,35
24,56,82,59,46,97,41,67,61,23,98,74,70,30,96,87,69,38,19,33,74,54,89,72,56,94,27,37,48,10,90,51,94,81,49,91,100,48,66,75,46,69,99,35,63,17,57,87,17,62,0,71,53,24
85,41,13,93,74,98,86,21,43,23,87,98,83,94,39,85,83,34,67,69,51,17,31,39,26,79,94,33,72,24,98,82,57,72,30,39,99,55,34,23,39,23,15,35,28,84,81,64,22,53,71,0,78,85
93,48,15,56,29,61,68,51,62,14,79,21,15,28,65,10,53,77,50,33,33,31,71,55,80,63,79,42,24,86,33,99,60,40,41,31,61,67,54,39,84,23,35,51,30,35,11,72,56,36,53,78,0,93
0,35,55,93,32,13,25,41,75,25,40,75,85,14,95,73,55,93,96,85,11,32,73,35,86,14,80,80,11,22,16,33,77,67,13,74,40,89,49,28,83,55,22,88,32,41,74,33,91,35,24,85,93,0
