66
45,37,62,85,46,20,64,31,34,0,79,70,27,53,58,52,50,66,88,75,89,48,61,12,60,46,77,66,74,37,96,37,87,39,83,94,51,83,49,42,88,84,82,26,25,23,13,61,63,26,12,25,95,67,97,100,41,21,76,47,30,17,61,46,58,44,49,45
75,64,38,53,12,16,78,16,38,79,0,74,88,49,79,75,29,82,55,70,23,24,42,46,49,70,96,12,32,31,78,40,40,52,97,70,30,13,25,18,42,15,77,38,36,57,30,61,12,79,51,25,87,57,65,40,53,45,84,15,72,38,15,22,78,17,91,75
14,29,51,16,85,27,46,93,26,70,74,0,31,99,26,19,87,58,69,13,95,86,63,26,46,72,18,50,82,10,89,77,90,95,84,47,22,95,95,88,59,23,82,47,89,74,74,84,35,46,96,79,65,22,32,64,55,10,80,88,94,55,57,43,36,52,27,14
22,77,24,59,98,33,93,11,61,27,88,31,0,11,69,71,20,46,24,14,56,58,78,60,43,36,87,35,99,26,30,45,55,51,17,12,20,51,97,16,66,49,84,72,24,73,54,31,15,34,37,78,96,49,100,80,74,75,80,30,24,97,32,83,21,81,87,22
53,99,26,55,99,11,81,66,62,53,49,99,11,0,86,84,47,91,25,24,13,54,86,48,42,78,19,21,99,65,16,85,71,31,68,43,17,52,62,21,83,47,73,60,66,53,95,76,99,58,90,45,40,56,36,58,48,87,23,42,80,45,98,98,60,61,23,53
39,19,61,92,63,55,64,71,15,58,79,26,69,86,0,29,47,17,58,14,69,50,55,74,39,85,52,91,30,50,12,82,19,65,49,21,71,71,51,55,28,16,56,11,19,17,64,33,13,49,94,66,77,12,83,17,20,21,93,73,88,92,34,96,60,64,72,39
100,93,71,25,31,84,23,32,71,52,75,19,71,84,29,0,86,49,45,44,44,60,51,29,78,99,100,38,28,43,18,32,45,78,62,15,13,19,59,20,21,38,48,68,87,77,61,36,94,12,73,88,44,80,70,27,97,23,90,52,68,52,49,97,98,53,82,100
39,93,15,18,42,88,40,80,15,50,29,87,20,47,47,86,0,52,26,58,44,65,80,68,42,44,100,66,12,99,98,76,80,21,55,88,68,62,39,95,21,25,85,48,40,26,25,21,99,18,11,50,60,98,86,33,95,82,96,15,55,46,94,90,87,87,70,39
97,21,94,98,58,99,28,70,10,66,82,58,46,91,17,49,52,0,96,52,25,83,53,64,15,29,29,89,52,98,98,55,57,55,78,43,59,48,65,97,93,32,45,33,95,25,64,90,52,52,30,53,31,84,96,44,58,11,55,31,32,87,35,34,89,90,85,97
63,25,59,70,77,61,76,83,41,88,55,69,24,25,58,45,26,96,0,72,71,93,31,15,24,36,97,48,92,29,87,23,95,69,29,14,27,62,95,57,21,14,60,37,96,12,29,64,59,62,55,28,96,31,60,60,41,55,21,20,41,34,67,82,42,46,22,63
70,52,62,71,98,16,99,89,23,75,70,13,14,24,14,44,58,52,72,0,60,99,12,10,94,98,89,53,47,26,80,65,75,28,15,24,53,87,54,46,56,16,54,26,10,22,64,82,28,97,98,95,47,77,90,99,34,14,19,38,19,11,38,72,37,26,28,70
41,24,55,45,75,36,47,55,10,89,23,95,56,13,69,44,44,25,71,60,0,51,56,53,16,34,43,55,95,74,62,23,70,31,78,61,57,31,25,50,21,44,71,47,80,65,88,40,18,31,15,38,76,17,11,22,30,89,96,75,49,25,82,25,49,52,44,41
69,52,74,43,77,83,91,55,91,48,24,86,58,54,50,60,65,83,93,99,51,0,38,20,18,71,18,56,61,50,52,70,41,70,87,87,88,13,43,89,94,98,67,51,95,97,82,24,46,39,68,33,36,62,38,63,98,19,30,16,32,42,12,47,69,28,91,69
22,60,13,62,28,40,49,76,96,61,42,63,78,86,55,51,80,53,31,12,56,38,0,17,70,70,75,70,48,24,36,21,10,55,56,55,15,22,52,43,19,57,23,59,10,32,80,76,84,19,16,69,98,64,30,37,15,71,84,78,50,46,61,90,65,68,80,22
88,19,62,24,47,27,26,24,90,12,46,26,60,48,74,29,68,64,15,10,53,20,17,0,66,27,78,58,90,59,40,24,98,50,52,100,73,87,54,33,13,99,20,90,74,10,40,48,48,91,98,20,40,81,97,71,35,89,18,26,57,65,81,32,31,68,22,88
17,41,40,100,52,16,95,17,21,60,49,46,43,42,39,78,42,15,24,94,16,18,70,66,0,16,19,92,58,80,99,93,59,22,10,32,13,99,50,83,71,37,10,42,66,86,25,97,24,10,99,92,67,87,53,99,92,75,42,73,61,90,64,13,11,12,24,17
20,35,78,20,85,35,93,44,90,46,70,72,36,78,85,99,44,29,36,98,34,71,70,27,16,0,94,97,98,80,41,81,95,49,53,82,76,58,10,50,28,43,89,44,28,77,77,66,84,97,21,84,25,36,44,38,15,26,63,39,38,31,86,85,77,45,26,20
22,24,18,13,99,80,86,88,49,77,96,18,87,19,52,100,100,29,97,89,43,18,75,78,19,94,0,13,54,96,52,61,18,84,12,78,74,56,21,96,100,33,45,99,72,97,90,18,52,75,38,57,85,82,28,74,27,79,66,42,29,47,70,87,81,25,19,22
20,33,33,58,86,73,40,56,82,66,12,50,35,21,91,38,66,89,48,53,55,56,70,58,92,97,13,0,30,27,81,78,76,76,57,74,96,94,83,13,86,49,90,71,75,58,63,71,74,52,55,14,27,30,79,69,64,28,27,73,45,94,30,25,64,10,37,20
86,45,68,23,32,74,39,41,98,74,32,82,99,99,30,28,12,52,92,47,95,61,48,90,58,98,54,30,0,90,15,56,15,96,21,41,49,73,65,96,52,71,31,43,52,93,21,28,20,30,63,43,28,58,40,20,23,10,86,37,40,18,32,96,67,16,20,86
91,21,58,65,44,74,63,68,14,37,31,10,26,65,50,43,99,98,29,26,74,50,24,59,80,80,96,27,90,0,94,32,40,37,42,57,83,44,42,19,39,53,98,95,55,63,20,93,88,51,40,28,91,10,74,68,47,42,18,92,62,90,100,11,16,59,26,91
25,40,98,49,93,26,71,52,31,96,78,89,30,16,12,18,98,98,87,80,62,52,36,40,99,41,52,81,15,94,0,90,26,53,85,79,89,41,73,41,56,13,52,11,86,75,16,58,71,15,98,28,92,84,35,92,68,82,33,52,31,11,15,82,95,29,23,25
20,91,68,36,12,17,33,95,32,37,40,77,45,85,82,32,76,55,23,65,23,70,21,24,93,81,61,78,56,32,90,0,59,74,16,50,87,16,30,28,73,11,14,38,59,78,19,55,56,52,18,37,59,65,55,84,27,56,84,22,44,48,50,65,83,27,49,20
41,79,96,56,31,68,64,22,74,87,40,90,55,71,19,45,80,57,95,75,70,41,10,98,59,95,18,76,15,40,26,59,0,40,45,21,19,23,24,27,25,53,30,45,84,91,97,63,40,37,27,72,53,81,13,64,38,24,74,51,15,79,50,32,46,49,57,41
61,33,88,29,70,60,59,43,10,39,52,95,51,31,65,78,21,55,69,28,31,70,55,50,22,49,84,76,96,37,53,74,40,0,92,25,34,49,24,37,27,37,97,25,58,92,10,95,93,46,100,64,43,27,54,61,63,38,10,95,93,92,90,56,36,81,16,61
45,19,77,48,61,16,16,60,42,83,97,84,17,68,49,62,55,78,29,15,78,87,56,52,10,53,12,57,21,42,85,16,45,92,0,84,83,98,61,75,24,32,21,100,33,59,59,63,89,13,86,62,33,18,40,45,44,29,64,34,38,85,26,100,49,94,63,45
88,53,51,34,67,38,82,25,94,94,70,47,12,43,21,15,88,43,14,24,61,87,55,100,32,82,78,74,41,57,79,50,21,25,84,0,88,15,81,68,10,89,81,100,43,25,86,60,37,44,69,90,54,37,86,46,26,71,30,77,64,63,28,11,77,35,90,88
40,15,63,75,53,96,47,57,13,51,30,22,20,17,71,13,68,59,27,53,57,88,15,73,13,76,74,96,49,83,89,87,19,34,83,88,0,44,47,94,100,59,14,82,73,58,55,10,22,43,95,64,38,28,54,14,60,68,97,48,79,85,94,42,57,76,25,40
13,50,40,12,30,48,58,14,28,83,13,95,51,52,71,19,62,48,62,87,31,13,22,87,99,58,56,94,73,44,41,16,23,49,98,15,44,0,41,46,72,82,80,89,83,69,89,23,48,43,58,35,63,23,39,12,86,39,84,13,85,30,74,38,53,77,15,13
56,33,100,21,42,14,71,55,20,49,25,95,97,62,51,59,39,65,95,54,25,43,52,54,50,10,21,83,65,42,73,30,24,24,61,81,47,41,0,31,22,73,49,20,40,44,48,35,55,17,100,12,91,48,70,59,58,43,16,97,55,50,94,99,49,56,85,56
51,19,44,70,78,54,96,91,41,42,18,88,16,21,55,20,95,97,57,46,50,89,43,33,83,50,96,13,96,19,41,28,27,37,75,68,94,46,31,0,34,50,61,91,79,69,12,83,100,91,87,70,17,86,54,25,16,47,89,93,28,52,75,28,38,57,57,51
90,45,72,49,78,98,77,84,28,88,42,59,66,83,28,21,21,93,21,56,21,94,19,13,71,28,100,86,52,39,56,73,25,27,24,10,100,72,22,34,0,90,23,96,58,35,35,83,19,98,43,87,52,30,67,46,84,22,13,19,80,56,29,44,32,91,38,90
68,47,51,39,18,75,62,53,60,84,15,23,49,47,16,38,25,32,14,16,44,98,57,99,37,43,33,49,71,53,13,11,53,37,32,89,59,82,73,50,90,0,33,56,31,96,52,97,54,78,39,32,14,46,35,62,68,95,76,47,72,76,73,36,40,68,48,68
11,65,53,37,66,37,63,86,26,82,77,82,84,73,56,48,85,45,60,54,71,67,23,20,10,89,45,90,31,98,52,14,30,97,21,81,14,80,49,61,23,33,0,29,29,95,28,13,19,67,52,33,92,22,10,100,61,78,61,48,30,35,68,49,26,34,20,11
60,81,87,48,44,58,13,49,21,26,38,47,72,60,11,68,48,33,37,26,47,51,59,90,42,44,99,71,43,95,11,38,45,25,100,100,82,89,20,91,96,56,29,0,73,50,57,74,50,39,67,41,53,79,66,29,40,23,52,15,62,87,72,31,61,100,33,60
53,28,86,54,32,64,13,80,93,25,36,89,24,66,19,87,40,95,96,10,80,95,10,74,66,28,72,75,52,55,86,59,84,58,33,43,73,83,40,79,58,31,29,73,0,79,18,52,31,98,28,34,84,85,99,82,91,71,69,86,93,62,30,36,87,45,79,53
69,30,22,69,90,10,28,81,95,23,57,74,73,53,17,77,26,25,12,22,65,97,32,10,86,77,97,58,93,63,75,78,91,92,59,25,58,69,44,69,35,96,95,50,79,0,26,97,74,62,74,68,12,99,51,53,21,80,27,18,27,37,75,80,51,77,27,69
26,20,76,91,68,36,19,58,14,13,30,74,54,95,64,61,25,64,29,64,88,82,80,40,25,77,90,63,21,20,16,19,97,10,59,86,55,89,48,12,35,52,28,57,18,26,0,42,67,25,30,63,26,52,86,60,52,70,18,54,76,97,18,71,57,53,46,26
39,32,10,86,92,82,99,87,26,61,61,84,31,76,33,36,21,90,64,82,40,24,76,48,97,66,18,71,28,93,58,55,63,95,63,60,10,23,35,83,83,97,13,74,52,97,42,0,24,76,36,22,10,92,46,98,91,47,57,41,94,26,55,90,24,78,64,39
84,90,79,82,34,37,74,15,73,63,12,35,15,99,13,94,99,52,59,28,18,46,84,48,24,84,52,74,20,88,71,56,40,93,89,37,22,48,55,100,19,54,19,50,31,74,67,24,0,21,60,12,82,15,90,53,80,38,23,25,61,100,73,16,40,73,43,84
79,10,42,45,17,73,46,41,41,26,79,46,34,58,49,12,18,52,62,97,31,39,19,91,10,97,75,52,30,51,15,52,37,46,13,44,43,43,17,91,98,78,67,39,98,62,25,76,21,0,95,88,74,13,33,98,28,18,54,84,39,59,11,49,82,95,43,79
99,52,41,67,92,30,59,64,90,12,51,96,37,90,94,73,11,30,55,98,15,68,16,98,99,21,38,55,63,40,98,18,27,100,86,69,95,58,100,87,43,39,52,67,28,74,30,36,60,95,0,72,76,43,64,76,48,30,42,89,47,48,89,91,23,43,88,99
80,63,87,79,83,100,48,93,96,25,25,79,78,45,66,88,50,53,28,95,38,33,69,20,92,84,57,14,43,28,28,37,72,64,62,90,64,35,12,70,87,32,33,41,34,68,63,22,12,88,72,0,99,69,44,20,42,40,99,50,58,64,12,21,59,45,87,80
98,11,72,71,37,73,67,12,15,95,87,65,96,40,77,44,60,31,96,47,76,36,98,40,67,25,85,27,28,91,92,59,53,43,33,54,38,63,91,17,52,14,92,53,84,12,26,10,82,74,76,99,0,16,32,51,100,72,71,27,70,10,31,93,80,87,92,98
10,40,97,71,59,93,17,81,32,67,57,22,49,56,12,80,98,84,31,77,17,62,64,81,87,36,82,30,58,10,84,65,81,27,18,37,28,23,48,86,30,46,22,79,85,99,52,92,15,13,43,69,16,0,85,85,48,25,16,31,28,38,90,84,30,74,37,10
20,54,38,91,21,94,48,77,67,97,65,32,100,36,83,70,86,96,60,90,11,38,30,97,53,44,28,79,40,74,35,55,13,54,40,86,54,39,70,54,67,35,10,66,99,51,86,46,90,33,64,44,32,85,0,68,67,15,92,95,40,30,98,95,41,34,15,20
100,50,100,30,94,42,69,31,73,100,40,64,80,58,17,27,33,44,60,99,22,63,37,71,99,38,74,69,20,68,92,84,64,61,45,46,14,12,59,25,46,62,100,29,82,53,60,98,53,98,76,20,51,85,68,0,63,100,25,77,35,11,57,43,22,59,17,100
55,100,30,20,28,99,94,72,54,41,53,55,74,48,20,97,95,58,41,34,30,98,15,35,92,15,27,64,23,47,68,27,38,63,44,26,60,86,58,16,84,68,61,40,91,21,52,91,80,28,48,42,100,48,67,63,0,63,26,95,67,17,86,82,73,85,86,55
86,66,86,79,59,22,14,67,30,21,45,10,75,87,21,23,82,11,55,14,89,19,71,89,75,26,79,28,10,42,82,56,24,38,29,71,68,39,43,47,22,95,78,23,71,80,70,47,38,18,30,40,72,25,15,100,63,0,42,93,85,60,38,91,94,90,23,86
49,11,14,73,41,67,39,69,87,76,84,80,80,23,93,90,96,55,21,19,96,30,84,18,42,63,66,27,86,18,33,84,74,10,64,30,97,84,16,89,13,76,61,52,69,27,18,57,23,54,42,99,71,16,92,25,26,42,0,32,50,26,33,48,87,66,29,49
20,97,57,71,13,24,16,23,99,47,15,88,30,42,73,52,15,31,20,38,75,16,78,26,73,39,42,73,37,92,52,22,51,95,34,77,48,13,97,93,19,47,48,15,86,18,54,41,25,84,89,50,27,31,95,77,95,93,32,0,35,51,10,76,80,58,85,20
23,48,94,14,73,92,33,34,96,30,72,94,24,80,88,68,55,32,41,19,49,32,50,57,61,38,29,45,40,62,31,44,15,93,38,64,79,85,55,28,80,72,30,62,93,27,76,94,61,39,47,58,70,28,40,35,67,85,50,35,0,37,54,62,84,31,23,23
100,25,31,33,18,80,86,100,75,17,38,55,97,45,92,52,46,87,34,11,25,42,46,65,90,31,47,94,18,90,11,48,79,92,85,63,85,30,50,52,56,76,35,87,62,37,97,26,100,59,48,64,10,38,30,11,17,60,26,51,37,0,14,67,74,20,53,100
64,33,13,60,25,42,57,60,47,61,15,57,32,98,34,49,94,35,67,38,82,12,61,81,64,86,70,30,32,100,15,50,50,90,26,28,94,74,94,75,29,73,68,72,30,75,18,55,73,11,89,12,31,90,98,57,86,38,33,10,54,14,0,40,45,19,71,64
64,34,73,55,17,65,86,48,90,46,22,43,83,98,96,97,90,34,82,72,25,47,90,32,13,85,87,25,96,11,82,65,32,56,100,11,42,38,99,28,44,36,49,31,36,80,71,90,16,49,91,21,93,84,95,43,82,91,48,76,62,67,40,0,26,64,47,64
88,88,20,37,62,94,97,90,37,58,78,36,21,60,60,98,87,89,42,37,49,69,65,31,11,77,81,64,67,16,95,83,46,36,49,77,57,53,49,38,32,40,26,61,87,51,57,24,40,82,23,59,80,30,41,22,73,94,87,80,84,74,45,26,0,63,48,88
23,48,22,10,61,68,52,93,76,44,17,52,81,61,64,53,87,90,46,26,52,28,68,68,12,45,25,10,16,59,29,27,49,81,94,35,76,77,56,57,91,68,34,100,45,77,53,78,73,95,43,45,87,74,34,59,85,90,66,58,31,20,19,64,63,0,22,23
12,58,27,60,88,92,12,93,47,49,91,27,87,23,72,82,70,85,22,28,44,91,80,22,24,26,19,37,20,26,23,49,57,16,63,90,25,15,85,57,38,48,20,33,79,27,46,64,43,43,88,87,92,37,15,17,86,23,29,85,23,53,71,47,48,22,0,12
0,10,56,99,53,48,30,37,79,45,75,14,22,53,39,100,39,97,63,70,41,69,22,88,17,20,22,20,86,91,25,20,41,61,45,88,40,13,56,51,90,68,11,60,53,69,26,39,84,79,99,80,98,10,20,100,55,86,49,20,23,100,64,64,88,23,12,0
