40
94,13,74,28,37,32,93,11,33,60,80,46,78,34,94,81,92,0,24,29,40,61,53,21,27,38,51,92,95,28,98,61,87,43,11,27,44,25,60,88,13,94
97,65,34,67,23,60,98,13,93,51,67,71,62,67,53,76,84,24,0,57,52,89,90,63,57,92,86,68,49,84,74,18,95,38,23,38,15,92,53,79,39,97
87,40,55,79,68,25,32,91,65,20,58,80,15,96,55,66,67,29,57,0,66,83,65,21,12,36,95,33,88,82,82,49,95,86,60,58,42,19,85,92,70,87
86,65,55,74,76,36,86,87,94,55,49,100,38,28,36,41,40,40,52,66,0,76,23,80,15,40,66,77,75,94,98,97,17,21,25,81,85,60,32,79,84,86
46,68,12,41,24,95,55,38,26,27,84,80,45,75,71,22,20,61,89,83,76,0,89,54,30,40,80,41,50,28,58,72,35,81,82,28,90,84,66,89,26,46
13,71,78,11,21,43,37,51,26,92,28,81,58,13,94,81,71,53,90,65,23,89,0,93,69,78,79,95,89,31,23,92,35,62,82,48,76,15,16,45,88,13
42,38,90,80,31,15,93,12,70,71,11,27,27,39,46,96,18,21,63,21,80,54,93,0,100,63,49,16,55,58,99,59,36,10,29,39,58,48,69,94,53,42
88,92,84,85,94,14,56,29,35,86,17,31,80,55,92,39,73,27,57,12,15,30,69,100,0,78,18,22,30,79,42,53,53,92,91,83,96,42,85,21,21,88
60,67,30,67,94,55,21,36,40,38,43,18,86,66,34,32,88,38,92,36,40,40,78,63,78,0,49,73,78,87,66,84,22,68,97,72,32,39,60,16,76,60
18,20,76,38,91,31,15,25,40,71,93,38,21,10,38,63,78,51,86,95,66,80,79,49,18,49,0,48,31,76,13,66,17,83,48,70,28,44,80,23,39,18
98,73,94,47,19,19,85,18,66,61,28,58,61,30,30,83,24,92,68,33,77,41,95,16,22,73,48,0,28,23,24,64,20,81,62,11,68,64,42,93,63,98
16,67,64,81,72,22,45,29,21,29,54,63,93,23,57,60,61,95,49,88,75,50,89,55,30,78,31,28,0,71,92,15,57,46,100,90,70,49,72,52,89,16
100,56,39,47,21,82,84,47,15,58,51,44,24,46,27,32,46,28,84,82,94,28,31,58,79,87,76,23,71,0,27,17,37,22,32,10,90,86,91,33,26,100
68,51,10,40,36,43,49,18,22,62,27,80,55,12,49,79,85,98,74,82,98,58,23,99,42,66,13,24,92,27,0,23,99,51,45,48,30,53,56,41,47,68
96,88,83,55,39,43,12,49,83,15,57,47,56,23,64,51,16,61,18,49,97,72,92,59,53,84,66,64,15,17,23,0,44,48,49,19,32,83,74,58,64,96
82,77,83,22,21,63,17,21,44,47,43,34,71,48,52,82,42,87,95,95,17,35,35,36,53,22,17,20,57,37,99,44,0,51,70,34,86,76,100,56,99,82
85,33,73,85,58,51,51,86,72,14,33,89,42,100,69,41,68,43,38,86,21,81,62,10,92,68,83,81,46,22,51,48,51,0,72,18,77,90,64,83,83,85
27,43,79,74,71,24,85,36,33,47,19,27,76,83,66,52,75,11,23,60,25,82,82,29,91,97,48,62,100,32,45,49,70,72,0,76,30,35,55,12,44,27
67,92,79,38,98,88,27,45,38,90,69,69,16,65,75,89,19,27,38,58,81,28,48,39,83,72,70,11,90,10,48,19,34,18,76,0,82,70,85,77,28,67
77,47,81,79,100,69,30,94,87,96,84,33,91,19,70,24,12,44,15,42,85,90,76,58,96,32,28,68,70,90,30,32,86,77,30,82,0,76,71,12,10,77
43,72,49,96,82,52,92,26,23,65,55,40,46,14,77,16,45,25,92,19,60,84,15,48,42,39,44,64,49,86,53,83,76,90,35,70,76,0,31,10,56,43
18,17,27,76,29,18,12,14,96,74,59,56,21,39,54,67,53,60,53,85,32,66,16,69,85,60,80,42,72,91,56,74,100,64,55,85,71,31,0,44,65,18
72,88,17,16,95,29,77,68,56,89,45,44,28,62,52,48,73,88,79,92,79,89,45,94,21,16,23,93,52,33,41,58,56,83,12,77,12,10,44,0,60,72
75,81,57,12,37,71,16,78,62,77,51,34,64,50,43,80,64,13,39,70,84,26,88,53,21,76,39,63,89,26,47,64,99,83,44,28,10,56,65,60,0,75
0,31,68,77,57,77,98,12,69,42,86,34,90,52,43,96,93,94,97,87,86,46,13,42,88,60,18,98,16,100,68,96,82,85,27,67,77,43,18,72,75,0
