85
67,44,44,82,94,12,14,42,30,32,0,46,10,43,95,49,15,70,47,43,15,27,73,73,12,14,25,91,85,67,78,69,75,88,94,89,68,89,17,48,39,54,12,91,67,99,95,50,89,50,93,94,48,66,90,62,54,31,84,67,84,17,53,68,92,24,32,53,40,61,13,62,100,73,40,77,38,33,48,28,38,46,73,72,77,88,67
57,80,65,10,28,87,25,42,42,49,46,0,95,84,17,41,24,75,21,55,59,83,90,62,79,44,36,11,98,82,50,36,56,80,57,58,21,100,39,44,99,79,37,79,51,88,84,25,33,58,41,19,91,53,43,64,71,98,10,87,27,85,82,84,79,46,42,78,60,53,64,35,32,37,78,87,86,11,66,86,54,11,63,46,94,14,57
76,34,11,71,49,74,63,43,23,30,10,95,0,82,83,29,32,62,23,76,35,40,53,95,48,12,37,60,11,57,26,32,57,36,37,21,63,53,63,64,52,75,73,23,68,95,69,36,64,56,92,90,98,16,11,23,19,20,30,85,64,75,69,92,67,50,97,45,67,97,97,82,48,58,15,27,90,69,51,41,24,64,98,49,25,92,76
16,78,86,91,99,13,31,38,64,45,43,84,82,0,39,99,64,81,70,62,58,19,30,23,62,61,50,22,45,75,35,34,89,91,17,31,98,47,22,90,48,93,31,19,25,16,88,27,99,13,91,42,88,98,99,90,62,51,74,67,79,41,45,58,64,50,10,39,42,49,89,33,76,24,84,73,22,83,10,29,48,86,88,79,100,78,16
38,11,14,65,76,45,98,96,32,74,95,17,83,39,0,45,97,96,94,78,72,36,56,90,32,85,46,91,37,59,83,80,81,22,89,31,13,88,33,69,94,24,18,63,41,83,56,61,14,72,59,54,28,62,17,37,45,39,20,54,67,48,18,99,100,68,41,74,20,53,59,68,98,44,61,19,56,45,45,56,29,88,10,11,67,29,38
55,95,67,37,70,29,65,14,99,29,49,41,29,99,45,0,95,55,61,23,19,60,28,80,90,16,73,59,31,64,70,50,25,69,16,49,79,76,83,59,82,51,77,54,98,80,98,99,53,43,41,67,93,70,44,52,31,18,69,64,87,11,44,46,93,48,59,31,92,23,20,22,15,34,100,14,13,54,33,19,84,69,36,85,61,26,55
55,48,100,44,66,41,54,52,19,65,15,24,32,64,97,95,0,14,44,58,69,87,49,75,58,30,13,48,46,93,36,45,95,31,63,77,21,91,81,80,62,37,25,67,97,96,88,67,86,68,65,77,77,37,27,95,88,89,52,17,10,53,68,28,46,68,36,46,34,100,19,88,51,15,38,33,65,59,50,40,89,11,25,24,60,37,55
53,24,15,30,32,65,65,27,31,54,70,75,62,81,96,55,14,0,76,50,95,63,66,32,68,58,18,64,72,80,12,81,85,12,65,41,27,54,53,45,27,66,84,45,68,21,14,86,77,52,26,80,96,39,67,44,98,29,42,73,99,36,13,45,75,66,66,61,44,87,97,66,82,33,15,15,80,37,59,38,77,99,50,95,65,35,53
47,73,19,25,38,27,55,13,40,51,47,21,23,70,94,61,44,76,0,19,77,20,58,65,22,30,65,43,61,78,77,27,18,73,55,85,14,74,54,54,58,84,93,92,78,37,51,73,33,94,65,80,51,90,10,19,21,91,19,97,99,32,26,27,81,72,35,25,10,61,65,33,68,92,96,37,28,57,39,28,52,37,64,10,97,21,47
20,35,83,33,89,15,80,68,45,48,43,55,76,62,78,23,58,50,19,0,85,30,21,74,76,95,75,70,67,48,64,82,49,62,62,27,71,90,19,46,73,21,83,81,10,73,12,38,42,90,39,11,20,84,76,35,46,24,72,19,45,83,68,15,40,84,14,48,84,48,46,27,36,51,74,30,89,31,53,94,79,11,55,98,12,56,20
37,53,40,18,50,95,80,86,11,96,15,59,35,58,72,19,69,95,77,85,0,69,88,29,66,20,63,51,50,21,14,50,40,68,57,75,25,35,65,16,83,57,44,27,91,26,43,63,25,49,63,21,37,44,15,35,52,16,31,17,68,75,24,14,43,83,77,29,82,60,33,25,67,15,47,25,61,98,28,77,64,48,81,62,93,50,37
69,89,66,24,80,64,16,91,63,81,27,83,40,19,36,60,87,63,20,30,69,0,73,87,41,79,89,50,46,58,21,30,61,89,47,96,69,45,80,81,76,51,93,100,81,25,88,33,19,69,73,68,85,13,100,62,70,30,42,41,89,43,15,11,89,49,13,44,89,31,71,68,23,78,75,57,19,38,54,84,70,93,99,48,90,42,69
47,34,40,87,36,94,75,81,94,21,73,90,53,30,56,28,49,66,58,21,88,73,0,21,40,80,60,98,29,86,73,62,16,85,91,73,14,49,40,18,15,71,67,100,43,46,37,31,12,35,78,13,98,66,13,42,93,45,45,41,40,31,44,18,31,14,13,82,82,11,28,43,23,75,21,74,96,90,59,50,43,49,75,91,45,100,47
39,53,97,39,73,56,63,66,32,11,73,62,95,23,90,80,75,32,65,74,29,87,21,0,56,25,74,23,26,35,39,28,43,100,63,65,43,41,30,22,54,72,21,86,88,72,47,60,97,65,98,76,89,32,20,34,56,70,93,89,55,73,36,33,41,66,64,14,97,25,38,48,82,23,37,88,81,43,43,78,78,13,21,67,78,18,39
34,79,30,28,64,93,14,11,72,47,12,79,48,62,32,90,58,68,22,76,66,41,40,56,0,74,45,75,71,74,44,78,51,63,13,20,71,77,76,51,16,66,35,71,86,91,34,63,41,37,42,28,51,84,74,77,45,85,60,39,68,19,24,49,23,41,58,44,31,35,52,61,84,37,17,40,41,15,75,21,18,40,89,23,11,14,34
24,69,25,65,68,63,73,57,32,55,14,44,12,61,85,16,30,58,30,95,20,79,80,25,74,0,56,40,57,88,85,72,99,68,86,30,49,78,86,55,54,44,72,28,78,35,43,55,88,51,52,74,35,47,68,32,66,80,26,77,46,96,70,87,13,23,84,46,35,92,73,79,100,38,15,50,75,31,87,36,72,14,43,98,16,21,24
55,75,92,91,66,48,89,52,77,71,25,36,37,50,46,73,13,18,65,75,63,89,60,74,45,56,0,43,21,89,22,35,63,84,40,13,14,25,19,38,72,96,65,83,45,63,39,98,69,78,87,66,76,29,59,62,29,58,35,57,85,53,50,93,35,55,75,59,96,52,32,85,24,32,60,72,37,95,64,18,29,84,65,21,33,59,55
68,70,67,15,42,47,15,16,67,22,91,11,60,22,91,59,48,64,43,70,51,50,98,23,75,40,43,0,60,67,18,88,97,29,30,13,10,68,29,16,42,83,27,27,57,86,61,59,11,13,100,67,45,79,57,85,27,85,85,46,26,95,26,67,49,62,100,22,50,32,51,92,54,89,82,67,62,25,14,82,26,16,47,65,35,94,68
29,20,35,45,87,71,75,85,74,41,85,98,11,45,37,31,46,72,61,67,50,46,29,26,71,57,21,60,0,80,22,20,61,96,71,14,11,49,84,21,23,38,42,45,16,55,24,36,48,88,90,29,51,14,96,57,55,30,63,98,98,40,13,61,41,29,100,99,22,100,38,62,59,53,74,96,88,55,33,30,97,17,60,53,74,55,29
93,88,22,46,50,35,61,60,39,40,67,82,57,75,59,64,93,80,78,48,21,58,86,35,74,88,89,67,80,0,21,92,32,20,56,92,49,13,100,25,80,35,86,84,64,33,38,68,89,90,81,14,100,46,98,48,22,75,27,73,28,75,98,61,99,38,69,10,76,52,42,76,73,44,69,74,42,87,20,76,71,22,19,24,18,26,93
12,60,99,48,39,88,75,59,48,89,78,50,26,35,83,70,36,12,77,64,14,21,73,39,44,85,22,18,22,21,0,24,58,63,27,45,43,99,64,15,83,61,37,18,72,88,38,85,13,93,80,63,94,53,17,58,21,52,79,27,81,68,67,55,72,35,25,44,55,40,86,30,34,24,34,72,88,86,87,46,68,87,53,94,97,61,12
40,21,29,11,91,78,34,42,49,44,69,36,32,34,80,50,45,81,27,82,50,30,62,28,78,72,35,88,20,92,24,0,89,83,59,31,83,63,72,53,61,26,46,91,10,26,39,88,65,70,71,88,19,34,50,22,69,25,10,92,66,13,79,64,68,36,63,22,68,41,40,20,83,31,24,42,76,18,52,36,71,48,31,43,75,69,40
39,84,50,37,23,70,63,87,21,59,75,56,57,89,81,25,95,85,18,49,40,61,16,43,51,99,63,97,61,32,58,89,0,62,48,43,52,77,25,13,86,87,72,42,47,45,22,24,51,16,39,97,95,54,29,73,31,33,71,83,29,88,55,77,97,54,50,15,42,89,20,62,39,46,92,32,26,26,82,64,34,96,60,88,76,38,39
32,58,94,20,56,33,31,12,51,80,88,80,36,91,22,69,31,12,73,62,68,89,85,100,63,68,84,29,96,20,63,83,62,0,46,40,63,52,14,12,82,19,64,98,56,38,95,33,94,26,24,94,30,33,86,24,28,40,45,98,16,70,22,75,33,97,59,37,42,19,44,81,86,49,46,13,37,25,76,13,63,52,26,93,30,92,32
34,23,100,50,55,97,21,77,82,76,94,57,37,17,89,16,63,65,55,62,57,47,91,63,13,86,40,30,71,56,27,59,48,46,0,80,91,78,74,71,66,77,10,88,15,32,69,87,95,54,71,81,72,48,28,95,98,18,25,52,90,83,43,59,31,86,38,76,11,86,35,69,96,50,65,57,62,35,69,49,70,83,36,85,17,88,34
19,55,73,57,29,47,70,46,92,58,89,58,21,31,31,49,77,41,85,27,75,96,73,65,20,30,13,13,14,92,45,31,43,40,80,0,38,38,88,16,13,13,93,56,25,15,67,72,66,54,88,17,25,38,66,94,75,72,56,70,12,11,64,90,73,54,48,64,62,11,13,94,84,16,77,93,78,75,50,73,44,36,40,46,49,42,19
29,97,31,20,90,36,56,95,84,30,68,21,63,98,13,79,21,27,14,71,25,69,14,43,71,49,14,10,11,49,43,83,52,63,91,38,0,21,88,20,74,38,78,13,97,61,19,87,50,38,53,94,75,14,23,97,12,77,59,17,92,32,82,23,51,74,41,25,80,30,26,62,71,67,97,83,57,80,11,71,24,26,17,78,57,27,29
17,37,100,31,79,29,44,94,92,91,89,100,53,47,88,76,91,54,74,90,35,45,49,41,77,78,25,68,49,13,99,63,77,52,78,38,21,0,50,75,41,22,34,75,54,43,73,82,41,89,63,33,94,80,15,61,64,61,39,15,61,57,82,49,51,64,82,93,92,77,58,61,80,78,60,63,27,36,30,35,17,55,21,77,80,22,17
21,62,75,58,36,47,96,61,28,19,17,39,63,22,33,83,81,53,54,19,65,80,40,30,76,86,19,29,84,100,64,72,25,14,74,88,88,50,0,95,71,90,81,86,29,56,57,52,63,77,38,40,19,87,66,63,99,23,73,76,27,34,51,70,38,39,10,55,59,17,17,32,25,78,27,97,50,59,21,57,62,85,28,77,85,78,21
32,79,97,50,99,38,66,53,99,40,48,44,64,90,69,59,80,45,54,46,16,81,18,22,51,55,38,16,21,25,15,53,13,12,71,16,20,75,95,0,75,86,97,10,63,70,50,50,19,67,38,11,19,43,53,61,75,99,14,79,56,12,45,67,47,82,26,84,51,17,50,78,11,98,84,100,51,61,87,84,81,13,22,97,25,33,32
69,12,89,62,43,89,34,29,47,34,39,99,52,48,94,82,62,27,58,73,83,76,15,54,16,54,72,42,23,80,83,61,86,82,66,13,74,41,71,75,0,45,65,23,13,66,75,89,70,14,48,84,77,56,73,46,88,98,64,44,57,79,84,15,79,92,79,70,18,85,98,31,93,41,43,16,90,68,11,15,49,97,44,64,37,42,69
65,100,79,41,68,32,43,97,100,82,54,79,75,93,24,51,37,66,84,21,57,51,71,72,66,44,96,83,38,35,61,26,87,19,77,13,38,22,90,86,45,0,56,20,91,73,12,25,44,24,53,53,40,77,86,19,94,62,70,100,50,75,18,15,10,28,50,84,76,10,13,26,65,63,94,18,69,89,30,17,95,31,18,96,46,56,65
95,13,60,96,97,10,32,84,15,62,12,37,73,31,18,77,25,84,93,83,44,93,67,21,35,72,65,27,42,86,37,46,72,64,10,93,78,34,81,97,65,56,0,72,47,40,81,100,65,59,14,39,39,28,89,44,40,70,50,87,92,97,15,24,77,20,75,82,31,63,92,93,46,12,85,67,11,44,60,50,45,50,41,51,34,89,95
28,37,78,94,98,85,95,92,12,94,91,79,23,19,63,54,67,45,92,81,27,100,100,86,71,28,83,27,45,84,18,91,42,98,88,56,13,75,86,10,23,20,72,0,83,91,22,42,26,32,87,81,70,25,54,26,21,82,95,71,44,28,18,90,29,99,37,49,96,15,96,61,32,74,28,14,74,14,76,35,79,17,85,31,89,70,28
98,56,51,81,73,29,89,98,71,61,67,51,68,25,41,98,97,68,78,10,91,81,43,88,86,78,45,57,16,64,72,10,47,56,15,25,97,54,29,63,13,91,47,83,0,17,77,35,52,52,15,54,89,33,95,15,54,62,49,80,88,70,84,70,87,85,82,35,40,89,31,91,26,97,97,34,90,77,94,82,57,35,79,34,79,63,98
61,47,92,17,51,11,26,47,98,28,99,88,95,16,83,80,96,21,37,73,26,25,46,72,91,35,63,86,55,33,88,26,45,38,32,15,61,43,56,70,66,73,40,91,17,0,73,62,33,40,23,96,24,67,45,27,56,48,39,74,88,60,84,71,90,83,49,77,58,19,85,18,59,57,14,45,61,13,53,60,55,15,47,38,82,93,61
27,98,75,76,26,33,60,90,40,100,95,84,69,88,56,98,88,14,51,12,43,88,37,47,34,43,39,61,24,38,38,39,22,95,69,67,19,73,57,50,75,12,81,22,77,73,0,70,43,37,44,72,92,52,79,66,30,11,18,69,96,95,11,53,82,75,38,78,14,98,49,13,21,74,28,38,39,74,44,11,66,42,69,81,60,51,27
48,32,36,77,12,73,80,17,57,24,50,25,36,27,61,99,67,86,73,38,63,33,31,60,63,55,98,59,36,68,85,88,24,33,87,72,87,82,52,50,89,25,100,42,35,62,70,0,53,56,65,86,54,10,36,49,64,12,58,45,69,59,93,25,92,33,82,13,38,27,24,25,88,46,21,72,17,52,42,84,69,69,16,62,82,92,48
32,86,20,53,81,84,27,50,71,27,89,33,64,99,14,53,86,77,33,42,25,19,12,97,41,88,69,11,48,89,13,65,51,94,95,66,50,41,63,19,70,44,65,26,52,33,43,53,0,55,41,71,70,83,20,27,15,72,47,89,46,47,61,65,93,86,70,39,82,79,43,15,39,82,11,20,23,15,11,74,86,74,39,19,43,40,32
15,40,81,84,69,17,17,29,92,29,50,58,56,13,72,43,68,52,94,90,49,69,35,65,37,51,78,13,88,90,93,70,16,26,54,54,38,89,77,67,14,24,59,32,52,40,37,56,55,0,63,67,43,46,54,67,99,10,45,68,19,17,21,95,61,56,36,79,92,28,49,52,40,70,29,15,34,48,38,22,84,65,57,51,93,37,15
30,52,54,19,67,21,32,94,74,91,93,41,92,91,59,41,65,26,65,39,63,73,78,98,42,52,87,100,90,81,80,71,39,24,71,88,53,63,38,38,48,53,14,87,15,23,44,65,41,63,0,68,41,90,30,87,73,95,29,13,61,85,100,37,19,60,82,47,54,22,18,66,98,12,57,75,64,93,54,99,96,63,77,82,43,12,30
31,61,33,23,65,51,45,14,11,99,94,19,90,42,54,67,77,80,80,11,21,68,13,76,28,74,66,67,29,14,63,88,97,94,81,17,94,33,40,11,84,53,39,81,54,96,72,86,71,67,68,0,74,28,92,65,47,56,60,52,74,28,37,67,71,69,18,18,41,51,53,77,91,80,76,75,55,35,41,39,76,30,86,38,52,92,31
29,65,97,54,22,32,53,45,46,41,48,91,98,88,28,93,77,96,51,20,37,85,98,89,51,35,76,45,51,100,94,19,95,30,72,25,75,94,19,19,77,40,39,70,89,24,92,54,70,43,41,74,0,36,35,41,50,49,46,51,15,36,28,83,35,57,90,65,65,19,100,90,74,58,24,12,38,43,34,63,21,75,62,83,95,13,29
64,93,13,11,37,47,58,78,27,100,66,53,16,98,62,70,37,39,90,84,44,13,66,32,84,47,29,79,14,46,53,34,54,33,48,38,14,80,87,43,56,77,28,25,33,67,52,10,83,46,90,28,36,0,66,32,16,14,43,83,28,91,81,54,41,70,71,88,59,28,10,79,36,53,62,61,74,94,30,85,80,12,94,73,79,81,64
100,14,69,17,64,97,51,87,93,41,90,43,11,99,17,44,27,67,10,76,15,100,13,20,74,68,59,57,96,98,17,50,29,86,28,66,23,15,66,53,73,86,89,54,95,45,79,36,20,54,30,92,35,66,0,60,17,27,23,83,98,29,23,87,74,65,40,61,63,88,62,98,64,54,88,88,84,74,41,56,45,72,83,58,35,52,100
79,13,63,92,28,92,34,60,54,38,62,64,23,90,37,52,95,44,19,35,35,62,42,34,77,32,62,85,57,48,58,22,73,24,95,94,97,61,63,61,46,19,44,26,15,27,66,49,27,67,87,65,41,32,60,0,31,68,82,43,84,64,48,12,49,79,94,54,92,56,22,82,52,83,35,91,22,24,56,33,33,58,57,25,46,57,79
96,61,46,49,21,27,97,99,20,57,54,71,19,62,45,31,88,98,21,46,52,70,93,56,45,66,29,27,55,22,21,69,31,28,98,75,12,64,99,75,88,94,40,21,54,56,30,64,15,99,73,47,50,16,17,31,0,91,81,79,84,88,20,82,43,94,20,29,10,32,45,91,40,80,60,42,38,66,40,95,63,50,66,66,64,56,96
75,94,60,42,43,86,18,27,94,95,31,98,20,51,39,18,89,29,91,24,16,30,45,70,85,80,58,85,30,75,52,25,33,40,18,72,77,61,23,99,98,62,70,82,62,48,11,12,72,10,95,56,49,14,27,68,91,0,13,24,54,26,89,56,24,75,16,61,65,90,81,40,65,79,16,63,50,92,40,14,97,11,66,50,92,91,75
59,56,13,93,48,75,50,89,35,24,84,10,30,74,20,69,52,42,19,72,31,42,45,93,60,26,35,85,63,27,79,10,71,45,25,56,59,39,73,14,64,70,50,95,49,39,18,58,47,45,29,60,46,43,23,82,81,13,0,50,36,87,61,76,67,80,46,38,17,26,42,34,87,34,25,49,18,20,100,51,72,96,32,13,77,93,59
86,65,33,30,59,20,25,17,95,23,67,87,85,67,54,64,17,73,97,19,17,41,41,89,39,77,57,46,98,73,27,92,83,98,52,70,17,15,76,79,44,100,87,71,80,74,69,45,89,68,13,52,51,83,83,43,79,24,50,0,66,21,96,68,96,16,19,88,81,32,78,93,52,36,62,63,40,81,19,34,44,76,72,78,94,41,86
44,64,31,34,29,19,56,55,46,41,84,27,64,79,67,87,10,99,99,45,68,89,40,55,68,46,85,26,98,28,81,66,29,16,90,12,92,61,27,56,57,50,92,44,88,88,96,69,46,19,61,74,15,28,98,84,84,54,36,66,0,27,23,51,37,33,65,33,38,49,73,97,78,73,60,91,75,75,50,67,57,42,71,16,16,14,44
81,65,14,36,71,23,42,66,83,23,17,85,75,41,48,11,53,36,32,83,75,43,31,73,19,96,53,95,40,75,68,13,88,70,83,11,32,57,34,12,79,75,97,28,70,60,95,59,47,17,85,28,36,91,29,64,88,26,87,21,27,0,92,60,64,88,100,25,100,76,87,16,71,23,69,69,80,49,94,81,65,37,60,43,38,15,81
58,21,21,28,45,65,38,71,22,58,53,82,69,45,18,44,68,13,26,68,24,15,44,36,24,70,50,26,13,98,67,79,55,22,43,64,82,82,51,45,84,18,15,18,84,84,11,93,61,21,100,37,28,81,23,48,20,89,61,96,23,92,0,91,17,14,38,43,48,52,79,58,91,25,68,33,32,22,33,26,61,71,86,43,51,57,58
74,79,98,85,98,23,27,82,89,23,68,84,92,58,99,46,28,45,27,15,14,11,18,33,49,87,93,67,61,61,55,64,77,75,59,90,23,49,70,67,15,15,24,90,70,71,53,25,65,95,37,67,83,54,87,12,82,56,76,68,51,60,91,0,17,54,27,88,82,61,53,64,44,89,46,77,89,48,74,52,86,94,25,23,15,71,74
28,86,76,12,43,20,16,40,54,68,92,79,67,64,100,93,46,75,81,40,43,89,31,41,23,13,35,49,41,99,72,68,97,33,31,73,51,51,38,47,79,10,77,29,87,90,82,92,93,61,19,71,35,41,74,49,43,24,67,96,37,64,17,17,0,82,54,92,92,68,79,73,58,50,95,97,49,27,10,73,22,92,24,12,13,36,28
55,17,20,43,39,19,63,56,86,64,24,46,50,50,68,48,68,66,72,84,83,49,14,66,41,23,55,62,29,38,35,36,54,97,86,54,74,64,39,82,92,28,20,99,85,83,75,33,86,56,60,69,57,70,65,79,94,75,80,16,33,88,14,54,82,0,35,29,10,50,77,31,22,66,34,76,63,58,62,86,55,29,73,69,46,41,55
62,98,22,62,85,40,78,48,37,56,32,42,97,10,41,59,36,66,35,14,77,13,13,64,58,84,75,100,100,69,25,63,50,59,38,48,41,82,10,26,79,50,75,37,82,49,38,82,70,36,82,18,90,71,40,94,20,16,46,19,65,100,38,27,54,35,0,70,40,57,24,55,41,41,100,88,63,92,17,32,76,58,36,43,59,64,62
13,52,23,72,93,84,88,70,14,27,53,78,45,39,74,31,46,61,25,48,29,44,82,14,44,46,59,22,99,10,44,22,15,37,76,64,25,93,55,84,70,84,82,49,35,77,78,13,39,79,47,18,65,88,61,54,29,61,38,88,33,25,43,88,92,29,70,0,54,51,78,53,34,90,57,27,54,89,62,51,15,82,24,36,47,47,13
88,68,53,61,12,82,21,90,28,17,40,60,67,42,20,92,34,44,10,84,82,89,82,97,31,35,96,50,22,76,55,68,42,42,11,62,80,92,59,51,18,76,31,96,40,58,14,38,82,92,54,41,65,59,63,92,10,65,17,81,38,100,48,82,92,10,40,54,0,60,62,66,21,48,68,58,67,89,77,59,47,90,98,84,41,37,88
54,68,59,66,91,31,61,97,46,49,61,53,97,49,53,23,100,87,61,48,60,31,11,25,35,92,52,32,100,52,40,41,89,19,86,11,30,77,17,17,85,10,63,15,89,19,98,27,79,28,22,51,19,28,88,56,32,90,26,32,49,76,52,61,68,50,57,51,60,0,46,64,36,68,98,50,67,47,58,65,80,75,31,17,71,29,54
55,43,88,95,21,47,48,24,27,92,13,64,97,89,59,20,19,97,65,46,33,71,28,38,52,73,32,51,38,42,86,40,20,44,35,13,26,58,17,50,98,13,92,96,31,85,49,24,43,49,18,53,100,10,62,22,45,81,42,78,73,87,79,53,79,77,24,78,62,46,0,96,25,60,72,83,82,30,14,40,98,27,73,48,64,29,55
82,23,84,57,61,73,65,31,67,63,62,35,82,33,68,22,88,66,33,27,25,68,43,48,61,79,85,92,62,76,30,20,62,81,69,94,62,61,32,78,31,26,93,61,91,18,13,25,15,52,66,77,90,79,98,82,91,40,34,93,97,16,58,64,73,31,55,53,66,64,96,0,33,83,84,53,59,84,97,39,42,59,83,65,27,97,82
95,47,18,47,58,70,15,28,74,33,100,32,48,76,98,15,51,82,68,36,67,23,23,82,84,100,24,54,59,73,34,83,39,86,96,84,71,80,25,11,93,65,46,32,26,59,21,88,39,40,98,91,74,36,64,52,40,65,87,52,78,71,91,44,58,22,41,34,21,36,25,33,0,66,15,25,28,66,85,99,43,71,76,88,96,53,95
27,27,61,92,65,69,27,66,49,66,73,37,58,24,44,34,15,33,92,51,15,78,75,23,37,38,32,89,53,44,24,31,46,49,50,16,67,78,78,98,41,63,12,74,97,57,74,46,82,70,12,80,58,53,54,83,80,79,34,36,73,23,25,89,50,66,41,90,48,68,60,83,66,0,75,35,76,94,91,11,77,48,66,19,36,87,27
57,20,40,10,48,40,30,81,15,84,40,78,15,84,61,100,38,15,96,74,47,75,21,37,17,15,60,82,74,69,34,24,92,46,65,77,97,60,27,84,43,94,85,28,97,14,28,21,11,29,57,76,24,62,88,35,60,16,25,62,60,69,68,46,95,34,100,57,68,98,72,84,15,75,0,35,25,15,71,15,96,87,18,90,80,93,57
54,70,42,79,78,81,59,47,23,77,77,87,27,73,19,14,33,15,37,30,25,57,74,88,40,50,72,67,96,74,72,42,32,13,57,93,83,63,97,100,16,18,67,14,34,45,38,72,20,15,75,75,12,61,88,91,42,63,49,63,91,69,33,77,97,76,88,27,58,50,83,53,25,35,35,0,25,85,49,71,28,64,86,42,70,99,54
100,12,16,80,59,82,57,94,93,77,38,86,90,22,56,13,65,80,28,89,61,19,96,81,41,75,37,62,88,42,88,76,26,37,62,78,57,27,50,51,90,69,11,74,90,61,39,17,23,34,64,55,38,74,84,22,38,50,18,40,75,80,32,89,49,63,63,54,67,67,82,59,28,76,25,25,0,69,70,53,60,41,95,54,71,19,100
46,73,52,24,70,88,51,10,31,57,33,11,69,83,45,54,59,37,57,31,98,38,90,43,15,31,95,25,55,87,86,18,26,25,35,75,80,36,59,61,68,89,44,14,77,13,74,52,15,48,93,35,43,94,74,24,66,92,20,81,75,49,22,48,27,58,92,89,89,47,30,84,66,94,15,85,69,0,23,92,55,25,29,36,92,41,46
28,62,91,68,71,29,25,72,69,58,48,66,51,10,45,33,50,59,39,53,28,54,59,43,75,87,64,14,33,20,87,52,82,76,69,50,11,30,21,87,11,30,60,76,94,53,44,42,11,38,54,41,34,30,41,56,40,40,100,19,50,94,33,74,10,62,17,62,77,58,14,97,85,91,71,49,70,23,0,56,15,72,32,30,21,24,28
