72
25,90,53,62,22,98,13,35,37,66,89,30,45,94,0,42,37,94,47,86,97,68,50,72,76,38,57,93,35,21,50,44,48,96,89,99,55,11,75,50,35,28,30,36,51,13,91,16,88,93,66,24,91,98,72,67,39,39,76,20,94,97,93,53,100,93,37,40,51,39,84,49,41,25
65,62,86,54,83,87,50,27,84,59,59,98,96,26,42,0,96,80,86,90,78,36,51,54,47,86,35,77,40,30,31,89,65,45,78,68,15,56,86,17,22,76,70,83,62,34,70,59,31,36,35,63,88,84,34,25,56,72,51,74,18,92,91,84,54,41,16,33,31,54,30,38,45,65
35,86,55,65,74,58,73,18,44,86,84,12,61,38,37,96,0,61,44,45,79,74,66,34,54,16,53,42,66,31,24,39,13,43,100,41,41,14,71,59,64,37,15,39,15,19,64,39,32,58,29,36,63,94,96,77,52,75,40,76,36,89,36,78,91,15,94,36,38,46,66,87,85,35
17,38,87,69,20,59,23,31,99,39,85,48,92,67,94,80,61,0,91,37,41,24,31,11,54,36,59,71,32,53,59,61,59,92,70,34,27,56,100,23,34,95,30,82,41,88,30,99,46,15,76,83,79,77,41,62,90,19,97,91,19,65,89,22,87,36,94,59,21,45,36,90,39,17
48,26,100,52,89,68,82,27,14,69,42,78,18,20,47,86,44,91,0,43,46,84,57,49,94,11,62,17,56,14,99,92,48,30,36,33,44,94,14,37,96,81,26,38,93,14,49,11,26,61,55,42,73,64,57,81,40,56,72,68,88,84,63,46,49,17,83,11,10,64,79,33,18,48
51,72,78,58,37,54,65,66,84,74,78,97,94,54,86,90,45,37,43,0,100,67,54,71,100,95,41,12,83,61,42,76,90,71,38,78,53,18,39,100,59,29,78,35,10,16,63,49,26,81,18,68,27,88,41,80,95,44,68,65,90,18,41,57,45,18,79,10,59,57,60,23,95,51
10,35,35,98,39,37,19,50,17,44,13,69,89,80,97,78,79,41,46,100,0,81,48,31,25,22,99,71,22,58,24,68,100,75,80,75,76,96,66,86,10,60,52,32,94,37,78,10,80,66,57,18,53,48,34,59,33,69,82,59,56,32,53,22,34,55,65,73,31,54,20,51,43,10
100,49,82,76,17,30,73,13,76,56,89,96,88,47,68,36,74,24,84,67,81,0,70,79,37,51,88,53,49,21,42,85,93,63,44,77,35,87,89,25,34,25,55,19,88,64,20,67,36,66,72,84,29,56,12,46,49,21,42,80,26,96,63,67,57,47,35,54,91,88,96,98,56,100
72,34,89,18,31,85,71,51,99,42,17,97,81,96,50,51,66,31,57,54,48,70,0,28,68,47,69,18,67,72,30,37,17,94,60,75,53,74,88,43,46,59,36,62,43,14,69,16,49,86,93,29,41,64,88,11,19,90,100,15,35,100,52,35,42,69,64,16,60,14,60,73,58,72
74,34,73,39,45,97,85,56,35,95,58,81,83,11,72,54,34,11,49,71,31,79,28,0,58,52,57,54,34,36,39,27,82,35,59,67,19,83,36,32,75,88,92,86,13,49,80,58,11,77,91,29,97,73,79,46,81,60,15,24,14,100,97,28,90,100,60,32,18,72,62,70,64,74
70,53,63,34,44,31,32,12,74,10,50,54,99,100,76,47,54,54,94,100,25,37,68,58,0,58,41,61,65,50,23,69,60,100,96,84,61,43,61,82,40,51,16,51,67,49,67,28,97,64,26,85,83,37,20,57,68,67,17,81,50,13,76,26,62,51,60,59,85,66,59,82,71,70
49,89,11,15,63,12,45,26,95,26,64,83,46,50,38,86,16,36,11,95,22,51,47,52,58,0,99,74,46,91,52,20,36,85,96,51,14,63,59,78,15,48,98,26,15,38,81,72,100,67,82,97,84,54,65,74,74,21,35,80,47,91,21,53,13,88,81,100,13,96,89,54,18,49
74,25,43,89,86,17,26,90,30,14,98,47,21,92,57,35,53,59,62,41,99,88,69,57,41,99,0,47,78,69,56,29,35,28,92,40,98,36,55,54,42,38,89,22,99,71,13,62,13,37,39,42,100,81,15,96,74,57,93,74,85,89,57,80,95,63,45,81,84,44,61,58,15,74
19,17,31,36,73,35,94,61,85,47,45,49,87,55,93,77,42,71,17,12,71,53,18,54,61,74,47,0,96,18,51,83,76,29,17,48,26,91,11,12,26,38,33,80,56,17,98,68,68,31,44,99,50,41,14,74,56,88,64,90,95,81,64,31,13,33,47,76,21,98,80,49,34,19
63,80,42,100,91,86,96,54,48,91,20,53,25,61,35,40,66,32,56,83,22,49,67,34,65,46,78,96,0,97,62,53,18,74,80,46,64,47,47,51,11,73,45,81,83,34,58,54,10,29,38,94,41,76,54,55,35,88,26,75,58,52,54,89,96,37,20,47,24,21,24,83,89,63
75,89,96,79,90,46,74,16,67,55,12,88,68,14,21,30,31,53,14,61,58,21,72,36,50,91,69,18,97,0,66,94,82,96,76,92,76,11,33,53,18,96,54,77,36,61,75,24,74,16,67,41,72,45,44,54,37,40,20,54,67,52,23,64,77,34,99,59,18,35,73,59,44,75
85,53,39,22,22,32,73,50,11,10,10,94,42,85,50,31,24,59,99,42,24,42,30,39,23,52,56,51,62,66,0,98,31,27,74,96,18,58,58,55,40,19,71,99,43,73,15,43,94,22,33,11,51,75,78,46,48,12,61,18,65,34,98,60,99,38,99,87,58,36,15,57,87,85
74,58,30,67,12,88,19,70,72,76,83,87,69,65,44,89,39,61,92,76,68,85,37,27,69,20,29,83,53,94,98,0,89,72,47,40,27,72,97,13,63,13,36,37,24,65,99,35,65,66,18,38,70,70,20,19,95,76,46,75,25,11,59,82,15,68,95,52,86,68,61,69,64,74
23,85,98,77,87,23,22,46,97,33,39,77,12,51,48,65,13,59,48,90,100,93,17,82,60,36,35,76,18,82,31,89,0,91,36,44,74,27,59,14,43,27,45,27,22,16,57,12,49,22,23,71,70,47,17,70,39,93,35,10,49,49,11,77,37,90,24,40,97,34,74,64,83,23
50,54,35,92,20,84,33,42,96,58,66,33,19,23,96,45,43,92,30,71,75,63,94,35,100,85,28,29,74,96,27,72,91,0,55,20,53,22,26,95,16,27,76,52,57,60,63,25,53,71,76,34,65,93,73,97,49,83,92,53,49,41,24,70,92,58,49,68,67,51,43,39,51,50
54,92,74,47,81,25,18,35,11,86,99,79,52,91,89,78,100,70,36,38,80,44,60,59,96,96,92,17,80,76,74,47,36,55,0,41,46,10,46,44,53,49,49,57,16,99,38,99,72,41,96,33,49,80,38,92,72,47,75,45,97,68,71,44,99,15,73,19,39,59,42,98,22,54
76,18,78,93,41,99,16,61,16,22,53,53,82,51,99,68,41,34,33,78,75,77,75,67,84,51,40,48,46,92,96,40,44,20,41,0,29,93,50,60,70,78,63,49,19,72,81,15,20,93,28,64,57,84,15,57,93,13,34,29,32,10,85,54,87,42,65,20,61,11,52,68,49,76
99,21,25,75,10,39,64,99,50,67,73,94,55,35,55,15,41,27,44,53,76,35,53,19,61,14,98,26,64,76,18,27,74,53,46,29,0,22,91,45,44,47,74,66,47,95,60,36,42,34,30,71,12,85,70,46,98,85,100,67,69,92,66,82,74,34,89,89,66,69,60,94,15,99
67,35,11,55,33,87,13,79,24,35,62,28,56,42,11,56,14,56,94,18,96,87,74,83,43,63,36,91,47,11,58,72,27,22,10,93,22,0,25,13,96,30,82,23,15,27,11,48,67,65,16,94,42,38,66,93,66,77,33,83,77,61,20,89,100,83,33,53,14,35,93,39,37,67
80,53,74,72,88,94,87,80,29,25,88,39,38,98,75,86,71,100,14,39,66,89,88,36,61,59,55,11,47,33,58,97,59,26,46,50,91,25,0,78,31,51,10,50,88,60,12,17,89,14,90,94,28,56,12,93,93,56,13,31,17,18,70,94,94,92,64,94,14,18,55,64,57,80
96,44,67,78,69,82,80,32,91,89,99,67,56,79,50,17,59,23,37,100,86,25,43,32,82,78,54,12,51,53,55,13,14,95,44,60,45,13,78,0,13,90,64,59,20,61,54,98,95,32,55,89,41,65,78,42,78,63,41,82,86,84,50,83,87,36,92,68,23,64,33,81,45,96
73,93,19,83,84,48,34,40,49,43,62,13,79,84,35,22,64,34,96,59,10,34,46,75,40,15,42,26,11,18,40,63,43,16,53,70,44,96,31,13,0,86,20,46,23,68,58,15,94,78,96,54,54,76,92,96,57,29,71,50,24,47,51,90,61,80,38,48,56,77,41,54,28,73
73,35,25,28,59,30,56,28,25,83,82,93,57,25,28,76,37,95,81,29,60,25,59,88,51,48,38,38,73,96,19,13,27,27,49,78,47,30,51,90,86,0,97,81,19,27,20,35,78,90,88,14,19,13,76,60,35,36,76,48,66,77,48,84,20,98,15,40,97,68,45,38,58,73
69,20,54,23,58,37,72,45,23,91,12,55,68,37,30,70,15,30,26,78,52,55,36,92,16,98,89,33,45,54,71,36,45,76,49,63,74,82,10,64,20,97,0,95,86,51,19,24,81,42,47,68,98,78,60,19,99,59,86,12,89,96,99,39,53,56,28,21,30,70,63,83,53,69
70,69,67,100,57,73,44,41,81,88,47,41,28,69,36,83,39,82,38,35,32,19,62,86,51,26,22,80,81,77,99,37,27,52,57,49,66,23,50,59,46,81,95,0,28,97,83,87,32,26,12,12,51,27,74,56,72,75,97,96,37,19,98,28,85,19,40,91,72,75,19,73,100,70
83,69,71,81,98,100,93,43,25,39,83,32,38,50,51,62,15,41,93,10,94,88,43,13,67,15,99,56,83,36,43,24,22,57,16,19,47,15,88,20,23,19,86,28,0,79,53,30,19,45,14,96,44,58,91,60,41,78,11,70,39,52,63,98,65,79,63,85,75,12,20,97,91,83
47,45,41,43,83,57,97,61,61,92,44,62,81,91,13,34,19,88,14,16,37,64,14,49,49,38,71,17,34,61,73,65,16,60,99,72,95,27,60,61,68,27,51,97,79,0,55,75,86,79,14,67,19,63,87,76,62,22,25,86,47,93,31,88,83,17,99,48,34,81,63,74,15,47
92,20,50,82,18,37,27,15,88,10,59,11,60,53,91,70,64,30,49,63,78,20,69,80,67,81,13,98,58,75,15,99,57,63,38,81,60,11,12,54,58,20,19,83,53,55,0,27,43,97,56,96,62,72,74,55,39,87,72,56,93,85,59,64,43,90,98,46,31,32,98,75,98,92
50,28,95,100,81,68,32,52,70,52,90,99,35,82,16,59,39,99,11,49,10,67,16,58,28,72,62,68,54,24,43,35,12,25,99,15,36,48,17,98,15,35,24,87,30,75,27,0,93,89,33,84,83,30,81,90,85,63,79,97,79,18,86,65,23,15,77,76,86,15,60,95,73,50
78,32,61,57,72,19,14,70,29,72,14,53,51,94,88,31,32,46,26,26,80,36,49,11,97,100,13,68,10,74,94,65,49,53,72,20,42,67,89,95,94,78,81,32,19,86,43,93,0,69,36,51,70,12,87,83,57,81,59,74,36,86,27,25,46,21,91,64,16,51,61,52,28,78
52,41,75,37,50,44,47,71,96,58,89,49,68,14,93,36,58,15,61,81,66,66,86,77,64,67,37,31,29,16,22,66,22,71,41,93,34,65,14,32,78,90,42,26,45,79,97,89,69,0,40,52,93,22,12,64,29,54,84,71,43,18,61,44,69,93,94,78,25,10,30,67,54,52
91,69,98,54,12,80,79,69,82,86,30,92,97,47,66,35,29,76,55,18,57,72,93,91,26,82,39,44,38,67,33,18,23,76,96,28,30,16,90,55,96,88,47,12,14,14,56,33,36,40,0,15,33,81,45,64,30,44,47,70,31,24,78,28,72,34,34,85,24,76,77,63,94,91
40,71,81,55,54,79,75,43,52,56,86,45,79,24,24,63,36,83,42,68,18,84,29,29,85,97,42,99,94,41,11,38,71,34,33,64,71,94,94,89,54,14,68,12,96,67,96,84,51,52,15,0,67,68,48,34,72,66,14,51,47,28,19,49,33,45,71,76,99,25,56,51,63,40
46,52,85,57,49,100,96,35,42,18,25,57,53,15,91,88,63,79,73,27,53,29,41,97,83,84,100,50,41,72,51,70,70,65,49,57,12,42,28,41,54,19,98,51,44,19,62,83,70,93,33,67,0,79,98,29,81,48,30,41,37,91,61,82,16,17,19,84,92,71,93,29,49,46
94,31,71,89,24,90,73,51,13,56,21,50,55,13,98,84,94,77,64,88,48,56,64,73,37,54,81,41,76,45,75,70,47,93,80,84,85,38,56,65,76,13,78,27,58,63,72,30,12,22,81,68,79,0,63,92,72,34,66,62,50,81,87,100,77,85,40,60,84,13,49,18,19,94
27,73,92,79,79,51,18,93,27,38,85,55,91,83,72,34,96,41,57,41,34,12,88,79,20,65,15,14,54,44,78,20,17,73,38,15,70,66,12,78,92,76,60,74,91,87,74,81,87,12,45,48,98,63,0,17,48,67,50,69,38,73,48,42,20,75,51,74,73,41,69,79,75,27
87,14,65,26,79,25,23,25,79,10,92,94,39,32,67,25,77,62,81,80,59,46,11,46,57,74,96,74,55,54,46,19,70,97,92,57,46,93,93,42,96,60,19,56,60,76,55,90,83,64,64,34,29,92,17,0,49,94,83,29,98,55,30,72,77,87,92,34,59,85,19,99,86,87
99,82,91,22,83,81,89,86,11,60,85,46,71,14,39,56,52,90,40,95,33,49,19,81,68,74,74,56,35,37,48,95,39,49,72,93,98,66,93,78,57,35,99,72,41,62,39,85,57,29,30,72,81,72,48,49,0,55,46,41,13,21,85,81,14,37,35,14,89,73,25,92,74,99
71,54,67,32,68,69,64,52,16,39,43,20,57,48,39,72,75,19,56,44,69,21,90,60,67,21,57,88,88,40,12,76,93,83,47,13,85,77,56,63,29,36,59,75,78,22,87,63,81,54,44,66,48,34,67,94,55,0,66,23,77,39,95,42,81,34,45,11,75,74,92,44,12,71
64,83,23,91,67,82,90,89,39,37,73,36,62,75,76,51,40,97,72,68,82,42,100,15,17,35,93,64,26,20,61,46,35,92,75,34,100,33,13,41,71,76,86,97,11,25,72,79,59,84,47,14,30,66,50,83,46,66,0,88,57,30,38,90,25,42,14,25,16,78,63,38,17,64
64,59,31,57,58,22,25,96,48,73,36,94,78,24,20,74,76,91,68,65,59,80,15,24,81,80,74,90,75,54,18,75,10,53,45,29,67,83,31,82,50,48,12,96,70,86,56,97,74,71,70,51,41,62,69,29,41,23,88,0,12,41,76,94,47,59,43,21,49,97,13,90,69,64
42,69,60,44,68,18,12,45,57,94,25,100,91,76,94,18,36,19,88,90,56,26,35,14,50,47,85,95,58,67,65,25,49,49,97,32,69,77,17,86,24,66,89,37,39,47,93,79,36,43,31,47,37,50,38,98,13,77,57,12,0,99,65,98,97,55,89,42,83,52,98,79,17,42
61,31,97,57,25,88,63,97,91,12,87,98,56,51,97,92,89,65,84,18,32,96,100,100,13,91,89,81,52,52,34,11,49,41,68,10,92,61,18,84,47,77,96,19,52,93,85,18,86,18,24,28,91,81,73,55,21,39,30,41,99,0,62,73,94,90,89,19,31,54,81,96,33,61
58,11,54,63,62,46,34,90,43,37,23,64,91,20,93,91,36,89,63,41,53,63,52,97,76,21,57,64,54,23,98,59,11,24,71,85,66,20,70,50,51,48,99,98,63,31,59,86,27,61,78,19,61,87,48,30,85,95,38,76,65,62,0,33,52,64,44,23,66,92,49,61,78,58
46,73,14,51,59,96,99,79,99,26,29,49,72,26,53,84,78,22,46,57,22,67,35,28,26,53,80,31,89,64,60,82,77,70,44,54,82,89,94,83,90,84,39,28,98,88,64,65,25,44,28,49,82,100,42,72,81,42,90,94,98,73,33,0,38,72,94,61,55,28,26,36,68,46
86,12,44,73,59,17,66,20,72,40,83,30,71,76,100,54,91,87,49,45,34,57,42,90,62,13,95,13,96,77,99,15,37,92,99,87,74,100,94,87,61,20,53,85,65,83,43,23,46,69,72,33,16,77,20,77,14,81,25,47,97,94,52,38,0,64,80,46,90,14,57,17,16,86
60,26,19,11,76,25,92,48,47,13,10,66,27,89,93,41,15,36,17,18,55,47,69,100,51,88,63,33,37,34,38,68,90,58,15,42,34,83,92,36,80,98,56,19,79,17,90,15,21,93,34,45,17,85,75,87,37,34,42,59,55,90,64,72,64,0,30,47,90,28,94,84,17,60
92,22,17,64,83,76,99,99,36,31,10,93,94,61,37,16,94,94,83,79,65,35,64,60,60,81,45,47,20,99,99,95,24,49,73,65,89,33,64,92,38,15,28,40,63,99,98,77,91,94,34,71,19,40,51,92,35,45,14,43,89,89,44,94,80,30,0,32,57,21,27,25,78,92
49,61,57,23,68,61,62,82,17,23,11,90,11,65,40,33,36,59,11,10,73,54,16,32,59,100,81,76,47,59,87,52,40,68,19,20,89,53,94,68,48,40,21,91,85,48,46,76,64,78,85,76,84,60,74,34,14,11,25,21,42,19,23,61,46,47,32,0,19,74,86,42,71,49
68,80,46,14,63,90,88,46,72,68,62,79,73,55,51,31,38,21,10,59,31,91,60,18,85,13,84,21,24,18,58,86,97,67,39,61,66,14,14,23,56,97,30,72,75,34,31,86,16,25,24,99,92,84,73,59,89,75,16,49,83,31,66,55,90,90,57,19,0,11,95,40,64,68
26,70,59,72,64,62,79,66,19,68,44,24,32,79,39,54,46,45,64,57,54,88,14,72,66,96,44,98,21,35,36,68,34,51,59,11,69,35,18,64,77,68,70,75,12,81,32,15,51,10,76,25,71,13,41,85,73,74,78,97,52,54,92,28,14,28,21,74,11,0,54,36,67,26
34,66,17,46,36,72,87,15,88,13,11,73,65,21,84,30,66,36,79,60,20,96,60,62,59,89,61,80,24,73,15,61,74,43,42,52,60,93,55,33,41,45,63,19,20,63,98,60,61,30,77,56,93,49,69,19,25,92,63,13,98,81,49,26,57,94,27,86,95,54,0,21,61,34
51,37,80,89,32,26,60,44,14,25,18,23,15,67,49,38,87,90,33,23,51,98,73,70,82,54,58,49,83,59,57,69,64,39,98,68,94,39,64,81,54,38,83,73,97,74,75,95,52,67,63,51,29,18,79,99,92,44,38,90,79,96,61,36,17,84,25,42,40,36,21,0,19,51
32,32,30,61,75,91,11,46,46,76,15,95,69,90,41,45,85,39,18,95,43,56,58,64,71,18,15,34,89,44,87,64,83,51,22,49,15,37,57,45,28,58,53,100,91,15,98,73,28,54,94,63,49,19,75,86,74,12,17,69,17,33,78,68,16,17,78,71,64,67,61,19,0,32
0,55,67,47,29,21,29,57,99,76,92,55,55,55,25,65,35,17,48,51,10,100,72,74,70,49,74,19,63,75,85,74,23,50,54,76,99,67,80,96,73,73,69,70,83,47,92,50,78,52,91,40,46,94,27,87,99,71,64,64,42,61,58,46,86,60,92,49,68,26,34,51,32,0
