83
84,10,11,49,21,44,26,98,74,19,34,0,97,68,99,16,25,52,33,35,23,12,72,12,99,21,12,39,81,56,98,35,54,33,41,11,70,30,93,25,20,73,63,44,62,24,77,69,74,82,43,30,97,20,100,38,16,88,94,14,34,85,59,78,35,57,45,59,43,76,29,16,33,63,44,44,92,30,57,41,80,98,22,57,84
14,97,93,30,71,81,22,64,17,90,51,97,0,96,82,30,22,45,80,82,48,13,27,61,79,16,48,96,43,10,100,57,19,74,25,38,24,46,57,95,85,54,93,28,98,64,42,51,27,12,11,11,59,81,64,29,53,58,31,93,20,51,91,56,34,29,61,41,53,22,95,75,95,65,85,73,23,22,59,19,10,65,71,23,14
61,99,53,22,45,63,62,95,34,47,36,68,96,0,54,75,76,89,65,59,69,48,68,46,91,70,31,84,44,85,80,62,71,90,15,35,52,41,74,85,92,37,87,39,36,72,75,72,25,86,87,27,93,37,72,37,35,48,75,47,24,84,50,98,37,72,49,99,80,23,76,49,82,85,48,36,88,95,11,16,68,99,31,93,61
18,69,70,47,41,64,38,18,17,18,50,99,82,54,0,54,42,86,68,14,44,15,50,11,22,61,43,72,68,29,100,36,16,41,55,10,71,92,34,50,58,32,62,73,86,81,47,56,11,80,54,52,63,31,60,65,83,90,34,54,55,72,31,52,70,34,54,22,77,81,69,39,76,22,32,38,32,93,86,39,29,29,86,57,18
27,55,24,93,90,92,43,23,58,51,93,16,30,75,54,0,46,64,19,11,16,88,27,13,59,23,73,13,23,17,15,73,25,19,50,46,10,86,23,67,61,39,76,43,86,53,70,70,45,67,94,83,85,60,83,81,95,23,25,79,61,16,79,88,10,29,79,90,22,51,97,64,41,87,57,40,21,18,63,74,36,87,93,84,27
46,58,39,85,61,54,58,67,10,99,45,25,22,76,42,46,0,67,78,66,95,33,35,37,25,17,43,66,30,77,29,27,13,24,54,94,27,36,22,53,85,100,68,35,57,94,81,90,25,44,63,73,39,90,27,67,59,73,59,51,22,26,74,90,100,64,81,34,84,52,97,74,17,20,38,29,28,60,90,33,16,77,29,25,46
59,47,94,89,50,86,12,30,84,61,76,52,45,89,86,64,67,0,17,65,57,36,85,19,81,27,88,34,77,94,32,59,57,30,69,14,33,52,71,66,74,76,80,26,60,59,56,58,68,15,87,42,88,75,13,21,27,89,14,42,35,92,17,71,47,28,36,87,48,44,90,15,86,38,13,91,11,60,81,17,91,93,99,35,59
69,92,52,53,39,78,90,51,81,27,62,33,80,65,68,19,78,17,0,44,86,29,27,37,15,61,12,33,61,14,45,62,95,57,50,10,68,92,35,20,37,75,88,70,28,35,20,93,38,28,82,66,75,44,59,14,47,58,99,77,32,87,67,60,77,94,91,66,53,37,98,74,67,64,81,94,49,91,16,78,14,65,99,65,69
83,86,42,67,80,14,98,79,16,49,98,35,82,59,14,11,66,65,44,0,15,54,78,41,64,31,81,73,40,96,82,67,51,60,80,17,45,56,70,93,83,11,96,23,34,67,84,10,43,89,16,10,71,87,81,97,75,67,49,39,76,61,11,75,85,52,34,47,44,58,12,21,55,81,34,50,91,66,73,89,65,73,37,65,83
93,76,44,76,18,83,94,51,79,83,31,23,48,69,44,16,95,57,86,15,0,64,80,20,75,42,45,20,14,83,23,73,66,26,96,47,94,22,72,20,21,60,76,49,47,39,95,94,68,98,81,57,98,72,32,100,91,98,70,25,85,64,50,32,34,38,32,80,79,15,86,100,51,89,22,32,40,60,81,57,76,62,95,40,93
60,67,39,73,61,52,61,58,67,42,30,12,13,48,15,88,33,36,29,54,64,0,53,42,50,49,84,97,47,74,98,17,17,94,15,26,99,43,34,99,49,79,35,48,72,89,39,67,37,10,14,20,45,10,91,63,62,41,54,22,22,62,75,49,28,38,93,90,73,26,55,39,24,51,91,73,80,61,84,82,47,81,62,61,60
44,60,65,35,98,39,12,18,99,22,28,72,27,68,50,27,35,85,27,78,80,53,0,71,49,55,37,85,44,81,98,44,68,55,30,54,88,14,55,28,32,70,50,54,64,84,81,45,53,75,57,57,28,61,43,72,63,45,59,81,18,75,57,27,21,14,60,88,55,21,83,53,58,79,31,65,28,82,80,32,23,52,35,58,44
29,52,26,35,62,28,25,34,29,42,59,12,61,46,11,13,37,19,37,41,20,42,71,0,70,88,18,11,50,87,33,59,53,97,41,22,72,25,64,90,86,83,16,64,31,65,50,44,87,13,54,84,24,71,83,31,53,18,51,96,33,62,53,93,58,61,95,34,61,12,88,91,54,46,25,36,64,57,43,76,54,70,55,91,29
91,59,100,50,12,93,44,87,51,52,10,99,79,91,22,59,25,81,15,64,75,50,49,70,0,64,57,88,28,63,95,69,70,78,85,84,21,14,13,66,45,81,84,79,41,35,89,84,95,84,19,89,68,63,79,34,18,44,21,78,20,57,33,64,99,33,43,63,56,60,99,37,49,73,36,28,56,33,100,38,82,60,40,65,91
54,83,76,13,53,27,66,59,56,38,53,21,16,70,61,23,17,27,61,31,42,49,55,88,64,0,41,83,10,40,83,98,21,16,43,81,77,44,41,15,46,52,55,95,59,26,53,72,37,21,16,84,24,65,40,31,18,40,63,60,18,49,87,77,27,81,40,74,14,15,47,10,53,96,59,61,24,63,17,57,89,24,56,62,54
18,88,26,42,34,46,31,20,93,78,35,12,48,31,43,73,43,88,12,81,45,84,37,18,57,41,0,93,13,68,49,45,61,60,13,49,32,53,88,39,35,72,78,76,55,74,35,73,43,43,80,14,49,68,12,55,29,15,41,62,38,48,55,74,56,97,42,14,46,26,89,62,98,54,35,27,19,13,22,28,78,94,17,55,18
37,16,14,26,18,93,33,44,54,82,35,39,96,84,72,13,66,34,33,73,20,97,85,11,88,83,93,0,98,46,23,22,31,70,50,38,25,25,21,87,47,92,84,96,50,89,28,16,50,50,78,37,51,70,67,61,29,66,82,77,35,84,74,35,91,76,19,22,12,56,41,58,97,49,64,68,22,91,39,42,99,50,26,29,37
89,50,90,16,27,87,15,39,23,57,29,81,43,44,68,23,30,77,61,40,14,47,44,50,28,10,13,98,0,22,68,30,58,86,35,83,21,24,22,79,84,66,94,56,55,72,92,58,79,74,69,81,86,40,25,36,23,13,61,29,31,97,57,98,53,64,52,84,37,78,70,53,66,16,61,39,75,69,92,23,80,34,13,16,89
61,88,73,76,85,81,10,99,91,93,42,56,10,85,29,17,77,94,14,96,83,74,81,87,63,40,68,46,22,0,96,64,20,24,51,67,35,81,75,19,67,89,11,97,55,28,74,81,59,49,29,83,15,58,41,71,88,50,68,56,41,43,31,46,98,22,58,76,80,80,54,97,77,44,78,18,84,56,65,83,80,65,68,64,61
10,95,56,44,39,73,17,95,81,90,13,98,100,80,100,15,29,32,45,82,23,98,98,33,95,83,49,23,68,96,0,90,11,70,91,36,31,24,32,27,24,16,29,63,11,11,60,28,10,37,33,68,36,42,25,28,50,31,81,25,41,49,28,49,72,90,81,41,46,36,27,71,77,21,25,79,23,80,44,81,63,44,29,40,10
90,80,11,12,59,54,73,36,67,62,78,35,57,62,36,73,27,59,62,67,73,17,44,59,69,98,45,22,30,64,90,0,29,14,42,68,55,92,60,40,41,67,60,76,52,62,57,13,29,57,52,98,69,68,87,43,48,39,72,72,90,33,60,15,68,50,33,16,90,75,33,52,13,55,25,55,57,25,39,90,42,22,90,55,90
59,21,56,83,22,58,33,90,48,22,80,54,19,71,16,25,13,57,95,51,66,17,68,53,70,21,61,31,58,20,11,29,0,90,14,53,16,40,79,98,46,63,14,27,39,62,16,51,85,98,42,12,46,23,28,33,40,49,87,97,35,64,49,22,72,33,92,44,39,70,13,41,12,53,88,99,24,27,98,21,18,21,21,55,59
66,44,67,17,49,70,88,61,92,55,28,33,74,90,41,19,24,30,57,60,26,94,55,97,78,16,60,70,86,24,70,14,90,0,92,30,85,59,81,25,87,36,89,46,41,79,67,20,92,38,25,67,11,43,89,62,90,37,19,21,86,16,39,13,63,61,21,52,93,11,21,70,23,35,21,84,29,94,77,37,64,49,15,33,66
54,17,99,83,100,51,67,89,76,75,88,41,25,15,55,50,54,69,50,80,96,15,30,41,85,43,13,50,35,51,91,42,14,92,0,97,33,43,28,88,15,73,95,50,48,22,37,93,97,94,21,41,80,61,33,35,11,54,18,20,88,85,62,31,34,63,41,36,20,41,37,77,97,55,21,96,25,84,18,45,70,66,84,34,54
32,62,37,67,62,38,84,94,21,59,18,11,38,35,10,46,94,14,10,17,47,26,54,22,84,81,49,38,83,67,36,68,53,30,97,0,84,21,68,99,68,80,41,89,39,21,40,96,90,85,33,19,94,13,38,84,72,15,44,84,23,30,15,84,13,28,96,90,67,41,81,47,99,84,80,91,54,65,72,22,21,46,27,49,32
17,55,99,70,29,75,15,26,24,75,83,70,24,52,71,10,27,33,68,45,94,99,88,72,21,77,32,25,21,35,31,55,16,85,33,84,0,59,51,57,92,14,29,16,42,29,53,98,35,92,90,75,35,37,80,45,88,12,99,70,47,20,46,22,15,97,31,17,46,75,73,96,80,13,58,33,13,92,71,23,56,87,61,76,17
80,93,41,68,84,65,95,81,55,62,28,30,46,41,92,86,36,52,92,56,22,43,14,25,14,44,53,25,24,81,24,92,40,59,43,21,59,0,18,53,58,52,73,18,11,61,15,29,25,12,41,67,18,52,18,71,53,48,79,79,66,54,46,35,69,56,97,62,96,55,99,95,91,48,73,95,62,55,53,63,25,61,11,18,80
18,26,90,85,99,62,79,75,46,41,16,93,57,74,34,23,22,71,35,70,72,34,55,64,13,41,88,21,22,75,32,60,79,81,28,68,51,18,0,96,19,45,95,35,25,59,80,49,88,95,68,55,12,16,14,78,66,50,40,51,82,48,89,12,91,27,83,41,52,68,15,80,26,88,85,37,25,74,70,29,47,68,65,53,18
80,40,39,39,11,21,88,10,54,25,63,25,95,85,50,67,53,66,20,93,20,99,28,90,66,15,39,87,79,19,27,40,98,25,88,99,57,53,96,0,47,59,55,55,67,76,38,39,20,24,92,39,54,76,71,48,28,48,34,23,41,68,30,93,77,81,57,90,60,36,50,58,100,29,42,13,76,65,93,68,19,18,31,72,80
20,51,79,21,28,50,19,73,21,77,31,20,85,92,58,61,85,74,37,83,21,49,32,86,45,46,35,47,84,67,24,41,46,87,15,68,92,58,19,47,0,79,85,78,62,90,63,91,62,13,34,50,49,66,85,23,45,22,27,93,72,24,44,31,34,13,85,14,62,36,29,45,88,45,98,56,93,47,84,96,76,88,14,60,20
50,99,90,48,17,91,88,55,75,77,94,73,54,37,32,39,100,76,75,11,60,79,70,83,81,52,72,92,66,89,16,67,63,36,73,80,14,52,45,59,79,0,57,90,57,35,98,87,99,83,87,48,19,10,22,38,31,77,50,92,44,65,54,22,23,96,66,93,61,60,20,12,99,90,94,51,36,68,70,87,75,19,27,51,50
51,16,77,35,75,62,98,29,57,61,42,63,93,87,62,76,68,80,88,96,76,35,50,16,84,55,78,84,94,11,29,60,14,89,95,41,29,73,95,55,85,57,0,74,72,82,80,14,71,66,63,63,38,15,70,93,25,52,48,34,73,72,40,18,16,30,78,38,47,23,17,40,91,58,78,58,98,68,58,23,53,52,88,47,51
10,74,34,96,52,79,55,29,74,28,57,44,28,39,73,43,35,26,70,23,49,48,54,64,79,95,76,96,56,97,63,76,27,46,50,89,16,18,35,55,78,90,74,0,12,86,25,64,96,17,61,22,47,49,65,44,39,53,56,57,78,33,49,88,24,56,34,58,99,79,85,93,41,51,70,44,38,62,58,31,64,16,10,41,10
95,89,80,50,23,96,88,51,44,57,70,62,98,36,86,86,57,60,28,34,47,72,64,31,41,59,55,50,55,55,11,52,39,41,48,39,42,11,25,67,62,57,72,12,0,48,54,71,13,34,36,19,32,68,86,13,91,52,87,35,18,40,72,97,55,56,59,51,31,23,71,76,13,19,94,34,39,53,52,97,49,43,26,50,95
62,21,94,45,21,32,30,34,15,54,42,24,64,72,81,53,94,59,35,67,39,89,84,65,35,26,74,89,72,28,11,62,62,79,22,21,29,61,59,76,90,35,82,86,48,0,62,12,96,57,84,49,94,44,16,41,31,17,92,90,11,80,22,11,89,67,93,86,77,73,20,13,76,47,93,39,15,19,84,62,26,51,76,55,62
25,46,69,31,61,27,49,31,72,38,83,77,42,75,47,70,81,56,20,84,95,39,81,50,89,53,35,28,92,74,60,57,16,67,37,40,53,15,80,38,63,98,80,25,54,62,0,63,64,30,11,45,89,47,39,59,39,71,32,61,30,25,33,59,75,94,65,69,61,69,15,19,45,89,78,67,95,17,78,54,96,29,74,26,25
100,39,63,82,61,65,83,35,16,30,97,69,51,72,56,70,90,58,93,10,94,67,45,44,84,72,73,16,58,81,28,13,51,20,93,96,98,29,49,39,91,87,14,64,71,12,63,0,22,67,35,79,32,42,25,14,55,61,54,75,29,41,89,81,77,10,65,91,48,82,90,91,96,67,64,97,52,73,66,92,92,46,87,32,100
19,32,18,85,79,68,96,28,91,28,85,74,27,25,11,45,25,68,38,43,68,37,53,87,95,37,43,50,79,59,10,29,85,92,97,90,35,25,88,20,62,99,71,96,13,96,64,22,0,51,19,76,24,87,23,100,11,78,66,56,55,11,33,40,76,48,55,99,90,50,25,15,50,63,55,53,91,20,59,44,92,93,81,59,19
45,75,98,68,78,84,66,47,10,88,93,82,12,86,80,67,44,15,28,89,98,10,75,13,84,21,43,50,74,49,37,57,98,38,94,85,92,12,95,24,13,83,66,17,34,57,30,67,51,0,30,25,66,13,18,70,27,34,71,26,22,82,34,94,58,61,86,96,37,63,22,66,79,24,54,56,81,82,80,70,37,67,90,96,45
76,36,62,47,35,49,68,19,24,11,93,43,11,87,54,94,63,87,82,16,81,14,57,54,19,16,80,78,69,29,33,52,42,25,21,33,90,41,68,92,34,87,63,61,36,84,11,35,19,30,0,46,94,20,88,96,16,17,65,24,91,42,23,78,72,82,27,92,47,65,11,50,14,64,89,66,38,89,64,81,85,95,97,73,76
90,40,66,86,69,81,18,84,19,95,34,30,11,27,52,83,73,42,66,10,57,20,57,84,89,84,14,37,81,83,68,98,12,67,41,19,75,67,55,39,50,48,63,22,19,49,45,79,76,25,46,0,91,25,80,49,87,79,71,76,27,95,83,71,33,30,43,69,66,20,69,31,49,30,40,15,73,67,12,16,74,71,90,46,90
41,45,87,15,19,29,74,80,21,52,50,97,59,93,63,85,39,88,75,71,98,45,28,24,68,24,49,51,86,15,36,69,46,11,80,94,35,18,12,54,49,19,38,47,32,94,89,32,24,66,94,91,0,94,92,10,31,71,38,37,47,78,60,63,25,33,40,100,63,99,65,23,12,83,68,33,53,83,31,38,80,96,86,36,41
29,60,95,17,84,62,79,51,59,58,70,20,81,37,31,60,90,75,44,87,72,10,61,71,63,65,68,70,40,58,42,68,23,43,61,13,37,52,16,76,66,10,15,49,68,44,47,42,87,13,20,25,94,0,61,94,64,94,11,10,77,74,53,88,25,45,26,72,25,99,69,92,13,41,93,100,63,60,71,60,70,13,74,16,29
26,68,98,33,61,20,85,95,43,19,15,100,64,72,60,83,27,13,59,81,32,91,43,83,79,40,12,67,25,41,25,87,28,89,33,38,80,18,14,71,85,22,70,65,86,16,39,25,23,18,88,80,92,61,0,99,39,24,71,15,34,27,52,65,39,47,90,27,95,17,13,78,69,15,39,27,27,55,61,89,98,30,20,85,26
61,22,40,97,17,77,43,69,46,25,52,38,29,37,65,81,67,21,14,97,100,63,72,31,34,31,55,61,36,71,28,43,33,62,35,84,45,71,78,48,23,38,93,44,13,41,59,14,100,70,96,49,10,94,99,0,27,77,86,18,46,19,25,30,79,58,53,75,42,63,54,70,73,60,91,57,60,26,65,54,39,26,29,43,61
49,61,12,74,93,98,97,97,62,58,25,16,53,35,83,95,59,27,47,75,91,62,63,53,18,18,29,29,23,88,50,48,40,90,11,72,88,53,66,28,45,31,25,39,91,31,39,55,11,27,16,87,31,64,39,27,0,30,78,21,50,37,12,48,40,70,98,51,65,85,52,66,75,44,72,58,36,91,35,85,50,67,24,95,49
46,39,43,67,20,77,15,84,32,95,68,88,58,48,90,23,73,89,58,67,98,41,45,18,44,40,15,66,13,50,31,39,49,37,54,15,12,48,50,48,22,77,52,53,52,17,71,61,78,34,17,79,71,94,24,77,30,0,35,33,74,59,60,80,21,41,83,83,57,100,42,98,28,61,63,47,92,18,16,21,96,29,71,81,46
36,19,99,58,33,26,94,75,90,74,48,94,31,75,34,25,59,14,99,49,70,54,59,51,21,63,41,82,61,68,81,72,87,19,18,44,99,79,40,34,27,50,48,56,87,92,32,54,66,71,65,71,38,11,71,86,78,35,0,21,98,82,99,68,94,60,58,31,68,41,37,39,78,65,63,47,84,54,19,77,54,92,33,14,36
31,13,66,69,99,96,82,62,21,64,67,14,93,47,54,79,51,42,77,39,25,22,81,96,78,60,62,77,29,56,25,72,97,21,20,84,70,79,51,23,93,92,34,57,35,90,61,75,56,26,24,76,37,10,15,18,21,33,21,0,48,85,78,95,57,86,64,59,59,55,49,10,64,35,72,27,13,48,77,85,28,45,31,68,31
45,98,19,50,26,70,95,30,20,69,79,34,20,24,55,61,22,35,32,76,85,22,18,33,20,18,38,35,31,41,41,90,35,86,88,23,47,66,82,41,72,44,73,78,18,11,30,29,55,22,91,27,47,77,34,46,50,74,98,48,0,56,77,83,69,71,11,31,51,35,87,92,63,43,37,90,95,51,27,93,73,16,30,96,45
60,57,78,90,84,25,29,14,74,80,26,85,51,84,72,16,26,92,87,61,64,62,75,62,57,49,48,84,97,43,49,33,64,16,85,30,20,54,48,68,24,65,72,33,40,80,25,41,11,82,42,95,78,74,27,19,37,59,82,85,56,0,20,18,65,27,100,30,62,24,37,31,12,92,61,38,48,26,11,96,88,15,86,45,60
45,71,97,72,99,31,75,60,62,33,100,59,91,50,31,79,74,17,67,11,50,75,57,53,33,87,55,74,57,31,28,60,49,39,62,15,46,46,89,30,44,54,40,49,72,22,33,89,33,34,23,83,60,53,52,25,12,60,99,78,77,20,0,39,38,37,66,75,98,21,63,31,70,41,68,54,83,33,57,57,85,80,21,94,45
56,58,71,27,36,70,17,48,100,34,70,78,56,98,52,88,90,71,60,75,32,49,27,93,64,77,74,35,98,46,49,15,22,13,31,84,22,35,12,93,31,22,18,88,97,11,59,81,40,94,78,71,63,88,65,30,48,80,68,95,83,18,39,0,15,87,66,99,75,34,79,83,17,31,84,76,80,83,14,96,97,30,34,86,56
71,49,51,27,83,88,66,99,36,31,61,35,34,37,70,10,100,47,77,85,34,28,21,58,99,27,56,91,53,98,72,68,72,63,34,13,15,69,91,77,34,23,16,24,55,89,75,77,76,58,72,33,25,25,39,79,40,21,94,57,69,65,38,15,0,74,21,12,57,58,58,71,23,62,39,100,87,44,15,25,75,34,72,89,71
16,50,24,71,86,44,31,84,17,25,90,57,29,72,34,29,64,28,94,52,38,38,14,61,33,81,97,76,64,22,90,50,33,61,63,28,97,56,27,81,13,96,30,56,56,67,94,10,48,61,82,30,33,45,47,58,70,41,60,86,71,27,37,87,74,0,32,30,47,78,86,100,48,46,97,19,73,88,34,34,45,36,44,96,16
96,35,30,11,32,89,64,50,66,18,83,45,61,49,54,79,81,36,91,34,32,93,60,95,43,40,42,19,52,58,81,33,92,21,41,96,31,97,83,57,85,66,78,34,59,93,65,65,55,86,27,43,40,26,90,53,98,83,58,64,11,100,66,66,21,32,0,58,67,70,67,33,82,87,35,85,47,97,54,80,24,26,74,54,96
91,20,38,75,39,34,85,18,70,40,100,59,41,99,22,90,34,87,66,47,80,90,88,34,63,74,14,22,84,76,41,16,44,52,36,90,17,62,41,90,14,93,38,58,51,86,69,91,99,96,92,69,100,72,27,75,51,83,31,59,31,30,75,99,12,30,58,0,33,55,79,99,49,28,45,67,30,37,68,76,35,33,23,54,91
38,24,59,18,37,15,41,54,22,64,25,43,53,80,77,22,84,48,53,44,79,73,55,61,56,14,46,12,37,80,46,90,39,93,20,67,46,96,52,60,62,61,47,99,31,77,61,48,90,37,47,66,63,25,95,42,65,57,68,59,51,62,98,75,57,47,67,33,0,51,99,49,76,67,83,23,89,99,91,39,42,46,95,19,38
76,24,70,39,97,55,95,45,71,91,19,76,22,23,81,51,52,44,37,58,15,26,21,12,60,15,26,56,78,80,36,75,70,11,41,41,75,55,68,36,36,60,23,79,23,73,69,82,50,63,65,20,99,99,17,63,85,100,41,55,35,24,21,34,58,78,70,55,51,0,79,76,38,60,48,80,32,10,72,97,50,67,11,18,76
31,70,68,17,49,87,50,83,73,40,28,29,95,76,69,97,97,90,98,12,86,55,83,88,99,47,89,41,70,54,27,33,13,21,37,81,73,99,15,50,29,20,17,85,71,20,15,90,25,22,11,69,65,69,13,54,52,42,37,49,87,37,63,79,58,86,67,79,99,79,0,58,87,14,64,75,21,92,18,20,42,42,96,77,31
10,53,83,47,60,64,81,48,77,71,73,16,75,49,39,64,74,15,74,21,100,39,53,91,37,10,62,58,53,97,71,52,41,70,77,47,96,95,80,58,45,12,40,93,76,13,19,91,15,66,50,31,23,92,78,70,66,98,39,10,92,31,31,83,71,100,33,99,49,76,58,0,22,19,13,77,43,73,73,25,88,29,36,33,10
80,86,44,27,99,17,64,38,40,23,27,33,95,82,76,41,17,86,67,55,51,24,58,54,49,53,98,97,66,77,77,13,12,23,97,99,80,91,26,100,88,99,91,41,13,76,45,96,50,79,14,49,12,13,69,73,75,28,78,64,63,12,70,17,23,48,82,49,76,38,87,22,0,96,61,35,15,32,25,84,21,10,81,24,80
19,73,28,63,64,86,18,86,96,25,38,63,65,85,22,87,20,38,64,81,89,51,79,46,73,96,54,49,16,44,21,55,53,35,55,84,13,48,88,29,45,90,58,51,19,47,89,67,63,24,64,30,83,41,15,60,44,61,65,35,43,92,41,31,62,46,87,28,67,60,14,19,96,0,33,88,87,16,14,65,39,86,54,28,19
30,61,26,66,20,34,46,34,91,52,98,44,85,48,32,57,38,13,81,34,22,91,31,25,36,59,35,64,61,78,25,25,88,21,21,80,58,73,85,42,98,94,78,70,94,93,78,64,55,54,89,40,68,93,39,91,72,63,63,72,37,61,68,84,39,97,35,45,83,48,64,13,61,33,0,91,39,20,63,97,29,21,63,47,30
19,47,49,82,27,98,48,20,63,92,65,44,73,36,38,40,29,91,94,50,32,73,65,36,28,61,27,68,39,18,79,55,99,84,96,91,33,95,37,13,56,51,58,44,34,39,67,97,53,56,66,15,33,100,27,57,58,47,47,27,90,38,54,76,100,19,85,67,23,80,75,77,35,88,91,0,75,19,55,33,46,12,54,27,19
23,59,55,75,89,89,67,67,40,42,85,92,23,88,32,21,28,11,49,91,40,80,28,64,56,24,19,22,75,84,23,57,24,29,25,54,13,62,25,76,93,36,98,38,39,15,95,52,91,81,38,73,53,63,27,60,36,92,84,13,95,48,83,80,87,73,47,30,89,32,21,43,15,87,39,75,0,79,61,71,92,84,85,57,23
75,85,29,97,69,28,55,82,45,60,66,30,22,95,93,18,60,60,91,66,60,61,82,57,33,63,13,91,69,56,80,25,27,94,84,65,92,55,74,65,47,68,68,62,53,19,17,73,20,82,89,67,83,60,55,26,91,18,54,48,51,26,33,83,44,88,97,37,99,10,92,73,32,16,20,19,79,0,47,21,40,26,74,97,75
53,37,97,34,61,50,47,23,53,65,58,57,59,11,86,63,90,81,16,73,81,84,80,43,100,17,22,39,92,65,44,39,98,77,18,72,71,53,70,93,84,70,58,58,52,84,78,66,59,80,64,12,31,71,61,65,35,16,19,77,27,11,57,14,15,34,54,68,91,72,18,73,25,14,63,55,61,47,0,99,92,81,86,98,53
70,87,84,45,100,33,27,64,18,77,11,41,19,16,39,74,33,17,78,89,57,82,32,76,38,57,28,42,23,83,81,90,21,37,45,22,23,63,29,68,96,87,23,31,97,62,54,92,44,70,81,16,38,60,89,54,85,21,77,85,93,96,57,96,25,34,80,76,39,97,20,25,84,65,97,33,71,21,99,0,35,76,51,42,70
63,22,33,70,39,54,80,86,98,87,34,80,10,68,29,36,16,91,14,65,76,47,23,54,82,89,78,99,80,80,63,42,18,64,70,21,56,25,47,19,76,75,53,64,49,26,96,92,92,37,85,74,80,70,98,39,50,96,54,28,73,88,85,97,75,45,24,35,42,50,42,88,21,39,29,46,92,40,92,35,0,53,35,79,63
