64
14,62,58,43,64,53,87,31,91,66,74,64,55,59,87,24,14,70,28,12,79,89,12,32,89,0,96,92,90,40,22,51,14,66,62,95,36,38,20,10,81,94,61,87,92,62,87,88,88,61,24,20,41,80,70,17,71,99,73,34,10,95,10,52,64,14
26,23,19,87,53,32,46,10,72,38,61,36,93,95,26,92,69,98,17,49,24,77,36,98,97,96,0,40,71,77,19,54,57,11,53,70,30,25,99,41,82,53,18,17,51,81,71,20,57,39,43,56,79,73,49,93,23,68,37,94,11,66,86,22,56,26
82,91,94,98,97,39,91,95,86,54,13,70,73,14,48,70,55,88,89,37,69,43,16,11,53,92,40,0,40,12,78,25,20,92,10,53,100,52,10,80,41,98,15,15,90,95,58,87,44,55,21,50,59,65,15,65,97,73,66,48,42,22,66,18,14,82
27,42,28,16,80,69,71,30,19,74,16,63,86,88,51,38,87,63,86,23,20,60,25,90,56,90,71,40,0,74,52,73,95,16,100,15,87,77,75,18,83,62,63,76,47,15,78,98,52,47,59,92,73,92,58,94,48,46,10,37,73,93,64,45,47,27
99,62,19,64,60,10,96,27,62,13,65,27,90,38,89,64,46,46,13,69,10,48,43,10,59,40,77,12,74,0,100,10,12,31,69,65,18,42,74,69,95,74,90,23,53,61,40,20,43,73,50,38,24,86,11,41,71,72,61,59,43,74,88,83,25,99
30,89,31,82,11,60,56,24,50,94,100,79,35,54,35,36,58,100,36,29,77,15,72,71,21,22,19,78,52,100,0,59,97,52,69,88,74,33,42,66,75,39,35,61,10,18,100,59,37,68,14,20,63,14,72,81,34,67,49,42,100,40,53,70,64,30
22,52,70,95,87,19,75,91,54,26,40,74,14,48,30,36,61,55,37,77,93,43,54,68,53,51,54,25,73,10,59,0,28,37,67,18,75,73,95,62,96,33,93,38,76,68,25,38,72,42,61,67,95,28,49,46,10,10,48,54,19,10,99,50,39,22
70,39,68,15,72,17,55,19,94,21,88,56,78,76,33,95,17,13,27,81,21,11,11,63,58,14,57,20,95,12,97,28,0,59,35,81,17,37,85,100,43,23,68,51,99,12,54,78,28,47,73,42,22,62,43,33,33,37,65,65,71,97,34,32,81,70
74,53,53,17,61,85,85,48,98,69,46,63,37,25,90,33,42,24,37,92,10,76,55,24,79,66,11,92,16,31,52,37,59,0,63,96,45,84,55,56,63,10,15,86,28,42,100,99,69,51,34,46,12,90,52,23,65,81,34,11,20,68,80,20,40,74
25,92,91,52,97,16,11,44,59,25,83,44,90,62,58,34,79,72,29,18,58,12,57,10,51,62,53,10,100,69,69,67,35,63,0,83,80,26,60,64,10,66,84,44,49,33,22,59,95,45,25,14,21,18,48,56,16,63,16,83,27,56,56,93,93,25
33,90,24,32,19,74,24,14,12,38,66,29,37,15,12,56,40,94,31,70,38,14,23,44,93,95,70,53,15,65,88,18,81,96,83,0,85,37,48,37,48,23,83,50,11,93,100,43,53,33,63,81,92,34,98,70,18,20,90,95,86,45,80,75,78,33
62,44,20,32,27,69,11,95,81,86,24,73,80,31,48,89,84,39,47,82,88,87,69,65,40,36,30,100,87,18,74,75,17,45,80,85,0,89,91,94,65,12,86,75,67,12,25,92,31,100,18,63,59,64,59,47,74,15,62,54,57,35,81,35,26,62
14,30,89,85,30,91,11,60,34,42,73,86,84,76,81,67,51,85,53,28,51,15,61,44,15,38,25,52,77,42,33,73,37,84,26,37,89,0,71,77,70,73,21,65,21,73,84,39,50,10,93,89,43,12,50,36,57,16,99,38,89,31,17,80,15,14
67,41,21,22,96,25,49,98,45,95,43,32,25,21,33,14,50,88,78,82,81,15,88,27,74,20,99,10,75,74,42,95,85,55,60,48,91,71,0,56,85,15,22,36,23,60,77,28,42,56,44,62,58,71,51,52,35,23,41,47,88,13,19,48,88,67
91,20,98,78,94,96,98,84,31,49,79,93,86,28,79,70,32,25,50,87,13,98,30,71,34,10,41,80,18,69,66,62,100,56,64,37,94,77,56,0,42,27,16,23,47,20,98,46,47,46,51,75,37,16,64,58,71,68,58,44,97,48,47,97,100,91
66,86,99,75,70,67,47,74,71,71,59,83,52,71,55,51,87,32,12,34,48,14,88,13,68,81,82,41,83,95,75,96,43,63,10,48,65,70,85,42,0,26,31,15,100,96,53,66,49,29,90,28,85,46,93,86,85,26,68,74,61,74,22,71,11,66
67,51,46,61,93,30,65,63,44,79,93,67,55,45,43,11,87,100,99,100,47,72,62,12,44,94,53,98,62,74,39,33,23,10,66,23,12,73,15,27,26,0,74,44,89,97,36,23,52,55,83,15,32,92,50,24,24,84,43,25,69,57,67,24,61,67
97,75,83,84,74,64,64,28,79,31,60,60,93,16,60,35,23,47,64,80,21,48,68,82,26,61,18,15,63,90,35,93,68,15,84,83,86,21,22,16,31,74,0,91,64,95,46,85,55,100,73,89,88,12,26,71,89,95,58,30,40,54,60,37,42,97
26,40,82,72,20,65,60,78,66,42,26,75,82,31,67,94,30,69,64,81,91,47,85,31,80,87,17,15,76,23,61,38,51,86,44,50,75,65,36,23,15,44,91,0,62,52,30,56,46,12,77,97,65,57,65,78,90,99,88,55,24,77,51,64,87,26
20,78,18,100,11,64,28,52,36,96,15,58,77,84,96,79,50,26,94,59,59,50,10,76,86,92,51,90,47,53,10,76,99,28,49,11,67,21,23,47,100,89,64,62,0,17,56,37,49,32,63,90,24,63,59,47,29,46,13,91,64,41,31,87,78,20
53,54,37,47,85,27,63,36,64,72,15,44,76,40,92,33,69,24,70,48,51,78,84,45,10,62,81,95,15,61,18,68,12,42,33,93,12,73,60,20,96,97,95,52,17,0,88,86,22,22,47,85,57,12,64,19,86,85,84,26,21,51,61,65,45,53
88,22,50,59,49,42,92,26,17,77,83,99,40,45,12,96,26,85,93,41,78,42,31,30,40,87,71,58,78,40,100,25,54,100,22,100,25,84,77,98,53,36,46,30,56,88,0,36,39,59,51,13,71,83,53,61,10,29,93,46,57,14,96,33,66,88
49,50,76,20,89,17,92,45,64,33,74,99,63,44,22,80,90,63,93,20,100,91,44,58,89,88,20,87,98,20,59,38,78,99,59,43,92,39,28,46,66,23,85,56,37,86,36,0,46,32,29,83,76,50,27,81,67,31,71,83,64,36,70,32,34,49
39,34,66,46,54,95,26,98,10,97,44,68,59,34,76,73,28,92,10,48,29,64,93,39,35,88,57,44,52,43,37,72,28,69,95,53,31,50,42,47,49,52,55,46,49,22,39,46,0,82,89,85,47,43,83,54,81,37,93,21,89,92,35,51,95,39
84,43,12,19,75,56,41,27,23,69,84,32,66,46,71,10,47,72,80,76,32,35,97,89,94,61,39,55,47,73,68,42,47,51,45,33,100,10,56,46,29,55,100,12,32,22,59,32,82,0,49,75,89,86,99,53,55,62,73,61,74,80,65,66,50,84
72,78,81,55,93,95,78,69,24,44,63,76,59,54,82,100,78,57,37,88,70,25,50,10,55,24,43,21,59,50,14,61,73,34,25,63,18,93,44,51,90,83,73,77,63,47,51,29,89,49,0,56,29,33,75,58,41,12,55,33,28,76,72,72,32,72
53,90,78,68,22,98,14,29,92,50,81,35,18,72,96,30,48,22,34,53,83,62,81,39,22,20,56,50,92,38,20,67,42,46,14,81,63,89,62,75,28,15,89,97,90,85,13,83,85,75,56,0,42,56,73,76,48,79,30,35,69,53,38,45,19,53
10,76,58,50,62,37,53,80,96,93,28,20,80,74,63,24,11,61,24,56,93,34,74,46,12,41,79,59,73,24,63,95,22,12,21,92,59,43,58,37,85,32,88,65,24,57,71,76,47,89,29,42,0,34,78,25,51,43,65,71,36,70,30,22,100,10
51,74,57,89,32,96,74,28,10,85,17,99,16,35,62,85,24,34,74,28,85,25,47,24,57,80,73,65,92,86,14,28,62,90,18,34,64,12,71,16,46,92,12,57,63,12,83,50,43,86,33,56,34,0,56,16,49,48,68,55,21,33,44,60,91,51
83,63,37,33,93,21,41,57,18,71,46,62,63,32,84,11,100,100,32,96,87,57,68,10,78,70,49,15,58,11,72,49,43,52,48,98,59,50,51,64,93,50,26,65,59,64,53,27,83,99,75,73,78,56,0,62,100,71,47,91,32,27,38,21,67,83
44,26,95,88,45,66,42,39,31,73,76,84,62,23,10,59,46,98,26,32,73,40,35,84,67,17,93,65,94,41,81,46,33,23,56,70,47,36,52,58,86,24,71,78,47,19,61,81,54,53,58,76,25,16,62,0,17,30,45,24,31,65,49,59,66,44
47,21,73,59,96,41,15,18,73,94,15,14,92,20,28,82,94,20,99,39,87,88,13,51,54,71,23,97,48,71,34,10,33,65,16,18,74,57,35,71,85,24,89,90,29,86,10,67,81,55,41,48,51,49,100,17,0,64,59,70,85,30,21,18,17,47
69,76,97,14,29,86,38,68,81,27,22,28,76,38,78,70,49,55,74,10,26,11,56,89,30,99,68,73,46,72,67,10,37,81,63,20,15,16,23,68,26,84,95,99,46,85,29,31,37,62,12,79,43,48,71,30,64,0,35,83,83,44,79,37,78,69
56,62,93,93,58,81,62,76,23,40,15,96,17,77,40,43,87,86,11,43,96,43,45,49,96,73,37,66,10,61,49,48,65,34,16,90,62,99,41,58,68,43,58,88,13,84,93,71,93,73,55,30,65,68,47,45,59,35,0,82,97,67,27,29,51,56
99,10,75,61,33,41,39,96,71,98,93,50,100,33,66,17,33,56,72,80,41,34,52,52,67,34,94,48,37,59,42,54,65,11,83,95,54,38,47,44,74,25,30,55,91,26,46,83,21,61,33,35,71,55,91,24,70,83,82,0,12,26,59,95,27,99
88,68,20,25,85,21,80,44,40,13,65,70,26,57,55,70,83,40,40,82,47,13,92,84,18,10,11,42,73,43,100,19,71,20,27,86,57,89,88,97,61,69,40,24,64,21,57,64,89,74,28,69,36,21,32,31,85,83,97,12,0,67,58,55,35,88
84,99,98,59,69,11,14,88,27,23,11,29,45,92,73,91,97,34,40,36,62,65,41,58,95,95,66,22,93,74,40,10,97,68,56,45,35,31,13,48,74,57,54,77,41,51,14,36,92,80,76,53,70,33,27,65,30,44,67,26,67,0,97,41,100,84
27,91,98,98,90,10,49,23,27,50,38,78,32,51,40,22,70,69,54,73,82,86,93,99,20,10,86,66,64,88,53,99,34,80,56,80,81,17,19,47,22,67,60,51,31,61,96,70,35,65,72,38,30,44,38,49,21,79,27,59,58,97,0,73,67,27
93,38,36,86,75,60,63,29,15,34,30,29,30,50,56,80,32,44,25,33,65,61,39,34,38,52,22,18,45,83,70,50,32,20,93,75,35,80,48,97,71,24,37,64,87,65,33,32,51,66,72,45,22,60,21,59,18,37,29,95,55,41,73,0,23,93
90,47,79,92,39,38,29,51,92,74,18,11,40,79,46,42,22,45,71,72,34,37,50,36,16,64,56,14,47,25,64,39,81,40,93,78,26,15,88,100,11,61,42,87,78,45,66,34,95,50,32,19,100,91,67,66,17,78,51,27,35,100,67,23,0,90
0,46,87,68,20,59,47,50,44,70,72,23,37,84,62,70,32,51,61,31,21,38,58,55,60,14,26,82,27,99,30,22,70,74,25,33,62,14,67,91,66,67,97,26,20,53,88,49,39,84,72,53,10,51,83,44,47,69,56,99,88,84,27,93,90,0
