77
88,79,41,36,61,35,25,45,19,100,28,67,78,94,79,35,84,57,59,30,58,75,81,14,53,97,32,21,78,82,86,40,26,33,95,48,71,0,74,85,83,91,59,30,27,38,47,66,47,63,46,88,55,18,67,16,85,17,69,27,81,74,21,74,97,50,75,37,85,50,57,78,56,37,87,29,76,80,88
69,29,42,35,42,52,33,71,30,32,30,69,83,67,38,66,40,90,95,100,69,67,29,16,77,12,52,35,94,36,37,59,93,88,12,28,80,74,0,89,17,45,37,60,48,52,44,68,88,31,14,31,70,10,89,81,36,52,14,19,68,92,20,58,55,27,21,47,44,67,32,11,14,31,22,10,55,47,69
52,90,10,100,59,70,72,87,57,64,27,13,74,15,70,51,60,61,96,67,24,11,15,27,25,80,10,80,71,26,60,25,88,65,74,80,15,85,89,0,92,40,37,52,61,17,65,24,14,80,44,90,31,94,68,90,70,95,97,46,73,43,22,67,51,18,42,64,35,33,73,34,39,10,22,53,25,31,52
71,60,80,94,92,44,40,25,100,29,88,12,91,84,63,92,73,25,66,91,48,97,66,93,85,72,88,75,19,36,85,17,38,30,51,77,38,83,17,92,0,30,20,82,78,43,80,69,17,86,64,58,10,54,65,13,38,75,74,13,54,81,52,20,84,51,68,98,19,26,45,47,12,98,70,16,83,90,71
83,100,58,10,81,48,58,67,73,39,40,99,26,52,74,56,51,27,58,100,16,97,87,52,70,71,78,18,30,42,27,50,95,83,50,25,92,91,45,40,30,0,27,30,57,48,66,48,19,24,42,45,21,55,84,66,65,10,14,50,56,44,86,43,95,55,60,81,100,52,84,36,66,36,20,42,34,91,83
51,69,10,74,91,17,82,62,41,66,79,57,31,12,61,16,99,38,90,80,68,40,55,68,48,52,59,23,77,16,23,41,11,97,57,85,33,59,37,37,20,27,0,51,86,40,67,43,27,95,28,80,17,30,80,56,97,70,68,83,97,59,21,49,56,45,63,97,38,49,78,42,13,70,29,69,28,42,51
76,16,100,85,97,94,37,86,15,65,94,74,27,81,94,45,70,98,38,51,38,46,82,66,43,66,27,65,28,81,80,30,33,95,57,49,67,30,60,52,82,30,51,0,24,10,49,91,39,73,69,62,29,66,42,55,87,23,51,67,88,65,49,98,52,91,88,63,85,24,82,18,56,23,66,31,32,96,76
54,10,64,83,71,55,66,37,59,27,45,39,56,66,41,12,96,74,68,79,28,89,48,78,60,53,80,80,14,58,41,60,42,76,77,28,63,27,48,61,78,57,86,24,0,59,15,40,92,78,77,86,20,56,31,15,99,14,70,22,15,16,92,99,87,86,30,82,72,20,13,41,80,59,89,82,49,39,54
67,76,66,72,78,50,82,92,77,77,74,20,52,31,51,23,32,93,19,48,20,39,55,60,34,98,87,93,81,11,36,98,53,27,78,46,54,38,52,17,43,48,40,10,59,0,46,62,97,40,25,36,20,24,40,21,75,91,38,100,27,64,29,38,84,12,34,88,23,27,56,25,72,57,78,77,68,72,67
40,89,27,51,65,97,51,24,10,79,17,84,40,95,65,98,67,65,49,89,94,70,52,60,33,25,22,81,71,70,32,90,94,41,75,69,74,47,44,65,80,66,67,49,15,46,0,21,54,45,42,89,100,32,78,77,57,15,94,36,58,73,78,81,11,23,22,79,36,96,21,98,63,36,59,42,54,58,40
22,32,72,77,62,23,51,51,46,86,96,36,88,79,66,23,15,72,90,19,76,85,67,98,12,79,71,85,48,73,84,68,81,31,45,27,71,66,68,24,69,48,43,91,40,62,21,0,99,15,77,100,19,81,85,66,74,60,100,15,41,21,18,81,29,56,16,88,44,14,59,57,66,66,96,57,72,98,22
29,77,60,72,81,100,81,16,18,58,82,74,39,84,15,54,58,83,89,82,74,64,41,78,69,100,35,26,21,91,52,50,96,98,67,65,31,47,88,14,17,19,27,39,92,97,54,99,0,79,66,81,93,65,24,56,17,60,59,58,61,74,18,58,67,65,60,90,64,91,45,81,30,18,78,50,61,41,29
50,60,30,76,43,46,99,73,93,58,11,62,20,57,22,66,62,29,43,59,92,56,100,58,37,38,84,15,65,56,25,29,63,79,88,18,47,63,31,80,86,24,95,73,78,40,45,15,79,0,27,30,100,98,34,18,92,98,76,80,51,47,57,69,19,89,12,33,87,61,30,23,97,86,18,89,57,87,50
40,71,80,67,47,85,54,32,49,77,30,68,77,73,47,77,46,42,41,37,61,12,71,93,55,29,78,24,54,62,33,71,95,61,89,33,37,46,14,44,64,42,28,69,77,25,42,77,66,27,0,79,47,29,27,30,26,99,68,12,47,37,39,28,48,82,34,23,85,98,36,26,81,11,58,86,39,78,40
87,51,57,89,48,30,84,50,76,13,84,48,78,84,30,38,40,21,88,62,12,47,51,87,72,70,55,56,36,16,99,23,92,88,20,73,41,88,31,90,58,45,80,62,86,36,89,100,81,30,79,0,79,63,42,21,77,87,40,58,75,11,56,29,100,95,55,66,59,67,83,50,30,93,37,96,43,17,87
83,71,91,58,81,76,39,30,32,98,60,41,49,34,57,62,28,40,17,66,33,69,93,90,17,39,75,14,77,24,100,12,14,16,38,22,49,55,70,31,10,21,17,29,20,20,100,19,93,100,47,79,0,62,48,95,11,33,99,51,34,86,45,58,29,67,65,37,53,53,69,40,98,11,70,94,85,32,83
68,43,28,29,60,19,17,57,39,89,96,30,22,16,84,48,50,28,57,93,99,89,63,70,96,60,66,94,15,51,14,80,60,66,100,62,50,18,10,94,54,55,30,66,56,24,32,81,65,98,29,63,62,0,79,65,45,96,65,13,72,79,28,77,25,86,72,72,79,50,88,99,19,25,18,12,43,55,68
73,35,55,90,53,18,15,65,12,11,73,43,75,25,75,53,28,54,60,61,89,87,40,15,83,24,69,79,86,90,80,77,37,80,60,96,90,67,89,68,65,84,80,42,31,40,78,85,24,34,27,42,48,79,0,70,75,70,10,55,74,34,87,59,28,74,69,77,53,69,51,22,48,17,88,49,61,50,73
25,25,34,70,15,14,10,74,62,94,38,92,46,54,20,17,53,54,62,86,32,87,78,57,56,49,65,45,24,65,85,65,15,20,80,11,21,16,81,90,13,66,56,55,15,21,77,66,56,18,30,21,95,65,70,0,41,52,41,73,56,36,47,99,71,26,13,20,37,26,16,28,18,73,67,70,87,84,25
92,40,49,82,59,29,44,99,57,36,91,96,41,59,91,44,50,63,69,68,60,59,13,68,79,71,51,28,10,52,19,25,69,11,68,73,78,85,36,70,38,65,97,87,99,75,57,74,17,92,26,77,11,45,75,41,0,74,68,73,63,11,36,69,87,62,26,12,92,40,94,80,42,47,26,18,78,66,92
52,13,79,59,55,17,96,69,10,10,59,21,60,10,92,79,75,41,80,94,22,87,65,41,57,85,55,91,19,73,78,78,79,35,59,98,54,17,52,95,75,10,70,23,14,91,15,60,60,98,99,87,33,96,70,52,74,0,99,77,40,77,58,84,26,96,13,89,48,94,63,56,47,53,87,35,71,74,52
81,36,42,65,97,87,11,59,49,12,98,30,97,33,21,62,45,94,85,62,90,51,87,39,95,32,80,96,96,61,22,38,24,98,19,51,18,69,14,97,74,14,68,51,70,38,94,100,59,76,68,40,99,65,10,41,68,99,0,20,22,25,53,19,46,38,88,41,34,22,85,23,81,86,51,57,40,100,81
85,70,38,60,37,30,57,65,61,91,79,42,26,73,21,11,66,49,70,17,64,93,61,79,57,27,95,100,74,46,50,85,31,21,52,95,32,27,19,46,13,50,83,67,22,100,36,15,58,80,12,58,51,13,55,73,73,77,20,0,77,65,53,94,59,97,79,26,54,28,34,45,25,83,77,100,40,89,85
11,71,25,81,44,81,57,55,67,16,57,17,36,11,67,46,98,57,83,74,100,50,53,46,95,25,11,91,55,66,56,75,31,56,96,65,89,81,68,73,54,56,97,88,15,27,58,41,61,51,47,75,34,72,74,56,63,40,22,77,0,73,72,75,91,19,99,55,21,37,93,26,100,33,17,22,26,38,11
29,47,46,89,88,92,95,40,36,61,83,33,75,31,14,28,99,49,89,67,45,34,61,55,29,52,71,13,19,69,96,96,16,82,52,94,22,74,92,43,81,44,59,65,16,64,73,21,74,47,37,11,86,79,34,36,11,77,25,65,73,0,42,54,52,98,55,45,96,75,85,80,17,100,19,75,76,42,29
42,40,43,42,59,11,65,19,83,48,74,58,48,66,32,87,15,67,58,29,81,96,76,53,68,63,22,49,59,26,59,82,45,67,36,30,34,21,20,22,52,86,21,49,92,29,78,18,18,57,39,56,45,28,87,47,36,58,53,53,72,42,0,73,28,20,67,17,54,87,47,65,56,46,73,72,34,100,42
92,79,54,57,65,85,88,82,60,17,60,87,41,83,81,71,33,35,16,56,27,55,55,72,15,15,30,94,76,44,96,12,76,40,73,25,69,74,58,67,20,43,49,98,99,38,81,81,58,69,28,29,58,77,59,99,69,84,19,94,75,54,73,0,93,58,43,37,28,69,84,28,31,80,17,17,35,32,92
91,89,33,93,29,30,29,11,75,59,68,87,76,84,95,31,60,55,63,25,72,33,28,39,51,23,13,60,72,84,21,62,17,99,45,20,10,97,55,51,84,95,56,52,87,84,11,29,67,19,48,100,29,25,28,71,87,26,46,59,91,52,28,93,0,24,15,57,95,17,13,27,50,83,13,18,17,17,91
43,46,37,78,47,14,95,15,83,53,95,36,67,60,33,85,41,75,34,68,30,42,70,21,80,67,56,98,64,79,30,26,28,23,62,80,44,50,27,18,51,55,45,91,86,12,23,56,65,89,82,95,67,86,74,26,62,96,38,97,19,98,20,58,24,0,90,99,34,88,11,71,68,85,35,75,62,64,43
50,70,92,92,74,52,54,77,16,91,28,14,27,63,56,53,42,26,53,67,47,95,40,75,15,66,34,56,20,58,38,22,22,90,21,77,42,75,21,42,68,60,63,88,30,34,22,16,60,12,34,55,65,72,69,13,26,13,88,79,99,55,67,43,15,90,0,23,98,28,30,18,14,80,93,19,21,71,50
18,84,13,99,56,74,16,74,62,42,86,100,38,73,55,65,62,33,100,100,50,47,41,76,26,34,33,97,83,13,40,78,98,72,97,19,98,37,47,64,98,81,97,63,82,88,79,88,90,33,23,66,37,72,77,20,12,89,41,26,55,45,17,37,57,99,23,0,14,21,11,51,71,89,74,15,80,39,18
53,47,51,59,100,58,42,55,91,77,17,18,34,81,64,60,44,16,27,18,63,71,37,96,39,27,36,24,81,96,92,33,18,26,55,17,56,85,44,35,19,100,38,85,72,23,36,44,64,87,85,59,53,79,53,37,92,48,34,54,21,96,54,28,95,34,98,14,0,80,54,16,25,19,30,88,30,13,53
29,20,15,13,13,19,60,16,78,24,78,59,26,11,82,86,99,76,53,85,27,15,17,21,56,20,94,52,63,50,85,61,68,69,12,39,100,50,67,33,26,52,49,24,20,27,96,14,91,61,98,67,53,50,69,26,40,94,22,28,37,75,87,69,17,88,28,21,80,0,35,20,31,35,59,58,19,11,29
64,77,26,54,100,93,12,35,32,45,84,47,53,52,14,24,66,26,37,11,70,37,27,41,38,39,31,66,87,87,57,13,82,71,66,86,32,57,32,73,45,84,78,82,13,56,21,59,45,30,36,83,69,88,51,16,94,63,85,34,93,85,47,84,13,11,30,11,54,35,0,67,23,89,75,21,37,87,64
18,52,84,90,66,97,53,34,84,50,96,10,23,87,95,42,17,25,46,79,49,99,70,98,79,57,57,71,13,69,82,46,73,35,96,36,44,78,11,34,47,36,42,18,41,25,98,57,81,23,26,50,40,99,22,28,80,56,23,45,26,80,65,28,27,71,18,51,16,20,67,0,62,26,89,60,80,42,18
17,10,86,74,86,16,60,48,31,95,71,35,49,69,92,37,71,99,76,73,65,22,22,15,66,90,85,75,66,56,88,37,83,73,64,25,65,56,14,39,12,66,13,56,80,72,63,66,30,97,81,30,98,19,48,18,42,47,81,25,100,17,56,31,50,68,14,71,25,31,23,62,0,28,37,33,88,33,17
10,10,56,24,11,22,75,54,87,78,82,68,66,84,33,34,38,92,92,29,90,89,82,38,33,84,25,55,13,35,88,70,56,18,21,86,70,37,31,10,98,36,70,23,59,57,36,66,18,86,11,93,11,25,17,73,47,53,86,83,33,100,46,80,83,85,80,89,19,35,89,26,28,0,73,58,17,11,10
75,51,90,23,80,12,99,79,100,68,35,11,42,37,55,52,73,20,37,44,47,10,35,28,75,56,49,46,75,100,11,77,37,60,65,75,95,87,22,22,70,20,29,66,89,78,59,96,78,18,58,37,70,18,88,67,26,87,51,77,17,19,73,17,13,35,93,74,30,59,75,89,37,73,0,66,56,14,75
15,79,92,99,32,45,41,31,95,74,10,45,25,80,29,78,32,77,85,21,99,20,38,13,12,26,89,61,24,73,87,55,17,19,26,96,64,29,10,53,16,42,69,31,82,77,42,57,50,89,86,96,94,12,49,70,18,35,57,100,22,75,72,17,18,75,19,15,88,58,21,60,33,58,66,0,39,94,15
21,28,31,43,31,64,67,90,44,38,91,49,80,37,47,60,70,63,51,97,79,30,93,96,27,74,14,71,67,82,33,93,79,62,45,42,51,76,55,25,83,34,28,32,49,68,54,72,61,57,39,43,85,43,61,87,78,71,40,40,26,76,34,35,17,62,21,80,30,19,37,80,88,17,56,39,0,66,21
93,69,80,82,50,80,55,89,55,56,35,89,42,99,90,32,58,82,42,23,64,62,100,19,19,87,61,73,14,61,78,72,95,83,49,51,78,80,47,31,90,91,42,96,39,72,58,98,41,87,78,17,32,55,50,84,66,74,100,89,38,42,100,32,17,64,71,39,13,11,87,42,33,11,14,94,66,0,93
0,35,33,75,56,57,62,100,81,68,22,79,40,45,32,74,92,24,93,85,80,67,55,13,41,32,17,20,18,59,54,51,46,61,60,89,38,88,69,52,71,83,51,76,54,67,40,22,29,50,40,87,83,68,73,25,92,52,81,85,11,29,42,92,91,43,50,18,53,29,64,18,17,10,75,15,21,93,0
