45
38,10,62,80,58,65,88,26,78,72,73,0,40,75,66,14,95,37,11,17,33,36,53,37,43,43,12,26,57,51,75,58,47,100,91,22,44,98,71,86,17,41,39,86,60,10,38
49,46,46,90,30,53,97,99,59,80,13,40,0,85,90,91,91,20,98,52,50,69,87,77,72,52,98,77,74,87,40,53,60,83,75,100,69,32,94,75,56,13,25,99,45,47,49
62,96,49,94,26,73,66,38,38,20,68,75,85,0,18,44,60,66,59,88,14,91,99,48,100,19,59,70,58,69,63,43,18,64,45,51,14,97,26,50,32,75,35,86,50,70,62
11,70,40,65,46,24,79,49,39,60,70,66,90,18,0,12,80,50,13,38,14,87,23,67,95,51,21,20,14,53,48,68,23,96,10,82,94,46,19,83,37,76,50,44,67,41,11
91,29,43,54,55,42,16,89,30,53,88,14,91,44,12,0,65,77,19,65,29,60,61,52,70,23,37,71,78,76,100,49,48,48,86,77,69,85,14,26,21,26,76,100,49,90,91
90,100,64,82,42,41,22,69,22,89,22,95,91,60,80,65,0,29,26,69,73,84,60,84,18,11,74,74,85,64,79,56,100,98,36,100,11,53,81,99,72,80,53,42,69,50,90
23,68,87,36,18,95,61,56,24,22,48,37,20,66,50,77,29,0,88,70,50,63,42,83,93,20,80,54,34,56,20,37,62,18,73,72,42,68,62,23,44,22,100,15,62,11,23
70,62,33,85,90,56,91,20,96,78,27,11,98,59,13,19,26,88,0,49,70,62,42,82,42,44,38,54,86,100,19,35,30,63,74,16,79,74,64,45,30,87,93,28,41,78,70
36,80,56,46,50,83,77,49,73,89,55,17,52,88,38,65,69,70,49,0,50,22,11,66,20,76,33,11,36,78,91,43,52,81,50,26,10,71,71,52,74,18,16,68,37,66,36
30,73,77,22,56,39,76,28,98,20,64,33,50,14,14,29,73,50,70,50,0,23,57,75,88,11,85,34,12,64,99,57,30,45,31,66,71,63,83,92,54,35,55,56,54,85,30
71,100,19,75,77,69,33,11,79,19,87,36,69,91,87,60,84,63,62,22,23,0,47,16,61,41,53,82,53,62,68,47,54,66,13,14,77,100,61,81,46,19,31,100,80,86,71
100,88,16,82,88,14,46,80,53,39,37,53,87,99,23,61,60,42,42,11,57,47,0,84,79,51,84,52,45,80,96,10,20,90,33,70,18,39,71,61,49,95,21,91,98,84,100
80,28,23,16,40,22,22,83,74,59,12,37,77,48,67,52,84,83,82,66,75,16,84,0,84,11,11,58,56,33,56,55,92,23,86,66,91,100,56,12,27,14,15,13,44,76,80
62,64,79,29,86,87,88,68,96,79,40,43,72,100,95,70,18,93,42,20,88,61,79,84,0,56,60,68,100,85,17,24,91,12,31,23,89,87,77,30,82,71,100,13,93,19,62
18,81,98,97,59,73,43,41,75,25,50,43,52,19,51,23,11,20,44,76,11,41,51,11,56,0,45,32,21,80,83,21,93,44,22,28,81,42,71,72,19,27,83,88,59,55,18
11,35,28,94,22,17,97,14,97,91,14,12,98,59,21,37,74,80,38,33,85,53,84,11,60,45,0,85,18,64,70,67,43,47,81,56,60,24,82,16,71,29,65,88,84,80,11
32,60,17,89,73,54,13,21,87,72,71,26,77,70,20,71,74,54,54,11,34,82,52,58,68,32,85,0,56,86,86,21,82,48,22,77,13,29,48,99,17,61,35,82,91,93,32
16,29,57,53,49,59,86,42,78,34,77,57,74,58,14,78,85,34,86,36,12,53,45,56,100,21,18,56,0,43,13,48,38,62,56,27,12,93,81,53,97,86,11,72,33,73,16
61,16,96,46,80,33,88,38,15,98,64,51,87,69,53,76,64,56,100,78,64,62,80,33,85,80,64,86,43,0,39,53,78,31,42,28,38,39,56,49,47,31,79,38,53,26,61
97,47,53,71,48,64,71,91,43,62,87,75,40,63,48,100,79,20,19,91,99,68,96,56,17,83,70,86,13,39,0,61,18,76,75,81,94,81,75,88,19,30,53,87,76,80,97
96,89,87,65,18,56,12,71,30,21,77,58,53,43,68,49,56,37,35,43,57,47,10,55,24,21,67,21,48,53,61,0,62,90,65,85,60,65,72,55,64,65,89,76,11,89,96
82,13,51,61,20,22,15,75,76,35,98,47,60,18,23,48,100,62,30,52,30,54,20,92,91,93,43,82,38,78,18,62,0,12,53,47,34,94,24,81,76,57,67,83,50,45,82
47,34,22,98,69,58,71,69,13,16,52,100,83,64,96,48,98,18,63,81,45,66,90,23,12,44,47,48,62,31,76,90,12,0,85,31,26,39,92,69,95,62,27,31,76,67,47
64,85,65,78,52,93,52,87,86,95,78,91,75,45,10,86,36,73,74,50,31,13,33,86,31,22,81,22,56,42,75,65,53,85,0,27,21,90,55,90,38,96,65,39,32,64,64
13,83,63,22,21,14,53,34,26,39,57,22,100,51,82,77,100,72,16,26,66,14,70,66,23,28,56,77,27,28,81,85,47,31,27,0,24,27,72,26,76,78,47,68,87,18,13
68,25,40,12,17,10,76,51,80,86,28,44,69,14,94,69,11,42,79,10,71,77,18,91,89,81,60,13,12,38,94,60,34,26,21,24,0,96,23,39,70,99,12,92,19,36,68
38,71,32,75,16,95,16,63,67,76,76,98,32,97,46,85,53,68,74,71,63,100,39,100,87,42,24,29,93,39,81,65,94,39,90,27,96,0,34,41,85,53,46,93,66,19,38
10,31,16,19,67,97,83,98,85,66,45,71,94,26,19,14,81,62,64,71,83,61,71,56,77,71,82,48,81,56,75,72,24,92,55,72,23,34,0,42,20,43,73,24,27,10,10
13,72,36,53,33,30,44,27,63,78,96,86,75,50,83,26,99,23,45,52,92,81,61,12,30,72,16,99,53,49,88,55,81,69,90,26,39,41,42,0,90,40,21,22,66,85,13
35,42,43,58,64,20,51,14,52,80,41,17,56,32,37,21,72,44,30,74,54,46,49,27,82,19,71,17,97,47,19,64,76,95,38,76,70,85,20,90,0,49,12,14,78,72,35
10,56,31,87,73,79,82,98,40,91,60,41,13,75,76,26,80,22,87,18,35,19,95,14,71,27,29,61,86,31,30,65,57,62,96,78,99,53,43,40,49,0,31,24,49,39,10
82,59,20,34,94,84,59,53,76,52,44,39,25,35,50,76,53,100,93,16,55,31,21,15,100,83,65,35,11,79,53,89,67,27,65,47,12,46,73,21,12,31,0,95,21,33,82
49,10,12,69,71,89,61,24,43,97,93,86,99,86,44,100,42,15,28,68,56,100,91,13,13,88,88,82,72,38,87,76,83,31,39,68,92,93,24,22,14,24,95,0,95,68,49
51,91,75,61,16,100,68,54,25,52,25,60,45,50,67,49,69,62,41,37,54,80,98,44,93,59,84,91,33,53,76,11,50,76,32,87,19,66,27,66,78,49,21,95,0,15,51
33,47,76,63,87,12,92,62,71,58,86,10,47,70,41,90,50,11,78,66,85,86,84,76,19,55,80,93,73,26,80,89,45,67,64,18,36,19,10,85,72,39,33,68,15,0,33
0,45,26,95,57,28,93,55,99,74,73,38,49,62,11,91,90,23,70,36,30,71,100,80,62,18,11,32,16,61,97,96,82,47,64,13,68,38,10,13,35,10,82,49,51,33,0
