42
31,21,87,51,15,65,53,42,100,34,62,45,46,90,80,55,27,93,27,61,55,34,38,59,33,12,45,44,38,83,57,0,99,69,76,93,92,62,79,88,16,98,59,31
35,46,21,61,29,69,16,96,13,58,88,52,90,29,27,68,51,39,13,21,77,88,21,50,38,47,85,21,80,100,10,99,0,44,78,77,100,100,32,72,90,82,65,35
84,38,77,77,41,12,14,48,69,83,87,44,28,28,59,77,94,85,82,74,86,51,90,62,15,66,90,52,91,74,89,69,44,0,29,63,91,92,13,75,99,82,33,84
95,22,41,73,27,38,44,37,67,88,86,17,45,59,93,64,45,56,15,63,99,15,73,91,39,17,86,92,67,93,95,76,78,29,0,35,92,44,92,79,45,16,84,95
79,87,85,91,39,83,31,51,36,13,99,12,69,80,52,10,69,39,50,89,84,72,38,12,36,57,33,78,98,44,22,93,77,63,35,0,93,42,24,92,100,21,67,79
48,73,60,19,31,86,19,54,74,84,96,18,20,80,55,65,75,46,24,14,45,94,88,86,32,15,34,78,13,28,99,92,100,91,92,93,0,39,51,78,97,75,33,48
11,85,97,68,33,34,96,11,79,37,39,98,62,10,56,72,70,64,33,93,26,30,48,66,24,71,50,78,62,51,40,62,100,92,44,42,39,0,56,74,33,78,86,11
92,88,82,39,17,94,100,78,42,21,88,15,81,87,94,82,57,43,65,67,55,58,18,60,57,97,52,46,30,41,13,79,32,13,92,24,51,56,0,36,20,70,75,92
79,73,68,47,84,22,39,58,72,51,53,15,16,37,59,70,44,59,21,51,22,79,96,40,11,65,42,31,60,74,72,88,72,75,79,92,78,74,36,0,60,84,75,79
48,57,65,43,12,12,75,35,17,33,48,74,36,75,33,83,26,88,53,30,66,96,28,65,59,10,38,33,53,43,71,16,90,99,45,100,97,33,20,60,0,15,48,48
64,80,92,56,87,47,13,17,61,36,52,53,61,11,48,25,100,82,93,62,79,57,37,23,32,38,23,45,20,70,43,98,82,82,16,21,75,78,70,84,15,0,50,64
27,13,16,73,47,96,70,64,70,100,53,34,94,18,88,67,58,83,90,36,66,86,65,53,79,44,72,38,26,26,21,59,65,33,84,67,33,86,75,75,48,50,0,27
0,61,55,17,43,21,57,64,40,13,41,44,86,19,91,16,13,53,33,90,80,80,51,18,74,67,91,97,33,60,51,31,35,84,95,79,48,11,92,79,48,64,27,0
