56
86,35,95,100,67,98,62,85,82,64,21,35,44,0,38,43,50,37,30,19,61,17,49,15,33,21,42,100,40,46,46,32,15,59,62,92,26,77,90,52,76,16,65,96,14,67,63,70,66,43,88,81,47,41,49,18,70,86
18,40,40,74,20,15,79,24,74,90,27,54,35,38,0,71,33,50,12,76,25,82,54,63,11,55,46,91,63,46,12,10,96,70,39,11,31,78,11,87,72,76,81,53,64,96,40,15,53,56,18,65,52,72,87,90,47,18
59,46,92,85,80,54,48,49,44,68,50,28,50,43,71,0,23,38,10,13,35,92,97,50,67,48,62,22,78,35,29,83,93,92,92,82,24,53,14,82,18,51,64,25,26,56,86,69,22,67,51,87,32,93,31,79,19,59
76,100,41,42,13,30,70,68,14,32,37,79,93,50,33,23,0,26,20,48,37,91,89,68,66,76,98,71,43,97,78,36,52,46,81,45,46,63,52,70,91,13,33,13,17,70,10,32,74,88,53,71,16,83,27,43,98,76
96,18,13,28,36,89,86,100,13,98,22,29,92,37,50,38,26,0,38,29,44,32,85,57,98,35,63,28,43,18,70,20,78,10,91,23,37,54,54,96,61,45,16,50,99,35,99,25,19,88,62,21,55,44,89,33,38,96
87,57,63,19,52,84,76,26,74,58,62,12,31,30,12,10,20,38,0,48,29,77,94,46,48,36,67,73,98,68,80,81,60,24,48,100,44,10,60,86,54,86,75,11,36,13,32,54,24,37,36,86,86,86,53,24,59,87
24,93,81,68,44,27,47,74,23,51,96,57,16,19,76,13,48,29,48,0,73,87,26,17,62,52,73,65,69,81,78,54,51,56,21,51,48,82,89,81,79,28,42,69,66,49,98,63,69,74,73,92,13,78,23,70,51,24
83,74,12,78,24,59,45,100,37,15,60,62,16,61,25,35,37,44,29,73,0,66,28,67,86,10,10,63,11,59,92,19,74,84,56,83,23,38,94,64,86,67,25,99,43,23,90,34,11,73,51,20,83,76,79,33,89,83
88,88,95,66,61,48,94,34,51,99,10,88,13,17,82,92,91,32,77,87,66,0,68,88,98,82,43,72,66,77,16,39,91,95,77,75,93,41,71,31,40,67,50,51,41,19,52,65,70,47,49,56,57,86,78,60,22,88
27,86,78,63,65,72,82,68,54,15,90,84,56,49,54,97,89,85,94,26,28,68,0,64,52,70,41,62,41,36,78,62,37,59,94,29,13,97,48,29,93,75,41,93,40,80,94,53,98,36,34,28,36,82,56,91,44,27
19,51,84,71,75,42,70,85,58,26,100,75,58,15,63,50,68,57,46,17,67,88,64,0,18,91,56,76,50,27,60,28,71,69,74,99,98,17,14,16,15,100,20,83,22,74,56,97,17,24,36,82,47,70,40,11,80,19
37,40,52,76,59,72,42,24,54,95,44,87,100,33,11,67,66,98,48,62,86,98,52,18,0,77,92,94,53,77,67,55,20,67,97,19,84,24,69,83,97,73,100,20,81,93,53,73,98,75,21,48,51,14,90,72,39,37
21,58,89,50,50,94,81,49,86,29,48,25,79,21,55,48,76,35,36,52,10,82,70,91,77,0,60,67,57,90,25,26,62,80,95,96,51,57,60,29,45,54,91,75,90,38,74,90,53,35,25,72,99,67,76,35,28,21
80,78,29,88,36,75,87,74,18,70,95,25,72,42,46,62,98,63,67,73,10,43,41,56,92,60,0,22,78,50,86,38,16,96,54,20,69,29,46,85,10,68,47,78,76,46,44,27,67,66,97,50,96,51,90,70,74,80
25,81,35,54,65,51,90,42,53,96,26,59,88,100,91,22,71,28,73,65,63,72,62,76,94,67,22,0,15,21,31,44,77,77,61,65,100,52,40,73,88,66,64,74,21,43,36,69,83,15,91,30,83,96,11,32,25,25
83,22,26,80,99,65,38,41,74,98,77,48,90,40,63,78,43,43,98,69,11,66,41,50,53,57,78,15,0,19,71,77,91,71,65,82,31,12,10,91,40,31,51,69,11,71,86,87,64,47,55,61,15,58,33,34,27,83
38,73,31,67,76,76,50,13,36,34,11,52,49,46,46,35,97,18,68,81,59,77,36,27,77,90,50,21,19,0,56,56,49,14,32,99,71,50,71,100,19,51,100,73,86,48,28,54,63,62,94,49,75,10,54,80,20,38
70,47,18,55,77,38,74,45,25,90,75,74,80,46,12,29,78,70,80,78,92,16,78,60,67,25,86,31,71,56,0,74,52,34,63,76,42,19,47,71,10,58,59,83,24,70,81,100,74,98,89,39,95,46,93,64,15,70
91,70,73,61,56,31,33,47,57,77,25,59,73,32,10,83,36,20,81,54,19,39,62,28,55,26,38,44,77,56,74,0,90,32,55,37,39,52,98,13,72,89,73,47,51,41,36,75,56,80,25,26,27,62,33,76,33,91
31,98,14,37,73,43,55,21,61,15,92,13,36,15,96,93,52,78,60,51,74,91,37,71,20,62,16,77,91,49,52,90,0,57,87,56,53,31,36,67,98,45,23,28,54,61,98,55,27,54,33,42,40,78,91,72,19,31
34,94,94,87,47,44,48,29,58,49,65,98,83,59,70,92,46,10,24,56,84,95,59,69,67,80,96,77,71,14,34,32,57,0,57,28,88,26,59,41,54,36,65,81,90,16,38,99,34,37,22,26,60,52,84,82,29,34
15,46,38,37,41,35,15,83,56,16,13,48,93,62,39,92,81,91,48,21,56,77,94,74,97,95,54,61,65,32,63,55,87,57,0,17,97,51,49,54,51,56,19,97,57,62,76,24,40,68,26,38,82,64,99,86,22,15
85,50,44,34,20,17,53,73,22,31,54,11,18,92,11,82,45,23,100,51,83,75,29,99,19,96,20,65,82,99,76,37,56,28,17,0,91,41,17,37,21,43,47,54,25,96,93,28,49,90,40,38,43,29,30,11,26,85
88,24,47,42,50,44,47,57,13,97,94,51,64,26,31,24,46,37,44,48,23,93,13,98,84,51,69,100,31,71,42,39,53,88,97,91,0,88,45,92,50,23,88,34,62,92,49,12,52,99,75,99,76,90,48,26,15,88
36,71,82,79,44,46,86,86,57,16,27,40,65,77,78,53,63,54,10,82,38,41,97,17,24,57,29,52,12,50,19,52,31,26,51,41,88,0,86,26,70,30,52,87,11,81,89,100,80,70,30,41,99,49,100,47,10,36
93,61,28,30,67,69,85,90,56,34,96,34,80,90,11,14,52,54,60,89,94,71,48,14,69,60,46,40,10,71,47,98,36,59,49,17,45,86,0,36,95,42,79,43,90,42,23,45,85,68,88,24,56,73,61,87,50,93
34,84,45,97,88,85,79,53,30,83,70,59,69,52,87,82,70,96,86,81,64,31,29,16,83,29,85,73,91,100,71,13,67,41,54,37,92,26,36,0,78,68,37,91,51,58,37,81,42,89,25,69,50,79,43,85,77,34
30,70,59,84,82,29,23,58,63,64,26,81,16,76,72,18,91,61,54,79,86,40,93,15,97,45,10,88,40,19,10,72,98,54,51,21,50,70,95,78,0,45,28,82,53,89,11,84,96,24,99,19,86,78,39,29,34,30
31,78,11,62,58,30,77,97,80,69,90,71,60,16,76,51,13,45,86,28,67,67,75,100,73,54,68,66,31,51,58,89,45,36,56,43,23,30,42,68,45,0,81,100,23,12,15,11,53,48,19,74,61,31,13,50,57,31
58,34,45,28,63,58,12,68,89,82,63,23,59,65,81,64,33,16,75,42,25,50,41,20,100,91,47,64,51,100,59,73,23,65,19,47,88,52,79,37,28,81,0,87,16,47,94,28,32,25,69,19,63,12,56,41,82,58
86,47,98,54,17,83,48,13,20,84,98,96,15,96,53,25,13,50,11,69,99,51,93,83,20,75,78,74,69,73,83,47,28,81,97,54,34,87,43,91,82,100,87,0,11,97,70,29,89,17,52,64,44,46,69,90,91,86
57,41,69,77,56,17,23,43,43,24,23,50,100,14,64,26,17,99,36,66,43,41,40,22,81,90,76,21,11,86,24,51,54,90,57,25,62,11,90,51,53,23,16,11,0,61,27,81,46,59,42,93,53,39,49,58,34,57
90,58,61,77,20,16,12,58,75,93,58,24,21,67,96,56,70,35,13,49,23,19,80,74,93,38,46,43,71,48,70,41,61,16,62,96,92,81,42,58,89,12,47,97,61,0,89,90,60,89,58,29,39,67,28,99,30,90
27,29,42,44,82,25,100,60,65,64,11,82,82,63,40,86,10,99,32,98,90,52,94,56,53,74,44,36,86,28,81,36,98,38,76,93,49,89,23,37,11,15,94,70,27,89,0,29,82,15,43,55,98,23,95,65,60,27
97,40,67,54,99,54,21,31,76,96,46,84,34,70,15,69,32,25,54,63,34,65,53,97,73,90,27,69,87,54,100,75,55,99,24,28,12,100,45,81,84,11,28,29,81,90,29,0,71,79,28,97,76,68,62,60,88,97
55,88,79,62,90,31,43,26,81,22,64,98,43,66,53,22,74,19,24,69,11,70,98,17,98,53,67,83,64,63,74,56,27,34,40,49,52,80,85,42,96,53,32,89,46,60,82,71,0,17,77,28,21,77,52,72,23,55
55,54,62,60,86,46,15,35,41,55,67,27,19,43,56,67,88,88,37,74,73,47,36,24,75,35,66,15,47,62,98,80,54,37,68,90,99,70,68,89,24,48,25,17,59,89,15,79,17,0,86,59,96,92,63,47,81,55
15,61,12,48,47,99,89,92,72,18,14,36,53,88,18,51,53,62,36,73,51,49,34,36,21,25,97,91,55,94,89,25,33,22,26,40,75,30,88,25,99,19,69,52,42,58,43,28,77,86,0,85,95,66,64,22,62,15
30,84,11,29,86,83,12,27,60,82,53,83,45,81,65,87,71,21,86,92,20,56,28,82,48,72,50,30,61,49,39,26,42,26,38,38,99,41,24,69,19,74,19,64,93,29,55,97,28,59,85,0,65,46,55,64,82,30
94,74,45,71,68,91,59,27,29,24,72,100,94,47,52,32,16,55,86,13,83,57,36,47,51,99,96,83,15,75,95,27,40,60,82,43,76,99,56,50,86,61,63,44,53,39,98,76,21,96,95,65,0,47,86,44,43,94
11,89,18,54,60,70,65,17,37,26,27,67,36,41,72,93,83,44,86,78,76,86,82,70,14,67,51,96,58,10,46,62,78,52,64,29,90,49,73,79,78,31,12,46,39,67,23,68,77,92,66,46,47,0,56,98,19,11
67,51,98,93,98,68,47,31,81,12,78,82,97,49,87,31,27,89,53,23,79,78,56,40,90,76,90,11,33,54,93,33,91,84,99,30,48,100,61,43,39,13,56,69,49,28,95,62,52,63,64,55,86,56,0,94,87,67
30,25,58,65,25,32,10,27,64,64,97,73,62,18,90,79,43,33,24,70,33,60,91,11,72,35,70,32,34,80,64,76,72,82,86,11,26,47,87,85,29,50,41,90,58,99,65,60,72,47,22,64,44,98,94,0,14,30
30,23,41,90,81,88,30,52,10,20,93,85,44,70,47,19,98,38,59,51,89,22,44,80,39,28,74,25,27,20,15,33,19,29,22,26,15,10,50,77,34,57,82,91,34,30,60,88,23,81,62,82,43,19,87,14,0,30
0,22,14,40,40,11,69,83,45,70,100,18,34,86,18,59,76,96,87,24,83,88,27,19,37,21,80,25,83,38,70,91,31,34,15,85,88,36,93,34,30,31,58,86,57,90,27,97,55,55,15,30,94,11,67,30,30,0
