75
81,36,30,53,49,42,26,90,39,41,65,98,96,19,18,34,18,0,58,23,82,27,16,88,39,36,18,64,80,52,29,35,61,48,72,40,81,32,40,96,19,74,54,21,12,79,64,24,96,70,68,36,17,17,86,86,20,63,18,75,16,55,89,62,19,99,39,91,61,54,16,23,37,21,56,89,81
31,73,96,59,77,60,14,31,50,92,13,23,81,81,21,18,19,58,0,87,20,79,39,57,79,29,26,10,45,46,95,90,19,57,74,95,29,38,17,19,21,53,22,44,10,80,93,95,56,58,79,67,93,36,77,63,86,81,27,60,99,21,36,37,100,70,89,23,57,10,16,21,24,64,28,68,31
97,53,99,82,10,36,91,65,68,14,80,71,64,93,59,92,85,23,87,0,19,82,66,40,90,44,21,54,37,48,39,56,56,24,84,100,95,17,56,18,84,63,38,22,18,31,90,19,24,63,51,24,64,95,27,12,31,76,27,55,47,36,40,83,83,86,75,78,60,12,13,53,58,20,27,33,97
10,95,88,65,50,92,33,52,65,45,60,52,11,92,100,26,64,82,20,19,0,45,88,80,99,81,79,29,59,51,99,95,63,48,21,86,78,96,78,60,40,74,67,29,65,93,45,58,17,29,39,38,15,42,84,90,93,64,40,89,49,95,84,45,39,22,71,73,98,67,22,45,20,59,31,39,10
67,28,44,88,85,60,62,95,36,26,24,73,54,70,88,62,13,27,79,82,45,0,15,54,68,23,19,51,68,72,96,37,26,88,60,42,10,30,65,66,65,31,24,46,80,79,80,57,27,92,28,100,35,93,44,86,93,10,68,10,60,43,14,48,99,63,75,79,56,94,88,33,91,73,84,59,67
39,72,93,87,49,22,71,59,18,70,30,97,66,89,39,86,79,16,39,66,88,15,0,86,78,32,67,83,91,83,55,22,35,47,46,50,68,25,29,57,96,85,55,43,38,29,68,64,75,17,79,40,92,52,94,38,29,44,53,86,90,13,71,69,56,44,36,13,75,16,39,95,21,63,81,21,39
67,68,18,47,68,87,46,43,94,90,33,42,82,24,93,22,56,88,57,40,80,54,86,0,78,55,41,42,14,28,57,28,88,44,95,15,32,55,57,91,40,92,68,32,35,79,57,86,68,43,48,78,70,64,27,43,35,78,61,44,87,41,84,79,11,48,19,62,22,41,67,25,62,40,91,95,67
49,65,33,92,55,46,31,33,66,12,24,28,93,80,80,60,59,39,79,90,99,68,78,78,0,89,94,32,56,38,46,60,29,74,55,59,20,24,100,68,46,95,66,78,24,53,70,17,79,39,99,34,39,70,88,59,17,67,16,80,44,100,64,76,98,48,26,38,41,14,65,34,20,60,57,78,49
67,51,57,71,97,65,82,90,80,48,20,27,31,57,72,20,34,36,29,44,81,23,32,55,89,0,48,26,67,58,20,56,96,94,82,21,99,77,66,88,38,100,76,45,21,45,77,92,67,66,76,37,43,20,75,65,76,57,20,33,91,90,42,89,73,89,15,83,36,46,40,97,86,20,53,49,67
67,39,97,41,81,50,32,61,31,44,27,12,42,53,43,60,50,18,26,21,79,19,67,41,94,48,0,83,11,81,14,87,67,58,54,19,42,85,49,44,73,36,14,15,51,67,15,52,92,24,86,48,48,87,24,22,19,92,60,35,99,19,19,43,17,57,56,73,62,13,18,31,20,38,73,17,67
19,47,10,40,33,15,46,73,30,13,86,48,35,16,60,53,11,64,10,54,29,51,83,42,32,26,83,0,61,98,15,49,25,66,86,20,32,67,19,22,13,44,35,80,60,14,24,89,63,39,36,86,65,44,23,10,36,63,65,81,53,40,53,28,43,88,26,100,24,41,35,73,74,51,21,61,19
86,73,96,61,23,12,86,65,67,46,84,24,72,22,46,86,100,80,45,37,59,68,91,14,56,67,11,61,0,95,31,46,36,98,80,50,28,96,48,20,28,25,91,56,16,61,95,73,80,56,47,27,97,97,27,57,48,90,86,16,59,98,61,92,100,24,24,15,24,21,57,31,66,11,33,83,86
41,84,91,54,48,84,16,13,56,46,32,75,59,61,80,47,50,52,46,48,51,72,83,28,38,58,81,98,95,0,52,97,81,25,92,16,13,36,27,89,54,57,96,65,16,43,84,76,75,24,81,44,76,87,49,83,85,77,73,89,80,41,27,59,19,72,50,69,62,35,49,77,12,78,22,72,41
58,50,44,19,34,49,68,13,38,51,98,39,35,100,42,55,39,29,95,39,99,96,55,57,46,20,14,15,31,52,0,85,91,22,20,36,93,31,65,27,25,83,83,50,27,80,81,34,59,31,31,66,14,100,38,62,11,34,33,88,31,41,23,31,98,15,40,71,65,91,87,81,68,13,60,55,58
71,10,100,12,23,10,16,77,51,28,100,83,44,53,20,70,39,35,90,56,95,37,22,28,60,56,87,49,46,97,85,0,92,52,59,81,91,20,62,75,46,28,62,41,72,15,17,15,85,50,92,77,19,21,99,74,98,55,85,71,84,90,97,20,20,70,24,19,49,50,11,78,98,71,25,45,71
64,47,76,32,51,12,61,55,27,66,92,80,30,72,59,58,10,61,19,56,63,26,35,88,29,96,67,25,36,81,91,92,0,56,46,21,40,94,85,76,100,29,18,36,70,86,78,60,33,42,95,31,13,94,79,95,34,36,81,22,51,21,10,75,86,71,94,12,77,86,10,61,10,73,38,81,64
84,50,21,69,52,31,99,89,42,51,39,41,73,47,43,53,46,48,57,24,48,88,47,44,74,94,58,66,98,25,22,52,56,0,39,81,41,54,27,91,72,36,70,42,96,26,96,30,43,66,54,79,98,62,25,17,91,74,59,95,85,98,59,70,28,29,95,44,43,20,33,86,80,95,80,91,84
17,47,14,21,71,78,60,20,69,56,39,83,68,10,53,64,11,72,74,84,21,60,46,95,55,82,54,86,80,92,20,59,46,39,0,58,99,30,23,97,71,18,27,97,13,68,87,56,53,60,32,80,95,31,100,23,49,45,84,65,57,10,45,80,48,87,41,21,85,43,45,92,17,35,86,100,17
17,49,30,12,89,88,44,58,67,33,46,11,45,41,76,98,81,40,95,100,86,42,50,15,59,21,19,20,50,16,36,81,21,81,58,0,16,77,79,72,76,30,59,18,65,37,83,12,10,19,26,45,59,82,30,86,46,60,56,18,94,67,79,80,60,49,100,79,60,88,97,44,67,41,17,83,17
67,69,92,26,75,38,86,48,49,92,43,37,27,88,66,10,61,81,29,95,78,10,68,32,20,99,42,32,28,13,93,91,40,41,99,16,0,39,27,48,50,23,28,21,13,12,79,46,92,60,94,26,69,92,58,51,79,63,30,65,99,48,93,69,25,96,82,28,41,93,16,14,91,95,57,39,67
11,50,43,75,89,85,64,95,67,74,86,49,59,90,76,13,39,32,38,17,96,30,25,55,24,77,85,67,96,36,31,20,94,54,30,77,39,0,45,62,100,32,87,73,20,71,28,89,15,31,50,56,92,58,18,34,30,75,47,46,86,69,50,100,74,50,10,61,37,56,26,100,85,61,73,18,11
69,69,21,58,73,99,72,95,33,95,72,79,14,49,77,64,20,40,17,56,78,65,29,57,100,66,49,19,48,27,65,62,85,27,23,79,27,45,0,32,73,31,95,62,37,51,23,17,91,77,64,93,91,91,25,78,86,95,77,84,39,17,45,58,44,61,79,74,23,73,59,85,75,53,15,82,69
71,94,46,15,51,54,65,40,77,94,66,56,34,87,94,79,63,96,19,18,60,66,57,91,68,88,44,22,20,89,27,75,76,91,97,72,48,62,32,0,22,63,63,65,45,10,50,85,88,26,31,78,87,51,16,16,14,82,28,26,59,17,62,80,87,43,70,67,16,60,98,100,88,84,13,75,71
92,15,93,91,57,21,59,68,46,37,39,28,69,36,44,45,72,19,21,84,40,65,96,40,46,38,73,13,28,54,25,46,100,72,71,76,50,100,73,22,0,83,40,47,45,95,90,27,56,39,38,69,49,70,63,51,32,48,74,63,32,39,44,92,91,90,16,60,10,51,42,81,41,53,37,13,92
67,50,98,79,31,16,29,81,82,94,91,72,62,27,31,54,80,74,53,63,74,31,85,92,95,100,36,44,25,57,83,28,29,36,18,30,23,32,31,63,83,0,41,79,76,50,68,23,64,95,45,28,47,46,45,26,78,95,33,60,82,10,35,88,26,33,42,60,98,32,86,16,52,89,18,13,67
93,27,24,74,99,68,28,20,68,59,77,26,42,62,23,96,40,54,22,38,67,24,55,68,66,76,14,35,91,96,83,62,18,70,27,59,28,87,95,63,40,41,0,46,30,33,17,33,20,74,65,70,75,89,94,41,40,91,52,97,50,52,13,66,49,31,46,90,100,100,23,29,64,76,30,16,93
21,84,100,91,97,17,15,55,29,93,64,46,33,49,77,14,83,21,44,22,29,46,43,32,78,45,15,80,56,65,50,41,36,42,97,18,21,73,62,65,47,79,46,0,74,98,10,47,21,20,83,80,98,34,100,86,43,21,98,45,47,11,52,91,20,57,52,100,72,34,98,87,57,80,83,85,21
61,21,98,26,42,93,27,14,86,53,99,29,58,82,75,23,63,12,10,18,65,80,38,35,24,21,51,60,16,16,27,72,70,96,13,65,13,20,37,45,45,76,30,74,0,26,87,15,45,14,78,16,44,49,45,83,26,79,27,47,48,16,65,78,42,76,83,85,42,46,34,54,50,55,75,52,61
32,10,77,51,57,95,75,11,41,10,14,16,88,51,68,36,60,79,80,31,93,79,29,79,53,45,67,14,61,43,80,15,86,26,68,37,12,71,51,10,95,50,33,98,26,0,56,83,68,34,19,71,67,17,45,97,30,50,95,89,68,75,67,75,19,28,50,80,47,64,53,39,84,24,68,78,32
19,66,58,21,76,24,60,27,23,46,33,100,97,88,38,22,51,64,93,90,45,80,68,57,70,77,15,24,95,84,81,17,78,96,87,83,79,28,23,50,90,68,17,10,87,56,0,58,24,77,53,46,95,96,46,18,91,49,42,77,78,44,44,44,56,78,91,29,89,54,59,37,96,79,97,65,19
48,12,62,20,67,83,29,35,25,61,27,55,13,38,93,70,60,24,95,19,58,57,64,86,17,92,52,89,73,76,34,15,60,30,56,12,46,89,17,85,27,23,33,47,15,83,58,0,56,73,32,91,43,97,96,51,51,32,12,34,59,74,54,26,98,51,29,23,80,72,96,92,74,58,97,56,48
42,68,31,53,92,22,78,20,21,22,88,90,61,65,66,95,88,96,56,24,17,27,75,68,79,67,92,63,80,75,59,85,33,43,53,10,92,15,91,88,56,64,20,21,45,68,24,56,0,29,43,99,50,75,36,62,30,49,73,63,23,18,90,89,62,12,54,57,69,46,100,45,91,62,93,84,42
19,82,73,53,38,14,92,17,54,69,38,81,20,22,50,76,46,70,58,63,29,92,17,43,39,66,24,39,56,24,31,50,42,66,60,19,60,31,77,26,39,95,74,20,14,34,77,73,29,0,46,94,58,34,82,35,25,38,28,97,71,55,40,88,27,13,37,87,33,43,59,59,73,45,56,86,19
41,46,40,49,74,88,100,48,47,38,28,43,33,62,65,76,71,68,79,51,39,28,79,48,99,76,86,36,47,81,31,92,95,54,32,26,94,50,64,31,38,45,65,83,78,19,53,32,43,46,0,100,44,97,51,76,23,86,63,16,31,29,13,53,91,77,35,99,41,43,83,23,65,77,38,68,41
24,69,56,79,89,63,44,20,60,49,57,14,67,83,30,92,66,36,67,24,38,100,40,78,34,37,48,86,27,44,66,77,31,79,80,45,26,56,93,78,69,28,70,80,16,71,46,91,99,94,100,0,21,82,91,100,79,59,14,66,61,65,12,23,19,37,24,19,81,100,46,36,90,54,19,70,24
16,74,41,92,60,91,35,68,48,99,82,96,68,22,67,95,59,17,93,64,15,35,92,70,39,43,48,65,97,76,14,19,13,98,95,59,69,92,91,87,49,47,75,98,44,67,95,43,50,58,44,21,0,79,29,22,82,77,19,88,61,39,66,32,89,92,57,51,11,48,85,23,38,94,18,32,16
10,22,35,72,39,43,73,60,25,23,88,48,54,28,84,99,33,17,36,95,42,93,52,64,70,20,87,44,97,87,100,21,94,62,31,82,92,58,91,51,70,46,89,34,49,17,96,97,75,34,97,82,79,0,14,60,77,35,92,47,87,69,52,49,74,53,62,96,83,83,39,46,91,66,92,11,10
11,44,42,60,49,73,32,61,54,39,54,34,77,88,69,76,78,86,77,27,84,44,94,27,88,75,24,23,27,49,38,99,79,25,100,30,58,18,25,16,63,45,94,100,45,45,46,96,36,82,51,91,29,14,0,81,67,25,68,54,71,69,62,52,67,43,59,34,16,44,91,65,39,91,95,42,11
51,62,55,48,25,22,60,29,62,43,92,30,84,97,14,68,97,86,63,12,90,86,38,43,59,65,22,10,57,83,62,74,95,17,23,86,51,34,78,16,51,26,41,86,83,97,18,51,62,35,76,100,22,60,81,0,62,25,24,81,98,71,25,22,91,57,83,96,68,92,19,45,60,45,85,85,51
19,51,86,76,82,38,75,28,80,100,60,68,44,11,49,93,17,20,86,31,93,93,29,35,17,76,19,36,48,85,11,98,34,91,49,46,79,30,86,14,32,78,40,43,26,30,91,51,30,25,23,79,82,77,67,62,0,75,16,60,39,38,42,25,86,59,12,71,12,65,97,23,90,46,50,89,19
72,20,56,42,91,94,84,85,68,95,22,47,22,88,45,28,85,63,81,76,64,10,44,78,67,57,92,63,90,77,34,55,36,74,45,60,63,75,95,82,48,95,91,21,79,50,49,32,49,38,86,59,77,35,25,25,75,0,15,42,12,86,49,84,69,58,28,84,44,18,73,79,54,61,72,14,72
90,44,60,54,39,76,93,23,48,82,22,61,39,43,57,27,91,18,27,27,40,68,53,61,16,20,60,65,86,73,33,85,81,59,84,56,30,47,77,28,74,33,52,98,27,95,42,12,73,28,63,14,19,92,68,24,16,15,0,19,47,88,16,43,27,40,93,27,90,33,50,14,24,51,35,38,90
20,31,86,94,61,89,58,68,10,19,12,55,85,98,16,44,29,75,60,55,89,10,86,44,80,33,35,81,16,89,88,71,22,95,65,18,65,46,84,26,63,60,97,45,47,89,77,34,63,97,16,66,88,47,54,81,60,42,19,0,18,33,18,10,20,35,33,94,32,16,41,70,42,40,89,68,20
53,31,90,62,78,22,17,85,23,46,13,48,10,30,75,14,33,16,99,47,49,60,90,87,44,91,99,53,59,80,31,84,51,85,57,94,99,86,39,59,32,82,50,47,48,68,78,59,23,71,31,61,61,87,71,98,39,12,47,18,0,48,80,10,99,40,65,40,54,90,92,14,11,38,27,91,53
19,43,73,61,57,19,32,53,55,75,49,29,86,29,45,48,96,55,21,36,95,43,13,41,100,90,19,40,98,41,41,90,21,98,10,67,48,69,17,17,39,10,52,11,16,75,44,74,18,55,29,65,39,69,69,71,38,86,88,33,48,0,51,19,74,54,17,54,43,60,63,65,74,67,87,90,19
100,50,53,18,52,53,58,59,90,95,80,27,45,81,69,69,72,89,36,40,84,14,71,84,64,42,19,53,61,27,23,97,10,59,45,79,93,50,45,62,44,35,13,52,65,67,44,54,90,40,13,12,66,52,62,25,42,49,16,18,80,51,0,29,12,80,92,38,19,10,74,49,87,41,71,50,100
86,62,100,15,11,48,89,75,93,99,85,64,81,88,14,16,67,62,37,83,45,48,69,79,76,89,43,28,92,59,31,20,75,70,80,80,69,100,58,80,92,88,66,91,78,75,44,26,89,88,53,23,32,49,52,22,25,84,43,10,10,19,29,0,63,65,76,67,22,37,51,79,38,87,13,21,86
39,67,69,31,10,82,72,89,88,31,96,79,33,96,11,88,88,19,100,83,39,99,56,11,98,73,17,43,100,19,98,20,86,28,48,60,25,74,44,87,91,26,49,20,42,19,56,98,62,27,91,19,89,74,67,91,86,69,27,20,99,74,12,63,0,11,50,21,84,22,29,23,84,50,34,23,39
22,14,66,12,61,29,28,44,25,12,64,53,34,66,58,42,18,99,70,86,22,63,44,48,48,89,57,88,24,72,15,70,71,29,87,49,96,50,61,43,90,33,31,57,76,28,78,51,12,13,77,37,92,53,43,57,59,58,40,35,40,54,80,65,11,0,36,65,92,50,57,91,51,49,36,55,22
81,21,32,52,12,74,82,66,63,53,51,12,80,97,14,66,21,39,89,75,71,75,36,19,26,15,56,26,24,50,40,24,94,95,41,100,82,10,79,70,16,42,46,52,83,50,91,29,54,37,35,24,57,62,59,83,12,28,93,33,65,17,92,76,50,36,0,10,16,20,29,99,62,48,16,48,81
21,55,22,29,68,79,25,20,70,15,83,24,69,40,71,62,71,91,23,78,73,79,13,62,38,83,73,100,15,69,71,19,12,44,21,79,28,61,74,67,60,60,90,100,85,80,29,23,57,87,99,19,51,96,34,96,71,84,27,94,40,54,38,67,21,65,10,0,47,34,100,37,47,52,74,26,21
37,34,86,12,47,18,84,56,19,10,42,18,24,74,20,24,16,61,57,60,98,56,75,22,41,36,62,24,24,62,65,49,77,43,85,60,41,37,23,16,10,98,100,72,42,47,89,80,69,33,41,81,11,83,16,68,12,44,90,32,54,43,19,22,84,92,16,47,0,68,99,46,16,24,98,82,37
98,79,22,68,10,73,41,57,92,34,41,31,40,85,100,88,90,54,10,12,67,94,16,41,14,46,13,41,21,35,91,50,86,20,43,88,93,56,73,60,51,32,100,34,46,64,54,72,46,43,43,100,48,83,44,92,65,18,33,16,90,60,10,37,22,50,20,34,68,0,51,49,94,55,27,19,98
13,72,33,71,58,49,65,79,43,38,50,68,64,100,63,28,93,16,16,13,22,88,39,67,65,40,18,35,57,49,87,11,10,33,45,97,16,26,59,98,42,86,23,98,34,53,59,96,100,59,83,46,85,39,91,19,97,73,50,41,92,63,74,51,29,57,29,100,99,51,0,66,97,85,35,58,13
81,71,28,18,45,57,87,64,42,90,57,96,48,11,53,45,38,23,21,53,45,33,95,25,34,97,31,73,31,77,81,78,61,86,92,44,14,100,85,100,81,16,29,87,54,39,37,92,45,59,23,36,23,46,65,45,23,79,14,70,14,65,49,79,23,91,99,37,46,49,66,0,24,87,88,39,81
70,98,92,32,54,15,10,90,18,68,61,63,46,17,39,99,65,37,24,58,20,91,21,62,20,86,20,74,66,12,68,98,10,80,17,67,91,85,75,88,41,52,64,57,50,84,96,74,91,73,65,90,38,91,39,60,90,54,24,42,11,74,87,38,84,51,62,47,16,94,97,24,0,91,28,11,70
12,65,55,98,32,70,70,21,14,32,12,57,90,83,69,96,83,21,64,20,59,73,63,40,60,20,38,51,11,78,13,71,73,95,35,41,95,61,53,84,53,89,76,80,55,24,79,58,62,45,77,54,94,66,91,45,46,61,51,40,38,67,41,87,50,49,48,52,24,55,85,87,91,0,80,86,12
61,53,22,21,69,15,11,77,67,40,18,25,25,93,26,23,70,56,28,27,31,84,81,91,57,53,73,21,33,22,60,25,38,80,86,17,57,73,15,13,37,18,30,83,75,68,97,97,93,56,38,19,18,92,95,85,50,72,35,89,27,87,71,13,34,36,16,74,98,27,35,88,28,80,0,46,61
39,69,30,98,16,96,32,37,96,79,30,48,31,94,66,53,57,89,68,33,39,59,21,95,78,49,17,61,83,72,55,45,81,91,100,83,39,18,82,75,13,13,16,85,52,78,65,56,84,86,68,70,32,11,42,85,89,14,38,68,91,90,50,21,23,55,48,26,82,19,58,39,11,86,46,0,39
0,16,82,61,64,55,58,22,93,53,22,63,83,98,11,34,81,81,31,97,10,67,39,67,49,67,67,19,86,41,58,71,64,84,17,17,67,11,69,71,92,67,93,21,61,32,19,48,42,19,41,24,16,10,11,51,19,72,90,20,53,19,100,86,39,22,81,21,37,98,13,81,70,12,61,39,0
