89
81,57,36,53,10,25,21,93,75,58,20,32,15,11,58,47,40,96,42,45,70,55,39,70,76,85,0,94,13,62,68,95,11,30,83,79,41,41,88,22,37,86,93,44,61,95,10,47,60,26,18,61,16,17,78,76,64,12,10,75,24,29,29,99,32,89,48,62,50,66,36,87,35,17,17,34,59,21,58,94,76,20,59,44,95,30,51,47,71,74,81
56,58,24,37,46,83,58,73,37,97,34,44,93,60,95,93,27,86,32,96,38,86,69,62,42,47,94,0,100,88,65,38,86,64,92,34,39,30,54,42,45,11,71,89,84,59,92,34,29,17,75,29,63,70,23,58,56,90,96,21,37,68,95,52,90,100,34,69,55,38,39,11,58,49,15,11,73,91,76,98,67,75,88,16,77,10,32,49,95,70,56
91,20,42,92,28,17,61,62,57,19,58,91,65,15,17,10,45,65,23,26,33,75,23,56,53,35,13,100,0,24,48,19,44,57,61,71,31,33,35,99,71,95,40,77,37,52,32,44,95,67,75,60,91,75,24,20,97,97,19,86,84,12,28,35,79,42,17,43,95,100,21,25,18,96,86,64,83,48,21,29,80,57,70,27,81,10,59,34,65,22,91
17,79,12,21,88,34,69,65,54,36,34,47,44,53,14,74,41,98,92,53,95,72,61,10,21,75,62,88,24,0,19,95,81,75,92,25,97,10,20,73,32,43,82,77,68,82,59,85,54,11,12,36,58,100,38,38,70,41,25,75,86,92,39,11,14,52,66,35,15,99,95,98,61,90,80,58,21,50,95,56,85,11,39,22,36,70,75,93,35,73,17
62,58,55,61,94,15,97,82,12,38,46,34,92,93,74,51,26,46,27,97,22,23,17,32,74,63,68,65,48,19,0,51,43,84,42,52,43,84,35,91,25,64,91,91,37,62,51,56,18,53,21,90,65,36,88,54,61,14,35,39,93,26,62,69,27,12,89,72,61,86,35,27,91,13,63,54,91,98,24,20,44,11,98,12,62,56,20,13,38,60,62
78,48,24,59,77,49,64,86,47,91,100,68,80,63,76,87,57,60,47,65,81,45,17,60,31,22,95,38,19,95,51,0,83,38,54,79,23,95,32,19,68,53,58,94,86,49,59,55,23,78,32,47,86,55,96,25,25,46,71,39,66,73,40,21,99,75,89,25,21,42,90,83,81,32,12,39,35,10,20,80,45,69,61,63,39,72,77,72,90,19,78
42,28,41,59,36,10,41,65,78,79,52,27,29,45,24,12,12,25,46,18,84,43,99,60,77,43,11,86,44,81,43,83,0,41,66,99,30,88,96,21,15,55,32,55,40,79,83,26,51,20,73,33,14,30,60,78,18,71,99,95,92,51,31,76,37,35,88,78,76,47,95,56,12,35,17,14,74,68,11,20,83,94,32,76,80,75,84,68,38,65,42
90,77,51,49,23,41,10,37,80,26,69,37,30,59,24,48,58,86,63,86,19,100,60,84,63,57,30,64,57,75,84,38,41,0,75,56,91,29,99,63,88,48,89,70,27,23,43,19,30,23,27,32,54,29,20,93,19,94,71,81,85,33,28,55,75,35,24,92,63,67,31,77,58,17,11,91,81,43,79,26,13,13,20,30,29,68,72,34,58,100,90
21,61,35,31,40,52,35,35,72,58,55,21,30,34,40,40,34,35,22,92,55,15,75,77,71,76,83,92,61,92,42,54,66,75,0,94,52,60,80,48,94,63,61,41,64,34,14,74,32,70,28,76,96,61,94,80,19,28,90,59,98,18,32,27,15,65,88,100,23,14,34,41,15,37,47,67,88,84,53,11,17,87,86,89,35,32,63,62,48,48,21
69,46,41,45,61,62,93,57,94,10,51,99,53,71,41,80,14,68,70,34,80,83,49,20,26,65,79,34,71,25,52,79,99,56,94,0,79,48,45,56,22,69,70,52,36,20,25,67,23,15,28,47,97,49,47,92,12,67,91,92,93,34,80,66,40,70,16,85,67,76,75,31,83,51,65,35,65,41,59,11,84,51,23,63,62,82,53,23,11,17,69
34,100,12,99,17,73,63,83,96,66,43,85,91,29,44,47,74,44,12,35,83,11,35,44,68,41,41,39,31,97,43,23,30,91,52,79,0,48,69,65,33,39,94,59,49,58,64,76,57,44,99,62,18,21,70,80,51,37,98,11,10,17,96,66,66,97,27,61,32,15,13,43,64,42,27,98,81,31,11,79,27,30,13,16,81,31,41,88,42,90,34
16,63,27,34,69,22,86,25,57,48,44,86,45,43,60,19,78,89,44,80,62,82,54,66,30,17,41,30,33,10,84,95,88,29,60,48,48,0,32,64,55,62,44,51,10,55,77,31,24,41,62,65,67,26,52,65,87,19,46,66,52,82,29,39,76,95,49,47,63,37,51,21,90,84,94,46,38,38,50,19,38,30,59,33,98,45,17,91,37,18,16
20,63,70,89,15,47,90,87,49,17,57,20,62,83,93,64,32,46,95,12,40,14,66,67,21,73,88,54,35,20,35,32,96,99,80,45,69,32,0,90,38,16,56,26,58,29,17,79,47,85,24,98,89,47,26,86,63,69,77,65,70,76,62,75,71,68,83,37,94,98,50,77,97,14,15,28,23,54,32,52,35,62,17,65,99,87,51,34,12,78,20
48,21,64,71,24,92,48,19,53,42,38,42,12,100,67,75,87,75,41,49,92,88,29,12,81,87,22,42,99,73,91,19,21,63,48,56,65,64,90,0,42,98,80,88,26,85,92,67,82,54,79,100,90,21,47,26,61,23,32,75,31,34,54,68,30,44,11,73,56,90,56,25,26,54,16,91,33,57,36,13,27,91,36,53,42,52,49,10,40,30,48
31,91,72,73,95,12,19,74,92,37,42,14,15,99,36,81,44,57,13,82,34,43,92,14,81,57,37,45,71,32,25,68,15,88,94,22,33,55,38,42,0,82,58,32,28,60,58,48,70,92,36,60,78,83,58,79,23,13,72,81,77,75,35,68,57,24,91,63,35,69,40,22,45,76,97,83,61,97,47,61,68,23,67,81,35,38,52,22,45,76,31
91,70,14,15,77,12,64,50,47,20,88,92,65,63,51,21,59,11,27,46,12,59,51,73,36,81,86,11,95,43,64,53,55,48,63,69,39,62,16,98,82,0,85,39,42,21,11,97,21,90,92,12,98,95,30,22,48,55,29,59,52,20,46,100,60,33,52,100,45,83,79,47,86,23,46,84,76,14,74,28,30,45,59,38,83,95,63,38,100,30,91
70,68,97,57,21,22,23,45,58,17,94,90,25,88,36,79,99,89,52,55,96,20,54,77,46,86,93,71,40,82,91,58,32,89,61,70,94,44,56,80,58,85,0,83,74,56,46,60,37,64,26,92,38,87,94,31,20,59,77,38,15,21,56,76,39,53,37,22,87,23,100,33,26,19,23,66,27,72,76,27,99,89,75,34,77,44,60,48,24,15,70
75,34,24,49,13,98,81,24,35,33,39,68,42,55,18,60,46,54,33,12,43,57,74,12,59,71,44,89,77,77,91,94,55,70,41,52,59,51,26,88,32,39,83,0,94,52,20,100,85,68,42,35,92,36,86,73,41,65,42,74,11,20,88,57,52,89,28,81,69,20,29,50,33,52,44,56,19,11,98,99,79,16,37,43,19,79,77,47,62,70,75
21,26,10,21,59,56,65,89,97,39,61,19,29,37,88,54,89,86,44,83,29,59,68,67,20,73,61,84,37,68,37,86,40,27,64,36,49,10,58,26,28,42,74,94,0,62,40,64,50,14,84,70,32,78,78,64,21,70,61,25,47,65,93,50,100,50,63,100,11,55,93,15,76,59,13,46,14,83,21,48,13,52,52,18,59,99,54,39,98,91,21
44,68,15,80,28,91,16,96,49,38,83,97,24,60,71,63,98,81,67,73,44,45,77,97,80,21,95,59,52,82,62,49,79,23,34,20,58,55,29,85,60,21,56,52,62,0,98,37,92,17,41,47,67,47,64,49,10,65,94,10,91,29,40,33,63,65,13,86,79,84,43,63,100,85,49,93,53,70,67,47,10,68,10,10,25,26,89,40,84,81,44
90,20,100,51,51,62,68,84,69,21,39,53,24,64,77,72,20,31,34,20,16,46,86,26,20,71,10,92,32,59,51,59,83,43,14,25,64,77,17,92,58,11,46,20,40,98,0,45,75,82,38,74,36,91,53,15,45,31,11,17,63,39,97,77,92,30,44,98,66,87,22,32,67,95,85,79,78,39,18,55,24,79,31,39,82,52,87,60,33,96,90
65,75,89,68,47,62,100,59,45,79,12,81,44,76,92,83,61,12,27,81,78,40,40,44,41,33,47,34,44,85,56,55,26,19,74,67,76,31,79,67,48,97,60,100,64,37,45,0,19,46,21,97,51,85,41,41,70,38,71,67,40,95,55,82,16,32,79,96,62,73,48,21,17,10,13,27,29,44,98,24,21,52,47,84,74,40,68,29,11,87,65
30,18,45,39,37,54,22,22,56,35,93,98,17,48,77,100,36,66,38,52,22,82,51,42,20,55,60,29,95,54,18,23,51,30,32,23,57,24,47,82,70,21,37,85,50,92,75,19,0,73,34,86,73,48,70,54,24,84,40,32,14,78,12,100,65,24,72,100,75,69,11,94,95,41,98,23,16,11,45,40,47,23,100,59,39,16,53,38,41,87,30
77,46,91,65,66,40,84,81,67,57,87,88,39,67,31,69,14,36,85,93,65,62,21,77,10,38,26,17,67,11,53,78,20,23,70,15,44,41,85,54,92,90,64,68,14,17,82,46,73,0,31,75,47,75,46,49,96,55,24,47,70,40,46,55,24,23,22,23,61,58,12,42,74,69,30,44,38,61,73,73,55,42,53,59,79,54,27,12,31,23,77
21,91,15,51,20,18,62,16,45,65,19,94,87,32,59,72,33,74,61,85,57,25,43,32,77,37,18,75,75,12,21,32,73,27,28,28,99,62,24,79,36,92,26,42,84,41,38,21,34,31,0,92,53,55,77,97,16,35,71,59,17,71,61,73,38,68,29,83,65,25,93,72,20,46,76,55,35,82,16,24,68,90,38,92,51,95,19,98,25,29,21
22,13,82,19,71,44,13,48,86,81,43,96,20,25,42,39,43,31,29,28,87,23,65,74,52,29,61,29,60,36,90,47,33,32,76,47,62,65,98,100,60,12,92,35,70,47,74,97,86,75,92,0,12,27,80,20,93,36,50,49,77,64,59,92,60,62,10,97,89,64,46,52,80,65,32,61,24,62,65,49,18,35,29,69,17,54,57,80,70,86,22
53,57,99,98,50,99,26,50,88,88,88,85,44,96,53,21,48,22,82,67,10,40,19,23,90,33,16,63,91,58,65,86,14,54,96,97,18,67,89,90,78,98,38,92,32,67,36,51,73,47,53,12,0,13,54,26,36,66,57,23,21,88,68,18,50,73,30,12,57,24,88,20,37,95,99,84,34,64,70,79,85,72,29,86,33,33,44,26,46,29,53
82,14,44,54,50,15,63,90,92,26,76,56,82,41,12,97,89,61,23,52,41,40,68,28,22,76,17,70,75,100,36,55,30,29,61,49,21,26,47,21,83,95,87,36,78,47,91,85,48,75,55,27,13,0,39,70,52,64,16,72,29,14,48,26,36,99,52,36,27,26,74,44,26,44,86,64,85,23,62,59,64,19,60,93,64,70,14,13,88,99,82
11,73,84,40,85,14,14,17,84,18,11,86,13,59,47,89,32,59,22,98,61,93,49,59,65,69,78,23,24,38,88,96,60,20,94,47,70,52,26,47,58,30,94,86,78,64,53,41,70,46,77,80,54,39,0,87,39,87,29,77,94,56,22,75,29,64,88,66,15,24,23,28,70,10,62,89,22,54,10,79,49,89,60,51,46,32,85,84,57,28,11
25,54,10,54,38,55,70,38,22,95,71,78,69,33,68,63,97,88,43,91,44,73,93,87,27,59,76,58,20,38,54,25,78,93,80,92,80,65,86,26,79,22,31,73,64,49,15,41,54,49,97,20,26,70,87,0,42,15,96,42,18,34,86,65,64,18,35,76,15,84,58,52,40,10,61,14,87,88,92,40,84,23,23,77,93,40,42,82,14,63,25
94,23,30,26,23,48,62,85,62,10,67,75,87,54,66,15,56,93,82,73,40,92,55,42,49,19,64,56,97,70,61,25,18,19,19,12,51,87,63,61,23,48,20,41,21,10,45,70,24,96,16,93,36,52,39,42,0,31,100,74,59,62,37,46,35,29,45,46,81,91,94,10,46,62,19,30,91,16,94,16,92,26,14,21,67,30,75,68,18,44,94
21,93,62,21,54,61,54,74,69,64,37,93,76,63,32,25,74,69,63,12,98,34,48,85,94,87,12,90,97,41,14,46,71,94,28,67,37,19,69,23,13,55,59,65,70,65,31,38,84,55,35,36,66,64,87,15,31,0,43,86,52,86,81,13,58,25,83,50,69,92,90,31,82,12,94,40,34,98,86,81,78,24,38,72,13,46,92,84,78,90,21
25,25,31,57,38,87,40,71,53,31,96,47,61,80,11,37,11,67,89,93,39,89,81,40,16,12,10,96,19,25,35,71,99,71,90,91,98,46,77,32,72,29,77,42,61,94,11,71,40,24,71,50,57,16,29,96,100,43,0,59,82,76,29,49,38,81,39,40,18,84,40,37,64,93,44,31,73,20,22,67,59,91,37,11,92,73,61,13,91,84,25
83,53,87,14,20,51,76,61,29,69,16,40,24,92,93,11,67,37,57,92,80,33,28,21,58,33,75,21,86,75,39,39,95,81,59,92,11,66,65,75,81,59,38,74,25,10,17,67,32,47,59,49,23,72,77,42,74,86,59,0,87,70,76,35,66,63,35,65,71,11,89,69,40,31,23,95,77,37,73,71,68,88,16,87,57,84,42,24,93,39,83
89,47,38,70,12,58,94,79,18,67,52,100,50,20,27,64,83,10,10,66,87,37,63,86,73,64,24,37,84,86,93,66,92,85,98,93,10,52,70,31,77,52,15,11,47,91,63,40,14,70,17,77,21,29,94,18,59,52,82,87,0,83,56,31,63,76,51,19,18,98,32,51,49,89,58,50,40,31,54,81,99,71,21,25,16,51,95,78,44,41,89
79,95,83,65,84,33,47,72,37,52,87,26,21,78,99,100,91,96,35,16,42,95,13,97,83,90,29,68,12,92,26,73,51,33,18,34,17,82,76,34,75,20,21,20,65,29,39,95,78,40,71,64,88,14,56,34,62,86,76,70,83,0,50,19,65,11,10,13,27,72,87,82,61,79,93,95,36,56,88,43,51,59,63,67,92,23,33,61,87,93,79
15,27,39,38,85,93,93,47,98,89,29,96,49,62,51,35,54,10,28,55,77,83,99,52,77,24,29,95,28,39,62,40,31,28,32,80,96,29,62,54,35,46,56,88,93,40,97,55,12,46,61,59,68,48,22,86,37,81,29,76,56,50,0,98,22,15,67,84,13,73,63,38,50,28,27,49,15,26,47,79,17,20,87,17,37,22,97,52,15,62,15
95,66,58,47,44,19,25,59,58,99,42,40,95,93,37,43,22,45,92,82,59,90,34,68,96,88,99,52,35,11,69,21,76,55,27,66,66,39,75,68,68,100,76,57,50,33,77,82,100,55,73,92,18,26,75,65,46,13,49,35,31,19,98,0,21,57,74,73,95,40,29,14,17,87,23,51,39,65,83,76,61,47,47,82,75,12,95,96,86,14,95
56,22,68,62,81,97,20,58,28,35,38,25,55,84,41,54,93,23,99,54,50,83,15,98,74,85,32,90,79,14,27,99,37,75,15,40,66,76,71,30,57,60,39,52,100,63,92,16,65,24,38,60,50,36,29,64,35,58,38,66,63,65,22,21,0,22,55,32,42,17,31,64,46,46,55,22,81,24,89,79,84,40,43,97,50,75,97,79,47,40,56
30,63,56,34,82,28,64,82,53,81,66,65,30,45,32,47,19,97,94,90,94,75,45,15,72,57,89,100,42,52,12,75,35,35,65,70,97,95,68,44,24,33,53,89,50,65,30,32,24,23,68,62,73,99,64,18,29,25,81,63,76,11,15,57,22,0,51,71,29,97,90,61,76,56,98,50,47,99,76,78,59,55,47,51,66,78,76,33,45,95,30
56,74,14,82,14,41,55,24,90,92,36,47,47,89,37,34,45,81,64,11,47,17,45,44,56,64,48,34,17,66,89,89,88,24,88,16,27,49,83,11,91,52,37,28,63,13,44,79,72,22,29,10,30,52,88,35,45,83,39,35,51,10,67,74,55,51,0,21,88,44,50,56,33,33,60,32,37,81,79,65,32,72,29,40,100,36,76,31,73,33,56
49,51,19,73,79,16,96,81,38,100,35,50,70,55,86,46,35,94,12,61,16,87,93,53,46,35,62,69,43,35,72,25,78,92,100,85,61,47,37,73,63,100,22,81,100,86,98,96,100,23,83,97,12,36,66,76,46,50,40,65,19,13,84,73,32,71,21,0,48,79,75,65,17,61,16,14,24,88,65,93,85,94,48,63,79,87,99,49,77,87,49
45,11,30,37,68,52,13,44,61,81,61,60,94,56,60,56,70,27,73,30,29,54,32,80,31,80,50,55,95,15,61,21,76,63,23,67,32,63,94,56,35,45,87,69,11,79,66,62,75,61,65,89,57,27,15,15,81,69,18,71,18,27,13,95,42,29,88,48,0,38,61,92,85,18,89,41,46,29,52,77,27,30,54,96,51,66,89,12,87,19,45
90,63,48,49,56,94,53,10,98,50,100,78,44,83,37,28,66,31,79,88,81,44,34,30,10,27,66,38,100,99,86,42,47,67,14,76,15,37,98,90,69,83,23,20,55,84,87,73,69,58,25,64,24,26,24,84,91,92,84,11,98,72,73,40,17,97,44,79,38,0,81,50,27,100,54,67,94,46,50,35,54,92,29,47,83,20,92,92,27,21,90
99,97,23,80,76,26,82,81,49,98,88,35,81,63,40,79,67,74,41,95,90,52,19,34,71,91,36,39,21,95,35,90,95,31,34,75,13,51,50,56,40,79,100,29,93,43,22,48,11,12,93,46,88,74,23,58,94,90,40,89,32,87,63,29,31,90,50,75,61,81,0,55,42,70,18,39,20,67,40,18,23,81,47,92,27,75,62,50,13,48,99
87,23,84,32,18,80,61,53,18,90,32,32,50,86,21,70,74,97,72,24,30,43,57,10,44,63,87,11,25,98,27,83,56,77,41,31,43,21,77,25,22,47,33,50,15,63,32,21,94,42,72,52,20,44,28,52,10,31,37,69,51,82,38,14,64,61,56,65,92,50,55,0,28,23,18,33,50,36,47,46,66,86,78,40,37,42,62,10,48,66,87
81,69,88,68,29,37,38,33,89,67,28,21,73,39,71,35,68,64,78,44,89,74,23,68,16,57,35,58,18,61,91,81,12,58,15,83,64,90,97,26,45,86,26,33,76,100,67,17,95,74,20,80,37,26,70,40,46,82,64,40,49,61,50,17,46,76,33,17,85,27,42,28,0,60,96,17,83,60,43,24,19,77,41,70,56,82,82,99,87,18,81
13,72,12,72,63,66,85,19,42,77,19,39,97,50,36,59,52,74,58,85,19,33,78,74,37,14,17,49,96,90,13,32,35,17,37,51,42,84,14,54,76,23,19,52,59,85,95,10,41,69,46,65,95,44,10,10,62,12,93,31,89,79,28,87,46,56,33,61,18,100,70,23,60,0,33,96,37,15,16,74,74,73,15,58,20,55,11,90,24,24,13
53,29,94,11,64,92,83,21,57,59,77,12,90,52,41,67,71,66,25,82,26,11,68,11,22,56,17,15,86,80,63,12,17,11,47,65,27,94,15,16,97,46,23,44,13,49,85,13,98,30,76,32,99,86,62,61,19,94,44,23,58,93,27,23,55,98,60,16,89,54,18,18,96,33,0,51,42,95,68,60,64,23,11,30,27,54,39,33,24,79,53
