55
90,36,54,17,97,41,54,13,26,0,10,44,17,35,40,32,37,39,10,44,80,58,64,35,97,23,95,67,91,44,56,87,88,59,39,72,27,90,39,90,82,40,38,19,96,59,68,86,63,15,56,75,99,71,71,91,90
57,43,27,44,75,21,86,16,93,10,0,40,61,71,12,89,80,67,38,59,46,32,32,31,64,98,53,34,72,20,19,62,66,93,51,42,79,70,20,42,56,14,58,33,58,42,26,84,27,35,92,56,89,82,23,94,57
67,54,36,26,59,74,84,48,78,44,40,0,33,12,61,95,25,37,68,12,63,86,39,94,92,84,83,70,39,70,81,77,64,89,81,93,70,34,39,86,23,45,64,86,81,58,58,51,91,46,72,98,70,21,40,11,67
55,13,98,84,98,42,25,83,19,17,61,33,0,45,54,66,44,75,30,28,14,14,31,79,40,49,79,51,67,53,95,59,38,52,74,22,43,55,41,48,87,82,59,59,24,64,37,55,30,70,47,18,50,91,96,51,55
77,84,54,30,36,28,40,76,35,35,71,12,45,0,57,88,99,60,20,30,26,94,79,86,18,82,13,52,78,81,86,16,99,48,99,90,66,24,20,79,38,81,19,53,71,22,45,40,63,38,37,51,43,43,81,75,77
98,76,15,67,65,74,12,17,39,40,12,61,54,57,0,12,29,89,87,55,86,27,59,95,55,42,14,97,82,92,21,58,98,88,30,79,86,50,44,10,62,54,94,61,22,63,39,81,11,87,45,21,50,14,38,73,98
89,58,89,95,30,52,69,24,50,32,89,95,66,88,12,0,85,60,62,26,19,83,20,100,38,65,46,29,97,74,89,49,95,54,80,25,40,16,80,51,62,55,85,45,60,40,39,18,96,99,22,16,25,12,66,63,89
76,66,54,24,27,30,84,46,70,37,80,25,44,99,29,85,0,40,42,24,57,77,59,38,87,55,14,88,65,60,42,19,99,16,62,17,56,67,52,21,58,12,68,34,87,60,15,77,85,56,100,44,16,47,59,24,76
10,51,36,68,21,21,29,17,80,39,67,37,75,60,89,60,40,0,91,80,37,49,80,96,76,14,14,67,95,64,61,29,28,97,63,81,20,25,28,20,71,25,93,52,11,24,45,31,80,68,34,17,69,73,49,41,10
85,24,67,51,11,35,100,25,34,10,38,68,30,20,87,62,42,91,0,47,62,21,66,42,74,14,72,66,96,99,14,41,98,47,84,55,52,43,35,75,54,56,23,84,57,18,92,54,81,90,54,63,52,21,83,66,85
86,58,50,13,86,57,78,53,35,44,59,12,28,30,55,26,24,80,47,0,32,61,72,71,28,28,11,35,85,93,47,39,28,67,78,16,39,41,79,79,67,90,19,90,75,26,96,57,72,69,95,65,93,19,67,88,86
34,55,87,91,71,35,36,24,60,80,46,63,14,26,86,19,57,37,62,32,0,80,26,72,18,43,21,20,40,56,64,55,70,17,17,27,58,95,48,44,29,48,50,70,63,78,48,87,61,98,41,56,36,82,59,57,34
63,48,12,63,78,55,73,93,90,58,32,86,14,94,27,83,77,49,21,61,80,0,86,86,68,16,44,84,32,55,94,52,77,73,99,11,58,56,98,32,73,73,46,37,51,85,29,43,76,99,70,40,78,84,94,51,63
14,90,40,64,10,18,85,75,24,64,32,39,31,79,59,20,59,80,66,72,26,86,0,36,69,52,29,69,58,61,81,17,83,31,72,89,45,87,77,100,86,52,13,92,14,27,44,90,16,14,12,53,13,37,95,27,14
89,17,54,52,11,63,96,96,46,35,31,94,79,86,95,100,38,96,42,71,72,86,36,0,87,36,80,10,16,83,31,15,21,71,33,86,39,96,56,71,95,100,48,11,74,56,100,60,28,43,68,70,53,80,17,96,89
73,54,41,66,45,33,65,99,60,97,64,92,40,18,55,38,87,76,74,28,18,68,69,87,0,80,87,70,33,73,89,61,39,67,46,19,92,62,49,40,76,94,48,61,92,64,77,31,64,38,19,63,55,50,51,53,73
64,63,40,43,14,44,64,90,74,23,98,84,49,82,42,65,55,14,14,28,43,16,52,36,80,0,49,69,43,19,27,40,35,83,81,46,31,83,96,53,94,75,33,78,77,62,17,73,17,28,42,56,75,48,39,68,64
20,46,35,86,81,86,41,26,65,95,53,83,79,13,14,46,14,14,72,11,21,44,29,80,87,49,0,65,43,26,46,86,56,18,90,61,51,59,48,73,12,26,29,94,36,91,65,26,10,31,91,67,66,85,60,90,20
73,78,75,91,65,15,67,28,71,67,34,70,51,52,97,29,88,67,66,35,20,84,69,10,70,69,65,0,45,80,27,100,38,17,24,75,10,81,57,33,82,42,60,14,41,59,40,27,84,47,68,38,75,70,100,47,73
85,71,68,27,79,53,44,47,16,91,72,39,67,78,82,97,65,95,96,85,40,32,58,16,33,43,43,45,0,72,70,62,26,58,35,79,57,82,23,48,89,42,25,85,81,97,13,56,92,42,47,27,93,58,31,11,85
77,71,53,47,16,78,48,71,63,44,20,70,53,81,92,74,60,64,99,93,56,55,61,83,73,19,26,80,72,0,44,53,33,26,64,16,76,43,69,88,50,93,29,79,84,70,72,13,63,32,50,48,76,43,24,17,77
70,58,10,83,87,21,100,84,64,56,19,81,95,86,21,89,42,61,14,47,64,94,81,31,89,27,46,27,70,44,0,38,10,25,80,67,80,28,78,100,65,63,15,81,59,78,39,78,38,26,69,29,26,21,19,14,70
54,68,36,84,40,15,63,33,47,87,62,77,59,16,58,49,19,29,41,39,55,52,17,15,61,40,86,100,62,53,38,0,38,68,70,35,49,80,62,59,80,52,59,39,43,44,33,45,37,85,69,13,84,32,59,51,54
45,32,49,47,28,53,37,34,100,88,66,64,38,99,98,95,99,28,98,28,70,77,83,21,39,35,56,38,26,33,10,38,0,15,41,44,92,17,67,64,80,89,27,32,50,64,74,31,88,48,62,98,46,83,16,95,45
85,71,82,82,55,34,92,89,82,59,93,89,52,48,88,54,16,97,47,67,17,73,31,71,67,83,18,17,58,26,25,68,15,0,96,76,92,94,44,32,46,76,26,30,23,37,33,62,15,66,65,45,40,19,72,26,85
76,97,63,100,32,43,75,37,78,39,51,81,74,99,30,80,62,63,84,78,17,99,72,33,46,81,90,24,35,64,80,70,41,96,0,42,55,19,27,95,54,38,15,66,95,88,46,38,12,18,91,71,36,85,96,79,76
43,76,41,78,88,85,73,80,16,72,42,93,22,90,79,25,17,81,55,16,27,11,89,86,19,46,61,75,79,16,67,35,44,76,42,0,86,10,12,77,74,15,65,76,12,66,43,57,40,86,21,10,43,93,22,38,43
59,97,94,48,19,71,18,15,58,27,79,70,43,66,86,40,56,20,52,39,58,58,45,39,92,31,51,10,57,76,80,49,92,92,55,86,0,56,45,49,56,25,96,79,77,45,33,74,78,24,67,91,46,48,28,68,59
40,95,78,76,32,73,68,26,57,90,70,34,55,24,50,16,67,25,43,41,95,56,87,96,62,83,59,81,82,43,28,80,17,94,19,10,56,0,40,85,74,25,26,89,32,12,29,15,38,42,89,55,37,48,78,88,40
62,85,81,92,57,65,78,80,79,39,20,39,41,20,44,80,52,28,35,79,48,98,77,56,49,96,48,57,23,69,78,62,67,44,27,12,45,40,0,54,76,26,62,33,30,11,80,54,59,24,92,14,46,77,37,63,62
28,80,21,18,55,23,92,84,44,90,42,86,48,79,10,51,21,20,75,79,44,32,100,71,40,53,73,33,48,88,100,59,64,32,95,77,49,85,54,0,33,66,17,35,94,20,63,11,99,27,91,68,22,37,81,96,28
66,93,61,34,73,85,33,43,99,82,56,23,87,38,62,62,58,71,54,67,29,73,86,95,76,94,12,82,89,50,65,80,80,46,54,74,56,74,76,33,0,80,49,78,41,34,87,33,39,46,87,79,15,18,28,68,66
59,79,29,66,84,48,47,94,70,40,14,45,82,81,54,55,12,25,56,90,48,73,52,100,94,75,26,42,42,93,63,52,89,76,38,15,25,25,26,66,80,0,47,70,56,41,40,95,47,62,74,64,33,58,20,13,59
14,82,38,98,77,46,41,68,85,38,58,64,59,19,94,85,68,93,23,19,50,46,13,48,48,33,29,60,25,29,15,59,27,26,15,65,96,26,62,17,49,47,0,45,34,62,91,13,52,23,86,35,28,32,93,67,14
39,76,28,27,31,41,23,44,99,19,33,86,59,53,61,45,34,52,84,90,70,37,92,11,61,78,94,14,85,79,81,39,32,30,66,76,79,89,33,35,78,70,45,0,55,53,54,47,77,35,78,46,29,29,16,81,39
41,13,95,29,67,80,29,29,79,96,58,81,24,71,22,60,87,11,57,75,63,51,14,74,92,77,36,41,81,84,59,43,50,23,95,12,77,32,30,94,41,56,34,55,0,28,53,52,79,77,65,60,27,91,43,71,41
86,44,17,54,14,67,45,35,58,59,42,58,64,22,63,40,60,24,18,26,78,85,27,56,64,62,91,59,97,70,78,44,64,37,88,66,45,12,11,20,34,41,62,53,28,0,68,98,43,93,54,97,66,28,39,81,86
91,68,87,95,74,27,11,63,16,68,26,58,37,45,39,39,15,45,92,96,48,29,44,100,77,17,65,40,13,72,39,33,74,33,46,43,33,29,80,63,87,40,91,54,53,68,0,55,44,46,74,61,76,53,63,36,91
55,49,20,33,85,11,81,45,47,86,84,51,55,40,81,18,77,31,54,57,87,43,90,60,31,73,26,27,56,13,78,45,31,62,38,57,74,15,54,11,33,95,13,47,52,98,55,0,29,32,86,90,71,89,47,78,55
79,52,10,69,67,13,55,83,29,63,27,91,30,63,11,96,85,80,81,72,61,76,16,28,64,17,10,84,92,63,38,37,88,15,12,40,78,38,59,99,39,47,52,77,79,43,44,29,0,52,65,34,29,24,42,56,79
91,11,25,50,82,17,10,34,19,15,35,46,70,38,87,99,56,68,90,69,98,99,14,43,38,28,31,47,42,32,26,85,48,66,18,86,24,42,24,27,46,62,23,35,77,93,46,32,52,0,54,91,28,70,12,36,91
43,37,38,43,45,60,14,24,76,56,92,72,47,37,45,22,100,34,54,95,41,70,12,68,19,42,91,68,47,50,69,69,62,65,91,21,67,89,92,91,87,74,86,78,65,54,74,86,65,54,0,72,28,55,75,74,43
86,80,26,42,75,63,21,37,12,75,56,98,18,51,21,16,44,17,63,65,56,40,53,70,63,56,67,38,27,48,29,13,98,45,71,10,91,55,14,68,79,64,35,46,60,97,61,90,34,91,72,0,43,99,93,92,86
93,42,95,91,13,28,85,71,26,99,89,70,50,43,50,25,16,69,52,93,36,78,13,53,55,75,66,75,93,76,26,84,46,40,36,43,46,37,46,22,15,33,28,29,27,66,76,71,29,28,28,43,0,53,26,98,93
32,92,11,75,80,50,36,10,75,71,82,21,91,43,14,12,47,73,21,19,82,84,37,80,50,48,85,70,58,43,21,32,83,19,85,93,48,48,77,37,18,58,32,29,91,28,53,89,24,70,55,99,53,0,94,36,32
49,36,20,77,96,12,98,93,77,71,23,40,96,81,38,66,59,49,83,67,59,94,95,17,51,39,60,100,31,24,19,59,16,72,96,22,28,78,37,81,28,20,93,16,43,39,63,47,42,12,75,93,26,94,0,36,49
24,37,56,93,22,60,11,34,27,91,94,11,51,75,73,63,24,41,66,88,57,51,27,96,53,68,90,47,11,17,14,51,95,26,79,38,68,88,63,96,68,13,67,81,71,81,36,78,56,36,74,92,98,36,36,0,24
0,11,95,44,55,93,66,19,43,90,57,67,55,77,98,89,76,10,85,86,34,63,14,89,73,64,20,73,85,77,70,54,45,85,76,43,59,40,62,28,66,59,14,39,41,86,91,55,79,91,43,86,93,32,49,24,0
