94
69,57,43,41,38,68,64,98,91,100,76,38,50,14,11,52,11,33,18,98,81,14,0,21,35,90,100,14,13,89,61,22,50,16,76,51,97,50,97,18,72,90,100,99,74,84,94,26,62,34,46,89,81,49,66,39,79,88,41,38,46,99,79,43,100,21,60,91,99,34,27,48,47,66,80,79,38,51,87,70,23,62,56,16,78,68,65,32,98,67,98,43,13,56,79,69
45,96,57,55,87,23,25,75,74,75,88,85,22,63,64,74,16,52,86,56,67,40,21,0,20,30,80,42,100,33,86,13,88,42,18,55,89,58,49,10,42,86,13,77,58,44,57,50,41,33,38,69,93,55,86,91,43,75,93,98,44,17,36,92,55,68,75,53,48,40,22,66,26,81,60,73,49,62,32,91,23,65,29,67,12,14,70,45,12,58,95,45,55,86,100,45
41,33,73,79,79,91,55,98,80,37,48,91,53,85,50,81,69,27,28,77,51,52,35,20,0,14,25,33,49,47,16,12,50,36,81,39,57,82,14,23,95,22,16,16,78,16,100,62,70,49,90,69,34,60,14,11,99,13,31,27,18,67,49,61,46,38,49,41,50,29,28,74,32,88,94,50,11,70,15,57,65,40,23,74,89,57,18,12,73,33,41,64,84,65,86,41
63,81,93,13,78,37,85,21,58,25,28,36,88,26,25,84,89,83,47,99,76,30,90,30,14,0,77,86,56,97,77,54,73,67,17,13,80,17,88,21,26,37,56,49,92,91,99,35,16,75,50,47,78,67,17,15,35,39,67,95,19,46,72,64,59,29,31,85,36,21,38,17,92,14,29,14,44,92,30,38,80,49,30,19,57,35,27,20,37,35,14,70,19,92,61,63
79,29,23,100,11,13,46,13,93,43,91,76,98,19,84,75,74,31,91,53,94,60,100,80,25,77,0,70,31,15,71,30,78,45,67,11,77,90,59,81,79,26,15,75,99,95,85,95,64,13,22,19,48,31,17,49,11,98,19,47,25,20,51,61,47,66,17,49,99,98,93,28,63,93,92,64,36,58,65,27,87,91,99,41,91,77,56,77,72,58,45,34,12,54,16,79
10,66,97,58,95,32,59,37,57,81,24,71,92,77,78,79,86,34,69,41,67,32,14,42,33,86,70,0,48,70,14,41,45,29,56,95,20,81,25,98,33,50,18,20,20,68,91,13,59,27,22,61,30,39,37,52,26,81,79,31,88,70,90,35,86,18,70,74,45,90,67,25,10,57,97,33,50,100,49,38,53,64,39,68,33,55,20,35,61,44,39,46,32,50,60,10
69,78,29,47,24,41,63,17,53,77,96,73,47,66,47,52,65,10,29,62,63,40,13,100,49,56,31,48,0,70,68,98,19,19,26,38,23,53,72,53,65,18,37,38,92,34,63,77,93,28,60,79,56,86,86,82,84,24,65,50,46,60,90,16,79,64,45,96,80,40,18,56,72,31,100,50,65,47,38,31,84,65,85,78,38,45,17,89,43,73,11,44,19,47,78,69
40,10,64,81,27,97,59,87,29,29,60,71,83,37,69,65,15,18,32,18,72,52,89,33,47,97,15,70,70,0,57,49,43,90,87,99,41,19,41,64,71,23,89,31,39,63,32,70,51,80,66,89,43,81,77,68,31,53,98,28,47,85,66,79,42,94,96,62,67,78,21,65,14,78,84,63,71,66,96,29,59,64,11,46,51,42,66,91,35,92,32,66,24,11,68,40
36,36,53,79,47,61,10,36,47,73,23,35,82,35,83,19,97,86,87,84,40,85,61,86,16,77,71,14,68,57,0,41,55,53,19,19,88,80,58,35,59,20,80,82,34,51,88,26,52,60,70,91,46,71,78,67,93,41,12,54,58,25,10,99,93,15,18,29,73,66,72,54,20,34,23,46,29,62,61,39,37,93,28,48,49,58,75,88,27,58,48,96,53,83,89,36
98,96,78,39,79,60,53,54,14,51,23,47,82,49,40,89,73,39,29,86,37,62,22,13,12,54,30,41,98,49,41,0,50,80,48,20,46,65,66,45,36,42,42,53,46,30,15,25,12,35,46,64,94,55,65,99,79,29,75,33,94,12,24,56,54,21,78,82,53,47,55,53,91,54,23,40,52,26,57,13,19,72,61,85,79,94,44,28,28,33,17,99,97,29,32,98
93,97,100,30,93,55,34,58,77,15,40,34,57,16,56,76,59,48,88,67,77,97,50,88,50,73,78,45,19,43,55,50,0,42,45,72,65,91,32,74,71,52,29,53,18,36,24,56,90,31,94,77,100,39,60,65,46,17,28,75,85,94,44,61,15,89,17,34,65,11,57,20,72,80,76,78,62,73,45,82,66,49,63,95,48,85,91,94,69,99,78,75,84,99,80,93
35,51,52,79,55,42,76,97,58,25,58,64,71,52,63,11,95,45,84,85,51,32,16,42,36,67,45,29,19,90,53,80,42,0,90,40,92,32,79,91,54,75,14,83,21,89,80,69,94,63,68,70,85,11,67,53,27,79,56,38,91,11,70,11,51,41,56,59,76,21,33,64,96,57,38,76,85,36,98,25,30,30,71,26,97,47,99,27,93,24,31,17,39,70,36,35
78,88,17,68,79,33,22,84,50,67,92,47,42,49,80,57,22,37,89,44,66,40,76,18,81,17,67,56,26,87,19,48,45,90,0,98,19,12,66,56,78,69,12,54,46,49,89,83,65,18,54,11,12,84,46,47,91,26,49,51,35,26,11,27,16,83,64,59,61,60,89,96,49,44,21,96,33,40,23,45,51,59,49,63,49,16,60,33,29,63,92,26,95,86,56,78
31,98,78,43,45,54,19,17,12,68,67,62,50,25,46,96,83,55,56,21,36,22,51,55,39,13,11,95,38,99,19,20,72,40,98,0,24,66,91,29,76,44,29,81,98,80,75,21,60,99,69,10,38,32,16,62,66,23,60,96,95,18,67,33,88,71,13,88,20,17,30,88,43,28,82,18,50,99,92,23,79,70,60,99,98,84,32,58,46,53,26,73,15,26,51,31
33,98,93,37,44,64,52,43,75,31,76,45,47,42,92,43,98,75,82,31,83,83,97,89,57,80,77,20,23,41,88,46,65,92,19,24,0,79,41,27,25,28,27,81,71,95,30,76,79,59,13,65,48,67,88,94,62,18,80,48,63,31,75,32,24,61,58,28,92,23,36,60,33,65,20,39,80,50,46,88,72,86,35,18,72,79,21,48,10,56,58,63,85,78,17,33
74,88,44,82,42,32,87,14,35,19,12,40,42,79,51,53,76,57,21,19,47,42,50,58,82,17,90,81,53,19,80,65,91,32,12,66,79,0,15,72,92,74,31,79,75,46,39,33,81,32,24,14,83,75,47,62,77,85,65,75,26,86,29,62,73,12,58,97,48,39,25,37,15,94,30,98,72,95,39,55,73,67,78,55,11,52,19,40,11,83,69,72,45,79,72,74
73,26,84,34,51,36,69,59,42,69,43,49,78,73,100,59,77,64,81,12,47,39,97,49,14,88,59,25,72,41,58,66,32,79,66,91,41,15,0,90,92,34,77,81,74,11,83,76,49,26,94,41,71,72,70,99,18,45,49,79,92,97,35,57,52,97,51,19,34,87,59,92,48,74,70,90,77,77,70,57,72,100,100,13,56,54,50,22,58,43,33,82,91,84,79,73
35,51,97,66,59,63,90,82,23,61,69,17,61,83,67,63,77,75,74,77,99,69,18,10,23,21,81,98,53,64,35,45,74,91,56,29,27,72,90,0,67,79,96,82,72,32,11,48,26,86,24,12,93,51,74,53,43,94,99,60,19,70,44,51,22,54,100,24,75,25,66,68,69,24,89,30,10,63,36,67,67,52,94,55,90,14,34,81,100,53,60,13,85,85,34,35
56,40,56,15,72,68,94,69,71,46,23,12,61,54,76,10,85,87,53,71,64,86,72,42,95,26,79,33,65,71,59,36,71,54,78,76,25,92,92,67,0,59,74,54,13,37,37,13,53,49,77,68,53,93,61,42,27,42,26,43,22,89,70,11,85,55,91,85,56,60,32,45,45,72,60,15,34,42,41,26,69,36,93,35,35,61,67,20,79,98,70,52,13,77,65,56
12,97,48,64,86,10,26,67,31,43,75,10,21,14,95,20,81,73,80,13,56,30,90,86,22,37,26,50,18,23,20,42,52,75,69,44,28,74,34,79,59,0,27,75,22,21,69,59,64,44,48,27,87,87,21,67,70,31,99,37,78,34,98,56,61,98,39,45,84,32,50,56,22,63,97,40,53,26,94,73,64,90,96,90,15,89,69,86,55,21,92,81,49,56,57,12
20,86,71,18,60,36,71,29,91,58,83,41,19,40,91,67,27,84,48,41,46,93,100,13,16,56,15,18,37,89,80,42,29,14,12,29,27,31,77,96,74,27,0,24,64,42,59,60,40,78,46,84,75,10,17,59,54,11,39,34,61,99,37,51,57,15,56,65,89,69,94,76,78,70,91,81,35,50,58,90,37,92,76,99,45,94,68,64,74,58,82,92,74,81,53,20
58,63,44,64,44,21,61,17,71,77,31,44,48,86,74,21,51,93,86,67,22,65,99,77,16,49,75,20,38,31,82,53,53,83,54,81,81,79,81,82,54,75,24,0,28,63,36,77,94,56,11,47,77,31,13,26,93,19,73,30,18,80,29,92,63,81,65,24,71,76,75,17,91,62,62,18,51,79,70,76,78,52,28,12,74,99,62,84,68,30,28,26,55,40,97,58
40,52,29,62,98,91,68,36,20,99,76,20,29,99,39,47,47,43,14,39,48,66,74,58,78,92,99,20,92,39,34,46,18,21,46,98,71,75,74,72,13,22,64,28,0,26,56,90,73,22,29,89,50,49,26,63,64,53,48,97,16,90,79,95,12,88,81,86,20,33,84,55,32,37,47,80,85,21,66,20,40,58,37,44,97,32,77,64,51,97,22,37,81,99,11,40
82,71,15,11,91,79,92,98,88,54,85,25,73,89,22,43,42,72,58,24,24,50,84,44,16,91,95,68,34,63,51,30,36,89,49,80,95,46,11,32,37,21,42,63,26,0,71,60,24,77,25,86,79,99,74,20,49,20,15,100,55,49,75,72,23,40,78,49,75,56,15,34,44,100,32,68,11,39,10,19,82,94,18,12,24,55,54,99,41,21,58,62,98,27,37,82
77,66,92,23,50,58,62,20,69,51,15,46,58,40,83,18,62,27,25,90,62,33,94,57,100,99,85,91,63,32,88,15,24,80,89,75,30,39,83,11,37,69,59,36,56,71,0,77,60,42,99,71,87,12,64,90,39,13,54,50,73,47,89,78,56,48,93,11,11,26,54,27,25,73,83,52,54,39,50,97,44,100,28,22,68,70,81,80,20,64,33,20,23,52,66,77
51,65,33,75,96,36,26,45,43,28,85,23,85,38,100,79,76,90,20,51,70,51,26,50,62,35,95,13,77,70,26,25,56,69,83,21,76,33,76,48,13,59,60,77,90,60,77,0,11,99,95,70,26,91,20,62,63,46,16,100,77,91,97,69,57,56,40,85,50,23,26,11,90,44,46,77,27,33,16,52,16,23,37,56,98,62,94,74,20,51,59,51,27,43,33,51
39,40,76,39,39,19,20,36,66,40,29,74,95,52,28,60,14,89,69,39,92,59,62,41,70,16,64,59,93,51,52,12,90,94,65,60,79,81,49,26,53,64,40,94,73,24,60,11,0,50,75,37,68,42,19,98,78,30,59,12,94,33,86,37,50,93,37,88,75,11,59,67,90,45,28,21,58,57,58,95,19,54,78,26,70,48,48,35,68,29,40,92,57,36,12,39
85,92,16,17,30,61,94,29,45,46,35,19,79,73,34,91,24,27,85,42,58,70,34,33,49,75,13,27,28,80,60,35,31,63,18,99,59,32,26,86,49,44,78,56,22,77,42,99,50,0,53,69,76,38,43,80,77,27,93,83,88,41,16,45,37,46,42,64,55,81,58,36,38,86,90,30,66,100,43,27,55,18,71,34,37,63,68,43,82,83,82,73,64,31,33,85
27,56,12,97,57,100,26,40,13,15,85,54,72,75,79,83,16,68,28,60,29,55,46,38,90,50,22,22,60,66,70,46,94,68,54,69,13,24,94,24,77,48,46,11,29,25,99,95,75,53,0,100,72,73,73,42,73,97,49,49,41,37,49,93,38,97,83,79,93,87,100,55,37,41,51,57,31,29,81,51,31,58,99,26,97,72,69,43,85,95,23,51,62,20,74,27
58,58,35,20,25,90,35,56,64,97,100,68,66,72,92,82,19,29,19,11,44,92,89,69,69,47,19,61,79,89,91,64,77,70,11,10,65,14,41,12,68,27,84,47,89,86,71,70,37,69,100,0,52,65,89,17,58,66,15,73,32,67,97,75,57,13,37,56,41,26,76,44,88,60,60,32,82,99,34,89,37,56,35,20,35,85,89,44,38,90,74,55,16,63,81,58
42,83,85,63,57,47,42,32,61,24,77,13,18,30,90,30,85,61,19,13,52,65,81,93,34,78,48,30,56,43,46,94,100,85,12,38,48,83,71,93,53,87,75,77,50,79,87,26,68,76,72,52,0,44,59,44,53,21,49,56,41,27,49,51,97,50,29,52,63,96,32,25,91,51,59,39,55,77,25,35,96,36,18,13,91,36,56,31,87,85,17,48,41,11,13,42
48,16,94,33,63,64,98,95,15,13,42,69,45,87,58,76,11,26,97,88,45,45,49,55,60,67,31,39,86,81,71,55,39,11,84,32,67,75,72,51,93,87,10,31,49,99,12,91,42,38,73,65,44,0,41,34,28,67,21,54,31,54,59,66,47,77,67,31,17,85,100,23,93,11,99,45,40,89,23,15,65,75,91,85,57,18,11,10,82,70,44,89,50,66,34,48
40,95,64,28,58,61,59,52,93,22,66,68,71,16,96,46,50,97,19,47,61,80,66,86,14,17,17,37,86,77,78,65,60,67,46,16,88,47,70,74,61,21,17,13,26,74,64,20,19,43,73,89,59,41,0,66,43,68,14,98,29,26,12,55,37,65,42,58,68,21,18,46,37,87,13,15,10,62,94,89,60,45,82,38,85,76,44,42,37,56,46,79,45,53,29,40
24,26,40,97,64,26,99,27,71,49,56,53,39,27,93,38,65,58,25,25,11,62,39,91,11,15,49,52,82,68,67,99,65,53,47,62,94,62,99,53,42,67,59,26,63,20,90,62,98,80,42,17,44,34,66,0,82,63,36,63,90,54,71,72,88,98,49,41,49,78,25,82,38,78,61,18,66,13,29,77,55,26,90,81,89,29,70,14,43,16,68,74,44,85,79,24
92,13,53,77,15,52,69,45,67,52,44,66,50,80,32,81,28,42,45,67,66,85,79,43,99,35,11,26,84,31,93,79,46,27,91,66,62,77,18,43,27,70,54,93,64,49,39,63,78,77,73,58,53,28,43,82,0,95,13,54,72,10,43,97,80,66,83,79,68,50,79,89,24,92,40,77,68,83,95,10,71,73,92,43,42,25,94,50,36,92,78,60,63,37,73,92
14,36,65,35,89,21,71,25,18,87,10,59,45,12,99,80,57,86,27,37,44,87,88,75,13,39,98,81,24,53,41,29,17,79,26,23,18,85,45,94,42,31,11,19,53,20,13,46,30,27,97,66,21,67,68,63,95,0,32,60,38,77,93,88,95,17,74,50,82,64,67,85,15,85,14,84,61,53,80,66,96,78,29,34,22,35,83,45,45,94,42,50,90,48,62,14
53,55,41,36,94,40,99,98,18,27,11,73,68,21,79,68,87,74,61,71,14,58,41,93,31,67,19,79,65,98,12,75,28,56,49,60,80,65,49,99,26,99,39,73,48,15,54,16,59,93,49,15,49,21,14,36,13,32,0,98,65,39,21,37,16,61,21,75,82,65,17,63,85,29,17,91,36,39,35,68,16,49,25,75,21,69,22,23,66,39,67,67,86,63,63,53
21,75,86,39,17,61,74,90,14,33,32,60,95,24,48,14,26,72,27,50,26,96,38,98,27,95,47,31,50,28,54,33,75,38,51,96,48,75,79,60,43,37,34,30,97,100,50,100,12,83,49,73,56,54,98,63,54,60,98,0,44,64,10,21,89,15,81,95,38,15,76,17,30,65,23,75,30,55,23,12,72,12,68,63,85,70,56,92,13,27,63,43,56,28,38,21
26,30,99,70,64,83,38,13,25,44,85,13,84,84,33,64,48,13,59,25,92,12,46,44,18,19,25,88,46,47,58,94,85,91,35,95,63,26,92,19,22,78,61,18,16,55,73,77,94,88,41,32,41,31,29,90,72,38,65,44,0,93,43,24,38,91,87,12,69,63,86,23,87,51,77,80,78,28,36,19,39,37,92,68,12,80,87,41,13,28,24,73,80,22,25,26
24,48,40,66,64,41,83,84,15,67,50,100,100,91,45,10,37,31,71,31,63,95,99,17,67,46,20,70,60,85,25,12,94,11,26,18,31,86,97,70,89,34,99,80,90,49,47,91,33,41,37,67,27,54,26,54,10,77,39,64,93,0,85,27,62,25,98,31,58,39,78,23,49,26,49,77,16,32,45,53,42,78,17,79,100,55,85,52,17,18,21,30,74,34,100,24
18,13,99,76,47,29,98,87,47,62,58,100,50,14,34,22,25,14,72,68,24,54,79,36,49,72,51,90,90,66,10,24,44,70,11,67,75,29,35,44,70,98,37,29,79,75,89,97,86,16,49,97,49,59,12,71,43,93,21,10,43,85,0,100,81,95,28,26,79,30,24,93,28,52,100,21,26,45,28,99,67,69,31,21,82,81,52,48,19,66,39,16,98,32,14,18
13,98,94,93,94,97,68,85,55,70,75,16,19,63,89,83,50,16,29,27,14,80,43,92,61,64,61,35,16,79,99,56,61,11,27,33,32,62,57,51,11,56,51,92,95,72,78,69,37,45,93,75,51,66,55,72,97,88,37,21,24,27,100,0,15,15,16,30,54,86,61,29,65,59,76,80,45,79,51,11,13,100,42,12,41,25,84,91,42,99,99,44,51,45,100,13
65,49,41,25,52,46,39,79,73,72,84,50,87,63,82,64,25,10,24,18,40,39,100,55,46,59,47,86,79,42,93,54,15,51,16,88,24,73,52,22,85,61,57,63,12,23,56,57,50,37,38,57,97,47,37,88,80,95,16,89,38,62,81,15,0,29,76,82,22,52,42,67,50,23,93,49,35,79,45,21,34,24,89,53,72,99,65,85,85,10,82,77,54,94,71,65
92,32,81,14,15,62,89,53,28,20,42,14,67,44,25,73,78,11,82,16,54,12,21,68,38,29,66,18,64,94,15,21,89,41,83,71,61,12,97,54,55,98,15,81,88,40,48,56,93,46,97,13,50,77,65,98,66,17,61,15,91,25,95,15,29,0,56,21,89,94,70,95,16,32,75,45,24,98,10,78,86,34,78,84,53,70,42,56,71,22,75,83,46,52,88,92
48,19,42,46,40,34,87,22,16,54,80,33,60,31,68,56,76,94,100,17,63,49,60,75,49,31,17,70,45,96,18,78,17,56,64,13,58,58,51,100,91,39,56,65,81,78,93,40,37,42,83,37,29,67,42,49,83,74,21,81,87,98,28,16,76,56,0,19,32,69,69,98,77,31,85,40,66,57,36,60,94,97,35,80,95,93,42,70,41,34,48,11,34,39,12,48
65,15,16,10,69,17,57,19,86,44,81,83,14,26,59,39,22,45,75,38,84,98,91,53,41,85,49,74,96,62,29,82,34,59,59,88,28,97,19,24,85,45,65,24,86,49,11,85,88,64,79,56,52,31,58,41,79,50,75,95,12,31,26,30,82,21,19,0,36,82,61,89,78,31,25,78,83,29,76,72,99,13,21,79,92,59,17,16,19,66,56,79,68,49,66,65
78,11,69,24,69,19,14,52,25,99,70,98,33,38,31,51,69,40,49,89,95,15,99,48,50,36,99,45,80,67,73,53,65,76,61,20,92,48,34,75,56,84,89,71,20,75,11,50,75,55,93,41,63,17,68,49,68,82,82,38,69,58,79,54,22,89,32,36,0,67,33,30,82,91,54,92,73,14,95,30,61,61,80,62,97,85,85,49,50,66,10,13,90,39,41,78
43,79,79,60,52,47,48,55,98,81,63,70,53,69,63,68,90,65,17,82,15,67,34,40,29,21,98,90,40,78,66,47,11,21,60,17,23,39,87,25,60,32,69,76,33,56,26,23,11,81,87,26,96,85,21,78,50,64,65,15,63,39,30,86,52,94,69,82,67,0,79,59,74,59,20,83,43,28,48,14,83,48,96,12,44,45,41,52,11,42,62,92,92,98,77,43
40,27,15,89,23,90,66,40,50,86,78,88,87,65,89,92,77,92,37,46,13,92,27,22,28,38,93,67,18,21,72,55,57,33,89,30,36,25,59,66,32,50,94,75,84,15,54,26,59,58,100,76,32,100,18,25,79,67,17,76,86,78,24,61,42,70,69,61,33,79,0,79,50,69,74,62,64,24,30,62,11,40,28,10,29,50,10,74,14,62,37,79,86,73,21,40
