77
16,89,95,75,91,76,92,47,69,64,65,94,59,87,85,10,12,12,58,62,43,27,19,39,83,80,60,69,77,12,46,0,21,59,57,33,65,87,85,84,97,88,82,57,65,29,89,36,37,24,50,21,28,34,65,94,21,59,30,41,23,92,21,67,52,12,62,37,95,70,52,74,88,39,32,61,89,34,16
12,50,75,43,77,46,53,99,47,87,98,75,10,92,39,32,29,30,54,76,96,75,44,64,78,30,80,68,64,60,64,21,0,21,22,54,75,98,52,96,60,75,55,14,26,80,18,89,46,72,56,26,69,28,100,41,41,68,98,53,74,34,44,54,10,54,79,27,28,81,70,91,15,49,89,79,45,25,12
79,82,83,66,59,56,53,37,50,79,52,62,35,80,26,49,91,36,52,77,35,85,47,82,98,43,63,98,21,76,49,59,21,0,12,34,30,23,86,92,16,85,42,42,38,88,19,55,74,61,90,75,71,47,82,85,64,95,96,66,28,36,98,65,65,20,42,21,16,12,58,35,64,11,60,25,79,69,79
77,98,94,67,55,93,96,55,15,45,59,86,13,15,14,12,15,55,52,65,77,87,57,57,24,83,21,93,76,25,61,57,22,12,0,77,87,74,10,69,93,86,85,16,57,91,56,34,21,19,10,23,41,36,98,97,76,47,80,53,22,96,61,26,12,14,63,63,95,53,27,81,10,82,47,85,87,32,77
31,43,93,82,65,55,21,43,49,45,69,71,35,14,77,85,60,51,79,42,17,41,11,13,82,91,36,68,57,39,63,33,54,34,77,0,36,45,39,56,100,27,72,68,45,100,40,28,32,79,19,100,47,55,66,65,41,19,68,76,90,96,41,97,79,84,15,78,54,61,92,24,81,93,46,79,28,100,31
26,54,35,67,83,59,90,84,52,99,79,85,36,36,57,73,88,61,84,35,40,57,80,81,73,21,44,40,21,35,26,65,75,30,87,36,0,61,58,47,59,13,77,61,69,37,28,17,46,17,82,45,65,39,22,46,14,79,21,66,93,95,11,13,27,54,60,30,43,18,71,53,31,69,64,72,80,31,26
47,26,96,92,73,50,85,97,75,10,80,61,37,93,50,39,51,28,25,10,76,56,45,35,87,99,39,98,93,15,31,87,98,23,74,45,61,0,17,84,92,65,10,13,55,92,96,25,32,92,16,99,61,37,29,97,68,91,41,49,21,48,82,44,97,53,70,100,37,63,88,92,43,31,40,55,16,41,47
73,35,46,92,12,75,51,20,67,97,90,10,77,60,27,78,66,45,95,94,46,61,23,59,70,65,36,94,69,47,53,85,52,86,10,39,58,17,0,79,61,20,85,91,50,97,59,23,10,23,73,15,94,36,28,34,54,100,26,57,97,20,16,75,76,45,24,96,61,45,65,56,58,13,32,77,53,14,73
34,40,59,87,18,50,37,49,31,56,56,84,80,32,71,33,56,90,43,58,57,77,100,34,67,26,57,57,75,93,90,84,96,92,69,56,47,84,79,0,58,29,63,61,28,56,80,83,29,80,90,92,98,40,75,40,93,77,52,58,78,77,19,33,63,85,82,24,41,87,61,92,89,72,48,41,68,55,34
86,91,60,48,29,60,32,94,65,56,82,68,95,77,88,21,67,49,60,65,35,92,100,24,48,36,78,84,32,25,81,97,60,16,93,100,59,92,61,58,0,57,55,24,30,97,93,17,50,39,42,18,89,28,91,44,57,97,86,23,74,21,88,37,74,92,34,36,78,80,18,55,40,58,15,94,40,37,86
86,79,85,63,25,44,30,74,79,79,35,66,33,11,46,77,12,42,28,29,21,19,97,23,34,82,14,96,100,76,45,88,75,85,86,27,13,65,20,29,57,0,41,31,57,88,86,64,36,10,45,73,34,72,97,42,29,72,58,75,47,30,41,93,80,48,69,10,38,10,51,95,14,75,93,48,89,24,86
66,21,28,19,21,100,76,64,58,67,73,49,41,21,98,40,39,11,59,50,77,60,85,35,67,98,36,38,34,73,41,82,55,42,85,72,77,10,85,63,55,41,0,68,47,96,30,54,78,59,20,74,60,72,84,52,33,87,23,80,64,86,57,84,69,19,50,32,42,37,68,60,97,11,67,13,49,51,66
53,100,82,47,11,12,29,37,69,82,28,82,42,48,94,51,22,62,14,96,87,61,62,45,49,84,51,23,52,56,81,57,14,42,16,68,61,13,91,61,24,31,68,0,86,92,99,18,95,59,72,55,62,22,34,59,16,98,89,11,36,49,50,45,47,12,77,40,88,37,80,76,29,34,75,15,75,42,53
49,23,37,68,97,39,53,86,14,61,58,100,20,24,58,17,17,45,96,68,32,31,25,36,38,30,75,36,12,69,88,65,26,38,57,45,69,55,50,28,30,57,47,86,0,15,64,85,97,67,21,83,41,52,32,75,74,36,34,59,90,19,51,34,35,28,58,23,50,69,34,50,45,49,10,26,94,45,49
89,70,42,25,19,81,62,73,38,56,20,44,47,81,49,93,11,64,89,25,58,21,40,81,63,77,67,82,39,73,44,29,80,88,91,100,37,92,97,56,97,88,96,92,15,0,64,55,40,62,68,55,25,94,25,79,64,76,38,49,78,93,75,24,64,29,90,66,69,81,82,48,33,62,88,10,71,38,89
55,47,42,63,31,81,42,11,79,72,80,40,35,57,43,26,77,25,57,94,23,43,79,85,27,14,100,17,72,23,61,89,18,19,56,40,28,96,59,80,93,86,30,99,64,64,0,22,80,10,22,97,61,40,55,58,10,66,67,31,28,13,28,22,40,16,64,91,39,81,62,77,68,35,77,66,14,12,55
56,98,21,77,36,65,66,37,57,11,91,20,31,26,71,71,87,23,61,58,90,89,86,41,63,27,63,10,19,74,57,36,89,55,34,28,17,25,23,83,17,64,54,18,85,55,22,0,67,92,82,35,11,32,90,54,50,38,75,54,98,58,30,73,50,61,80,71,82,39,70,45,88,59,29,43,11,49,56
92,59,95,53,34,61,61,87,64,95,10,32,44,27,50,82,52,47,33,36,30,32,21,57,23,18,100,10,39,12,50,37,46,74,21,32,46,32,10,29,50,36,78,95,97,40,80,67,0,43,57,61,22,60,87,59,39,21,78,67,38,30,54,30,18,82,94,15,21,81,57,23,35,79,85,22,93,41,92
59,49,76,48,77,33,24,26,45,85,92,90,64,16,28,43,62,85,73,75,33,21,79,97,90,44,23,51,11,37,98,24,72,61,19,79,17,92,23,80,39,10,59,59,67,62,10,92,43,0,47,92,39,45,54,80,39,54,92,77,49,48,14,68,80,61,57,89,34,30,100,43,15,39,17,90,62,19,59
49,15,38,17,16,43,54,45,39,36,15,92,15,31,59,80,72,31,42,33,74,18,82,73,76,81,23,50,24,83,11,50,56,90,10,19,82,16,73,90,42,45,20,72,21,68,22,82,57,47,0,78,62,98,44,22,39,99,76,92,35,43,97,48,24,57,65,88,83,16,53,15,25,14,19,30,78,34,49
25,13,15,81,92,19,84,63,63,37,27,66,76,21,48,90,65,34,63,35,15,69,19,61,84,47,27,71,50,90,60,21,26,75,23,100,45,99,15,92,18,73,74,55,83,55,97,35,61,92,78,0,62,69,68,21,62,72,82,60,49,30,42,65,95,68,67,37,72,52,54,25,84,55,90,76,50,38,25
78,64,27,21,62,97,18,12,15,36,55,72,21,93,38,36,21,66,11,29,53,95,17,96,20,45,91,22,54,57,94,28,69,71,41,47,65,61,94,98,89,34,60,62,41,25,61,11,22,39,62,62,0,14,100,43,90,90,47,11,16,11,19,91,62,10,43,43,47,51,78,74,67,70,40,75,20,11,78
66,64,92,24,100,49,12,69,42,13,91,25,20,27,30,47,83,82,43,58,81,19,95,96,73,76,28,59,99,79,76,34,28,47,36,55,39,37,36,40,28,72,72,22,52,94,40,32,60,45,98,69,14,0,100,47,89,67,76,39,38,97,43,34,12,69,32,74,36,58,63,39,72,41,30,11,86,85,66
17,43,97,12,24,99,96,40,16,48,64,10,41,21,38,15,63,100,32,17,72,80,95,20,82,66,51,76,29,78,83,65,100,82,98,66,22,29,28,75,91,97,84,34,32,25,55,90,87,54,44,68,100,100,0,18,34,17,71,79,63,75,34,50,99,79,27,34,67,46,70,82,28,25,23,25,51,45,17
29,14,61,38,80,43,44,33,94,82,59,31,94,48,14,26,64,48,83,23,89,29,93,59,62,67,60,59,93,13,58,94,41,85,97,65,46,97,34,40,44,42,52,59,75,79,58,54,59,80,22,21,43,47,18,0,15,27,93,37,71,74,65,62,50,59,54,13,18,61,15,54,78,23,33,95,67,81,29
12,57,59,37,26,91,61,98,23,97,70,35,67,31,60,71,26,76,63,67,34,65,64,70,33,11,37,92,54,29,97,21,41,64,76,41,14,68,54,93,57,29,33,16,74,64,10,50,39,39,39,62,90,89,34,15,0,26,85,37,12,67,65,100,53,86,89,42,18,25,34,89,75,43,99,97,33,48,12
81,15,93,31,33,98,95,16,85,87,21,48,17,94,98,80,50,50,16,12,69,58,90,85,35,23,57,57,20,77,13,59,68,95,47,19,79,91,100,77,97,72,87,98,36,76,66,38,21,54,99,72,90,67,17,27,26,0,60,50,78,14,97,48,49,53,78,13,80,58,10,66,87,50,48,35,54,77,81
30,66,51,48,12,24,35,40,39,86,63,60,78,64,53,79,99,46,62,17,63,40,13,80,56,14,67,43,49,76,44,30,98,96,80,68,21,41,26,52,86,58,23,89,34,38,67,75,78,92,76,82,47,76,71,93,85,60,0,73,37,39,80,59,67,96,58,62,41,94,62,53,28,39,62,57,67,88,30
69,46,20,86,56,39,99,12,69,78,17,10,97,63,75,59,48,75,12,24,67,71,54,50,76,51,81,24,23,82,98,41,53,66,53,76,66,49,57,58,23,75,80,11,59,49,31,54,67,77,92,60,11,39,79,37,37,50,73,0,84,31,87,99,49,19,30,64,71,76,71,30,61,77,81,66,94,62,69
52,97,67,68,32,13,25,66,48,51,36,41,71,88,81,36,20,62,62,47,59,96,45,76,97,51,75,46,54,29,34,23,74,28,22,90,93,21,97,78,74,47,64,36,90,78,28,98,38,49,35,49,16,38,63,71,12,78,37,84,0,35,93,74,97,84,15,30,87,83,86,10,85,57,73,66,47,19,52
50,38,94,62,45,100,31,14,21,89,27,80,17,83,30,60,31,53,10,23,79,95,87,58,71,87,37,72,13,35,81,92,34,36,96,96,95,48,20,77,21,30,86,49,19,93,13,58,30,48,43,30,11,97,75,74,67,14,39,31,35,0,32,88,49,31,29,61,14,54,76,80,68,37,63,47,86,93,50
56,20,58,85,58,32,64,87,16,97,32,75,28,92,27,76,37,84,30,51,24,91,30,70,31,56,22,70,38,42,12,21,44,98,61,41,11,82,16,19,88,41,57,50,51,75,28,30,54,14,97,42,19,43,34,65,65,97,80,87,93,32,0,84,36,43,59,23,14,88,94,47,58,60,31,95,90,60,56
26,37,21,24,92,24,88,62,94,83,81,37,10,53,53,27,75,27,17,71,62,45,44,19,79,32,78,36,57,59,60,67,54,65,26,97,13,44,75,33,37,93,84,45,34,24,22,73,30,68,48,65,91,34,50,62,100,48,59,99,74,88,84,0,82,61,25,69,58,65,32,38,20,50,89,31,15,66,26
82,30,15,90,50,17,86,72,98,97,28,87,17,44,65,54,61,81,26,42,56,26,53,75,11,25,96,14,44,19,63,52,10,65,12,79,27,97,76,63,74,80,69,47,35,64,40,50,18,80,24,95,62,12,99,50,53,49,67,49,97,49,36,82,0,90,72,80,91,77,81,27,37,63,100,38,85,20,82
74,84,44,17,56,79,12,84,69,73,43,98,30,14,32,13,57,83,92,30,52,88,21,12,25,62,47,62,64,100,80,12,54,20,14,84,54,53,45,85,92,48,19,12,28,29,16,61,82,61,57,68,10,69,79,59,86,53,96,19,84,31,43,61,90,0,66,83,90,35,100,52,58,24,31,33,36,76,74
85,61,37,18,41,43,37,58,14,46,99,25,81,48,42,80,28,49,18,44,24,97,94,93,73,14,31,34,39,50,71,62,79,42,63,15,60,70,24,82,34,69,50,77,58,90,64,80,94,57,65,67,43,32,27,54,89,78,58,30,15,29,59,25,72,66,0,68,46,36,28,96,61,37,43,74,47,46,85
96,97,14,82,21,73,62,17,79,72,63,80,67,45,94,74,68,100,87,58,27,90,51,30,56,26,26,28,19,43,98,37,27,21,63,78,30,100,96,24,36,10,32,40,23,66,91,71,15,89,88,37,43,74,34,13,42,13,62,64,30,61,23,69,80,83,68,0,56,77,57,27,10,42,44,47,97,20,96
58,50,62,33,68,24,72,86,95,69,65,64,84,18,69,38,71,88,69,84,90,87,56,16,55,36,53,32,19,88,78,95,28,16,95,54,43,37,61,41,78,38,42,88,50,69,39,82,21,34,83,72,47,36,67,18,18,80,41,71,87,14,14,58,91,90,46,56,0,37,91,57,10,66,83,82,17,29,58
99,93,15,91,26,86,23,46,19,43,42,48,52,12,63,48,76,83,57,82,99,19,91,33,91,54,46,28,50,30,74,70,81,12,53,61,18,63,45,87,80,10,37,37,69,81,81,39,81,30,16,52,51,58,46,61,25,58,94,76,83,54,88,65,77,35,36,77,37,0,29,62,83,65,97,37,87,39,99
73,73,96,79,63,92,61,51,20,42,78,46,37,64,14,40,65,17,53,79,82,37,21,25,39,21,24,64,19,67,11,52,70,58,27,92,71,88,65,61,18,51,68,80,34,82,62,70,57,100,53,54,78,63,70,15,34,10,62,71,86,76,94,32,81,100,28,57,91,29,0,64,99,19,33,18,46,45,73
96,43,99,17,58,79,41,19,67,53,58,66,41,25,11,25,84,46,85,54,86,53,24,79,47,96,78,20,86,68,95,74,91,35,81,24,53,92,56,92,55,95,60,76,50,48,77,45,23,43,15,25,74,39,82,54,89,66,53,30,10,80,47,38,27,52,96,27,57,62,64,0,73,13,25,27,13,17,96
78,15,77,72,61,72,59,61,11,20,78,19,65,83,51,85,59,15,81,50,29,28,60,100,13,67,96,64,32,15,42,88,15,64,10,81,31,43,58,89,40,14,97,29,45,33,68,88,35,15,25,84,67,72,28,78,75,87,28,61,85,68,58,20,37,58,61,10,10,83,99,73,0,56,90,59,20,93,78
64,12,98,93,59,37,67,13,11,81,56,17,10,20,61,87,20,45,93,13,89,68,38,44,33,44,50,57,24,38,86,39,49,11,82,93,69,31,13,72,58,75,11,34,49,62,35,59,79,39,14,55,70,41,25,23,43,50,39,77,57,37,60,50,63,24,37,42,66,65,19,13,56,0,33,79,63,20,64
84,69,42,34,91,22,19,35,76,23,11,67,72,62,82,69,35,50,12,60,87,18,72,68,65,61,41,18,81,42,83,32,89,60,47,46,64,40,32,48,15,93,67,75,10,88,77,29,85,17,19,90,40,30,23,33,99,48,62,81,73,63,31,89,100,31,43,44,83,97,33,25,90,33,0,85,64,59,84
26,68,41,78,25,94,57,52,10,40,85,25,27,89,52,78,80,41,30,82,81,73,83,69,69,54,98,39,12,92,38,61,79,25,85,79,72,55,77,41,94,48,13,15,26,10,66,43,22,90,30,76,75,11,25,95,97,35,57,66,66,47,95,31,38,33,74,47,82,37,18,27,59,79,85,0,65,73,26
98,79,82,74,98,42,67,65,80,35,26,81,39,65,38,11,95,69,30,29,63,42,15,58,69,43,59,16,25,58,29,89,45,79,87,28,80,16,53,68,40,89,49,75,94,71,14,11,93,62,78,50,20,86,51,67,33,54,67,94,47,86,90,15,85,36,47,97,17,87,46,13,20,63,64,65,0,94,98
54,85,43,38,37,22,19,70,66,84,80,33,76,85,63,60,33,60,89,75,64,48,65,72,85,77,48,97,59,70,88,34,25,69,32,100,31,41,14,55,37,24,51,42,45,38,12,49,41,19,34,38,11,85,45,81,48,77,88,62,19,93,60,66,20,76,46,20,29,39,45,17,93,20,59,73,94,0,54
0,48,61,87,55,57,100,39,98,48,38,19,23,89,47,55,19,85,32,35,62,88,100,24,10,13,52,55,76,88,72,16,12,79,77,31,26,47,73,34,86,86,66,53,49,89,55,56,92,59,49,25,78,66,17,29,12,81,30,69,52,50,56,26,82,74,85,96,58,99,73,96,78,64,84,26,98,54,0
