45
69,86,45,39,36,35,50,59,32,23,48,44,99,68,27,0,52,48,94,86,21,57,88,20,13,82,21,60,53,10,50,75,53,32,59,27,59,25,95,16,60,95,11,63,27,48,69
68,87,69,80,17,90,68,33,14,15,43,55,83,13,69,52,0,25,48,73,57,34,78,21,33,79,68,98,61,89,86,10,53,99,55,14,58,17,71,17,47,19,87,48,40,17,68
43,35,69,84,87,76,16,30,37,59,77,68,44,98,48,48,25,0,56,97,37,76,11,96,43,30,61,32,46,17,14,57,78,94,20,94,22,57,25,57,69,43,17,66,79,21,43
92,20,54,94,77,74,76,21,47,84,67,71,48,92,97,94,48,56,0,83,82,33,92,10,62,69,62,17,60,48,17,18,99,63,50,36,51,41,39,93,14,24,54,93,100,77,92
96,25,69,81,52,88,98,82,97,38,34,12,24,36,100,86,73,97,83,0,82,83,13,73,76,58,79,90,61,92,39,45,50,77,55,100,11,89,86,53,71,73,59,95,30,18,96
74,27,96,28,78,27,95,77,76,14,100,41,54,51,10,21,57,37,82,82,0,74,78,34,100,70,38,89,88,75,66,94,100,19,62,43,28,54,55,42,56,42,82,82,46,43,74
54,29,82,98,93,79,95,38,56,81,58,23,85,99,44,57,34,76,33,83,74,0,11,57,97,63,25,17,79,71,24,52,43,47,23,94,72,75,78,77,79,82,45,20,80,43,54
47,66,11,21,94,55,26,64,16,17,100,82,12,90,53,88,78,11,92,13,78,11,0,80,18,17,67,24,85,41,69,76,66,72,49,73,75,29,47,14,59,16,99,15,75,72,47
50,28,86,97,31,58,75,36,34,20,31,94,44,89,44,20,21,96,10,73,34,57,80,0,54,27,86,88,30,40,82,78,54,67,56,22,27,13,38,77,78,80,31,68,43,55,50
31,35,94,24,23,66,72,98,75,79,72,43,22,44,46,13,33,43,62,76,100,97,18,54,0,37,51,97,51,20,54,51,21,38,23,92,96,15,99,62,71,74,33,36,90,43,31
68,45,76,64,84,86,77,70,74,91,28,16,36,21,74,82,79,30,69,58,70,63,17,27,37,0,86,59,32,78,86,57,50,49,63,83,100,22,24,70,27,94,91,53,73,82,68
62,24,14,95,59,33,21,75,77,50,16,77,18,60,63,21,68,61,62,79,38,25,67,86,51,86,0,90,16,16,49,98,96,50,97,86,15,80,37,71,26,12,46,29,59,78,62
27,42,71,38,16,38,44,85,83,67,80,11,16,25,85,60,98,32,17,90,89,17,24,88,97,59,90,0,11,12,96,40,25,93,57,63,45,49,86,41,83,10,94,52,14,67,27
72,69,62,56,70,87,43,67,20,90,88,27,39,53,67,53,61,46,60,61,88,79,85,30,51,32,16,11,0,85,71,91,92,96,65,27,98,83,62,40,99,88,100,81,44,76,72
21,33,39,18,95,88,92,67,48,69,46,93,14,58,38,10,89,17,48,92,75,71,41,40,20,78,16,12,85,0,33,13,24,20,31,83,38,50,83,64,41,41,97,37,90,93,21
88,85,48,97,62,100,18,21,34,60,13,21,30,63,49,50,86,14,17,39,66,24,69,82,54,86,49,96,71,33,0,56,12,64,16,95,74,11,46,67,83,84,100,63,69,72,88
25,80,55,67,81,83,40,65,39,19,46,17,58,36,52,75,10,57,18,45,94,52,76,78,51,57,98,40,91,13,56,0,40,46,65,24,92,89,24,54,34,17,28,51,92,18,25
80,55,27,38,52,29,66,67,62,25,35,14,51,43,54,53,53,78,99,50,100,43,66,54,21,50,96,25,92,24,12,40,0,25,14,62,61,38,31,72,97,72,87,86,89,28,80
74,80,35,13,77,57,73,80,13,63,27,68,50,12,57,32,99,94,63,77,19,47,72,67,38,49,50,93,96,20,64,46,25,0,20,41,12,24,49,42,100,98,80,64,87,19,74
37,24,75,72,71,21,73,62,41,98,77,97,69,40,30,59,55,20,50,55,62,23,49,56,23,63,97,57,65,31,16,65,14,20,0,95,70,26,27,32,37,63,55,83,49,40,37
55,92,24,68,40,97,33,47,27,92,63,63,45,53,88,27,14,94,36,100,43,94,73,22,92,83,86,63,27,83,95,24,62,41,95,0,59,77,35,10,90,73,52,47,45,59,55
21,37,17,54,19,90,23,55,30,38,63,34,55,95,50,59,58,22,51,11,28,72,75,27,96,100,15,45,98,38,74,92,61,12,70,59,0,70,92,50,78,27,37,100,12,22,21
36,94,78,45,52,76,87,23,41,48,92,47,91,100,75,25,17,57,41,89,54,75,29,13,15,22,80,49,83,50,11,89,38,24,26,77,70,0,39,56,82,30,45,69,72,100,36
51,25,89,82,64,67,63,45,68,38,69,32,36,54,40,95,71,25,39,86,55,78,47,38,99,24,37,86,62,83,46,24,31,49,27,35,92,39,0,45,69,18,72,48,33,34,51
11,33,97,26,17,93,92,100,86,65,89,82,29,93,14,16,17,57,93,53,42,77,14,77,62,70,71,41,40,64,67,54,72,42,32,10,50,56,45,0,70,47,58,52,81,84,11
17,99,28,38,38,30,79,26,95,92,53,49,76,92,55,60,47,69,14,71,56,79,59,78,71,27,26,83,99,41,83,34,97,100,37,90,78,82,69,70,0,90,28,77,40,66,17
73,66,30,35,44,84,40,71,70,36,10,29,77,86,30,95,19,43,24,73,42,82,16,80,74,94,12,10,88,41,84,17,72,98,63,73,27,30,18,47,90,0,90,36,25,29,73
51,68,84,88,65,64,98,38,59,40,73,100,74,88,26,11,87,17,54,59,82,45,99,31,33,91,46,94,100,97,100,28,87,80,55,52,37,45,72,58,28,90,0,87,15,32,51
53,58,28,16,56,36,64,75,91,85,74,51,63,27,58,63,48,66,93,95,82,20,15,68,36,53,29,52,81,37,63,51,86,64,83,47,100,69,48,52,77,36,87,0,64,53,53
79,77,13,17,35,27,53,30,72,79,59,97,31,99,31,27,40,79,100,30,46,80,75,43,90,73,59,14,44,90,69,92,89,87,49,45,12,72,33,81,40,25,15,64,0,26,79
90,37,63,90,99,31,35,32,98,26,51,53,61,18,88,48,17,21,77,18,43,43,72,55,43,82,78,67,76,93,72,18,28,19,40,59,22,100,34,84,66,29,32,53,26,0,90
0,58,67,83,63,76,37,83,14,34,20,59,32,75,33,69,68,43,92,96,74,54,47,50,31,68,62,27,72,21,88,25,80,74,37,55,21,36,51,11,17,73,51,53,79,90,0
