74
88,100,97,33,33,96,87,72,38,58,39,80,26,62,46,18,13,13,95,0,26,46,91,26,22,96,67,63,10,42,40,71,85,100,51,58,17,23,37,87,16,94,51,75,90,89,45,54,82,36,84,40,42,90,75,54,40,11,48,15,19,35,14,78,88,15,78,85,31,38,52,33,48,56,86,88
57,27,33,27,65,66,29,77,73,49,44,82,13,51,14,37,97,43,27,26,0,26,57,32,68,25,47,30,31,29,14,30,55,84,22,23,13,14,71,52,90,81,25,99,27,80,33,96,68,82,86,16,54,60,82,90,79,78,26,46,21,53,50,36,48,50,58,62,34,26,78,86,14,100,19,57
62,96,77,38,36,12,13,76,36,92,95,52,61,96,86,62,96,40,59,46,26,0,51,46,60,22,51,16,64,39,20,97,44,41,58,37,80,95,90,100,43,67,82,11,92,49,47,21,18,10,29,13,29,44,74,11,65,16,69,22,86,39,90,74,32,18,74,76,80,84,12,28,16,35,33,62
15,54,18,92,49,74,11,75,36,88,77,52,96,88,15,99,73,13,93,91,57,51,0,18,57,31,73,100,32,32,28,12,70,67,14,81,85,53,40,92,91,21,99,21,76,52,18,41,42,85,10,91,34,90,45,10,39,84,66,33,13,58,73,65,61,80,44,82,52,30,16,82,30,81,20,15
52,80,61,65,28,50,72,19,78,34,85,57,85,54,57,61,13,99,42,26,32,46,18,0,94,57,95,47,28,27,44,36,80,36,91,75,42,12,37,52,36,24,77,32,35,40,99,100,44,51,16,50,53,14,72,79,60,77,82,18,34,75,32,63,62,62,38,61,89,92,93,15,22,33,30,52
28,14,54,71,74,26,32,41,18,78,81,49,63,32,81,32,69,21,85,22,68,60,57,94,0,76,88,64,76,35,31,95,49,78,15,60,15,71,23,58,74,28,61,64,41,20,12,68,17,43,15,35,21,10,40,39,58,98,74,13,52,22,38,28,94,84,64,23,25,22,73,74,84,12,59,28
27,52,13,69,80,65,67,43,60,99,100,94,53,66,18,71,19,93,83,96,25,22,31,57,76,0,67,37,32,16,88,14,39,95,42,38,91,53,20,24,87,11,90,27,72,96,36,19,72,78,56,51,53,82,23,11,66,60,48,28,77,17,75,94,46,24,59,25,58,91,13,63,97,81,13,27
76,80,76,69,79,12,13,37,28,24,64,87,92,55,69,25,60,71,19,67,47,51,73,95,88,67,0,95,66,75,37,63,23,10,41,27,59,20,77,50,24,34,36,43,46,76,72,29,11,44,19,40,23,95,73,56,81,99,92,42,75,61,81,16,98,73,56,54,54,58,16,25,20,16,50,76
23,28,18,44,26,20,40,13,96,70,14,79,52,34,84,89,71,24,16,63,30,16,100,47,64,37,95,0,91,14,28,11,100,86,22,71,94,92,73,20,48,85,27,47,30,54,58,73,74,38,77,39,45,77,57,33,76,19,37,95,40,98,92,52,26,80,35,100,56,26,100,70,17,85,51,23
61,29,78,87,38,70,98,55,55,77,60,58,89,78,65,89,39,33,60,10,31,64,32,28,76,32,66,91,0,38,92,45,85,11,25,45,24,82,24,34,14,56,92,27,79,39,30,87,21,24,10,42,54,19,85,67,77,39,79,65,89,37,84,31,31,54,71,22,61,59,37,18,17,90,15,61
72,51,100,64,13,37,24,43,50,76,33,100,92,12,96,29,67,33,45,42,29,39,32,27,35,16,75,14,38,0,57,70,11,49,33,22,33,78,70,48,22,24,25,96,77,47,36,34,36,98,71,83,96,67,53,60,57,65,61,77,96,50,28,74,80,55,28,90,31,86,78,36,57,37,46,72
70,12,42,73,26,53,15,63,21,84,25,23,44,10,38,47,63,15,22,40,14,20,28,44,31,88,37,28,92,57,0,16,83,86,83,26,61,41,92,95,61,93,61,14,80,50,48,12,60,17,44,20,90,45,92,28,41,62,36,32,54,73,16,10,89,86,34,16,48,31,16,70,53,75,33,70
99,89,90,59,45,22,37,100,75,59,46,18,70,14,41,19,84,14,33,71,30,97,12,36,95,14,63,11,45,70,16,0,27,42,22,17,44,76,81,37,32,73,54,73,21,17,58,96,64,18,76,17,67,51,81,16,32,53,15,50,73,61,75,97,27,48,53,60,49,42,14,91,25,87,96,99
72,76,89,69,54,58,45,97,74,70,58,64,28,89,75,92,95,99,48,85,55,44,70,80,49,39,23,100,85,11,83,27,0,54,66,41,60,19,57,77,71,25,95,79,59,13,13,60,36,21,52,34,97,98,13,33,69,61,61,19,40,77,75,69,27,29,43,47,95,89,80,73,97,72,100,72
27,93,73,18,98,63,68,12,56,85,73,99,17,43,72,86,49,19,50,100,84,41,67,36,78,95,10,86,11,49,86,42,54,0,40,88,17,50,10,53,98,50,100,96,87,68,39,23,31,70,39,66,90,25,76,63,45,55,83,85,29,48,14,35,80,42,60,14,97,60,49,86,40,27,42,27
28,51,73,79,65,75,26,27,80,71,65,51,21,46,75,73,57,33,22,51,22,58,14,91,15,42,41,22,25,33,83,22,66,40,0,21,27,81,56,65,89,14,93,18,88,42,56,93,19,29,45,27,96,17,67,25,50,94,51,31,20,95,88,72,28,24,89,95,37,62,23,36,20,46,70,28
75,45,14,90,58,46,57,59,39,10,98,94,68,97,88,92,27,80,95,58,23,37,81,75,60,38,27,71,45,22,26,17,41,88,21,0,23,42,12,53,21,32,50,36,79,27,31,100,86,48,52,38,40,70,90,69,34,44,63,21,94,12,84,26,60,88,62,74,21,88,50,18,91,34,32,75
29,56,18,28,84,82,52,86,71,86,17,52,50,19,59,100,76,70,20,17,13,80,85,42,15,91,59,94,24,33,61,44,60,17,27,23,0,79,57,37,33,18,28,90,92,69,58,11,25,43,66,97,29,99,56,20,87,30,72,58,86,91,48,49,13,46,16,56,23,18,28,16,18,43,14,29
83,48,93,91,23,99,11,38,80,12,33,62,57,11,98,55,24,21,74,23,14,95,53,12,71,53,20,92,82,78,41,76,19,50,81,42,79,0,66,72,94,49,51,38,86,92,99,14,22,28,43,29,79,81,42,45,37,52,56,41,13,12,61,28,51,82,37,56,100,21,64,41,58,29,98,83
94,34,27,87,30,94,85,80,12,81,31,46,77,32,76,11,52,60,54,37,71,90,40,37,23,20,77,73,24,70,92,81,57,10,56,12,57,66,0,99,79,71,41,16,85,66,41,73,90,15,81,61,74,57,92,13,69,50,17,59,46,92,93,78,74,49,90,66,13,99,33,74,71,79,56,94
12,60,74,44,16,60,22,39,24,18,77,64,33,99,92,32,36,85,32,87,52,100,92,52,58,24,50,20,34,48,95,37,77,53,65,53,37,72,99,0,98,45,65,70,17,24,55,43,41,72,44,89,60,32,23,16,48,79,54,10,56,70,46,33,88,15,45,46,65,58,83,84,73,100,23,12
34,76,95,12,82,27,89,11,100,98,16,25,43,85,19,15,90,74,71,16,90,43,91,36,74,87,24,48,14,22,61,32,71,98,89,21,33,94,79,98,0,41,28,97,83,46,62,80,21,49,65,59,75,45,26,61,66,11,66,26,31,52,51,13,41,75,59,26,14,32,79,85,33,68,46,34
97,32,25,73,43,100,37,18,42,68,42,54,44,29,99,31,26,20,40,94,81,67,21,24,28,11,34,85,56,24,93,73,25,50,14,32,18,49,71,45,41,0,48,68,71,77,37,52,10,44,33,76,74,20,10,33,56,35,97,22,35,76,33,12,11,88,22,86,81,12,51,42,85,66,73,97
96,59,67,82,94,52,21,60,81,94,57,68,68,35,31,30,30,46,63,51,25,82,99,77,61,90,36,27,92,25,61,54,95,100,93,50,28,51,41,65,28,48,0,19,90,95,31,40,16,48,60,51,20,13,26,80,33,33,96,44,81,36,23,77,54,54,90,41,68,39,92,91,88,42,62,96
79,24,47,23,43,64,60,99,65,14,45,89,23,81,10,18,17,18,30,75,99,11,21,32,64,27,43,47,27,96,14,73,79,96,18,36,90,38,16,70,97,68,19,0,57,15,87,17,23,25,24,15,15,67,32,100,79,19,97,62,85,90,58,44,20,87,61,51,94,46,50,96,87,64,81,79
60,25,31,60,97,36,31,77,97,69,76,83,11,40,85,20,47,37,74,90,27,92,76,35,41,72,46,30,79,77,80,21,59,87,88,79,92,86,85,17,83,71,90,57,0,86,71,97,77,86,74,69,10,35,51,40,64,16,28,57,33,40,45,87,85,73,87,21,51,37,48,96,55,86,65,60
64,85,88,16,49,68,69,96,27,99,93,24,25,42,31,22,32,45,51,89,80,49,52,40,20,96,76,54,39,47,50,17,13,68,42,27,69,92,66,24,46,77,95,15,86,0,19,82,39,48,100,90,22,23,67,83,27,53,67,22,89,77,93,71,45,32,68,71,20,11,41,33,94,23,79,64
51,21,38,18,63,69,42,39,62,55,83,23,85,89,86,45,77,38,86,45,33,47,18,99,12,36,72,58,30,36,48,58,13,39,56,31,58,99,41,55,62,37,31,87,71,19,0,13,60,16,75,15,47,24,11,64,60,65,50,85,53,58,52,16,45,69,21,37,24,26,89,36,74,56,90,51
22,98,31,48,45,57,94,52,16,72,90,84,20,61,70,54,85,59,41,54,96,21,41,100,68,19,29,73,87,34,12,96,60,23,93,100,11,14,73,43,80,52,40,17,97,82,13,0,98,29,64,70,18,70,36,30,86,90,96,94,34,36,78,78,42,75,15,31,87,78,36,50,69,59,29,22
18,66,28,82,57,86,26,71,77,42,23,24,13,59,74,46,74,80,46,82,68,18,42,44,17,72,11,74,21,36,60,64,36,31,19,86,25,22,90,41,21,10,16,23,77,39,60,98,0,31,31,74,97,55,64,17,31,40,69,42,56,92,33,29,30,83,31,70,98,46,42,25,36,71,72,18
74,28,13,25,50,71,36,19,65,64,72,68,42,26,51,36,86,49,10,36,82,10,85,51,43,78,44,38,24,98,17,18,21,70,29,48,43,28,15,72,49,44,48,25,86,48,16,29,31,0,22,78,70,71,16,58,34,35,58,36,30,69,76,11,54,12,20,34,98,34,91,10,81,57,51,74
29,33,27,76,94,62,71,94,89,86,23,13,15,13,38,99,91,23,98,84,86,29,10,16,15,56,19,77,10,71,44,76,52,39,45,52,66,43,81,44,65,33,60,24,74,100,75,64,31,22,0,30,60,40,96,19,97,42,87,48,10,48,79,13,87,15,57,17,62,40,65,53,52,71,65,29
64,72,13,44,98,88,59,77,14,97,45,58,15,77,68,61,17,78,35,40,16,13,91,50,35,51,40,39,42,83,20,17,34,66,27,38,97,29,61,89,59,76,51,15,69,90,15,70,74,78,30,0,55,52,81,41,65,34,65,74,50,99,91,16,41,85,47,69,100,55,36,24,99,57,100,64
51,19,84,77,80,73,38,41,43,36,99,93,81,76,46,22,25,87,93,42,54,29,34,53,21,53,23,45,54,96,90,67,97,90,96,40,29,79,74,60,75,74,20,15,10,22,47,18,97,70,60,55,0,90,65,75,97,74,65,54,54,85,33,38,60,20,11,93,56,55,65,31,99,78,62,51
86,93,19,68,97,21,31,18,70,59,56,72,98,82,27,84,30,13,48,90,60,44,90,14,10,82,95,77,19,67,45,51,98,25,17,70,99,81,57,32,45,20,13,67,35,23,24,70,55,71,40,52,90,0,68,97,50,44,25,79,12,78,36,78,68,24,50,19,93,60,52,51,92,15,39,86
17,60,61,69,86,54,28,37,34,86,63,19,11,61,24,83,68,13,21,75,82,74,45,72,40,23,73,57,85,53,92,81,13,76,67,90,56,42,92,23,26,10,26,32,51,67,11,36,64,16,96,81,65,68,0,33,77,74,29,100,36,80,17,81,51,82,85,14,54,20,18,18,52,91,54,17
56,22,65,32,46,31,65,86,30,10,36,11,40,62,34,35,26,66,24,54,90,11,10,79,39,11,56,33,67,60,28,16,33,63,25,69,20,45,13,16,61,33,80,100,40,83,64,30,17,58,19,41,75,97,33,0,86,95,32,35,77,37,18,85,23,45,13,71,45,42,26,19,44,66,95,56
78,24,85,23,86,58,95,56,31,70,24,94,94,32,34,98,10,59,55,40,79,65,39,60,58,66,81,76,77,57,41,32,69,45,50,34,87,37,69,48,66,56,33,79,64,27,60,86,31,34,97,65,97,50,77,86,0,70,85,36,57,91,10,14,77,63,71,91,15,46,79,43,52,97,71,78
16,46,10,83,76,57,90,44,33,98,86,16,23,82,89,18,86,33,94,11,78,16,84,77,98,60,99,19,39,65,62,53,61,55,94,44,30,52,50,79,11,35,33,19,16,53,65,90,40,35,42,34,74,44,74,95,70,0,74,23,82,38,66,82,74,34,39,31,77,24,77,73,91,46,63,16
96,36,12,87,54,62,32,49,18,33,91,77,82,48,61,60,40,67,39,48,26,69,66,82,74,48,92,37,79,61,36,15,61,83,51,63,72,56,17,54,66,97,96,97,28,67,50,96,69,58,87,65,65,25,29,32,85,74,0,10,85,18,34,44,20,64,70,80,27,82,74,40,26,30,17,96
87,49,71,46,29,50,42,17,37,50,55,84,87,66,11,37,43,17,69,15,46,22,33,18,13,28,42,95,65,77,32,50,19,85,31,21,58,41,59,10,26,22,44,62,57,22,85,94,42,36,48,74,54,79,100,35,36,23,10,0,72,85,72,39,42,84,36,41,25,11,98,86,43,92,73,87
79,89,61,65,10,17,97,32,70,25,91,96,85,36,92,100,40,16,66,19,21,86,13,34,52,77,75,40,89,96,54,73,40,29,20,94,86,13,46,56,31,35,81,85,33,89,53,34,56,30,10,50,54,12,36,77,57,82,85,72,0,62,79,80,11,42,58,18,64,18,34,17,92,44,15,79
31,42,33,24,98,94,96,33,70,36,24,17,42,80,79,29,78,26,30,35,53,39,58,75,22,17,61,98,37,50,73,61,77,48,95,12,91,12,92,70,52,76,36,90,40,77,58,36,92,69,48,99,85,78,80,37,91,38,18,85,62,0,70,40,83,64,17,69,78,41,96,17,84,91,92,31
75,100,20,31,11,72,62,53,66,94,79,99,73,62,31,71,67,82,46,14,50,90,73,32,38,75,81,92,84,28,16,75,75,14,88,84,48,61,93,46,51,33,23,58,45,93,52,78,33,76,79,91,33,36,17,18,10,66,34,72,79,70,0,34,99,69,82,84,45,15,21,94,11,86,51,75
29,48,27,57,72,76,43,27,35,21,51,21,72,94,46,61,76,58,66,78,36,74,65,63,28,94,16,52,31,74,10,97,69,35,72,26,49,28,78,33,13,12,77,44,87,71,16,78,29,11,13,16,38,78,81,85,14,82,44,39,80,40,34,0,68,85,66,55,10,84,89,89,70,32,93,29
23,88,85,45,90,99,50,87,38,25,32,98,57,28,67,56,27,29,47,88,48,32,61,62,94,46,98,26,31,80,89,27,27,80,28,60,13,51,74,88,41,11,54,20,85,45,45,42,30,54,87,41,60,68,51,23,77,74,20,42,11,83,99,68,0,64,21,51,70,32,18,35,24,94,91,23
72,80,80,23,14,61,33,66,49,37,25,72,16,92,48,79,92,18,29,15,50,18,80,62,84,24,73,80,54,55,86,48,29,42,24,88,46,82,49,15,75,88,54,87,73,32,69,75,83,12,15,85,20,24,82,45,63,34,64,84,42,64,69,85,64,0,72,40,60,31,13,87,61,10,95,72
57,20,51,69,35,83,90,21,12,59,84,72,71,31,79,13,22,88,99,78,58,74,44,38,64,59,56,35,71,28,34,53,43,60,89,62,16,37,90,45,59,22,90,61,87,68,21,15,31,20,57,47,11,50,85,13,71,39,70,36,58,17,82,66,21,72,0,30,10,38,78,25,62,31,10,57
48,98,12,93,58,86,97,43,35,28,38,44,95,47,80,93,90,61,44,85,62,76,82,61,23,25,54,100,22,90,16,60,47,14,95,74,56,56,66,46,26,86,41,51,21,71,37,31,70,34,17,69,93,19,14,71,91,31,80,41,18,69,84,55,51,40,30,0,92,25,85,47,53,38,82,48
35,16,24,65,70,77,17,84,99,45,82,39,94,70,63,11,45,83,98,31,34,80,52,89,25,58,54,56,61,31,48,49,95,97,37,21,23,100,13,65,14,81,68,94,51,20,24,87,98,98,62,100,56,93,54,45,15,77,27,25,64,78,45,10,70,60,10,92,0,46,94,22,28,18,68,35
12,69,89,86,65,27,19,72,79,14,18,90,16,31,35,28,37,95,72,38,26,84,30,92,22,91,58,26,59,86,31,42,89,60,62,88,18,21,99,58,32,12,39,46,37,11,26,78,46,34,40,55,55,60,20,42,46,24,82,11,18,41,15,84,32,31,38,25,46,0,12,28,41,37,67,12
71,83,46,43,15,48,63,70,50,75,77,80,16,37,50,42,33,85,96,52,78,12,16,93,73,13,16,100,37,78,16,14,80,49,23,50,28,64,33,83,79,51,92,50,48,41,89,36,42,91,65,36,65,52,18,26,79,77,74,98,34,96,21,89,18,13,78,85,94,12,0,19,79,93,25,71
16,78,100,93,99,67,66,18,26,83,100,54,93,99,20,26,70,80,55,33,86,28,82,15,74,63,25,70,18,36,70,91,73,86,36,18,16,41,74,84,85,42,91,96,96,33,36,50,25,10,53,24,31,51,18,19,43,73,40,86,17,17,94,89,35,87,25,47,22,28,19,0,96,85,78,16
14,59,96,23,43,67,53,81,55,28,29,73,66,72,49,71,38,19,73,48,14,16,30,22,84,97,20,17,17,57,53,25,97,40,20,91,18,58,71,73,33,85,88,87,55,94,74,69,36,81,52,99,99,92,52,44,52,91,26,43,92,84,11,70,24,61,62,53,28,41,79,96,0,87,41,14
76,49,72,91,24,48,40,68,82,94,66,59,21,20,89,77,100,96,32,56,100,35,81,33,12,81,16,85,90,37,75,87,72,27,46,34,43,29,79,100,68,66,42,64,86,23,56,59,71,57,71,57,78,15,91,66,97,46,30,92,44,91,86,32,94,10,31,38,18,37,93,85,87,0,49,76
28,59,90,26,39,69,100,34,22,13,83,44,96,43,87,66,70,35,85,86,19,33,20,30,59,13,50,51,15,46,33,96,100,42,70,32,14,98,56,23,46,73,62,81,65,79,90,29,72,51,65,100,62,39,54,95,71,63,17,73,15,92,51,93,91,95,10,82,68,67,25,78,41,49,0,28
0,17,90,38,76,61,36,67,30,36,87,42,98,54,60,91,85,29,29,88,57,62,15,52,28,27,76,23,61,72,70,99,72,27,28,75,29,83,94,12,34,97,96,79,60,64,51,22,18,74,29,64,51,86,17,56,78,16,96,87,79,31,75,29,23,72,57,48,35,12,71,16,14,76,28,0
