57
84,65,39,49,100,43,33,81,14,31,62,27,63,37,15,16,33,0,72,82,67,29,18,54,86,87,33,16,90,94,93,94,69,71,97,88,10,87,71,72,82,97,30,42,59,75,81,76,100,74,62,45,66,26,25,20,94,59,84
13,19,61,26,28,33,39,71,37,93,89,46,24,48,33,79,11,72,0,28,73,23,36,22,94,20,37,47,74,56,92,51,89,17,97,93,91,66,88,63,40,75,33,19,46,20,50,19,62,48,67,57,57,21,88,88,95,68,13
47,23,95,75,81,83,18,82,31,65,68,76,75,26,16,34,84,82,28,0,31,69,42,100,78,70,14,86,71,76,43,20,20,68,40,33,72,88,39,94,39,37,78,33,32,37,19,52,46,93,36,27,93,33,96,43,34,48,47
23,62,67,73,20,25,90,11,79,73,14,71,43,17,91,86,99,67,73,31,0,76,45,62,84,76,34,94,20,73,19,84,84,38,72,21,78,43,94,21,93,70,74,34,70,49,31,97,14,62,67,85,40,63,64,42,62,87,23
52,73,70,94,22,48,41,26,28,50,82,55,63,48,53,46,71,29,23,69,76,0,17,93,40,26,64,18,98,14,67,65,86,72,37,29,71,29,40,96,98,93,40,85,25,93,79,38,33,44,54,89,70,92,48,42,60,21,52
94,26,14,48,74,72,100,48,78,30,87,72,89,56,16,72,60,18,36,42,45,17,0,21,42,44,54,32,78,100,70,77,13,47,21,76,46,86,74,91,29,71,47,70,66,85,78,70,54,97,92,69,70,76,82,19,12,54,94
46,90,60,70,83,43,70,20,10,51,12,74,28,25,54,18,33,54,22,100,62,93,21,0,10,28,77,65,43,39,98,43,27,77,98,59,41,60,97,85,72,24,30,30,77,72,28,66,78,55,66,11,20,19,97,94,68,96,46
15,34,50,59,10,10,50,35,91,80,41,85,51,38,85,79,85,86,94,78,84,40,42,10,0,96,43,68,34,60,73,79,17,94,71,83,75,48,10,28,15,44,23,56,75,97,69,24,50,25,98,45,21,37,27,72,44,79,15
26,42,37,89,69,85,89,70,11,63,19,62,36,91,73,73,33,87,20,70,76,26,44,28,96,0,100,51,13,64,61,48,49,50,78,45,67,37,54,21,49,67,50,76,72,92,36,15,57,49,92,92,79,92,53,37,73,42,26
57,63,95,86,100,82,55,42,24,57,74,15,96,100,95,75,12,33,37,14,34,64,54,77,43,100,0,100,18,49,56,25,57,94,85,61,22,32,72,81,15,46,68,86,20,16,74,71,13,81,41,37,98,62,14,43,52,31,57
41,77,67,76,21,12,84,77,52,20,21,74,89,87,81,72,84,16,47,86,94,18,32,65,68,51,100,0,42,10,70,79,29,71,20,23,38,10,33,17,75,46,96,94,90,26,76,33,75,50,57,68,23,49,19,15,71,92,41
87,61,48,29,86,53,64,95,12,91,53,18,72,88,94,21,81,90,74,71,20,98,78,43,34,13,18,42,0,69,78,96,49,20,80,26,25,88,77,89,60,55,62,21,50,99,50,88,23,23,50,60,12,16,43,30,55,39,87
16,34,92,35,80,69,55,23,49,88,41,42,92,15,74,36,33,94,56,76,73,14,100,39,60,64,49,10,69,0,84,80,16,19,59,49,27,93,96,35,12,26,32,88,11,29,23,85,54,84,66,74,79,94,100,84,55,36,16
39,75,94,22,16,14,86,62,87,83,42,59,17,94,68,40,48,93,92,43,19,67,70,98,73,61,56,70,78,84,0,37,84,53,53,31,77,90,69,42,53,75,66,17,94,18,98,72,96,36,91,98,54,47,36,21,54,31,39
57,28,28,52,32,57,32,41,21,32,99,81,62,84,94,63,97,94,51,20,84,65,77,43,79,48,25,79,96,80,37,0,42,59,76,42,66,33,57,59,87,72,13,90,78,49,67,81,64,28,97,87,89,97,70,52,65,70,57
77,88,61,99,74,60,26,64,42,61,42,33,65,73,99,43,66,69,89,20,84,86,13,27,17,49,57,29,49,16,84,42,0,77,74,48,12,21,30,38,14,35,85,55,10,81,87,81,59,81,78,60,27,40,45,95,18,10,77
39,83,25,82,46,50,86,15,33,25,58,21,12,37,11,80,88,71,17,68,38,72,47,77,94,50,94,71,20,19,53,59,77,0,29,30,96,19,77,58,42,75,51,15,56,86,97,16,17,17,11,41,16,88,51,23,65,50,39
31,25,23,27,56,73,35,16,12,82,30,43,67,60,13,27,87,97,97,40,72,37,21,98,71,78,85,20,80,59,53,76,74,29,0,12,45,24,94,74,99,50,69,80,15,61,67,10,55,70,36,99,61,12,46,49,84,24,31
23,28,89,98,69,59,37,19,94,81,82,66,95,49,31,90,10,88,93,33,21,29,76,59,83,45,61,23,26,49,31,42,48,30,12,0,17,95,61,18,96,54,57,60,39,46,75,98,25,45,58,23,97,60,42,20,99,89,23
13,89,89,28,56,97,49,92,45,51,96,84,44,72,97,21,54,10,91,72,78,71,46,41,75,67,22,38,25,27,77,66,12,96,45,17,0,36,31,40,81,96,97,77,95,41,45,74,75,28,78,51,45,98,52,41,82,55,13
59,19,54,37,88,58,93,68,15,85,15,73,95,47,77,53,28,87,66,88,43,29,86,60,48,37,32,10,88,93,90,33,21,19,24,95,36,0,94,29,13,22,99,29,79,48,28,70,47,82,79,58,41,80,94,47,31,59,59
91,70,77,72,58,43,57,40,51,43,32,36,33,89,25,14,84,71,88,39,94,40,74,97,10,54,72,33,77,96,69,57,30,77,94,61,31,94,0,44,26,38,12,36,95,37,81,60,62,21,45,21,45,27,77,73,10,45,91
80,82,54,56,26,68,96,91,16,63,99,57,37,27,75,21,78,72,63,94,21,96,91,85,28,21,81,17,89,35,42,59,38,58,74,18,40,29,44,0,87,87,19,90,10,35,97,96,90,88,26,90,95,54,27,48,96,31,80
37,16,75,40,66,52,95,77,63,25,83,25,28,74,94,62,81,82,40,39,93,98,29,72,15,49,15,75,60,12,53,87,14,42,99,96,81,13,26,87,0,28,81,45,94,81,63,22,75,22,48,10,99,33,67,87,30,77,37
41,21,28,27,85,28,89,41,12,71,42,15,50,46,61,79,34,97,75,37,70,93,71,24,44,67,46,46,55,26,75,72,35,75,50,54,96,22,38,87,28,0,10,19,51,90,16,39,41,52,81,34,54,16,74,49,17,28,41
73,24,14,58,25,52,43,27,69,16,22,38,94,48,15,49,22,30,33,78,74,40,47,30,23,50,68,96,62,32,66,13,85,51,69,57,97,99,12,19,81,10,0,95,65,86,21,20,73,56,48,30,87,47,12,42,92,21,73
87,52,86,96,48,27,82,52,51,72,56,67,94,44,95,50,99,42,19,33,34,85,70,30,56,76,86,94,21,88,17,90,55,15,80,60,77,29,36,90,45,19,95,0,79,10,41,94,35,82,85,39,47,86,41,10,73,64,87
51,84,75,62,43,87,69,79,24,25,88,84,81,55,69,68,89,59,46,32,70,25,66,77,75,72,20,90,50,11,94,78,10,56,15,39,95,79,95,10,94,51,65,79,0,23,72,31,69,47,50,87,79,38,31,95,27,19,51
86,78,65,58,80,86,27,94,23,73,14,77,58,55,62,35,98,75,20,37,49,93,85,72,97,92,16,26,99,29,18,49,81,86,61,46,41,48,37,35,81,90,86,10,23,0,54,60,89,26,29,48,40,89,28,16,94,52,86
98,66,15,46,52,11,78,64,42,75,19,61,78,92,79,62,39,81,50,19,31,79,78,28,69,36,74,76,50,23,98,67,87,97,67,75,45,28,81,97,63,16,21,41,72,54,0,56,38,65,66,45,33,66,68,78,53,75,98
12,20,98,10,83,74,17,56,74,13,75,87,47,82,30,73,47,76,19,52,97,38,70,66,24,15,71,33,88,85,72,81,81,16,10,98,74,70,60,96,22,39,20,94,31,60,56,0,18,89,23,18,96,45,21,39,28,34,12
88,95,87,69,44,47,42,84,54,68,99,86,13,52,89,53,45,100,62,46,14,33,54,78,50,57,13,75,23,54,96,64,59,17,55,25,75,47,62,90,75,41,73,35,69,89,38,18,0,19,52,75,39,36,75,75,48,82,88
79,45,94,41,63,40,15,36,46,79,45,33,64,25,16,33,89,74,48,93,62,44,97,55,25,49,81,50,23,84,36,28,81,17,70,45,28,82,21,88,22,52,56,82,47,26,65,89,19,0,79,17,53,91,51,31,24,67,79
30,77,23,79,77,60,82,35,99,74,64,74,53,28,73,90,45,62,67,36,67,54,92,66,98,92,41,57,50,66,91,97,78,11,36,58,78,79,45,26,48,81,48,85,50,29,66,23,52,79,0,55,98,69,92,100,37,31,30
47,17,75,22,55,43,66,27,80,85,16,41,83,61,78,58,49,45,57,27,85,89,69,11,45,92,37,68,60,74,98,87,60,41,99,23,51,58,21,90,10,34,30,39,87,48,45,18,75,17,55,0,25,18,69,64,16,86,47
18,23,14,23,30,68,72,40,70,60,46,41,63,30,36,12,94,66,57,93,40,70,70,20,21,79,98,23,12,79,54,89,27,16,61,97,45,41,45,95,99,54,87,47,79,40,33,96,39,53,98,25,0,96,13,69,80,23,18
72,96,18,97,74,97,74,79,67,76,55,13,79,48,84,59,94,26,21,33,63,92,76,19,37,92,62,49,16,94,47,97,40,88,12,60,98,80,27,54,33,16,47,86,38,89,66,45,36,91,69,18,96,0,30,70,88,36,72
65,65,21,97,46,95,94,85,78,83,46,85,85,76,67,65,44,25,88,96,64,48,82,97,27,53,14,19,43,100,36,70,45,51,46,42,52,94,77,27,67,74,12,41,31,28,68,21,75,51,92,69,13,30,0,54,15,53,65
18,31,67,78,37,65,79,80,67,47,78,75,80,33,31,34,56,20,88,43,42,42,19,94,72,37,43,15,30,84,21,52,95,23,49,20,41,47,73,48,87,49,42,10,95,16,78,39,75,31,100,64,69,70,54,0,76,81,18
50,62,86,31,25,77,89,27,40,38,93,59,30,88,59,68,69,94,95,34,62,60,12,68,44,73,52,71,55,55,54,65,18,65,84,99,82,31,10,96,30,17,92,73,27,94,53,28,48,24,37,16,80,88,15,76,0,45,50
52,33,74,76,27,31,31,42,80,80,78,54,71,42,35,83,18,59,68,48,87,21,54,96,79,42,31,92,39,36,31,70,10,50,24,89,55,59,45,31,77,28,21,64,19,52,75,34,82,67,31,86,23,36,53,81,45,0,52
0,88,53,89,58,30,67,75,79,94,20,92,100,18,57,29,41,84,13,47,23,52,94,46,15,26,57,41,87,16,39,57,77,39,31,23,13,59,91,80,37,41,73,87,51,86,98,12,88,79,30,47,18,72,65,18,50,52,0
